inner_heldout_study,candidate,spearman,utility_20,capture_20,remaining_error_80,outer_heldout_study
Nadig_two_cellline,simplex_M0.00_S0.50_D0.50,0.2554567144283411,0.22785394578582446,0.23140873836846582,0.13829861936154936,Frangieh
Nadig_two_cellline,simplex_M0.00_S0.75_D0.25,0.25119271242018165,0.2576549452003765,0.2349732300455335,0.13766449765602995,Frangieh
Nadig_two_cellline,simplex_M0.00_S1.00_D0.00,0.23096595136423118,0.26812222040194883,0.23622521877311164,0.1374417693404245,Frangieh
Nadig_two_cellline,simplex_M0.25_S0.00_D0.75,0.2889073040359435,0.2826870150276249,0.2381905152767514,0.1370815258964404,Frangieh
Nadig_two_cellline,simplex_M0.25_S0.25_D0.50,0.3094985861608934,0.27744362097934905,0.2378094561514439,0.13713760895464683,Frangieh
Nadig_two_cellline,simplex_M0.25_S0.50_D0.25,0.3039656279084665,0.3044314848924953,0.2410181042442036,0.13656771289011943,Frangieh
Nadig_two_cellline,simplex_M0.25_S0.75_D0.00,0.2910275956122925,0.3084942912811203,0.24150405571704986,0.1364812623090328,Frangieh
Nadig_two_cellline,simplex_M0.50_S0.00_D0.50,0.37968851340593057,0.2841733345625251,0.23838485850216606,0.13704616431272476,Frangieh
Nadig_two_cellline,simplex_M0.50_S0.25_D0.25,0.38270427469826124,0.2826999819762417,0.23832547857898478,0.13705116948034715,Frangieh
Nadig_two_cellline,simplex_M0.50_S0.50_D0.00,0.3682703681683296,0.2937240105240201,0.2396894289032444,0.13680636503848914,Frangieh
Nadig_two_cellline,simplex_M0.75_S0.00_D0.25,0.41716733246507276,0.273776107762529,0.23710496951202548,0.1372755818734659,Frangieh
Nadig_two_cellline,simplex_M0.75_S0.25_D0.00,0.41126762607494505,0.2916904518357949,0.2393089491321086,0.13688058112059903,Frangieh
Nadig_two_cellline,simplex_M1.00_S0.00_D0.00,0.4025790835011902,0.23792854619816634,0.23241773330602528,0.1381284446122604,Frangieh
Nadig_two_cellline,one_sided_S0.00_D0.00,0.4025790835011902,0.23792854619816634,0.23241773330602528,0.1381284446122604,Frangieh
Nadig_two_cellline,one_sided_S0.00_D0.25,0.41739401069130616,0.23792854619816634,0.23241773330602528,0.1381284446122604,Frangieh
Nadig_two_cellline,one_sided_S0.00_D0.50,0.4221577836661515,0.2727121848956211,0.23696585662499664,0.13730089406014023,Frangieh
Nadig_two_cellline,one_sided_S0.00_D0.75,0.3949696927779563,0.2798542155811096,0.23782011351019877,0.137148922087115,Frangieh
Nadig_two_cellline,one_sided_S0.00_D1.00,0.3531731534009297,0.2526232176333337,0.234259533266068,0.13779678493960357,Frangieh
Nadig_two_cellline,one_sided_S0.25_D0.00,0.4126968149488034,0.27271218489562116,0.23696585662499664,0.13730089406014023,Frangieh
Nadig_two_cellline,one_sided_S0.25_D0.25,0.4223777760074784,0.272712184895621,0.23696585662499664,0.13730089406014023,Frangieh
Nadig_two_cellline,one_sided_S0.25_D0.50,0.3975140433726576,0.272712184895621,0.23696585662499664,0.13730089406014023,Frangieh
Nadig_two_cellline,one_sided_S0.25_D0.75,0.35746332585711393,0.2656336767645025,0.2360403086058636,0.1374693014933891,Frangieh
Nadig_two_cellline,one_sided_S0.25_D1.00,0.3053473026472252,0.2532798504717848,0.2344249880832139,0.13776321599319913,Frangieh
Nadig_two_cellline,one_sided_S0.50_D0.00,0.41568881510868816,0.27271218489562116,0.23696585662499664,0.13730089406014023,Frangieh
Nadig_two_cellline,one_sided_S0.50_D0.25,0.3934943530518795,0.272712184895621,0.23696585662499664,0.13730089406014023,Frangieh
Nadig_two_cellline,one_sided_S0.50_D0.50,0.3580346533706541,0.2656336767645022,0.23604030860586356,0.1374693014933891,Frangieh
Nadig_two_cellline,one_sided_S0.50_D0.75,0.310037305503299,0.2532798504717848,0.2344249880832139,0.13776321599319913,Frangieh
Nadig_two_cellline,one_sided_S0.50_D1.00,0.27545321030989117,0.2058425813753829,0.22841584222301253,0.1388481855990305,Frangieh
Nadig_two_cellline,one_sided_S0.75_D0.00,0.3863055990099299,0.3041571188515348,0.2407269789891367,0.13663179183062465,Frangieh
Nadig_two_cellline,one_sided_S0.75_D0.25,0.3502758830397622,0.2656336767645024,0.23604030860586359,0.1374693014933891,Frangieh
Nadig_two_cellline,one_sided_S0.75_D0.50,0.3057014226883483,0.2532798504717848,0.2344249880832139,0.13776321599319913,Frangieh
Nadig_two_cellline,one_sided_S0.75_D0.75,0.27698437229694006,0.21136826728931613,0.22894485271079978,0.1387603501373455,Frangieh
Nadig_two_cellline,one_sided_S0.75_D1.00,0.25550355403270986,0.18029565790910698,0.2250754625877604,0.1394559820059382,Frangieh
Nadig_two_cellline,one_sided_S1.00_D0.00,0.3429816041159197,0.297078610720416,0.23980143097000367,0.13680019926387355,Frangieh
Nadig_two_cellline,one_sided_S1.00_D0.25,0.3026760567826697,0.2847247844276986,0.238186110447354,0.13709411376368355,Frangieh
Nadig_two_cellline,one_sided_S1.00_D0.50,0.2759212459448909,0.2211640193030257,0.2302256930664603,0.13852729573904382,Frangieh
Nadig_two_cellline,one_sided_S1.00_D0.75,0.25747554061619077,0.18073989252451095,0.22512859740271224,0.13944652934268847,Frangieh
Nadig_two_cellline,one_sided_S1.00_D1.00,0.23729361509413396,0.10072080222065773,0.21467067831811182,0.14134917714669498,Frangieh
Replogle_two_cellline,magnitude_percentile,0.21431670617821097,0.1919882097186021,0.24369419518433638,0.10599359261967499,Frangieh
Replogle_two_cellline,safeconf_percentile,0.1726050128805805,0.07968145804440956,0.2342101103991469,0.10642695214813874,Frangieh
Replogle_two_cellline,disagreement_percentile,-0.03642304522981139,0.08379320011066808,0.23473394890057359,0.1063689771969234,Frangieh
Replogle_two_cellline,fixed_80m_20s,0.22727634577839256,0.1631133267114451,0.23664230776028233,0.10720499479551529,Frangieh
Replogle_two_cellline,simplex_M0.00_S0.00_D1.00,-0.03642304522981139,0.08379320011066808,0.23473394890057359,0.1063689771969234,Frangieh
Replogle_two_cellline,simplex_M0.00_S0.25_D0.75,-0.03110980131843985,0.0817150968209923,0.23446919724652243,0.10639827814403971,Frangieh
Replogle_two_cellline,simplex_M0.00_S0.50_D0.50,-0.019802348470976006,0.0817150968209923,0.23446919724652243,0.10639827814403971,Frangieh
Replogle_two_cellline,simplex_M0.00_S0.75_D0.25,-0.007141549166819264,0.0817150968209923,0.23446919724652243,0.10639827814403971,Frangieh
Replogle_two_cellline,simplex_M0.00_S1.00_D0.00,0.1726050128805805,0.07968145804440956,0.2342101103991469,0.10642695214813874,Frangieh
Replogle_two_cellline,simplex_M0.25_S0.00_D0.75,-0.01709827886244389,0.032240880591177495,0.22828231058550444,0.10706816149100985,Frangieh
Replogle_two_cellline,simplex_M0.25_S0.25_D0.50,0.008484503563360293,0.07759643757416271,0.23406063680793654,0.10642865488746779,Frangieh
Replogle_two_cellline,simplex_M0.25_S0.50_D0.25,0.07503031989478716,0.1126309720883855,0.23852405833642049,0.10593467316473704,Frangieh
Replogle_two_cellline,simplex_M0.25_S0.75_D0.00,0.19781348054529105,0.2342751300931003,0.25402159986739553,0.10421950864023319,Frangieh
Replogle_two_cellline,simplex_M0.50_S0.00_D0.50,0.10086204514969463,0.10278358279953993,0.2361191072698287,0.10634780553337372,Frangieh
Replogle_two_cellline,simplex_M0.50_S0.25_D0.25,0.17965073609655097,0.19271444608859564,0.24757635529224967,0.1050797937447154,Frangieh
Replogle_two_cellline,simplex_M0.50_S0.50_D0.00,0.2326899021621492,0.22442774080425473,0.25161664880080375,0.10463264100886988,Frangieh
Replogle_two_cellline,simplex_M0.75_S0.00_D0.25,0.2044159498220602,0.19567415568064656,0.2456252431098827,0.10559316794317503,Frangieh
Replogle_two_cellline,simplex_M0.75_S0.25_D0.00,0.23163177436397941,0.2044983655033825,0.24674945294000533,0.10546874789791359,Frangieh
Replogle_two_cellline,simplex_M1.00_S0.00_D0.00,0.21431670617821097,0.1919882097186021,0.24369419518433638,0.10599359261967499,Frangieh
Replogle_two_cellline,one_sided_S0.00_D0.00,0.21431670617821097,0.1919882097186021,0.24369419518433638,0.10599359261967499,Frangieh
Replogle_two_cellline,one_sided_S0.00_D0.25,0.20904625765646595,0.17100836027991073,0.2385704502196006,0.10687377056715043,Frangieh
Replogle_two_cellline,one_sided_S0.00_D0.50,0.1865581611856098,0.17100836027991073,0.2385704502196006,0.10687377056715043,Frangieh
Replogle_two_cellline,one_sided_S0.00_D0.75,0.16742251052503138,0.18121706729615772,0.24181446573498144,0.10626646183526235,Frangieh
Replogle_two_cellline,one_sided_S0.00_D1.00,0.12932146768761926,0.12755851481741767,0.24144149648960173,0.1054820343498655,Frangieh
Replogle_two_cellline,one_sided_S0.25_D0.00,0.2215168247618286,0.17100836027991073,0.2385704502196006,0.10687377056715043,Frangieh
Replogle_two_cellline,one_sided_S0.25_D0.25,0.2141718690251604,0.17100836027991073,0.2385704502196006,0.10687377056715043,Frangieh
Replogle_two_cellline,one_sided_S0.25_D0.50,0.19097311827866953,0.18764415607053328,0.24263328084980418,0.10617584084003776,Frangieh
Replogle_two_cellline,one_sided_S0.25_D0.75,0.16435273272902193,0.19430011721565904,0.24994441822440855,0.10454098768868866,Frangieh
Replogle_two_cellline,one_sided_S0.25_D1.00,0.10068702828608997,0.10488577385120429,0.23589233328300802,0.10643609056448139,Frangieh
Replogle_two_cellline,one_sided_S0.50_D0.00,0.23313474642801674,0.17100836027991073,0.2385704502196006,0.10687377056715043,Frangieh
Replogle_two_cellline,one_sided_S0.50_D0.25,0.2057133480250628,0.18764415607053328,0.24263328084980418,0.10617584084003776,Frangieh
Replogle_two_cellline,one_sided_S0.50_D0.50,0.19183511960715885,0.2429692424608836,0.2561448951082624,0.10385476026578186,Frangieh
Replogle_two_cellline,one_sided_S0.50_D0.75,0.13258440567772878,0.11878208033163797,0.2376627313879407,0.10624015471118747,Frangieh
Replogle_two_cellline,one_sided_S0.50_D1.00,0.07470928631971194,0.001300302933089116,0.20984519005110103,0.11096051084279944,Frangieh
Replogle_two_cellline,one_sided_S0.75_D0.00,0.242404586130614,0.18764415607053328,0.24263328084980418,0.10617584084003776,Frangieh
Replogle_two_cellline,one_sided_S0.75_D0.25,0.20052003393933948,0.2429692424608836,0.2561448951082624,0.10385476026578186,Frangieh
Replogle_two_cellline,one_sided_S0.75_D0.50,0.16562031831198618,0.17343546987704778,0.24462560727266439,0.10546955005224001,Frangieh
Replogle_two_cellline,one_sided_S0.75_D0.75,0.10171532926004102,0.02973137833699443,0.21346732677406002,0.11055963691078224,Frangieh
Replogle_two_cellline,one_sided_S0.75_D1.00,0.062110671933986145,0.011496015574840725,0.20804575977922068,0.11155549389062258,Frangieh
Replogle_two_cellline,one_sided_S1.00_D0.00,0.23653066219456265,0.2429692424608836,0.2561448951082624,0.10385476026578186,Frangieh
Replogle_two_cellline,one_sided_S1.00_D0.25,0.1854026972159561,0.22019398147438587,0.25058267078720026,0.10481026199742649,Frangieh
Replogle_two_cellline,one_sided_S1.00_D0.50,0.1285558545916627,0.03526897868218859,0.2141728205087305,0.11048155757003339,Frangieh
Replogle_two_cellline,one_sided_S1.00_D0.75,0.08128670720121925,-0.007380972953626195,0.20564081967771317,0.11182165661955723,Frangieh
Replogle_two_cellline,one_sided_S1.00_D1.00,0.04242298207352199,-0.02158046972065981,0.20383179494133807,0.11202186741077072,Frangieh
Santinha,magnitude_percentile,-0.08930316742081448,-0.02609084244357317,0.21245622301107012,0.0529920252658128,Frangieh
Santinha,safeconf_percentile,0.06459306321087302,0.1758204915899137,0.23391852840226202,0.05144610790570148,Frangieh
Santinha,disagreement_percentile,-0.1268054298642534,-0.04930142587757672,0.21140502625055424,0.05305662627859661,Frangieh
Santinha,fixed_80m_20s,-0.06163031752830789,-0.03393442509457486,0.21193417276943402,0.05303128223034433,Frangieh
Santinha,simplex_M0.00_S0.00_D1.00,-0.1268054298642534,-0.04930142587757672,0.21140502625055424,0.05305662627859661,Frangieh
Santinha,simplex_M0.00_S0.25_D0.75,-0.1235047065757775,0.0341747681762082,0.21952630497945905,0.05251547038179769,Frangieh
Santinha,simplex_M0.00_S0.50_D0.50,-0.07333695440552393,-0.05107267625589671,0.21137700329078438,0.053067684546062574,Frangieh
Santinha,simplex_M0.00_S0.75_D0.25,0.02175651893176638,-0.017563038924887253,0.21510947786309917,0.052761261800239434,Frangieh
Santinha,simplex_M0.00_S1.00_D0.00,0.06459306321087302,0.1758204915899137,0.23391852840226202,0.05144610790570148,Frangieh
Santinha,simplex_M0.25_S0.00_D0.75,-0.13518912190056298,-0.06285345095163401,0.2100964666945655,0.053161027771927785,Frangieh
Santinha,simplex_M0.25_S0.25_D0.50,-0.1208722863107281,0.038790294351888036,0.21989956806309827,0.05248504683679657,Frangieh
Santinha,simplex_M0.25_S0.50_D0.25,-0.06570155012858792,-0.07420686033845607,0.2089439616171532,0.0532474889591905,Frangieh
Santinha,simplex_M0.25_S0.75_D0.00,0.030979037604854327,0.030883556256834636,0.21912871559169061,0.05252864386283186,Frangieh
Santinha,simplex_M0.50_S0.00_D0.50,-0.12507038999511105,-0.001778830542836085,0.2159254601667664,0.05280168287536159,Frangieh
Santinha,simplex_M0.50_S0.25_D0.25,-0.09118491184676783,0.0032561998134320257,0.21639693998866188,0.052756901803537024,Frangieh
Santinha,simplex_M0.50_S0.50_D0.00,-0.05827918247663755,-0.12574570233896515,0.20367713013978958,0.05364027292321897,Frangieh
Santinha,simplex_M0.75_S0.00_D0.25,-0.10524010084881334,-0.03292034490935478,0.2120900991152142,0.05306550059789385,Frangieh
Santinha,simplex_M0.75_S0.25_D0.00,-0.06607242545132963,-0.060904445142216115,0.20956493322930392,0.05317686562594043,Frangieh
Santinha,simplex_M1.00_S0.00_D0.00,-0.08930316742081448,-0.02609084244357317,0.21245622301107012,0.0529920252658128,Frangieh
Santinha,one_sided_S0.00_D0.00,-0.08930316742081448,-0.02609084244357317,0.21245622301107012,0.0529920252658128,Frangieh
Santinha,one_sided_S0.00_D0.25,-0.09259878939072676,-0.02609084244357317,0.21245622301107012,0.0529920252658128,Frangieh
Santinha,one_sided_S0.00_D0.50,-0.1005332104006221,-0.03127755818028424,0.21209576630526375,0.053021400803013354,Frangieh
Santinha,one_sided_S0.00_D0.75,-0.1035258244099438,-0.07046182794199793,0.2086104133135128,0.05324953742056944,Frangieh
Santinha,one_sided_S0.00_D1.00,-0.10190296459129522,-0.009633013720435984,0.21496107747589493,0.05284197483569638,Frangieh
Santinha,one_sided_S0.25_D0.00,-0.06649681292458465,-0.002510473646326894,0.21498218267914854,0.05284069362109493,Frangieh
Santinha,one_sided_S0.25_D0.25,-0.07422552027612625,-0.008695490610384927,0.21445049619297354,0.05287193781769024,Frangieh
Santinha,one_sided_S0.25_D0.50,-0.08844052542195394,-0.05566963696305745,0.20999893476318712,0.053144619689765984,Frangieh
Santinha,one_sided_S0.25_D0.75,-0.08947447978946856,-0.08261617704484127,0.20730842368436364,0.05332754034138989,Frangieh
Santinha,one_sided_S0.25_D1.00,-0.07427909299625157,-0.005149808168954645,0.21537679007422103,0.05281375171751074,Frangieh
Santinha,one_sided_S0.50_D0.00,-0.05146241347811663,-0.020131649902703098,0.2133338137199175,0.05295080159215946,Frangieh
Santinha,one_sided_S0.50_D0.25,-0.057894026582574455,-0.028784751939359886,0.21240688221446477,0.05300633457276627,Frangieh
Santinha,one_sided_S0.50_D0.50,-0.05979562655461658,0.011095974013060122,0.21696697182729013,0.052686826185762335,Frangieh
Santinha,one_sided_S0.50_D0.75,-0.057498539391673945,0.022422747269701004,0.2181151665952097,0.05260834786059347,Frangieh
Santinha,one_sided_S0.50_D1.00,-0.057860545373179285,0.034180847627245055,0.219306425280198,0.05251488982337584,Frangieh
