manifest_id,quadrant,score_name,target_error,n_tasks,spearman,bootstrap_ci95_low,bootstrap_ci95_high,top20_error_enrichment
E81_r2_p50,seen_context_seen_perturbation_pair_holdout,max_context_control_cosine,pair_mean_rmse,6,0.828078671210825,0.6642111641550714,0.9797958971132712,1.1847545280283924
E81_r2_p50,seen_context_seen_perturbation_pair_holdout,max_external_smiles_hash_cosine,pair_mean_rmse,6,,,,1.1847545280283924
E81_r2_p50,seen_context_seen_perturbation_pair_holdout,history_support_same_drug,pair_mean_rmse,6,,,,1.1847545280283924
E81_r2_p75,new_context_new_perturbation,model_disagreement_rmse,pair_mean_rmse,8,0.6190476190476191,-0.23157894736842097,1.0,1.3035698994776497
E81_r2_p75,new_context_new_perturbation,model_disagreement_rmse,pair_max_rmse,8,0.6190476190476191,-0.23157894736842097,1.0,1.3104259871688162
E81_r2_p75,new_context_new_perturbation,predicted_magnitude_ridge,error_ridge_rmse,8,0.9047619047619048,0.5443037974683544,1.0000000000000002,1.3104259871688162
E81_r2_p75,new_context_new_perturbation,predicted_magnitude_knn,error_knn_rmse,8,0.2619047619047619,-0.6410256410256409,0.9729907539118066,1.0672729892910393
E81_r2_p75,new_context_new_perturbation,predicted_magnitude_mean,pair_mean_rmse,8,0.8571428571428571,0.31645569620253167,1.0,1.307800617702318
E81_r2_p75,new_context_new_perturbation,predicted_magnitude_max,pair_max_rmse,8,0.9047619047619048,0.5382812499999998,1.0,1.3104259871688162
E81_r2_p75,new_context_new_perturbation,max_context_control_cosine,pair_mean_rmse,8,,,,0.9942859635903475
E81_r2_p75,new_context_new_perturbation,max_external_smiles_hash_cosine,pair_mean_rmse,8,0.545544725589981,-0.17429786813223802,0.9004503377814962,0.9942859635903475
E81_r2_p75,new_context_new_perturbation,history_support_same_drug,pair_mean_rmse,8,,,,0.9942859635903475
E81_r2_p75,new_context_seen_perturbation,model_disagreement_rmse,pair_mean_rmse,26,0.7476923076923077,0.4495078370416993,0.8929227435464397,1.194054265124321
E81_r2_p75,new_context_seen_perturbation,model_disagreement_rmse,pair_max_rmse,26,0.8625641025641025,0.6412995257754464,0.9558814505039943,1.3023474498496819
E81_r2_p75,new_context_seen_perturbation,predicted_magnitude_ridge,error_ridge_rmse,26,0.8147008547008547,0.576697057795768,0.9539379987886086,1.301029825912453
E81_r2_p75,new_context_seen_perturbation,predicted_magnitude_knn,error_knn_rmse,26,0.03863247863247863,-0.4125650700292314,0.44828172133812205,1.1247399728968488
E81_r2_p75,new_context_seen_perturbation,predicted_magnitude_mean,pair_mean_rmse,26,0.6478632478632479,0.2738066636304247,0.9154272902527193,1.2940484867940507
E81_r2_p75,new_context_seen_perturbation,predicted_magnitude_max,pair_max_rmse,26,0.8147008547008547,0.5361570886890136,0.9477611084582336,1.301029825912453
E81_r2_p75,new_context_seen_perturbation,max_context_control_cosine,pair_mean_rmse,26,,,,0.9510447080980547
E81_r2_p75,new_context_seen_perturbation,max_external_smiles_hash_cosine,pair_mean_rmse,26,0.17919573407620815,-0.19673342386514667,0.5201154193941662,1.0846519945828277
E81_r2_p75,new_context_seen_perturbation,history_support_same_drug,pair_mean_rmse,26,-0.0036373978866027492,-0.37946577499466605,0.34460488833444664,0.9774861856902111
E81_r2_p75,seen_context_new_perturbation,model_disagreement_rmse,pair_mean_rmse,16,0.5294117647058824,0.03910363676929943,0.8484750723978065,1.0883961352917106
E81_r2_p75,seen_context_new_perturbation,model_disagreement_rmse,pair_max_rmse,16,0.5294117647058824,0.03910363676929943,0.8484750723978065,1.0978755272108163
E81_r2_p75,seen_context_new_perturbation,predicted_magnitude_ridge,error_ridge_rmse,16,0.40588235294117647,-0.06574626865671643,0.7377188375350139,1.1945301793916179
E81_r2_p75,seen_context_new_perturbation,predicted_magnitude_knn,error_knn_rmse,16,0.34705882352941175,-0.13855533909108864,0.684704066083888,1.0918430514075954
E81_r2_p75,seen_context_new_perturbation,predicted_magnitude_mean,pair_mean_rmse,16,0.5470588235294118,0.02981237627065864,0.8400090361445781,1.3229844122182663
E81_r2_p75,seen_context_new_perturbation,predicted_magnitude_max,pair_max_rmse,16,0.4852941176470588,-0.03187019488646521,0.7605272162442032,1.269224853441335
E81_r2_p75,seen_context_new_perturbation,max_context_control_cosine,pair_mean_rmse,16,0.2711630722733202,-0.25466201145080575,0.701107437602882,1.3084302564331423
E81_r2_p75,seen_context_new_perturbation,max_external_smiles_hash_cosine,pair_mean_rmse,16,0.4338609156373123,-0.05647298268531817,0.810518675582103,1.3084302564331423
E81_r2_p75,seen_context_new_perturbation,history_support_same_drug,pair_mean_rmse,16,,,,1.3084302564331423
E81_r2_p75,seen_context_seen_perturbation_pair_holdout,model_disagreement_rmse,pair_mean_rmse,11,0.7999999999999998,0.4323573935936815,0.9414634146341464,1.2466296154895007
E81_r2_p75,seen_context_seen_perturbation_pair_holdout,model_disagreement_rmse,pair_max_rmse,11,0.8818181818181817,0.5979879966337424,0.9905213270142177,1.3364733612575386
E81_r2_p75,seen_context_seen_perturbation_pair_holdout,predicted_magnitude_ridge,error_ridge_rmse,11,0.4999999999999999,-0.20957417582417587,0.9719691069574248,1.156264730350383
E81_r2_p75,seen_context_seen_perturbation_pair_holdout,predicted_magnitude_knn,error_knn_rmse,11,0.1636363636363636,-0.5048551178285562,0.7183098591549295,1.0436474306275922
E81_r2_p75,seen_context_seen_perturbation_pair_holdout,predicted_magnitude_mean,pair_mean_rmse,11,0.4999999999999999,-0.2644720524404287,0.9444444444444445,1.0746954755305027
E81_r2_p75,seen_context_seen_perturbation_pair_holdout,predicted_magnitude_max,pair_max_rmse,11,0.5636363636363636,-0.105928738317757,0.9999999999999998,1.1671463192357683
E81_r2_p75,seen_context_seen_perturbation_pair_holdout,max_context_control_cosine,pair_mean_rmse,11,0.5163977794943223,0.0,0.8734025232761327,1.107815083049619
E81_r2_p75,seen_context_seen_perturbation_pair_holdout,max_external_smiles_hash_cosine,pair_mean_rmse,11,0.25819888974716115,-0.40247779777350606,0.7872218936609646,1.0746954755305027
E81_r2_p75,seen_context_seen_perturbation_pair_holdout,history_support_same_drug,pair_mean_rmse,11,0.1556997888323046,-0.5547287249892842,0.8468003625031189,1.1504284558112234
E81_r3_p25,new_context_new_perturbation,model_disagreement_rmse,pair_mean_rmse,25,0.556923076923077,0.21275608874663007,0.7605276108752355,1.1036413520817518
E81_r3_p25,new_context_new_perturbation,model_disagreement_rmse,pair_max_rmse,25,0.6730769230769231,0.38220077220077225,0.8341875381067295,1.1264976861705245
E81_r3_p25,new_context_new_perturbation,predicted_magnitude_ridge,error_ridge_rmse,25,0.8900000000000001,0.6808009589102479,0.9722276562366017,1.1629826179662512
E81_r3_p25,new_context_new_perturbation,predicted_magnitude_knn,error_knn_rmse,25,0.7930769230769232,0.5570417596673478,0.920530353554123,1.1433190227076815
E81_r3_p25,new_context_new_perturbation,predicted_magnitude_mean,pair_mean_rmse,25,0.8546153846153847,0.6186716758996104,0.9434350831334717,1.131212520769302
E81_r3_p25,new_context_new_perturbation,predicted_magnitude_max,pair_max_rmse,25,0.8900000000000001,0.7060776699029127,0.9705996131528047,1.1629826179662512
E81_r3_p25,new_context_new_perturbation,max_context_control_cosine,pair_mean_rmse,25,,,,0.7845977250252418
E81_r3_p25,new_context_new_perturbation,max_external_smiles_hash_cosine,pair_mean_rmse,25,-0.044706150214587015,-0.4088212292677249,0.37452935762123923,0.95726988688867
E81_r3_p25,new_context_new_perturbation,history_support_same_drug,pair_mean_rmse,25,,,,0.7845977250252418
E81_r3_p25,new_context_seen_perturbation,model_disagreement_rmse,pair_mean_rmse,8,0.2857142857142857,-0.6153846153846153,0.9050880626223088,1.1108797973159468
E81_r3_p25,new_context_seen_perturbation,model_disagreement_rmse,pair_max_rmse,8,0.38095238095238093,-0.5701057742327034,0.9269965277777769,1.119970051251141
E81_r3_p25,new_context_seen_perturbation,predicted_magnitude_ridge,error_ridge_rmse,8,0.8809523809523809,0.31645569620253167,1.0,1.340498817976457
E81_r3_p25,new_context_seen_perturbation,predicted_magnitude_knn,error_knn_rmse,8,0.9285714285714286,0.3924050632911392,1.0000000000000002,1.4403658625297946
E81_r3_p25,new_context_seen_perturbation,predicted_magnitude_mean,pair_mean_rmse,8,0.8809523809523809,0.24050632911392406,1.0,1.4224738000446695
E81_r3_p25,new_context_seen_perturbation,predicted_magnitude_max,pair_max_rmse,8,0.8809523809523809,0.31645569620253167,1.0000000000000002,1.340498817976457
E81_r3_p25,new_context_seen_perturbation,max_context_control_cosine,pair_mean_rmse,8,,,,0.5466140143992089
E81_r3_p25,new_context_seen_perturbation,max_external_smiles_hash_cosine,pair_mean_rmse,8,-0.6546536707079772,-0.9058216273156765,0.0,0.5466140143992089
E81_r3_p25,new_context_seen_perturbation,history_support_same_drug,pair_mean_rmse,8,,,,0.5466140143992089
E81_r3_p25,seen_context_new_perturbation,model_disagreement_rmse,pair_mean_rmse,54,0.1854392986468458,-0.09127046182317498,0.45367687100885734,1.0398312271399845
E81_r3_p25,seen_context_new_perturbation,model_disagreement_rmse,pair_max_rmse,54,0.3870783304745568,0.1156542575546024,0.6259386475861588,1.1154794918644557
E81_r3_p25,seen_context_new_perturbation,predicted_magnitude_ridge,error_ridge_rmse,54,0.5113398132266056,0.25648774156163145,0.7481312016200862,1.1322972071108137
E81_r3_p25,seen_context_new_perturbation,predicted_magnitude_knn,error_knn_rmse,54,0.5346674290070516,0.32494076075695366,0.7081749697004008,1.1221710731033168
E81_r3_p25,seen_context_new_perturbation,predicted_magnitude_mean,pair_mean_rmse,54,0.4103297122165046,0.14898990375207577,0.6396838271012307,1.086097936292228
E81_r3_p25,seen_context_new_perturbation,predicted_magnitude_max,pair_max_rmse,54,0.5113398132266056,0.24533953249339366,0.745089144134154,1.1320228238275436
E81_r3_p25,seen_context_new_perturbation,max_context_control_cosine,pair_mean_rmse,54,0.23066270890795718,-0.05269438725986906,0.4738840515612745,1.0216099200704927
E81_r3_p25,seen_context_new_perturbation,max_external_smiles_hash_cosine,pair_mean_rmse,54,-0.027884654648998128,-0.2812008190985994,0.22696071614536664,1.10210291688061
E81_r3_p25,seen_context_new_perturbation,history_support_same_drug,pair_mean_rmse,54,,,,1.0216099200704927
E81_r3_p25,seen_context_seen_perturbation_pair_holdout,model_disagreement_rmse,pair_mean_rmse,4,0.19999999999999996,-1.0000000000000002,1.0000000000000002,1.251879029258747
E81_r3_p25,seen_context_seen_perturbation_pair_holdout,model_disagreement_rmse,pair_max_rmse,4,0.19999999999999996,-1.0000000000000002,1.0000000000000002,1.2220508976650377
E81_r3_p25,seen_context_seen_perturbation_pair_holdout,predicted_magnitude_ridge,error_ridge_rmse,4,-0.5999999999999999,-1.0000000000000002,1.0000000000000002,0.8794590831127611
E81_r3_p25,seen_context_seen_perturbation_pair_holdout,predicted_magnitude_knn,error_knn_rmse,4,-0.3999999999999999,-1.0000000000000002,1.0000000000000002,1.1033209954930538
E81_r3_p25,seen_context_seen_perturbation_pair_holdout,predicted_magnitude_mean,pair_mean_rmse,4,-0.7999999999999998,-1.0000000000000002,1.0000000000000002,0.9619579459891977
E81_r3_p25,seen_context_seen_perturbation_pair_holdout,predicted_magnitude_max,pair_max_rmse,4,-0.7999999999999998,-1.0000000000000002,1.0,0.8544163672460929
E81_r3_p25,seen_context_seen_perturbation_pair_holdout,max_context_control_cosine,pair_mean_rmse,4,0.0,-1.0000000000000002,1.0000000000000002,1.0134551633375037
E81_r3_p25,seen_context_seen_perturbation_pair_holdout,max_external_smiles_hash_cosine,pair_mean_rmse,4,0.8944271909999159,0.8164965809277261,1.0000000000000002,1.0134551633375037
E81_r3_p25,seen_context_seen_perturbation_pair_holdout,history_support_same_drug,pair_mean_rmse,4,,,,1.0134551633375037
E81_r3_p50,new_context_new_perturbation,model_disagreement_rmse,pair_mean_rmse,19,0.15789473684210525,-0.3991719700487351,0.6291351486246672,1.2359140246452676
E81_r3_p50,new_context_new_perturbation,model_disagreement_rmse,pair_max_rmse,19,0.2631578947368421,-0.2747851617540427,0.66499931316404,1.2197339086986179
E81_r3_p50,new_context_new_perturbation,predicted_magnitude_ridge,error_ridge_rmse,19,0.7964912280701755,0.4791658440083814,0.94685914549603,1.3162805638848263
E81_r3_p50,new_context_new_perturbation,predicted_magnitude_knn,error_knn_rmse,19,0.7368421052631579,0.3191197256091815,0.9269275493432737,1.5397436784573038
E81_r3_p50,new_context_new_perturbation,predicted_magnitude_mean,pair_mean_rmse,19,0.7543859649122807,0.40933793103448274,0.9269845453645988,1.412434731307395
E81_r3_p50,new_context_new_perturbation,predicted_magnitude_max,pair_max_rmse,19,0.8280701754385965,0.5077818620618244,0.9663243991701586,1.3712648964405156
E81_r3_p50,new_context_new_perturbation,max_context_control_cosine,pair_mean_rmse,19,,,,0.8844740375842021
E81_r3_p50,new_context_new_perturbation,max_external_smiles_hash_cosine,pair_mean_rmse,19,-0.053677656602040595,-0.547261058547863,0.4706405372981567,0.9424560678131417
E81_r3_p50,new_context_new_perturbation,history_support_same_drug,pair_mean_rmse,19,,,,0.8844740375842021
E81_r3_p50,new_context_seen_perturbation,model_disagreement_rmse,pair_mean_rmse,14,0.6263736263736265,0.14796554692504807,0.914798206278027,1.378850884996758
E81_r3_p50,new_context_seen_perturbation,model_disagreement_rmse,pair_max_rmse,14,0.6395604395604396,0.18035515431116764,0.9245233785822022,1.3557050906254393
E81_r3_p50,new_context_seen_perturbation,predicted_magnitude_ridge,error_ridge_rmse,14,0.8549450549450551,0.5081361450800742,0.9724817663162735,1.3170201354934474
E81_r3_p50,new_context_seen_perturbation,predicted_magnitude_knn,error_knn_rmse,14,0.8153846153846156,0.4568382352941176,0.9725400457665903,1.4201714474712979
E81_r3_p50,new_context_seen_perturbation,predicted_magnitude_mean,pair_mean_rmse,14,0.8373626373626376,0.5490158279220779,0.9539301722599541,1.330048948126665
E81_r3_p50,new_context_seen_perturbation,predicted_magnitude_max,pair_max_rmse,14,0.8549450549450551,0.561800340903856,0.9600000000000002,1.3170201354934474
E81_r3_p50,new_context_seen_perturbation,max_context_control_cosine,pair_mean_rmse,14,,,,0.6356273652619098
E81_r3_p50,new_context_seen_perturbation,max_external_smiles_hash_cosine,pair_mean_rmse,14,0.5063696835418333,0.1738247099509886,0.7752311454737959,0.6356273652619098
E81_r3_p50,new_context_seen_perturbation,history_support_same_drug,pair_mean_rmse,14,0.2156513262317079,-0.42058802673100054,0.7401020512397484,1.251810124311979
E81_r3_p50,seen_context_new_perturbation,model_disagreement_rmse,pair_mean_rmse,40,0.2947467166979362,-0.010358028536802072,0.5750970735658967,1.1177562271273909
E81_r3_p50,seen_context_new_perturbation,model_disagreement_rmse,pair_max_rmse,40,0.36472795497185745,0.0542953129422114,0.6339217590011904,1.1550298326745827
E81_r3_p50,seen_context_new_perturbation,predicted_magnitude_ridge,error_ridge_rmse,40,0.5953095684803003,0.25371724179484717,0.8451610156138095,1.2340209187410325
E81_r3_p50,seen_context_new_perturbation,predicted_magnitude_knn,error_knn_rmse,40,0.46285178236397745,0.0852836218319622,0.7623694270587066,1.1526516546776095
E81_r3_p50,seen_context_new_perturbation,predicted_magnitude_mean,pair_mean_rmse,40,0.5240150093808631,0.161874252440376,0.7868864276165484,1.2167698454484415
E81_r3_p50,seen_context_new_perturbation,predicted_magnitude_max,pair_max_rmse,40,0.5902439024390245,0.2412727414592512,0.8454337335028298,1.2313017323918671
E81_r3_p50,seen_context_new_perturbation,max_context_control_cosine,pair_mean_rmse,40,0.3768388311870627,0.08098666658352756,0.6279185970811835,1.0689157699004002
E81_r3_p50,seen_context_new_perturbation,max_external_smiles_hash_cosine,pair_mean_rmse,40,0.25268260538057163,-0.05008565036926386,0.5295320869278168,0.992532894770129
E81_r3_p50,seen_context_new_perturbation,history_support_same_drug,pair_mean_rmse,40,,,,1.0689157699004002
E81_r3_p50,seen_context_seen_perturbation_pair_holdout,model_disagreement_rmse,pair_mean_rmse,6,0.4285714285714286,-0.9393939393939394,0.9999999999999998,1.2315365940298901
E81_r3_p50,seen_context_seen_perturbation_pair_holdout,model_disagreement_rmse,pair_max_rmse,6,0.7714285714285715,-0.09090909090909091,1.0,1.2964921365908992
E81_r3_p50,seen_context_seen_perturbation_pair_holdout,predicted_magnitude_ridge,error_ridge_rmse,6,0.02857142857142857,-0.9999999999999998,0.7999999999999998,0.9619147392927038
E81_r3_p50,seen_context_seen_perturbation_pair_holdout,predicted_magnitude_knn,error_knn_rmse,6,0.37142857142857144,-0.8121290322580642,0.9999999999999998,0.9892467501218601
E81_r3_p50,seen_context_seen_perturbation_pair_holdout,predicted_magnitude_mean,pair_mean_rmse,6,0.08571428571428572,-0.9999999999999998,0.9999999999999998,1.0654010301609589
E81_r3_p50,seen_context_seen_perturbation_pair_holdout,predicted_magnitude_max,pair_max_rmse,6,0.5428571428571428,-0.9999999999999998,0.9199999999999998,1.0567203223864157
E81_r3_p50,seen_context_seen_perturbation_pair_holdout,max_context_control_cosine,pair_mean_rmse,6,-0.29277002188455997,-0.9486832980505138,0.8944271909999159,0.943017947646559
E81_r3_p50,seen_context_seen_perturbation_pair_holdout,max_external_smiles_hash_cosine,pair_mean_rmse,6,-0.13093073414159542,-0.9486832980505138,0.4472135954999579,0.90056738284225
E81_r3_p50,seen_context_seen_perturbation_pair_holdout,history_support_same_drug,pair_mean_rmse,6,-0.20701966780270625,-0.9486832980505138,0.7035264706814485,0.918985173750574
E81_r3_p75,new_context_new_perturbation,model_disagreement_rmse,pair_mean_rmse,8,0.5714285714285714,-0.2877579330674528,0.9999999999999998,1.4457664056732182
E81_r3_p75,new_context_new_perturbation,model_disagreement_rmse,pair_max_rmse,8,0.5714285714285714,-0.2877579330674528,0.9999999999999998,1.4409849657335039
E81_r3_p75,new_context_new_perturbation,predicted_magnitude_ridge,error_ridge_rmse,8,0.9523809523809523,0.6153846153846153,1.0,1.6054296917801092
E81_r3_p75,new_context_new_perturbation,predicted_magnitude_knn,error_knn_rmse,8,0.9761904761904762,0.8024691358024691,1.0000000000000002,1.6544358662234646
E81_r3_p75,new_context_new_perturbation,predicted_magnitude_mean,pair_mean_rmse,8,0.9761904761904762,0.7932432432432431,1.0000000000000002,1.6298234306149297
E81_r3_p75,new_context_new_perturbation,predicted_magnitude_max,pair_max_rmse,8,0.9761904761904762,0.7257338551859102,1.0000000000000002,1.6003487476651868
E81_r3_p75,new_context_new_perturbation,max_context_control_cosine,pair_mean_rmse,8,,,,0.7577672226241176
E81_r3_p75,new_context_new_perturbation,max_external_smiles_hash_cosine,pair_mean_rmse,8,-0.2182178902359924,-0.8220173790397441,0.6311528416041716,1.0253303125415196
E81_r3_p75,new_context_new_perturbation,history_support_same_drug,pair_mean_rmse,8,,,,0.7577672226241176
E81_r3_p75,new_context_seen_perturbation,model_disagreement_rmse,pair_mean_rmse,25,0.766923076923077,0.5075231256747416,0.8948182521268367,1.438084900734997
E81_r3_p75,new_context_seen_perturbation,model_disagreement_rmse,pair_max_rmse,25,0.8230769230769232,0.6117704941183286,0.9218308817492017,1.4529446135125623
E81_r3_p75,new_context_seen_perturbation,predicted_magnitude_ridge,error_ridge_rmse,25,0.8738461538461539,0.7005744748246046,0.9421372601452094,1.4118084098553898
E81_r3_p75,new_context_seen_perturbation,predicted_magnitude_knn,error_knn_rmse,25,0.9169230769230771,0.7606812097214305,0.9714236547931421,1.7298276486266162
E81_r3_p75,new_context_seen_perturbation,predicted_magnitude_mean,pair_mean_rmse,25,0.9515384615384616,0.8454196735669789,0.9805462564108754,1.695961889828139
E81_r3_p75,new_context_seen_perturbation,predicted_magnitude_max,pair_max_rmse,25,0.8915384615384616,0.7456067108856808,0.9512365418456359,1.5349787428286883
E81_r3_p75,new_context_seen_perturbation,max_context_control_cosine,pair_mean_rmse,25,,,,0.6444157076199541
E81_r3_p75,new_context_seen_perturbation,max_external_smiles_hash_cosine,pair_mean_rmse,25,0.4506939094329987,0.0951933081331716,0.7293492749386493,0.9224133288332871
E81_r3_p75,new_context_seen_perturbation,history_support_same_drug,pair_mean_rmse,25,0.09864012312618721,-0.3392966032636406,0.523137984690545,1.1867264157595825
E81_r3_p75,seen_context_new_perturbation,model_disagreement_rmse,pair_mean_rmse,16,0.07352941176470588,-0.4487332339791357,0.5791357942430704,1.027920351284176
E81_r3_p75,seen_context_new_perturbation,model_disagreement_rmse,pair_max_rmse,16,0.25882352941176473,-0.2708535447761194,0.6681738170135867,1.0676065422834802
E81_r3_p75,seen_context_new_perturbation,predicted_magnitude_ridge,error_ridge_rmse,16,0.49411764705882355,-0.05833557101044546,0.8493975903614458,1.1024134054884847
E81_r3_p75,seen_context_new_perturbation,predicted_magnitude_knn,error_knn_rmse,16,0.4411764705882353,-0.09427453986689549,0.7977318438791041,1.0749333226018396
E81_r3_p75,seen_context_new_perturbation,predicted_magnitude_mean,pair_mean_rmse,16,0.45588235294117646,-0.14140430484389332,0.8333459214501511,1.0887449931224098
E81_r3_p75,seen_context_new_perturbation,predicted_magnitude_max,pair_max_rmse,16,0.5264705882352941,-0.030131995873401863,0.8633679818509872,1.136847182276131
E81_r3_p75,seen_context_new_perturbation,max_context_control_cosine,pair_mean_rmse,16,0.7863729095926286,0.5089422234908692,0.8735302735125106,1.1705866358238501
E81_r3_p75,seen_context_new_perturbation,max_external_smiles_hash_cosine,pair_mean_rmse,16,0.0,-0.48825267136941286,0.5149382395336726,1.1214352387995534
E81_r3_p75,seen_context_new_perturbation,history_support_same_drug,pair_mean_rmse,16,,,,1.1705866358238501
E81_r3_p75,seen_context_seen_perturbation_pair_holdout,model_disagreement_rmse,pair_mean_rmse,11,0.6363636363636362,0.0,0.9441925064599483,1.1728899539461692
E81_r3_p75,seen_context_seen_perturbation_pair_holdout,model_disagreement_rmse,pair_max_rmse,11,0.6545454545454544,0.027803738317757024,0.962799271246383,1.2418251470586141
E81_r3_p75,seen_context_seen_perturbation_pair_holdout,predicted_magnitude_ridge,error_ridge_rmse,11,0.22727272727272727,-0.44346155549650096,0.7464788732394366,0.9959272591170089
E81_r3_p75,seen_context_seen_perturbation_pair_holdout,predicted_magnitude_knn,error_knn_rmse,11,0.3818181818181818,-0.3460280373831776,0.8335280373831774,1.1536718428914021
E81_r3_p75,seen_context_seen_perturbation_pair_holdout,predicted_magnitude_mean,pair_mean_rmse,11,0.5454545454545453,-0.1456095424219961,0.8891203703703701,1.1532242696050816
E81_r3_p75,seen_context_seen_perturbation_pair_holdout,predicted_magnitude_max,pair_max_rmse,11,0.5272727272727271,-0.25138669475162356,0.9245459354611179,1.2025160100008632
E81_r3_p75,seen_context_seen_perturbation_pair_holdout,max_context_control_cosine,pair_mean_rmse,11,0.7100469468046932,0.37875231018093736,0.8822141955287575,1.1091484929765034
E81_r3_p75,seen_context_seen_perturbation_pair_holdout,max_external_smiles_hash_cosine,pair_mean_rmse,11,0.6573757351339165,0.15114653546053838,0.881991376648337,1.1124143660637935
E81_r3_p75,seen_context_seen_perturbation_pair_holdout,history_support_same_drug,pair_mean_rmse,11,0.14161029600925518,-0.5671743949204713,0.7968654786778271,1.0653704915827213
