dataset,perturbation,gears_rmse,scgpt_rmse,pair_mean_rmse,pair_max_rmse,model_disagreement_rmse,triangle_certificate_rmse,triangle_mean_bound_holds,triangle_max_bound_holds,pair_mean_mse,ensemble_mean_prediction_mse,disagreement_mse_component,mse_identity_abs_error,certificate_fraction_of_pair_mean_rmse,disagreement_component_fraction_of_pair_mean_mse,gears_predicted_magnitude,scgpt_predicted_magnitude,rank__model_disagreement_rmse,rank__gears_predicted_magnitude,rank__scgpt_predicted_magnitude,rank__magnitude_mean,rank__magnitude_max,rank__gears_rmse,rank__scgpt_rmse,rank__pair_mean_rmse,rank__pair_max_rmse
Norman_P1,MIDN+ctrl,0.12816801858988286,0.10377859225054349,0.11597330542021317,0.12816801858988286,0.08821621016132553,0.04410810508066276,True,True,0.013598518599380563,0.011652993665573774,0.0019455249338067883,1.0842021724855044e-18,0.38032980883698336,0.14306888795191341,1.8230631475475243,3.0005939816929157,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.25,0.3333333333333333,0.8333333333333334,0.625,0.7083333333333334,0.7083333333333334
Norman_P1,OSR2+ctrl,0.08638812512843476,0.07428306640168489,0.08033559576505983,0.08638812512843476,0.09692589237768866,0.04846294618884433,True,True,0.006490441058621614,0.0041417839053187935,0.002348657153302821,4.336808689942018e-19,0.6032561995379164,0.3618640292839527,2.1773984233952066,3.577508292691628,0.5833333333333334,0.3333333333333333,0.5416666666666666,0.4375,0.5416666666666666,0.2916666666666667,0.20833333333333334,0.20833333333333334,0.25
Norman_P1,POU3F2+ctrl,0.08370716397583738,0.0839614089931535,0.08383428648449545,0.0839614089931535,0.09554625029425731,0.047773125147128656,True,True,0.007028203750496663,0.004745932264173447,0.0022822714863232163,4.336808689942018e-19,0.5698518726698288,0.32473041012249176,1.8270967466044248,3.027880079067709,0.5416666666666666,0.20833333333333334,0.375,0.2916666666666667,0.375,0.25,0.3333333333333333,0.2916666666666667,0.16666666666666666
Norman_P1,PRDM1+ctrl,0.2256842474896312,0.1771546039709014,0.2014194257302663,0.2256842474896312,0.11835770348720338,0.05917885174360169,True,True,0.04115856663652401,0.037656430142832834,0.003502136493691189,1.474514954580286e-17,0.29380905803421314,0.08508888379468983,1.4177074355859154,3.2881498294818807,0.7916666666666666,0.041666666666666664,0.5,0.2708333333333333,0.5,1.0,0.9583333333333334,1.0,1.0
Norman_P1,PTPN12+ctrl,0.07894615454151516,0.0845653223177492,0.08175573842963219,0.0845653223177492,0.08077070762030128,0.04038535381015064,True,True,0.006691894527798803,0.005060917725427753,0.0016309768023710489,1.0842021724855044e-18,0.49397576960191775,0.24372422422317133,3.032138459114854,3.739065533294784,0.20833333333333334,0.625,0.6666666666666666,0.6458333333333333,0.6666666666666666,0.20833333333333334,0.375,0.25,0.20833333333333334
Norman_P1,PTPN13+ctrl,0.12454342269482556,0.09681235087323511,0.11067788678403034,0.12454342269482556,0.09793113007677445,0.048965565038387227,True,True,0.012441847709072189,0.010044221149543656,0.0023976265595285293,3.469446951953614e-18,0.4424150700847357,0.19270663132938515,2.763389586260897,1.4265081042727312,0.625,0.5416666666666666,0.125,0.3333333333333333,0.5416666666666666,0.7916666666666666,0.5,0.625,0.6666666666666666
Norman_P1,S1PR2+ctrl,0.09697239233181468,0.11070785753441358,0.10384012493311412,0.11070785753441358,0.0837106018029924,0.0418553009014962,True,True,0.0108299372972077,0.009078071083652911,0.0017518662135547888,8.673617379884035e-19,0.40307444668865905,0.16176143642184107,2.4974972629683627,3.049406183952335,0.25,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.375,0.6666666666666666,0.5416666666666666,0.4166666666666667
Norman_P1,SNAI1+ctrl,0.10553801385253575,0.11182193361519882,0.10867997373386729,0.11182193361519882,0.09327810637649622,0.04663905318824811,True,True,0.011821208602689981,0.009646007320393744,0.002175201282296236,4.336808689942018e-19,0.4291411893644419,0.18400836626817135,3.6076565991305385,4.2662520272585205,0.4583333333333333,0.7916666666666666,0.75,0.7708333333333333,0.7916666666666666,0.5,0.75,0.5833333333333334,0.4583333333333333
Norman_P1,SPI1+ctrl,0.13999058636196973,0.12679611504730445,0.1333933507046371,0.13999058636196973,0.12516080826858952,0.06258040413429476,True,True,0.017837309530528686,0.01392100254891703,0.003916306981611657,8.673617379884035e-19,0.46914185604994557,0.21955704557959646,3.562428201337626,5.184438189175172,0.875,0.75,0.9583333333333334,0.8541666666666667,0.9583333333333334,0.875,0.8333333333333334,0.875,0.7916666666666666
Norman_P1,STIL+ctrl,0.0893218774410803,0.06632459011596924,0.07782323377852476,0.0893218774410803,0.09321357967187308,0.04660678983593654,True,True,0.006188674521825347,0.004016481663014188,0.0021721928588111575,8.673617379884035e-19,0.5988801489356463,0.3509948456895856,2.0533698706589085,2.158728207130462,0.4166666666666667,0.2916666666666667,0.20833333333333334,0.25,0.2916666666666667,0.3333333333333333,0.08333333333333333,0.16666666666666666,0.2916666666666667
Norman_P1,TSC22D1+ctrl,0.07860095810548942,0.06983906756889137,0.0742200128371904,0.07860095810548942,0.09189754542886218,0.04594877271443109,True,True,0.005527802986996538,0.003416513273034092,0.002111289713962447,4.336808689942018e-19,0.6190887195778944,0.3819401159789867,1.8723596696631326,1.2066733355449875,0.375,0.25,0.041666666666666664,0.14583333333333334,0.25,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.08333333333333333
Norman_P2,ARRDC3+ctrl,0.051559614945767565,0.07790741201373139,0.06473351347974948,0.07790741201373139,0.06837545666163224,0.03418772833081612,True,True,0.004363979370016558,0.00319517860159487,0.001168800768421687,6.505213034913027e-19,0.5281302758502523,0.2678291232199964,1.4666998073286537,1.9699934809354047,0.08333333333333333,0.5416666666666666,0.2916666666666667,0.41666666666666663,0.5416666666666666,0.041666666666666664,0.125,0.041666666666666664,0.041666666666666664
Norman_P2,ATL1+ctrl,0.14491725031054667,0.1857005721476098,0.16530891122907823,0.1857005721476098,0.07699191082408464,0.03849595541204232,True,True,0.027742855966759634,0.026260917383673674,0.0014819385830859505,9.540979117872439e-18,0.2328728386499154,0.05341694398231924,1.2719463423745094,1.4340075905805527,0.20833333333333334,0.25,0.08333333333333333,0.16666666666666666,0.25,0.7916666666666666,0.9583333333333334,0.875,0.9166666666666666
Norman_P2,BPGM+ctrl,0.11593636326069696,0.14333080870347897,0.12963358598208796,0.14333080870347897,0.08202581499383284,0.04101290749691642,True,True,0.016992480524854785,0.01531042194350416,0.001682058581350623,2.8189256484623115e-18,0.3163756304834717,0.09898840718930278,1.0269775966003618,2.119718643197804,0.3333333333333333,0.08333333333333333,0.375,0.22916666666666666,0.375,0.625,0.6666666666666666,0.6666666666666666,0.5833333333333334
Norman_P2,CBFA2T3+ctrl,0.09368600428879455,0.13230214019913475,0.11299407224396465,0.13230214019913475,0.11462525508784789,0.057312627543923945,True,True,0.013140461850435768,0.00985572457444722,0.0032847372759885495,2.168404344971009e-18,0.5072180018450939,0.24997121968583016,0.9315601705204751,2.9008494456104663,0.8333333333333334,0.041666666666666664,0.625,0.3333333333333333,0.625,0.4583333333333333,0.5833333333333334,0.5833333333333334,0.5416666666666666
Norman_P2,CDKN1C+ctrl,0.09611929463780647,0.08360238687912398,0.08986084075846523,0.09611929463780647,0.10410130860195514,0.05205065430097757,True,True,0.008114138946778086,0.0054048683336182105,0.002709270613159875,8.673617379884035e-19,0.579236226387902,0.3338950233574267,2.369917364283477,4.006545390653049,0.7083333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.5416666666666666,0.16666666666666666,0.2916666666666667,0.2916666666666667
Norman_P2,CEBPA+ctrl,0.1593322678221421,0.08781139145181509,0.1235718296369786,0.1593322678221421,0.14577950257059835,0.07288975128529918,True,True,0.01654880601902536,0.011235890176592588,0.0053129158424327725,0.0,0.5898573445050543,0.32104526672950123,5.384756529899339,7.90232763699288,1.0,1.0,1.0,1.0,1.0,0.875,0.2916666666666667,0.625,0.75
Norman_P2,CEBPB+ctrl,0.09282414037095761,0.07513028991784099,0.08397721514439929,0.09282414037095761,0.10003159852011649,0.050015799260058245,True,True,0.007130440749373041,0.004628860573750597,0.002501580175622443,1.3010426069826053e-18,0.5955877338163191,0.35083107251713713,3.3057973022892497,4.896978448683021,0.625,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.4166666666666667,0.08333333333333333,0.16666666666666666,0.16666666666666666
Norman_P2,CELF2+ctrl,0.08924383086174599,0.1025536699862611,0.09589875042400355,0.1025536699862611,0.07208154988365391,0.036040774941826954,True,True,0.009240858287265438,0.007941920828858015,0.0012989374584074216,1.5178830414797062e-18,0.37582111114563505,0.14056459021749637,1.645173089996623,1.3574436396374892,0.125,0.625,0.041666666666666664,0.3333333333333333,0.625,0.375,0.5,0.5,0.4583333333333333
Norman_P2,COL1A1+ctrl,0.16360039471829432,0.16831830331477013,0.16595934901653223,0.16831830331477013,0.0587420734755451,0.02937103673777255,True,True,0.02754807019137233,0.026685412392320744,0.0008626577990515848,2.168404344971009e-19,0.17697729541495563,0.03131463630878061,1.4395342140758438,1.7293632213066326,0.041666666666666664,0.5,0.25,0.375,0.5,0.9166666666666666,0.875,0.9166666666666666,0.8333333333333334
Norman_P2,COL2A1+ctrl,0.15412218049888565,0.13710281902373203,0.14561249976130886,0.15412218049888565,0.12050471399756015,0.06025235699878007,True,True,0.021275414752992654,0.017645068229084206,0.003630346523908442,5.637851296924623e-18,0.4137856097350642,0.1706357580360584,2.08712675556583,3.9342045749707966,0.875,0.75,0.7916666666666666,0.7708333333333333,0.7916666666666666,0.8333333333333334,0.625,0.7916666666666666,0.6666666666666666
Norman_P2,CSRNP1+ctrl,0.1242046997161033,0.1653066980155923,0.1447556988658478,0.1653066980155923,0.09704155456344389,0.048520777281721945,True,True,0.02137655592019281,0.019022290092170345,0.0023542658280224643,0.0,0.33519079153276393,0.11013307460808353,1.9917270062849872,3.0789105025110284,0.5416666666666666,0.7083333333333334,0.6666666666666666,0.6875,0.7083333333333334,0.7083333333333334,0.8333333333333334,0.75,0.7916666666666666
Norman_P2,DLX2+ctrl,0.12229085104568227,0.17479625419055891,0.14854355261812058,0.17479625419055891,0.1430200138081499,0.07151000690407495,True,True,0.022754391364263868,0.017640710276843014,0.005113681087420848,6.071532165918825e-18,0.4814076790523157,0.2247338109623958,3.401092211522587,5.448470479202106,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.6666666666666666,0.9166666666666666,0.8333333333333334,0.875
Norman_P2,HK2+ctrl,0.060014193867446684,0.09141090131461754,0.07571254759103212,0.09141090131461754,0.07987510565201662,0.03993755282600831,True,True,0.005978828172355111,0.004383820046624907,0.0015950081257302044,2.168404344971009e-19,0.5274892220208263,0.26677604369116986,1.3745382625567564,2.2674843301014738,0.2916666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.08333333333333333,0.3333333333333333,0.08333333333333333,0.125
Norman_P2,HOXA13+ctrl,0.1937664083577455,0.16111199498388953,0.1774392016708175,0.1937664083577455,0.10867980913976548,0.05433990456988274,True,True,0.03175124796777472,0.02879842273911076,0.002952825228663963,4.336808689942018e-18,0.30624520431901686,0.09299871399262394,1.3393163122470704,2.8810779825439194,0.75,0.3333333333333333,0.5833333333333334,0.45833333333333337,0.5833333333333334,0.9583333333333334,0.7916666666666666,0.9583333333333334,0.9583333333333334
Norman_P2,NCL+ctrl,0.0725237094674932,0.08462236567129948,0.07857303756939635,0.08462236567129948,0.0773098334657027,0.03865491673285135,True,True,0.006210316603366245,0.0047161140157425735,0.001494202587623671,0.0,0.4919615930427917,0.2406000664786965,1.40244732880427,1.6769513083025223,0.25,0.4583333333333333,0.20833333333333334,0.3333333333333333,0.4583333333333333,0.125,0.20833333333333334,0.125,0.08333333333333333
Norman_P2,RREB1+ctrl,0.08507665089295571,0.10603182721456861,0.09555423905376216,0.10603182721456861,0.08647046914225408,0.04323523457112704,True,True,0.009240392454810998,0.007371106946390618,0.0018692855084203788,8.673617379884035e-19,0.45246799094701995,0.20229503428148637,1.167530852782172,2.3212734019685652,0.4166666666666667,0.20833333333333334,0.4583333333333333,0.3333333333333333,0.4583333333333333,0.25,0.5416666666666666,0.4583333333333333,0.5
Norman_P2,SAMD1+ctrl,0.07313353703955709,0.09958869922264517,0.08636111813110113,0.09958869922264517,0.10987344551146155,0.05493672275573078,True,True,0.007633211626387378,0.004615168119247352,0.0030180435071400277,1.734723475976807e-18,0.6361279699080977,0.39538318271000145,2.7388192977431953,4.504195140146615,0.7916666666666666,0.875,0.875,0.875,0.875,0.16666666666666666,0.4583333333333333,0.25,0.375
Norman_P2,SGK1+ctrl,0.08919849402818021,0.0930644078044096,0.0911314509162949,0.0930644078044096,0.09945947896773738,0.04972973948386869,True,True,0.008308677668440376,0.005835630679306929,0.0024730469891334488,1.3010426069826053e-18,0.545692392514917,0.2976462787245982,1.8657969065374709,3.556275294043525,0.5833333333333334,0.6666666666666666,0.7083333333333334,0.6875,0.7083333333333334,0.3333333333333333,0.375,0.3333333333333333,0.20833333333333334
Norman_P2,SLC38A2+ctrl,0.09411134324307596,0.07461443354477257,0.08436288839392427,0.09411134324307596,0.08414428630252803,0.042072143151264015,True,True,0.00721212931011167,0.005442064080771219,0.0017700652293404515,0.0,0.4987043942214526,0.24542893689645234,1.526895738234963,1.5111473417711865,0.375,0.5833333333333334,0.125,0.3541666666666667,0.5833333333333334,0.5,0.041666666666666664,0.20833333333333334,0.25
Norman_P2,SLC4A1+ctrl,0.1286419532418932,0.15924096337756946,0.14394145830973132,0.15924096337756946,0.09079157804842762,0.04539578902421381,True,True,0.020953218275652927,0.018892440614521992,0.002060777661130931,3.469446951953614e-18,0.31537674800078624,0.09835136703202767,1.1401856783850288,2.441564171041437,0.5,0.125,0.5,0.3125,0.5,0.75,0.75,0.7083333333333334,0.7083333333333334
Norman_P2,SLC6A9+ctrl,0.07735786771645556,0.14695838903203415,0.11215812837424485,0.14695838903203415,0.13842639780734586,0.06921319890367293,True,True,0.013790503902263666,0.009000036999784272,0.004790466902479392,1.734723475976807e-18,0.6171037258461111,0.3473743190553793,1.348763586129666,3.719617155235308,0.9166666666666666,0.375,0.75,0.5625,0.75,0.20833333333333334,0.7083333333333334,0.5416666666666666,0.625
Norman_P2,TBX3+ctrl,0.1005149845151172,0.08677569355893143,0.09364533903702432,0.1005149845151172,0.08722457791660629,0.043612288958303144,True,True,0.008816641552353913,0.006914609804171381,0.0019020317481825305,1.3010426069826053e-18,0.4657176684582269,0.21573200372138485,2.3023133336521404,2.1117516495409205,0.4583333333333333,0.7916666666666666,0.3333333333333333,0.5625,0.7916666666666666,0.5833333333333334,0.25,0.4166666666666667,0.4166666666666667
Norman_P2,TP73+ctrl,0.2628453243216319,0.235088343262758,0.24896683379219492,0.2628453243216319,0.10404499834761124,0.05202249917380562,True,True,0.06217709682788608,0.05947075640759746,0.0027063404202886067,1.1275702593849246e-17,0.2089535316066526,0.04352632333060022,1.2959805890105713,2.8004394287123304,0.6666666666666666,0.2916666666666667,0.5416666666666666,0.41666666666666663,0.5416666666666666,1.0,1.0,1.0,1.0
Norman_P2,ZC3HAV1+ctrl,0.08609287787262263,0.09931835726653944,0.09270561756958104,0.09931835726653944,0.07389223443852228,0.03694611721926114,True,True,0.008638059855257141,0.007273044277677758,0.0013650155775793843,8.673617379884035e-19,0.3985315905104768,0.15802339882475264,1.1444266939754124,1.5758132522815937,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.2916666666666667,0.4166666666666667,0.375,0.3333333333333333
Frangieh_P1,APOD+ctrl,0.03911486538949053,0.04001716419194072,0.03956601479071563,0.04001716419194072,0.04060104172032373,0.020300520860161864,True,True,0.0015656730622013535,0.0011535619150074862,0.000412111147193867,2.710505431213761e-19,0.5130797470390039,0.26321660450262474,0.6789626514565473,0.763026649852923,0.08333333333333333,0.20833333333333334,0.125,0.16666666666666669,0.20833333333333334,0.20833333333333334,0.4166666666666667,0.2916666666666667,0.2916666666666667
Frangieh_P1,B2M+ctrl,0.03969454660934491,0.03697953422194974,0.038337040415647325,0.03969454660934491,0.045473502201328626,0.022736751100664313,True,True,0.0014715714908969037,0.0009546116402833439,0.0005169598506135598,0.0,0.5930752831766396,0.35129781584616016,0.7363635945325787,0.8077191080687428,0.5,0.5833333333333334,0.875,0.7291666666666667,0.875,0.2916666666666667,0.08333333333333333,0.125,0.25
Frangieh_P1,BOLA2B+ctrl,0.04941278631218392,0.045809110739359685,0.0476109485257718,0.04941278631218392,0.04803505992897057,0.024017529964485286,True,True,0.0022700490389322347,0.001693207293337286,0.0005768417455949485,1.0842021724855044e-19,0.5044539272618062,0.25410981688143536,0.8365279106338948,0.7652937933979392,0.9166666666666666,0.9583333333333334,0.20833333333333334,0.5833333333333334,0.9583333333333334,0.8333333333333334,0.7916666666666666,0.8333333333333334,0.8333333333333334
Frangieh_P1,CD63+ctrl,0.04438398315375789,0.03970611176438109,0.04204504745906949,0.04438398315375789,0.047148511712512504,0.023574255856256252,True,True,0.0017732566360192932,0.001217511096843061,0.0005557455391762322,0.0,0.5606904327841608,0.31340389647366623,0.8140962277246255,0.8069957442269515,0.8333333333333334,0.875,0.8333333333333334,0.8541666666666667,0.875,0.5833333333333334,0.375,0.5,0.5416666666666666
Frangieh_P1,CDK4+ctrl,0.04242850433882728,0.04531197591093808,0.04387024012488268,0.04531197591093808,0.04674000526572592,0.02337000263286296,True,True,0.0019266765706916589,0.001380519547631637,0.0005461570230600217,1.0842021724855044e-19,0.5327074245852549,0.2834710461361745,0.7086030282211624,0.7850612586972554,0.75,0.4166666666666667,0.6666666666666666,0.5416666666666666,0.6666666666666666,0.4583333333333333,0.7083333333333334,0.5833333333333334,0.625
Frangieh_P1,DDR1+ctrl,0.03848419251742137,0.038483440523944486,0.03848381652068293,0.03848419251742137,0.043115879487253886,0.021557939743626943,True,True,0.0014810041341389618,0.0010162593681491115,0.0004647447659898501,2.168404344971009e-19,0.5601819593968996,0.31380382760379477,0.6945531125914951,0.784542582443939,0.20833333333333334,0.2916666666666667,0.5833333333333334,0.4375,0.5833333333333334,0.125,0.20833333333333334,0.16666666666666666,0.08333333333333333
Frangieh_P1,DDX39A+ctrl,0.049069826096900145,0.045711689283762034,0.04739075769033109,0.049069826096900145,0.04992990065247068,0.02496495032623534,True,True,0.002248703185177614,0.0016254544403862153,0.000623248744791398,7.589415207398531e-19,0.5267894320104702,0.2771591861920944,0.8147001550132754,0.77753249531247,1.0,0.9166666666666666,0.4166666666666667,0.6666666666666666,0.9166666666666666,0.7916666666666666,0.75,0.7916666666666666,0.7916666666666666
Frangieh_P1,EEA1+ctrl,0.04335729903821228,0.03798960460952543,0.04067345182386886,0.04335729903821228,0.04384296290484879,0.021921481452424396,True,True,0.0016615327191385199,0.0011809813700695332,0.00048055134906898684,1.6263032587282567e-19,0.5389628976501071,0.28922171891874965,0.7556576434034666,0.77546461840023,0.3333333333333333,0.75,0.375,0.5625,0.75,0.5416666666666666,0.125,0.3333333333333333,0.4583333333333333
Frangieh_P1,ENPP1+ctrl,0.037791135345310124,0.03941740128093207,0.038604268313121096,0.03941740128093207,0.04606523035601177,0.023032615178005884,True,True,0.0014909507172147867,0.0009604493552766795,0.000530501361938107,1.0842021724855044e-19,0.5966339004585509,0.35581414986615073,0.7466024207632292,0.7608598316561679,0.6666666666666666,0.7083333333333334,0.08333333333333333,0.39583333333333337,0.7083333333333334,0.08333333333333333,0.3333333333333333,0.20833333333333334,0.20833333333333334
Frangieh_P1,HLA-B+ctrl,0.04717935101183111,0.04382677011120786,0.04550306056151948,0.04717935101183111,0.04762310658551122,0.02381155329275561,True,True,0.002073338470139116,0.0015063483999253754,0.0005669900702137406,1.0842021724855044e-19,0.5232956420714324,0.2734672019931685,0.8031140946119228,0.8209497069056108,0.875,0.8333333333333334,1.0,0.9166666666666667,1.0,0.75,0.6666666666666666,0.7083333333333334,0.75
Frangieh_P1,IRF4+ctrl,0.0432180346137477,0.038768762558094506,0.040993398585921104,0.0432180346137477,0.04404577624672681,0.022022888123363404,True,True,0.0016854077330805024,0.0012004001317863216,0.00048500760129418087,0.0,0.5372301122387791,0.28776870532551113,0.7133959498375448,0.758215230048906,0.375,0.4583333333333333,0.041666666666666664,0.25,0.4583333333333333,0.5,0.25,0.375,0.4166666666666667
Frangieh_P1,JAK1+ctrl,0.10267620752066003,0.10276203611480629,0.10271912181773316,0.10276203611480629,0.039865311120746136,0.019932655560373068,True,True,0.010551219828643198,0.010153909070954727,0.0003973107576884714,7.047314121155779e-19,0.1940500970767835,0.03765543360303226,0.6321743147066644,0.7735013582523919,0.041666666666666664,0.041666666666666664,0.3333333333333333,0.1875,0.3333333333333333,1.0,1.0,1.0,1.0
Frangieh_P1,JAK2+ctrl,0.09128755351389345,0.0978923388954524,0.09458994620467293,0.0978923388954524,0.042315556532712975,0.021157778266356488,True,True,0.008958163720487031,0.008510512139318725,0.0004476515811683069,4.336808689942018e-19,0.2236789332829883,0.04997135519465247,0.6453697060823018,0.7707908551959708,0.125,0.08333333333333333,0.25,0.16666666666666666,0.25,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9583333333333334
Frangieh_P1,KLF4+ctrl,0.04170162118047083,0.04209910567005213,0.041900363425261475,0.04209910567005213,0.04378489363308386,0.02189244681654193,True,True,0.0017556799536488543,0.0012764007260337373,0.0004792792276151169,1.6263032587282567e-19,0.522488232246289,0.27298781114349696,0.6820654231513515,0.7708436508264752,0.2916666666666667,0.25,0.2916666666666667,0.27083333333333337,0.2916666666666667,0.375,0.4583333333333333,0.4583333333333333,0.3333333333333333
Frangieh_P1,LRPAP1+ctrl,0.04577198362325244,0.046908675570674414,0.04634032959696342,0.046908675570674414,0.04463912916403994,0.02231956458201997,True,True,0.002147749164301038,0.0016495862011700775,0.0004981629631309603,2.168404344971009e-19,0.4816444936007214,0.23194652867812063,0.7193921218367513,0.7793355490225996,0.4166666666666667,0.5,0.4583333333333333,0.47916666666666663,0.5,0.6666666666666666,0.8333333333333334,0.75,0.6666666666666666
Frangieh_P1,NOLC1+ctrl,0.05696888653639185,0.05026061543427315,0.0536147509853325,0.05696888653639185,0.04880702296260292,0.02440351148130146,True,True,0.0028857917485140923,0.00229026037589608,0.0005955313726180121,1.0842021724855044e-19,0.4551641298861498,0.20636671822374364,0.9305381002540334,0.7831403345832,0.9583333333333334,1.0,0.5,0.75,1.0,0.9166666666666666,0.875,0.9166666666666666,0.9166666666666666
Frangieh_P1,NSG1+ctrl,0.03547040091768426,0.038089535901278365,0.03677996840948131,0.038089535901278365,0.043554065441710664,0.021777032720855332,True,True,0.001354481043218015,0.0008802418890928111,0.0004742391541252038,0.0,0.5920894895396795,0.35012609183403026,0.6656894859758065,0.7633493250259695,0.25,0.125,0.16666666666666666,0.14583333333333331,0.16666666666666666,0.041666666666666664,0.16666666666666666,0.041666666666666664,0.041666666666666664
Frangieh_P1,PSAP+ctrl,0.03862947206268202,0.03559409484176441,0.03711178345222321,0.03862947206268202,0.0429197047998681,0.02145985239993405,True,True,0.001379587849723025,0.00091906258469607,0.0004605252650269552,1.0842021724855044e-19,0.5782490196829514,0.33381365682469094,0.698200772524805,0.7880689383934855,0.16666666666666666,0.3333333333333333,0.75,0.5416666666666666,0.75,0.16666666666666666,0.041666666666666664,0.08333333333333333,0.125
Frangieh_P1,S100A6+ctrl,0.03939525918905131,0.03928400739146844,0.03933963329025987,0.03939525918905131,0.0456008512161101,0.02280042560805505,True,True,0.0015476098416527394,0.0010277504337442868,0.0005198594079084525,1.0842021724855044e-19,0.5795790072527246,0.3359111540369108,0.7047382598634824,0.8090377397974833,0.5416666666666666,0.375,0.9583333333333334,0.6666666666666667,0.9583333333333334,0.25,0.2916666666666667,0.25,0.16666666666666666
Frangieh_P1,SAT1+ctrl,0.04183555924398006,0.04364254781194885,0.042739053527964456,0.04364254781194885,0.046923976853703434,0.023461988426851717,True,True,0.0018274429983874034,0.0012769780974456791,0.0005504649009417239,4.336808689942018e-19,0.5489590079831875,0.3012213795053922,0.7769221051532466,0.7847595798461527,0.7916666666666666,0.7916666666666666,0.625,0.7083333333333333,0.7916666666666666,0.4166666666666667,0.625,0.5416666666666666,0.5
Frangieh_P1,SDCBP+ctrl,0.04709080443817005,0.04246686392505442,0.044778834181612236,0.04709080443817005,0.04586530977471868,0.02293265488735934,True,True,0.0020104891971315323,0.0014845825369488059,0.0005259066601827262,2.168404344971009e-19,0.5121315752516017,0.2615814404439796,0.74578216955097,0.7935636477539546,0.5833333333333334,0.6666666666666666,0.7916666666666666,0.7291666666666666,0.7916666666666666,0.7083333333333334,0.5,0.6666666666666666,0.7083333333333334
Frangieh_P1,SET+ctrl,0.054140588717706176,0.050693711586381744,0.052417150152043956,0.054140588717706176,0.04669534348531159,0.023347671742655795,True,True,0.0027505278705515336,0.0022054140947487264,0.0005451137758028079,6.505213034913027e-19,0.4454204716382387,0.19818514898142156,0.7450013563512287,0.8089201035506274,0.7083333333333334,0.625,0.9166666666666666,0.7708333333333333,0.9166666666666666,0.875,0.9166666666666666,0.875,0.875
Frangieh_P1,SHMT2+ctrl,0.045210046814727976,0.04327076949918406,0.04424040815695602,0.045210046814727976,0.04605542087228418,0.02302771043614209,True,True,0.0019581539130207066,0.0014278784650898991,0.0005302754479308073,1.0842021724855044e-19,0.5205130647629749,0.2708037628731587,0.7272133380774415,0.7834064112029377,0.625,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.5416666666666666,0.625,0.5833333333333334,0.625,0.5833333333333334
Frangieh_P1,STOM+ctrl,0.039738576388288954,0.04275948533005993,0.041249030859174446,0.04275948533005993,0.04542893917465086,0.02271446958732543,True,True,0.0017037640195297432,0.0011878168908962114,0.0005159471286335319,0.0,0.5506667457199995,0.30282781108145407,0.677305298063249,0.7866463737608343,0.4583333333333333,0.16666666666666666,0.7083333333333334,0.4375,0.7083333333333334,0.3333333333333333,0.5416666666666666,0.4166666666666667,0.375
Frangieh_P2,ACSL3+ctrl,0.05939375618484524,0.050279796452879374,0.05483677631886231,0.05939375618484524,0.044051954098673705,0.022025977049336853,True,True,0.003027838102543912,0.0025426944375659976,0.00048514366497791377,4.87890977618477e-19,0.4016643305445462,0.16022774288040978,0.8299488659906739,0.7079965392838918,0.75,0.875,0.8333333333333334,0.8541666666666667,0.875,0.9166666666666666,0.875,0.875,0.9166666666666666
Frangieh_P2,AGA+ctrl,0.03635414040598209,0.034735002382050795,0.03554457139401644,0.03635414040598209,0.03930550050423268,0.01965275025211634,True,True,0.001264071957569467,0.0008778413650974082,0.0003862305924720588,1.0842021724855044e-19,0.5529044093474335,0.3055447833956348,0.6949815094537898,0.6601830826423687,0.16666666666666666,0.20833333333333334,0.2916666666666667,0.25,0.2916666666666667,0.125,0.3333333333333333,0.08333333333333333,0.125
Frangieh_P2,CCND2+ctrl,0.03641782841265098,0.03471235255434905,0.03556509048350001,0.03641782841265098,0.03845053223049731,0.019225266115248656,True,True,0.001265602823075356,0.0008959919658732277,0.00036961085720212816,5.421010862427522e-20,0.5405656460839874,0.29204332549131884,0.6721771589385792,0.6551392258970101,0.041666666666666664,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.2916666666666667,0.125,0.16666666666666666
Frangieh_P2,CTSA+ctrl,0.04745114655457865,0.03865013376592753,0.04305064016025309,0.04745114655457865,0.04354910561076385,0.021774552805381923,True,True,0.0018727220747340968,0.001398590924859731,0.00047413114987436577,0.0,0.5057892919670329,0.253177530329313,0.7121028545918741,0.7306402202603317,0.7083333333333334,0.3333333333333333,0.9583333333333334,0.6458333333333334,0.9583333333333334,0.7916666666666666,0.7083333333333334,0.7083333333333334,0.7916666666666666
