dataset,fold_id,score,coverage,retained_mean_error
Santinha,Santinha_context_holdout_2_Interneurons_Vip_Adarb2,predicted_magnitude,0.6,0.0635958096884697
Santinha,Santinha_context_holdout_2_Interneurons_Vip_Adarb2,predicted_magnitude,0.65,0.062306904225163974
Santinha,Santinha_context_holdout_2_Interneurons_Vip_Adarb2,predicted_magnitude,0.7,0.060562027796104964
Santinha,Santinha_context_holdout_2_Interneurons_Vip_Adarb2,predicted_magnitude,0.75,0.06005069797310899
Santinha,Santinha_context_holdout_2_Interneurons_Vip_Adarb2,predicted_magnitude,0.8,0.05914956545921559
Santinha,Santinha_context_holdout_2_Interneurons_Vip_Adarb2,predicted_magnitude,0.85,0.057888138309740135
Santinha,Santinha_context_holdout_2_Interneurons_Vip_Adarb2,predicted_magnitude,0.9,0.057121067797041174
Santinha,Santinha_context_holdout_2_Interneurons_Vip_Adarb2,predicted_magnitude,0.95,0.05822705140714858
Santinha,Santinha_context_holdout_2_Interneurons_Vip_Adarb2,predicted_magnitude,1.0,0.05935844463784201
Santinha,Santinha_context_holdout_2_Interneurons_Vip_Adarb2,model_disagreement,0.5,0.05956267809598639
Santinha,Santinha_context_holdout_2_Interneurons_Vip_Adarb2,model_disagreement,0.55,0.05851833783526297
Santinha,Santinha_context_holdout_2_Interneurons_Vip_Adarb2,model_disagreement,0.6,0.058544814303983485
Santinha,Santinha_context_holdout_2_Interneurons_Vip_Adarb2,model_disagreement,0.65,0.05851126006010209
Santinha,Santinha_context_holdout_2_Interneurons_Vip_Adarb2,model_disagreement,0.7,0.05855643475032289
Santinha,Santinha_context_holdout_2_Interneurons_Vip_Adarb2,model_disagreement,0.75,0.05822832009239709
Santinha,Santinha_context_holdout_2_Interneurons_Vip_Adarb2,model_disagreement,0.8,0.058213828691016385
Santinha,Santinha_context_holdout_2_Interneurons_Vip_Adarb2,model_disagreement,0.85,0.057904709564203946
Santinha,Santinha_context_holdout_2_Interneurons_Vip_Adarb2,model_disagreement,0.9,0.057121067797041174
Santinha,Santinha_context_holdout_2_Interneurons_Vip_Adarb2,model_disagreement,0.95,0.058818279009241255
Santinha,Santinha_context_holdout_2_Interneurons_Vip_Adarb2,model_disagreement,1.0,0.05935844463784201
Santinha,Santinha_context_holdout_3_Neurons_L_2_3,SafeConf,0.5,0.04306904760023397
Santinha,Santinha_context_holdout_3_Neurons_L_2_3,SafeConf,0.55,0.04526214016695551
Santinha,Santinha_context_holdout_3_Neurons_L_2_3,SafeConf,0.6,0.04495399035038387
Santinha,Santinha_context_holdout_3_Neurons_L_2_3,SafeConf,0.65,0.04552854589128835
Santinha,Santinha_context_holdout_3_Neurons_L_2_3,SafeConf,0.7,0.04597869497243309
Santinha,Santinha_context_holdout_3_Neurons_L_2_3,SafeConf,0.75,0.04580682569315922
Santinha,Santinha_context_holdout_3_Neurons_L_2_3,SafeConf,0.8,0.047274681310128165
Santinha,Santinha_context_holdout_3_Neurons_L_2_3,SafeConf,0.85,0.04769283551552392
Santinha,Santinha_context_holdout_3_Neurons_L_2_3,SafeConf,0.9,0.047498027793736734
Santinha,Santinha_context_holdout_3_Neurons_L_2_3,SafeConf,0.95,0.04712619646359777
Santinha,Santinha_context_holdout_3_Neurons_L_2_3,SafeConf,1.0,0.04698867030744596
Santinha,Santinha_context_holdout_3_Neurons_L_2_3,predicted_magnitude,0.5,0.04625816609952605
Santinha,Santinha_context_holdout_3_Neurons_L_2_3,predicted_magnitude,0.55,0.04593680008057593
Santinha,Santinha_context_holdout_3_Neurons_L_2_3,predicted_magnitude,0.6,0.0463195920344981
Santinha,Santinha_context_holdout_3_Neurons_L_2_3,predicted_magnitude,0.65,0.0479404954865364
Santinha,Santinha_context_holdout_3_Neurons_L_2_3,predicted_magnitude,0.7,0.04783093102495422
Santinha,Santinha_context_holdout_3_Neurons_L_2_3,predicted_magnitude,0.75,0.047088417667278164
Santinha,Santinha_context_holdout_3_Neurons_L_2_3,predicted_magnitude,0.8,0.04733026935797226
Santinha,Santinha_context_holdout_3_Neurons_L_2_3,predicted_magnitude,0.85,0.047246478475456356
Santinha,Santinha_context_holdout_3_Neurons_L_2_3,predicted_magnitude,0.9,0.047047290242579635
Santinha,Santinha_context_holdout_3_Neurons_L_2_3,predicted_magnitude,0.95,0.046670370711731184
Santinha,Santinha_context_holdout_3_Neurons_L_2_3,predicted_magnitude,1.0,0.04698867030744596
Santinha,Santinha_context_holdout_3_Neurons_L_2_3,model_disagreement,0.5,0.04607980389766177
Santinha,Santinha_context_holdout_3_Neurons_L_2_3,model_disagreement,0.55,0.0454854871165223
Santinha,Santinha_context_holdout_3_Neurons_L_2_3,model_disagreement,0.6,0.045156522605780715
Santinha,Santinha_context_holdout_3_Neurons_L_2_3,model_disagreement,0.65,0.04426443630157855
Santinha,Santinha_context_holdout_3_Neurons_L_2_3,model_disagreement,0.7,0.044673252370346556
Santinha,Santinha_context_holdout_3_Neurons_L_2_3,model_disagreement,0.75,0.0458106690370907
Santinha,Santinha_context_holdout_3_Neurons_L_2_3,model_disagreement,0.8,0.04554085427716447
Santinha,Santinha_context_holdout_3_Neurons_L_2_3,model_disagreement,0.85,0.04560069216339375
Santinha,Santinha_context_holdout_3_Neurons_L_2_3,model_disagreement,0.9,0.04702559588777934
Santinha,Santinha_context_holdout_3_Neurons_L_2_3,model_disagreement,0.95,0.04693646878584976
Santinha,Santinha_context_holdout_3_Neurons_L_2_3,model_disagreement,1.0,0.04698867030744596
Santinha,Santinha_context_holdout_4_Neurons_L_5,SafeConf,0.5,0.04522205920025646
Santinha,Santinha_context_holdout_4_Neurons_L_5,SafeConf,0.55,0.04481029881297178
Santinha,Santinha_context_holdout_4_Neurons_L_5,SafeConf,0.6,0.044827149267114424
Santinha,Santinha_context_holdout_4_Neurons_L_5,SafeConf,0.65,0.046796267510798496
Santinha,Santinha_context_holdout_4_Neurons_L_5,SafeConf,0.7,0.04780302593188383
Santinha,Santinha_context_holdout_4_Neurons_L_5,SafeConf,0.75,0.046945531883689134
Santinha,Santinha_context_holdout_4_Neurons_L_5,SafeConf,0.8,0.046434996000555076
Santinha,Santinha_context_holdout_4_Neurons_L_5,SafeConf,0.85,0.046529172058799334
Santinha,Santinha_context_holdout_4_Neurons_L_5,SafeConf,0.9,0.046716577850822456
Santinha,Santinha_context_holdout_4_Neurons_L_5,SafeConf,0.95,0.046304850130040584
Santinha,Santinha_context_holdout_4_Neurons_L_5,SafeConf,1.0,0.0460896653738781
Santinha,Santinha_context_holdout_4_Neurons_L_5,predicted_magnitude,0.5,0.045741530893678176
Santinha,Santinha_context_holdout_4_Neurons_L_5,predicted_magnitude,0.55,0.0450603059146668
Santinha,Santinha_context_holdout_4_Neurons_L_5,predicted_magnitude,0.6,0.045186210365256885
Santinha,Santinha_context_holdout_4_Neurons_L_5,predicted_magnitude,0.65,0.04538757232670717
Santinha,Santinha_context_holdout_4_Neurons_L_5,predicted_magnitude,0.7,0.04501733522207035
Santinha,Santinha_context_holdout_4_Neurons_L_5,predicted_magnitude,0.75,0.04459059415779953
Santinha,Santinha_context_holdout_4_Neurons_L_5,predicted_magnitude,0.8,0.044828723295156116
Santinha,Santinha_context_holdout_4_Neurons_L_5,predicted_magnitude,0.85,0.04505489872131586
Santinha,Santinha_context_holdout_4_Neurons_L_5,predicted_magnitude,0.9,0.04474915312033061
Santinha,Santinha_context_holdout_4_Neurons_L_5,predicted_magnitude,0.95,0.04551177432365903
Santinha,Santinha_context_holdout_4_Neurons_L_5,predicted_magnitude,1.0,0.046089665373878104
Santinha,Santinha_context_holdout_4_Neurons_L_5,model_disagreement,0.5,0.04792763875574419
Santinha,Santinha_context_holdout_4_Neurons_L_5,model_disagreement,0.55,0.046714095005933466
Santinha,Santinha_context_holdout_4_Neurons_L_5,model_disagreement,0.6,0.04600821695640373
Santinha,Santinha_context_holdout_4_Neurons_L_5,model_disagreement,0.65,0.045810996097777563
Santinha,Santinha_context_holdout_4_Neurons_L_5,model_disagreement,0.7,0.0463852621092336
Santinha,Santinha_context_holdout_4_Neurons_L_5,model_disagreement,0.75,0.04643254308139456
Santinha,Santinha_context_holdout_4_Neurons_L_5,model_disagreement,0.8,0.04596593646100973
Santinha,Santinha_context_holdout_4_Neurons_L_5,model_disagreement,0.85,0.04584262905305296
Santinha,Santinha_context_holdout_4_Neurons_L_5,model_disagreement,0.9,0.045559867863783084
Santinha,Santinha_context_holdout_4_Neurons_L_5,model_disagreement,0.95,0.045608594111174246
Santinha,Santinha_context_holdout_4_Neurons_L_5,model_disagreement,1.0,0.04608966537387811
Santinha,Santinha_context_holdout_5_Neurons_L_6,SafeConf,0.5,0.057486431842732645
Santinha,Santinha_context_holdout_5_Neurons_L_6,SafeConf,0.55,0.05785871692387414
Santinha,Santinha_context_holdout_5_Neurons_L_6,SafeConf,0.6,0.05744140530133565
Santinha,Santinha_context_holdout_5_Neurons_L_6,SafeConf,0.65,0.05957738927609862
Santinha,Santinha_context_holdout_5_Neurons_L_6,SafeConf,0.7,0.061099470783557916
Santinha,Santinha_context_holdout_5_Neurons_L_6,SafeConf,0.75,0.05997189148422795
Santinha,Santinha_context_holdout_5_Neurons_L_6,SafeConf,0.8,0.05926862690520892
Santinha,Santinha_context_holdout_5_Neurons_L_6,SafeConf,0.85,0.05873573730558601
Santinha,Santinha_context_holdout_5_Neurons_L_6,SafeConf,0.9,0.05806479995251502
Santinha,Santinha_context_holdout_5_Neurons_L_6,SafeConf,0.95,0.05815829453332848
Santinha,Santinha_context_holdout_5_Neurons_L_6,SafeConf,1.0,0.05824002964322623
Santinha,Santinha_context_holdout_5_Neurons_L_6,predicted_magnitude,0.5,0.06205717988815192
Santinha,Santinha_context_holdout_5_Neurons_L_6,predicted_magnitude,0.55,0.06273669808103263
Santinha,Santinha_context_holdout_5_Neurons_L_6,predicted_magnitude,0.6,0.06248076844286131
Santinha,Santinha_context_holdout_5_Neurons_L_6,predicted_magnitude,0.65,0.06099149563142345
Santinha,Santinha_context_holdout_5_Neurons_L_6,predicted_magnitude,0.7,0.060544197566055495
Santinha,Santinha_context_holdout_5_Neurons_L_6,predicted_magnitude,0.75,0.06022513744077396
Santinha,Santinha_context_holdout_5_Neurons_L_6,predicted_magnitude,0.8,0.05995296203483581
Santinha,Santinha_context_holdout_5_Neurons_L_6,predicted_magnitude,0.85,0.059309226609801535
Santinha,Santinha_context_holdout_5_Neurons_L_6,predicted_magnitude,0.9,0.05894866405651874
Santinha,Santinha_context_holdout_5_Neurons_L_6,predicted_magnitude,0.95,0.058367596449093735
Santinha,Santinha_context_holdout_5_Neurons_L_6,predicted_magnitude,1.0,0.058240029643226235
Santinha,Santinha_context_holdout_5_Neurons_L_6,model_disagreement,0.5,0.06419023485651221
Santinha,Santinha_context_holdout_5_Neurons_L_6,model_disagreement,0.55,0.06453652571207606
Santinha,Santinha_context_holdout_5_Neurons_L_6,model_disagreement,0.6,0.06350173081871807
Santinha,Santinha_context_holdout_5_Neurons_L_6,model_disagreement,0.65,0.06255282853271125
Santinha,Santinha_context_holdout_5_Neurons_L_6,model_disagreement,0.7,0.062108230333665054
Santinha,Santinha_context_holdout_5_Neurons_L_6,model_disagreement,0.75,0.06081348739121189
Santinha,Santinha_context_holdout_5_Neurons_L_6,model_disagreement,0.8,0.06028649874333594
Santinha,Santinha_context_holdout_5_Neurons_L_6,model_disagreement,0.85,0.0592777075376047
Santinha,Santinha_context_holdout_5_Neurons_L_6,model_disagreement,0.9,0.05883168156944833
Santinha,Santinha_context_holdout_5_Neurons_L_6,model_disagreement,0.95,0.058521264828760355
Santinha,Santinha_context_holdout_5_Neurons_L_6,model_disagreement,1.0,0.05824002964322623
Shifrut,Shifrut_context_holdout_1_D1_nostim,SafeConf,0.5,0.06899159131334376
Shifrut,Shifrut_context_holdout_1_D1_nostim,SafeConf,0.55,0.06770304131697433
Shifrut,Shifrut_context_holdout_1_D1_nostim,SafeConf,0.6,0.06775077730572059
Shifrut,Shifrut_context_holdout_1_D1_nostim,SafeConf,0.65,0.0670290589451227
Shifrut,Shifrut_context_holdout_1_D1_nostim,SafeConf,0.7,0.06629262591797251
Shifrut,Shifrut_context_holdout_1_D1_nostim,SafeConf,0.75,0.06637468888045103
Shifrut,Shifrut_context_holdout_1_D1_nostim,SafeConf,0.8,0.06649568406609459
Shifrut,Shifrut_context_holdout_1_D1_nostim,SafeConf,0.85,0.06636094194885048
Shifrut,Shifrut_context_holdout_1_D1_nostim,SafeConf,0.9,0.06649249569833424
Shifrut,Shifrut_context_holdout_1_D1_nostim,SafeConf,0.95,0.06654452629578958
Shifrut,Shifrut_context_holdout_1_D1_nostim,SafeConf,1.0,0.06715830860569076
Shifrut,Shifrut_context_holdout_1_D1_nostim,predicted_magnitude,0.5,0.06715459738162521
Shifrut,Shifrut_context_holdout_1_D1_nostim,predicted_magnitude,0.55,0.0666104576775297
Shifrut,Shifrut_context_holdout_1_D1_nostim,predicted_magnitude,0.6,0.06610912254168493
Shifrut,Shifrut_context_holdout_1_D1_nostim,predicted_magnitude,0.65,0.06607262804735983
Shifrut,Shifrut_context_holdout_1_D1_nostim,predicted_magnitude,0.7,0.06638957604368309
Shifrut,Shifrut_context_holdout_1_D1_nostim,predicted_magnitude,0.75,0.06624079936972302
Shifrut,Shifrut_context_holdout_1_D1_nostim,predicted_magnitude,0.8,0.06663380275026046
Shifrut,Shifrut_context_holdout_1_D1_nostim,predicted_magnitude,0.85,0.06702275189038828
Shifrut,Shifrut_context_holdout_1_D1_nostim,predicted_magnitude,0.9,0.067140750812128
Shifrut,Shifrut_context_holdout_1_D1_nostim,predicted_magnitude,0.95,0.06714809408417534
Shifrut,Shifrut_context_holdout_1_D1_nostim,predicted_magnitude,1.0,0.06715830860569075
Shifrut,Shifrut_context_holdout_1_D1_nostim,model_disagreement,0.5,0.06716504333291867
Shifrut,Shifrut_context_holdout_1_D1_nostim,model_disagreement,0.55,0.06747248937569676
Shifrut,Shifrut_context_holdout_1_D1_nostim,model_disagreement,0.6,0.06735217022488932
Shifrut,Shifrut_context_holdout_1_D1_nostim,model_disagreement,0.65,0.06670860704014515
Shifrut,Shifrut_context_holdout_1_D1_nostim,model_disagreement,0.7,0.06628804780875254
Shifrut,Shifrut_context_holdout_1_D1_nostim,model_disagreement,0.75,0.06624431415405539
Shifrut,Shifrut_context_holdout_1_D1_nostim,model_disagreement,0.8,0.06593869045979432
Shifrut,Shifrut_context_holdout_1_D1_nostim,model_disagreement,0.85,0.06595364314984402
Shifrut,Shifrut_context_holdout_1_D1_nostim,model_disagreement,0.9,0.06609769883539826
Shifrut,Shifrut_context_holdout_1_D1_nostim,model_disagreement,0.95,0.06654452629578958
Shifrut,Shifrut_context_holdout_1_D1_nostim,model_disagreement,1.0,0.06715830860569076
Shifrut,Shifrut_context_holdout_2_D1_stim,SafeConf,0.5,0.09689829550213845
Shifrut,Shifrut_context_holdout_2_D1_stim,SafeConf,0.55,0.09687820911222082
Shifrut,Shifrut_context_holdout_2_D1_stim,SafeConf,0.6,0.09679050225934004
Shifrut,Shifrut_context_holdout_2_D1_stim,SafeConf,0.65,0.09646646596041607
Shifrut,Shifrut_context_holdout_2_D1_stim,SafeConf,0.7,0.09634492366911572
Shifrut,Shifrut_context_holdout_2_D1_stim,SafeConf,0.75,0.09670337942089618
Shifrut,Shifrut_context_holdout_2_D1_stim,SafeConf,0.8,0.09683120643109347
Shifrut,Shifrut_context_holdout_2_D1_stim,SafeConf,0.85,0.09680881507159342
Shifrut,Shifrut_context_holdout_2_D1_stim,SafeConf,0.9,0.09736341164616079
Shifrut,Shifrut_context_holdout_2_D1_stim,SafeConf,0.95,0.09761402177857695
Shifrut,Shifrut_context_holdout_2_D1_stim,SafeConf,1.0,0.09828954844727118
Shifrut,Shifrut_context_holdout_2_D1_stim,predicted_magnitude,0.5,0.09517030094226077
Shifrut,Shifrut_context_holdout_2_D1_stim,predicted_magnitude,0.55,0.09532615365525675
Shifrut,Shifrut_context_holdout_2_D1_stim,predicted_magnitude,0.6,0.09517396210786203
Shifrut,Shifrut_context_holdout_2_D1_stim,predicted_magnitude,0.65,0.09543995299694023
Shifrut,Shifrut_context_holdout_2_D1_stim,predicted_magnitude,0.7,0.09520993762557771
Shifrut,Shifrut_context_holdout_2_D1_stim,predicted_magnitude,0.75,0.09556924947361008
Shifrut,Shifrut_context_holdout_2_D1_stim,predicted_magnitude,0.8,0.09632993127628287
Shifrut,Shifrut_context_holdout_2_D1_stim,predicted_magnitude,0.85,0.0967997326285019
Shifrut,Shifrut_context_holdout_2_D1_stim,predicted_magnitude,0.9,0.09710071785564975
Shifrut,Shifrut_context_holdout_2_D1_stim,predicted_magnitude,0.95,0.09785560729153917
Shifrut,Shifrut_context_holdout_2_D1_stim,predicted_magnitude,1.0,0.09828954844727117
Shifrut,Shifrut_context_holdout_2_D1_stim,model_disagreement,0.5,0.09700652396309896
Shifrut,Shifrut_context_holdout_2_D1_stim,model_disagreement,0.55,0.09697741853476798
Shifrut,Shifrut_context_holdout_2_D1_stim,model_disagreement,0.6,0.09652514029938083
Shifrut,Shifrut_context_holdout_2_D1_stim,model_disagreement,0.65,0.09643799536366626
Shifrut,Shifrut_context_holdout_2_D1_stim,model_disagreement,0.7,0.09663017681648954
Shifrut,Shifrut_context_holdout_2_D1_stim,model_disagreement,0.75,0.09690341356204238
Shifrut,Shifrut_context_holdout_2_D1_stim,model_disagreement,0.8,0.09683528906842684
Shifrut,Shifrut_context_holdout_2_D1_stim,model_disagreement,0.85,0.0970389875842288
Shifrut,Shifrut_context_holdout_2_D1_stim,model_disagreement,0.9,0.09781328797249926
Shifrut,Shifrut_context_holdout_2_D1_stim,model_disagreement,0.95,0.09805014926934733
Shifrut,Shifrut_context_holdout_2_D1_stim,model_disagreement,1.0,0.09828954844727117
Shifrut,Shifrut_context_holdout_3_D2_nostim,SafeConf,0.5,0.06430522951047012
Shifrut,Shifrut_context_holdout_3_D2_nostim,SafeConf,0.55,0.06420424822711715
Shifrut,Shifrut_context_holdout_3_D2_nostim,SafeConf,0.6,0.06390198581280836
Shifrut,Shifrut_context_holdout_3_D2_nostim,SafeConf,0.65,0.0631037550325269
Shifrut,Shifrut_context_holdout_3_D2_nostim,SafeConf,0.7,0.06357466146391338
Shifrut,Shifrut_context_holdout_3_D2_nostim,SafeConf,0.75,0.06318275111752407
Shifrut,Shifrut_context_holdout_3_D2_nostim,SafeConf,0.8,0.06336012296282824
Shifrut,Shifrut_context_holdout_3_D2_nostim,SafeConf,0.85,0.06353274217520136
Shifrut,Shifrut_context_holdout_3_D2_nostim,SafeConf,0.9,0.06375135839406089
Shifrut,Shifrut_context_holdout_3_D2_nostim,SafeConf,0.95,0.06403257974077542
Shifrut,Shifrut_context_holdout_3_D2_nostim,SafeConf,1.0,0.06427640026910415
Shifrut,Shifrut_context_holdout_3_D2_nostim,predicted_magnitude,0.5,0.06327857341670198
Shifrut,Shifrut_context_holdout_3_D2_nostim,predicted_magnitude,0.55,0.0627057558730234
Shifrut,Shifrut_context_holdout_3_D2_nostim,predicted_magnitude,0.6,0.06284177004883705
Shifrut,Shifrut_context_holdout_3_D2_nostim,predicted_magnitude,0.65,0.06379192369025936
Shifrut,Shifrut_context_holdout_3_D2_nostim,predicted_magnitude,0.7,0.06377669527291001
Shifrut,Shifrut_context_holdout_3_D2_nostim,predicted_magnitude,0.75,0.06383603112182558
Shifrut,Shifrut_context_holdout_3_D2_nostim,predicted_magnitude,0.8,0.06354887351721715
Shifrut,Shifrut_context_holdout_3_D2_nostim,predicted_magnitude,0.85,0.06383409220018886
Shifrut,Shifrut_context_holdout_3_D2_nostim,predicted_magnitude,0.9,0.06351966266426401
Shifrut,Shifrut_context_holdout_3_D2_nostim,predicted_magnitude,0.95,0.06381218624170035
Shifrut,Shifrut_context_holdout_3_D2_nostim,predicted_magnitude,1.0,0.06427640026910415
Shifrut,Shifrut_context_holdout_3_D2_nostim,model_disagreement,0.5,0.0654110184659173
Shifrut,Shifrut_context_holdout_3_D2_nostim,model_disagreement,0.55,0.06630028466341385
Shifrut,Shifrut_context_holdout_3_D2_nostim,model_disagreement,0.6,0.06654310211493994
Shifrut,Shifrut_context_holdout_3_D2_nostim,model_disagreement,0.65,0.06646132596184087
Shifrut,Shifrut_context_holdout_3_D2_nostim,model_disagreement,0.7,0.06544249832971759
Shifrut,Shifrut_context_holdout_3_D2_nostim,model_disagreement,0.75,0.065159225497774
Shifrut,Shifrut_context_holdout_3_D2_nostim,model_disagreement,0.8,0.06540043463426792
Shifrut,Shifrut_context_holdout_3_D2_nostim,model_disagreement,0.85,0.06512337529409683
Shifrut,Shifrut_context_holdout_3_D2_nostim,model_disagreement,0.9,0.064767104091653
Shifrut,Shifrut_context_holdout_3_D2_nostim,model_disagreement,0.95,0.06432155353129904
Shifrut,Shifrut_context_holdout_3_D2_nostim,model_disagreement,1.0,0.06427640026910417
Shifrut,Shifrut_context_holdout_4_D2_stim,SafeConf,0.5,0.0652264812389526
Shifrut,Shifrut_context_holdout_4_D2_stim,SafeConf,0.55,0.06547156755384377
Shifrut,Shifrut_context_holdout_4_D2_stim,SafeConf,0.6,0.06639305725703999
Shifrut,Shifrut_context_holdout_4_D2_stim,SafeConf,0.65,0.06628317830698527
Shifrut,Shifrut_context_holdout_4_D2_stim,SafeConf,0.7,0.06802722021872887
Shifrut,Shifrut_context_holdout_4_D2_stim,SafeConf,0.75,0.06755860961527341
Shifrut,Shifrut_context_holdout_4_D2_stim,SafeConf,0.8,0.06721887274014347
Shifrut,Shifrut_context_holdout_4_D2_stim,SafeConf,0.85,0.06677272586827503
Shifrut,Shifrut_context_holdout_4_D2_stim,SafeConf,0.9,0.06699957064390537
Shifrut,Shifrut_context_holdout_4_D2_stim,SafeConf,0.95,0.06664632485983824
Shifrut,Shifrut_context_holdout_4_D2_stim,SafeConf,1.0,0.06653348099167793
Shifrut,Shifrut_context_holdout_4_D2_stim,predicted_magnitude,0.5,0.06383878863784365
Shifrut,Shifrut_context_holdout_4_D2_stim,predicted_magnitude,0.55,0.0645642651554259
Shifrut,Shifrut_context_holdout_4_D2_stim,predicted_magnitude,0.6,0.06451447397102665
Shifrut,Shifrut_context_holdout_4_D2_stim,predicted_magnitude,0.65,0.06600974267281681
Shifrut,Shifrut_context_holdout_4_D2_stim,predicted_magnitude,0.7,0.06586879367675985
Shifrut,Shifrut_context_holdout_4_D2_stim,predicted_magnitude,0.75,0.06566931412522817
Shifrut,Shifrut_context_holdout_4_D2_stim,predicted_magnitude,0.8,0.06658306619846982
Shifrut,Shifrut_context_holdout_4_D2_stim,predicted_magnitude,0.85,0.06732908547504392
Shifrut,Shifrut_context_holdout_4_D2_stim,predicted_magnitude,0.9,0.06707353066609457
Shifrut,Shifrut_context_holdout_4_D2_stim,predicted_magnitude,0.95,0.06663821111705072
Shifrut,Shifrut_context_holdout_4_D2_stim,predicted_magnitude,1.0,0.06653348099167791
Shifrut,Shifrut_context_holdout_4_D2_stim,model_disagreement,0.5,0.06792430587678767
Shifrut,Shifrut_context_holdout_4_D2_stim,model_disagreement,0.55,0.06682216473668194
Shifrut,Shifrut_context_holdout_4_D2_stim,model_disagreement,0.6,0.06632048162105496
Shifrut,Shifrut_context_holdout_4_D2_stim,model_disagreement,0.65,0.06622057866129323
Shifrut,Shifrut_context_holdout_4_D2_stim,model_disagreement,0.7,0.06629163333475967
Shifrut,Shifrut_context_holdout_4_D2_stim,model_disagreement,0.75,0.06717126939245374
Shifrut,Shifrut_context_holdout_4_D2_stim,model_disagreement,0.8,0.06700325943322212
Shifrut,Shifrut_context_holdout_4_D2_stim,model_disagreement,0.85,0.066731095711384
Shifrut,Shifrut_context_holdout_4_D2_stim,model_disagreement,0.9,0.06629101284981026
Shifrut,Shifrut_context_holdout_4_D2_stim,model_disagreement,0.95,0.06587396404773209
Shifrut,Shifrut_context_holdout_4_D2_stim,model_disagreement,1.0,0.06653348099167793
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_1_B1,SafeConf,0.5,0.0967264037159819
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_1_B1,SafeConf,0.55,0.09651567096206154
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_1_B1,SafeConf,0.6,0.09612773773671547
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_1_B1,SafeConf,0.65,0.09582938135439162
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_1_B1,SafeConf,0.7,0.09685309991224679
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_1_B1,SafeConf,0.75,0.09678279340933567
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_1_B1,SafeConf,0.8,0.09687639256615212
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_1_B1,SafeConf,0.85,0.097528003892811
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_1_B1,SafeConf,0.9,0.09692755257646157
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_1_B1,SafeConf,0.95,0.09804426233981899
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_1_B1,SafeConf,1.0,0.09822135808911833
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_1_B1,predicted_magnitude,0.5,0.09407071305118746
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_1_B1,predicted_magnitude,0.55,0.09487653198081154
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_1_B1,predicted_magnitude,0.6,0.0957686452365673
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_1_B1,predicted_magnitude,0.65,0.0963149434302402
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_1_B1,predicted_magnitude,0.7,0.09648462477225883
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_1_B1,predicted_magnitude,0.75,0.09681653187274851
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_1_B1,predicted_magnitude,0.8,0.09661863148389226
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_1_B1,predicted_magnitude,0.85,0.09663259465825574
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_1_B1,predicted_magnitude,0.9,0.09650704519997026
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_1_B1,predicted_magnitude,0.95,0.09635751716878112
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_1_B1,predicted_magnitude,1.0,0.09822135808911833
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_1_B1,model_disagreement,0.5,0.09797647352049994
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_1_B1,model_disagreement,0.55,0.0971267550606406
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_1_B1,model_disagreement,0.6,0.09712542070924483
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_1_B1,model_disagreement,0.65,0.09719029185787659
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_1_B1,model_disagreement,0.7,0.09776343726327273
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_1_B1,model_disagreement,0.75,0.09703113494642712
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_1_B1,model_disagreement,0.8,0.0969285039971012
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_1_B1,model_disagreement,0.85,0.09694357560635766
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_1_B1,model_disagreement,0.9,0.09681117571999882
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_1_B1,model_disagreement,0.95,0.0968204031951605
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_1_B1,model_disagreement,1.0,0.0982213580891183
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_2_B2,SafeConf,0.5,0.09453484016202932
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_2_B2,SafeConf,0.55,0.09380499666864654
