analysis,study,batch,n_tasks,n_clusters,partial_spearman,magnitude_matched_spearman,matched_bins_evaluable,safeconf_spearman,magnitude_spearman
E201_TxPert_whole_context,K562,K562,566,566,0.34748928518226929,0.36370945158201395,5,0.48032119623476455,0.89925796211170994
E201_TxPert_whole_context,RPE1,RPE1,416,416,0.14068289271689965,0.18043179893173844,5,0.28675865609643891,0.58253228742307361
E201_TxPert_whole_context,hepg2,hepg2,405,405,0.32589531956066875,0.35994128274616077,5,0.56329823458536332,0.77713920817369098
E201_TxPert_whole_context,jurkat,jurkat,421,421,0.31686427032850878,0.30290950787712118,5,0.44532973527581271,0.7094741700532472
E153_genetic_8study,Frangieh,Frangieh|frangieh_context_holdout_1_Co-culture,279,189,0.01666749046870801,-0.010322776638566122,5,0.072181701643293669,0.11016863928212271
E153_genetic_8study,Frangieh,Frangieh|frangieh_context_holdout_2_Control,279,189,0.39732886039625881,0.40536948431685282,5,0.44200897346638818,0.21103835825348938
E153_genetic_8study,Frangieh,Frangieh|frangieh_context_holdout_3_IFNγ,279,189,0.2479832117914843,0.26931906489848217,5,0.24482850562956407,0.12323763109328206
E153_genetic_8study,Lara_exvivo,Lara_exvivo|Lara_exvivo_context_holdout_1_EBMP,69,31,0.38963871770454156,0.24483516483516482,5,0.44241870661308008,0.24965290464011697
E153_genetic_8study,Lara_exvivo,Lara_exvivo|Lara_exvivo_context_holdout_2_GMP,69,31,0.12524108799084027,0.058681318681318692,5,0.052831567409572538,-0.0046401169163317506
E153_genetic_8study,Lara_exvivo,Lara_exvivo|Lara_exvivo_context_holdout_3_GMP_(late),69,31,0.46930798983433608,0.40791208791208788,5,0.47025940811107053,0.2491779320423822
E153_genetic_8study,Lara_exvivo,Lara_exvivo|Lara_exvivo_context_holdout_4_HSC,69,31,0.57415962341104121,0.16241758241758245,5,0.5102667153818049,0.0082206795761782976
E153_genetic_8study,Lara_exvivo,Lara_exvivo|Lara_exvivo_context_holdout_5_MkP,69,31,0.41018628841861343,0.39824175824175823,5,0.45984654731457808,0.23511143587869934
E153_genetic_8study,Liang,Liang|Liang_context_holdout_1_DM2_1,68,18,0.45244795335935922,0.070109890109890105,5,0.45837309615604838,-0.0873382448371951
E153_genetic_8study,Liang,Liang|Liang_context_holdout_2_DM2_2,68,18,0.09168612444827276,0.030549450549450553,5,0.17440928350574492,0.15036072832767108
E153_genetic_8study,Liang,Liang|Liang_context_holdout_3_DM2_3,68,18,0.24773145894170426,0.36505494505494507,5,0.28564339428178792,0.14688704813528267
E153_genetic_8study,Liang,Liang|Liang_context_holdout_4_DM2_4,68,18,-0.13741164479844642,-0.11716707248149624,5,0.044994426101173442,0.48158186051837992
E153_genetic_8study,Liang,Liang|Liang_context_holdout_5_DM2_5,68,18,0.22845313536640494,0.2268131868131868,5,0.22727793258770082,0.048058938046341183
E153_genetic_8study,Liang,Liang|Liang_context_holdout_6_DM2_6,68,18,0.2116012494756972,0.10043956043956045,5,-0.062106348055120802,-0.28705576974462726
E153_genetic_8study,Liang,Liang|Liang_context_holdout_7_EM2_1,68,18,0.28665594623147278,0.04593406593406589,5,0.2782379661793335,0.038897583692789249
E153_genetic_8study,Liang,Liang|Liang_context_holdout_8_EM2_2,68,18,0.338635667803733,0.34087912087912092,5,0.31473069435431539,0.057754704737183644
E153_genetic_8study,Liang,Liang|Liang_context_holdout_9_EM2_3,68,18,0.15198359703300873,0.16835164835164834,5,0.19005993052639611,0.11863953887849753
E153_genetic_8study,Nadig_two_cellline,Nadig_two_cellline|Nadig_cellline_holdout_1_HepG2,128,96,0.076852017911572687,0.10109772357910066,5,0.088655108124256143,0.40204403955319534
E153_genetic_8study,Nadig_two_cellline,Nadig_two_cellline|Nadig_cellline_holdout_2_Jurkat,128,96,0.13598557420619997,0.13683666796520128,5,0.37327679460420621,0.40311412744918512
E153_genetic_8study,Replogle_two_cellline,Replogle_two_cellline|Replogle_cellline_holdout_1_K562,128,128,0.12361755623971959,0.27946549257191222,1,0.15825584232738402,0.18430430596565103
E153_genetic_8study,Replogle_two_cellline,Replogle_two_cellline|Replogle_cellline_holdout_2_RPE1,128,128,0.22637657841150247,0.18826638005535981,5,0.18695418343377695,0.24432910639077093
E153_genetic_8study,Santinha,Santinha|Santinha_context_holdout_1_Interneurons_Sst_Pvalb,51,23,0.10657486205334897,0.1738145006573043,5,0.15499025858045429,-0.24832579185520362
E153_genetic_8study,Santinha,Santinha|Santinha_context_holdout_2_Interneurons_Vip_Adarb2,51,23,-0.097371450381569108,-0.025036675712767513,5,-0.057803099747133588,-0.19719457013574657
E153_genetic_8study,Santinha,Santinha|Santinha_context_holdout_3_Neurons_L_2_3,51,23,0.21202753256318482,0.11696969696969697,5,0.24208144796380088,0.12199095022624433
E153_genetic_8study,Santinha,Santinha|Santinha_context_holdout_4_Neurons_L_5,51,23,-0.071309325129382942,0.083878906072323012,5,-0.090206220618929051,0.12660633484162895
E153_genetic_8study,Santinha,Santinha|Santinha_context_holdout_5_Neurons_L_6,51,23,0.093581682291017446,0.097587751659062041,5,0.073902929876172613,-0.24959276018099549
E153_genetic_8study,Shifrut,Shifrut|Shifrut_context_holdout_1_D1_nostim,43,20,0.15255626807792544,0.14285714285714285,5,0.14512231954092419,0.0095137420718816069
E153_genetic_8study,Shifrut,Shifrut|Shifrut_context_holdout_2_D1_stim,43,20,0.10115821615980494,0.14095238095238097,5,0.4125641800060405,0.573542736333434
E153_genetic_8study,Shifrut,Shifrut|Shifrut_context_holdout_3_D2_nostim,43,20,0.092622263356070753,0.078571428571428542,5,0.17834491090305044,0.15448504983388703
E153_genetic_8study,Shifrut,Shifrut|Shifrut_context_holdout_4_D2_stim,43,20,-0.1875130383738122,-0.35380952380952391,5,-0.0453035336756267,0.097251585623678652
E153_genetic_8study,Tian_CRISPRi,Tian_CRISPRi|Tian_CRISPRi_batch_holdout_1_B1,183,99,0.090969636731033851,0.13494005283478966,5,0.1276542416955817,0.11335403726708078
E153_genetic_8study,Tian_CRISPRi,Tian_CRISPRi|Tian_CRISPRi_batch_holdout_2_B2,183,99,0.06037264435431048,0.08862968231389283,5,0.074379469425798733,0.064124756213138262
E153_genetic_8study,Tian_CRISPRi,Tian_CRISPRi|Tian_CRISPRi_batch_holdout_3_B3,183,99,0.50063537445146788,0.51005215742057852,5,0.49439388124348932,0.1335756189640723
E153_genetic_8study,Tian_CRISPRi,Tian_CRISPRi|Tian_CRISPRi_batch_holdout_4_B4,183,99,-0.15441838862205798,-0.14069498069498071,5,-0.15956192773726632,-0.044100945383910468
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_1_Macrophage|0.25|context_and_perturbation_unseen,9,9,-0.26957993387672674,,0,-0.25,-0.033333333333333333
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_1_Macrophage|0.25|context_unseen_row,32,32,0.51878005136451066,0.35571428571428576,5,0.84604105571847499,0.79618768328445744
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_1_Macrophage|0.25|perturbation_unseen_column,45,9,0.069843862179306965,-0.10333333333333335,5,0.12318840579710144,0.12635046113306983
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_1_Macrophage|0.25|random_missing_pair,16,14,0.72624988665970991,0.79999999999999993,1,0.78529411764705881,0.47352941176470581
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_1_Macrophage|0.5|context_and_perturbation_unseen,9,9,0.027108700779687023,,0,0.083333333333333343,0.31666666666666665
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_1_Macrophage|0.5|context_unseen_row,32,32,0.059611189482607727,0.15571428571428575,5,0.67302052785923749,0.75109970674486803
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_1_Macrophage|0.5|perturbation_unseen_column,45,9,0.23676900852192548,0.0099999999999999985,5,0.14519104084321474,-0.16021080368906454
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_1_Macrophage|0.5|random_missing_pair,16,14,0.61521766404436606,1,1,0.85588235294117643,0.7617647058823529
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_1_Macrophage|0.75|context_and_perturbation_unseen,9,9,-0.37643714593203315,,0,-0.21666666666666667,0.38333333333333336
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_1_Macrophage|0.75|context_unseen_row,32,32,0.14821519878960754,0.19857142857142862,5,0.71590909090909083,0.79655425219941345
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_1_Macrophage|0.75|perturbation_unseen_column,45,9,0.094164901980948471,-0.18333333333333335,5,-0.014097496706192357,-0.12028985507246374
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_1_Macrophage|0.75|random_missing_pair,16,14,0.50143407025186548,0.79999999999999993,1,0.85882352941176465,0.81176470588235283
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_1_Macrophage|1.0|context_and_perturbation_unseen,9,9,-0.35590452135711931,,0,0.21666666666666667,0.59999999999999998
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_1_Macrophage|1.0|context_unseen_row,32,32,0.06145510496496067,0.21714285714285717,5,0.76209677419354827,0.8013196480938416
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_1_Macrophage|1.0|perturbation_unseen_column,45,9,0.024461574934392615,-0.0066666666666666428,5,0.016996047430830039,0.0036890645586297754
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_1_Macrophage|1.0|random_missing_pair,16,14,0.14456213123885486,0.19999999999999998,1,0.7735294117647058,0.80588235294117649
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_2_MigDC|0.25|context_and_perturbation_unseen,9,9,-0.2265227942450303,,0,-0.29999999999999999,-0.29999999999999999
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_2_MigDC|0.25|context_unseen_row,32,32,0.067409178283973456,0.21000000000000005,5,0.67778592375366564,0.67778592375366564
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_2_MigDC|0.25|perturbation_unseen_column,45,9,-0.019863121215541152,-0.076666666666666661,5,-0.23386034255599472,-0.23386034255599472
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_2_MigDC|0.25|random_missing_pair,16,15,-0.0010253407479115702,0.79999999999999993,1,0.6470588235294118,0.6470588235294118
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_2_MigDC|0.5|context_and_perturbation_unseen,9,9,-0.26965698774769814,,0,-0.13333333333333333,-0.066666666666666666
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_2_MigDC|0.5|context_unseen_row,32,32,0.27036350497150113,0.36571428571428577,5,0.57551319648093835,0.59054252199413493
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_2_MigDC|0.5|perturbation_unseen_column,45,9,-0.077415277607344277,0.079999999999999988,5,-0.041106719367588924,-0.012648221343873516
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_2_MigDC|0.5|random_missing_pair,16,15,0.38072489060036474,0.39999999999999997,1,0.66176470588235292,0.73529411764705888
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_2_MigDC|0.75|context_and_perturbation_unseen,9,9,0.52270606877359416,,0,0.51666666666666672,0.099999999999999992
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_2_MigDC|0.75|context_unseen_row,32,32,0.32932554685951387,0.35285714285714292,5,0.62426686217008787,0.5868768328445747
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_2_MigDC|0.75|perturbation_unseen_column,45,9,0.33002945082305152,0.080000000000000029,5,0.41884057971014488,0.27799736495388666
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_2_MigDC|0.75|random_missing_pair,16,15,0.049399473868961513,-0.39999999999999997,1,0.59999999999999998,0.71176470588235297
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_2_MigDC|1.0|context_and_perturbation_unseen,9,9,0.32269078910087784,,0,0.23333333333333331,-0.033333333333333333
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_2_MigDC|1.0|context_unseen_row,32,32,0.099811757548968927,0.2257142857142857,5,0.55351906158357767,0.60153958944281527
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_2_MigDC|1.0|perturbation_unseen_column,45,9,0.25554274294814261,0.18333333333333332,5,0.36824769433465082,0.27905138339920948
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_2_MigDC|1.0|random_missing_pair,16,15,0.33114361817103105,0.39999999999999997,1,0.61470588235294121,0.55000000000000004
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_3_T_cell_CD4|0.25|context_and_perturbation_unseen,9,9,0.46450286603223689,,0,-0.34999999999999998,-0.43333333333333335
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_3_T_cell_CD4|0.25|context_unseen_row,32,32,0.29846452236560811,0.40857142857142853,5,0.63306451612903225,0.59640762463343111
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_3_T_cell_CD4|0.25|perturbation_unseen_column,45,9,-0.032538229648276504,-0.17333333333333334,5,-0.30974967061923581,-0.3188405797101449
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_3_T_cell_CD4|0.25|random_missing_pair,16,13,-0.076176227510162439,0.19999999999999998,1,0.4088235294117647,0.47058823529411759
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_3_T_cell_CD4|0.5|context_and_perturbation_unseen,9,9,-0.10134483201751025,,0,-0.11666666666666665,-0.099999999999999992
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_3_T_cell_CD4|0.5|context_unseen_row,32,32,0.46815669803899884,0.57285714285714295,5,0.90542521994134884,0.88856304985337231
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_3_T_cell_CD4|0.5|perturbation_unseen_column,45,9,-0.036467257717800787,0.023333333333333317,5,-0.077733860342555985,-0.07180500658761528
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_3_T_cell_CD4|0.5|random_missing_pair,16,13,-0.17987537675659357,0.79999999999999993,1,0.44705882352941173,0.57647058823529407
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_3_T_cell_CD4|0.75|context_and_perturbation_unseen,9,9,-0.07236930202519401,,0,0.33333333333333337,0.66666666666666674
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_3_T_cell_CD4|0.75|context_unseen_row,32,32,0.80137434932597273,0.80714285714285727,5,0.94904692082111441,0.850073313782991
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_3_T_cell_CD4|0.75|perturbation_unseen_column,45,9,-0.19716240997402384,-0.24333333333333335,5,-0.072332015810276679,0.11963109354413701
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_3_T_cell_CD4|0.75|random_missing_pair,16,13,0.24094844879678537,0,1,0.46176470588235291,0.40588235294117642
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_3_T_cell_CD4|1.0|context_and_perturbation_unseen,9,9,0.055367549752229066,,0,0.53333333333333333,0.59999999999999998
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_3_T_cell_CD4|1.0|context_unseen_row,32,32,0.69238837416419563,0.55714285714285716,5,0.88563049853372444,0.77199413489736068
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_3_T_cell_CD4|1.0|perturbation_unseen_column,45,9,-0.22439860154609886,-0.06666666666666668,5,0.049407114624505928,0.24308300395256913
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_3_T_cell_CD4|1.0|random_missing_pair,16,13,0.12909160338947503,0.39999999999999997,1,0.40588235294117642,0.44411764705882351
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_4_T_cell_CD8|0.25|context_and_perturbation_unseen,9,9,0.36708793923938787,,0,0.61666666666666659,0.53333333333333333
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_4_T_cell_CD8|0.25|context_unseen_row,32,32,0.30400284908142161,0.41571428571428581,5,0.83064516129032251,0.83834310850439864
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_4_T_cell_CD8|0.25|perturbation_unseen_column,45,9,0.4708858493152564,0.35333333333333333,5,0.48274044795783921,0.2704874835309618
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_4_T_cell_CD8|0.25|random_missing_pair,16,12,0.36266178324103721,-0.19999999999999998,1,0.82647058823529418,0.79999999999999993
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_4_T_cell_CD8|0.5|context_and_perturbation_unseen,9,9,0.41242388139379765,,0,0.38333333333333336,0.16666666666666669
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_4_T_cell_CD8|0.5|context_unseen_row,32,32,0.63593032524599713,0.53428571428571436,5,0.91239002932551305,0.85190615835777117
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_4_T_cell_CD8|0.5|perturbation_unseen_column,45,9,0.33057017938954886,0.34666666666666668,5,0.24677206851119893,0.075362318840579701
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_4_T_cell_CD8|0.5|random_missing_pair,16,12,0.6735587243736757,0.39999999999999997,1,0.76764705882352935,0.55294117647058816
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_4_T_cell_CD8|0.75|context_and_perturbation_unseen,9,9,-0.16840826742715198,,0,0.16666666666666669,0.19999999999999998
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_4_T_cell_CD8|0.75|context_unseen_row,32,32,0.34872694462817194,0.35571428571428576,5,0.85850439882697938,0.83760997067448661
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_4_T_cell_CD8|0.75|perturbation_unseen_column,45,9,-0.19219495203734263,-0.16666666666666669,5,-0.01844532279314888,0.08840579710144926
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_4_T_cell_CD8|0.75|random_missing_pair,16,12,0.59879595929110474,0.39999999999999997,1,0.75,0.59705882352941175
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_4_T_cell_CD8|1.0|context_and_perturbation_unseen,9,9,-0.066283480644454912,,0,0.25,0.34999999999999998
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_4_T_cell_CD8|1.0|context_unseen_row,32,32,0.46036265063343013,0.35428571428571437,5,0.76796187683284445,0.69391495601173003
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_4_T_cell_CD8|1.0|perturbation_unseen_column,45,9,-0.19252591934148136,-0.28999999999999998,5,-0.047167325428194989,0.11765480895915678
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_4_T_cell_CD8|1.0|random_missing_pair,16,12,0.61373384343761561,0.39999999999999997,1,0.7735294117647058,0.60588235294117643
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_5_T_cell_gd|0.25|context_and_perturbation_unseen,9,9,0.39611790079079817,,0,0.76666666666666672,0.78333333333333333
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_5_T_cell_gd|0.25|context_unseen_row,32,32,0.4691948739190685,0.41000000000000014,5,0.37646627565982399,0.19281524926686217
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_5_T_cell_gd|0.25|perturbation_unseen_column,45,9,0.22011454756274931,0.17333333333333334,5,0.26640316205533593,0.15665349143610013
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_5_T_cell_gd|0.25|random_missing_pair,16,14,0.30247361795079786,0.60000000000000009,1,0.29117647058823531,0.17941176470588235
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_5_T_cell_gd|0.5|context_and_perturbation_unseen,9,9,0.065235640004275369,,0,0.18333333333333335,0.19999999999999998
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_5_T_cell_gd|0.5|context_unseen_row,32,32,0.27954423252070981,0.36571428571428577,5,0.7884897360703812,0.85117302052785915
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_5_T_cell_gd|0.5|perturbation_unseen_column,45,9,0.24428154322378878,0.1866666666666667,5,0.40395256916996047,0.3637681159420289
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_5_T_cell_gd|0.5|random_missing_pair,16,14,0.51649938936543449,0.39999999999999997,1,0.58823529411764708,0.33823529411764708
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_5_T_cell_gd|0.75|context_and_perturbation_unseen,9,9,-0.19196663059622654,,0,0.099999999999999992,0.23333333333333331
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_5_T_cell_gd|0.75|context_unseen_row,32,32,0.092071769935371639,0.2442857142857143,5,0.83247800586510257,0.89076246334310849
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_5_T_cell_gd|0.75|perturbation_unseen_column,45,9,0.22470994846541256,0.026666666666666693,5,0.30105401844532276,0.21422924901185769
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_5_T_cell_gd|0.75|random_missing_pair,16,14,0.64994127039003002,1,1,0.74411764705882355,0.5676470588235295
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_5_T_cell_gd|1.0|context_and_perturbation_unseen,9,9,-0.45020646267308118,,0,0.18333333333333335,0.26666666666666666
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_5_T_cell_gd|1.0|context_unseen_row,32,32,0.064545938712835121,-0.13000000000000006,5,0.7921554252199412,0.82478005865102633
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_5_T_cell_gd|1.0|perturbation_unseen_column,45,9,0.284153773628956,0.26666666666666672,5,0.3689064558629776,0.2748353096179183
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_5_T_cell_gd|1.0|random_missing_pair,16,14,0.48891706232160437,0.79999999999999993,1,0.58235294117647063,0.44705882352941173
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_6_Treg|0.25|context_and_perturbation_unseen,9,9,0.43038649441202298,,0,0.68333333333333335,0.6333333333333333
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_6_Treg|0.25|context_unseen_row,32,32,0.03512741212741418,0.21857142857142864,5,0.60813782991202348,0.60923753665689151
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_6_Treg|0.25|perturbation_unseen_column,45,9,0.29949327645356183,0.23333333333333334,5,0.39472990777338601,0.35520421607378128
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_6_Treg|0.25|random_missing_pair,16,15,0.06492179992771753,1,1,0.52352941176470591,0.52058823529411768
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_6_Treg|0.5|context_and_perturbation_unseen,9,9,0.15041420939904668,,0,0.19999999999999998,0.13333333333333333
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_6_Treg|0.5|context_unseen_row,32,32,0.46062962138778657,0.42000000000000004,5,0.68401759530791784,0.5707478005865102
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_6_Treg|0.5|perturbation_unseen_column,45,9,-0.025876540177997925,-0.14333333333333331,5,0.079446640316205519,0.18682476943346504
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_6_Treg|0.5|random_missing_pair,16,15,0.32001185212616856,0.39999999999999997,1,0.79411764705882359,0.78823529411764703
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_6_Treg|0.75|context_and_perturbation_unseen,9,9,-0.17265867898949222,,0,0.099999999999999992,0.13333333333333333
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_6_Treg|0.75|context_unseen_row,32,32,0.40023314393512899,0.67285714285714293,5,0.67338709677419351,0.63049853372434006
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_6_Treg|0.75|perturbation_unseen_column,45,9,-0.18995925755521581,-0.18666666666666665,5,0.16969696969696968,0.23610013175230563
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_6_Treg|0.75|random_missing_pair,16,15,0.41800252513581077,-0.39999999999999997,1,0.69705882352941173,0.62941176470588223
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_6_Treg|1.0|context_and_perturbation_unseen,9,9,-0.064820372355216274,,0,0.31666666666666665,0.33333333333333337
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_6_Treg|1.0|context_unseen_row,32,32,0.2688092493652724,0.27428571428571435,5,0.53922287390029322,0.50476539589442815
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_6_Treg|1.0|perturbation_unseen_column,45,9,0.090549926576698483,-0.016666666666666653,5,0.17654808959156784,0.15678524374176547
E187_cytokine_difficulty,Cui_direct41,Cui_direct41|Cui_direct_context_holdout_6_Treg|1.0|random_missing_pair,16,15,0.27448669266360753,-0.39999999999999997,1,0.61470588235294121,0.57352941176470584
