suite,outcome,scope,method,stratum,n_tasks,spearman,utility_20,error_capture_20,retained_mean_error_80,normalized_aurc
exphormer,family_centroid_rmse,RPE1,m_plus_H,primary_ge30,416,0.5942883955808415,0.6228619558981233,0.26101889685664187,0.07306523619789754,0.8131507640355915
exphormer,family_centroid_rmse,RPE1,drop_H,primary_ge30,416,0.575359060333766,0.598455065688724,0.2587032229335602,0.07329419369278824,0.8158571086344946
exphormer,family_centroid_rmse,RPE1,m_plus_N,primary_ge30,416,0.5697552392404078,0.5762506189814591,0.2565965121737982,0.07350249038482531,0.813430001289959
exphormer,family_centroid_rmse,RPE1,drop_N,primary_ge30,416,0.5847238997514941,0.6157379937346629,0.26034299045195813,0.07313206505305475,0.8151746274892104
exphormer,family_centroid_rmse,RPE1,m_plus_C,primary_ge30,416,0.5585632513451704,0.564355804046653,0.2554679573875024,0.0736140739174383,0.8226227732661607
exphormer,family_centroid_rmse,RPE1,drop_C,primary_ge30,416,0.5895409506762979,0.6210398666900593,0.2608460209011866,0.0730823289523192,0.8118887414099136
exphormer,family_centroid_rmse,RPE1,m_plus_source_GHNC,primary_ge30,416,0.587229557582629,0.6276751824031022,0.2614755655681344,0.07302008401859625,0.8120941190122002
exphormer,family_centroid_rmse,RPE1,m_plus_prediction_DG,primary_ge30,416,0.5796653372750153,0.6102186289211045,0.25981932483699954,0.0731838414133472,0.8154872321000436
exphormer,family_centroid_rmse,RPE1,weight_0.00,primary_ge30,416,0.570245897813723,0.6060138004746559,0.25942037964156767,0.07322328629875803,0.8180033330656115
exphormer,family_centroid_rmse,RPE1,weight_0.05,primary_ge30,416,0.5758933644617543,0.610969541519887,0.25989056983005665,0.07317679721123772,0.8154496274011408
exphormer,family_centroid_rmse,RPE1,weight_0.10,primary_ge30,416,0.5804214151512912,0.6215308771347979,0.2608926069296846,0.07307772285459728,0.8134689427194843
exphormer,family_centroid_rmse,RPE1,weight_0.20,primary_ge30,416,0.5853920968555847,0.6131734589033897,0.2600996728321113,0.07315612258211687,0.8137296661237936
exphormer,family_centroid_rmse,RPE1,weight_0.35,primary_ge30,416,0.5756294016778923,0.647233292218274,0.26333119750219863,0.07283661222888194,0.8163629373344842
exphormer,family_centroid_rmse,RPE1,weight_0.50,primary_ge30,416,0.5466578160715183,0.6467770663366242,0.263287911759193,0.07284089201766579,0.8239403176022845
exphormer,family_centroid_rmse,hepg2,magnitude_raw,primary_ge30,405,0.7684505067912373,0.7860037189068427,0.2883995950298366,0.051215803619480534,0.7857621572838975
exphormer,family_centroid_rmse,hepg2,magnitude_percentile,primary_ge30,405,0.7684505067912373,0.7860037189068427,0.2883995950298366,0.051215803619480534,0.7857621572838975
exphormer,family_centroid_rmse,hepg2,safeconf_original,primary_ge30,405,0.5852791190449094,0.47907045002706433,0.2538796862590587,0.05370029471338409,0.8197950211410386
exphormer,family_centroid_rmse,hepg2,safeconf_m_4to1,primary_ge30,405,0.7942657246602058,0.8239489235532356,0.2926671839017194,0.05090865371896832,0.7795455141522014
exphormer,family_centroid_rmse,hepg2,disagreement_only,primary_ge30,405,0.3598337009398805,0.33864063483721935,0.23808594572795516,0.05483701288809051,0.8916859682430961
exphormer,family_centroid_rmse,hepg2,source_effect_magnitude,primary_ge30,405,0.7696219704072212,0.7669969433978191,0.28626195723321457,0.05136965518678811,0.7850070553220395
exphormer,family_centroid_rmse,hepg2,m_plus_D,primary_ge30,405,0.7527189142466622,0.7715693059416019,0.28677619779910163,0.0513326439039787,0.7883572923486132
exphormer,family_centroid_rmse,hepg2,drop_D,primary_ge30,405,0.7956982584919994,0.8147769363851791,0.29163563668155784,0.05098289695925179,0.7786090715686906
exphormer,family_centroid_rmse,hepg2,m_plus_G,primary_ge30,405,0.7892180255474814,0.8057002694587274,0.29061480985692784,0.05105636862370643,0.7813029612567769
exphormer,family_centroid_rmse,hepg2,drop_G,primary_ge30,405,0.7892795318047794,0.8250017398386223,0.29278559114462466,0.05090013162980508,0.7802120195198154
exphormer,family_centroid_rmse,hepg2,m_plus_H,primary_ge30,405,0.7750160590950328,0.8029472828202787,0.29030518930665883,0.05107865285118631,0.784232335710116
exphormer,family_centroid_rmse,hepg2,drop_H,primary_ge30,405,0.793365426233042,0.8045853516609875,0.29048941823416446,0.0510653933975572,0.7783448928284221
exphormer,family_centroid_rmse,hepg2,m_plus_N,primary_ge30,405,0.7672182213000965,0.7148259126051999,0.28039443029482963,0.05179195695237091,0.7829663516629597
exphormer,family_centroid_rmse,hepg2,drop_N,primary_ge30,405,0.7966179432330821,0.8246795443483943,0.29274935473737684,0.05090273966193169,0.7802421455710005
exphormer,family_centroid_rmse,hepg2,m_plus_C,primary_ge30,405,0.7802157381055063,0.7680850366686034,0.2863843319779878,0.05136084754579674,0.7834861165225186
exphormer,family_centroid_rmse,hepg2,drop_C,primary_ge30,405,0.7858989052949888,0.8260453666257576,0.2929029648708881,0.0508916839256267,0.7807321690228158
exphormer,family_centroid_rmse,hepg2,m_plus_source_GHNC,primary_ge30,405,0.7956982584919994,0.8147769363851791,0.29163563668155784,0.05098289695925179,0.7786090715686906
exphormer,family_centroid_rmse,hepg2,m_plus_prediction_DG,primary_ge30,405,0.7845524370644359,0.8111406806239467,0.2912266773738781,0.05101233086547809,0.7826209906374108
exphormer,family_centroid_rmse,hepg2,weight_0.00,primary_ge30,405,0.7684505067912373,0.7860037189068427,0.2883995950298366,0.051215803619480534,0.7857621572838975
exphormer,family_centroid_rmse,hepg2,weight_0.05,primary_ge30,405,0.7761782073686948,0.7930473348889091,0.2891917704170298,0.05115878861670748,0.7834641187442627
exphormer,family_centroid_rmse,hepg2,weight_0.10,primary_ge30,405,0.7843483025108544,0.7895458930010933,0.2887979732409377,0.0511871312633611,0.781574642813722
exphormer,family_centroid_rmse,hepg2,weight_0.20,primary_ge30,405,0.7943155499330702,0.8239489235532351,0.29266718390171936,0.05090865371896832,0.7795424897213394
exphormer,family_centroid_rmse,hepg2,weight_0.35,primary_ge30,405,0.796188090854857,0.8110417630662884,0.2912155523984766,0.051013131560013185,0.7780752179147055
exphormer,family_centroid_rmse,hepg2,weight_0.50,primary_ge30,405,0.7757973762874958,0.7568777664233562,0.28512388227878327,0.05145156551590442,0.7805177376576052
exphormer,family_centroid_rmse,jurkat,magnitude_raw,primary_ge30,421,0.685591419983693,0.7102454482542963,0.269125471777967,0.05152651206923853,0.8273360290796414
exphormer,family_centroid_rmse,jurkat,magnitude_percentile,primary_ge30,421,0.685591419983693,0.7102454482542963,0.269125471777967,0.05152651206923853,0.8273360290796414
exphormer,family_centroid_rmse,jurkat,safeconf_original,primary_ge30,421,0.48863363336801663,0.3441217874996648,0.23447160821775448,0.053969602709330704,0.8623224821376724
exphormer,family_centroid_rmse,jurkat,safeconf_m_4to1,primary_ge30,421,0.7143630970864309,0.7243299180287117,0.27045857680831253,0.05143252842391604,0.818378924951505
exphormer,family_centroid_rmse,jurkat,disagreement_only,primary_ge30,421,0.4168586577723028,0.3979780269115324,0.2395691393868634,0.05361022775348518,0.881177944990288
exphormer,family_centroid_rmse,jurkat,source_effect_magnitude,primary_ge30,421,0.7227565344787936,0.7357378782483694,0.27153834831539714,0.05135640474270476,0.8120365642148576
exphormer,family_centroid_rmse,jurkat,m_plus_D,primary_ge30,421,0.6888980073453138,0.6993563286719239,0.26809480890433407,0.05159917360134412,0.8243855677295906
exphormer,family_centroid_rmse,jurkat,drop_D,primary_ge30,421,0.7123330409513723,0.7200890994318317,0.27005718032730663,0.05146082679774692,0.8195411945788222
exphormer,family_centroid_rmse,jurkat,m_plus_G,primary_ge30,421,0.713123570493384,0.7411114799706825,0.27204696352078467,0.051320547469661255,0.8167258564215655
exphormer,family_centroid_rmse,jurkat,drop_G,primary_ge30,421,0.7095237279666552,0.7158680046216763,0.26965765071667086,0.05148899355757986,0.8200983005106758
exphormer,family_centroid_rmse,jurkat,m_plus_H,primary_ge30,421,0.7096685016686801,0.7259607007299489,0.27061293154492955,0.05142164644500977,0.8200052854269848
exphormer,family_centroid_rmse,jurkat,drop_H,primary_ge30,421,0.7047385446113412,0.713969405841886,0.2694779469987117,0.05150166263473984,0.821315044265517
exphormer,family_centroid_rmse,jurkat,m_plus_N,primary_ge30,421,0.6936178298203477,0.7024467445099903,0.2683873189501911,0.05157855170001053,0.824914694616624
exphormer,family_centroid_rmse,jurkat,drop_N,primary_ge30,421,0.7156700408300785,0.7224730555795328,0.2702828234635784,0.05144491900053208,0.8181058868655628
exphormer,family_centroid_rmse,jurkat,m_plus_C,primary_ge30,421,0.6706926635971676,0.6887685379065794,0.2670926670164537,0.05166982440950208,0.831646464759141
exphormer,family_centroid_rmse,jurkat,drop_C,primary_ge30,421,0.7199437325542557,0.7196542227978048,0.2700160189461765,0.051463728667109854,0.8163686027085066
exphormer,family_centroid_rmse,jurkat,m_plus_source_GHNC,primary_ge30,421,0.7123330409513723,0.7200890994318317,0.27005718032730663,0.05146082679774692,0.8195411945788222
exphormer,family_centroid_rmse,jurkat,m_plus_prediction_DG,primary_ge30,421,0.7147745764688475,0.7345640270376749,0.2714272424676855,0.05136423768335601,0.8169830616348804
exphormer,family_centroid_rmse,jurkat,weight_0.00,primary_ge30,421,0.685591419983693,0.7102454482542963,0.269125471777967,0.05152651206923853,0.8273360290796414
exphormer,family_centroid_rmse,jurkat,weight_0.05,primary_ge30,421,0.6944490970291535,0.7231155006240134,0.2703436313416338,0.05144063205695758,0.8238955799125632
exphormer,family_centroid_rmse,jurkat,weight_0.10,primary_ge30,421,0.7030314843198113,0.7376995814264143,0.2717240249093039,0.051343314578952325,0.8215731010097596
exphormer,family_centroid_rmse,jurkat,weight_0.20,primary_ge30,421,0.7143630970864309,0.7243299180287117,0.27045857680831253,0.05143252842391604,0.818378924951505
exphormer,family_centroid_rmse,jurkat,weight_0.35,primary_ge30,421,0.716357258865119,0.7478718814480759,0.27268684030429263,0.05127543628089339,0.8171090481975612
exphormer,family_centroid_rmse,jurkat,weight_0.50,primary_ge30,421,0.6966029890339984,0.6977802252668184,0.26794562960178714,0.051609690713155174,0.8203795142017343
exphormer,family_centroid_rmse,pooled,magnitude_raw,primary_ge30,1808,0.5983896219236675,0.5731478530379465,0.2705522679335267,0.0554124812906543,0.8168086395141234
exphormer,family_centroid_rmse,pooled,magnitude_percentile,primary_ge30,1808,0.6747196203898026,0.6556841938235795,0.2806803103683124,0.054643104764746646,0.7933427654568251
exphormer,family_centroid_rmse,pooled,safeconf_original,primary_ge30,1808,0.4340933410934604,0.3528397168717795,0.2435182350386751,0.05746612101855243,0.8513678447392272
exphormer,family_centroid_rmse,pooled,safeconf_m_4to1,primary_ge30,1808,0.6906160444765962,0.668696178116967,0.2822770122311497,0.05452181134204921,0.7883731350950748
exphormer,family_centroid_rmse,pooled,disagreement_only,primary_ge30,1808,0.38071008201179185,0.3674977292791337,0.24531692117205817,0.05732948386508361,0.8734468685975139
exphormer,family_centroid_rmse,pooled,source_effect_magnitude,primary_ge30,1808,0.6855797371086982,0.6466339348267113,0.27956975220334424,0.054727468291882644,0.7884519585289208
exphormer,family_centroid_rmse,pooled,m_plus_D,primary_ge30,1808,0.6687784654100779,0.6505007471295124,0.280044249118489,0.05469142314392059,0.7960193491079816
exphormer,family_centroid_rmse,pooled,drop_D,primary_ge30,1808,0.6897128623847134,0.6569671750211526,0.2808377451163079,0.05463114523749844,0.7885192747970311
exphormer,family_centroid_rmse,pooled,m_plus_G,primary_ge30,1808,0.6859798983368338,0.655714550996821,0.2806840355000043,0.05464282178519773,0.7889178521576394
exphormer,family_centroid_rmse,pooled,drop_G,primary_ge30,1808,0.6880684412177563,0.6618691758194762,0.28143927011279063,0.05458545040406736,0.7894144391462656
exphormer,family_centroid_rmse,pooled,m_plus_H,primary_ge30,1808,0.6832309343813995,0.6684391366198307,0.2822454706439444,0.054524207398043444,0.7904518542310996
exphormer,family_centroid_rmse,pooled,drop_H,primary_ge30,1808,0.6859875082083413,0.6498188247631654,0.2799605703583471,0.05469777979913651,0.7907061162409372
exphormer,family_centroid_rmse,pooled,m_plus_N,primary_ge30,1808,0.6774725795274484,0.620806454844191,0.2764004596134784,0.05496822353536396,0.7908772407319248
exphormer,family_centroid_rmse,pooled,drop_N,primary_ge30,1808,0.6910024304034701,0.6731286144436783,0.2828209169254832,0.05448049363363264,0.7889545109713084
exphormer,family_centroid_rmse,pooled,m_plus_C,primary_ge30,1808,0.6719122526343451,0.6216257520401156,0.276500995652368,0.05496058631733022,0.795809334748982
exphormer,family_centroid_rmse,pooled,drop_C,primary_ge30,1808,0.6906691583886466,0.6684148489395604,0.28224249030032755,0.05452443379978225,0.787492408526462
exphormer,family_centroid_rmse,pooled,m_plus_source_GHNC,primary_ge30,1808,0.6897128623847134,0.6569671750211526,0.2808377451163079,0.05463114523749844,0.7885192747970311
exphormer,family_centroid_rmse,pooled,m_plus_prediction_DG,primary_ge30,1808,0.6861511383685694,0.6652825908445172,0.281858130603722,0.054553631675875035,0.7898586165418422
exphormer,family_centroid_rmse,pooled,weight_0.00,primary_ge30,1808,0.6747196203898026,0.6556841938235795,0.2806803103683124,0.054643104764746646,0.7933427654568251
exphormer,family_centroid_rmse,pooled,weight_0.05,primary_ge30,1808,0.6806603569221114,0.6559522301475426,0.28071320113179093,0.05464060621860583,0.7916090384839124
exphormer,family_centroid_rmse,pooled,weight_0.10,primary_ge30,1808,0.685780992645638,0.6602672913456804,0.2812427027126394,0.054600382642395626,0.7898261527899371
exphormer,family_centroid_rmse,pooled,weight_0.20,primary_ge30,1808,0.6906173312753496,0.668696178116967,0.2822770122311497,0.05452181134204921,0.7883701426133336
exphormer,family_centroid_rmse,pooled,weight_0.35,primary_ge30,1808,0.6822970258175888,0.6520360881350117,0.2802326509631498,0.054677111201839664,0.7901201435883508
exphormer,family_centroid_rmse,pooled,weight_0.50,primary_ge30,1808,0.6500483054518063,0.6315792052228718,0.277722384864054,0.05486780351211206,0.7970776712115754
exphormer,family_centroid_rmse,macro,magnitude_raw,primary_ge30,1808,0.7276340808285224,0.7587263206634447,0.28172075066857594,0.05544630424737064,0.7933730327866593
exphormer,family_centroid_rmse,macro,magnitude_percentile,primary_ge30,1808,0.7276340808285224,0.7587263206634447,0.28172075066857594,0.05544630424737064,0.7933730327866593
exphormer,family_centroid_rmse,macro,safeconf_original,primary_ge30,1808,0.4825551257849094,0.42575889049117965,0.24618834274163848,0.058022083371169604,0.8487895127144843
exphormer,family_centroid_rmse,macro,safeconf_m_4to1,primary_ge30,1808,0.748452119645482,0.7728291396902851,0.28320993237942754,0.055334595989673316,0.7878522174944478
exphormer,family_centroid_rmse,macro,disagreement_only,primary_ge30,1808,0.4066071680934652,0.4292830722434132,0.2458913753808426,0.05797949707593679,0.8752525352416481
exphormer,family_centroid_rmse,macro,source_effect_magnitude,primary_ge30,1808,0.7451424728129353,0.7617086387433374,0.28183356860902853,0.05542291936747827,0.787466948925088
exphormer,family_centroid_rmse,macro,m_plus_D,primary_ge30,1808,0.7219045850024932,0.74217717426694,0.2799319719791845,0.0555775392876802,0.7950432606218438
exphormer,family_centroid_rmse,macro,drop_D,primary_ge30,1808,0.7481128689233241,0.7740138361577992,0.28330184613065584,0.055319171714961854,0.7878515984761736
exphormer,family_centroid_rmse,macro,m_plus_G,primary_ge30,1808,0.7468895837598208,0.7675790737167142,0.2825399043584,0.055382352936458004,0.7878140070327133
exphormer,family_centroid_rmse,macro,drop_G,primary_ge30,1808,0.7441064649926747,0.7719508374771519,0.2831587567339456,0.05533952786543956,0.7885552342824513
exphormer,family_centroid_rmse,macro,m_plus_H,primary_ge30,1808,0.7419976078241255,0.7729837023161387,0.2831874783709136,0.055331757155963016,0.7897938151480687
exphormer,family_centroid_rmse,macro,drop_H,primary_ge30,1808,0.7421142394975877,0.7569655946755842,0.28151816107785227,0.05546230499509289,0.7892283075692295
exphormer,family_centroid_rmse,macro,m_plus_N,primary_ge30,1808,0.7299029422963154,0.7279083475472358,0.27840620540587396,0.05570122371827367,0.7913507443411739
exphormer,family_centroid_rmse,macro,drop_N,primary_ge30,1808,0.7494058487478232,0.7740609315529674,0.28334885925754216,0.05532346167357203,0.7880516586463887
exphormer,family_centroid_rmse,macro,m_plus_C,primary_ge30,1808,0.7222248679996188,0.7346514455231065,0.2792771169471252,0.05564553902122067,0.7957749462835574
exphormer,family_centroid_rmse,macro,drop_C,primary_ge30,1808,0.7492549194280697,0.7772791598474584,0.28370883243026385,0.05529553539307639,0.7869155058323258
exphormer,family_centroid_rmse,macro,m_plus_source_GHNC,primary_ge30,1808,0.7481128689233241,0.7740138361577992,0.28330184613065584,0.055319171714961854,0.7878515984761736
exphormer,family_centroid_rmse,macro,m_plus_prediction_DG,primary_ge30,1808,0.7445201705558055,0.7695565871555987,0.28280192472259763,0.055364977502903465,0.7885440098867748
exphormer,family_centroid_rmse,macro,weight_0.00,primary_ge30,1808,0.7276340808285224,0.7587263206634447,0.28172075066857594,0.05544630424737064,0.7933730327866593
exphormer,family_centroid_rmse,macro,weight_0.05,primary_ge30,1808,0.7346715788372098,0.7654938025437283,0.2824048961280282,0.055394707729815806,0.790950592952695
exphormer,family_centroid_rmse,macro,weight_0.10,primary_ge30,1808,0.741133331892577,0.7681935634143474,0.28258657002373233,0.05537364335921214,0.7891646628340239
exphormer,family_centroid_rmse,macro,weight_0.20,primary_ge30,1808,0.7484652552824069,0.7728291396902851,0.28320993237942754,0.055334595989673316,0.7878419580509857
exphormer,family_centroid_rmse,macro,weight_0.35,primary_ge30,1808,0.7423454586678281,0.7796101386025641,0.2837008328078425,0.05527550404451124,0.7889960974128115
exphormer,family_centroid_rmse,macro,weight_0.50,primary_ge30,1808,0.7107442000856714,0.7426113790541357,0.27972266237365667,0.05555335127121605,0.7956211179466957
registered,registered_family_rms_error,K562,magnitude_raw,primary_ge30,566,0.8934239086463984,0.9343788602059716,0.30906724413683295,0.04667898919264142,0.7404833742312245
registered,registered_family_rms_error,K562,magnitude_percentile,primary_ge30,566,0.8934239086463984,0.9343788602059716,0.30906724413683295,0.04667898919264142,0.7404833742312245
registered,registered_family_rms_error,K562,context_holdout_router,primary_ge30,566,0.9088681768778092,0.9323193293233473,0.3088299567052448,0.04669502018460216,0.7377612895133556
registered,registered_family_rms_error,K562,architecture_aware_router,primary_ge30,566,0.8850358218896878,0.9238678296579088,0.3078562229945247,0.04676080503120772,0.7462270618726831
registered,registered_family_rms_error,K562,historical_nonnegative_router,primary_ge30,566,0.8761436531348036,0.9168644437071126,0.3070493327076611,0.046815318039399235,0.7483157339693095
registered,registered_family_rms_error,K562,certificate_priority_q80,primary_ge30,566,0.8080620036528602,0.756466708678622,0.2885692181832427,0.048063823134640284,0.7537330188263176
registered,registered_family_rms_error,K562,m_plus_cross_disagreement,primary_ge30,566,0.9052177274033959,0.9283959291369971,0.3083779248560669,0.046725559176455496,0.7374356583259051
registered,registered_family_rms_error,RPE1,magnitude_raw,primary_ge30,416,0.5776695048039419,0.6076621878315783,0.2593568693581578,0.0734041805803529,0.8156967709882683
registered,registered_family_rms_error,RPE1,magnitude_percentile,primary_ge30,416,0.5776695048039419,0.6076621878315783,0.2593568693581578,0.0734041805803529,0.8156967709882683
registered,registered_family_rms_error,RPE1,context_holdout_router,primary_ge30,416,0.5808120507997141,0.6166396801008903,0.2602053859153969,0.07332008520429908,0.8134666547685541
registered,registered_family_rms_error,RPE1,architecture_aware_router,primary_ge30,416,0.5605820910048429,0.6176199542539448,0.2602980374960998,0.0733109026262401,0.8195806918197336
registered,registered_family_rms_error,RPE1,historical_nonnegative_router,primary_ge30,416,0.5571387375734259,0.6176199542539444,0.26029803749609975,0.0733109026262401,0.8209724067886887
registered,registered_family_rms_error,RPE1,certificate_priority_q80,primary_ge30,416,0.5312697941739287,0.44963680351923274,0.2444209439314721,0.07488446078791387,0.8214525068815572
registered,registered_family_rms_error,RPE1,m_plus_cross_disagreement,primary_ge30,416,0.5648843433645814,0.6072559157164146,0.2593184701475409,0.07340798627634014,0.8192617618448799
registered,registered_family_rms_error,hepg2,magnitude_raw,primary_ge30,405,0.7737720405866529,0.7768470817633645,0.28615853202002794,0.051587821189956855,0.7863378998508237
registered,registered_family_rms_error,hepg2,magnitude_percentile,primary_ge30,405,0.7737720405866529,0.7768470817633645,0.28615853202002794,0.051587821189956855,0.7863378998508237
registered,registered_family_rms_error,hepg2,context_holdout_router,primary_ge30,405,0.7776381263345311,0.8058410314394375,0.2893741920903247,0.051355432201427534,0.785118881223846
registered,registered_family_rms_error,hepg2,architecture_aware_router,primary_ge30,405,0.7685051919738313,0.7912182984356877,0.2877524144724387,0.051472634658155256,0.7873711290343585
registered,registered_family_rms_error,hepg2,historical_nonnegative_router,primary_ge30,405,0.7651321125544409,0.7740646561243771,0.2858499388436645,0.051610122569628346,0.7877475033997307
registered,registered_family_rms_error,hepg2,certificate_priority_q80,primary_ge30,405,0.7045342957941113,0.547003322934043,0.2606670275533459,0.05343003859154815,0.7981721033147913
registered,registered_family_rms_error,hepg2,m_plus_cross_disagreement,primary_ge30,405,0.7633234913443886,0.8048694864839072,0.2892664400125671,0.05136321921741013,0.7905250349954255
registered,registered_family_rms_error,jurkat,magnitude_raw,primary_ge30,421,0.6980798209119403,0.7281673201852744,0.2708233324220232,0.051692087040547695,0.8226779231340693
registered,registered_family_rms_error,jurkat,magnitude_percentile,primary_ge30,421,0.6980798209119403,0.7281673201852744,0.2708233324220232,0.051692087040547695,0.8226779231340693
registered,registered_family_rms_error,jurkat,context_holdout_router,primary_ge30,421,0.7188296293277453,0.7294258824630813,0.2709424588987224,0.05168364204158356,0.8140724824925492
registered,registered_family_rms_error,jurkat,architecture_aware_router,primary_ge30,421,0.7198913988293085,0.7246588281365622,0.2704912437334772,0.05171562915065186,0.8140181644840575
registered,registered_family_rms_error,jurkat,historical_nonnegative_router,primary_ge30,421,0.7154539036404601,0.7180575558997442,0.2698664146589281,0.05175992392905493,0.8151988765885994
registered,registered_family_rms_error,jurkat,certificate_priority_q80,primary_ge30,421,0.6487464961556213,0.554977789273921,0.25443045383153046,0.05285419513399443,0.8288914507308024
registered,registered_family_rms_error,jurkat,m_plus_cross_disagreement,primary_ge30,421,0.7154728188725136,0.7255018276677243,0.2705710360216916,0.0517099725929328,0.8171270678245953
registered,registered_family_rms_error,pooled,magnitude_raw,primary_ge30,1808,0.6102963133085173,0.588620206203707,0.2715533359955708,0.05575443875968888,0.8146632472315177
registered,registered_family_rms_error,pooled,magnitude_percentile,primary_ge30,1808,0.6847747810970212,0.6619534500623347,0.2804402447583595,0.05507424536343655,0.7910293298298695
registered,registered_family_rms_error,pooled,context_holdout_router,primary_ge30,1808,0.6972508592375302,0.6645171747055947,0.28075093041466964,0.05505046585389356,0.7865994624873637
registered,registered_family_rms_error,pooled,architecture_aware_router,primary_ge30,1808,0.6840447663413429,0.6570547490263398,0.2798465943636355,0.055119682656532734,0.7905388624077083
registered,registered_family_rms_error,pooled,historical_nonnegative_router,primary_ge30,1808,0.6789039136762197,0.6470082909588301,0.27862911165678483,0.055212867330681606,0.7916474357342262
registered,registered_family_rms_error,pooled,certificate_priority_q80,primary_ge30,1808,0.6153635545301009,0.344869151426264,0.2420142992550625,0.05801532139715656,0.8028741076037156
registered,registered_family_rms_error,pooled,m_plus_cross_disagreement,primary_ge30,1808,0.6885842147787,0.6532861824381028,0.27938989961410665,0.05515463752790864,0.7896441249061296
registered,registered_family_rms_error,macro,magnitude_raw,primary_ge30,1808,0.7357363187372334,0.7617638624965472,0.2813514944842605,0.05584076950087472,0.7912989920510964
registered,registered_family_rms_error,macro,magnitude_percentile,primary_ge30,1808,0.7357363187372334,0.7617638624965472,0.2813514944842605,0.05584076950087472,0.7912989920510964
registered,registered_family_rms_error,macro,context_holdout_router,primary_ge30,1808,0.74653699583495,0.7710564808316891,0.2823379984024222,0.05576354490797808,0.7876048269995761
registered,registered_family_rms_error,macro,architecture_aware_router,primary_ge30,1808,0.7335036259244176,0.7643412276210259,0.2815994796741351,0.05581499286656373,0.7917992618027081
registered,registered_family_rms_error,macro,historical_nonnegative_router,primary_ge30,1808,0.7284671017257827,0.7566516524962945,0.28076593092658836,0.05587406679108065,0.7930586301865821
registered,registered_family_rms_error,macro,certificate_priority_q80,primary_ge30,1808,0.6731531474441304,0.5770211561014547,0.2620219108748978,0.05730812941202419,0.8005622699383672
registered,registered_family_rms_error,macro,m_plus_cross_disagreement,primary_ge30,1808,0.7372245952462199,0.7665057897512608,0.2818834677594666,0.055801684315784646,0.7910873807477015
registered,registered_family_centroid_rmse,K562,magnitude_raw,primary_ge30,566,0.8934500501403781,0.9333961082871677,0.30975919504910765,0.04616429550005291,0.73882031303167
registered,registered_family_centroid_rmse,K562,magnitude_percentile,primary_ge30,566,0.8934500501403781,0.9333961082871677,0.30975919504910765,0.04616429550005291,0.73882031303167
registered,registered_family_centroid_rmse,K562,context_holdout_router,primary_ge30,566,0.9068995232518472,0.9308193475820606,0.3094600925418793,0.046184299904935174,0.7367794697086106
registered,registered_family_centroid_rmse,K562,architecture_aware_router,primary_ge30,566,0.880306591569622,0.9206747529338741,0.3082825390003052,0.04626305637553275,0.7457183151206216
registered,registered_family_centroid_rmse,K562,historical_nonnegative_router,primary_ge30,566,0.8712248828637709,0.9125819078997695,0.3073431462831182,0.046325884308445094,0.7478207626085399
registered,registered_family_centroid_rmse,K562,certificate_priority_q80,primary_ge30,566,0.7991599976902832,0.7468417622743805,0.2881045367348235,0.047612590121586355,0.7537451305122834
registered,registered_family_centroid_rmse,K562,m_plus_cross_disagreement,primary_ge30,566,0.9019770077501987,0.9246814048092389,0.30874761890436364,0.04623195116418029,0.7367825106296627
registered,registered_family_centroid_rmse,RPE1,magnitude_raw,primary_ge30,416,0.576017795587441,0.6057181878580854,0.25938254715341147,0.07313355577288576,0.815252484006404
registered,registered_family_centroid_rmse,RPE1,magnitude_percentile,primary_ge30,416,0.576017795587441,0.6057181878580854,0.25938254715341147,0.07313355577288576,0.815252484006404
registered,registered_family_centroid_rmse,RPE1,context_holdout_router,primary_ge30,416,0.5784516672059175,0.6145909488818229,0.26022423254130966,0.07305044208845597,0.8132651672148249
registered,registered_family_centroid_rmse,RPE1,architecture_aware_router,primary_ge30,416,0.5573020054439143,0.6152618717150125,0.260287877436466,0.07304415736282376,0.8195653113528261
registered,registered_family_centroid_rmse,RPE1,historical_nonnegative_router,primary_ge30,416,0.5538198171768424,0.6152618717150125,0.260287877436466,0.07304415736282376,0.8209624153714763
registered,registered_family_centroid_rmse,RPE1,certificate_priority_q80,primary_ge30,416,0.526840566471753,0.4421397344287149,0.243865213410494,0.07466584182470962,0.821451336400274
registered,registered_family_centroid_rmse,RPE1,m_plus_cross_disagreement,primary_ge30,416,0.5619593033896866,0.6044689762026627,0.259264044784876,0.07314525749493564,0.819221188780841
registered,registered_family_centroid_rmse,hepg2,magnitude_raw,primary_ge30,405,0.7725326555644069,0.775050322915225,0.28617336278889915,0.0512958178014288,0.7859326154791518
registered,registered_family_centroid_rmse,hepg2,magnitude_percentile,primary_ge30,405,0.7725326555644069,0.775050322915225,0.28617336278889915,0.0512958178014288,0.7859326154791518
registered,registered_family_centroid_rmse,hepg2,context_holdout_router,primary_ge30,405,0.7751141940708246,0.8038915480421016,0.2893800518033446,0.05106538407024515,0.7850764408580527
registered,registered_family_centroid_rmse,hepg2,architecture_aware_router,primary_ge30,405,0.7646326744382119,0.7881497936100502,0.2876298171727666,0.051191156508593266,0.7875206044971347
registered,registered_family_centroid_rmse,hepg2,historical_nonnegative_router,primary_ge30,405,0.7612363863644163,0.7711306674101774,0.28573755896318953,0.05132713480821369,0.7878859754723074
