suite,outcome,scope,method,metric,comparator,delta,ci95_lower,ci95_upper,n_bootstrap,seed,invalid_draws,inference
exphormer,family_centroid_rmse,K562,weight_0.20,error_capture_20,magnitude_percentile,-0.00032326024936568665,-0.0033454766115714935,0.0031879605778614315,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,K562,weight_0.20,retained_mean_error_80,magnitude_percentile,2.1464231686564583e-05,-0.00021230639472745536,0.00022473119540344604,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,K562,weight_0.20,normalized_aurc,magnitude_percentile,-0.002673860310181686,-0.011887399317193677,0.005659060555647556,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,K562,weight_0.35,spearman,magnitude_percentile,-0.005041415451992881,-0.02301389734623164,0.013797675489010985,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,K562,weight_0.35,utility_20,magnitude_percentile,-0.02034869734036515,-0.0564979589723036,0.015714907754142603,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,K562,weight_0.35,error_capture_20,magnitude_percentile,-0.0023678151985304097,-0.006531825272036299,0.001808752565468729,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,K562,weight_0.35,retained_mean_error_80,magnitude_percentile,0.00015722110625096541,-0.00012041940397218235,0.00043043878301759786,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,K562,weight_0.35,normalized_aurc,magnitude_percentile,0.0020465744870086233,-0.008945156505981435,0.012708610607680098,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,K562,weight_0.50,spearman,magnitude_percentile,-0.062329879775763763,-0.09271610172022451,-0.03244496675930799,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,K562,weight_0.50,utility_20,magnitude_percentile,-0.06363185682823969,-0.1284624676885965,-0.0245115412448436,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,K562,weight_0.50,error_capture_20,magnitude_percentile,-0.007404330370069434,-0.014849499619820253,-0.002817199156984818,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,K562,weight_0.50,retained_mean_error_80,magnitude_percentile,0.000491641836133351,0.00018402556820040547,0.0009806004966489029,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,K562,weight_0.50,normalized_aurc,magnitude_percentile,0.015256290607671974,0.0020798410984393004,0.028351378739394514,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,magnitude_raw,spearman,magnitude_percentile,0.0,0.0,0.0,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,magnitude_raw,utility_20,magnitude_percentile,0.0,0.0,0.0,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,magnitude_raw,error_capture_20,magnitude_percentile,0.0,0.0,0.0,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,magnitude_raw,retained_mean_error_80,magnitude_percentile,0.0,0.0,0.0,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,magnitude_raw,normalized_aurc,magnitude_percentile,0.0,0.0,0.0,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,magnitude_percentile,spearman,magnitude_percentile,0.0,0.0,0.0,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,magnitude_percentile,utility_20,magnitude_percentile,0.0,0.0,0.0,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,magnitude_percentile,error_capture_20,magnitude_percentile,0.0,0.0,0.0,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,magnitude_percentile,retained_mean_error_80,magnitude_percentile,0.0,0.0,0.0,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,magnitude_percentile,normalized_aurc,magnitude_percentile,0.0,0.0,0.0,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,safeconf_original,spearman,magnitude_percentile,-0.20569072082463774,-0.2979214839200801,-0.11048877260510556,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,safeconf_original,utility_20,magnitude_percentile,-0.17244904367174413,-0.2988626568402771,-0.02516942734538325,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,safeconf_original,error_capture_20,magnitude_percentile,-0.016361599124875337,-0.02837156169339059,-0.0023024068620760957,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,safeconf_original,retained_mean_error_80,magnitude_percentile,0.0016177194512136395,0.00023573784413329391,0.002789717914840981,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,safeconf_original,normalized_aurc,magnitude_percentile,0.058850886506169875,0.028949066025953474,0.08963013034086066,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,safeconf_m_4to1,spearman,magnitude_percentile,0.015127355176004942,-0.0020924303035681044,0.03292161672096998,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,safeconf_m_4to1,utility_20,magnitude_percentile,0.007159658428733784,-0.02945869539723848,0.07918463443268636,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,safeconf_m_4to1,error_capture_20,magnitude_percentile,0.0006792931905436062,-0.0028562281053851864,0.007514483891391635,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,safeconf_m_4to1,retained_mean_error_80,magnitude_percentile,-6.716371664115817e-05,-0.0007497189854020113,0.0002824058228855289,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,safeconf_m_4to1,normalized_aurc,magnitude_percentile,-0.004247304223614301,-0.013344514745224481,0.004140514685238742,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,disagreement_only,spearman,magnitude_percentile,-0.23143181469652818,-0.31244752145327936,-0.1492209176377284,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,disagreement_only,utility_20,magnitude_percentile,-0.06977518405704597,-0.19630344207284578,0.05999631536859712,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,disagreement_only,error_capture_20,magnitude_percentile,-0.0066201213187291885,-0.01842238383387351,0.005687430912852509,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,disagreement_only,retained_mean_error_80,magnitude_percentile,0.0006545508751904378,-0.0005779738852919901,0.0018102390378388138,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,disagreement_only,normalized_aurc,magnitude_percentile,0.08276457267728488,0.05365996115798434,0.11286182507660199,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,source_effect_magnitude,spearman,magnitude_percentile,0.026848900860775737,0.0027357504966116246,0.05256865086670551,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,source_effect_magnitude,utility_20,magnitude_percentile,0.021290009027309487,-0.018223335368389534,0.0888527113185985,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,source_effect_magnitude,error_capture_20,magnitude_percentile,0.0020199508541948186,-0.0017185995074267602,0.00826376394769495,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,source_effect_magnitude,retained_mean_error_80,magnitude_percentile,-0.00019971848487343458,-0.000823870681692326,0.00016893860771479278,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,source_effect_magnitude,normalized_aurc,magnitude_percentile,-0.008388262024607851,-0.019671188013047753,0.0021935824985541696,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,m_plus_D,spearman,magnitude_percentile,-0.006983844827285313,-0.021183851228076717,0.007434641238940682,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,m_plus_D,utility_20,magnitude_percentile,-0.011869958782072088,-0.046977348061596515,0.04464953079597337,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,m_plus_D,error_capture_20,magnitude_percentile,-0.0011261964872982255,-0.004439790578567342,0.004179555261869369,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,m_plus_D,retained_mean_error_80,magnitude_percentile,0.00011135036065154647,-0.0004169201731005219,0.0004369984846396558,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,m_plus_D,normalized_aurc,magnitude_percentile,0.006375546503211482,-0.0004417411093640355,0.01211904904388889,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,drop_D,spearman,magnitude_percentile,0.016983659768905923,-0.0004169178938150829,0.035628030229690785,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,drop_D,utility_20,magnitude_percentile,0.021661381928446244,-0.01481967905101014,0.09674859156093445,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,drop_D,error_capture_20,magnitude_percentile,0.002055185926566727,-0.0013943787688498576,0.008895082687175869,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,drop_D,retained_mean_error_80,magnitude_percentile,-0.0002032022801617822,-0.0008934629816913259,0.00013733130533218882,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,drop_D,normalized_aurc,magnitude_percentile,-0.005909214053411271,-0.015922885588866478,0.003394972379893359,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,m_plus_G,spearman,magnitude_percentile,0.02002914784379628,0.0013249101286195832,0.039358560759159354,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,m_plus_G,utility_20,magnitude_percentile,0.004516113555172119,-0.04772080308939554,0.0801435138074632,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,m_plus_G,error_capture_20,magnitude_percentile,0.00042847926563627237,-0.004595689149916,0.007591443562996952,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,m_plus_G,retained_mean_error_80,magnitude_percentile,-4.2365005839054004e-05,-0.0007543410331067094,0.0004543281022152561,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,m_plus_G,normalized_aurc,magnitude_percentile,-0.006778165303349737,-0.01706833765546032,0.0022751499467062097,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,drop_G,spearman,magnitude_percentile,0.00947577153734147,-0.006307777748684759,0.0263726053266809,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,drop_G,utility_20,magnitude_percentile,0.006020077520976552,-0.03492455332137963,0.062455392700539264,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,drop_G,error_capture_20,magnitude_percentile,0.0005711721735400799,-0.003293858272376711,0.005793536771052766,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,drop_G,retained_mean_error_80,magnitude_percentile,-5.6473473532492324e-05,-0.0005786274999091491,0.00032141668745492696,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,drop_G,normalized_aurc,magnitude_percentile,-0.004044455467632768,-0.012017541972930096,0.004933043463485742,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,m_plus_H,spearman,magnitude_percentile,0.02404249776711842,0.010877280242002527,0.037167131491290605,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,m_plus_H,utility_20,magnitude_percentile,0.016848155423467404,-0.018218808410823413,0.09725168156325197,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,m_plus_H,error_capture_20,magnitude_percentile,0.0015985172150742022,-0.0017242861930758745,0.009049108277606159,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,m_plus_H,retained_mean_error_80,magnitude_percentile,-0.00015805010086049343,-0.0009121137248680872,0.00017098122249345024,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,m_plus_H,normalized_aurc,magnitude_percentile,-0.00485256903001996,-0.012236594778702859,0.0021739399392512906,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,drop_H,spearman,magnitude_percentile,0.005113162520043013,-0.013984351125524017,0.02514706133005165,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,drop_H,utility_20,magnitude_percentile,-0.007558734785931942,-0.04710598318535501,0.06273399266854637,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,drop_H,error_capture_20,magnitude_percentile,-0.0007171567080074825,-0.004386157373158735,0.00586621456004048,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,drop_H,retained_mean_error_80,magnitude_percentile,7.09073940302063e-05,-0.0005817197401216219,0.00043454141850628614,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,drop_H,normalized_aurc,magnitude_percentile,-0.0021462244311168943,-0.011332104233667203,0.006310873871054429,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,m_plus_N,spearman,magnitude_percentile,-0.0004906585733152058,-0.019815324875452046,0.018856180221610258,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,m_plus_N,utility_20,magnitude_percentile,-0.02976318149319679,-0.09113680924166838,0.036963526177205754,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,m_plus_N,error_capture_20,magnitude_percentile,-0.0028238674677694697,-0.00870550891185844,0.0034452063480704506,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,m_plus_N,retained_mean_error_80,magnitude_percentile,0.0002792040860672834,-0.0003396850233684124,0.0008645557732028569,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,m_plus_N,normalized_aurc,magnitude_percentile,-0.004573331775652445,-0.014515337810489476,0.0044424829966388,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,drop_N,spearman,magnitude_percentile,0.014478001937771046,-0.001028622547904226,0.030986947274591663,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,drop_N,utility_20,magnitude_percentile,0.009724193260006952,-0.02900207137432389,0.07676235617986023,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,drop_N,error_capture_20,magnitude_percentile,0.0009226108103904673,-0.0027610090857845284,0.007025763098419592,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,drop_N,retained_mean_error_80,magnitude_percentile,-9.122124570327961e-05,-0.0006935779037992119,0.0002726986771054046,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,drop_N,normalized_aurc,magnitude_percentile,-0.002828705576401025,-0.011340678303783052,0.005237396519928753,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,m_plus_C,spearman,magnitude_percentile,-0.01168264646855266,-0.026609757746404845,0.0035327530365133657,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,m_plus_C,utility_20,magnitude_percentile,-0.04165799642800294,-0.1025916424953956,0.01204180953534373,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,m_plus_C,error_capture_20,magnitude_percentile,-0.00395242225406528,-0.009631756650665667,0.0011300936684806304,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,m_plus_C,retained_mean_error_80,magnitude_percentile,0.00039078761868026335,-0.00011206835305691034,0.000960583321968597,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,m_plus_C,normalized_aurc,magnitude_percentile,0.004619440200549274,-0.002598340625393575,0.012085373260918268,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,drop_C,spearman,magnitude_percentile,0.019295052862574824,0.003623469065348253,0.03533491881137149,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,drop_C,utility_20,magnitude_percentile,0.015026066215403366,-0.03570334150170456,0.07640154574236374,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,drop_C,error_capture_20,magnitude_percentile,0.001425641259618915,-0.0032946756204785405,0.007202031804262568,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,drop_C,retained_mean_error_80,magnitude_percentile,-0.00014095734643883306,-0.0007115866815786086,0.00032883538797875425,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,drop_C,normalized_aurc,magnitude_percentile,-0.006114591655697832,-0.0143105051640979,0.0009173199197858769,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,m_plus_source_GHNC,spearman,magnitude_percentile,0.016983659768905923,-0.0004169178938150829,0.035628030229690785,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,m_plus_source_GHNC,utility_20,magnitude_percentile,0.021661381928446244,-0.01481967905101014,0.09674859156093445,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,m_plus_source_GHNC,error_capture_20,magnitude_percentile,0.002055185926566727,-0.0013943787688498576,0.008895082687175869,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,m_plus_source_GHNC,retained_mean_error_80,magnitude_percentile,-0.0002032022801617822,-0.0008934629816913259,0.00013733130533218882,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,m_plus_source_GHNC,normalized_aurc,magnitude_percentile,-0.005909214053411271,-0.015922885588866478,0.003394972379893359,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,m_plus_prediction_DG,spearman,magnitude_percentile,0.009419439461292312,-0.0068306950134331,0.025958755136999325,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,m_plus_prediction_DG,utility_20,magnitude_percentile,0.004204828446448539,-0.03391995968590933,0.06842339721190384,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,m_plus_prediction_DG,error_capture_20,magnitude_percentile,0.0003989451954318768,-0.003152225101216423,0.006340101570534102,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,m_plus_prediction_DG,retained_mean_error_80,magnitude_percentile,-3.944488541082758e-05,-0.0006303446225722091,0.00030936140444874193,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,m_plus_prediction_DG,normalized_aurc,magnitude_percentile,-0.002516100965567869,-0.010839738535080962,0.004410323598206787,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,weight_0.00,spearman,magnitude_percentile,0.0,0.0,0.0,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,weight_0.00,utility_20,magnitude_percentile,0.0,0.0,0.0,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,weight_0.00,error_capture_20,magnitude_percentile,0.0,0.0,0.0,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,weight_0.00,retained_mean_error_80,magnitude_percentile,0.0,0.0,0.0,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,weight_0.00,normalized_aurc,magnitude_percentile,0.0,0.0,0.0,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,weight_0.05,spearman,magnitude_percentile,0.005647466648031285,0.0012899419048638561,0.01020599873066947,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,weight_0.05,utility_20,magnitude_percentile,0.00495574104523111,-0.020301500056205256,0.049668849371879695,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,weight_0.05,error_capture_20,magnitude_percentile,0.00047019018848898364,-0.0018927236308803122,0.00471163261745942,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,weight_0.05,retained_mean_error_80,magnitude_percentile,-4.6489087520307226e-05,-0.00047164289595562174,0.0001862036664716595,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,weight_0.05,normalized_aurc,magnitude_percentile,-0.0025537056644706624,-0.006331877514302231,0.002147475206000003,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,weight_0.10,spearman,magnitude_percentile,0.010175517337568163,0.002136275156644096,0.018732014571532007,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,weight_0.10,utility_20,magnitude_percentile,0.015517076660142015,-0.026675316106765892,0.06052543691513568,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,weight_0.10,error_capture_20,magnitude_percentile,0.0014722272881169118,-0.0025333035503846274,0.005655928324996277,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,weight_0.10,retained_mean_error_80,magnitude_percentile,-0.00014556344416075118,-0.0005623789040582014,0.0002534422713840876,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,weight_0.10,normalized_aurc,magnitude_percentile,-0.004534390346127126,-0.009666112101014415,0.0009488560664914679,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,weight_0.20,spearman,magnitude_percentile,0.015146199041861652,-0.0019681114585870323,0.032931816149458185,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,weight_0.20,utility_20,magnitude_percentile,0.007159658428733784,-0.02945869539723848,0.07918463443268636,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,weight_0.20,error_capture_20,magnitude_percentile,0.0006792931905436062,-0.0028562281053851864,0.007514483891391635,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,weight_0.20,retained_mean_error_80,magnitude_percentile,-6.716371664115817e-05,-0.0007497189854020113,0.0002824058228855289,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,weight_0.20,normalized_aurc,magnitude_percentile,-0.004273666941817855,-0.013381615529170849,0.00410393988005562,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,weight_0.35,spearman,magnitude_percentile,0.005383503864169303,-0.02680736067061449,0.03982224806945064,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,weight_0.35,utility_20,magnitude_percentile,0.04121949174361805,-0.029223702971017014,0.10860483687031443,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,weight_0.35,error_capture_20,magnitude_percentile,0.003910817860630966,-0.002696785909282787,0.010439496371521853,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,weight_0.35,retained_mean_error_80,magnitude_percentile,-0.00038667406987609454,-0.0010349259046205852,0.0002654456005005213,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,weight_0.35,normalized_aurc,magnitude_percentile,-0.0016403957311272865,-0.014754649818090293,0.010750249858324956,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,weight_0.50,spearman,magnitude_percentile,-0.023588081742204725,-0.07213857305576102,0.028146104677978456,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,weight_0.50,utility_20,magnitude_percentile,0.04076326586196832,-0.03937268374053303,0.12737553581292416,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,weight_0.50,error_capture_20,magnitude_percentile,0.0038675321176253608,-0.003810310659186851,0.012133145995582843,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,weight_0.50,retained_mean_error_80,magnitude_percentile,-0.00038239428109224094,-0.0011982604034353756,0.00036662859180740243,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,RPE1,weight_0.50,normalized_aurc,magnitude_percentile,0.005936984536673018,-0.01173320300767508,0.02273962235993379,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,hepg2,magnitude_raw,spearman,magnitude_percentile,0.0,0.0,0.0,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,hepg2,magnitude_raw,utility_20,magnitude_percentile,0.0,0.0,0.0,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,hepg2,magnitude_raw,error_capture_20,magnitude_percentile,0.0,0.0,0.0,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,hepg2,magnitude_raw,retained_mean_error_80,magnitude_percentile,0.0,0.0,0.0,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,hepg2,magnitude_raw,normalized_aurc,magnitude_percentile,0.0,0.0,0.0,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,hepg2,magnitude_percentile,spearman,magnitude_percentile,0.0,0.0,0.0,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,hepg2,magnitude_percentile,utility_20,magnitude_percentile,0.0,0.0,0.0,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,hepg2,magnitude_percentile,error_capture_20,magnitude_percentile,0.0,0.0,0.0,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,hepg2,magnitude_percentile,retained_mean_error_80,magnitude_percentile,0.0,0.0,0.0,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,hepg2,magnitude_percentile,normalized_aurc,magnitude_percentile,0.0,0.0,0.0,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,hepg2,safeconf_original,spearman,magnitude_percentile,-0.1831713877463279,-0.2521079516359096,-0.11128033534244601,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,hepg2,safeconf_original,utility_20,magnitude_percentile,-0.3069332688797784,-0.43007891898408523,-0.15616077967445177,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,hepg2,safeconf_original,error_capture_20,magnitude_percentile,-0.034519908770777874,-0.04873344191360327,-0.017289347145661674,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,hepg2,safeconf_original,retained_mean_error_80,magnitude_percentile,0.002484491093903557,0.001262739173687637,0.003492819165433574,2000,20260921,0,exploratory_paired_condition_cluster
exphormer,family_centroid_rmse,hepg2,safeconf_original,normalized_aurc,magnitude_percentile,0.034032863857141105,0.01869678006364541,0.04966705071610804,2000,20260921,0,exploratory_paired_condition_cluster
