dataset_name,predictor_name,validation_mode,feature_set,score_name,aligned_rho_point,partial_rho_control_magnitude_point,excess_aurc_point,aurc_reduction_vs_random_pct_point,top5_enrichment_point,top10_enrichment_point,top20_enrichment_point,n,n_task_clusters,n_bootstrap,aligned_rho_ci_low,aligned_rho_ci_high,partial_rho_control_magnitude_ci_low,partial_rho_control_magnitude_ci_high,excess_aurc_ci_low,excess_aurc_ci_high,aurc_reduction_vs_random_pct_ci_low,aurc_reduction_vs_random_pct_ci_high,top5_enrichment_ci_low,top5_enrichment_ci_high,top10_enrichment_ci_low,top10_enrichment_ci_high,top20_enrichment_ci_low,top20_enrichment_ci_high
LaraAstiasoHuntly2023_invivo,Control1NNPredictor,lodo_lopo,no_disagreement,lodo_lopo_no_disagreement,0.3490464398653099,0.2610983037126153,2.420637555480136,24.009729227716377,5.193905817174515,3.116343490304709,2.1333333333333333,375,375,1000,0.24954666307169077,0.4361076431337363,0.15869861226402582,0.3543917558452607,1.6373941880343663,3.334671172840514,7.495139153671213,37.57977989757395,1.0387811634349031,8.310249307479225,2.0775623268698062,4.674515235457063,1.5999999999999999,2.6
LaraAstiasoHuntly2023_invivo,Control1NNPredictor,lodo_lopo,pre_model_task_only,lodo_lopo_pre_model_task_only,0.13044689761176345,0.11138451617545767,3.241651756658625,6.71292238485923,1.0387811634349031,0.7790858725761772,1.0,375,375,1000,0.036772269982514316,0.2224347925030546,0.011412736412014766,0.21286560573780203,2.287971090861348,4.249819697202667,-11.640300560748786,21.73358800418252,0.0,4.1551246537396125,0.0,2.0775623268698062,0.6,1.5333333333333332
LaraAstiasoHuntly2023_invivo,Control1NNPredictor,lopo,full,lopo_full,0.6130146669274154,0.4054090175174287,1.035946345100466,53.18186336201048,3.116343490304709,4.1551246537396125,3.4,375,375,1000,0.5451948011680672,0.6749453409057985,0.3141402824535682,0.4878003935468791,0.6715993801491065,1.5333967879556984,44.373038905684695,60.92029296600852,0.0,7.271468144044321,2.5969529085872574,5.713296398891967,2.8000000000000003,3.7333333333333334
LaraAstiasoHuntly2023_invivo,Control1NNPredictor,lopo,no_disagreement,lopo_no_disagreement,0.6244606087956096,0.42189050327970706,1.0057284073473824,53.818483084001066,7.271468144044321,4.1551246537396125,3.2666666666666666,375,375,1000,0.5543056468822524,0.6834884863976679,0.3341718164113238,0.5109655182309979,0.6335743876354234,1.4334765975890649,45.650452822235266,61.563184494495715,2.0775623268698062,10.38781163434903,2.8566481994459836,5.713296398891967,2.733333333333333,3.666666666666666
LaraAstiasoHuntly2023_invivo,Control1NNPredictor,lopo,pre_model_task_only,lopo_pre_model_task_only,0.4773796356635679,0.2613964058193845,1.5940854470001748,41.42320654079159,1.0387811634349031,1.8178670360110802,1.9333333333333331,375,375,1000,0.3975645452511032,0.5518006881548887,0.1628722861711314,0.3551072993549645,1.067173976764358,2.292957945230445,27.440882743587515,52.00207188606986,0.0,5.2198753462603635,0.7790858725761772,3.376038781163435,1.4666666666666666,2.466666666666667
LaraAstiasoHuntly2023_invivo,PertMeanPredictor,baseline,none,frozen_v0_2,0.4426167303011441,0.4140212526710096,2.0461730279427237,31.264387563823913,4.1551246537396125,2.5969529085872574,2.1999999999999997,375,375,1000,0.3543689467752111,0.5239112026401918,0.3168672084345675,0.5046989814360455,1.5311024154121182,2.631519379205017,23.101217971501786,38.45848550885381,1.0387811634349031,8.310249307479225,1.5581717451523545,4.1551246537396125,1.5999999999999999,2.6
LaraAstiasoHuntly2023_invivo,PertMeanPredictor,baseline,none,predicted_magnitude,0.5439259516259254,0.6486808254964737,3.024037916976011,15.842916537196588,1.0387811634349031,0.7790858725761772,2.533333333333333,375,375,1000,0.440977082065893,0.6300948196400307,0.5852207035613296,0.7051169263754871,2.2001207053689686,4.044111383874034,2.6594700355849845,26.62537438780843,0.0,3.1423130193905577,0.0,2.5969529085872574,1.8650000000000002,2.9999999999999996
LaraAstiasoHuntly2023_invivo,PertMeanPredictor,baseline,none,random,-0.06472398051245697,-0.06565626956434088,5.098558655677559,-16.873424774179004,0.0,0.0,0.5333333333333333,375,375,1000,-0.1604095256661472,0.03624050216362624,-0.1625053625201615,0.03175111404304598,3.71979356043679,6.639901327245252,-34.53165436070083,-0.47069813070626493,0.0,0.0,0.0,0.5193905817174516,0.19999999999999998,0.8666666666666667
LaraAstiasoHuntly2023_invivo,PertMeanPredictor,lodo_lopo,full,lodo_lopo_full,0.5269714538498049,0.599509299425387,2.4515170156107007,24.871888322114764,0.0,1.0387811634349031,2.466666666666667,375,375,1000,0.4322328789606186,0.6078692770896144,0.5155880896735583,0.6707188230192804,1.800363725210193,3.2411454583037664,15.071091966364413,33.42072195774415,0.0,3.116343490304709,0.2596952908587258,2.8566481994459836,1.7999999999999998,2.8666666666666667
LaraAstiasoHuntly2023_invivo,PertMeanPredictor,lodo_lopo,no_disagreement,lodo_lopo_no_disagreement,0.4529852753952125,0.5675766568674641,2.916702386936604,17.535657308640783,0.0,0.5193905817174516,2.333333333333333,375,375,1000,0.35491358875864865,0.5459932441454315,0.4848910508695314,0.6371560929726815,2.122409900933518,3.808734181897781,6.924697319609998,26.299770376710573,0.0,3.116343490304709,0.0,2.5969529085872574,1.7333333333333334,2.8000000000000003
LaraAstiasoHuntly2023_invivo,PertMeanPredictor,lodo_lopo,pre_model_task_only,lodo_lopo_pre_model_task_only,0.4775232897722415,0.5429297552177381,2.8558092789227847,18.495975356141965,0.0,0.2596952908587258,2.1999999999999997,375,375,1000,0.37889232038696313,0.5629233014755693,0.4502869158182969,0.6187831885104608,2.0540412392944685,3.9073885308275313,5.579201340827635,29.095105361911084,0.0,2.0775623268698062,0.0,2.0840547091412684,1.5999999999999999,2.6666666666666665
LaraAstiasoHuntly2023_invivo,PertMeanPredictor,lopo,full,lopo_full,0.7767142765632405,0.7446162917318401,1.066677970831761,46.711567244131665,3.116343490304709,1.5581717451523545,2.733333333333333,375,375,1000,0.7171159496102333,0.8236744458302869,0.6733034733221626,0.8014153134926153,0.7603739633554086,1.464112002314662,40.756929452811654,50.992899784407854,0.0,7.271468144044321,0.7790858725761772,3.376038781163435,2.1333333333333333,3.1333333333333333
LaraAstiasoHuntly2023_invivo,PertMeanPredictor,lopo,no_disagreement,lopo_no_disagreement,0.7600526408219754,0.7375958338790655,1.1730488049367156,45.03404026200489,1.0387811634349031,1.0387811634349031,2.8000000000000003,375,375,1000,0.6994103729514765,0.8082241233886689,0.6697046593392465,0.7952436262594571,0.8334613805244409,1.5795609056603948,39.31604490797913,50.07751014360351,0.0,4.1551246537396125,0.2596952908587258,3.116343490304709,2.1999999999999997,3.1999999999999997
LaraAstiasoHuntly2023_invivo,PertMeanPredictor,lopo,pre_model_task_only,lopo_pre_model_task_only,0.7776914071784562,0.6953426272835438,1.1116701851525836,46.00201509909217,2.0775623268698062,2.3372576177285316,2.9999999999999996,375,375,1000,0.7168322907035277,0.8263540038523451,0.6102080280677067,0.7602657087275932,0.6349657845570721,1.7728911842306434,35.9959432528005,53.46032778705576,0.0,6.232686980609418,1.2984764542936287,4.414819944598338,2.6,3.533333333333333
McFarlandTsherniak2020,Control1NNPredictor,baseline,none,frozen_v0_2,-0.07315174003453995,-0.04844940170359413,1.0576456850773788,-7.758681723910212,1.002298190175237,0.7646285338593032,1.2639208679474665,1163,1163,1000,-0.13122745158563665,-0.017465896104476797,-0.10570092139832109,0.01008753064297508,0.9570082617200347,1.1544350306566147,-12.247217056283626,-3.0459369995178807,0.0,2.0129488652685934,0.254876177953101,1.1894221637811382,1.0063166571496989,1.5209895190554257
McFarlandTsherniak2020,Control1NNPredictor,baseline,none,predicted_magnitude,0.5487292540757058,0.4370710898330822,0.4136323946211793,27.796905137093177,7.684286124676817,4.502812477171451,2.763487999410562,1163,1163,1000,0.5016229231409579,0.5929741741503284,0.38397072158251494,0.49004291044261356,0.3436714450324795,0.49306100656156115,24.36175301388931,31.201475525839015,5.011490950876184,10.022981901752368,3.7381839433121486,5.267441011030755,2.463039013428135,2.9991342629261917
McFarlandTsherniak2020,Control1NNPredictor,baseline,none,random,-0.06473830395823138,-0.07051833322135116,0.986143714058275,-3.8111008603199457,1.336397586900316,0.8495872598436701,0.7926283409162077,1163,1163,1000,-0.12440235931330407,-0.003689519025413288,-0.13160864610274495,-0.013998506805993207,0.8861112243268963,1.0807195170872874,-8.01979753312833,0.7807931537781538,0.0,2.347048261993672,0.42479362992183506,1.4442983417342394,0.5784044649929083,0.9854298292471771
McFarlandTsherniak2020,Control1NNPredictor,lodo_lopo,full,lodo_lopo_full,0.3686967817215827,0.2692098724555775,0.5206681089441614,21.887527653370007,4.343292157426027,2.5487617795310102,1.9280148833096944,1163,1163,1000,0.3166254150785279,0.41806354285043035,0.21173313072030023,0.32001750333730905,0.46862846542973385,0.5714880229611279,18.529850083835125,24.593835595618252,2.3386957770755528,6.3478885377765,1.7841332456717074,3.3983490393746805,1.6495238446094054,2.2065059220099834
McFarlandTsherniak2020,Control1NNPredictor,lodo_lopo,no_disagreement,lodo_lopo_no_disagreement,0.36616548468452076,0.25931920092029503,0.5145778425547061,22.223767601870968,4.009192760700948,2.2938856015779097,1.9065924957173646,1163,1163,1000,0.31592452522098174,0.4185311132033796,0.20295256035571302,0.3151156375444191,0.4606584581465937,0.5687196175823539,19.08893559079025,25.490417775039358,2.004596380350474,5.6796897443263425,1.6991745196873402,3.0585141354372127,1.6495238446094054,2.227928309602314
McFarlandTsherniak2020,Control1NNPredictor,lodo_lopo,pre_model_task_only,lodo_lopo_pre_model_task_only,0.17637555050104237,0.09699130075156047,0.7110194284290852,11.378345662329835,4.343292157426027,2.039009423624808,1.6495238446094054,1163,1163,1000,0.1169804724187592,0.2326901444479276,0.041516250982100066,0.1514895563596778,0.6378131735310475,0.798656520479331,6.437391024299024,15.730370194922648,2.004596380350474,6.0221416259695415,1.2743808897655051,2.6337205055153774,1.3281880307244562,1.9065924957173646
McFarlandTsherniak2020,Control1NNPredictor,lopo,full,lopo_full,0.5018607355221597,0.34953131722839575,0.40398086707146796,28.329760174746266,5.345590347601264,2.7186792314997446,2.1636611468253237,1163,1163,1000,0.4617376187894249,0.54388729946474,0.29864857353909896,0.40450770328750363,0.36195566765915504,0.44648594249040796,25.86621053571791,30.90925341684425,3.34099396725079,7.350186727951738,2.039009423624808,3.483307765359047,1.9060569360275563,2.442152185525613
McFarlandTsherniak2020,Control1NNPredictor,lopo,no_disagreement,lopo_no_disagreement,0.5186813545188161,0.3676839882385872,0.4058086675220256,28.228848409962108,5.011490950876184,2.5487617795310102,2.056549208863674,1163,1163,1000,0.4764549861499331,0.5583756934664893,0.31135498431885955,0.4186997835912256,0.35752445308498615,0.46457897185232067,25.438906569267598,30.46765265187199,2.672795173800632,7.016087331226658,1.8690919716560743,3.3983490393746805,1.8203673856582365,2.3778850227486235
McFarlandTsherniak2020,Control1NNPredictor,lopo,pre_model_task_only,lopo_pre_model_task_only,0.40470086051111775,0.2259239821003635,0.5178084144812314,22.045409666644318,5.011490950876184,2.5487617795310102,2.056549208863674,1163,1163,1000,0.35075060069693087,0.4528322704265706,0.1658078180019888,0.2829736033912493,0.4568398609763862,0.5827944755226623,18.20511529264812,25.453273893947223,2.672795173800632,7.016087331226658,1.7841332456717074,3.3133903133903133,1.8203673856582365,2.356462635156293
McFarlandTsherniak2020,PertMeanPredictor,baseline,none,frozen_v0_2,-0.08647267417907681,-0.061071230588971584,0.9496293170612767,-12.342624609186293,0.668198793450158,0.9345459858280372,1.413877581093776,1163,1163,1000,-0.15040933683990904,-0.02590033182225395,-0.11710602162785817,-0.004181055315564737,0.8506834907064029,1.058269236645205,-17.614151401528606,-7.4763000871635725,0.0,1.670496983625395,0.42479362992183506,1.5292570677186064,1.1353865423934866,1.6500594042992132
McFarlandTsherniak2020,PertMeanPredictor,baseline,none,predicted_magnitude,0.05589613370285083,-0.09331326433708696,0.6653862166025809,5.235228142115473,2.3386957770755528,2.7186792314997446,1.4352999686861059,1163,1163,1000,-0.0007437233265330759,0.1209879704167918,-0.15769311009574624,-0.02986961539924697,0.5975191080320603,0.7368323822418696,1.2604334074217538,9.095046058171349,0.668198793450158,4.009192760700948,1.8690919716560743,3.483307765359047,1.1568089299858166,1.735213394978725
McFarlandTsherniak2020,PertMeanPredictor,baseline,none,random,0.0028564370630047597,0.014107910230444758,0.7427347884595109,0.4519218650923305,1.336397586900316,0.8495872598436701,1.1353865423934866,1163,1163,1000,-0.05397994556214519,0.06149877013573841,-0.04673867484970793,0.07474560771018147,0.6691610854194913,0.8214456968795155,-3.889547154913988,4.637639664927805,0.334099396725079,2.672795173800632,0.509752355906202,1.5313810358682136,0.8783178912855275,1.3924551935014458
McFarlandTsherniak2020,PertMeanPredictor,lodo_lopo,full,lodo_lopo_full,0.24884042396761427,0.20104975617164922,0.5324842764965562,13.454005413317875,2.672795173800632,2.7186792314997446,1.735213394978725,1163,1163,1000,0.19701951092729778,0.30477447272076796,0.1445719548335153,0.25780472579223257,0.46517795198890016,0.599735708042357,9.767526714460745,17.627249710171448,1.002298190175237,4.009192760700948,1.7841332456717074,3.3133903133903133,1.4781447438707658,2.0351268212713443
McFarlandTsherniak2020,PertMeanPredictor,lodo_lopo,no_disagreement,lodo_lopo_no_disagreement,0.2576393642646273,0.21554584180955347,0.5230558916382814,14.037065337917308,2.672795173800632,2.3788443275622764,1.8209029453480448,1163,1163,1000,0.20179040486348104,0.3130317882180396,0.1585352701964045,0.2676079256622386,0.4596065690305481,0.593014407132456,10.131895543162862,18.16064207444033,1.002298190175237,4.009192760700948,1.6142157937029733,3.0585141354372127,1.4995671314630958,2.099393984048334
McFarlandTsherniak2020,PertMeanPredictor,lodo_lopo,pre_model_task_only,lodo_lopo_pre_model_task_only,0.310157179061546,0.26691815186152984,0.4715162937451144,17.224321110055353,2.672795173800632,2.208926875593542,1.9922820460866844,1163,1163,1000,0.25727340422245154,0.36229819292769194,0.21445914355210188,0.3147634546774318,0.41190409554485985,0.5358709057632478,13.387964038444744,21.11581139944664,1.002298190175237,4.343292157426027,1.2743808897655051,2.8036379574841113,1.6709462322017352,2.185083534417654
McFarlandTsherniak2020,PertMeanPredictor,lopo,full,lopo_full,0.5352573900798417,0.3600431002694067,0.28878614097863575,28.524520528682174,3.675093363975869,3.483307765359047,2.677798449041242,1163,1163,1000,0.4918669436046543,0.5742248303538288,0.3096438278221237,0.41186358896920544,0.25776928509256786,0.32309619978393994,25.645433883873615,31.148691942926735,1.670496983625395,5.011490950876184,2.6337205055153774,4.247936299218351,2.399307410340953,2.8925578846543494
McFarlandTsherniak2020,PertMeanPredictor,lopo,no_disagreement,lopo_no_disagreement,0.5321495558558464,0.3430124372231077,0.2924572471143586,28.29749597475632,3.34099396725079,3.2284315874059466,2.6563760614489125,1163,1163,1000,0.48842788264004794,0.5724217174101108,0.2907599264763815,0.389819237109149,0.2586812499900383,0.3305025023938741,25.330972183283958,31.069765296134815,1.336397586900316,5.345590347601264,2.3788443275622764,4.078018847249616,2.356462635156293,2.892022324964542
McFarlandTsherniak2020,PertMeanPredictor,lopo,pre_model_task_only,lopo_pre_model_task_only,0.5403964155148137,0.3390675953657146,0.2902293170086433,28.435273205849203,4.009192760700948,3.3983490393746805,2.677798449041242,1163,1163,1000,0.49739142194474106,0.582238045024987,0.29015360516673966,0.3921980885571791,0.25667546729718055,0.3306113248927906,25.375539304411316,31.34166734617184,1.9962438954323476,5.6796897443263425,2.6337205055153774,4.1629775732339835,2.442152185525613,2.9562894877415316
SantinhaPlatt2023,Control1NNPredictor,baseline,none,frozen_v0_2,0.4518642135567774,0.5139525252748873,0.1213483150347211,22.245265793137257,5.571428571428571,2.0892857142857144,1.714710743801653,273,273,1000,0.3464320856807082,0.5504755310178637,0.4201070829048257,0.596989075216663,0.09475813491355388,0.14976822148533903,16.440375976500675,27.22022994140203,1.3928571428571428,11.142857142857142,0.6964285714285714,3.830357142857143,1.1732231404958677,2.3464462809917355
SantinhaPlatt2023,Control1NNPredictor,baseline,none,predicted_magnitude,0.5858648162164914,0.7238225109115861,0.12239396287127408,22.047764172400456,9.75,5.223214285714286,2.978181818181818,273,273,1000,0.47500883826715,0.6726865213541623,0.6497385458551564,0.7858597104332634,0.08888994716929133,0.1580470474669403,15.15617270542493,28.232916500452944,4.178571428571429,13.928571428571429,3.482142857142857,6.616071428571429,2.436694214876033,3.6099173553719006
SantinhaPlatt2023,Control1NNPredictor,baseline,none,random,0.10681329790475777,0.10337577547081692,0.21873033325194935,3.8517821017958918,1.3928571428571428,0.6964285714285714,1.2634710743801651,273,273,1000,-0.008610461316936817,0.21867996464888922,-0.02272923279248164,0.2231676973736092,0.16841323964235508,0.2753793637830853,-5.964533703503208,12.422627474827523,0.0,4.178571428571429,0.0,2.0892857142857144,0.8122314049586776,1.895206611570248
SantinhaPlatt2023,Control1NNPredictor,lodo_lopo,full,lodo_lopo_full,0.45682440082902737,0.5898228048292006,0.13372003923912057,19.90849857929925,5.571428571428571,2.7857142857142856,2.075702479338843,273,273,1000,0.36119196906195394,0.5489304900064912,0.5150467336083778,0.6611707492621738,0.10598298469102718,0.16485058460046248,14.193956557593562,25.52944066735185,1.3928571428571428,9.75,1.3928571428571428,4.526785714285714,1.5342148760330578,2.707438016528925
SantinhaPlatt2023,Control1NNPredictor,lodo_lopo,no_disagreement,lodo_lopo_no_disagreement,0.4496281996003379,0.5910703977830685,0.1370830654031741,19.27329129940813,4.178571428571429,2.7857142857142856,2.16595041322314,273,273,1000,0.3517163973555326,0.5370652894694096,0.511384392529308,0.6576082068889371,0.10780255853799584,0.169584734406121,13.526903262919616,24.772563094358926,1.3928571428571428,9.75,1.3928571428571428,4.178571428571429,1.5342148760330578,2.707438016528925
SantinhaPlatt2023,Control1NNPredictor,lodo_lopo,pre_model_task_only,lodo_lopo_pre_model_task_only,0.22611612323842936,0.3068491303237096,0.17414577804941844,12.272898279262629,0.0,0.6964285714285714,1.714710743801653,273,273,1000,0.10854038098775629,0.32885882940339184,0.20127752236395657,0.3988224806583999,0.14406317701532864,0.2100807481375553,6.196559386656805,17.5959473172171,0.0,0.0,0.0,2.4375,0.9927272727272728,2.075702479338843
SantinhaPlatt2023,Control1NNPredictor,lopo,full,lopo_full,0.6563073853564751,0.66068918093183,0.07824897734311842,30.385854573806625,5.571428571428571,3.1339285714285716,2.436694214876033,273,273,1000,0.5813962704582392,0.7200068824155941,0.5848585395594356,0.7260928318478566,0.05885928123565634,0.09998897865399584,25.942719785331008,34.36898934994635,2.7857142857142856,11.142857142857142,1.7410714285714286,4.875,1.895206611570248,2.978181818181818
SantinhaPlatt2023,Control1NNPredictor,lopo,no_disagreement,lopo_no_disagreement,0.6569782238339558,0.6429998611680765,0.07569266800478547,30.86868944399555,5.571428571428571,2.7857142857142856,2.3464462809917355,273,273,1000,0.5805039474613882,0.7180208934740478,0.5625160961550016,0.7035774767510095,0.057886232900363974,0.09549290644931713,26.46585455060194,34.84651050840176,1.3928571428571428,9.75,1.3928571428571428,4.875,1.8049586776859503,2.8879338842975204
SantinhaPlatt2023,Control1NNPredictor,lopo,pre_model_task_only,lopo_pre_model_task_only,0.42649629210381157,0.2924898500915582,0.11952869799583826,22.588954463200757,1.3928571428571428,1.3928571428571428,1.895206611570248,273,273,1000,0.32914340833713496,0.5201520587135183,0.1800120702980041,0.389195883715599,0.09515968824541372,0.14494808200525464,17.829377540467785,26.894925218017374,0.0,4.178571428571429,0.3482142857142857,2.7857142857142856,1.2634710743801651,2.3464462809917355
SantinhaPlatt2023,PertMeanPredictor,baseline,none,frozen_v0_2,0.12926950679204863,0.18973954395124978,0.13466201760470198,7.553444267269563,1.3928571428571428,1.0446428571428572,0.7219834710743801,273,273,1000,0.014827035960885606,0.24266943732838994,0.06294289300227571,0.3057157840478598,0.10677123241856028,0.1666084156804489,1.45181314609448,12.945547303503261,0.0,4.178571428571429,0.0,2.0892857142857144,0.2707438016528925,1.3537190082644626
SantinhaPlatt2023,PertMeanPredictor,baseline,none,predicted_magnitude,0.3265697817689982,0.42202045357616175,0.12325890886449331,10.60175597597469,1.3928571428571428,1.0446428571428572,0.9927272727272728,273,273,1000,0.21639112981055783,0.43309543292119274,0.3035738343849874,0.5249999550019535,0.09687772912649072,0.15299894645542508,3.9727610860701708,16.40554139765784,0.0,4.178571428571429,0.0,2.0892857142857144,0.4512396694214876,1.5342148760330578
SantinhaPlatt2023,PertMeanPredictor,baseline,none,random,0.06738672448204437,0.07212618767207428,0.15430023728393089,2.3036991012665693,0.0,0.0,0.9024793388429752,273,273,1000,-0.04477468578668729,0.18737025577426059,-0.04629964287968998,0.1911081192780881,0.12294563455533432,0.19189902575658824,-6.425678436701843,10.56788599122002,0.0,0.0,0.0,1.3928571428571428,0.36099173553719005,1.3537190082644626
SantinhaPlatt2023,PertMeanPredictor,lodo_lopo,full,lodo_lopo_full,0.08963074280807214,0.2718844852642461,0.1542602114406721,2.3143989243969374,2.7857142857142856,1.0446428571428572,0.9927272727272728,273,273,1000,-0.024260942250600243,0.21065435500305693,0.15697119299462123,0.38570251143253986,0.12242920273598902,0.1854697252960817,-4.293379743119294,8.601807413582726,0.0,5.571428571428571,0.0,2.0892857142857144,0.4512396694214876,1.5342148760330578
SantinhaPlatt2023,PertMeanPredictor,lodo_lopo,no_disagreement,lodo_lopo_no_disagreement,0.08135068404884574,0.2761805564108778,0.15857984199526726,1.1596629048742546,2.7857142857142856,1.0446428571428572,0.9927272727272728,273,273,1000,-0.058020192013234016,0.20201314999499256,0.16121652228368832,0.38120771422155303,0.12716057003334158,0.19449301254829787,-6.20434095910292,7.661024350084692,0.0,5.571428571428571,0.0,2.4375,0.36099173553719005,1.5342148760330578
SantinhaPlatt2023,PertMeanPredictor,lodo_lopo,pre_model_task_only,lodo_lopo_pre_model_task_only,0.07703336809176226,0.25826215725545043,0.15794466531160445,1.329460156309603,1.3928571428571428,0.6964285714285714,0.9927272727272728,273,273,1000,-0.03973977321987371,0.1997095113983233,0.14912697094530908,0.36186118726399397,0.12497773512483924,0.18924314698410424,-5.073424965376424,8.037392617984954,0.0,4.178571428571429,0.0,1.7410714285714286,0.4512396694214876,1.5364710743801633
SantinhaPlatt2023,PertMeanPredictor,lopo,full,lopo_full,0.4413009167732225,0.38269315844076546,0.08520609881338415,20.774142214729928,2.7857142857142856,1.3928571428571428,1.714710743801653,273,273,1000,0.35022694405998794,0.5345720969633067,0.26212115257853397,0.494962713098108,0.06455978570445323,0.10965770859945288,15.293101142610078,26.02035852824542,0.0,5.571428571428571,0.3482142857142857,2.7857142857142856,1.08297520661157,2.256198347107438
SantinhaPlatt2023,PertMeanPredictor,lopo,no_disagreement,lopo_no_disagreement,0.47897890370521995,0.3960403456975239,0.08001573967272668,22.16164389530772,1.3928571428571428,1.7410714285714286,1.6244628099173553,273,273,1000,0.3865571226389146,0.5654514810892088,0.28064051075750374,0.5052181450607993,0.0606866903179122,0.10072150834984443,16.861285886900376,26.783689405541732,0.0,4.178571428571429,0.6964285714285714,3.1339285714285716,1.08297520661157,2.16595041322314
SantinhaPlatt2023,PertMeanPredictor,lopo,pre_model_task_only,lopo_pre_model_task_only,0.4750019315711546,0.35743822923178165,0.07844855660194805,22.580587765192412,2.7857142857142856,1.3928571428571428,1.4439669421487602,273,273,1000,0.3812225954849119,0.5628037063279699,0.22928222233839365,0.4659831893128805,0.060293770499651074,0.10105970208296099,17.288213597950246,27.401040924044086,0.0,4.178571428571429,0.3482142857142857,2.4375,0.9024793388429752,2.075702479338843
SrivatsanTrapnell2020_sciplex3,Control1NNPredictor,baseline,none,frozen_v0_2,0.46432197222763283,0.5909673110377244,0.00978895751697214,19.71753418988128,10.059453032104638,5.728531855955679,2.8268462683060536,564,564,1000,0.3903865743984701,0.534119175399577,0.5329400748655647,0.645058545329227,0.008219596156704772,0.01152649694611353,16.27567772196783,23.348772415669593,6.706302021403093,12.741973840665874,4.513388734995384,6.770083102493075,2.3851515388832327,3.18020205184431
SrivatsanTrapnell2020_sciplex3,Control1NNPredictor,baseline,none,predicted_magnitude,0.6150155765323613,0.8326948652530624,0.006908492982340121,24.37062389126316,10.059453032104638,6.422899353647277,3.4010494165557206,564,564,1000,0.5561124351755034,0.6715515490140583,0.8056872065578125,0.8539327715346319,0.005928570591069744,0.007969015829010927,20.922872327605294,27.58873829690074,6.706302021403093,13.412604042806185,5.207756232686981,7.464450600184673,3.003524160075182,3.754405200093977
SrivatsanTrapnell2020_sciplex3,Control1NNPredictor,baseline,none,random,0.05179586928016122,0.04839075089022213,0.019826452163373275,3.503009620908746,0.6706302021403092,1.0415512465373962,0.8833894588456417,564,564,1000,-0.040510664160018015,0.13751439804259644,-0.03757200752420668,0.13445968087970003,0.016378514872177282,0.023723721784669964,-1.0893234640429725,8.101730028954293,0.0,2.0118906064209274,0.3471837488457987,1.9095106186518929,0.6183726211919492,1.2809147153261806
SrivatsanTrapnell2020_sciplex3,Control1NNPredictor,lodo_lopo,full,lodo_lopo_full,0.5846195496691747,0.7003800610558301,0.007777977649046829,22.966062196606057,6.035671819262783,3.4718374884579872,2.473490484767797,564,564,1000,0.5182211162828521,0.6390747477199569,0.6553526826987567,0.7384694721124402,0.006696582361315473,0.00893809400049145,19.541602194832336,26.181440748342553,2.682520808561237,9.38882282996433,2.6038781163434903,4.686980609418282,2.12013470122954,2.8710157412483355
SrivatsanTrapnell2020_sciplex3,Control1NNPredictor,lodo_lopo,no_disagreement,lodo_lopo_no_disagreement,0.6017616951045645,0.6910175103885101,0.007444664132670406,23.50449538046772,5.365041617122474,4.166204986149585,2.8710157412483355,564,564,1000,0.5431067126259279,0.6579928541107181,0.6465648612548461,0.7347611897038225,0.0063701290750947685,0.00849272296719027,20.290361725049003,26.66590265190089,2.682520808561237,9.38882282996433,3.1246537396121883,5.381348107109881,2.517659957710079,3.2685409977288744
SrivatsanTrapnell2020_sciplex3,Control1NNPredictor,lodo_lopo,pre_model_task_only,lodo_lopo_pre_model_task_only,0.26116611023117714,0.2390643063070921,0.013807915565841176,13.225327088339114,4.023781212841855,2.9510618651892893,1.987626282402694,564,564,1000,0.181392757753221,0.33906724357832624,0.15985472037392404,0.3184259306587449,0.011646319017346808,0.01624817400453134,9.744452242343572,16.66318858787507,1.3412604042806184,6.706302021403093,1.9095106186518929,3.992613111726685,1.590101025922155,2.4293210118255146
SrivatsanTrapnell2020_sciplex3,Control1NNPredictor,lopo,full,lopo_full,0.6521127303457059,0.7389346303756595,0.0065613867098782905,24.931337832455128,7.376932223543401,4.166204986149585,3.4010494165557206,564,564,1000,0.5953369913317974,0.7053406925504143,0.6983368266723468,0.7776833846412227,0.005574058643831981,0.007567104619218675,21.512368738500115,28.426693855961133,4.023781212841855,10.059453032104638,3.467497691597415,5.55493998153278,3.003524160075182,3.7102357271516957
SrivatsanTrapnell2020_sciplex3,Control1NNPredictor,lopo,no_disagreement,lopo_no_disagreement,0.6398047898130418,0.7093917289933773,0.006961333155848744,24.28526610809448,8.04756242568371,4.513388734995384,3.3568799436134387,564,564,1000,0.5809142982159187,0.6948728719579454,0.665441850626093,0.7516565686933189,0.0058293355742548925,0.007959694612179114,21.14625973086791,27.553766691961375,4.694411414982165,11.400713436385255,3.4718374884579872,5.728531855955679,3.0476936330174635,3.7102357271516957
SrivatsanTrapnell2020_sciplex3,Control1NNPredictor,lopo,pre_model_task_only,lopo_pre_model_task_only,0.3501705829897125,0.31822570022079494,0.012201238557276894,15.820746039731473,4.694411414982165,2.9510618651892893,2.031795755344976,564,564,1000,0.2745630603933773,0.42303973795722066,0.24065074051318933,0.3908299126510276,0.010365036340008953,0.014447855042941738,12.314508742433873,18.945456378232244,2.0118906064209274,8.04756242568371,1.9095106186518929,4.339796860572484,1.7226094447490012,2.473490484767797
