fold_id,task_id,split,setting,context,perturbation,risk_model_disagreement,baseline_predicted_magnitude,context_novelty_scaled,training_support_count,perturbation_novelty,risk_disagreement_z,predicted_magnitude_z,safeconf_frozen_pair_risk,safeconf_calibrated_pair_risk,test_truth_used_for_score_or_threshold,dataset,error_scgpt_rmse,error_gears_rmse,error_two_predictor_mean_rmse,error_two_predictor_max_rmse
Santinha_context_holdout_1_Interneurons_Sst_Pvalb,Interneurons_Sst_Pvalb::Trmt2a,test,context_unseen_row,Interneurons_Sst_Pvalb,Trmt2a,0.0365542593452046,0.017448561266064644,0.594468290822921,4,0.2,0.9722299263011698,1.3155914587549702,1.7666982171240908,0.05071686329395958,False,Santinha,0.05999550305400848,0.05563645823222144,0.05781598064311496,0.05999550305400848
Santinha_context_holdout_1_Interneurons_Sst_Pvalb,Interneurons_Sst_Pvalb::Txnrd2,test,context_unseen_row,Interneurons_Sst_Pvalb,Txnrd2,0.033522763007769046,0.01521917711943388,0.594468290822921,4,0.2,-0.5289081714882341,-1.3934838690472324,0.2655601193346869,0.05071686329395958,False,Santinha,0.0544667394918695,0.05091285148047443,0.05268979548617196,0.0544667394918695
Santinha_context_holdout_1_Interneurons_Sst_Pvalb,Interneurons_Sst_Pvalb::Zdhhc8,test,context_unseen_row,Interneurons_Sst_Pvalb,Zdhhc8,0.03309272801431973,0.01577354222536087,0.594468290822921,3,0.25,-0.7418531465745226,-0.7198373674647489,0.10261514424839835,0.05071686329395958,False,Santinha,0.04430568918683483,0.03951423789260672,0.041909963539720776,0.04430568918683483
Santinha_context_holdout_1_Interneurons_Sst_Pvalb,Interneurons_Vip_Adarb2::Arvcf,test,perturbation_unseen_column,Interneurons_Vip_Adarb2,Arvcf,0.033105100045801805,0.015968935564160347,0.0,0,1.0,-0.7357267569182161,-0.482401717732272,0.2642732430817839,0.05197793379995577,False,Santinha,0.08023685473808617,0.07524869614215722,0.0777427754401217,0.08023685473808617
Santinha_context_holdout_1_Interneurons_Sst_Pvalb,Interneurons_Vip_Adarb2::Dgcr14,test,perturbation_unseen_column,Interneurons_Vip_Adarb2,Dgcr14,0.03259314526548424,0.015514862723648548,0.0,0,1.0,-0.9892368191240675,-1.0341763103320434,0.010763180875932532,0.05197793379995577,False,Santinha,0.10418904264435351,0.09685836305361308,0.10052370284898329,0.10418904264435351
Santinha_context_holdout_1_Interneurons_Sst_Pvalb,Interneurons_Vip_Adarb2::Dgcr6,test,perturbation_unseen_column,Interneurons_Vip_Adarb2,Dgcr6,0.03332848941456498,0.015822120010852814,0.0,0,1.0,-0.6251086809698857,-0.6608072176566155,0.3748913190301143,0.05197793379995577,False,Santinha,0.0894593143773937,0.08097294389572292,0.08521612913655831,0.0894593143773937
Santinha_context_holdout_1_Interneurons_Sst_Pvalb,Interneurons_Vip_Adarb2::Pi4ka,test,perturbation_unseen_column,Interneurons_Vip_Adarb2,Pi4ka,0.032820075923942815,0.016095468774437904,0.0,0,1.0,-0.8768651653101066,-0.3286426634084179,0.12313483468989339,0.05197793379995577,False,Santinha,0.07020219289663511,0.05735279970609946,0.06377749630136728,0.07020219289663511
Santinha_context_holdout_1_Interneurons_Sst_Pvalb,Interneurons_Vip_Adarb2::Rimbp3,test,perturbation_unseen_column,Interneurons_Vip_Adarb2,Rimbp3,0.03500762888607679,0.01719343662261963,0.0,0,1.0,0.20636856710114934,1.0055722643887808,1.2063685671011493,0.05197793379995577,False,Santinha,0.07367085001208738,0.0671542340846642,0.0704125420483758,0.07367085001208738
Santinha_context_holdout_1_Interneurons_Sst_Pvalb,Neurons_L_2_3::Arvcf,test,perturbation_unseen_column,Neurons_L_2_3,Arvcf,0.03353385196605457,0.01601424068212509,0.0,0,1.0,-0.5234171347544463,-0.4273484073878231,0.4765828652455537,0.05197793379995577,False,Santinha,0.04409769796293239,0.040408754219007546,0.04225322609096997,0.04409769796293239
Santinha_context_holdout_1_Interneurons_Sst_Pvalb,Neurons_L_2_3::Dgcr14,test,perturbation_unseen_column,Neurons_L_2_3,Dgcr14,0.032960733738210825,0.015551171265542507,0.0,0,1.0,-0.8072141480411523,-0.9900553475172449,0.19278585195884768,0.05197793379995577,False,Santinha,0.058907630782877994,0.05810299707341311,0.05850531392814555,0.058907630782877994
Santinha_context_holdout_1_Interneurons_Sst_Pvalb,Neurons_L_2_3::Dgcr6,test,perturbation_unseen_column,Neurons_L_2_3,Dgcr6,0.03369945887337028,0.015888109803199768,0.0,0,1.0,-0.4414118112583324,-0.5806185616979288,0.5585881887416676,0.05197793379995577,False,Santinha,0.05423182001955369,0.046869179190836656,0.05055049960519517,0.05423182001955369
Santinha_context_holdout_1_Interneurons_Sst_Pvalb,Neurons_L_2_3::Pi4ka,test,perturbation_unseen_column,Neurons_L_2_3,Pi4ka,0.03326011680979049,0.01613164320588112,0.0,0,1.0,-0.6589654666781972,-0.2846846672648689,0.3410345333218028,0.05197793379995577,False,Santinha,0.04207735489675404,0.03971353095603147,0.04089544292639276,0.04207735489675404
Santinha_context_holdout_1_Interneurons_Sst_Pvalb,Neurons_L_2_3::Rimbp3,test,perturbation_unseen_column,Neurons_L_2_3,Rimbp3,0.03549170689374642,0.017188506200909615,0.0,0,1.0,0.44607459301361774,0.9995809757943741,1.4460745930136176,0.05197793379995577,False,Santinha,0.04207236638325064,0.042909586046774834,0.042490976215012737,0.042909586046774834
Santinha_context_holdout_1_Interneurons_Sst_Pvalb,Neurons_L_5::Arvcf,test,perturbation_unseen_column,Neurons_L_5,Arvcf,0.03365356487950544,0.01600746624171734,0.0,0,1.0,-0.46413762550375154,-0.43558048771190977,0.5358623744962485,0.05197793379995577,False,Santinha,0.0385934455442849,0.037213135877954925,0.03790329071111991,0.0385934455442849
Santinha_context_holdout_1_Interneurons_Sst_Pvalb,Neurons_L_5::Dgcr14,test,perturbation_unseen_column,Neurons_L_5,Dgcr14,0.03308413548815558,0.01554938592016697,0.0,0,1.0,-0.7461079986163915,-0.9922248413282532,0.25389200138360846,0.05197793379995577,False,Santinha,0.0674925982252183,0.06439399792149661,0.06594329807335746,0.0674925982252183
Santinha_context_holdout_1_Interneurons_Sst_Pvalb,Neurons_L_5::Dgcr6,test,perturbation_unseen_column,Neurons_L_5,Dgcr6,0.033824954813586126,0.015899265184998512,0.0,0,1.0,-0.3792686594921421,-0.5670629034463602,0.6207313405078578,0.05197793379995577,False,Santinha,0.04446813896567441,0.043665018102282814,0.04406657853397861,0.04446813896567441
Santinha_context_holdout_1_Interneurons_Sst_Pvalb,Neurons_L_5::Pi4ka,test,perturbation_unseen_column,Neurons_L_5,Pi4ka,0.033385472345658966,0.016122762113809586,0.0,0,1.0,-0.5968918404173921,-0.29547668238316566,0.40310815958260793,0.05197793379995577,False,Santinha,0.036554033368467104,0.03823124818446617,0.03739264077646663,0.03823124818446617
Santinha_context_holdout_1_Interneurons_Sst_Pvalb,Neurons_L_5::Rimbp3,test,perturbation_unseen_column,Neurons_L_5,Rimbp3,0.03563788657090904,0.017182566225528717,0.0,0,1.0,0.5184599295227141,0.9923629103136172,1.5184599295227141,0.05197793379995577,False,Santinha,0.04202159991381431,0.041014701308670444,0.04151815061124238,0.04202159991381431
Santinha_context_holdout_1_Interneurons_Sst_Pvalb,Neurons_L_6::Arvcf,test,perturbation_unseen_column,Neurons_L_6,Arvcf,0.03344396816761399,0.015977494418621063,0.0,0,1.0,-0.5679258456992611,-0.47200127531017183,0.4320741543007389,0.05197793379995577,False,Santinha,0.053073722925352576,0.053862863193100026,0.053468293059226304,0.053862863193100026
Santinha_context_holdout_1_Interneurons_Sst_Pvalb,Neurons_L_6::Dgcr14,test,perturbation_unseen_column,Neurons_L_6,Dgcr14,0.03288886235979411,0.01551663875579834,0.0,0,1.0,-0.8428034584914622,-1.032018133650983,0.1571965415085378,0.05197793379995577,False,Santinha,0.0647400863141558,0.06424376731239967,0.06449192681327773,0.0647400863141558
