fold_id,setting,score,n_tasks,spearman
Santinha_context_holdout_3_Neurons_L_2_3,random_missing_pair,risk_model_disagreement,8,0.261904761904762
Santinha_context_holdout_3_Neurons_L_2_3,random_missing_pair,baseline_predicted_magnitude,8,0.38095238095238104
Santinha_context_holdout_4_Neurons_L_5,context_and_perturbation_unseen,safeconf_calibrated_pair_risk,5,
Santinha_context_holdout_4_Neurons_L_5,context_and_perturbation_unseen,safeconf_frozen_pair_risk,5,-0.6
Santinha_context_holdout_4_Neurons_L_5,context_and_perturbation_unseen,risk_model_disagreement,5,-0.6
Santinha_context_holdout_4_Neurons_L_5,context_and_perturbation_unseen,baseline_predicted_magnitude,5,-0.6
Santinha_context_holdout_4_Neurons_L_5,context_unseen_row,safeconf_calibrated_pair_risk,18,0.30908405009335904
Santinha_context_holdout_4_Neurons_L_5,context_unseen_row,safeconf_frozen_pair_risk,18,0.23219814241486067
Santinha_context_holdout_4_Neurons_L_5,context_unseen_row,risk_model_disagreement,18,0.18885448916408668
Santinha_context_holdout_4_Neurons_L_5,context_unseen_row,baseline_predicted_magnitude,18,0.24871001031991744
Santinha_context_holdout_4_Neurons_L_5,perturbation_unseen_column,safeconf_calibrated_pair_risk,20,
Santinha_context_holdout_4_Neurons_L_5,perturbation_unseen_column,safeconf_frozen_pair_risk,20,-0.3413533834586466
Santinha_context_holdout_4_Neurons_L_5,perturbation_unseen_column,risk_model_disagreement,20,-0.3413533834586466
Santinha_context_holdout_4_Neurons_L_5,perturbation_unseen_column,baseline_predicted_magnitude,20,0.015037593984962403
Santinha_context_holdout_4_Neurons_L_5,random_missing_pair,safeconf_calibrated_pair_risk,8,0.0
Santinha_context_holdout_4_Neurons_L_5,random_missing_pair,safeconf_frozen_pair_risk,8,0.14285714285714288
Santinha_context_holdout_4_Neurons_L_5,random_missing_pair,risk_model_disagreement,8,0.04761904761904763
Santinha_context_holdout_4_Neurons_L_5,random_missing_pair,baseline_predicted_magnitude,8,0.38095238095238104
Santinha_context_holdout_5_Neurons_L_6,context_and_perturbation_unseen,safeconf_calibrated_pair_risk,5,
Santinha_context_holdout_5_Neurons_L_6,context_and_perturbation_unseen,safeconf_frozen_pair_risk,5,-0.49999999999999994
Santinha_context_holdout_5_Neurons_L_6,context_and_perturbation_unseen,risk_model_disagreement,5,-0.49999999999999994
Santinha_context_holdout_5_Neurons_L_6,context_and_perturbation_unseen,baseline_predicted_magnitude,5,0.8999999999999998
Santinha_context_holdout_5_Neurons_L_6,context_unseen_row,safeconf_calibrated_pair_risk,18,0.387897404328554
Santinha_context_holdout_5_Neurons_L_6,context_unseen_row,safeconf_frozen_pair_risk,18,0.43653250773993807
Santinha_context_holdout_5_Neurons_L_6,context_unseen_row,risk_model_disagreement,18,0.3787409700722394
Santinha_context_holdout_5_Neurons_L_6,context_unseen_row,baseline_predicted_magnitude,18,0.005159958720330237
Santinha_context_holdout_5_Neurons_L_6,perturbation_unseen_column,safeconf_calibrated_pair_risk,20,
Santinha_context_holdout_5_Neurons_L_6,perturbation_unseen_column,safeconf_frozen_pair_risk,20,-0.7729323308270677
Santinha_context_holdout_5_Neurons_L_6,perturbation_unseen_column,risk_model_disagreement,20,-0.7729323308270677
Santinha_context_holdout_5_Neurons_L_6,perturbation_unseen_column,baseline_predicted_magnitude,20,-0.4120300751879699
Santinha_context_holdout_5_Neurons_L_6,random_missing_pair,safeconf_calibrated_pair_risk,8,0.39440531887330776
Santinha_context_holdout_5_Neurons_L_6,random_missing_pair,safeconf_frozen_pair_risk,8,-0.5476190476190477
Santinha_context_holdout_5_Neurons_L_6,random_missing_pair,risk_model_disagreement,8,-0.7142857142857144
Santinha_context_holdout_5_Neurons_L_6,random_missing_pair,baseline_predicted_magnitude,8,0.023809523809523815
