level,dataset_name,dataset_family,predictor_name,score_name,score_type,n,raw_spearman,normalized_rmse_spearman,magnitude_l2_baseline_rho,magnitude_abs_mean_baseline_rho,magnitude_l2_vs_normalized_rmse_rho,partial_rho_control_magnitude,partial_rho_control_l2_normalized_rmse,within_perturbation_n_strata,within_perturbation_mean_rho,within_perturbation_weighted_rho,within_context_n_strata,within_context_mean_rho,within_context_weighted_rho,rho_minus_magnitude_l2
dataset_score,CuiHacohen2023,gene_main,ALL,support_count_score,confidence,2506,0.03619534395356306,0.06396999103169312,0.7358455041044434,0.7113688899425226,-0.4745254047050113,0.0691044863733258,0.06491878981028712,86,0.0670817588228863,0.06717373872445707,15,0.041030558019231965,0.039732693860211825,-0.6996501601508803
dataset_score,Frangieh,gene_main,ALL,context_similarity_score,confidence,1266,0.2117626583164111,-0.3701249974790302,0.7973336548301498,0.7967190489903293,-0.3435257331150976,-0.25972942371273616,-0.25913063380673085,211,0.3778734375865206,0.37787343758652053,0,,,-0.5855709965137388
dataset_score,Frangieh,gene_main,ALL,historical_residual_risk,risk,2532,0.0998475219461209,-0.17653729692226786,0.7973336548301498,0.7967190489903294,-0.34352573311509754,-0.014018199650077872,-0.13961750277187257,211,-0.4192073389921452,-0.4192073389921451,3,0.19626519035894333,0.19626519035894333,-0.6974861328840289
dataset_score,Frangieh,gene_main,ALL,learned_risk_score,risk,1266,0.8648511237518386,0.26352348980275253,0.7973336548301498,0.7967190489903293,-0.3435257331150976,0.783357122581976,0.6455119004226756,211,0.6737884411948662,0.6737884411948665,3,0.8542202747081596,0.8542202747081596,0.06751746892168875
dataset_score,Frangieh,gene_main,ALL,model_disagreement_risk,risk,2532,0.8565873375880158,0.40175464801463706,0.7973336548301498,0.7967190489903294,-0.34352573311509754,0.8294648622317373,0.7530186253136985,211,0.5113202975473051,0.5113202975473051,3,0.8889305476069808,0.8889305476069808,0.05925368275786591
dataset_score,Frangieh,gene_main,ALL,ood_distance_risk,risk,1266,-0.2747774510994981,-0.5800501251388274,0.7973336548301498,0.7967190489903293,-0.3435257331150976,-0.5209503420666699,-0.600356868794423,211,-0.2557342968701952,-0.2557342968701952,3,-0.3475059300030523,-0.3475059300030523,-1.072111105929648
dataset_score,Frangieh,gene_main,ALL,prediction_magnitude_risk,risk,1266,-0.3507685666010016,-0.4537801325584498,0.7973336548301498,0.7967190489903293,-0.3435257331150976,-0.6383872101924566,-0.46793968610340525,211,-0.29800204365278005,-0.29800204365278,3,-0.4317666401520586,-0.4317666401520587,-1.1481022214311514
dataset_score,Frangieh,gene_main,ALL,protocol_v0_2_family_confidence,confidence,1266,0.582722177199959,0.3175579575788219,0.7973336548301498,0.7967190489903293,-0.3435257331150976,0.4738196230565,0.53022367375624,211,0.6335307602558861,0.633530760255886,3,0.5974781795431573,0.5974781795431573,-0.21461147763019084
dataset_score,Frangieh,gene_main,ALL,protocol_v0_2_with_stability_confidence,confidence,1266,0.21806961424507265,-0.07977993121281511,0.7973336548301498,0.7967190489903293,-0.3435257331150976,-0.05687446456028351,0.031645792516509924,211,0.33736364271675434,0.3373636427167543,3,0.17675319409801638,0.17675319409801638,-0.5792640405850772
dataset_score,Frangieh,gene_main,ALL,random_score,confidence,2532,-0.011015133397918826,0.0012435725860127013,0.7973336548301498,0.7967190489903294,-0.34352573311509754,0.00012012345192891744,-0.0037627874360279456,211,0.05283940280106658,0.05283940280106658,3,-0.012553947034602027,-0.012553947034602027,-0.8083487882280687
dataset_score,Frangieh,gene_main,ALL,simple_combined_confidence,confidence,1266,0.5978203359678955,0.2784798885879454,0.7973336548301498,0.7967190489903293,-0.3435257331150976,0.5019014701169814,0.48437184616316975,211,0.29451325485446844,0.29451325485446844,3,0.6313883149178372,0.6313883149178372,-0.19951331886225432
dataset_score,Frangieh,gene_main,ALL,support_count_score,confidence,1266,0.36903887380035855,0.6404268365996503,0.7973336548301498,0.7967190489903293,-0.3435257331150976,0.6068277624020126,0.6832140505352466,149,0.6838657005782042,0.6838657005782041,3,0.39275571034144696,0.3927557103414469,-0.4282947810297913
dataset_score,LaraAstiasoHuntly2023_exvivo,gene_main,ALL,context_similarity_score,confidence,662,0.4205964480821544,-0.06832135310231019,0.5127229698351297,0.5327057440973086,-0.28748772391536315,0.1803310115217031,0.1227270101898725,43,0.4406651263132142,0.4359891032692194,0,,,-0.09212652175297525
dataset_score,LaraAstiasoHuntly2023_exvivo,gene_main,ALL,historical_residual_risk,risk,1324,0.19737977911462323,0.4307228285012912,0.5127229698351297,0.5327057440973085,-0.28748772391536315,0.3563960426215303,0.39775822486508733,43,0.006783782189173867,0.014614526347868095,8,0.47882809530832743,0.4793527049715201,-0.3153431907205064
dataset_score,LaraAstiasoHuntly2023_exvivo,gene_main,ALL,learned_risk_score,risk,662,0.7641138781669126,0.4655653226107167,0.5127229698351297,0.5327057440973086,-0.28748772391536315,0.7224920076714105,0.6386207082658338,43,0.6736412110686909,0.6782171781418096,8,0.5519566258648154,0.5508110503058208,0.2513909083317829
dataset_score,LaraAstiasoHuntly2023_exvivo,gene_main,ALL,model_disagreement_risk,risk,1324,0.27642235211470056,0.4149179386703364,0.5127229698351297,0.5327057440973085,-0.28748772391536315,0.39146192618216163,0.4020580345636417,43,0.1558948967653202,0.15367909116559506,8,0.4180613022569827,0.4181043549005545,-0.2363006177204291
dataset_score,LaraAstiasoHuntly2023_exvivo,gene_main,ALL,ood_distance_risk,risk,662,0.39483556282586096,0.21040792897380547,0.5127229698351297,0.5327057440973086,-0.28748772391536315,0.3568602177374109,0.2791689112707731,43,0.5057139482996849,0.5016367893710956,8,0.1092217996136218,0.10997680143120984,-0.1178874070092687
dataset_score,LaraAstiasoHuntly2023_exvivo,gene_main,ALL,prediction_magnitude_risk,risk,662,0.1797333975060933,0.3939134169469486,0.5127229698351297,0.5327057440973086,-0.28748772391536315,0.3723736706414029,0.34666667945869933,43,0.16855347115265037,0.16767092868034755,8,0.36355176550995316,0.3614185679111319,-0.33298957232903637
dataset_score,LaraAstiasoHuntly2023_exvivo,gene_main,ALL,protocol_v0_2_family_confidence,confidence,662,0.56145999292136,0.15459431273607951,0.5127229698351297,0.5327057440973086,-0.28748772391536315,0.4301180557525988,0.33353640642230303,43,0.5194895285224659,0.5136521572570429,8,0.25143927847033326,0.2530568050543003,0.04873702308623029
dataset_score,LaraAstiasoHuntly2023_exvivo,gene_main,ALL,protocol_v0_2_with_stability_confidence,confidence,662,0.5998667435925488,0.2807948946677495,0.5127229698351297,0.5327057440973086,-0.28748772391536315,0.5193240858684873,0.4290595723263713,43,0.5453824897875748,0.5402523053182822,8,0.3254722530411655,0.32747423059290415,0.08714377375741911
dataset_score,LaraAstiasoHuntly2023_exvivo,gene_main,ALL,random_score,confidence,1324,0.006944477333489463,-0.02251941464168443,0.5127229698351297,0.5327057440973085,-0.28748772391536315,-0.014870827485640996,-0.011986596567420325,43,-0.005631737163884915,-0.0034675945463221165,8,0.003127815754033262,0.0034774023821885183,-0.5057784925016402
dataset_score,LaraAstiasoHuntly2023_exvivo,gene_main,ALL,simple_combined_confidence,confidence,662,0.688939366937736,0.337312364321487,0.5127229698351297,0.5327057440973086,-0.28748772391536315,0.6136884348728476,0.5172045607400291,43,0.6266290253294358,0.6280990261441657,8,0.4551586347920077,0.45686419518792215,0.1762163971026064
dataset_score,LaraAstiasoHuntly2023_exvivo,gene_main,ALL,support_count_score,confidence,662,0.08224541255614426,0.015487277683218899,0.5127229698351297,0.5327057440973086,-0.28748772391536315,0.05267404864064805,0.03801273410204479,42,0.06870439881803796,0.06564357100382602,8,0.08336259171826217,0.08422982230374991,-0.4304775572789854
dataset_score,LaraAstiasoHuntly2023_invivo,gene_main,ALL,context_similarity_score,confidence,780,-0.22017671031643699,0.31472847873521537,0.6394552984193019,0.5275719666791414,-0.4395477526567197,0.06610984988861295,0.16118890372613,39,-0.22527642078589843,-0.21635327644244307,0,,,-0.859632008735739
dataset_score,LaraAstiasoHuntly2023_invivo,gene_main,ALL,historical_residual_risk,risk,1560,0.22930064900860858,0.23159881155747403,0.6394552984193019,0.5275719666791415,-0.43954775265671975,0.2811486785825324,0.26799432599006123,39,-0.11114452799999186,-0.08437191855727395,15,0.47753675014741676,0.46236333024744847,-0.41015464941069335
dataset_score,LaraAstiasoHuntly2023_invivo,gene_main,ALL,learned_risk_score,risk,780,0.776056691290037,0.16710935334648216,0.6394552984193019,0.5275719666791414,-0.4395477526567197,0.6494902028378575,0.5706676275767338,39,0.6746461356494692,0.7098155758010395,15,0.5745420362392492,0.5905150960073364,0.13660139287073503
dataset_score,LaraAstiasoHuntly2023_invivo,gene_main,ALL,model_disagreement_risk,risk,1560,0.4664019881550487,0.09573978550868996,0.6394552984193019,0.5275719666791415,-0.43954775265671975,0.35114068878491667,0.28460019771364004,39,0.19621772835472562,0.24857121549452849,15,0.4349817584806844,0.4226788409349673,-0.17305331026425325
dataset_score,LaraAstiasoHuntly2023_invivo,gene_main,ALL,ood_distance_risk,risk,780,-0.10883196125076193,0.2178662672152584,0.6394552984193019,0.5275719666791414,-0.4395477526567197,0.08325388577410733,0.11626873379111499,39,-0.06711491880660149,-0.10845286697444292,15,0.07812369379301777,0.04987586324873384,-0.7482872596700638
dataset_score,LaraAstiasoHuntly2023_invivo,gene_main,ALL,prediction_magnitude_risk,risk,780,0.3764188603029399,0.1798689307754952,0.6394552984193019,0.5275719666791414,-0.4395477526567197,0.35042265767921166,0.28967884947053263,39,0.2509898802352791,0.24868785063800275,15,0.23414187278424548,0.291635684419121,-0.263036438116362
dataset_score,LaraAstiasoHuntly2023_invivo,gene_main,ALL,protocol_v0_2_family_confidence,confidence,780,0.4125607962236096,0.18414054323725304,0.6394552984193019,0.5275719666791414,-0.4395477526567197,0.35776445525253975,0.32408438652739946,39,0.19846608692574358,0.22589256171005756,15,0.3598350428921773,0.40383630587901614,-0.22689450219569235
dataset_score,LaraAstiasoHuntly2023_invivo,gene_main,ALL,protocol_v0_2_with_stability_confidence,confidence,780,0.2801700467240921,0.24776235931353785,0.6394552984193019,0.5275719666791414,-0.4395477526567197,0.32440530771892956,0.29995451253264394,39,0.03465648044937849,0.07418875357417672,15,0.2778813372284937,0.31980963777636356,-0.3592852516952098
dataset_score,LaraAstiasoHuntly2023_invivo,gene_main,ALL,random_score,confidence,1560,-0.05019397126650276,0.001134806902403496,0.6394552984193019,0.5275719666791415,-0.43954775265671975,-0.00881681553924765,-0.0320469626131134,39,-0.03084677063326363,-0.019089351261473996,15,-0.035170760817735944,-0.027516203919709548,-0.6896492696858046
dataset_score,LaraAstiasoHuntly2023_invivo,gene_main,ALL,simple_combined_confidence,confidence,780,0.46625460618622255,0.1980575007144066,0.6394552984193019,0.5275719666791414,-0.4395477526567197,0.40326661734780284,0.36079104991501604,39,0.26464935768257936,0.3020743332052125,15,0.3689509968143788,0.41255025701624826,-0.17320069223307938
dataset_score,LaraAstiasoHuntly2023_invivo,gene_main,ALL,support_count_score,confidence,780,0.24151959251583277,0.07039574531609842,0.6394552984193019,0.5275719666791414,-0.4395477526567197,0.17668296851263646,0.1630551504017433,37,-0.048485155105252156,-0.0391985299855955,15,0.16994132224823943,0.2079264996893646,-0.39793570590346916
dataset_score,McFarlandTsherniak2020,chem_robust,ALL,context_similarity_score,confidence,2326,-0.0779601289189972,0.20369511673923107,0.7954459780613539,0.7519990266383213,-0.40475088434309736,0.12078249431579827,0.14191535548713277,13,-0.08380616054589675,-0.08855761159276904,0,,,-0.873406106980351
dataset_score,McFarlandTsherniak2020,chem_robust,ALL,historical_residual_risk,risk,4652,0.4258179662994646,0.07153097543646456,0.7954459780613536,0.7519990266383212,-0.4047508843430974,0.26355627936067133,0.24717569584956725,13,-0.08103519964403284,-0.08422786956469387,170,0.5171592135032295,0.505393780836464,-0.36962801176188903
dataset_score,McFarlandTsherniak2020,chem_robust,ALL,learned_risk_score,risk,2326,0.5872170678961859,-0.03504501245724866,0.7954459780613539,0.7519990266383213,-0.40475088434309736,0.28526326972900856,0.2513374687672917,13,0.39207437773471765,0.364898284198375,170,0.4772756258035886,0.4683145989752817,-0.20822891016516798
dataset_score,McFarlandTsherniak2020,chem_robust,ALL,model_disagreement_risk,risk,4652,0.15177943109122552,-0.0432513914990991,0.7954459780613536,0.7519990266383212,-0.4047508843430974,0.08541110229715608,0.008656253508109706,13,0.021120979542077964,0.03695329801289246,170,-0.0018588724425098859,0.04718279422423114,-0.6436665469701282
dataset_score,McFarlandTsherniak2020,chem_robust,ALL,ood_distance_risk,risk,2326,0.05395855718211796,0.37672304937421774,0.7954459780613539,0.7519990266383213,-0.40475088434309736,0.23983455970761935,0.36400980347361866,13,-0.03832938444634854,-0.05258501905812435,170,0.16886887190399236,0.07389307165149218,-0.7414874208792359
dataset_score,McFarlandTsherniak2020,chem_robust,ALL,prediction_magnitude_risk,risk,2326,0.019286123562704576,0.32303098678995606,0.7954459780613539,0.7519990266383213,-0.40475088434309736,0.19685612060072255,0.30046499509136465,13,-0.11685764429869831,-0.10438376542464868,170,0.10143623860042034,0.037556937880317956,-0.7761598544986493
dataset_score,McFarlandTsherniak2020,chem_robust,ALL,protocol_v0_2_family_confidence,confidence,2326,-0.08593379956770722,-0.11575848926018104,0.7954459780613539,0.7519990266383213,-0.40475088434309736,-0.06092390770910372,-0.15419734902063714,13,0.059819611075466454,0.056881338259199415,170,-0.23616855866817868,-0.16673972391090555,-0.8813797776290611
dataset_score,McFarlandTsherniak2020,chem_robust,ALL,protocol_v0_2_with_stability_confidence,confidence,2326,-0.08593379956770722,-0.11575848926018104,0.7954459780613539,0.7519990266383213,-0.40475088434309736,-0.06092390770910372,-0.15419734902063714,13,0.059819611075466454,0.056881338259199415,170,-0.23616855866817868,-0.16673972391090555,-0.8813797776290611
dataset_score,McFarlandTsherniak2020,chem_robust,ALL,random_score,confidence,4652,0.002675592518968666,0.0016583821571667674,0.7954459780613536,0.7519990266383212,-0.4047508843430974,0.00851881703256655,0.00042968332814376226,13,-0.010208784107364774,0.005464994505533692,170,0.0061236751911136105,-0.010440991483710945,-0.792770385542385
dataset_score,McFarlandTsherniak2020,chem_robust,ALL,simple_combined_confidence,confidence,2326,0.18621953333026475,0.10841254298933244,0.7954459780613539,0.7519990266383213,-0.40475088434309736,0.18123310172446006,0.16210975798785235,13,0.03516026894140365,0.024742462973204864,170,0.07622676750284305,0.09026877519084853,-0.6092264447310891
dataset_score,McFarlandTsherniak2020,chem_robust,ALL,support_count_score,confidence,2326,-0.14820754895119775,-0.07529687629406749,0.7954459780613539,0.7519990266383213,-0.40475088434309736,-0.0845456127270112,-0.1375513742002859,13,0.021316613303155832,0.021594097671246735,170,-0.2880133005543213,-0.20777727075087613,-0.9436535270125517
dataset_score,SantinhaPlatt2023,chem_robust,ALL,context_similarity_score,confidence,566,0.1535121774000614,-0.07965849472617298,0.824004132237498,0.787166028243527,-0.5706972963525995,0.017519342835844765,0.024602907686463112,30,0.14601048796835064,0.16057074222603931,0,,,-0.6704919548374366
dataset_score,SantinhaPlatt2023,chem_robust,ALL,historical_residual_risk,risk,1132,0.19459804934492883,0.19348628173693286,0.8240041322374978,0.787166028243527,-0.5706972963525996,0.26025855519114055,0.2760470299386385,30,-0.1953252394549214,-0.18534947976832353,10,0.4282909598361468,0.4398777834293222,-0.6294060828925689
dataset_score,SantinhaPlatt2023,chem_robust,ALL,learned_risk_score,risk,566,0.6980398015827517,-0.11611710793673956,0.824004132237498,0.787166028243527,-0.5706972963525995,0.4465343756531049,0.3468176553693049,30,0.5889522259646099,0.6009141379903559,10,0.4395523873579858,0.44631226911885646,-0.12596433065474633
dataset_score,SantinhaPlatt2023,chem_robust,ALL,model_disagreement_risk,risk,1132,0.17673148954941884,0.1366520898491746,0.8240041322374978,0.787166028243527,-0.5706972963525996,0.22042339342014947,0.21077170630943043,30,-0.01707650913076938,-0.025395618770574484,10,0.3626676641306557,0.3729730955838238,-0.6472726426880789
dataset_score,SantinhaPlatt2023,chem_robust,ALL,ood_distance_risk,risk,566,-0.184867422380908,-0.06680883845475886,0.824004132237498,0.787166028243527,-0.5706972963525995,-0.1977945077691425,-0.14370385226627883,30,-0.19146873139321446,-0.17686192771408044,10,-0.1690596334889518,-0.1825903920169172,-1.008871554618406
dataset_score,SantinhaPlatt2023,chem_robust,ALL,prediction_magnitude_risk,risk,566,-0.14970409648792338,-0.19844322439775705,0.824004132237498,0.787166028243527,-0.5706972963525995,-0.2244386067577371,-0.2608118143319351,30,-0.016513852504564573,-0.031480737242751924,10,-0.29640996194514757,-0.29988557219581585,-0.9737082287254214
dataset_score,SantinhaPlatt2023,chem_robust,ALL,protocol_v0_2_family_confidence,confidence,566,0.2059353150212266,0.14191654811957688,0.824004132237498,0.787166028243527,-0.5706972963525995,0.22418522441283328,0.24100849515130598,30,0.022126235127032445,0.018801014107802654,10,0.37449073812788347,0.3742943594674407,-0.6180688172162714
dataset_score,SantinhaPlatt2023,chem_robust,ALL,protocol_v0_2_with_stability_confidence,confidence,566,0.2059353150212266,0.14191654811957688,0.824004132237498,0.787166028243527,-0.5706972963525995,0.22418522441283328,0.24100849515130598,30,0.022126235127032445,0.018801014107802654,10,0.37449073812788347,0.3742943594674407,-0.6180688172162714
dataset_score,SantinhaPlatt2023,chem_robust,ALL,random_score,confidence,1132,-0.009403492470505198,0.04098652041989858,0.8240041322374978,0.787166028243527,-0.5706972963525996,0.015019061659373206,0.03481446313095042,30,-0.025812450363533947,-0.03224406206388286,10,-0.009831302452525087,-0.000638422410376249,-0.833407624708003
dataset_score,SantinhaPlatt2023,chem_robust,ALL,simple_combined_confidence,confidence,566,0.19317145573293648,0.08703331651485967,0.824004132237498,0.787166028243527,-0.5706972963525995,0.17035618070371364,0.18940155849993756,30,0.01691732454941964,0.00954500110976744,10,0.36077231415191596,0.36401622053602145,-0.6308326765045615
dataset_score,SantinhaPlatt2023,chem_robust,ALL,support_count_score,confidence,566,0.13006290833253692,0.0710866343413913,0.824004132237498,0.787166028243527,-0.5706972963525995,0.09646264340521661,0.1510025620483957,30,0.03302479512259982,0.0389355573425876,10,0.21105939345691604,0.20687241909949525,-0.6939412239049612
dataset_score,SrivatsanTrapnell2020_sciplex3,chem_robust,ALL,context_similarity_score,confidence,1128,0.12389586025994964,-0.309946095715533,0.7403023289344336,0.7577779116135781,-0.7309394802903626,-0.1554508060252678,-0.13718152511868634,188,0.24318543539006313,0.24318543539006315,0,,,-0.6164064686744839
dataset_score,SrivatsanTrapnell2020_sciplex3,chem_robust,ALL,historical_residual_risk,risk,2256,0.16081430533044283,0.25148058599673884,0.7403023289344335,0.7577779116135781,-0.7309394802903624,0.2690978697536599,0.33965025046055064,188,-0.34650618810207046,-0.3465061881020705,3,0.2739770848521415,0.2739770848521415,-0.5794880236039907
dataset_score,SrivatsanTrapnell2020_sciplex3,chem_robust,ALL,learned_risk_score,risk,1128,0.6516148298393369,0.023540130470774263,0.7403023289344336,0.7577779116135781,-0.7309394802903626,0.5666034624222382,0.5209583923043702,188,0.32897417016615427,0.3289741701661543,3,0.6357359816445856,0.6357359816445857,-0.08868749909509666
dataset_score,SrivatsanTrapnell2020_sciplex3,chem_robust,ALL,model_disagreement_risk,risk,2256,0.48029355375701643,0.4982465741640348,0.7403023289344335,0.7577779116135781,-0.7309394802903624,0.7004324354321197,0.7438251682730489,188,-0.19392533238227902,-0.19392533238227902,3,0.6866252658860431,0.686625265886043,-0.26000877517741705
dataset_score,SrivatsanTrapnell2020_sciplex3,chem_robust,ALL,ood_distance_risk,risk,1128,-0.19348659503685828,-0.09396711097899427,0.7403023289344336,0.7577779116135781,-0.7309394802903626,-0.291696360749928,-0.13391406956835047,188,0.0032730665605816053,0.003273066560581632,3,-0.17876616108067933,-0.17876616108067936,-0.9337889239712919
dataset_score,SrivatsanTrapnell2020_sciplex3,chem_robust,ALL,prediction_magnitude_risk,risk,1128,0.05158957242485908,-0.326181643414913,0.7403023289344336,0.7577779116135781,-0.7309394802903626,-0.23227663499535528,-0.1932806550651686,188,0.10769754238149436,0.10769754238149436,3,-0.1050804973945106,-0.1050804973945106,-0.6887127565095745
dataset_score,SrivatsanTrapnell2020_sciplex3,chem_robust,ALL,protocol_v0_2_family_confidence,confidence,1128,0.4277813904102051,0.38976400603014316,0.7403023289344336,0.7577779116135781,-0.7309394802903626,0.6287992527984491,0.578473849619204,188,0.07443265365075749,0.07443265365075749,3,0.5375659120865146,0.5375659120865146,-0.3125209385242285
dataset_score,SrivatsanTrapnell2020_sciplex3,chem_robust,ALL,protocol_v0_2_with_stability_confidence,confidence,1128,0.4277813904102051,0.38976400603014316,0.7403023289344336,0.7577779116135781,-0.7309394802903626,0.6287992527984491,0.578473849619204,188,0.07443265365075749,0.07443265365075749,3,0.5375659120865146,0.5375659120865146,-0.3125209385242285
dataset_score,SrivatsanTrapnell2020_sciplex3,chem_robust,ALL,random_score,confidence,2256,-0.05920085807503297,-0.02230887725646505,0.7403023289344335,0.7577779116135781,-0.7309394802903624,-0.06431888750941143,-0.05580948196380434,188,-0.02088946572672033,-0.020889465726720333,3,-0.054804146208401516,-0.05480414620840152,-0.7995031870094664
dataset_score,SrivatsanTrapnell2020_sciplex3,chem_robust,ALL,simple_combined_confidence,confidence,1128,0.4315971108745956,0.21171453267829896,0.7403023289344336,0.7577779116135781,-0.7309394802903626,0.46048775908297124,0.5007431142708854,188,0.15464846087386763,0.15464846087386766,3,0.5126497353031861,0.5126497353031861,-0.30870521805983797
dataset_score,SrivatsanTrapnell2020_sciplex3,chem_robust,ALL,support_count_score,confidence,1128,0.17651460700405305,0.1463681216108312,0.7403023289344336,0.7577779116135781,-0.7309394802903626,0.2856894700899823,0.1920866844112761,121,0.3187031633267089,0.31870316332670895,3,0.18115256368211272,0.1811525636821127,-0.5637877219303805
