panel_id,dataset_family,panel_index,perturbation,context,predictor_pair,split_setting,gears_rmse,scgpt_rmse,pair_mean_rmse,pair_max_rmse,model_disagreement_rmse,gears_predicted_magnitude,scgpt_predicted_magnitude,predicted_magnitude_mean,true_effect_key,gene_order_hash,source_dir,rank_disagreement,rank_magnitude,rank_pair_mean_error
Adamson_P2,Adamson,P2,GMPPB+ctrl,Adamson_fixed_unseen_gene_panel512,GEARS_3seed+scGPT_finetune,col_holdout_unseen_gene,0.05014301976206183,0.09837805527691657,0.07426053751948919,0.09837805527691657,0.0806159008480143,1.0123120513293973,2.2688702898438633,1.6405911705866303,E76a::Adamson::GMPPB+ctrl::shared_true,sha256:781d6b5f4ee0bf3e98fb7ef60dae6e0ff3d06ea62237c4bc38ca09bdab3c7234,docs/实验结果/E76a_adamson_scgpt_panel2_20260711,0.7083333333333334,0.7083333333333334,0.375
Adamson_P2,Adamson,P2,HSD17B12+ctrl,Adamson_fixed_unseen_gene_panel512,GEARS_3seed+scGPT_finetune,col_holdout_unseen_gene,0.0966818431554612,0.1026138869165064,0.0996478650359838,0.1026138869165064,0.06330573748010541,1.2300339664108975,1.531462900788743,1.3807484335998201,E76a::Adamson::HSD17B12+ctrl::shared_true,sha256:781d6b5f4ee0bf3e98fb7ef60dae6e0ff3d06ea62237c4bc38ca09bdab3c7234,docs/实验结果/E76a_adamson_scgpt_panel2_20260711,0.4583333333333333,0.5416666666666666,0.6666666666666666
Adamson_P2,Adamson,P2,HSPA5+ctrl,Adamson_fixed_unseen_gene_panel512,GEARS_3seed+scGPT_finetune,col_holdout_unseen_gene,0.20166292731074625,0.22407062226671834,0.21286677478873228,0.22407062226671834,0.0982494259383847,2.064826705124143,1.5223417350290787,1.7935842200766108,E76a::Adamson::HSPA5+ctrl::shared_true,sha256:781d6b5f4ee0bf3e98fb7ef60dae6e0ff3d06ea62237c4bc38ca09bdab3c7234,docs/实验结果/E76a_adamson_scgpt_panel2_20260711,0.875,0.7916666666666666,0.9583333333333334
Adamson_P2,Adamson,P2,MRGBP+ctrl,Adamson_fixed_unseen_gene_panel512,GEARS_3seed+scGPT_finetune,col_holdout_unseen_gene,0.09819556266751664,0.09881025153598942,0.09850290710175302,0.09881025153598942,0.05767996247731755,1.1769297199348991,1.4558915904964904,1.316410655215695,E76a::Adamson::MRGBP+ctrl::shared_true,sha256:781d6b5f4ee0bf3e98fb7ef60dae6e0ff3d06ea62237c4bc38ca09bdab3c7234,docs/实验结果/E76a_adamson_scgpt_panel2_20260711,0.2916666666666667,0.375,0.625
Adamson_P2,Adamson,P2,MTHFD1+ctrl,Adamson_fixed_unseen_gene_panel512,GEARS_3seed+scGPT_finetune,col_holdout_unseen_gene,0.17225376579310087,0.17836259673059587,0.17530818126184838,0.17836259673059587,0.10766403714342801,1.1894920633672261,3.0154204222455516,2.102456242806389,E76a::Adamson::MTHFD1+ctrl::shared_true,sha256:781d6b5f4ee0bf3e98fb7ef60dae6e0ff3d06ea62237c4bc38ca09bdab3c7234,docs/实验结果/E76a_adamson_scgpt_panel2_20260711,0.9166666666666666,0.9583333333333334,0.875
Adamson_P2,Adamson,P2,P4HB+ctrl,Adamson_fixed_unseen_gene_panel512,GEARS_3seed+scGPT_finetune,col_holdout_unseen_gene,0.06524555722899017,0.05200390835071822,0.058624732789854195,0.06524555722899017,0.06188795317218096,1.103941563399712,1.2994334648439787,1.2016875141218453,E76a::Adamson::P4HB+ctrl::shared_true,sha256:781d6b5f4ee0bf3e98fb7ef60dae6e0ff3d06ea62237c4bc38ca09bdab3c7234,docs/实验结果/E76a_adamson_scgpt_panel2_20260711,0.4166666666666667,0.16666666666666666,0.08333333333333333
Adamson_P2,Adamson,P2,PPWD1+ctrl,Adamson_fixed_unseen_gene_panel512,GEARS_3seed+scGPT_finetune,col_holdout_unseen_gene,0.13255074710319364,0.12541853935140249,0.12898464322729808,0.13255074710319364,0.09373295730428918,1.1154457528086474,2.510130456202599,1.812788104505623,E76a::Adamson::PPWD1+ctrl::shared_true,sha256:781d6b5f4ee0bf3e98fb7ef60dae6e0ff3d06ea62237c4bc38ca09bdab3c7234,docs/实验结果/E76a_adamson_scgpt_panel2_20260711,0.7916666666666666,0.8333333333333334,0.7916666666666666
Adamson_P2,Adamson,P2,SCYL1+ctrl,Adamson_fixed_unseen_gene_panel512,GEARS_3seed+scGPT_finetune,col_holdout_unseen_gene,0.08222715309563398,0.07837553373822854,0.08030134341693126,0.08222715309563398,0.052422264332602726,0.9948765541638516,1.456836220522309,1.2258563873430803,E76a::Adamson::SCYL1+ctrl::shared_true,sha256:781d6b5f4ee0bf3e98fb7ef60dae6e0ff3d06ea62237c4bc38ca09bdab3c7234,docs/实验结果/E76a_adamson_scgpt_panel2_20260711,0.16666666666666666,0.20833333333333334,0.5416666666666666
Adamson_P2,Adamson,P2,SEC61A1+ctrl,Adamson_fixed_unseen_gene_panel512,GEARS_3seed+scGPT_finetune,col_holdout_unseen_gene,0.1826346865832741,0.16951068602116676,0.17607268630222042,0.1826346865832741,0.07052776076805538,0.8563828030297367,1.9505585356635335,1.403470669346635,E76a::Adamson::SEC61A1+ctrl::shared_true,sha256:781d6b5f4ee0bf3e98fb7ef60dae6e0ff3d06ea62237c4bc38ca09bdab3c7234,docs/实验结果/E76a_adamson_scgpt_panel2_20260711,0.625,0.6666666666666666,0.9166666666666666
Adamson_P2,Adamson,P2,SEC61B+ctrl,Adamson_fixed_unseen_gene_panel512,GEARS_3seed+scGPT_finetune,col_holdout_unseen_gene,0.07721869811335494,0.05562151496160659,0.06642010653748076,0.07721869811335494,0.0725936257943079,0.8332334481931576,1.8674460520957532,1.3503397501444554,E76a::Adamson::SEC61B+ctrl::shared_true,sha256:781d6b5f4ee0bf3e98fb7ef60dae6e0ff3d06ea62237c4bc38ca09bdab3c7234,docs/实验结果/E76a_adamson_scgpt_panel2_20260711,0.6666666666666666,0.4583333333333333,0.2916666666666667
