fold_id,task_id,setting,context,perturbation,error_centered_pearson_mean,error_centered_cosine_mean,directional_risk_frozen,baseline_predicted_magnitude,risk_model_disagreement,perturbation_novelty,context_novelty_scaled,dataset,magnitude,novelty,disagreement,source_seen,magnitude_plus_novelty,source_plus_magnitude_plus_novelty,direction_error_rank_target
E239_cellline_holdout_1_HepG2,HepG2::C12orf45,context_unseen,HepG2,C12orf45,0.0886853807158553,0.08669298887252808,0.4602386555187044,0.09615059196949,0.1571852733413652,0.5,1.0,Nadig,0.09615059196949,0.5,0.1571852733413652,-1.0,0.5858433734939759,0.5200803212851406,0.6716867469879517
E239_cellline_holdout_1_HepG2,HepG2::HSPE1,context_unseen,HepG2,HSPE1,0.0700733730491167,0.06854888796806335,0.4420854918926117,0.0523887611925601,0.0822527773089236,1.0,1.0,Nadig,0.0523887611925601,1.0,0.0822527773089236,-1.0,0.6822289156626506,0.5843373493975904,0.6174698795180723
E239_cellline_holdout_1_HepG2,HepG2::C9orf16,context_and_perturbation_unseen,HepG2,C9orf16,0.011473188191689132,0.012146681547164917,0.4014758026218041,0.0292523484677076,0.0503294054447482,1.0,1.0,Nadig,0.0292523484677076,1.0,0.0503294054447482,-1.0,0.4442771084337349,0.4257028112449799,0.09939759036144578
E239_cellline_holdout_1_HepG2,HepG2::GRB2,context_unseen,HepG2,GRB2,0.008657924112909776,0.01003977656364441,0.3462361409983973,0.0292960088700056,0.0716898754729341,0.5,1.0,Nadig,0.0292960088700056,0.5,0.0716898754729341,-1.0,0.19728915662650603,0.2610441767068273,0.03614457831325301
E239_cellline_holdout_1_HepG2,HepG2::CPSF4,context_and_perturbation_unseen,HepG2,CPSF4,0.05618783689527551,0.054895758628845215,0.4391302411076832,0.0549211874604225,0.0708032032918669,1.0,1.0,Nadig,0.0549211874604225,1.0,0.0708032032918669,-1.0,0.6942771084337349,0.5923694779116465,0.5512048192771084
E239_cellline_holdout_1_HepG2,HepG2::PABPC4,context_and_perturbation_unseen,HepG2,PABPC4,0.03042069892942828,0.03185880184173584,0.4511609705873324,0.0618722103536129,0.0800510521075301,1.0,1.0,Nadig,0.0618722103536129,1.0,0.0800510521075301,-1.0,0.733433734939759,0.6184738955823293,0.3825301204819277
E239_cellline_holdout_1_HepG2,HepG2::DNAJA1,context_unseen,HepG2,DNAJA1,0.013826306668170252,0.01542353630065918,0.41091718029455,0.0389571525156497,0.0483874062542831,1.0,1.0,Nadig,0.0389571525156497,1.0,0.0483874062542831,-1.0,0.5587349397590361,0.5020080321285141,0.20180722891566266
E239_cellline_holdout_1_HepG2,HepG2::WDR4,context_unseen,HepG2,WDR4,0.008251147410191728,0.008722752332687378,0.3369701428301197,0.0294146556407213,0.0527216031128168,0.5,1.0,Nadig,0.0294146556407213,0.5,0.0527216031128168,-1.0,0.20331325301204817,0.26506024096385544,0.02108433734939759
E239_cellline_holdout_1_HepG2,HepG2::RPAP3,context_unseen,HepG2,RPAP3,0.04063032187179322,0.04159224033355713,0.4496203306489916,0.0584107749164104,0.0844327654570534,1.0,1.0,Nadig,0.0584107749164104,1.0,0.0844327654570534,-1.0,0.7093373493975903,0.6024096385542168,0.43975903614457834
E239_cellline_holdout_1_HepG2,HepG2::ARPC4,context_unseen,HepG2,ARPC4,0.025515439830529396,0.02497178316116333,0.3777973092084037,0.0562179833650589,0.0771465181712627,0.5,1.0,Nadig,0.0562179833650589,0.5,0.0771465181712627,-1.0,0.4503012048192771,0.42971887550200805,0.32831325301204817
E239_cellline_holdout_1_HepG2,HepG2::HNRNPH1,context_unseen,HepG2,HNRNPH1,0.01609519131376974,0.0168779194355011,0.3402248193171501,0.0341940335929393,0.0489482601487366,0.5,1.0,Nadig,0.0341940335929393,0.5,0.0489482601487366,-1.0,0.25150602409638556,0.2971887550200803,0.22891566265060243
E239_cellline_holdout_1_HepG2,HepG2::SRSF11,context_and_perturbation_unseen,HepG2,SRSF11,0.02472546644217094,0.03539377450942993,0.5007042296674232,0.0852163881063461,0.1295648313477613,1.0,1.0,Nadig,0.0852163881063461,1.0,0.1295648313477613,-1.0,0.8057228915662651,0.6666666666666666,0.35843373493975905
E239_cellline_holdout_1_HepG2,HepG2::RPL8,context_unseen,HepG2,RPL8,0.17099755903113512,0.1653733253479004,0.4526386869130967,0.093010812997818,0.1486347071010355,0.5,1.0,Nadig,0.093010812997818,0.5,0.1486347071010355,-1.0,0.5737951807228916,0.5120481927710844,0.7560240963855422
E239_cellline_holdout_1_HepG2,HepG2::PPP1R2,context_unseen,HepG2,PPP1R2,0.010844527480490807,0.011436939239501953,0.3402711144191432,0.0301380604505538,0.0578215480479888,0.5,1.0,Nadig,0.0301380604505538,0.5,0.0578215480479888,-1.0,0.20933734939759036,0.2690763052208835,0.0783132530120482
E239_cellline_holdout_1_HepG2,HepG2::RPS24,context_unseen,HepG2,RPS24,0.13515822642724012,0.13168850541114807,0.4770345868689078,0.1053407043218612,0.1712089427661941,0.5,1.0,Nadig,0.1053407043218612,0.5,0.1712089427661941,-1.0,0.5978915662650602,0.5281124497991968,0.7349397590361446
E239_cellline_holdout_1_HepG2,HepG2::PSMG3,context_unseen,HepG2,PSMG3,0.018019082432861933,0.018016010522842407,0.340243393304303,0.0346979536116123,0.0478949525299318,0.5,1.0,Nadig,0.0346979536116123,0.5,0.0478949525299318,-1.0,0.2575301204819277,0.30120481927710846,0.2620481927710843
E239_cellline_holdout_1_HepG2,HepG2::RPL5,context_unseen,HepG2,RPL5,0.13806640737290038,0.13930398225784302,0.4640834881104693,0.0974237546324729,0.1621934341367386,0.5,1.0,Nadig,0.0974237546324729,0.5,0.1621934341367386,-1.0,0.588855421686747,0.5220883534136547,0.7409638554216867
E239_cellline_holdout_1_HepG2,HepG2::FNBP4,context_unseen,HepG2,FNBP4,0.008345983056746664,0.010188370943069458,0.3321005528989256,0.0247373804450035,0.0530128269189981,0.5,1.0,Nadig,0.0247373804450035,0.5,0.0530128269189981,-1.0,0.13102409638554216,0.21686746987951808,0.03614457831325301
E239_cellline_holdout_1_HepG2,HepG2::MRPL49,context_unseen,HepG2,MRPL49,0.05006612512016634,0.04922476410865784,0.4221436421801836,0.0787054970860481,0.1180201870640034,0.5,1.0,Nadig,0.0787054970860481,0.5,0.1180201870640034,-1.0,0.5466867469879518,0.4939759036144578,0.5090361445783133
E239_cellline_holdout_1_HepG2,HepG2::ZNF236,context_unseen,HepG2,ZNF236,0.07059373529505936,0.06891235709190369,0.4597870409975829,0.0658868998289108,0.0887798101290958,1.0,1.0,Nadig,0.0658868998289108,1.0,0.0887798101290958,-1.0,0.7545180722891567,0.6325301204819277,0.6234939759036144
E239_cellline_holdout_1_HepG2,HepG2::SMC1A,context_unseen,HepG2,SMC1A,0.04888825553707171,0.05594876408576965,0.5400577445633437,0.1413205116987228,0.2448357424808354,0.5,1.0,Nadig,0.1413205116987228,0.5,0.2448357424808354,-1.0,0.6159638554216867,0.5401606425702812,0.5391566265060241
E239_cellline_holdout_1_HepG2,HepG2::ACTR6,context_unseen,HepG2,ACTR6,0.024478118185482844,0.02810630202293396,0.4169052549693222,0.0426954701542854,0.0523873360874932,1.0,1.0,Nadig,0.0426954701542854,1.0,0.0523873360874932,-1.0,0.5828313253012047,0.5180722891566264,0.32831325301204817
E239_cellline_holdout_1_HepG2,HepG2::COPS4,context_unseen,HepG2,COPS4,0.040645190624583105,0.039794087409973145,0.3636251393740604,0.0478116087615489,0.0667246583493072,0.5,1.0,Nadig,0.0478116087615489,0.5,0.0667246583493072,-1.0,0.40210843373493976,0.3975903614457832,0.42771084337349397
E239_cellline_holdout_1_HepG2,HepG2::PPP2CA,context_unseen,HepG2,PPP2CA,0.0183896836749754,0.018580138683319092,0.3781841105136145,0.0520617440342903,0.0869244549164724,0.5,1.0,Nadig,0.0520617440342903,0.5,0.0869244549164724,-1.0,0.4292168674698795,0.4156626506024097,0.2680722891566265
E239_cellline_holdout_1_HepG2,HepG2::UBE2M,context_unseen,HepG2,UBE2M,0.00877445470007221,0.010397255420684814,0.4036876770039124,0.0249467846006155,0.0641160696620041,1.0,1.0,Nadig,0.0249467846006155,1.0,0.0641160696620041,-1.0,0.38403614457831325,0.38554216867469876,0.05120481927710843
E239_cellline_holdout_1_HepG2,HepG2::NCAPH2,context_unseen,HepG2,NCAPH2,0.04011946679746625,0.03997674584388733,0.359339239258705,0.0427194871008396,0.0690925669534955,0.5,1.0,Nadig,0.0427194871008396,0.5,0.0690925669534955,-1.0,0.3358433734939759,0.3534136546184739,0.42771084337349397
E239_cellline_holdout_1_HepG2,HepG2::SPG7,context_unseen,HepG2,SPG7,0.013808275982089502,0.01526692509651184,0.407742089976337,0.0262420438230037,0.0694996184420842,1.0,1.0,Nadig,0.0262420438230037,1.0,0.0694996184420842,-1.0,0.39909638554216864,0.3955823293172691,0.19578313253012047
E239_cellline_holdout_1_HepG2,HepG2::PSAT1,context_unseen,HepG2,PSAT1,0.01450217991136421,0.015839576721191406,0.3326146815931214,0.0271793957799673,0.0487649090677896,0.5,1.0,Nadig,0.0271793957799673,0.5,0.0487649090677896,-1.0,0.16716867469879518,0.24096385542168675,0.21686746987951808
E239_cellline_holdout_1_HepG2,HepG2::SURF6,context_and_perturbation_unseen,HepG2,SURF6,0.07748798020620529,0.07638037204742432,0.4106894435493008,0.0359376147389411,0.0544637937848477,1.0,1.0,Nadig,0.0359376147389411,1.0,0.0544637937848477,-1.0,0.516566265060241,0.4738955823293172,0.6355421686746987
E239_cellline_holdout_1_HepG2,HepG2::CNN2,context_and_perturbation_unseen,HepG2,CNN2,0.014011061251097079,0.01923617720603943,0.4351828477279231,0.0530219450592994,0.0669431842253487,1.0,1.0,Nadig,0.0530219450592994,1.0,0.0669431842253487,-1.0,0.6912650602409638,0.5903614457831324,0.23493975903614459
E239_cellline_holdout_1_HepG2,HepG2::RNASEH2C,context_and_perturbation_unseen,HepG2,RNASEH2C,0.026698696470824568,0.03539356589317322,0.4809093028633389,0.0748699977993965,0.1119880403570124,1.0,1.0,Nadig,0.0748699977993965,1.0,0.1119880403570124,-1.0,0.7846385542168675,0.6526104417670683,0.3674698795180723
E239_cellline_holdout_1_HepG2,HepG2::HSP90B1,context_unseen,HepG2,HSP90B1,0.037119762097248654,0.040302127599716187,0.35718745344576,0.0305978152900934,0.0909866167242942,0.5,1.0,Nadig,0.0305978152900934,0.5,0.0909866167242942,-1.0,0.22138554216867468,0.27710843373493976,0.4246987951807229
E239_cellline_holdout_1_HepG2,HepG2::KIAA1143,context_and_perturbation_unseen,HepG2,KIAA1143,0.010108636409580707,0.011340528726577759,0.3966226931094554,0.0257565323263406,0.0480964525833203,1.0,1.0,Nadig,0.0257565323263406,1.0,0.0480964525833203,-1.0,0.3930722891566265,0.39156626506024095,0.06626506024096385
E239_cellline_holdout_1_HepG2,HepG2::SETDB1,context_unseen,HepG2,SETDB1,0.013462222758470088,0.014326363801956177,0.3365699511020471,0.0281602721661329,0.0546287827195047,0.5,1.0,Nadig,0.0281602721661329,0.5,0.0546287827195047,-1.0,0.17921686746987953,0.24899598393574296,0.15361445783132532
E239_cellline_holdout_1_HepG2,HepG2::NKAPD1,context_unseen,HepG2,NKAPD1,0.013474817342951417,0.014694809913635254,0.3393458363330242,0.025578960776329,0.0658219716669921,0.5,1.0,Nadig,0.025578960776329,0.5,0.0658219716669921,-1.0,0.13704819277108432,0.22088353413654618,0.16566265060240964
E239_cellline_holdout_1_HepG2,HepG2::SLC7A5,context_unseen,HepG2,SLC7A5,0.0063982562536673004,0.007826894521713257,0.3354598812449242,0.0267436858266592,0.0554535724906137,0.5,1.0,Nadig,0.0267436858266592,0.5,0.0554535724906137,-1.0,0.15512048192771083,0.23293172690763053,0.006024096385542169
E239_cellline_holdout_1_HepG2,HepG2::ZNF574,context_unseen,HepG2,ZNF574,0.02768600319636938,0.028494060039520264,0.3405624074651221,0.0287486091256141,0.0614174644760396,0.5,1.0,Nadig,0.0287486091256141,0.5,0.0614174644760396,-1.0,0.18825301204819278,0.25502008032128515,0.3493975903614458
E239_cellline_holdout_1_HepG2,HepG2::ATP6V1G1,context_unseen,HepG2,ATP6V1G1,0.03927478811465823,0.03977665305137634,0.344557851406531,0.036034595221281,0.0537140488457087,0.5,1.0,Nadig,0.036034595221281,0.5,0.0537140488457087,-1.0,0.26957831325301207,0.3092369477911647,0.41566265060240964
E239_cellline_holdout_1_HepG2,HepG2::PYROXD1,context_unseen,HepG2,PYROXD1,0.016454372028189057,0.01792857050895691,0.3435083210853379,0.0273974034935235,0.070291242767788,0.5,1.0,Nadig,0.0273974034935235,0.5,0.070291242767788,-1.0,0.17018072289156627,0.2429718875502008,0.2469879518072289
E239_cellline_holdout_1_HepG2,HepG2::NARS2,context_unseen,HepG2,NARS2,0.014593148451428839,0.01581871509552002,0.4279657182710615,0.0455707013607025,0.0684985638274836,1.0,1.0,Nadig,0.0455707013607025,1.0,0.0684985638274836,-1.0,0.6280120481927711,0.5481927710843374,0.21686746987951808
E239_cellline_holdout_1_HepG2,HepG2::GRWD1,context_unseen,HepG2,GRWD1,0.011001161386150093,0.01250845193862915,0.3335606967368059,0.0277551691979169,0.0494289065214388,0.5,1.0,Nadig,0.0277551691979169,0.5,0.0494289065214388,-1.0,0.17620481927710843,0.2469879518072289,0.10240963855421686
E239_cellline_holdout_1_HepG2,HepG2::NOL6,context_unseen,HepG2,NOL6,0.08195741289491287,0.08079445362091064,0.408579539469625,0.0715345367789268,0.1061519859738121,0.5,1.0,Nadig,0.0715345367789268,0.5,0.1061519859738121,-1.0,0.5256024096385542,0.47991967871485947,0.6656626506024097
E239_cellline_holdout_1_HepG2,Jurkat::TSR1,perturbation_unseen,Jurkat,TSR1,0.8938136594627377,0.9024031031876802,0.6096336618054243,0.0416391566395759,0.0503621922183906,1.0,0.0,Nadig,0.0416391566395759,1.0,0.0503621922183906,-0.0,0.5737951807228916,0.678714859437751,0.9096385542168675
E239_cellline_holdout_1_HepG2,Jurkat::NRBP1,perturbation_unseen,Jurkat,NRBP1,0.962796838487314,1.053221004549414,0.6099166106700525,0.0385639145970344,0.0575904217251449,1.0,0.0,Nadig,0.0385639145970344,1.0,0.0575904217251449,-0.0,0.5557228915662651,0.6666666666666666,0.9307228915662651
E239_cellline_holdout_1_HepG2,Jurkat::INTS13,perturbation_unseen,Jurkat,INTS13,0.5477027972813289,0.44943657517433167,0.6139986259675108,0.0429053530097007,0.0564357687217965,1.0,0.0,Nadig,0.0429053530097007,1.0,0.0564357687217965,-0.0,0.5918674698795181,0.6907630522088354,0.8162650602409638
E239_cellline_holdout_1_HepG2,Jurkat::DNAJC8,perturbation_unseen,Jurkat,DNAJC8,0.6764845690512951,0.576418086886406,0.6029069702297958,0.0365817546844482,0.0477260929715606,1.0,0.0,Nadig,0.0365817546844482,1.0,0.0477260929715606,-0.0,0.5316265060240963,0.6506024096385542,0.8403614457831325
E239_cellline_holdout_1_HepG2,Jurkat::HUWE1,perturbation_unseen,Jurkat,HUWE1,1.0479251005064985,1.0324837613734417,0.5978493130182314,0.0315130427479743,0.0484848673820259,1.0,0.0,Nadig,0.0315130427479743,1.0,0.0484848673820259,-0.0,0.48042168674698793,0.6164658634538153,0.9397590361445782
E239_cellline_holdout_1_HepG2,Jurkat::TMX2,perturbation_unseen,Jurkat,TMX2,1.013395674618876,1.1919939294457436,0.6078035574025078,0.0319481939077377,0.0676441768137732,1.0,0.0,Nadig,0.0319481939077377,1.0,0.0676441768137732,-0.0,0.49246987951807225,0.6244979919678714,0.9578313253012049
E239_cellline_holdout_1_HepG2,Jurkat::TBCA,random_seen_pair,Jurkat,TBCA,0.6425186020673654,0.644259624183178,0.6422016897994628,0.0584187284111976,0.0798069026946148,1.0,0.0,Nadig,0.0584187284111976,1.0,0.0798069026946148,-0.0,0.7123493975903614,0.7710843373493975,0.8433734939759037
E239_cellline_holdout_1_HepG2,Jurkat::SMG5,random_seen_pair,Jurkat,SMG5,1.0505391532033364,1.0753776989877224,0.617440192170119,0.0469301417469978,0.0546732532889164,1.0,0.0,Nadig,0.0469301417469978,1.0,0.0546732532889164,-0.0,0.6460843373493976,0.7269076305220884,0.9487951807228916
E239_cellline_holdout_1_HepG2,Jurkat::ZNF207,perturbation_unseen,Jurkat,ZNF207,0.6052398964083492,0.4729728251695633,0.5966339737634164,0.0283040907233953,0.0529769412616508,1.0,0.0,Nadig,0.0283040907233953,1.0,0.0529769412616508,-0.0,0.4322289156626506,0.5843373493975904,0.8283132530120483
E239_cellline_holdout_1_HepG2,Jurkat::VPS54,random_seen_pair,Jurkat,VPS54,0.6941985146282901,0.6338411513715982,0.6442839419027782,0.0584319829940795,0.0839830403229089,1.0,0.0,Nadig,0.0584319829940795,1.0,0.0839830403229089,-0.0,0.7153614457831325,0.7730923694779116,0.8463855421686748
E239_cellline_holdout_1_HepG2,Jurkat::TOMM22,perturbation_unseen,Jurkat,TOMM22,0.8181414444800288,0.837388064712286,0.6268734487697246,0.0465330183506011,0.0745820887505635,1.0,0.0,Nadig,0.0465330183506011,1.0,0.0745820887505635,-0.0,0.6370481927710843,0.7208835341365462,0.8795180722891566
E239_cellline_holdout_1_HepG2,Jurkat::RPL36A,perturbation_unseen,Jurkat,RPL36A,0.8525101853827999,0.8601387590169907,0.7070507801598224,0.088428609073162,0.1457997809059784,1.0,0.0,Nadig,0.088428609073162,1.0,0.1457997809059784,-0.0,0.8147590361445782,0.8393574297188754,0.8885542168674698
E239_cellline_holdout_1_HepG2,Jurkat::GNL3,random_seen_pair,Jurkat,GNL3,1.2477596591845483,1.2540713399648666,0.6068724837780071,0.0383524000644683,0.0519010720661577,1.0,0.0,Nadig,0.0383524000644683,1.0,0.0519010720661577,-0.0,0.5496987951807228,0.6626506024096385,0.9939759036144579
E239_cellline_holdout_1_HepG2,Jurkat::SASS6,random_seen_pair,Jurkat,SASS6,0.7470118042620828,0.6458465233445168,0.6273277584504564,0.0493661276996135,0.0693667890057893,1.0,0.0,Nadig,0.0493661276996135,1.0,0.0693667890057893,-0.0,0.6671686746987951,0.7409638554216866,0.858433734939759
E239_cellline_holdout_1_HepG2,Jurkat::SCAP,perturbation_unseen,Jurkat,SCAP,0.7137162570282721,0.7232632711529732,0.6514853093721625,0.0636116564273834,0.0873130078460738,1.0,0.0,Nadig,0.0636116564273834,1.0,0.0873130078460738,-0.0,0.7424698795180722,0.7911646586345381,0.858433734939759
E239_cellline_holdout_1_HepG2,Jurkat::SF3B3,perturbation_unseen,Jurkat,SF3B3,0.9973168370695482,1.1002430133521557,0.617045180420637,0.044967234134674,0.0581246067348424,1.0,0.0,Nadig,0.044967234134674,1.0,0.0581246067348424,-0.0,0.6159638554216867,0.7068273092369477,0.9427710843373494
E239_cellline_holdout_1_HepG2,Jurkat::HMGCS1,random_seen_pair,Jurkat,HMGCS1,1.1807437227069948,1.1963686868548393,0.6438941271431906,0.0601649396121501,0.0794446004619147,1.0,0.0,Nadig,0.0601649396121501,1.0,0.0794446004619147,-0.0,0.7274096385542168,0.7811244979919678,0.9819277108433735
E239_cellline_holdout_1_HepG2,Jurkat::ZNHIT3,random_seen_pair,Jurkat,ZNHIT3,0.4585211757707253,0.4013747274875641,0.6212072095162882,0.0456628911197185,0.0650234065952989,1.0,0.0,Nadig,0.0456628911197185,1.0,0.0650234065952989,-0.0,0.6310240963855421,0.716867469879518,0.7921686746987953
E239_cellline_holdout_1_HepG2,Jurkat::CENPJ,perturbation_unseen,Jurkat,CENPJ,0.9467353912016674,0.947517953813076,0.6520515722252023,0.0639571100473404,0.0877087103598081,1.0,0.0,Nadig,0.0639571100473404,1.0,0.0877087103598081,-0.0,0.7515060240963856,0.7971887550200804,0.9216867469879518
E239_cellline_holdout_1_HepG2,Jurkat::TMEM242,perturbation_unseen,Jurkat,TMEM242,0.49829892422291094,0.41168197989463806,0.5943196920317548,0.0246693156659603,0.0561716098784069,1.0,0.0,Nadig,0.0246693156659603,1.0,0.0561716098784069,-0.0,0.37801204819277107,0.5481927710843374,0.8012048192771084
E239_cellline_holdout_1_HepG2,Jurkat::IARS2,perturbation_unseen,Jurkat,IARS2,1.207043556901678,1.2351063564419746,0.5994992087214088,0.0348561108112335,0.0445800064897328,1.0,0.0,Nadig,0.0348561108112335,1.0,0.0445800064897328,-0.0,0.5105421686746988,0.6365461847389557,0.9879518072289156
E239_cellline_holdout_1_HepG2,Jurkat::ESYT1,perturbation_unseen,Jurkat,ESYT1,0.8117066704162216,0.781183697283268,0.594047780270846,0.0269129388034343,0.0507658401587589,1.0,0.0,Nadig,0.0269129388034343,1.0,0.0507658401587589,-0.0,0.411144578313253,0.570281124497992,0.8674698795180723
E239_cellline_holdout_1_HepG2,Jurkat::WDR46,random_seen_pair,Jurkat,WDR46,0.8703242149962468,0.8752434849739075,0.6755315227401568,0.076026439666748,0.1089973361754724,1.0,0.0,Nadig,0.076026439666748,1.0,0.1089973361754724,-0.0,0.7906626506024097,0.8232931726907631,0.8975903614457831
E239_cellline_holdout_1_HepG2,Jurkat::RNF14,perturbation_unseen,Jurkat,RNF14,0.3381906023741731,0.3310130536556244,0.6177774156775159,0.0440750643610954,0.0615345016344967,1.0,0.0,Nadig,0.0440750643610954,1.0,0.0615345016344967,-0.0,0.6009036144578312,0.6967871485943774,0.7831325301204819
E239_cellline_holdout_1_HepG2,Jurkat::EIF2B4,perturbation_unseen,Jurkat,EIF2B4,1.5303110057909914,1.564998671412468,0.6267366052092844,0.0496218353509902,0.067619514178025,1.0,0.0,Nadig,0.0496218353509902,1.0,0.067619514178025,-0.0,0.6701807228915663,0.7429718875502007,1.0
E239_cellline_holdout_1_HepG2,Jurkat::NOP58,perturbation_unseen,Jurkat,NOP58,0.8700647575136854,0.8843073397874832,0.6613423990160688,0.0689749047160148,0.0956084736026222,1.0,0.0,Nadig,0.0689749047160148,1.0,0.0956084736026222,-0.0,0.7695783132530121,0.8092369477911646,0.8975903614457832
E239_cellline_holdout_1_HepG2,Jurkat::C9orf16,perturbation_unseen,Jurkat,C9orf16,0.4667266039035011,0.39988085627555847,0.5967311552769782,0.0293483026325702,0.0509128229964867,1.0,0.0,Nadig,0.0293483026325702,1.0,0.0509128229964867,-0.0,0.4503012048192771,0.5963855421686747,0.7921686746987953
E239_cellline_holdout_1_HepG2,Jurkat::CPSF4,perturbation_unseen,Jurkat,CPSF4,1.0639935370907763,1.0963558554649353,0.6341394899223057,0.0550300851464271,0.0708616287762807,1.0,0.0,Nadig,0.0550300851464271,1.0,0.0708616287762807,-0.0,0.697289156626506,0.7610441767068273,0.9548192771084337
E239_cellline_holdout_1_HepG2,Jurkat::PABPC4,perturbation_unseen,Jurkat,PABPC4,1.1791507762198923,1.1750241667032242,0.6461547762359928,0.0619463436305522,0.080153545297587,1.0,0.0,Nadig,0.0619463436305522,1.0,0.080153545297587,-0.0,0.7364457831325302,0.7871485943775101,0.9728915662650602
E239_cellline_holdout_1_HepG2,Jurkat::RPAP3,random_seen_pair,Jurkat,RPAP3,1.0258538636950987,1.1235766299068928,0.6447225928027602,0.058319091796875,0.0851132080877807,1.0,0.0,Nadig,0.058319091796875,1.0,0.0851132080877807,-0.0,0.7063253012048192,0.7670682730923694,0.9548192771084337
E239_cellline_holdout_1_HepG2,Jurkat::SRSF11,perturbation_unseen,Jurkat,SRSF11,0.902099723272219,0.9405914843082428,0.695659871105415,0.0853176116943359,0.1295316157234613,1.0,0.0,Nadig,0.0853176116943359,1.0,0.1295316157234613,-0.0,0.8087349397590361,0.8353413654618472,0.9156626506024096
E239_cellline_holdout_1_HepG2,Jurkat::ZNF236,random_seen_pair,Jurkat,ZNF236,0.813841906269728,0.8223863691091537,0.6547683045132604,0.065979853272438,0.0888162369071108,1.0,0.0,Nadig,0.065979853272438,1.0,0.0888162369071108,-0.0,0.7575301204819277,0.8012048192771083,0.8734939759036144
E239_cellline_holdout_1_HepG2,Jurkat::ACTR6,random_seen_pair,Jurkat,ACTR6,0.5073741444102355,0.4306590259075165,0.6120860561127242,0.0426479317247867,0.0531308194642002,1.0,0.0,Nadig,0.0426479317247867,1.0,0.0531308194642002,-0.0,0.5798192771084337,0.6827309236947791,0.8072289156626506
E239_cellline_holdout_1_HepG2,Jurkat::SURF6,perturbation_unseen,Jurkat,SURF6,1.1555699708272882,1.1079062651842833,0.6058685637981728,0.0362258926033973,0.0544769548605494,1.0,0.0,Nadig,0.0362258926033973,1.0,0.0544769548605494,-0.0,0.5225903614457831,0.6445783132530121,0.963855421686747
E239_cellline_holdout_1_HepG2,Jurkat::CNN2,perturbation_unseen,Jurkat,CNN2,0.5760862025162748,0.5436845682561398,0.6302570610380482,0.0528585612773895,0.067722193498437,1.0,0.0,Nadig,0.0528585612773895,1.0,0.067722193498437,-0.0,0.6882530120481927,0.7550200803212851,0.8283132530120483
E239_cellline_holdout_1_HepG2,Jurkat::RNASEH2C,perturbation_unseen,Jurkat,RNASEH2C,0.8709171722205481,0.8438491076231003,0.6758215534099141,0.0746300369501113,0.1126057508004558,1.0,0.0,Nadig,0.0746300369501113,1.0,0.1126057508004558,-0.0,0.7816265060240963,0.8172690763052208,0.8945783132530121
E239_cellline_holdout_1_HepG2,Jurkat::KIAA1143,perturbation_unseen,Jurkat,KIAA1143,0.21211818937630483,0.16852793097496033,0.5916979556567933,0.0256367120891809,0.048783280405746,1.0,0.0,Nadig,0.0256367120891809,1.0,0.048783280405746,-0.0,0.3900602409638554,0.5562248995983935,0.7680722891566265
E239_cellline_holdout_1_HepG2,Jurkat::NARS2,random_seen_pair,Jurkat,NARS2,0.5547404800686748,0.4340985417366028,0.6230643236336361,0.0454686544835567,0.0691940560653261,1.0,0.0,Nadig,0.0454686544835567,1.0,0.0691940560653261,-0.0,0.625,0.7128514056224899,0.8162650602409638
E239_cellline_holdout_2_Jurkat,HepG2::TIMM23B,perturbation_unseen,HepG2,TIMM23B,1.2443094966198007,1.2426813840866089,0.6160428019327022,0.0481787361204624,0.0835946142291847,1.0,0.0,Nadig,0.0481787361204624,1.0,0.0835946142291847,-0.0,0.6189759036144578,0.7088353413654618,0.9518072289156626
E239_cellline_holdout_2_Jurkat,HepG2::TSR1,perturbation_unseen,HepG2,TSR1,1.0501695811213723,1.052642598748207,0.6274209694151012,0.0497302412986755,0.0898893973256506,1.0,0.0,Nadig,0.0497302412986755,1.0,0.0898893973256506,-0.0,0.6521084337349398,0.7309236947791163,0.891566265060241
E239_cellline_holdout_2_Jurkat,HepG2::NOM1,perturbation_unseen,HepG2,NOM1,1.2765887342133324,1.25941251963377,0.6184273477469051,0.0480068325996398,0.0863004079326496,1.0,0.0,Nadig,0.0480068325996398,1.0,0.0863004079326496,-0.0,0.6099397590361446,0.7028112449799196,0.963855421686747
E239_cellline_holdout_2_Jurkat,HepG2::ANKS6,perturbation_unseen,HepG2,ANKS6,0.5651891043503601,0.5575038865208626,0.5969362268165938,0.0431988164782524,0.0796483401519755,1.0,0.0,Nadig,0.0431988164782524,1.0,0.0796483401519755,-0.0,0.5075301204819277,0.6345381526104417,0.7771084337349398
E239_cellline_holdout_2_Jurkat,HepG2::HUWE1,perturbation_unseen,HepG2,HUWE1,1.022859870513491,1.022113710641861,0.7120705548608137,0.0654500797390937,0.125067739759634,1.0,0.0,Nadig,0.0654500797390937,1.0,0.125067739759634,-0.0,0.8448795180722891,0.859437751004016,0.8855421686746988
E239_cellline_holdout_2_Jurkat,HepG2::RRP7A,random_seen_pair,HepG2,RRP7A,1.4053035116850867,1.4221104979515076,0.5721633939236422,0.0385722555220127,0.069426223799209,1.0,0.0,Nadig,0.0385722555220127,1.0,0.069426223799209,-0.0,0.4442771084337349,0.5923694779116465,0.9879518072289156
