fold_id,task_id,setting,context,perturbation,risk_model_disagreement,baseline_predicted_magnitude,context_novelty_scaled,perturbation_novelty,risk_disagreement_z,predicted_magnitude_z,directional_risk_frozen,target_directional_truth_used_for_score
E239_cellline_holdout_1_HepG2,HepG2::PPP1R2,context_unseen,HepG2,PPP1R2,0.0578215480479888,0.0301380604505538,1.0,0.5,-0.1544960122931509,-0.5913627239905289,0.34027111441914326,False
E239_cellline_holdout_1_HepG2,HepG2::RPS24,context_unseen,HepG2,RPS24,0.1712089427661941,0.1053407043218612,1.0,0.5,3.4361791812971614,2.8443383344484845,0.4770345868689078,False
E239_cellline_holdout_1_HepG2,HepG2::PSMG3,context_unseen,HepG2,PSMG3,0.0478949525299318,0.0346979536116123,1.0,0.5,-0.4688447136816426,-0.3830398652007918,0.34024339330430303,False
E239_cellline_holdout_1_HepG2,HepG2::RPL5,context_unseen,HepG2,RPL5,0.1621934341367386,0.0974237546324729,1.0,0.5,3.150682162216364,2.4826453004377798,0.4640834881104693,False
E239_cellline_holdout_1_HepG2,HepG2::FNBP4,context_unseen,HepG2,FNBP4,0.0530128269189981,0.0247373804450035,1.0,0.5,-0.306775334996278,-0.8380976930843396,0.33210055289892565,False
E239_cellline_holdout_1_HepG2,HepG2::MRPL49,context_unseen,HepG2,MRPL49,0.1180201870640034,0.0787054970860481,1.0,0.5,1.7518337022213686,1.6274847109452235,0.42214364218018363,False
E239_cellline_holdout_1_HepG2,HepG2::ZNF236,context_unseen,HepG2,ZNF236,0.0887798101290958,0.0658868998289108,1.0,1.0,0.8258692564173613,1.0418554578113015,0.45978704099758294,False
E239_cellline_holdout_1_HepG2,HepG2::SMC1A,context_unseen,HepG2,SMC1A,0.2448357424808354,0.1413205116987228,1.0,0.5,5.0,4.488108498947704,0.5400577445633437,False
E239_cellline_holdout_1_HepG2,HepG2::ACTR6,context_unseen,HepG2,ACTR6,0.0523873360874932,0.0426954701542854,1.0,1.0,-0.3265829548651758,-0.0176660613546606,0.4169052549693222,False
E239_cellline_holdout_1_HepG2,HepG2::COPS4,context_unseen,HepG2,COPS4,0.0667246583493072,0.0478116087615489,1.0,0.5,0.127441652684432,0.2160693756357749,0.3636251393740604,False
E239_cellline_holdout_1_HepG2,HepG2::PPP2CA,context_unseen,HepG2,PPP2CA,0.0869244549164724,0.0520617440342903,1.0,0.5,0.7671151245862009,0.4102406640821591,0.37818411051361456,False
E239_cellline_holdout_1_HepG2,HepG2::UBE2M,context_unseen,HepG2,UBE2M,0.0641160696620041,0.0249467846006155,1.0,1.0,0.0448346335086412,-0.8285308741263675,0.40368767700391245,False
E239_cellline_holdout_1_HepG2,HepG2::NCAPH2,context_unseen,HepG2,NCAPH2,0.0690925669534955,0.0427194871008396,1.0,0.5,0.2024269780539623,-0.0165688253474014,0.35933923925870503,False
E239_cellline_holdout_1_HepG2,HepG2::SPG7,context_unseen,HepG2,SPG7,0.0694996184420842,0.0262420438230037,1.0,1.0,0.2153172088086411,-0.7693557806425844,0.407742089976337,False
E239_cellline_holdout_1_HepG2,HepG2::PSAT1,context_unseen,HepG2,PSAT1,0.0487649090677896,0.0271793957799673,1.0,0.5,-0.4412955194546223,-0.7265320055080211,0.33261468159312146,False
E239_cellline_holdout_1_HepG2,HepG2::SURF6,context_and_perturbation_unseen,HepG2,SURF6,0.0544637937848477,0.0359376147389411,1.0,1.0,-0.2608270993491362,-0.3264048211648664,0.41068944354930087,False
E239_cellline_holdout_1_HepG2,HepG2::CNN2,context_and_perturbation_unseen,HepG2,CNN2,0.0669431842253487,0.0530219450592994,1.0,1.0,0.1343617820710346,0.454108319634052,0.43518284772792315,False
E239_cellline_holdout_1_HepG2,HepG2::RNASEH2C,context_and_perturbation_unseen,HepG2,RNASEH2C,0.1119880403570124,0.0748699977993965,1.0,1.0,1.5608117672107011,1.4522564439531531,0.48090930286333894,False
E239_cellline_holdout_1_HepG2,HepG2::HSP90B1,context_unseen,HepG2,HSP90B1,0.0909866167242942,0.0305978152900934,1.0,0.5,0.8957529125162004,-0.570358406754934,0.35718745344576,False
E239_cellline_holdout_1_HepG2,HepG2::KIAA1143,context_and_perturbation_unseen,HepG2,KIAA1143,0.0480964525833203,0.0257565323263406,1.0,1.0,-0.4624637465114623,-0.7915368141422076,0.3966226931094554,False
E239_cellline_holdout_1_HepG2,HepG2::SETDB1,context_unseen,HepG2,SETDB1,0.0546287827195047,0.0281602721661329,1.0,0.5,-0.2556023415498953,-0.6817197773114426,0.3365699511020471,False
E239_cellline_holdout_1_HepG2,HepG2::NKAPD1,context_unseen,HepG2,NKAPD1,0.0658219716669921,0.025578960776329,1.0,0.5,0.098855982418097,-0.7996493316139024,0.3393458363330242,False
E239_cellline_holdout_1_HepG2,HepG2::SLC7A5,context_unseen,HepG2,SLC7A5,0.0554535724906137,0.0267436858266592,1.0,0.5,-0.2294834578908386,-0.7464378102868371,0.3354598812449242,False
E239_cellline_holdout_1_HepG2,HepG2::ZNF574,context_unseen,HepG2,ZNF574,0.0614174644760396,0.0287486091256141,1.0,0.5,-0.0406229671586849,-0.6548410691922496,0.3405624074651221,False
E239_cellline_holdout_1_HepG2,HepG2::ATP6V1G1,context_unseen,HepG2,ATP6V1G1,0.0537140488457087,0.036034595221281,1.0,0.5,-0.2845695141138175,-0.3219741797848484,0.344557851406531,False
E239_cellline_holdout_1_HepG2,HepG2::PYROXD1,context_unseen,HepG2,PYROXD1,0.070291242767788,0.0273974034935235,1.0,0.5,0.2403858316128903,-0.7165721251945713,0.3435083210853379,False
E239_cellline_holdout_1_HepG2,HepG2::NARS2,context_unseen,HepG2,NARS2,0.0684985638274836,0.0455707013607025,1.0,1.0,0.1836164895090346,0.1136914866066691,0.42796571827106156,False
E239_cellline_holdout_1_HepG2,HepG2::GRWD1,context_unseen,HepG2,GRWD1,0.0494289065214388,0.0277551691979169,1.0,0.5,-0.4202684979647045,-0.7002272741895853,0.3335606967368059,False
E239_cellline_holdout_1_HepG2,HepG2::NOL6,context_unseen,HepG2,NOL6,0.1061519859738121,0.0715345367789268,1.0,0.5,1.3759995510531602,1.2998728791143912,0.408579539469625,False
E239_cellline_holdout_1_HepG2,Jurkat::TSR1,perturbation_unseen,Jurkat,TSR1,0.0503621922183906,0.0416391566395759,0.0,1.0,-0.3907138388343351,-0.0659247032548217,0.6096336618054243,False
E239_cellline_holdout_1_HepG2,Jurkat::NRBP1,perturbation_unseen,Jurkat,NRBP1,0.0575904217251449,0.0385639145970344,0.0,1.0,-0.1618151640920254,-0.2064199278455515,0.6099166106700525,False
E239_cellline_holdout_1_HepG2,Jurkat::INTS13,perturbation_unseen,Jurkat,INTS13,0.0564357687217965,0.0429053530097007,0.0,1.0,-0.1983799331003572,-0.0080773725615818,0.6139986259675108,False
E239_cellline_holdout_1_HepG2,Jurkat::DNAJC8,perturbation_unseen,Jurkat,DNAJC8,0.0477260929715606,0.0365817546844482,0.0,1.0,-0.474192043770238,-0.2969767029680036,0.6029069702297958,False
