e170_global_target_rank,panel_id,panel_target_rank,ensembl_core,perturbed_gene_name,n_identity_complete_guides,eligible_guide_ids,expression_axis_id_unique,expression_axis_gene_name,target_name_matches_expression_axis,expression_axis_name_unique,scgpt_token,in_scgpt_vocabulary,eligible_target,target_selection_sha256,column_unseen_sha256,e170_selection_sha256,e170_column_unseen_sha256,target_stratum,perturbation_support_contexts_pretruth,excluded_e168_primary_target,selection_used_expression_abundance_effect_or_error
653,P04,53,ENSG00000134247,PTGFRN,2,PTGFRN-1+PTGFRN-2,True,PTGFRN,True,True,PTGFRN,True,True,113a49b953feb6513359bf4079f70b596ac682579766ed7e6b40f368c86a9deb,da82299420fe52ea236c7f5d22794b7535263ea9aee5db06e27512c5f6e34959,2052b4905d82ed5208dbc4660181832461ba56250849920021f364f639ebccfe,a5fa4cce64984b701b1db3b1be5a1f807447e1d493cfc883718f885338aef643,DONOR_UNSEEN_ONLY,6,True,False
654,P04,54,ENSG00000157540,DYRK1A,2,DYRK1A-1+DYRK1A-2,True,DYRK1A,True,True,DYRK1A,True,True,ec22c6e8b5dde3478eb04900ffbad0213a307f32644396dc1390e5860fbc29da,aaa2ed80c486d1eb50118c83206b952c1932cdb0fa72d551fcd67b46f296bca6,205a5dc852d37fb9f7f82cf18ed4a1747eb56f4ac4acac6b5047760bf15d6204,6b3c91ad60c690f0d5d44b2afd1772253a4d23468aa216eef2a56198100ec8b5,DONOR_UNSEEN_ONLY,6,True,False
655,P04,55,ENSG00000162341,TPCN2,2,TPCN2-1+TPCN2-2,True,TPCN2,True,True,TPCN2,True,True,8c3d6fbd17bdedca80a934bf223148b77e581aa300e3c02ca29edcdd6df8f675,595e43ee1b7b92dde5a3fd35caf4d56b99b9bb9b5e499dbed165a63569816853,207b7e8b73d7e3ca3997279d03b6749477919dde696ce3dc08262bf8203311e0,6339167b74424b4fe81e25e2f9ebf1e277b1057f2802bc15e79172ab07fb0923,DONOR_UNSEEN_ONLY,6,True,False
656,P04,56,ENSG00000176974,SHMT1,2,SHMT1-1+SHMT1-2,True,SHMT1,True,True,SHMT1,True,True,bad668d891a773bc3150bad6914b5a15c4ce996d478c558cd81b70e6755eb3d7,d9bdb3ee2a7b3fceb07c47b8cacc6efadf1e14ac069af6d3fc58fb780546c15b,207d6629f97240e8be7c533ff3df0910ccd6c4da7d9cd7025b70cd64d5c2845c,9792c0b7d53a4576b5c8978e75585879036c1917806664d0a65753c98f85d736,DONOR_UNSEEN_ONLY,6,True,False
657,P04,57,ENSG00000204311,PJVK,2,PJVK-1+PJVK-2,True,PJVK,True,True,PJVK,True,True,d61b5ab4a659ac4a88b53617179313ec0812b46fa6aec738bcf4a83ea12ccd07,5d46846d6a8c6fa2dab8982e3c93a0dfb980d5d0fdaaaa4b5397a9913d52fd4f,207dc08076b49bfbd328b55a3860e5b57149c292f0ec5f0455f1a8e611f2a328,dbebcbdd44c6a0ba0b9aec9c158282eb38a310291bed93455d35d6ee65f6c3cc,DONOR_UNSEEN_ONLY,6,True,False
658,P04,58,ENSG00000110315,RNF141,2,RNF141-1+RNF141-2,True,RNF141,True,True,RNF141,True,True,8ee119831a89eadb14b40a0cf8f634d80201c3c28475de0cb1cc4a678259687b,b9a205117aa261f05149c05adccf974c31a063d540656802dabd29b8a528d901,2081a267e41c53be1f0a638727632c5017704c0bb5feaea6059d64103f7cba41,8d41a061cb0542cf89ab78399afd543ba920e571323f83c59a628b622c27d341,DONOR_UNSEEN_ONLY,6,True,False
659,P04,59,ENSG00000273274,ZBTB8B,2,ZBTB8B-1+ZBTB8B-2,True,ZBTB8B,True,True,ZBTB8B,True,True,c6bf1a8387396f234b8d7b7d212ed9a225fc9d4fd5093c3374c806fb4c539206,4c519838a20834d0b7ca9dba8b062e9f2150da6b2a08869f95672fa273680dee,208e5938421a367b866522f232f0a93527c0ed01897bc39ba1830face6cbec4f,74aec27dfa539815c2eb205d0adc978820b29f3fd8531061b67f514f43293ea9,DONOR_UNSEEN_ONLY,6,True,False
660,P04,60,ENSG00000165689,ENTR1,2,ENTR1-1+ENTR1-2,True,ENTR1,True,True,ENTR1,True,True,502b4f00d70b1363bf262854c1a8dc5e499a88c3e23e1f4812669e4b339add98,77e476a8c2442c5d6990a45eb22e73475900b6997ad8020d7d4555583665d24e,209b8e852fe3d2ac0f08e5af0b5427ca02c379343f2ab251c1900b1b8834bead,8d07dfc494c4d96996e8d7dbd8685defe2bd50122eb8ec3412499d57b6735431,DONOR_UNSEEN_ONLY,6,True,False
661,P04,61,ENSG00000172086,KRCC1,2,KRCC1-1+KRCC1-2,True,KRCC1,True,True,KRCC1,True,True,2b26f6d4eb4e3989e43bf185479dfec3042a1d5192310061183f748269892726,d2605bd17bc2a5634e9f577810d631947c7338450bed7b2c45157f1f35759f06,20ab3913f56ec27b9621e48762b82f4df1df54c53a165c67e6d4e4699fedf5ed,ea5202ed94ba2baa91b7a85a3828027607dedeaee734a1f705405e92458ec243,DONOR_UNSEEN_ONLY,6,True,False
662,P04,62,ENSG00000134086,VHL,2,VHL-1+VHL-2,True,VHL,True,True,VHL,True,True,3dfd462d1a50892646a8f4c5e91a1928985e029e254d2642efa5d7fa7292bc08,3878641643d0c6027e0480622382f3596e191ae23bd9858349f5c1186dba9a98,20cc5e7757ceb3b6e54d85b55c73cc4150b7ee05cd6c75feac2d822ee360ab2d,07018fbfc9f78862c7c212d5569522a06ba154a68623dcc67a2391be9f9566ce,COLUMN_UNSEEN,0,True,False
663,P04,63,ENSG00000084073,ZMPSTE24,2,ZMPSTE24-1+ZMPSTE24-2,True,ZMPSTE24,True,True,ZMPSTE24,True,True,71536b068d57ac8ac0de190fcde7fd947d01b61c4e529327ebdeb28bc35b643e,c8679e2229af53cf5779f5ed78cfb05deb598eec83540321e1aa9358436230bf,20db240eaa55ac65adea5456aa3e6ec0d1e31d9019d84f2f919c3f2a8c660766,32372932558ffcd860dde75aad9bc01ed4a26b9293971fd46736cd7380d51dc3,DONOR_UNSEEN_ONLY,6,True,False
664,P04,64,ENSG00000177119,ANO6,2,ANO6-1+ANO6-2,True,ANO6,True,True,ANO6,True,True,c64f2d897f340f1939af65b95cca1c87e651f76a4a9b1a4f3640ebd677bd9c92,baa45172c94d8be58df8f0b08ca467587403f04206116d19b42cbd0e57ff4255,20de3c8f817197567eed690f2003ba5d18cc560349ff2ad5901fd0e81d84bf0c,3c081a2045b7cced2e82682b9a69f6d752c13ff67f3c459f7503417fea325ccd,DONOR_UNSEEN_ONLY,6,True,False
665,P04,65,ENSG00000146729,NIPSNAP2,2,NIPSNAP2-1+NIPSNAP2-2,True,NIPSNAP2,True,True,NIPSNAP2,True,True,1969e815910878361471da541aea17ebdb58c7e9bee28d23df4aba1bb9deb8e7,cd5587854707ab1fbd821091648014ed1df8215739ea055cd78480e18fc2a87d,20e20fa7c3e0cbe5585cb3d41c4c0f6f69ab7b4bea63952032a08e1a4401f9fc,1a6a913c6ff4c9999b91e54db2f4811e734f58e2fdacb182fc4626fb9ccae201,COLUMN_UNSEEN,0,True,False
666,P04,66,ENSG00000135976,ANKRD36,2,ANKRD36-1+ANKRD36-2,True,ANKRD36,True,True,ANKRD36,True,True,af1dc816069367ec2576140e4f49f72dad06f89b7fed19e47fd24565f034be98,576d69f7c932205249784402aa34ae3f940254894ef0758f34f64a83ad8382f1,20ecdf579b7e06b692503f4b54ddd0e0b87c461fe302d76a306271f0c9761ab3,ed03386539994f600202999d78b6f8633d4f8ed0f6bd7d7c1f208fbf40b433fe,DONOR_UNSEEN_ONLY,6,True,False
667,P04,67,ENSG00000185104,FAF1,2,FAF1-1+FAF1-2,True,FAF1,True,True,FAF1,True,True,bde8af74cd7edff056ca12ecc77ce89f87e8bca8275255b79289b0723569888f,290124cfdc6ac3d570c937331c5bd0fdc332f7bd906245dac6af1901c13c66f0,2100938a6f81cb185040052bd2fd19e645cd4a68e6bc2308b0bd15b10863c10d,b689cc33eb63d89debfa900fddef6e2a0e69f24a485365febb5406abe31b5e77,DONOR_UNSEEN_ONLY,6,True,False
668,P04,68,ENSG00000134574,DDB2,2,DDB2-1+DDB2-2,True,DDB2,True,True,DDB2,True,True,36d235af77e865f148a0683f34b15c0914723cea5439c9f45f8f7871b9ea7cfc,d0009caa931e4e43fa9b13157e39c1af5499768dab96f283653f7e45bc14c532,2114bedfd9a01cfc8c4c6e7a074832e20266354cc92b93ced037af04c1b67cff,12f2555fa45aec58f058dcf2864616a980fbba6c045118bac31b730816f6ec3f,COLUMN_UNSEEN,0,True,False
669,P04,69,ENSG00000170382,LRRN2,2,LRRN2-1+LRRN2-2,True,LRRN2,True,True,LRRN2,True,True,ebcfd1574df0e7e7470613ecfaecd31d002b6720a6871b0d50834558624745ca,bc26aca61bd70f18b54aba14cf9d1d2b3fed3dc2119eeb896526c7a7f7aaa480,211c608c0173d248417c018048907fdc5acb7fcd5290047ecca8e90dae58de61,fea829e0e1e96aa3bee8877f2e9d3cc099cb1dcc08be9f7dc91b41955e91e061,DONOR_UNSEEN_ONLY,6,True,False
670,P04,70,ENSG00000078900,TP73,2,TP73-1+TP73-2,True,TP73,True,True,TP73,True,True,73b18722946eed94d70e2457f8f2a8f4a39689453ef7275b9f3dbd529749256c,8735c250dea73ff87242267169427367708241716df4e095043742fac0ad2c40,2141ba86100cfeb464a1c221c2849b164e7ec2c58e9fdf6440ab797d73375044,1de84b703f2e4392f823d91de9b21ffb852ae125e058c7d04482d76943bb8e5e,COLUMN_UNSEEN,0,True,False
671,P04,71,ENSG00000153975,ZUP1,2,ZUP1-1+ZUP1-2,True,ZUP1,True,True,ZUP1,True,True,55e4f08a15df8f16a7423952d5d086af30425a0ba9715f729db3fb7c9876cd07,d5c011b453a37ae43f686290d58198694c6fb0ff84ebe5489ac4710a94bbc2ae,21521f79cfdf1b7fc0b691cee959ea8184525fa75f146c4032ff2ae42349a072,df6c98be86ab73e91ab81a2c0f214ef0f1fda30250d83d3aea4bc03f6c75cd47,DONOR_UNSEEN_ONLY,6,True,False
672,P04,72,ENSG00000188313,PLSCR1,2,PLSCR1-1+PLSCR1-2,True,PLSCR1,True,True,PLSCR1,True,True,1fbb5465b6e14f9dc3145e6061d1af63c12427d731bb1658b245a5b1f0207c81,57ad14f753351859d8b9d7e2dd94eff22fafd7efd7486155169d63558e9037ee,215cd2d0dd460de2008729b674cafa1eebf3b4ac418706c38dde43a9c2444e9d,d107fc57e85ec2505f547ad867a91cf4e8a815b0956459dde89c5c5f041ffb0e,DONOR_UNSEEN_ONLY,6,True,False
673,P04,73,ENSG00000101000,PROCR,2,PROCR-1+PROCR-2,True,PROCR,True,True,PROCR,True,True,3cff77845dc591c4310373a6277e4bdce7eabfc2fa499c686fd3e7758af6eab3,f57d40defab0c37954efbc1598e63c2735281ee1da5fc79cabf9117335c43fd5,215d4f20354907994555043329d13286ee2ef144be020ab59dca7853d6201d11,5672ac7cc5dc4fada1c09b84ab20f19c914a38447d4fb6372a5a802e29d0e4b6,DONOR_UNSEEN_ONLY,6,True,False
674,P04,74,ENSG00000196981,WDR5B,2,WDR5B-1+WDR5B-2,True,WDR5B,True,True,WDR5B,True,True,8f2b7ed386a59f27a80ba10d6b04af67345231c1f26bf09aaf8ddc6bc5fbe705,6176b8576be7768ecd42284733b99ad1a6589112b4d7fb9fffd323ccaaae2d60,216503825c6292d6b366ff82f61f0fabb0678e08f06dbee01089e5c8a0d9279c,1a0978c60ecd0705f3ac777af9bb7d6507b77dfa0332975939d49c1fe4cbea87,COLUMN_UNSEEN,0,True,False
675,P04,75,ENSG00000197050,ZNF420,2,ZNF420-1+ZNF420-2,True,ZNF420,True,True,ZNF420,True,True,dbc0596d23a6930fa7591acd78bfcfc2043702ab6ff265408de3e758fe8f98f8,305448436d7c136a2b5746a3079564ed57023c85c251c1fb6ef944256ee9408c,216897527c056eb6ed77ff335f8142c6f71a3aaca582bb4687605f7bbde91768,b307adcd63f7ebd5ca33d3f3089a1c2c834ba620abc5a529104b33a3f24676eb,DONOR_UNSEEN_ONLY,6,True,False
676,P04,76,ENSG00000084676,NCOA1,2,NCOA1-1+NCOA1-2,True,NCOA1,True,True,NCOA1,True,True,b07e35606dda1b5c7efeea7a17ff11d153a4d34b8ac8be29868db3e85485c70f,054b4f454fc9575b401b101c7aa52abf769c77ee3d3f2b82bf3f19b9ec6741d2,216ba1a5a97d1d8ed031c3cbd4c6e6270da418cb223fd291429ad7a93535477d,be76e707cb93997295eca0db3c566f2a4f94ea15ee65d293f909fdf051a54ffb,DONOR_UNSEEN_ONLY,6,True,False
677,P04,77,ENSG00000006047,YBX2,2,YBX2-1+YBX2-2,True,YBX2,True,True,YBX2,True,True,1566ca44a701dfe8b4a1ecb9e28609144b3386c3bc54674a4c57cabe5b2cd182,f22d4660bac10819929491f7003f86363612f5e466026849dc4cf917d26bcbca,217dff0e22c7fa67ebfdb0a52501b58ebebb60f42c0809b5e960576d58373c5e,f1343c130972f5b4e9f6745ea3c330501cbc0ed451523deb25817b72d205f45f,DONOR_UNSEEN_ONLY,6,True,False
678,P04,78,ENSG00000103569,AQP9,2,AQP9-1+AQP9-2,True,AQP9,True,True,AQP9,True,True,0c11dd0f59ae2b45b410bd88fd2a327699a8d3e27f88a00a77968b03f9666788,36228bf3f69f261ffa61cc22b2e88088d1c3c62350fca06333d17b84118f3d6d,217ea4a2b1589408103c676c0e0ace4e216a78b5c75bc19a4d4f3dcbaac24bcd,f93124d34f3ce1b22e40c2abc891052e56bb2164453c08086b7658a15f1e877d,DONOR_UNSEEN_ONLY,6,True,False
679,P04,79,ENSG00000151615,POU4F2,2,POU4F2-1+POU4F2-2,True,POU4F2,True,True,POU4F2,True,True,1e28a76ff47ac4357c1c372a041c36078de2d85a6a5f25372fb233067e0595ce,171a0550f92986e3ae5546145a09b6d8e4745bef52de3dce3f81795a69d6788d,217fe38d30188563a58cd67d7be28ce7d93d7fe2e343feb0efa5690ddefd4088,e02f3f1877c6c353a457e20378fe9b9d6aba8b9cbb87e0280a643a410bdd5421,DONOR_UNSEEN_ONLY,6,True,False
680,P04,80,ENSG00000109270,LAMTOR3,2,LAMTOR3-1+LAMTOR3-2,True,LAMTOR3,True,True,LAMTOR3,True,True,b71d8a348bb6fc8260915208105d1ea666fb52799725e33b6cca6fe5aeea0a31,dbbd1502172507cbec9f63e60b65e7804f8ce97d68980f451477bf8a8a46a0c0,21804468cdf3e7a46ae709cc40388161dff7b1343902e900b56b04185e44731c,081a7101c6d602ae7712e01c3f981bc76f9d9fa6b0fd4a588e6514715d6c68c0,COLUMN_UNSEEN,0,True,False
681,P04,81,ENSG00000145868,FBXO38,2,FBXO38-1+FBXO38-2,True,FBXO38,True,True,FBXO38,True,True,8ee4840183299b42c07b9e5d68e7d79a87e156c445d8b43b13a63b9613e1599a,3e0ffabfcc8dd584e5012033a40b6172c756a923ffb1e6f0476adfd8536581bc,218944b73c31a8a4f1b3a9aba0cf8662d481e6076896672ad0d24d6b0fef45e6,691e5df1da0f3dcc3e05b863a88392003f89c8131ef67013d70aa3a225b2820f,DONOR_UNSEEN_ONLY,6,True,False
682,P04,82,ENSG00000165886,UBTD1,2,UBTD1-1+UBTD1-2,True,UBTD1,True,True,UBTD1,True,True,975de0630a266abd3e2abe425defed491a3225ad9b92a88fc817f47c66bd156d,8c07a35209d2da7b6cefc3cdb8a5ce674210c549924c1bc2c1978a7639a313ab,21fef1a8a9127f8043ff14a082eb8afa01ebbe800d6b1d0a53b5ea96ed684b16,aed83dfbc3c38016eb6067e553998da6d1a0413ba341efe546106692c70d89af,DONOR_UNSEEN_ONLY,6,True,False
683,P04,83,ENSG00000176340,COX8A,2,COX8A-1+COX8A-2,True,COX8A,True,True,COX8A,True,True,a4da8af63344b702c1503a5dbbd093d8e2bfbe33b5ee7b140b8678b848a222ea,400fe7c55a7b75b2a2a4e1dd9a376af09cfee07b966f57a4ad9920418720dc30,220c33476651299793a3220048668d48081eb52b93c9fa555f07e78ea93fd0bf,316504de55aff7456c8c68eb032fc091bc1a5a9c174eb9a4849a1e922c36058f,DONOR_UNSEEN_ONLY,6,True,False
684,P04,84,ENSG00000162076,FLYWCH2,2,FLYWCH2-1+FLYWCH2-2,True,FLYWCH2,True,True,FLYWCH2,True,True,5f0d48944aa15aabeb08102f5563ff160c40de248251125ddf9ce6cb17b4c48d,26feb95f28cfc394bbd69f2547893a61e779e157f28ee257d68d2bc5fa29df35,22240e221cf9930ee76efb2428af6d13c09ae13ca3b260bf39b0d2f2caae5e0b,d00d12b18d5756ff81d6fcff84ecbc369bfbbd0454b91680a6cd8fece82e99e8,DONOR_UNSEEN_ONLY,6,True,False
685,P04,85,ENSG00000164327,RICTOR,2,RICTOR-1+RICTOR-2,True,RICTOR,True,True,RICTOR,True,True,b704d3d674636bf76e02e71230f59cfa401cb7aacc9ae456713b55d3a18f5838,94ef53ad42495aa972a471e059957599a779a97d7bad0b1f1c5588895d79ea2e,22572bdec36a5431b63c5ef02f421b050761433cdd1e816980247521b60a8b5a,9c1e885d9e7fcf861ddb068e2dfb4303a9b329b40f2f5f7fc2852309143cc8cf,DONOR_UNSEEN_ONLY,6,True,False
686,P04,86,ENSG00000130717,UCK1,2,UCK1-1+UCK1-2,True,UCK1,True,True,UCK1,True,True,5f6b95d5d3e636be7a7211f50bcba8ca02ab5c14622bd7d9e9884b6afbfe6332,be896251b0f74eda0ec4ab1a5fbb943948f971b5cca935b4cc163323c48d84b1,226e651826f8a1c566d1d178e47a2d68dd851a0ab5fd8e28e079eb19e87c296a,9663375f99e890e9814e91ad5f27b3c15e08b68362e9bd40d0f783c3345c4505,DONOR_UNSEEN_ONLY,6,True,False
687,P04,87,ENSG00000204852,TCTN1,2,TCTN1-1+TCTN1-2,True,TCTN1,True,True,TCTN1,True,True,85f5bd0a9b007f67806146ccc32ca1488d4e2710d165e96efaca0071e1d29f65,83b7b06268891f4eb49e54ed08d6a117b176ccb98fbd0f2e8c1a7fb0c3c59313,226e9051d9361ba17be2675b9aca4fbbabb6d79b24cc75568c334bb52bb73bcd,4ee3bdbafbb1272c1a3c0ce38d7f80de94fdecf8a9d829f951d799e4e91ff950,DONOR_UNSEEN_ONLY,6,True,False
688,P04,88,ENSG00000114013,CD86,2,CD86-1+CD86-2,True,CD86,True,True,CD86,True,True,b543ca6032e204dfd0c5a2cb4ce71868e97db1508147d42e3ab1ce9927704e79,aeec038b03cfc8c055df4b676770f51d5167980c4d276cf18a6bfb3465cfb78c,2287ee2e2e50abc3e65d8e2200568cacbede481800f8937c43a1b966de29ad9a,16cf6e1ad76562118a13133fc5563c937566aa0e695ef0eab9b18c59f2cda828,COLUMN_UNSEEN,0,True,False
689,P04,89,ENSG00000198858,R3HDM4,2,R3HDM4-1+R3HDM4-2,True,R3HDM4,True,True,R3HDM4,True,True,fb53d3aaebb89dda8f6cdd1ef8bdc5d3dd99ebc062d24643d3554afcd1468800,6df131cf73cd704158503d8ea8516c8e4ea60c0d7fd009da7570756ff852577e,228cc5821a1e045ff7c379038065eccf0aab49fce23f4ecab540cb4fa0496f8c,c012f8a1979fa9624ed1a565f02f481b417ac12888744b35cbb67ceb0f96fe11,DONOR_UNSEEN_ONLY,6,True,False
690,P04,90,ENSG00000101665,SMAD7,2,SMAD7-1+SMAD7-2,True,SMAD7,True,True,SMAD7,True,True,8d889e4c36a7b0f848d3cedf31bfd3113ef5db62ca4fad8e00f4b673b293e18a,d27c58738f83fa8c884004adaa3e005040d8e03304b374063b5802ae67389504,22bfef6dc3199757cfccdd302919ef51e1e6f334fcd145322afb02f9443dd1a6,322b2d2425f0ddfd91550469ad604cb1a153dd5c94dd169c482b5979e093a02c,DONOR_UNSEEN_ONLY,6,True,False
691,P04,91,ENSG00000081479,LRP2,2,LRP2-1+LRP2-2,True,LRP2,True,True,LRP2,True,True,9f797bc7c131cee87e32df576b57bca5cde38fb79842d8cbf6129bc011a4cd7c,e664306f17677fcc3710ab19b80e65d36c577d42a69126a16efbebd03681395f,22cca36459581db7aa55a26e9030dac154f016d7dd39f0458bb7b52d83564d0a,f3a5bcda8ff30a443fa42781fd557d5cb8bb7d4206f3e5bf683a11abb73d47d4,DONOR_UNSEEN_ONLY,6,True,False
692,P04,92,ENSG00000188981,MSANTD1,2,MSANTD1-1+MSANTD1-2,True,MSANTD1,True,True,MSANTD1,True,True,d2458a76784ce32e41817b2e510eec53f44bae7908b08f03a95a85f8599190fb,6a5cd5e2c34de41aff073d83d7179d69c79d746ca936f2c5c84915c190ad90d4,22de1e013be612f27da9bca879a01ca42ebd60011d1a175366b3ca17910fe251,58bfda26a3b25ea3682e794aed4ae3630fc14cc91fb7ac82cdcf2dd0a2920b73,DONOR_UNSEEN_ONLY,6,True,False
693,P04,93,ENSG00000140199,SLC12A6,2,SLC12A6-1+SLC12A6-2,True,SLC12A6,True,True,SLC12A6,True,True,340024c242a56821a4808fb9f7b28ff1575505f0069d4d9a168966c2827f2c85,0c5e1e598dde33723f48f5bb279539d87b83fec389d5791284e4d9c1352c7d41,22df975f0956b8ae4b7dd9b5409ef0b791a454c73bd33edf2bb27b64b40bf3b8,bcae2a5d459f4dfd923cd90aacc61650fffd89b6e303444ec6cd6ba70a29e82b,DONOR_UNSEEN_ONLY,6,True,False
694,P04,94,ENSG00000127511,SIN3B,2,SIN3B-1+SIN3B-2,True,SIN3B,True,True,SIN3B,True,True,f06889553396bc9c44f1fe62c4547388130e366db0e3e9e0b39a2ea657b69ccc,52a85a6093d6f2a942de2ea42eb4219d6c682d4cdb53d68f7263fca3004025ef,22faee3b83cef23b36745f81fef7697acbcf96ea2aa2688f2824415d7a269b5c,b3515e0ad1179c0b99e928607bd2c9f99d53d8e0527ecc65c7cf02730c6448a4,DONOR_UNSEEN_ONLY,6,True,False
695,P04,95,ENSG00000125798,FOXA2,2,FOXA2-1+FOXA2-2,True,FOXA2,True,True,FOXA2,True,True,a6163363fc735bf6017fcdccb8f263ed0c137fada8866472fbabc45fdae00fa8,93f6fb37e29f0e5f8b37c941301a928f1b146cd0eaa181671fe1d0530d9e3a02,2315390506a4161df9039a1d51ee4c126e78755b338176eb4aefd3387cabbc4c,1337464acf72176ac1c310a045e484104f93d49146d74c71838ef51135d1c543,COLUMN_UNSEEN,0,True,False
696,P04,96,ENSG00000115652,UXS1,2,UXS1-1+UXS1-2,True,UXS1,True,True,UXS1,True,True,c6b9644c4f020eb163a0d6579be4d3aa71b47cb0df4708490aab893ed6091a07,1511171ded4556973e5592ed75ef9ecb17c289c00cfdc6aa36f431a82b3ce68a,233cdcfcb48f4b53df59b1627442d94e9abd989638b05c843bdc17ae9ae2660c,c270a7ed09518e4f33b3973bcf5e8547c98cb49af8ac05ee74b236d0903c5ffe,DONOR_UNSEEN_ONLY,6,True,False
697,P04,97,ENSG00000197747,S100A10,2,S100A10-1+S100A10-2,True,S100A10,True,True,S100A10,True,True,b5e1e5a8d887aef720c6215247db196304d75e17102d4ad36d6a52ced9bf88cd,fdd02c99f3304f5e70773387f1235b5f74640c2c45c5888de46017ca1c20b590,234850624cb421da5bc723e5e2d323651eaaa5d9beee8eea5bab9922e13b3084,fa47d05590fa06af0cdd4691aae72f7e3e2d617f986eef1c836f33759e0e7928,DONOR_UNSEEN_ONLY,6,True,False
698,P04,98,ENSG00000187608,ISG15,2,ISG15-1+ISG15-2,True,ISG15,True,True,ISG15,True,True,5b0a55ae57ae7b1bd1d30c8c36b55297b04f78066219d6ec12247abe52485c23,658f34163bc881728a16778cd6b39a8fcfd39c124d11d3162d6bd8f62cf89a65,234d9df89fb461e14797927af7804e63e5272e3d58267b74a41737084c5b3bb8,06c20f4e916e09e18ba00d41a4ac2a46d67d860fa3ddbf9184305932d7e1fd34,COLUMN_UNSEEN,0,True,False
699,P04,99,ENSG00000156381,ANKRD9,2,ANKRD9-1+ANKRD9-2,True,ANKRD9,True,True,ANKRD9,True,True,c1ac29deb39067433e2fdd2c64457dedd032ba945860445ee8a0cc73d35b2c5a,526d4befd3b5d96ba486a5e23cf4efaafc6d4e9fe83a0a6cd78967b727fb4d88,2370ab0d136d69a928b1ffa4cae3313209e219a59671e6efb169fd11e53da694,f8c830f2eb574713063d5707d92f67f238344325abe75a8b29c85561a2bd63c6,DONOR_UNSEEN_ONLY,6,True,False
700,P04,100,ENSG00000146535,GNA12,2,GNA12-1+GNA12-2,True,GNA12,True,True,GNA12,True,True,9bbd2798aab71e6366ad0e44402ba3a6b59e2c9b6da584c8543abb3b95396823,8a55b086d45296d3ff998c6c7ab98e7006f8e9a19bc5b2bc51185e05c188c2d6,237666907c2e3f388b5fca1bd33cd9f1c684fe2df2488b07fea8ff1808e7b417,61b83c6072d685d3df8eb4e77f9296037a191f8c82adba45904be94869462683,DONOR_UNSEEN_ONLY,6,True,False
701,P04,101,ENSG00000116793,PHTF1,2,PHTF1-1+PHTF1-2,True,PHTF1,True,True,PHTF1,True,True,e93076e7d8f1c806bc8d5c1d0aee5cd125fae1e5ff2d830b2f02311aa94937c3,4d4b5ae082d54622be86c2b3da4de8b36b7ae55bed5fa84a72fb4eca99c4af3c,2379eb072f91c58aa4f055093e3cc40ba21d1683e98116e5cf7e95777d2ece92,bf024f41d3cf6945f47f72864b98b6719dc23f3d8b6ae7a60530c6362eacdeb4,DONOR_UNSEEN_ONLY,6,True,False
702,P04,102,ENSG00000163798,SLC4A1AP,2,SLC4A1AP-1+SLC4A1AP-2,True,SLC4A1AP,True,True,SLC4A1AP,True,True,82b1b268269287cec41ea83260db5b8282e0267591837cf7a0bf3ca72f90b012,91a24cf33f968cd63a22929665ceea467f9da6b8ce970ce89abdff8323da4513,238022da829adf3cd35f82798da379261e74f6354d642809d19b9b79d6dac7f1,26a0f0fad4d688ff808eb9f1f7302b7f6cbd4af1f82e5b2e98c99fa1a100af91,COLUMN_UNSEEN,0,True,False
703,P04,103,ENSG00000160062,ZBTB8A,2,ZBTB8A-1+ZBTB8A-2,True,ZBTB8A,True,True,ZBTB8A,True,True,f2d87e9759353c5e26cfa4a18d153b057ab2411090c46df7d3ed725a41cc8068,85c15e05e015fb853ad20d3d39e6026e8077169bdc10be4bc5f71eecf7c5bcbc,238091fe364af3557fccd3d1f1c30895441a70af41a85d77901b9508baa4e93e,b4106a4789b4031d367dbd0e7f0e6438e4504f315af1a82533f49033973089a3,DONOR_UNSEEN_ONLY,6,True,False
704,P04,104,ENSG00000204599,TRIM39,2,TRIM39-1+TRIM39-2,True,TRIM39,True,True,TRIM39,True,True,ac31e4ec24610a2f36513dfb85ca98158c8bb33b8a9d52205fca433db40bdade,326f674b9ed49f69b5dc30374ca84b80fd2ba32235a56d2d258f1c9a649403c7,23871b91c0e7ea0e057166a81f0ac5d4044bd0506062de513c1fba3ccc482d56,ebd778dbcd773b7ca09b766e8e51546b0d371e8c23f5e5a315fb48a81097359e,DONOR_UNSEEN_ONLY,6,True,False
705,P04,105,ENSG00000119599,DCAF4,2,DCAF4-1+DCAF4-2,True,DCAF4,True,True,DCAF4,True,True,1ba98645ec4a0a7b2efb6c4fc3aea78ae890a4fe43746cdf87160e8e39a03726,362243b277f55d67ced5a497ce0451c4b99b1526d18cc9dd725879841d8bf4c4,23874af732f4b57efcf1453e7b99e3b100e81936a853b1d3fab62c838bd2e323,c7b277a006336733259bd03158c75f77493ae19ff4365175d7b3bfa8f3806570,DONOR_UNSEEN_ONLY,6,True,False
