target,scenario,scope,method,budget,n_tasks,spearman,utility,capture,remaining_relative_error
K562,corrupt_010_seed101,primary,candidate,0.2,566,0.9122711978148352,0.9330392078545822,0.3089885359296333,0.8652931165128929
K562,corrupt_010_seed101,primary,candidate,0.3,566,0.9122711978148352,0.9326470757295502,0.4286120181138775,0.8166808023927913
K562,corrupt_010_seed101,primary,e230,0.1,566,0.9115583611616248,0.9457478656572714,0.17421129949497677,0.9182640559643284
K562,corrupt_010_seed101,primary,e230,0.2,566,0.9115583611616248,0.9421878550160456,0.31004333266435585,0.8639722869733952
K562,corrupt_010_seed101,primary,e230,0.3,566,0.9115583611616248,0.933502103882151,0.42872960253462433,0.8165127398116228
K562,corrupt_010_seed101,primary,magnitude,0.1,566,0.8992579621117096,0.9485480829802301,0.17442893552854094,0.9180220481156106
K562,corrupt_010_seed101,primary,magnitude,0.2,566,0.8992579621117096,0.9337696931035814,0.309072757502704,0.8651876532156406
K562,corrupt_010_seed101,primary,magnitude,0.3,566,0.8992579621117096,0.9284130420476459,0.4280297491015706,0.8175130353750278
K562,corrupt_010_seed101,all,candidate,0.1,580,0.9127833727005826,0.9458389076493728,0.1774849330637488,0.9139056299291679
K562,corrupt_010_seed101,all,candidate,0.2,580,0.9127833727005826,0.9375973805300952,0.3115876733835846,0.8605154082705193
K562,corrupt_010_seed101,all,candidate,0.3,580,0.9127833727005826,0.9334391902832281,0.43175961855489214,0.8117719734930113
K562,corrupt_010_seed101,all,e230,0.1,580,0.9123015330532127,0.9296512034654566,0.1761588053637753,0.9153791051513608
K562,corrupt_010_seed101,all,e230,0.2,580,0.9123015330532127,0.9347497678050992,0.3112487662094838,0.8609390422381453
K562,corrupt_010_seed101,all,e230,0.3,580,0.9123015330532127,0.9359113866386586,0.432108581457002,0.8112734550614257
K562,corrupt_010_seed101,all,magnitude,0.1,580,0.9001310328221698,0.9609857583039885,0.17872579205105382,0.9125268977210513
K562,corrupt_010_seed101,all,magnitude,0.2,580,0.9001310328221698,0.9330814158108366,0.311050208148966,0.8611872398137925
K562,corrupt_010_seed101,all,magnitude,0.3,580,0.9001310328221698,0.9314668231235753,0.4314812090480798,0.8121697013598861
K562,corrupt_010_seed211,primary,candidate,0.1,566,0.9089186670286763,0.9406671052670688,0.17381641709433326,0.9187031589874408
K562,corrupt_010_seed211,primary,candidate,0.2,566,0.9089186670286763,0.9431236285197481,0.3101512230243976,0.863837185327856
K562,corrupt_010_seed211,primary,candidate,0.3,566,0.9089186670286763,0.9384577316183326,0.429411105962346,0.8155386717810913
K562,corrupt_010_seed211,primary,e230,0.1,566,0.9091007189284389,0.9298426605623006,0.17297512910151736,0.919638658012851
K562,corrupt_010_seed211,primary,e230,0.2,566,0.9091007189284389,0.9324584176588095,0.3089215735043427,0.8653769676914645
K562,corrupt_010_seed211,primary,e230,0.3,566,0.9091007189284389,0.932580217790423,0.428602823735867,0.8166939438522709
K562,corrupt_010_seed211,primary,magnitude,0.1,566,0.8992579621117096,0.9485480829802301,0.17442893552854094,0.9180220481156106
K562,corrupt_010_seed211,primary,magnitude,0.2,566,0.8992579621117096,0.9337696931035814,0.309072757502704,0.8651876532156406
K562,corrupt_010_seed211,primary,magnitude,0.3,566,0.8992579621117096,0.9284130420476459,0.4280297491015706,0.8175130353750278
K562,corrupt_010_seed211,all,candidate,0.1,580,0.9095660110515316,0.9438983105793429,0.17732595563867262,0.914082271512586
K562,corrupt_010_seed211,all,candidate,0.2,580,0.9095660110515316,0.941760648599895,0.31208316260660107,0.8598960467417488
K562,corrupt_010_seed211,all,candidate,0.3,580,0.9095660110515316,0.937944325514728,0.4323955409650713,0.810863512907041
K562,corrupt_010_seed211,all,e230,0.1,580,0.9099437231878975,0.926926832235623,0.1759356196598703,0.9156270892668108
K562,corrupt_010_seed211,all,e230,0.2,580,0.9099437231878975,0.930191039389281,0.3107062114753598,0.8616172356558002
K562,corrupt_010_seed211,all,e230,0.3,580,0.9099437231878975,0.928837319321469,0.43111004141170806,0.8126999408404171
K562,corrupt_010_seed211,all,magnitude,0.1,580,0.9001310328221698,0.9609857583039885,0.17872579205105382,0.9125268977210513
K562,corrupt_010_seed211,all,magnitude,0.2,580,0.9001310328221698,0.9330814158108366,0.311050208148966,0.8611872398137925
K562,corrupt_010_seed211,all,magnitude,0.3,580,0.9001310328221698,0.9314668231235753,0.4314812090480798,0.8121697013598861
K562,corrupt_010_seed307,primary,candidate,0.1,566,0.9128179190344985,0.937436746504551,0.1735653499852559,0.9189823416666898
K562,corrupt_010_seed307,primary,candidate,0.2,566,0.9128179190344985,0.9347870000245821,0.3091900482889311,0.8650407802399669
K562,corrupt_010_seed307,primary,candidate,0.3,566,0.9128179190344985,0.9422821496336292,0.4299370441734501,0.8147869520147153
K562,corrupt_010_seed307,primary,e230,0.1,566,0.9120943196506609,0.9230349474596787,0.1724460259975726,0.9202270123484753
K562,corrupt_010_seed307,primary,e230,0.2,566,0.9120943196506609,0.9290812153280569,0.3085321976842782,0.8658645489174747
K562,corrupt_010_seed307,primary,e230,0.3,566,0.9120943196506609,0.9355884846411312,0.4290165239327746,0.8161026450859837
K562,corrupt_010_seed307,primary,magnitude,0.1,566,0.8992579621117096,0.9485480829802301,0.17442893552854094,0.9180220481156106
K562,corrupt_010_seed307,primary,magnitude,0.2,566,0.8992579621117096,0.9337696931035814,0.309072757502704,0.8651876532156406
K562,corrupt_010_seed307,primary,magnitude,0.3,566,0.8992579621117096,0.9284130420476459,0.4280297491015706,0.8175130353750278
K562,corrupt_010_seed307,all,candidate,0.1,580,0.9133100256253587,0.9355331387093829,0.17664066475333415,0.9148437058296287
K562,corrupt_010_seed307,all,candidate,0.2,580,0.9133100256253587,0.9364898208422371,0.31145585773299944,0.8606801778337507
K562,corrupt_010_seed307,all,candidate,0.3,580,0.9133100256253587,0.9403873460091743,0.43274038554822236,0.8103708777882539
K562,corrupt_010_seed307,all,e230,0.1,580,0.9128459133966603,0.9319140973297566,0.1763441859589143,0.9151731267123175
K562,corrupt_010_seed307,all,e230,0.2,580,0.9128459133966603,0.929337195154512,0.31060459163984366,0.8617442604501955
K562,corrupt_010_seed307,all,e230,0.3,580,0.9128459133966603,0.9339394338635881,0.4318302304426497,0.8116710993676434
K562,corrupt_010_seed307,all,magnitude,0.1,580,0.9001310328221698,0.9609857583039885,0.17872579205105382,0.9125268977210513
K562,corrupt_010_seed307,all,magnitude,0.2,580,0.9001310328221698,0.9330814158108366,0.311050208148966,0.8611872398137925
K562,corrupt_010_seed307,all,magnitude,0.3,580,0.9001310328221698,0.9314668231235753,0.4314812090480798,0.8121697013598861
K562,corrupt_025_seed101,primary,candidate,0.1,566,0.9088002692242975,0.9352561882275854,0.17339587454830918,0.9191707956889136
K562,corrupt_025_seed101,primary,candidate,0.2,566,0.9088002692242975,0.9396478915371895,0.309750486614385,0.8643389924253497
K562,corrupt_025_seed101,primary,candidate,0.3,566,0.9088002692242975,0.9299308993488423,0.42823848652266566,0.8172146884549778
K562,corrupt_025_seed101,primary,e230,0.1,566,0.9086468012140254,0.9416231842960396,0.1738907246296567,0.9186205301760595
K562,corrupt_025_seed101,primary,e230,0.2,566,0.9086468012140254,0.9401097244786445,0.30980373381804654,0.864272315617225
K562,corrupt_025_seed101,primary,e230,0.3,566,0.9086468012140254,0.9309747854303247,0.4283820428954511,0.8170095043464007
K562,corrupt_025_seed101,primary,magnitude,0.1,566,0.8992579621117096,0.9485480829802301,0.17442893552854094,0.9180220481156106
K562,corrupt_025_seed101,primary,magnitude,0.2,566,0.8992579621117096,0.9337696931035814,0.309072757502704,0.8651876532156406
K562,corrupt_025_seed101,primary,magnitude,0.3,566,0.8992579621117096,0.9284130420476459,0.4280297491015706,0.8175130353750278
K562,corrupt_025_seed101,all,candidate,0.1,580,0.9096521772021341,0.9414871563182715,0.17712842926815164,0.9143017452576093
K562,corrupt_025_seed101,all,candidate,0.2,580,0.9096521772021341,0.9424845545409869,0.3121693179024588,0.8597883526219267
K562,corrupt_025_seed101,all,candidate,0.3,580,0.9096521772021341,0.931724637579375,0.43151760085025365,0.8121177130710663
K562,corrupt_025_seed101,all,e230,0.1,580,0.9096703070866297,0.9271632441573182,0.1759549869768414,0.9156055700257318
K562,corrupt_025_seed101,all,e230,0.2,580,0.9096703070866297,0.9344015137851576,0.31120731893516457,0.8609908513310444
K562,corrupt_025_seed101,all,e230,0.3,580,0.9096703070866297,0.9295879958853015,0.4312160031698368,0.8125485669002331
K562,corrupt_025_seed101,all,magnitude,0.1,580,0.9001310328221698,0.9609857583039885,0.17872579205105382,0.9125268977210513
K562,corrupt_025_seed101,all,magnitude,0.2,580,0.9001310328221698,0.9330814158108366,0.311050208148966,0.8611872398137925
K562,corrupt_025_seed101,all,magnitude,0.3,580,0.9001310328221698,0.9314668231235753,0.4314812090480798,0.8121697013598861
K562,corrupt_025_seed211,primary,candidate,0.1,566,0.9086575829938656,0.9360708084729282,0.17345918774818256,0.9191003924057538
K562,corrupt_025_seed211,primary,candidate,0.2,566,0.9086575829938656,0.9264913792541449,0.3082336015545973,0.8662384546904822
K562,corrupt_025_seed211,primary,candidate,0.3,566,0.9086575829938656,0.9381478077999506,0.42936848489478324,0.8155995897715976
K562,corrupt_025_seed211,primary,e230,0.1,566,0.9075925280540781,0.9030875963156559,0.17089569547590103,0.9219509555218861
K562,corrupt_025_seed211,primary,e230,0.2,566,0.9075925280540781,0.9243687581793147,0.3079888731549476,0.8665449066245567
K562,corrupt_025_seed211,primary,e230,0.3,566,0.9075925280540781,0.9350370609916101,0.4289406915403349,0.8162110317883092
K562,corrupt_025_seed211,primary,magnitude,0.1,566,0.8992579621117096,0.9485480829802301,0.17442893552854094,0.9180220481156106
K562,corrupt_025_seed211,primary,magnitude,0.2,566,0.8992579621117096,0.9337696931035814,0.309072757502704,0.8651876532156406
K562,corrupt_025_seed211,primary,magnitude,0.3,566,0.8992579621117096,0.9284130420476459,0.4280297491015706,0.8175130353750278
K562,corrupt_025_seed211,all,candidate,0.1,580,0.9094272595627668,0.9327156097873417,0.17640984739303747,0.9151001695632918
K562,corrupt_025_seed211,all,candidate,0.2,580,0.9094272595627668,0.9307411893072411,0.31077168728686716,0.8615353908914161
K562,corrupt_025_seed211,all,candidate,0.3,580,0.9094272595627668,0.9389833164458583,0.43254219974069674,0.8106540003704333
K562,corrupt_025_seed211,all,e230,0.1,580,0.9085829080864957,0.9339595507632455,0.1765117534179151,0.914986940646761
K562,corrupt_025_seed211,all,e230,0.2,580,0.9085829080864957,0.9186209550371495,0.3093292037953936,0.863338495255758
K562,corrupt_025_seed211,all,e230,0.3,580,0.9085829080864957,0.9312621351876701,0.43145231632037095,0.8122109766851845
K562,corrupt_025_seed211,all,magnitude,0.1,580,0.9001310328221698,0.9609857583039885,0.17872579205105382,0.9125268977210513
K562,corrupt_025_seed211,all,magnitude,0.2,580,0.9001310328221698,0.9330814158108366,0.311050208148966,0.8611872398137925
K562,corrupt_025_seed211,all,magnitude,0.3,580,0.9001310328221698,0.9314668231235753,0.4314812090480798,0.8121697013598861
K562,corrupt_025_seed307,primary,candidate,0.1,566,0.9045913563315605,0.9371101735087455,0.17353996836544605,0.9190105656289931
K562,corrupt_025_seed307,primary,candidate,0.2,566,0.9045913563315605,0.9348475556699781,0.3091970300749707,0.865032037560988
K562,corrupt_025_seed307,primary,candidate,0.3,566,0.9045913563315605,0.9341884153279181,0.42882398484654816,0.8163778398405398
K562,corrupt_025_seed307,primary,e230,0.1,566,0.904416364045828,0.9359789098481259,0.1734520452839074,0.919108334713769
K562,corrupt_025_seed307,primary,e230,0.2,566,0.904416364045828,0.9242500340103793,0.3079751848069859,0.8665620473434646
K562,corrupt_025_seed307,primary,e230,0.3,566,0.904416364045828,0.9361556658284892,0.42909452331931075,0.8159911611143185
K562,corrupt_025_seed307,primary,magnitude,0.1,566,0.8992579621117096,0.9485480829802301,0.17442893552854094,0.9180220481156106
K562,corrupt_025_seed307,primary,magnitude,0.2,566,0.8992579621117096,0.9337696931035814,0.309072757502704,0.8651876532156406
K562,corrupt_025_seed307,primary,magnitude,0.3,566,0.8992579621117096,0.9284130420476459,0.4280297491015706,0.8175130353750278
K562,corrupt_025_seed307,all,candidate,0.1,580,0.906288806672618,0.9402021586197887,0.17702315979800323,0.9144187113355521
K562,corrupt_025_seed307,all,candidate,0.2,580,0.906288806672618,0.9212494739190717,0.3096420356276591,0.8629474554654263
K562,corrupt_025_seed307,all,candidate,0.3,580,0.906288806672618,0.9302336365969747,0.4313071385911681,0.8124183734411884
K562,corrupt_025_seed307,all,e230,0.1,580,0.9063516078850563,0.9392637732869578,0.17694628547605012,0.9145041272488332
K562,corrupt_025_seed307,all,e230,0.2,580,0.9063516078850563,0.9204564558101211,0.30954765498244136,0.8630654312719482
K562,corrupt_025_seed307,all,e230,0.3,580,0.9063516078850563,0.9385485240415917,0.43248082661437737,0.8107416762651751
K562,corrupt_025_seed307,all,magnitude,0.1,580,0.9001310328221698,0.9609857583039885,0.17872579205105382,0.9125268977210513
K562,corrupt_025_seed307,all,magnitude,0.2,580,0.9001310328221698,0.9330814158108366,0.311050208148966,0.8611872398137925
K562,corrupt_025_seed307,all,magnitude,0.3,580,0.9001310328221698,0.9314668231235753,0.4314812090480798,0.8121697013598861
K562,corrupt_050_seed101,primary,candidate,0.1,566,0.9035289527800232,0.9399543632139721,0.17376102198191876,0.9187647574817956
K562,corrupt_050_seed101,primary,candidate,0.2,566,0.9035289527800232,0.9255467638313468,0.3081246917621492,0.8663748328819105
K562,corrupt_050_seed101,primary,candidate,0.3,566,0.9035289527800232,0.9335923979017638,0.4287420198684405,0.8164949918041986
K562,corrupt_050_seed101,primary,e230,0.1,566,0.9039120965931462,0.9484424088278242,0.17442072241479747,0.9180311809690072
K562,corrupt_050_seed101,primary,e230,0.2,566,0.9039120965931462,0.9236999782111301,0.3079117659155669,0.8666414612650203
K562,corrupt_050_seed101,primary,e230,0.3,566,0.9039120965931462,0.9275404723263837,0.4279097523448278,0.8176845458909784
K562,corrupt_050_seed101,primary,magnitude,0.1,566,0.8992579621117096,0.9485480829802301,0.17442893552854094,0.9180220481156106
K562,corrupt_050_seed101,primary,magnitude,0.2,566,0.8992579621117096,0.9337696931035814,0.309072757502704,0.8651876532156406
K562,corrupt_050_seed101,primary,magnitude,0.3,566,0.8992579621117096,0.9284130420476459,0.4280297491015706,0.8175130353750278
K562,corrupt_050_seed101,all,candidate,0.1,580,0.904977002371261,0.9467958074343834,0.17756332412504963,0.9138185287499448
K562,corrupt_050_seed101,all,candidate,0.2,580,0.904977002371261,0.9244157444360926,0.31001886769612924,0.8624764153798383
K562,corrupt_050_seed101,all,candidate,0.3,580,0.904977002371261,0.9340956976891907,0.43185228786456814,0.8116395887649026
K562,corrupt_050_seed101,all,e230,0.1,580,0.9051968200298209,0.9382176339345961,0.1768605837386427,0.9145993514015083
K562,corrupt_050_seed101,all,e230,0.2,580,0.9051968200298209,0.9179308599582248,0.30924707248202843,0.8634411593974646
K562,corrupt_050_seed101,all,e230,0.3,580,0.9051968200298209,0.9309536150617889,0.43140876715881254,0.812273189773125
K562,corrupt_050_seed101,all,magnitude,0.1,580,0.9001310328221698,0.9609857583039885,0.17872579205105382,0.9125268977210513
K562,corrupt_050_seed101,all,magnitude,0.2,580,0.9001310328221698,0.9330814158108366,0.311050208148966,0.8611872398137925
K562,corrupt_050_seed101,all,magnitude,0.3,580,0.9001310328221698,0.9314668231235753,0.4314812090480798,0.8121697013598861
K562,corrupt_050_seed211,primary,candidate,0.1,566,0.9054149788444166,0.9400370883573058,0.17376745147291703,0.9187576079888584
K562,corrupt_050_seed211,primary,candidate,0.2,566,0.9054149788444166,0.9259072576229312,0.30816625503019746,0.8663227868427174
K562,corrupt_050_seed211,primary,candidate,0.3,566,0.9054149788444166,0.9383801889918254,0.42940044221426554,0.8155539134008225
K562,corrupt_050_seed211,primary,e230,0.1,566,0.9055889542783566,0.9412453181914505,0.17386135645185605,0.9186531871281916
K562,corrupt_050_seed211,primary,e230,0.2,566,0.9055889542783566,0.9307542860828302,0.308725095009746,0.8656230004966455
K562,corrupt_050_seed211,primary,e230,0.3,566,0.9055889542783566,0.9372956581350992,0.42925129632686715,0.8157670865631141
K562,corrupt_050_seed211,primary,magnitude,0.1,566,0.8992579621117096,0.9485480829802301,0.17442893552854094,0.9180220481156106
K562,corrupt_050_seed211,primary,magnitude,0.2,566,0.8992579621117096,0.9337696931035814,0.309072757502704,0.8651876532156406
K562,corrupt_050_seed211,primary,magnitude,0.3,566,0.8992579621117096,0.9284130420476459,0.4280297491015706,0.8175130353750278
K562,corrupt_050_seed211,all,candidate,0.1,580,0.906250490104578,0.9513158757073008,0.17793361676657463,0.9134070924815838
K562,corrupt_050_seed211,all,candidate,0.2,580,0.906250490104578,0.9316829718183187,0.3108837730514254,0.8613952836857183
K562,corrupt_050_seed211,all,candidate,0.3,580,0.906250490104578,0.9391171603113988,0.4325610924729209,0.8106270107529702
K562,corrupt_050_seed211,all,e230,0.1,580,0.9068632322259542,0.9435937358241292,0.1773010042919583,0.9141099952311575
K562,corrupt_050_seed211,all,e230,0.2,580,0.9068632322259542,0.9282690521815897,0.31047746714945523,0.8619031660631808
K562,corrupt_050_seed211,all,e230,0.3,580,0.9068632322259542,0.9385360043111083,0.43247905939169157,0.810744200869012
K562,corrupt_050_seed211,all,magnitude,0.1,580,0.9001310328221698,0.9609857583039885,0.17872579205105382,0.9125268977210513
K562,corrupt_050_seed211,all,magnitude,0.2,580,0.9001310328221698,0.9330814158108366,0.311050208148966,0.8611872398137925
K562,corrupt_050_seed211,all,magnitude,0.3,580,0.9001310328221698,0.9314668231235753,0.4314812090480798,0.8121697013598861
K562,corrupt_050_seed307,primary,candidate,0.1,566,0.9044192195572786,0.9244156982388712,0.17255333949801427,0.9201076814226404
K562,corrupt_050_seed307,primary,candidate,0.2,566,0.9044192195572786,0.9277385107282642,0.30837739004960146,0.8660584009555876
K562,corrupt_050_seed307,primary,candidate,0.3,566,0.9044192195572786,0.931051383978646,0.4283925768128515,0.8169944482927427
K562,corrupt_050_seed307,primary,e230,0.1,566,0.9064346094447996,0.9260450759536799,0.17267997656297396,0.9199668629967717
K562,corrupt_050_seed307,primary,e230,0.2,566,0.9064346094447996,0.9329719105869317,0.3089807768657061,0.8653028325088724
K562,corrupt_050_seed307,primary,e230,0.3,566,0.9064346094447996,0.9323789680868533,0.4285751476532167,0.8167335010815135
K562,corrupt_050_seed307,primary,magnitude,0.1,566,0.8992579621117096,0.9485480829802301,0.17442893552854094,0.9180220481156106
K562,corrupt_050_seed307,primary,magnitude,0.2,566,0.8992579621117096,0.9337696931035814,0.309072757502704,0.8651876532156406
K562,corrupt_050_seed307,primary,magnitude,0.3,566,0.8992579621117096,0.9284130420476459,0.4280297491015706,0.8175130353750278
K562,corrupt_050_seed307,all,candidate,0.1,580,0.9053049380707705,0.9486119379474566,0.17771210501162812,0.9136532166537464
K562,corrupt_050_seed307,all,candidate,0.2,580,0.9053049380707705,0.9254692400735431,0.3101442489413674,0.8623196888232908
K562,corrupt_050_seed307,all,candidate,0.3,580,0.9053049380707705,0.9312538794190752,0.43145115097726955,0.8122126414610435
K562,corrupt_050_seed307,all,e230,0.1,580,0.9075033674632328,0.9340490773075877,0.1765190876037259,0.9149787915514157
K562,corrupt_050_seed307,all,e230,0.2,580,0.9075033674632328,0.927303106950029,0.3103625056710594,0.8620468679111759
K562,corrupt_050_seed307,all,e230,0.3,580,0.9075033674632328,0.9331094351892394,0.4317130719711909,0.8118384686125845
K562,corrupt_050_seed307,all,magnitude,0.1,580,0.9001310328221698,0.9609857583039885,0.17872579205105382,0.9125268977210513
K562,corrupt_050_seed307,all,magnitude,0.2,580,0.9001310328221698,0.9330814158108366,0.311050208148966,0.8611872398137925
K562,corrupt_050_seed307,all,magnitude,0.3,580,0.9001310328221698,0.9314668231235753,0.4314812090480798,0.8121697013598861
K562,corrupt_100_seed101,primary,candidate,0.1,566,0.8978606165322445,0.9369981852278142,0.17353126451054604,0.9190202441788426
K562,corrupt_100_seed101,primary,candidate,0.2,566,0.8978606165322445,0.9307558790311233,0.3087252786693219,0.8656227705158491
K562,corrupt_100_seed101,primary,candidate,0.3,566,0.8978606165322445,0.9216548002533584,0.4271003481874237,0.8188414215300963
K562,corrupt_100_seed101,primary,e230,0.1,566,0.901639830856118,0.9401422217052482,0.17377562255473053,0.9187485218743076
K562,corrupt_100_seed101,primary,e230,0.2,566,0.901639830856118,0.9195210080032481,0.3074299499648606,0.8672447971678958
K562,corrupt_100_seed101,primary,e230,0.3,566,0.901639830856118,0.9256056494867283,0.4276436733599937,0.8180648507026353
K562,corrupt_100_seed101,primary,magnitude,0.1,566,0.8992579621117096,0.9485480829802301,0.17442893552854094,0.9180220481156106
K562,corrupt_100_seed101,primary,magnitude,0.2,566,0.8992579621117096,0.9337696931035814,0.309072757502704,0.8651876532156406
K562,corrupt_100_seed101,primary,magnitude,0.3,566,0.8992579621117096,0.9284130420476459,0.4280297491015706,0.8175130353750278
K562,corrupt_100_seed101,all,candidate,0.1,580,0.8987244519054806,0.9405364776715252,0.17705054785440083,0.9143882801617769
K562,corrupt_100_seed101,all,candidate,0.2,580,0.8987244519054806,0.9236901173164468,0.309932507555085,0.8625843655561438
K562,corrupt_100_seed101,all,candidate,0.3,580,0.8987244519054806,0.9246560046989001,0.43051982790293036,0.8135431029958138
K562,corrupt_100_seed101,all,e230,0.1,580,0.9024433228761232,0.9413581356480808,0.17711785964798407,0.9143134892800178
K562,corrupt_100_seed101,all,e230,0.2,580,0.9024433228761232,0.9277418323379615,0.31041472034903345,0.8619815995637082
K562,corrupt_100_seed101,all,e230,0.3,580,0.9024433228761232,0.9304795584811052,0.43134185169726497,0.8123687832896215
K562,corrupt_100_seed101,all,magnitude,0.1,580,0.9001310328221698,0.9609857583039885,0.17872579205105382,0.9125268977210513
K562,corrupt_100_seed101,all,magnitude,0.2,580,0.9001310328221698,0.9330814158108366,0.311050208148966,0.8611872398137925
K562,corrupt_100_seed101,all,magnitude,0.3,580,0.9001310328221698,0.9314668231235753,0.4314812090480798,0.8121697013598861
K562,corrupt_100_seed211,primary,candidate,0.1,566,0.8992925085923614,0.9427905399015192,0.17398145281766283,0.9185196418569801
K562,corrupt_100_seed211,primary,candidate,0.2,566,0.8992925085923614,0.9142812494694855,0.3068258300229059,0.8680012836438835
K562,corrupt_100_seed211,primary,candidate,0.3,566,0.8992925085923614,0.9322171724177231,0.428552897333182,0.8167653033066135
K562,corrupt_100_seed211,primary,e230,0.1,566,0.9009830202586591,0.9479143489612474,0.17437968100922374,0.9180768183669537
K562,corrupt_100_seed211,primary,e230,0.2,566,0.9009830202586591,0.9076851863547244,0.3060653344312974,0.8689535856457647
K562,corrupt_100_seed211,primary,e230,0.3,566,0.9009830202586591,0.9282730355015905,0.42801049524593016,0.8175405547747564
K562,corrupt_100_seed211,primary,magnitude,0.1,566,0.8992579621117096,0.9485480829802301,0.17442893552854094,0.9180220481156106
K562,corrupt_100_seed211,primary,magnitude,0.2,566,0.8992579621117096,0.9337696931035814,0.309072757502704,0.8651876532156406
K562,corrupt_100_seed211,primary,magnitude,0.3,566,0.8992579621117096,0.9284130420476459,0.4280297491015706,0.8175130353750278
K562,corrupt_100_seed211,all,candidate,0.1,580,0.9005699205100346,0.9464016806088902,0.1775310365013909,0.9138544038873434
K562,corrupt_100_seed211,all,candidate,0.2,580,0.9005699205100346,0.9091179063939814,0.30819820331463005,0.8647522458567124
K562,corrupt_100_seed211,all,candidate,0.3,580,0.9005699205100346,0.9427224129928928,0.43306999195245044,0.8099000114964994
K562,corrupt_100_seed211,all,e230,0.1,580,0.902674117267039,0.9439793073094882,0.17733259104578364,0.9140748988380182
K562,corrupt_100_seed211,all,e230,0.2,580,0.902674117267039,0.907217523647403,0.30797203023263076,0.8650349622092116
K562,corrupt_100_seed211,all,e230,0.3,580,0.902674117267039,0.928390710508218,0.43104700034005633,0.8127899995142053
K562,corrupt_100_seed211,all,magnitude,0.1,580,0.9001310328221698,0.9609857583039885,0.17872579205105382,0.9125268977210513
K562,corrupt_100_seed211,all,magnitude,0.2,580,0.9001310328221698,0.9330814158108366,0.311050208148966,0.8611872398137925
K562,corrupt_100_seed211,all,magnitude,0.3,580,0.9001310328221698,0.9314668231235753,0.4314812090480798,0.8121697013598861
K562,corrupt_100_seed307,primary,candidate,0.1,566,0.8975997310404263,0.9502752114924733,0.17456316989520182,0.9178727816096577
K562,corrupt_100_seed307,primary,candidate,0.2,566,0.8975997310404263,0.9165038717309316,0.3070820880971893,0.8676803941083869
K562,corrupt_100_seed307,primary,candidate,0.3,566,0.8975997310404263,0.9242406480641586,0.42745595684901877,0.8183331525844832
K562,corrupt_100_seed307,primary,e230,0.1,566,0.9016507358120254,0.9524670998098225,0.17473352591560506,0.9176833483924706
K562,corrupt_100_seed307,primary,e230,0.2,566,0.9016507358120254,0.9247907594079325,0.3080375279462123,0.8664839804921325
K562,corrupt_100_seed307,primary,e230,0.3,566,0.9016507358120254,0.9224954931016268,0.42721596120120464,0.8186761766669651
K562,corrupt_100_seed307,primary,magnitude,0.1,566,0.8992579621117096,0.9485480829802301,0.17442893552854094,0.9180220481156106
K562,corrupt_100_seed307,primary,magnitude,0.2,566,0.8992579621117096,0.9337696931035814,0.309072757502704,0.8651876532156406
K562,corrupt_100_seed307,primary,magnitude,0.3,566,0.8992579621117096,0.9284130420476459,0.4280297491015706,0.8175130353750278
K562,corrupt_100_seed307,all,candidate,0.1,580,0.899570430065037,0.961254389582106,0.17874779883935088,0.9125024457340546
K562,corrupt_100_seed307,all,candidate,0.2,580,0.899570430065037,0.9200112433766613,0.309494668252057,0.8631316646849287
K562,corrupt_100_seed307,all,candidate,0.3,580,0.899570430065037,0.9251120968865065,0.43058420760038735,0.8134511319994467
K562,corrupt_100_seed307,all,e230,0.1,580,0.9032986363614275,0.9534543489331744,0.17810880458494976,0.9132124393500559
K562,corrupt_100_seed307,all,e230,0.2,580,0.9032986363614275,0.9167593796294092,0.309107649349006,0.8636154383137427
K562,corrupt_100_seed307,all,e230,0.3,580,0.9032986363614275,0.9204782431435472,0.42993011592739233,0.8143855486751539
K562,corrupt_100_seed307,all,magnitude,0.1,580,0.9001310328221698,0.9609857583039885,0.17872579205105382,0.9125268977210513
K562,corrupt_100_seed307,all,magnitude,0.2,580,0.9001310328221698,0.9330814158108366,0.311050208148966,0.8611872398137925
K562,corrupt_100_seed307,all,magnitude,0.3,580,0.9001310328221698,0.9314668231235753,0.4314812090480798,0.8121697013598861
K562,one_source_keep_RPE1,primary,candidate,0.1,566,0.9003264543150089,0.8493089826836722,0.16671596125831636,0.9265987542785716
K562,one_source_keep_RPE1,primary,candidate,0.2,566,0.9003264543150089,0.9264438007570761,0.3082281159737824,0.8662453238027416
K562,one_source_keep_RPE1,primary,candidate,0.3,566,0.9003264543150089,0.917070205745966,0.4264698696612241,0.8197425600296646
K562,one_source_keep_RPE1,primary,e230,0.1,566,0.9014334004947112,0.8852179316177033,0.16950684507700609,0.9234953353367674
K562,one_source_keep_RPE1,primary,e230,0.2,566,0.9014334004947112,0.9211698388674566,0.3076200525429776,0.8670067483643246
K562,one_source_keep_RPE1,primary,e230,0.3,566,0.9014334004947112,0.9252616881609932,0.42759637141663326,0.8181324590358221
K562,one_source_keep_RPE1,primary,magnitude,0.1,566,0.8992579621117096,0.9485480829802301,0.17442893552854094,0.9180220481156106
K562,one_source_keep_RPE1,primary,magnitude,0.2,566,0.8992579621117096,0.9337696931035814,0.309072757502704,0.8651876532156406
K562,one_source_keep_RPE1,primary,magnitude,0.3,566,0.8992579621117096,0.9284130420476459,0.4280297491015706,0.8175130353750278
