draw,permuted_fold_macro_spearman
317,0.021512991625072635
318,0.024227276609269963
319,-0.0678889028792674
320,0.043507993878623794
321,-0.07808140730708471
322,0.009204801641725019
323,0.013650781049182692
324,0.05938813054124165
325,0.052504702575973075
326,-0.0512481634084916
327,0.11463860483347679
328,0.02378980259619362
329,0.03899138178280333
330,-0.026220505106658337
331,-0.008881128441758005
332,-0.0024551662807181453
333,0.010259500536146585
334,-0.03974462775866474
335,0.04282244393375374
336,-0.049481833970610324
337,0.03222535724807176
338,-0.06574045005717984
339,-0.028432483851876047
340,-0.019335328809304102
341,0.017150448725486246
342,-0.001281008528079035
343,-0.007836137675248791
344,-0.015560708445521107
345,-0.005989318217748257
346,0.10536449745310758
347,0.056768314413536324
348,0.02629533873672533
349,-0.004050765904135267
350,-0.06567962999162377
351,0.0001766585861317901
352,0.018131643595049877
353,0.023633602317979983
354,0.00879997243761371
355,-0.01648130982379504
356,0.02544074560128353
357,0.025578252782139866
358,0.011407451399797899
359,0.02182125538621061
360,-0.00582469669849769
361,-0.04567141113699932
362,0.03701165007079573
363,0.0043431121915996854
364,-0.036578958230854934
365,0.01694359816636777
366,-0.08905395958175365
367,0.021213216167063183
368,0.00981357352925545
369,0.0176550775425015
370,-0.0306372403064513
371,-0.001010406476445806
372,0.010571337474509463
373,-0.010908269142682572
374,0.05235449395586088
375,-0.005919922598319171
376,-0.008400230291717733
377,-0.09580835280153545
378,0.008640574135677714
379,-0.04638504001497264
380,-0.01188740527048134
381,0.03184685357515727
382,0.011459785153673279
383,0.013319258195765793
384,0.016517981421524556
385,0.009950300127611693
386,-0.009148029836292164
387,-0.012394887966236487
388,0.016106090715598615
389,0.08521710238107368
390,-0.05141236787149409
391,0.09239572269815366
392,0.009369375654815144
393,-0.03024744588926209
394,0.03477063629353179
395,-0.03574881796898747
396,-0.03231891531012051
397,-0.05017033011135489
398,0.0050861398964846686
399,0.03206525704095031
400,0.08408394168963683
401,0.02407568938127804
402,0.015523921747014124
403,-0.001693850681036928
404,0.06419273344507628
405,0.0120578728409716
406,-0.011894977154920291
407,-0.04079277253084477
408,-0.0025422301732276093
409,0.0017856564515767418
410,-0.06815977031650695
411,0.06130785199244033
412,-0.021616972282089846
413,0.0035530093409567765
414,-0.05311765091107034
415,0.0246756203287646
416,0.003112166585845243
417,-0.005560347194477637
418,0.07486053587356152
419,-0.006646816675997242
420,-0.021263390516527342
421,-0.030420617635480676
422,0.006465688150023228
423,-0.028767560724233882
424,-0.007669207908276439
425,-0.03497575942253358
426,-0.009348531522984194
427,0.003931668795314119
428,-0.00937162248221436
429,0.021192549141163888
430,-0.01278771875430619
431,0.028237384056267977
432,-0.002218696581518845
433,-0.003887467325528208
434,0.005028068060073213
435,-0.04703730153144867
436,0.02558707692858848
437,-0.02692014097007539
438,0.028850481364688724
439,0.007103047161087584
440,-0.021135783667440438
441,0.0458006987456979
442,0.0055088361534693054
443,-0.05441385555661434
444,-0.021605667800894124
445,0.0394892533920874
446,-0.006821333883482275
447,-0.049193656224267794
448,0.008441053926368241
449,0.042708264530558024
450,-0.057183381736211354
451,0.04113760967053765
452,0.03883866467927453
453,0.018433419489797192
454,0.06552097670254103
455,-0.0037324250614099836
456,-0.004905608105845005
457,-0.0037411019896594214
458,0.03201427592028446
459,0.04505841690912704
460,0.007892968311877597
461,-0.0065217703737256594
462,0.010032954262565064
463,0.012332291276246906
464,0.03382236219981903
465,0.04213018371904374
466,0.04450294437790699
467,0.033006137739939254
468,0.009417773052032268
469,-0.01240445012342638
470,0.02744331685236196
471,0.0026713398404696093
472,0.0010357809851715357
473,0.007933720096202369
474,-0.009314928256517307
475,-0.01763383157461782
476,-0.04126715644601329
477,0.03638729492105589
478,-0.0016578151828604004
479,0.05333328334435509
480,-0.02413429892577659
481,0.018818031724117047
482,0.04699732462647847
483,0.005674696656329934
484,0.06074878938907805
485,0.005651167656442572
486,0.005639278191133532
487,0.033856109378850086
488,-0.0716821937179455
489,-0.09070083997718857
490,-0.036225959257053374
491,0.01632733183576841
492,-0.02862961740574787
493,-0.007123939764354913
494,-0.07717032240771814
495,-0.05108404017357455
496,-0.05135657109267851
497,0.010861951169063858
498,-0.05129150482540735
499,0.04549627100807114
500,-0.01036318387257488
501,-0.012147845593074426
502,-0.0025170060133873997
503,0.028495578249620557
504,-0.01461043847206028
505,0.031048376593692584
506,-0.0268682975405651
507,0.026884736733702255
508,0.00376422723681192
509,-0.00928214487278474
510,-0.034141873100772366
511,-0.01120065653732714
512,0.020222238225118105
513,-0.012832938139815078
514,0.014757914300260811
515,0.05160305020671875
516,0.012728752352848554
517,0.0015498326850639371
518,0.0551684095726514
519,-0.02044368598323733
520,0.01625849143190054
521,-0.00868244717374329
522,0.03468816637422872
523,0.03052216348281144
524,0.04263207961283323
525,0.039180456420898235
526,0.02413896855006103
527,0.028438002427591
528,0.009446266085742437
529,0.027016533440470496
530,-0.059145627475664944
531,-0.021998253596167947
532,0.01831175007548868
533,-0.008333673579028417
534,-0.09887010615523661
535,-0.03521438329003438
536,0.022962449894147592
537,0.03317888164789277
538,-0.011363447431978119
539,0.03764025544814104
540,0.012661823300005549
541,-0.0019575188251463632
542,0.016144322455614705
543,-0.058085080865572215
544,-0.042521532547958166
545,-0.052502813666995725
546,0.018729658788764047
547,0.020344048313521212
548,-0.045461047055408044
549,0.037345082522034924
550,-0.04963598306470098
551,-0.017764931115746847
552,-0.04236052037158199
553,-0.0019252945366085097
554,0.02626231338082324
555,0.011472730469915387
556,-0.018585497859937603
557,-0.04768068188561998
558,0.037024431146776636
559,-0.06504000691303433
560,-0.00594778495317594
561,-0.007638497693754839
562,-0.02499988199955732
563,-0.02993756704339522
564,0.05386836282354813
565,0.002437396234442126
566,-0.0008898637434053558
567,0.0062505282702511305
568,0.03691091408158846
569,-0.07205364455487952
570,-0.045982620254007775
571,-0.02317802346466073
572,0.025276951826498546
573,-0.010500291314193706
574,-0.019585791628596225
575,0.024661301521404635
576,-0.032098957431468525
577,0.02258945824376024
578,-0.02921929025516593
579,0.04256946918737783
580,0.0442773240424041
581,0.012384557051513496
582,-7.387248250247064e-05
583,-0.04595704412796707
584,-0.024221315717261334
585,0.02104440944665045
586,0.0604040501594396
587,0.01320250784368184
588,-0.015992220036463216
589,0.02207797966785222
590,0.04247403038070866
591,-0.01302752436838553
592,-0.03278742396339431
593,-0.019155411512596584
594,-0.007814304354697283
595,0.03016942550697457
596,0.07090854422166343
597,-0.012898296731942635
598,0.0006234147660518853
599,0.03386482075802961
600,0.019324960217837816
601,0.018996231733893178
602,-0.03333538843025198
603,-0.044181096949839085
604,-0.021055104335173398
605,0.0018923439446837148
606,0.02547101145368897
607,-0.05892916808008214
608,0.0016927406066147685
609,0.03498454207932081
610,0.0017847849694387224
611,0.03519316591924517
612,0.023326978796952846
613,-0.05273938856839342
614,0.033251605554905535
615,0.03578167086585558
616,-0.0232449799649234
617,-0.027851692970048712
618,-0.0035520021121953666
619,-0.026460029373896445
620,0.03030677858703662
621,0.018994546902885885
622,0.002212590244932506
623,-0.019254890151547
624,0.03211283448656486
625,-0.052084093904972685
626,0.0049612183047998875
627,0.05696279990972282
628,-0.0013115990097936783
629,0.03269445433157846
630,0.056580159902560476
631,0.07109750593732149
632,-0.037261736377370284
633,-0.02066667527357441
634,-0.024112184567461937
635,0.06210010064081273
636,-0.00016624984276153245
637,-0.014999860422850687
638,-0.03227844111356105
639,-0.069504597038248
640,-0.0799791326722801
641,-0.017928932680210233
642,-0.012330843112290086
643,-0.016602111480171322
644,-0.03148367928601372
645,-0.002136604089879981
646,0.009869339516782297
647,0.020177757401639525
648,-0.02439743931251481
649,0.02473144889610292
650,-0.04028027034069528
651,-0.02526655961696081
652,-0.07839405289275339
653,0.06738874144268095
654,0.016689286071996594
655,-0.009175366739476469
656,-0.03716362196155679
657,-0.042102248865774565
658,-0.02648756841069887
659,-0.033439378084189515
660,0.03308466286824278
661,-0.04128630100709848
662,0.06690511927064688
663,-0.0018044738106634628
664,0.09543642327295054
665,0.02762517835188146
666,0.012038870571963914
667,-0.025925374013134626
668,-0.06450935575086386
669,-0.07712980007396897
670,-0.0003946450592436368
671,-0.00047300196806981395
672,-0.0017524517373589672
673,-0.029289259832101653
674,-0.053597151974958
675,0.00026643626827185595
676,0.03363164834745945
677,-0.08366486633842889
678,0.0248885467494789
679,-0.01851403723128464
680,-0.01085784486021726
681,-0.026827172298979265
682,0.00458347595687449
683,-0.029253005838461042
684,-0.02659734925769684
685,0.017948678220471175
686,0.05410052408264633
687,0.022868034123624054
688,0.012645027169295633
689,-0.010905334218629738
690,-0.01516233588371629
691,0.01511488890497889
692,-0.011333558510347255
693,0.014163469015872359
694,-0.014622842139590761
695,-0.05157763379711684
696,-0.0063703258577559934
697,-0.0036290152530788584
698,-0.04559867670590686
699,-0.016105674393760313
700,0.029074347802023854
701,0.0627086081915537
702,-0.046075749366961585
703,0.006723191491303674
704,-0.012546614289019866
705,-0.025546708980021378
706,0.03322290677435708
707,-0.021906825193992657
708,0.012647487753618677
709,0.044375662166341444
710,-0.05311138589139873
711,-0.012761456626866802
712,-0.008631650968854432
713,0.026821269787509778
714,0.02379609024901663
715,0.008620403075889642
716,0.03973183431056765
717,-0.022963203847013124
718,-0.014786328422272291
719,0.056730282498341646
720,-0.03827825394149902
721,0.020486175310011363
722,-0.020908886700922755
723,-0.037573739937027284
724,-0.016762229101795915
725,0.035530526362113735
726,-0.029229771102686646
727,-0.03744073325957705
728,-0.031033285216410373
729,-0.041791647212239706
730,-0.01847331281632067
731,0.07563861969454069
732,0.03498547272778071
733,-0.0195237606098096
734,0.035643444291500716
735,-0.04458546924572545
736,0.03670738501672464
737,-0.031042508979321724
738,-0.022693817691640212
739,0.013440993638854388
740,0.0039627823484433364
741,0.016569902034841412
742,-0.011998052920206299
743,0.008252799934981857
744,-0.04956485875159993
745,0.017878128971291058
746,-0.04573012231475918
747,-0.04629201293346745
748,0.011223698164896833
749,-0.0014468174579405119
750,-0.0013767162724181
751,-0.03401402187573826
752,-0.03196578384102049
753,-0.011943205742835736
754,-0.013938190505317508
755,0.03377117075942087
756,-0.03440161591008173
757,-0.03978421586820003
758,0.002160666437939067
759,0.03663461113805621
760,-0.01229905498472947
761,-0.008958396672919923
762,0.041112542708491455
763,0.038371254845872
764,-0.03569200069448231
765,0.014860080831441637
766,-0.01476457616621484
767,-0.024369633346478237
768,-0.021211383757011457
769,0.022455493280100536
770,-0.03349375849709318
771,-0.008522236204863606
772,-0.019763264147922267
773,-0.009937100129210464
774,-0.01762715534746283
775,0.02698643137766373
776,0.04622703205163881
777,0.035523131545306064
778,-0.024979277463095275
779,-0.02864687474132733
780,0.005985980937579322
781,0.01764781894098161
782,-0.048239974812805994
783,-0.04803407897043956
784,-0.08310522315423123
785,0.03831333660892978
786,-0.014089357983184557
787,-0.04806316507825491
788,0.027777547176420912
789,-0.03559972981561918
790,0.05437011837788735
791,0.010506667692775263
792,-0.0592931286172406
793,0.01700937916817713
794,0.010536839922339494
795,0.0063331616601259655
796,-0.006133259194326521
797,0.02644375999188684
798,-0.020541399944984697
799,0.0025926798102304488
800,-0.003755628457736298
801,0.018627120669471947
802,-0.015490138930244302
803,0.00097714462564413
804,-0.027573088888093535
805,-0.03181448971555019
806,0.0016729850547224962
807,-0.03227641121693394
808,-0.0385758949421254
809,-0.04538218976990736
810,-0.0012548954123743886
811,-0.055503381067372966
812,-0.014922654898653794
813,-0.04406445771152344
814,-0.06026266172919575
815,-0.005073493176176712
816,-0.016591584392578
817,0.024916551845585073
818,-0.01923169039005896
819,-0.04281516226441933
820,-0.038704407198449586
821,0.0158033859310382
822,-0.07740592710608026
823,-0.010569468245446507
824,-0.01110930647624951
825,0.04966901708435737
826,-0.029848898052342372
827,0.003788219870045332
828,0.006518573494613841
829,-0.007126138868225068
830,-0.005044858663011719
831,-0.09997493859372171
832,0.015769632210199492
833,0.017508668034167493
834,-0.020812114188449606
835,0.032304074640383436
836,0.015647310829126976
837,0.015119561864245854
838,0.05896945009516452
839,-0.005219452549197271
840,0.015035592358533157
841,0.03816724327235802
842,-0.01690930477983556
843,-0.029527526112785286
844,-0.019725197006120777
845,-0.018383191506451204
846,-0.0626549227501171
847,-0.030203353685788418
848,-0.048218987005290544
849,0.044065051424661265
850,-0.013693013369754878
851,0.02789870815507389
852,-0.00011379262536674595
853,-0.05091366404676805
854,0.03853436450454941
855,0.03876689558085926
856,-0.020899727296559062
857,0.0031049555713496984
858,-0.058650038057948516
859,0.03787549252641041
860,0.087119688807154
861,0.02266735573849326
862,0.007805421146234995
863,-0.004737648181642843
864,0.03575741052482661
865,0.035675878284633936
866,0.039612780596933246
867,0.03175416118239748
868,0.018377262345312954
869,0.02236960731352273
870,-0.08691497161346962
871,-0.018080639319257095
872,-0.003489275918760867
873,-0.01640889358610609
874,0.002833322479158921
875,0.042921525126008504
876,0.008321244381875889
877,0.02569180716212373
878,-0.014615759940980685
879,-0.0005059818722158617
880,-0.049719092895603736
881,0.014312933205782063
882,-0.0005518189946461963
883,0.02189964968051622
884,0.06062869109566148
885,-0.038862855354689474
886,-0.06884581690228493
887,0.018465387153937342
888,-0.01886354211610803
889,0.018440433073671384
890,0.058408463248413686
891,-0.006342018923933137
892,-0.008208490236346525
893,-0.002815846578936351
894,-0.01790235655736888
895,-0.034018637876503596
896,0.043161318370823966
897,0.018037883597281274
898,-0.02463718131391343
899,0.038193753217561126
900,0.0018203790251941046
901,0.0005264916906180964
902,0.015616160546939123
903,-0.029868103241704337
904,0.006405197526891411
905,-0.0012350605692803235
906,0.02722904406718235
907,0.03170712108924822
908,-0.014861093046707385
909,-0.0013023052143215602
910,0.04025979759450127
911,-0.004683472858543701
912,0.044369103305219516
913,-0.024270443931335723
914,0.03184613754988623
915,0.03859326885414146
916,0.03629175120900976
917,-0.013482558292634303
918,-0.0018540099050942547
919,-0.02930250116689412
920,0.016000327924707278
921,0.007943898414545597
922,0.005019677561742458
923,0.011218031202490122
924,-0.020654540094543632
925,0.022036099146922578
926,-0.03931779148369406
927,0.052335820243264955
928,-0.05312817382249218
929,0.0365037088832514
930,-0.005555410828216657
931,0.05021460947420943
932,-0.047985729041887575
933,0.026241102748295064
934,0.011990689314307698
935,-0.0027768202324525435
936,0.03905079773617818
937,-0.02142887757872586
938,-0.02780461137945045
939,-0.01650421327124507
940,-0.0023882166393971588
941,0.015271843999418135
942,0.02886249323945534
943,0.030861233231744438
944,0.0049587612780212734
945,-0.019844054896207466
946,-0.0236406999219822
947,0.006672740284850368
948,-0.01776059062359422
949,-0.08275316546488323
950,-0.02149118431701736
951,-0.03347602100888587
952,-0.028050529202482275
953,0.018423368874481972
954,-0.03752278461232881
955,-0.024987728799841426
956,0.0694010291956782
957,-0.01419142402806387
958,-0.026498557226229347
959,-0.010108401349644592
960,-0.06002667168178203
961,0.018200418748612494
962,0.059369062457000285
963,-0.008356089287878581
964,-0.04089369449023721
965,-0.010362742062513145
966,-0.01192548213067821
967,0.04223660879807722
968,-0.0030800130945247673
969,-0.03939493198040193
970,-0.0410913918164576
971,0.0649800181596382
972,-0.018625384479864778
973,0.03739979362600946
974,-0.01825770085950554
975,-0.013612073581800463
976,-0.03349773055824188
977,-0.006579555090443233
978,-0.00013139368181248442
979,-0.03290234952445909
980,0.05675523938753785
981,-0.022835312905404994
982,0.012870872801597658
983,-0.05702070864226576
984,-0.011506169202702294
985,0.02335364431195116
986,0.01959329394585299
987,0.047383976181714124
988,0.006901848003650125
989,0.01708484051204767
990,-0.0019491081053699785
991,0.09729737988353035
992,0.003198983518981052
993,-0.029665341225924107
994,-0.007340688262814472
995,-0.007092155775932676
996,0.03531519725162857
997,-0.019084382451931746
998,0.06483261845053799
999,-0.03301954923653157
