dataset,fold_id,task_id,perturbation,predictor,model_rmse,no_change_rmse
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Spi1,Spi1,scGPT_context_mean_finetuned,0.2329318223158002,0.23292397291372988
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Spi1,Spi1,GEARS_context_mean_trainonly_graphs,0.1897172563918834,0.23292397291372988
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Stag2,Stag2,scGPT_context_mean_finetuned,0.1829680802636455,0.18123457052733827
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Stag2,Stag2,GEARS_context_mean_trainonly_graphs,0.1530306925485025,0.18123457052733827
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),EBMP::Cebpa,Cebpa,scGPT_context_mean_finetuned,0.1441953770018708,0.1419470175710692
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),EBMP::Cebpa,Cebpa,GEARS_context_mean_trainonly_graphs,0.1485789440282165,0.1419470175710692
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),EBMP::Crebbp,Crebbp,scGPT_context_mean_finetuned,0.1301999539842596,0.12695174675973975
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),EBMP::Crebbp,Crebbp,GEARS_context_mean_trainonly_graphs,0.115227472379594,0.12695174675973975
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),EBMP::Hdac1,Hdac1,scGPT_context_mean_finetuned,0.0621243567805581,0.06172429788378226
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),EBMP::Hdac1,Hdac1,GEARS_context_mean_trainonly_graphs,0.0814158384503984,0.06172429788378226
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),EBMP::Mbd3,Mbd3,scGPT_context_mean_finetuned,0.0601313057122985,0.06122029105342943
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),EBMP::Mbd3,Mbd3,GEARS_context_mean_trainonly_graphs,0.0570026217214308,0.06122029105342943
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),EBMP::Rbbp4,Rbbp4,scGPT_context_mean_finetuned,0.0838050997162695,0.08660774914374703
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),EBMP::Rbbp4,Rbbp4,GEARS_context_mean_trainonly_graphs,0.1234778080632465,0.08660774914374703
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),EBMP::Setdb2,Setdb2,scGPT_context_mean_finetuned,0.0707365836954126,0.07106904974710847
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),EBMP::Setdb2,Setdb2,GEARS_context_mean_trainonly_graphs,0.0769110398854853,0.07106904974710847
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),EBMP::Smarcd2,Smarcd2,scGPT_context_mean_finetuned,0.078960064082299,0.08035830004870795
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),EBMP::Smarcd2,Smarcd2,GEARS_context_mean_trainonly_graphs,0.0997261950363812,0.08035830004870795
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),GMP::Cebpa,Cebpa,scGPT_context_mean_finetuned,0.1478905328020815,0.14601435742091268
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),GMP::Cebpa,Cebpa,GEARS_context_mean_trainonly_graphs,0.1566284705098289,0.14601435742091268
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),GMP::Crebbp,Crebbp,scGPT_context_mean_finetuned,0.1623146068789316,0.16040908534893264
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),GMP::Crebbp,Crebbp,GEARS_context_mean_trainonly_graphs,0.1518515869516795,0.16040908534893264
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),GMP::Hdac1,Hdac1,scGPT_context_mean_finetuned,0.0639927353629285,0.06314471010958779
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),GMP::Hdac1,Hdac1,GEARS_context_mean_trainonly_graphs,0.0929659056024753,0.06314471010958779
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),GMP::Mbd3,Mbd3,scGPT_context_mean_finetuned,0.0601656835309292,0.05710787737414043
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),GMP::Mbd3,Mbd3,GEARS_context_mean_trainonly_graphs,0.0750648821233988,0.05710787737414043
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),GMP::Rbbp4,Rbbp4,scGPT_context_mean_finetuned,0.1193543732938868,0.11914761980848833
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),GMP::Rbbp4,Rbbp4,GEARS_context_mean_trainonly_graphs,0.1449672194388483,0.11914761980848833
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),GMP::Setdb2,Setdb2,scGPT_context_mean_finetuned,0.0621997148724432,0.061713485294121406
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),GMP::Setdb2,Setdb2,GEARS_context_mean_trainonly_graphs,0.0709002163368097,0.061713485294121406
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),GMP::Smarcd2,Smarcd2,scGPT_context_mean_finetuned,0.0714403400485309,0.0696603652789754
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),GMP::Smarcd2,Smarcd2,GEARS_context_mean_trainonly_graphs,0.0989328874525886,0.0696603652789754
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),HSC::Cebpa,Cebpa,scGPT_context_mean_finetuned,0.1245091706320298,0.1203420369784919
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),HSC::Cebpa,Cebpa,GEARS_context_mean_trainonly_graphs,0.1329744722816673,0.1203420369784919
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),HSC::Crebbp,Crebbp,scGPT_context_mean_finetuned,0.1319261216680564,0.12732268967633364
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),HSC::Crebbp,Crebbp,GEARS_context_mean_trainonly_graphs,0.1144908069990448,0.12732268967633364
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),HSC::Hdac1,Hdac1,scGPT_context_mean_finetuned,0.0667754451794814,0.06544005598830942
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),HSC::Hdac1,Hdac1,GEARS_context_mean_trainonly_graphs,0.0865791010420965,0.06544005598830942
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),HSC::Mbd3,Mbd3,scGPT_context_mean_finetuned,0.0559099931981325,0.055534410575751945
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),HSC::Mbd3,Mbd3,GEARS_context_mean_trainonly_graphs,0.0562033523687138,0.055534410575751945
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),HSC::Rbbp4,Rbbp4,scGPT_context_mean_finetuned,0.0965721170457488,0.0979556772542494
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),HSC::Rbbp4,Rbbp4,GEARS_context_mean_trainonly_graphs,0.1328544144906949,0.0979556772542494
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),HSC::Setdb2,Setdb2,scGPT_context_mean_finetuned,0.0580166571295945,0.05739866038398291
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),HSC::Setdb2,Setdb2,GEARS_context_mean_trainonly_graphs,0.0695593043257288,0.05739866038398291
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),HSC::Smarcd2,Smarcd2,scGPT_context_mean_finetuned,0.1008074202174459,0.10273769006382726
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),HSC::Smarcd2,Smarcd2,GEARS_context_mean_trainonly_graphs,0.1152211165380729,0.10273769006382726
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),MkP::Cebpa,Cebpa,scGPT_context_mean_finetuned,0.1318388807459503,0.12700257332920295
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),MkP::Cebpa,Cebpa,GEARS_context_mean_trainonly_graphs,0.1407713758860998,0.12700257332920295
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),MkP::Crebbp,Crebbp,scGPT_context_mean_finetuned,0.1256483918142275,0.12070189394056567
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),MkP::Crebbp,Crebbp,GEARS_context_mean_trainonly_graphs,0.1090173642448476,0.12070189394056567
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),MkP::Hdac1,Hdac1,scGPT_context_mean_finetuned,0.1239085256874692,0.12460939974682923
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),MkP::Hdac1,Hdac1,GEARS_context_mean_trainonly_graphs,0.1369029862753923,0.12460939974682923
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),MkP::Mbd3,Mbd3,scGPT_context_mean_finetuned,0.0878978960618065,0.08887525044673757
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),MkP::Mbd3,Mbd3,GEARS_context_mean_trainonly_graphs,0.0860733900425401,0.08887525044673757
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),MkP::Rbbp4,Rbbp4,scGPT_context_mean_finetuned,0.1658636656764196,0.169717294427694
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),MkP::Rbbp4,Rbbp4,GEARS_context_mean_trainonly_graphs,0.2022575716601464,0.169717294427694
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),MkP::Setdb2,Setdb2,scGPT_context_mean_finetuned,0.0881960817401242,0.08851540731389017
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),MkP::Setdb2,Setdb2,GEARS_context_mean_trainonly_graphs,0.0930344363259502,0.08851540731389017
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),MkP::Smarcd2,Smarcd2,scGPT_context_mean_finetuned,0.1105841021961438,0.11298114001767853
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),MkP::Smarcd2,Smarcd2,GEARS_context_mean_trainonly_graphs,0.114810112078403,0.11298114001767853
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),EBMP::Hmgxb4,Hmgxb4,scGPT_context_mean_finetuned,0.1157111575641096,0.11190263082440347
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),EBMP::Hmgxb4,Hmgxb4,GEARS_context_mean_trainonly_graphs,0.0742967267084645,0.11190263082440347
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),EBMP::Mbd2,Mbd2,scGPT_context_mean_finetuned,0.0559201370383017,0.054620923145889386
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),EBMP::Mbd2,Mbd2,GEARS_context_mean_trainonly_graphs,0.0453914630055494,0.054620923145889386
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),EBMP::Smarcd1,Smarcd1,scGPT_context_mean_finetuned,0.0888607664460541,0.08976542863937827
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),EBMP::Smarcd1,Smarcd1,GEARS_context_mean_trainonly_graphs,0.0466028350697043,0.08976542863937827
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),GMP::Chd4,Chd4,scGPT_context_mean_finetuned,0.0630189908462926,0.06432740800371746
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),GMP::Chd4,Chd4,GEARS_context_mean_trainonly_graphs,0.0973803525072629,0.06432740800371746
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),GMP::Ehmt1,Ehmt1,scGPT_context_mean_finetuned,0.0792170740314548,0.07860363287732436
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),GMP::Ehmt1,Ehmt1,GEARS_context_mean_trainonly_graphs,0.0912450410135932,0.07860363287732436
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),GMP::Prmt1,Prmt1,scGPT_context_mean_finetuned,0.1362857923218248,0.13425408981303827
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),GMP::Prmt1,Prmt1,GEARS_context_mean_trainonly_graphs,0.1186453947513869,0.13425408981303827
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),HSC::Hmgxb4,Hmgxb4,scGPT_context_mean_finetuned,0.1156736901916259,0.11177456133977424
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),HSC::Hmgxb4,Hmgxb4,GEARS_context_mean_trainonly_graphs,0.0897846944818339,0.11177456133977424
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),HSC::Prmt5,Prmt5,scGPT_context_mean_finetuned,0.0582522365704346,0.05664568802347133
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),HSC::Prmt5,Prmt5,GEARS_context_mean_trainonly_graphs,0.0403012741230827,0.05664568802347133
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),HSC::Smc2,Smc2,scGPT_context_mean_finetuned,0.0858380612984513,0.08054137075738199
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),HSC::Smc2,Smc2,GEARS_context_mean_trainonly_graphs,0.0472634441697926,0.08054137075738199
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),HSC::Spi1,Spi1,scGPT_context_mean_finetuned,0.1508086519639064,0.14770688860118777
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),HSC::Spi1,Spi1,GEARS_context_mean_trainonly_graphs,0.0872914572132299,0.14770688860118777
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,HSC::Cbx3,Cbx3,scGPT_context_mean_finetuned,0.0904339748284582,0.08700630992965427
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,HSC::Cbx3,Cbx3,GEARS_context_mean_trainonly_graphs,0.1054846069334338,0.08700630992965427
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,HSC::Ehmt1,Ehmt1,scGPT_context_mean_finetuned,0.0677231022560026,0.06099166864790373
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,HSC::Ehmt1,Ehmt1,GEARS_context_mean_trainonly_graphs,0.0582442911123391,0.06099166864790373
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,HSC::Kdm6a,Kdm6a,scGPT_context_mean_finetuned,0.1213820744664878,0.12219738898468586
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,HSC::Kdm6a,Kdm6a,GEARS_context_mean_trainonly_graphs,0.1199558456284722,0.12219738898468586
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,HSC::Kmt2a,Kmt2a,scGPT_context_mean_finetuned,0.0728114518521495,0.06965030604109468
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,HSC::Kmt2a,Kmt2a,GEARS_context_mean_trainonly_graphs,0.0838742627722406,0.06965030604109468
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,HSC::Phf10,Phf10,scGPT_context_mean_finetuned,0.0561700728775001,0.05518426006639114
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,HSC::Phf10,Phf10,GEARS_context_mean_trainonly_graphs,0.0629349464967527,0.05518426006639114
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,HSC::Rbbp4,Rbbp4,scGPT_context_mean_finetuned,0.0984069817473261,0.0979556772542494
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,HSC::Rbbp4,Rbbp4,GEARS_context_mean_trainonly_graphs,0.1012692451422125,0.0979556772542494
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,HSC::Smarcd1,Smarcd1,scGPT_context_mean_finetuned,0.0921675922838636,0.09191300126994653
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,HSC::Smarcd1,Smarcd1,GEARS_context_mean_trainonly_graphs,0.1066959575562361,0.09191300126994653
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,HSC::Ash1l,Ash1l,scGPT_context_mean_finetuned,0.1283904857789901,0.12778446762539766
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,HSC::Ash1l,Ash1l,GEARS_context_mean_trainonly_graphs,0.1099680301552798,0.12778446762539766
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,HSC::Brd9,Brd9,scGPT_context_mean_finetuned,0.0774988343892691,0.07349149336096351
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,HSC::Brd9,Brd9,GEARS_context_mean_trainonly_graphs,0.0539012562089965,0.07349149336096351
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,HSC::Carm1,Carm1,scGPT_context_mean_finetuned,0.0925684742944375,0.08293987278435379
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,HSC::Carm1,Carm1,GEARS_context_mean_trainonly_graphs,0.0580696725658053,0.08293987278435379
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,HSC::Cebpa,Cebpa,scGPT_context_mean_finetuned,0.1209691464009771,0.1203420369784919
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,HSC::Cebpa,Cebpa,GEARS_context_mean_trainonly_graphs,0.0991312471054671,0.1203420369784919
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,HSC::Chd4,Chd4,scGPT_context_mean_finetuned,0.0851560794845975,0.08320327011664207
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,HSC::Chd4,Chd4,GEARS_context_mean_trainonly_graphs,0.0679957510165678,0.08320327011664207
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,HSC::Crebbp,Crebbp,scGPT_context_mean_finetuned,0.1289448929003445,0.12732268967633364
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,HSC::Crebbp,Crebbp,GEARS_context_mean_trainonly_graphs,0.0834213602352576,0.12732268967633364
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,HSC::Ehmt2,Ehmt2,scGPT_context_mean_finetuned,0.0651366157970053,0.05745912793938625
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,HSC::Ehmt2,Ehmt2,GEARS_context_mean_trainonly_graphs,0.0498506870560897,0.05745912793938625
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,HSC::Ezh2,Ezh2,scGPT_context_mean_finetuned,0.1460917909473259,0.14091003472688635
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,HSC::Ezh2,Ezh2,GEARS_context_mean_trainonly_graphs,0.0857333116266893,0.14091003472688635
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,HSC::Gltscr1,Gltscr1,scGPT_context_mean_finetuned,0.0543695948465203,0.049914613298094546
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,HSC::Gltscr1,Gltscr1,GEARS_context_mean_trainonly_graphs,0.0583621093312542,0.049914613298094546
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,HSC::Hdac1,Hdac1,scGPT_context_mean_finetuned,0.0648972188425709,0.06544005598830942
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,HSC::Hdac1,Hdac1,GEARS_context_mean_trainonly_graphs,0.0553499795158754,0.06544005598830942
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,HSC::Hmgxb4,Hmgxb4,scGPT_context_mean_finetuned,0.1127891669171287,0.11177456133977424
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,HSC::Hmgxb4,Hmgxb4,GEARS_context_mean_trainonly_graphs,0.0820209903659967,0.11177456133977424
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,HSC::Kmt2d,Kmt2d,scGPT_context_mean_finetuned,0.089087459212443,0.09125624312254596
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,HSC::Kmt2d,Kmt2d,GEARS_context_mean_trainonly_graphs,0.0865463816818093,0.09125624312254596
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,HSC::Mbd2,Mbd2,scGPT_context_mean_finetuned,0.0645552024963086,0.06832712006259246
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,HSC::Mbd2,Mbd2,GEARS_context_mean_trainonly_graphs,0.0793956476087126,0.06832712006259246
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,HSC::Mbd3,Mbd3,scGPT_context_mean_finetuned,0.058804606820095,0.055534410575751945
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,HSC::Mbd3,Mbd3,GEARS_context_mean_trainonly_graphs,0.0470341345333969,0.055534410575751945
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,HSC::Men1,Men1,scGPT_context_mean_finetuned,0.0669962999320537,0.0626988419938122
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,HSC::Men1,Men1,GEARS_context_mean_trainonly_graphs,0.0493659499348544,0.0626988419938122
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,HSC::Prmt1,Prmt1,scGPT_context_mean_finetuned,0.1187965441747852,0.11494290769803388
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,HSC::Prmt1,Prmt1,GEARS_context_mean_trainonly_graphs,0.0881106792985843,0.11494290769803388
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,HSC::Prmt5,Prmt5,scGPT_context_mean_finetuned,0.0597566227585601,0.05664568802347133
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,HSC::Prmt5,Prmt5,GEARS_context_mean_trainonly_graphs,0.0477175183197079,0.05664568802347133
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,HSC::Rcor1,Rcor1,scGPT_context_mean_finetuned,0.0751704555042476,0.07368281149727202
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,HSC::Rcor1,Rcor1,GEARS_context_mean_trainonly_graphs,0.0701665279656465,0.07368281149727202
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,HSC::Setdb1,Setdb1,scGPT_context_mean_finetuned,0.0719061613945146,0.07409997844823517
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,HSC::Setdb1,Setdb1,GEARS_context_mean_trainonly_graphs,0.0585518495118769,0.07409997844823517
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,HSC::Setdb2,Setdb2,scGPT_context_mean_finetuned,0.0607113062728448,0.05739866038398291
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,HSC::Setdb2,Setdb2,GEARS_context_mean_trainonly_graphs,0.0503282313886501,0.05739866038398291
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,HSC::Smarcd2,Smarcd2,scGPT_context_mean_finetuned,0.1011517448342299,0.10273769006382726
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,HSC::Smarcd2,Smarcd2,GEARS_context_mean_trainonly_graphs,0.078590432072081,0.10273769006382726
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,HSC::Smc2,Smc2,scGPT_context_mean_finetuned,0.0863226565736759,0.08054137075738199
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,HSC::Smc2,Smc2,GEARS_context_mean_trainonly_graphs,0.057689851080105,0.08054137075738199
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,HSC::Spi1,Spi1,scGPT_context_mean_finetuned,0.1462634519016575,0.14770688860118777
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,HSC::Spi1,Spi1,GEARS_context_mean_trainonly_graphs,0.0976975840717154,0.14770688860118777
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,HSC::Stag2,Stag2,scGPT_context_mean_finetuned,0.1221702376279546,0.12204925452853378
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,HSC::Stag2,Stag2,GEARS_context_mean_trainonly_graphs,0.067837571515312,0.12204925452853378
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,EBMP::Cbx3,Cbx3,scGPT_context_mean_finetuned,0.0774894225637086,0.07922130982309973
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,EBMP::Cbx3,Cbx3,GEARS_context_mean_trainonly_graphs,0.1102586543856218,0.07922130982309973
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,EBMP::Ehmt1,Ehmt1,scGPT_context_mean_finetuned,0.0810394445453851,0.07224096673951999
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,EBMP::Ehmt1,Ehmt1,GEARS_context_mean_trainonly_graphs,0.0634970442652021,0.07224096673951999
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,EBMP::Kdm6a,Kdm6a,scGPT_context_mean_finetuned,0.1256465472353296,0.1227323447442051
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,EBMP::Kdm6a,Kdm6a,GEARS_context_mean_trainonly_graphs,0.1200441764001385,0.1227323447442051
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,EBMP::Kmt2a,Kmt2a,scGPT_context_mean_finetuned,0.0779337842087849,0.07856441299110453
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,EBMP::Kmt2a,Kmt2a,GEARS_context_mean_trainonly_graphs,0.091765001901328,0.07856441299110453
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,EBMP::Phf10,Phf10,scGPT_context_mean_finetuned,0.0715122406345018,0.06613434274425117
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,EBMP::Phf10,Phf10,GEARS_context_mean_trainonly_graphs,0.0662198147540721,0.06613434274425117
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,EBMP::Rbbp4,Rbbp4,scGPT_context_mean_finetuned,0.0868717841554996,0.08660774914374703
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,EBMP::Rbbp4,Rbbp4,GEARS_context_mean_trainonly_graphs,0.0891116509457151,0.08660774914374703
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,EBMP::Smarcd1,Smarcd1,scGPT_context_mean_finetuned,0.0916170457218467,0.08976542863937827
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,EBMP::Smarcd1,Smarcd1,GEARS_context_mean_trainonly_graphs,0.1080298206750058,0.08976542863937827
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,GMP::Cbx3,Cbx3,scGPT_context_mean_finetuned,0.0779433188699336,0.082828751928719
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,GMP::Cbx3,Cbx3,GEARS_context_mean_trainonly_graphs,0.115395997710151,0.082828751928719
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,GMP::Ehmt1,Ehmt1,scGPT_context_mean_finetuned,0.0751456549325004,0.07860363287732436
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,GMP::Ehmt1,Ehmt1,GEARS_context_mean_trainonly_graphs,0.0845569192693189,0.07860363287732436
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,GMP::Kdm6a,Kdm6a,scGPT_context_mean_finetuned,0.1478649693985308,0.14502919084450963
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,GMP::Kdm6a,Kdm6a,GEARS_context_mean_trainonly_graphs,0.1383180162004587,0.14502919084450963
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,GMP::Kmt2a,Kmt2a,scGPT_context_mean_finetuned,0.1083301160544759,0.11142225716940744
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,GMP::Kmt2a,Kmt2a,GEARS_context_mean_trainonly_graphs,0.1269905356737663,0.11142225716940744
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,GMP::Phf10,Phf10,scGPT_context_mean_finetuned,0.0620123884220442,0.05493632221527815
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,GMP::Phf10,Phf10,GEARS_context_mean_trainonly_graphs,0.059897833807175,0.05493632221527815
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,GMP::Rbbp4,Rbbp4,scGPT_context_mean_finetuned,0.1112520053556331,0.11914761980848833
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,GMP::Rbbp4,Rbbp4,GEARS_context_mean_trainonly_graphs,0.1282012460269754,0.11914761980848833
