e176_global_target_rank,panel_id,panel_target_rank,ensembl_core,perturbed_gene_name,n_identity_complete_guides,eligible_guide_ids,expression_axis_id_unique,expression_axis_gene_name,target_name_matches_expression_axis,expression_axis_name_unique,scgpt_token,in_scgpt_vocabulary,eligible_target,target_selection_sha256,column_unseen_sha256,e176_selection_sha256,e176_column_unseen_sha256,target_stratum,e176_calibration_sha256,heldout_donor_partition,perturbation_support_contexts_pretruth,excluded_all_e168_e170_e172_e174_targets,selection_used_expression_effect_error_or_prior_outcome
732,H04,132,ENSG00000174684,B4GAT1,2,B4GAT1-1+B4GAT1-2,True,B4GAT1,True,True,B4GAT1,True,True,adc4f0c55ac2d79e10dd8bae88b9e4c7ed746983bce73788a988a92959f96133,45a860744ba5d64fdeae37ca21af2401d4ef11972afcd1c19dc8d41d2650b10d,3fbff46b4445cb835f1aa378a211df8f817cbe9f334a9c180af4dc98ab5521fc,9f752aa6ae38731cd954e273f8cf18fbf78653c06ddf444e5bca8dc6dcf1bd45,DONOR_UNSEEN_ONLY,b151718ffb697d191374af40a9d6540741e615b7b8950e2872f2bb2e0e64b67d,EVALUATION_80PCT,6,True,False
733,H04,133,ENSG00000134460,IL2RA,2,IL2RA-1+IL2RA-2,True,IL2RA,True,True,IL2RA,True,True,abbce2b5dbd250739c96365860ef757c65f6c13393d116a024f35d5a2862a1e4,945bda0bfaf5e54cf6151e685269cc09b8129a4a0567a8954bd3f0ddaa6b8c93,3feb7a165035cd4ff8a5d98f606890446ad409db1f9f50dce95055be783c5a50,625b6e439e5914a5460b8948b7541e31e60d6a5936703f5f4d26c047d8b82998,DONOR_UNSEEN_ONLY,5b6f77878d8b3085f22d3afdf3283f6dde703618e3fb3737a3325190034deb87,EVALUATION_80PCT,6,True,False
734,H04,134,ENSG00000266967,AARSD1,2,AARSD1-1+AARSD1-2,True,AARSD1,True,True,AARSD1,True,True,7a9a470b5f9eb9f6a764f09697be07f620fdf2aa5d85bb6782754494b5d2cb69,42cc2c00ffd0278a53e12afdfbcfc2ab0e396c7996b1674ccce5a3250fa712c5,3fec13085d58e73d01e811100e39489d66ee75138a7c75b6348f7c7f2d77f2b9,13d93f308b4219853e36ca68da56ab0a243d24107da8ab939e0ee481ec94a1fe,COLUMN_UNSEEN,6d01a9687f228739bd72f3db9d9109554fc5140a5e32dfd9a57df4a45e78ec70,EVALUATION_80PCT,0,True,False
735,H04,135,ENSG00000206077,ZDHHC11B,2,ZDHHC11B-1+ZDHHC11B-2,True,ZDHHC11B,True,True,ZDHHC11B,True,True,a1faeeb103b201c67eaac95105b40214d4672745163b308855a9ecf1b29c1a01,4b5a517889c7e1ec915bbbd994f8d25a9e2a2b73ba5728fb07c60c9d423a9d0d,3ff740abfd3220faf35b50e70dc1185189115b74daa332a258069233c1c36533,a10b5e9531beaecda3d14a6bbba3c5ec746c94d98e201da3c857c10dfed388f9,DONOR_UNSEEN_ONLY,1b19e3742b997557ecd47e07881bf8e12280cf4b8efa5638d25df98c7e66373f,CALIBRATION_20PCT,6,True,False
736,H04,136,ENSG00000040633,PHF23,2,PHF23-1+PHF23-2,True,PHF23,True,True,PHF23,True,True,fff0596178063d4688227133e04d0e3b8580ab9b44983810565582ff8f7c9240,8c3b085b004c6924a086640aa8bf6aa42224fefc43c720b319eeb419580c27ea,3fff88ed05db7c94d1fbe712cb1f91cd824b191169ae75d75ac97e05177c114a,dacdbf171772ecec0445e46dd1eb6da3fdafdace06205a3b4b082f97e463a7f0,DONOR_UNSEEN_ONLY,9062e9796a350fd773949ba5546c43a81e61e3859dd48f7f4f14493413242d5f,EVALUATION_80PCT,6,True,False
737,H04,137,ENSG00000107779,BMPR1A,2,BMPR1A-1+BMPR1A-2,True,BMPR1A,True,True,BMPR1A,True,True,681fb577fbf6e266b60ebcd9fb47a1de0b40e75226944810da8f0799894b4e4a,8a01e1e403d847aeb69f92e8e9f176d4bbdfa6a52d6b7252ad218a8aba2f351c,4011e65eff184476008797f594ea421d91661f433a8194e05ec5e3b4e8ea7062,9f657a67ac62c488992976240d736414059b58590eb1a1c7738b375d4238a3b2,DONOR_UNSEEN_ONLY,defb674a879325a1e01b4b917fab1d89522d8a8256bdca8b31d935ad8553ae4d,EVALUATION_80PCT,6,True,False
738,H04,138,ENSG00000112367,FIG4,2,FIG4-1+FIG4-2,True,FIG4,True,True,FIG4,True,True,fe863293ff7bcd5d7e59ceb3a276cb90724ec4b4360489e0e740f4eee3d7d848,376e3149b6f519532dbc33b95c517074ad8ded88bd208808c82965c489b97e26,4019dad29e0bc47b1523cd39f0b5e238516a82b5df7ac7ce1beda75d32454245,3d3599bc30f6489906eb5663431ac9218fa5a95c16a206bda80cd0439c65dee3,DONOR_UNSEEN_ONLY,39a94dbeab993e57f0bec4c3f0831a3e6aa5c9f747bc43baa495d6a69b70009e,EVALUATION_80PCT,6,True,False
739,H04,139,ENSG00000183513,COA5,2,COA5-1+COA5-2,True,COA5,True,True,COA5,True,True,c2d3f8794ca3210ccee7563e27b7d1d7a00055bd0bd6d62b26b770b2d89fc288,1fae9f80e0fb9688c7083e92d43e17de8986bda13096634953bb277e6c4a1e6c,401b4f2b7f1bce4e7ed75beae2d7efc45c668e0f06531cd4f29bcd676a9a868a,1403738833b992f9d672b2e45f68864d665b228aa0f8448324d261ae9a564163,COLUMN_UNSEEN,816407cd6b8883feb0a44b98e1e4450ab083daf8ab9eac94cd4eb2b3293593e2,EVALUATION_80PCT,0,True,False
740,H04,140,ENSG00000096384,HSP90AB1,2,HSP90AB1-1+HSP90AB1-2,True,HSP90AB1,True,True,HSP90AB1,True,True,7ee7d0a5e08b2a4dbcacb3178579a4f93f4589088854b36c839b8de26cd1cf0b,4557fbfb8b0cd71d3bd5e606a89a174e77346c898f911d8a763360e12a81c2f0,402dae65d54aa081b98626755be5e368f8001799debeb93fe52316d5b3eaa42e,d7ae6daae1b2d1a74259074675d59860aa1a53ad4b90ad5f21cafe6b69a5a6cf,DONOR_UNSEEN_ONLY,f78075810345e105745f277cac4e7419f9d9757cd5bde07dc37994c3675fbab6,EVALUATION_80PCT,6,True,False
741,H04,141,ENSG00000117054,ACADM,2,ACADM-1+ACADM-2,True,ACADM,True,True,ACADM,True,True,b51e50b17ec53767ec20f43d3330ac492635468715d1928f5c16e528c2d25ddd,f74e657615181f50107e42063ee61603229209df880e807ab2f933ec90123375,40410b6850a21176829f9033f1dfaa4638cf5054f4fc3b6ed6fa280f1c4db647,f9c196a01ff93708cb8344259202d49c08cbc7c9be37a9913535cfe02649e06f,DONOR_UNSEEN_ONLY,6953d3340a56b45328c3b9c9aeb41a3d97377eb4267843bbb735246d6c7eea33,EVALUATION_80PCT,6,True,False
742,H04,142,ENSG00000112936,C7,2,C7-1+C7-2,True,C7,True,True,C7,True,True,46cf5ca5da17ac5a78ab97c21f4a7235354e5f3a3aa3fdcc3a3abc194341e079,5112734de6febc15ac3f1f2674a2c1c30d31350a63f27ddb929dc55c102bfcea,4069f8ede42926bde2a9a611f0ee02f724c498d3b95513d60d633c7a36c2e6d1,aab5e332f0a006e691b967638b6622ffacd6d555175689ed006755cfe9aeea63,DONOR_UNSEEN_ONLY,5c01dfb35df21cc6014118cfcc71f805ef482b21e63ee7f0c2bef2cf7c906dcd,EVALUATION_80PCT,6,True,False
743,H04,143,ENSG00000082153,BZW1,2,BZW1-1+BZW1-2,True,BZW1,True,True,BZW1,True,True,5ef0dc243d552facea0a7cc4d5094a5c246b85fc254ce548f5c0f7357db31133,c9a4712e9488747be9976b16775e2f1cc27862284ad2318c55a448e66e84a491,409f9d622c27da51535aba4851726543181be203e0f20655dbdd01053386f31b,49ae5e0cd44b7020bb5c1e10f7cac4ac887df52e93ff64adf0a249d6cc571916,DONOR_UNSEEN_ONLY,519caf3511bf2c076b1d88fd109207f228f20080d0d3e53c1a11481a45ebe41f,EVALUATION_80PCT,6,True,False
744,H04,144,ENSG00000166965,RCCD1,2,RCCD1-1+RCCD1-2,True,RCCD1,True,True,RCCD1,True,True,6a675daff59555be2e572dae4edd6222c1b3af7665a92a0ace61eb2e4b8b4a0f,be9e7adc82292e153949b931d51b8f039182e53112ac7bf2107dd80f3ddbcb57,40a265665d2bff96cf8c90b27e0a306cd66d7d500d272ac8cb20a2c0363e8446,d5892b4d651203084e0a005f46161f50443a3b3e1a13e65ae64ec9fe93d41fbf,DONOR_UNSEEN_ONLY,9bcf9fa717de7aab53890ae1a19b7d61ecf9fccd3e7b5865c6cdbe6c129d1104,EVALUATION_80PCT,6,True,False
745,H04,145,ENSG00000141867,BRD4,2,BRD4-1+BRD4-2,True,BRD4,True,True,BRD4,True,True,16292a89ce2b3afd1cfed7c46e4e7d1b731c4489bfc7bd9801aa49e2f475592b,e9c328d79ce565f0188db598ffb00056e17db58ca6581387a8fe1610ec1a027a,40a80c226ce37796fa5b72958eb16b6e22d0148ce40b1c3c7abb3c56214f1219,85493966d499a536298342cda81fc3abf80957d5000fdfda5a601c25fde60b37,DONOR_UNSEEN_ONLY,a0fdd7488f51bcce0241a5271c187258d343dcde54317ed4ae8312027f2c6e33,EVALUATION_80PCT,6,True,False
746,H04,146,ENSG00000148803,FUOM,2,FUOM-1+FUOM-2,True,FUOM,True,True,FUOM,True,True,43e48b36f871f35c985f452b330064c19126078ffa32f738f3e51880176e37a1,45288aa48d1d2aae96dca27ab752aa2292c61559f25d4b90066b68435f3e8f48,40aa804a3cfa5ece7be0eef20966ae2629c165856405a1714e7ffb6cdced6699,de6d93e960c9c302ba3e8001be68b5a43a23eec386749a5cf3811d5c4c4d03a0,DONOR_UNSEEN_ONLY,cf308ebc4b6ed2ec6998bd71b95c0dd139e114dc983bc9842c1d7248b645b05f,EVALUATION_80PCT,6,True,False
747,H04,147,ENSG00000168661,ZNF30,2,ZNF30-1+ZNF30-2,True,ZNF30,True,True,ZNF30,True,True,da6c977454556db40fb93f175adbdba38ee02b54672dc9df3b837064eb89fc96,82851c0b791b4544f4de781c22aa2cf7504f2ffb089d347f452b2c8468606b31,40dcdafe8ba20fad5e120be4a683c454e4178e0cc967e187c9d4d015390a2f1c,16fa8e097c7a16c19154a91999c770a007ac45de468fa96af046864836ce6897,COLUMN_UNSEEN,f844423cba3805815a5723f0b1a19b6b6bb88ed4ac689293624d9da6eaac1b76,EVALUATION_80PCT,0,True,False
748,H04,148,ENSG00000172239,PAIP1,2,PAIP1-1+PAIP1-2,True,PAIP1,True,True,PAIP1,True,True,60185cd8c0459acfff52ff70445f0beb190ac1023a9f10ce27f705bb748495f1,82de3d3ee93e90c3c519187c20602afaf741d01b36507dfc479c91090a06fa53,40f7de6fa900d8c4aa5e2840c99a7d445cb4f57e776bd5c750c5473915df9d92,71004f6de87b44cd555a07c23ac54654df559336936756ed5548f189a0c0ad10,DONOR_UNSEEN_ONLY,0f2dcbf29f1067f17eff12a56443b7d10c676a79040ee229bcd0f43313459fa9,CALIBRATION_20PCT,6,True,False
749,H04,149,ENSG00000120708,TGFBI,2,TGFBI-1+TGFBI-2,True,TGFBI,True,True,TGFBI,True,True,2628241de49997e548a9721af7dfc1ed9170add9cfe45b03a8dcc19ec758aada,e6f65646b2e9562baba2adbc8270f709b155548435433ce9f8d5826e96aaf09e,4154582c02c5229795194f2250fad7726aea57af8b474b8e9606dd9e156b9644,9d740b439035bdc9790ea4da3ff47c8d393a74def1cbc677ece72d57e0eaefe4,DONOR_UNSEEN_ONLY,a748addeba477f1650f542f21a3e9daa274ef291e55d65aff77a36b81ce0b734,EVALUATION_80PCT,6,True,False
750,H04,150,ENSG00000144848,ATG3,2,ATG3-1+ATG3-2,True,ATG3,True,True,ATG3,True,True,2c1aaf15a78726fb1ba6f2351ebafea043dc0aab1b0c14b24bce247b3df940cd,a908d352415d4c4bca6be70ebbb4a95b9c54b369f84f3507c457e6b049a3b4c7,4192edb4c3855932d346c4054dbbbfd101f02434f48b58ccf04f00da0d4a911c,2248bc5dbc56e7b65df11b11554ef0a9141913bc99ec531e2a229ed70b05df2f,COLUMN_UNSEEN,53fc705ae58349cd9c328802b61e4bc30512de17079f49401e5e949e0bfff3cf,EVALUATION_80PCT,0,True,False
751,H04,151,ENSG00000163508,EOMES,2,EOMES-1+EOMES-2,True,EOMES,True,True,EOMES,True,True,989cc0c38f34be3c52886e9dbe81a4333363d0ed3004ba188016fbd2a4c5587f,888a7171876ab2bfbe621cf5d9d9518c71b9c843a23fdd9ae18a8b3c7d0ac5aa,41b168e0e8a9c47b81452b1cbb8a1666c841871693083349a9ddd30732389545,5e8914c35cb6d3c708b0d00b54c5966dd712ae0c222cb572ef0371907e52d755,DONOR_UNSEEN_ONLY,16d686737dd7ba425e2cb13742784094d2759fc331319f9d293df621d967119c,CALIBRATION_20PCT,6,True,False
752,H04,152,ENSG00000136240,KDELR2,2,KDELR2-1+KDELR2-2,True,KDELR2,True,True,KDELR2,True,True,2b815e5d52729c8f385e46208c06abfbd0fe6a78baf7c9b3c62990c11cfac959,271fe897bcf31c88e824f4cca6dfbdf201916eb912c1126f5eefdbfcf9c51689,41c631dfe07fb579e85b918d0f7f4e7bd3553597968abee74c6883c5b4d5a44d,b09d66d93ea41dcbfd09dee448e1703c6a7f74c22e0d0b87841531186960ed4f,DONOR_UNSEEN_ONLY,44922bdbe28baa08020e0ede3a0681507a0c8ae0dbd37997a15fe1558398d50f,EVALUATION_80PCT,6,True,False
753,H04,153,ENSG00000025156,HSF2,2,HSF2-1+HSF2-2,True,HSF2,True,True,HSF2,True,True,6677728e0827f942c6f7976f95cc5bbbe258012701f4380079067102d8f3701c,481176708492e163ce5aa9a2c43473436dfc557cd08358aa512bb3ec73f39588,41e56018be4e51f31e9d640be071b1d61201ccc77d39b723afe5e8d3402fe5a0,356804263d890f15af3d0fb4e395231d131825ad6c6b4883b8775b92f31fb460,DONOR_UNSEEN_ONLY,a51ac4ef40c8ac5589dabd7530eb91d290b30b5fe6e819098dc19b2d278bd792,EVALUATION_80PCT,6,True,False
754,H04,154,ENSG00000008324,SS18L2,2,SS18L2-1+SS18L2-2,True,SS18L2,True,True,SS18L2,True,True,a23c09f832df6cb7a8dce4aed66c119cba3a3290b107775d087de263f5c767dd,2590742b500a26870685bbec36ab6fe41228f90a79ad4a79644c71bb5a7a1f77,41ea570b52ad962f5cb04db196e366565925ee22eb6f9e8fece86909b5c8f3be,3e1936b64984fc740ad92195e2a753e3d281baebe4077dd772d8798283393f78,DONOR_UNSEEN_ONLY,538aab0be3aa00c1f0ce106103a390f6a4b7f33b6eada23f1011847d609341da,EVALUATION_80PCT,6,True,False
755,H04,155,ENSG00000136098,NEK3,2,NEK3-1+NEK3-2,True,NEK3,True,True,NEK3,True,True,5dc05664a252f379b95328f972404063931010f2900ac73d13f6ffc24e398b42,458608006dcd1be3fe08fb5b5f725ebf216613f7d69134cfca2b8bb3ff9322f1,41f964a973f42b4912077cb0fde02da40e8b96857ecef5b9d0aae7291e54c3c0,dea7e8d9c028eadd9735d05d23c17488398dbcfc8a727d50890aaa31eec2d259,DONOR_UNSEEN_ONLY,6fa221f60c70fe56801271401c2569c1f8a19bc1b1a58346549a1f2092e05164,EVALUATION_80PCT,6,True,False
756,H04,156,ENSG00000196549,MME,2,MME-1+MME-2,True,MME,True,True,MME,True,True,681da6c563cffbbcce8246536999ea59a0fa6e18e976c94bfd40c8dfacc8792c,b2d782ec23b1d1a44f84c561dacde00a39d7964e564a3ec25621420ff1dfdae2,421d1d2e58cacbcb624393aae32895633daed582323427b72344e5e01128c52c,be1a7960cde532ab7093d495f85c30ceb613b42d96adf298b85fcaa636daa792,DONOR_UNSEEN_ONLY,86549ac8fad4275705dd76a653f11f704dafc108deb168bf2a3ccf14d2b75f79,EVALUATION_80PCT,6,True,False
757,H04,157,ENSG00000265354,TIMM23,2,TIMM23-1+TIMM23-2,True,TIMM23,True,True,TIMM23,True,True,6542f2223dab680a8fdb5f1c44ab722848a0fb0eb4b7e4e3b4096fb4df0cfcfe,9882180e8cb81cd1bbdbbef02f6b298e027cdd18c22598b05c0439b82c0353ec,42471aa3cef2cca9a5f7f7146e4f679880c26e519a0427527ec24f2f58521320,007200e4aa84cce898bdb9b2c840141d8a61557309a574d3e2aedada670045b1,COLUMN_UNSEEN,4f8c6c12c1679764634a1684284cb6a213f6536bda6e521264455fd325868980,EVALUATION_80PCT,0,True,False
758,H04,158,ENSG00000146834,MEPCE,2,MEPCE-1+MEPCE-2,True,MEPCE,True,True,MEPCE,True,True,0aede0b2ffba482dcfdb1829aa9dd2982f5df00674b0de21ea23c4a195db0224,39d5da52a179bdfc779af57e07fbc9ecfeac68fb277736b1b6d8570548ba04ee,4253391d003b85686b9fc3dd654e6e65f538a9eefa35c164738200b5741e80d8,cbf5b53761d7beac3763b3bd0b05f32177244a68954bcf6d09e78416fe4812f4,DONOR_UNSEEN_ONLY,c9e8475cfd2e4611dfa8806f3ce717b9b8dd02af30d44bd5729f25c2f10a1414,EVALUATION_80PCT,6,True,False
759,H04,159,ENSG00000175155,YPEL2,2,YPEL2-1+YPEL2-2,True,YPEL2,True,True,YPEL2,True,True,544ea6c4a5825e80d30d8ee2bb482d1ee55617cc142b7c945bad2f17dbcd4b19,69b821603262e8bb56a4281ad0c0db86c7212de616e6c8760b1f3a512851b7b0,42572470891fe4572032c45f3bd90401e86c51ee7cdcf20224c21a85e85788ac,c63e96cf1f02e075a1e86bffe8c4da82fb5ffe8245819e3db0d62f789242b602,DONOR_UNSEEN_ONLY,2852ada2147693eaccc7989e86d070cab28156aa4961d06776fad8e723b0087b,CALIBRATION_20PCT,6,True,False
760,H04,160,ENSG00000099365,STX1B,2,STX1B-1+STX1B-2,True,STX1B,True,True,STX1B,True,True,af89f75de882f796f7c6b0c7ef44bcbb20122a4d4cc9813a45145effb84aed2c,bf6bde750cf6356722f933ed17c64b9fad56534d16eed8a9934c59adeb58da1a,427ee73c9efb53daefaba11c264501ab631e0bc7f19e42f23838eeaf373a71c3,48e94709a44be3f8b237a3486f2554e4c64868685ddcfc4f1a8bff8dbaf7e16a,DONOR_UNSEEN_ONLY,bdffe849a0d832e5b278e499727aa3a0f04b9a162df5595388842d5d5562eed4,EVALUATION_80PCT,6,True,False
761,H04,161,ENSG00000171201,SMR3B,2,SMR3B-1+SMR3B-2,True,SMR3B,True,True,SMR3B,True,True,6eb8dab78974ee6c0e35148076046652d5753815074b25226ff272b78e846e9c,415a9a75bd5477a13daddc2281c0a412f3e1deca79d32511cc1cb9434fa0b253,42805c869b215b7c6862fa5d52d7f19dce4c6c2c160465ce12f50375485dbdf8,2a0c2ad3dfb32ff1155d19d00de66370027209086eb38c5015680e816b86b233,COLUMN_UNSEEN,06934d1c1977114c3fdd5d50e90afc449f6d92426b390ffb4c877e9a29deabfb,CALIBRATION_20PCT,0,True,False
762,H04,162,ENSG00000109920,FNBP4,2,FNBP4-1+FNBP4-2,True,FNBP4,True,True,FNBP4,True,True,598ae0059f904e03360f36cc5ea5cdc8c81e4689245cde96d6c2414230837d04,2b57280be8bcc081572e65282e45df4480d7ebce569a8a762746d0ef53a3f793,4285deeb010bcf5ee36f8b3da2a0a0b81f26dd6597f3d0829a8523aa4a5f7462,7707cd61e8db29b7e717f5449ecd1bf67c8bcf45dedcc25fd92509ce46f8d4f1,DONOR_UNSEEN_ONLY,0526767e9fc2cedde9f2c2d834be20d0b8e1b89ec7de6bdb6a52b48b0cb3973a,CALIBRATION_20PCT,6,True,False
763,H04,163,ENSG00000186815,TPCN1,2,TPCN1-1+TPCN1-2,True,TPCN1,True,True,TPCN1,True,True,f810dc42ba89221cc4a3be54ae6114b71fd5222c9d430c2a2ec8a0e14bf55b4e,11b00a8c7069af0158cd21935b54bc0d728ff57ac102b34edd5cc61d81361c82,428a7329a42617bca044e32127ed2c89e2d725ffa1294a64d8a7150e9940d8e8,1e97b6b6579844719ce1287cfcc4539f9f35f9155c69ebde13c85b2df8af1aa3,COLUMN_UNSEEN,53f754792258beb020e5e031aca9a0acfa21ef8a8410fd65cd9200ba3da4ff79,EVALUATION_80PCT,0,True,False
764,H04,164,ENSG00000119725,ZNF410,2,ZNF410-1+ZNF410-2,True,ZNF410,True,True,ZNF410,True,True,db9c7b7628ebaf7ba23601223ac2c2ffbcf5a372ad8ddd698e56304e83a30690,0ce08ec8ed36b49d6267a367ad18a9f4897a3463f6956ee3094b78b7e069d18c,42b7d4e97497b0245b47087d8aa917dfad18c932327c77a7ccac616718299187,cdd839912e9f595498bdfd9ef34cea52e16e34953f4c66c88477d7502e5b0eca,DONOR_UNSEEN_ONLY,9fbe217ca3388f731ed840230df5f026ae05007ac4f87d8615bf9f692ecd3e83,EVALUATION_80PCT,6,True,False
765,H04,165,ENSG00000198909,MAP3K3,2,MAP3K3-1+MAP3K3-2,True,MAP3K3,True,True,MAP3K3,True,True,b5a2b65a042b4697e317c265a7480365452a5bc99de34e669dd6c44ab0fb6eae,5c77b9b990fa2329165fc5fda9271f32ca6efb416b80168920fc5c3f29f3658b,42f5f7f6a895b27561726b0112fa1ba06724ba83cb07cb505920a27bf4cd112f,cca7755d3b033b228b67a621bc595600e1a6ff8d29b58567f9d248f4af175445,DONOR_UNSEEN_ONLY,33c528c9cd3d303df4f701a38bf5d20bf8cdefcb498993378d382db53e62cea7,CALIBRATION_20PCT,6,True,False
766,H04,166,ENSG00000107929,LARP4B,2,LARP4B-1+LARP4B-2,True,LARP4B,True,True,LARP4B,True,True,fade36078d5b9f09837411ec453c4e57aa38d0b702536925c6c3cd2cc8fd0e8a,4c4fd4669b313228f8af6ec7ad4500ce98663493f4c840dea16b039f0e7b1643,430d1a191a7e71253a452edd37cebe12373837227cdb3eb2749e297dfed2c17e,ca841cdb57c097e7f6521482f46c496b24973ead2898f9342a08f678fb7e9984,DONOR_UNSEEN_ONLY,29d46cbdedc039691cdd58fc6e93721a564d0cb6ee9bd0c2fc0a2d2060295d91,CALIBRATION_20PCT,6,True,False
767,H04,167,ENSG00000167553,TUBA1C,2,TUBA1C-1+TUBA1C-2,True,TUBA1C,True,True,TUBA1C,True,True,d8cfa66b1d1e42797c23ff1f953f17c15fc736d12becf34ed97d1dda655eaea6,4360da8acc30bf69182009312918bedc2f1709d738fc160317dd696fbd5da7b7,431291152ad168631d5e4d41d81884d1789a18fbab7adda24731dd9e7f58708d,4de4a615a4da3d2eeb0dc6b6815f7645b24dabda20f19175dad5a0c219ff497d,DONOR_UNSEEN_ONLY,7d4015e75896f47d8aca4d43dab9d7cd83fa21bcaa767b407e642b205d6425d8,EVALUATION_80PCT,6,True,False
768,H04,168,ENSG00000135686,KLHL36,2,KLHL36-1+KLHL36-2,True,KLHL36,True,True,KLHL36,True,True,cb8464605d88e3fb563c288b0b239edcec8c7a47509c9d10dae24a1d506a8d1d,ac80be6677ef0562f8b91de54627e3716af3b47240b0fb52e8bf38158d5d9825,431bbb1fdd7474396aba4040df46826db2c915cc589bfda76ebed4e314f52d71,8f7d5dcb8b256d2a79985f2a104dbb354b4a929006385b593847cfdc2d7558b8,DONOR_UNSEEN_ONLY,084c2dff455234c7a9fe0e1a5f5edb55501fc9004ae2146d1008bf72d94a8ec6,CALIBRATION_20PCT,6,True,False
769,H04,169,ENSG00000183733,FIGLA,2,FIGLA-1+FIGLA-2,True,FIGLA,True,True,FIGLA,True,True,e51163213ccbd24ff7c56285d763d71a2f1c8b443d0934c980d27403295ab3d1,c562fda9ac5e2e8f7580773eeec13a1fcd610a5c983a9618113d6280ddb91619,431cc03cc1300d2abd47b62a688b369b7043b9b591b52a5de58d1e8559446424,dd1427c636e235449ec14f4a397b28ad2f6f130be662fdcb99eed2ffdbd66abe,DONOR_UNSEEN_ONLY,e6d46a780376950e051e8ffc4e4f1e81416798c36e81ffde99ccfd07c7322995,EVALUATION_80PCT,6,True,False
770,H04,170,ENSG00000158615,PPP1R15B,2,PPP1R15B-1+PPP1R15B-2,True,PPP1R15B,True,True,PPP1R15B,True,True,eaae8f1e1e05208fc10efff9c889262b92c56f66baf4a653db29b11663ed94d6,09ee13d0bc2e0b0113764aab0ac0ae31e015919ad1f2be720504cdf27eea00f3,4333b156b067985ea38e5c563bd5f19def8b99f31f145aba72eff3f4dc4b6112,152d3f2ff2ea0c879b1a795cb6bb4dbed2d9b5a0fb8689efd12dc100980083d8,COLUMN_UNSEEN,ad056e9ea74e2e465fd4572a1ae05ae21d2c931503e4fc0ae8c6bf3356a4d922,EVALUATION_80PCT,0,True,False
771,H04,171,ENSG00000089094,KDM2B,2,KDM2B-1+KDM2B-2,True,KDM2B,True,True,KDM2B,True,True,f17a8c7c0a346536701b62053c6b6d498a82b25bc6b56382c17c9e89f5987580,a79b30458003d4c4a12e83a4dc3bfa0f8f900ae5c0dbd219565f08228ddad7bb,435b8bb358f9006e5877f4bb5df0baa40bb84a7453c626fdacac7cd2aeed8bca,84aedc6e7186cdccc7ccc670eaa679748771250f81ab784af6507b4fa18f3c9d,DONOR_UNSEEN_ONLY,014e0592d6b01e45f00862a3a74a763b18f9d6931df50d265a8f666e6d952415,CALIBRATION_20PCT,6,True,False
772,H04,172,ENSG00000080493,SLC4A4,2,SLC4A4-1+SLC4A4-2,True,SLC4A4,True,True,SLC4A4,True,True,e600c21b83172e58580b1446f1fcccf3febb3ce72589f8d8c41b8f8a676d1781,fe58438e442ec6ddd70cce8c28ef4074c9ca47454572cba7c570052f04564b71,4366ad6d9c8f944fef7adf003f5449a70b7ee7e84adc2528214ab27ab27b062e,cdeb47df63ad07cc4c2ad6e0d631dd912b6bf6ad8770efb1430b25285f41a82f,DONOR_UNSEEN_ONLY,7c2c4b635225ace04130ac0b9c489295f3e69723078add7879b27479493700c8,EVALUATION_80PCT,6,True,False
773,H04,173,ENSG00000081692,JMJD4,2,JMJD4-1+JMJD4-2,True,JMJD4,True,True,JMJD4,True,True,e1922593f9a910127633ab0a6c165087a22dbae5c7ce5149e9ddea1ed6df053b,e82a8ab6a531353bce6504427eb923506eaa8caf502fad6ea05aea9823bc0257,4369dc9a61047b308d6509418ff891ee5cd3faceaee31a9a8bd5395a305c7155,e30c376e573da39335edbaeedb8679dca2c09b207f09302ea56db9c61e81e2a8,DONOR_UNSEEN_ONLY,aecf24dc56a4a9a43554bfc702673feef00990dce2b74a5632bef70222d19111,EVALUATION_80PCT,6,True,False
774,H04,174,ENSG00000123575,FAM199X,2,FAM199X-1+FAM199X-2,True,FAM199X,True,True,FAM199X,True,True,b31093c7129700483b75c708d2761fbdc1e1c4e427dfdd7b0a34d0342ba0dbfd,5525c740ef4935db312eec238018fd9f75c0c78db48c206e7c31dce9470ff78a,43c0c32f2531d931b5ca7d409871b785623b613b30b13252ad97fdd31fd1398f,2f45c4bd2b1804a006cc33a8c10554fb2172c46e73e12e1a8d08721d4b291ed7,COLUMN_UNSEEN,b9b9c2cbe3ffe254f3dff151415dbc0de490543fab0f0cea4af05be235caa073,EVALUATION_80PCT,0,True,False
775,H04,175,ENSG00000104524,PYCR3,2,PYCR3-1+PYCR3-2,True,PYCR3,True,True,PYCR3,True,True,1656925882cf4d72fc9abbf0c0b352616b56a704a7c0be659819e738f10b50ff,a501b2d75c6490b8b91bb628900758f9b4c87f8cb8cad42fd3f238bdebfa0698,43d2d32a4e8f74d4c71520bf2cd550322cad9f6627addfbb9a9f6b2ca4286d37,7b64fca486296a1c84c6d750e0cebe93fab2504ec92d879c9daa7054eb139341,DONOR_UNSEEN_ONLY,7e7d90b169c2a9ebd4ce332688dbfe368bd5579ea16da4ed6f78eeffe11f5c32,EVALUATION_80PCT,6,True,False
