fold_id,setting,score,n_tasks,spearman
Liang_context_holdout_6_DM2_6,context_and_perturbation_unseen,risk_model_disagreement,5,-0.3
Liang_context_holdout_6_DM2_6,context_and_perturbation_unseen,baseline_predicted_magnitude,5,-0.3
Liang_context_holdout_6_DM2_6,context_unseen_row,safeconf_calibrated_pair_risk,13,0.46153846153846156
Liang_context_holdout_6_DM2_6,context_unseen_row,safeconf_frozen_pair_risk,13,0.47802197802197804
Liang_context_holdout_6_DM2_6,context_unseen_row,risk_model_disagreement,13,0.47802197802197804
Liang_context_holdout_6_DM2_6,context_unseen_row,baseline_predicted_magnitude,13,0.39010989010989006
Liang_context_holdout_6_DM2_6,perturbation_unseen_column,safeconf_calibrated_pair_risk,40,-0.5731707317073171
Liang_context_holdout_6_DM2_6,perturbation_unseen_column,safeconf_frozen_pair_risk,40,-0.5326454033771107
Liang_context_holdout_6_DM2_6,perturbation_unseen_column,risk_model_disagreement,40,-0.5326454033771107
Liang_context_holdout_6_DM2_6,perturbation_unseen_column,baseline_predicted_magnitude,40,-0.5467166979362101
Liang_context_holdout_6_DM2_6,random_missing_pair,safeconf_calibrated_pair_risk,10,0.5151515151515151
Liang_context_holdout_6_DM2_6,random_missing_pair,safeconf_frozen_pair_risk,10,0.4666666666666666
Liang_context_holdout_6_DM2_6,random_missing_pair,risk_model_disagreement,10,0.4666666666666666
Liang_context_holdout_6_DM2_6,random_missing_pair,baseline_predicted_magnitude,10,0.3939393939393939
Liang_context_holdout_7_EM2_1,context_and_perturbation_unseen,safeconf_calibrated_pair_risk,5,-0.3
Liang_context_holdout_7_EM2_1,context_and_perturbation_unseen,safeconf_frozen_pair_risk,5,-0.3
Liang_context_holdout_7_EM2_1,context_and_perturbation_unseen,risk_model_disagreement,5,-0.3
Liang_context_holdout_7_EM2_1,context_and_perturbation_unseen,baseline_predicted_magnitude,5,-0.3
Liang_context_holdout_7_EM2_1,context_unseen_row,safeconf_calibrated_pair_risk,13,0.6978021978021978
Liang_context_holdout_7_EM2_1,context_unseen_row,safeconf_frozen_pair_risk,13,0.6373626373626374
Liang_context_holdout_7_EM2_1,context_unseen_row,risk_model_disagreement,13,0.6373626373626374
Liang_context_holdout_7_EM2_1,context_unseen_row,baseline_predicted_magnitude,13,0.7142857142857143
Liang_context_holdout_7_EM2_1,perturbation_unseen_column,safeconf_calibrated_pair_risk,40,-0.18086303939962475
Liang_context_holdout_7_EM2_1,perturbation_unseen_column,safeconf_frozen_pair_risk,40,-0.06322701688555347
Liang_context_holdout_7_EM2_1,perturbation_unseen_column,risk_model_disagreement,40,-0.06322701688555347
Liang_context_holdout_7_EM2_1,perturbation_unseen_column,baseline_predicted_magnitude,40,-0.19455909943714825
Liang_context_holdout_7_EM2_1,random_missing_pair,safeconf_calibrated_pair_risk,10,0.17575757575757575
Liang_context_holdout_7_EM2_1,random_missing_pair,safeconf_frozen_pair_risk,10,0.11515151515151514
Liang_context_holdout_7_EM2_1,random_missing_pair,risk_model_disagreement,10,0.11515151515151514
Liang_context_holdout_7_EM2_1,random_missing_pair,baseline_predicted_magnitude,10,0.17575757575757575
Liang_context_holdout_8_EM2_2,context_and_perturbation_unseen,safeconf_calibrated_pair_risk,5,0.6
Liang_context_holdout_8_EM2_2,context_and_perturbation_unseen,safeconf_frozen_pair_risk,5,0.49999999999999994
Liang_context_holdout_8_EM2_2,context_and_perturbation_unseen,risk_model_disagreement,5,0.49999999999999994
Liang_context_holdout_8_EM2_2,context_and_perturbation_unseen,baseline_predicted_magnitude,5,0.6
Liang_context_holdout_8_EM2_2,context_unseen_row,safeconf_calibrated_pair_risk,13,0.14835164835164835
Liang_context_holdout_8_EM2_2,context_unseen_row,safeconf_frozen_pair_risk,13,0.14835164835164835
Liang_context_holdout_8_EM2_2,context_unseen_row,risk_model_disagreement,13,0.1043956043956044
Liang_context_holdout_8_EM2_2,context_unseen_row,baseline_predicted_magnitude,13,0.1043956043956044
Liang_context_holdout_8_EM2_2,perturbation_unseen_column,safeconf_calibrated_pair_risk,40,0.027204502814258912
Liang_context_holdout_8_EM2_2,perturbation_unseen_column,safeconf_frozen_pair_risk,40,0.0900562851782364
Liang_context_holdout_8_EM2_2,perturbation_unseen_column,risk_model_disagreement,40,0.0900562851782364
Liang_context_holdout_8_EM2_2,perturbation_unseen_column,baseline_predicted_magnitude,40,-0.008630393996247657
Liang_context_holdout_8_EM2_2,random_missing_pair,safeconf_calibrated_pair_risk,10,-0.006060606060606061
Liang_context_holdout_8_EM2_2,random_missing_pair,safeconf_frozen_pair_risk,10,-0.01818181818181818
Liang_context_holdout_8_EM2_2,random_missing_pair,risk_model_disagreement,10,-0.01818181818181818
Liang_context_holdout_8_EM2_2,random_missing_pair,baseline_predicted_magnitude,10,0.05454545454545454
Liang_context_holdout_9_EM2_3,context_and_perturbation_unseen,safeconf_calibrated_pair_risk,5,-0.49999999999999994
Liang_context_holdout_9_EM2_3,context_and_perturbation_unseen,safeconf_frozen_pair_risk,5,-0.49999999999999994
Liang_context_holdout_9_EM2_3,context_and_perturbation_unseen,risk_model_disagreement,5,-0.49999999999999994
Liang_context_holdout_9_EM2_3,context_and_perturbation_unseen,baseline_predicted_magnitude,5,-0.49999999999999994
Liang_context_holdout_9_EM2_3,context_unseen_row,safeconf_calibrated_pair_risk,13,0.25274725274725274
Liang_context_holdout_9_EM2_3,context_unseen_row,safeconf_frozen_pair_risk,13,0.2802197802197803
Liang_context_holdout_9_EM2_3,context_unseen_row,risk_model_disagreement,13,0.2802197802197803
Liang_context_holdout_9_EM2_3,context_unseen_row,baseline_predicted_magnitude,13,0.2747252747252747
Liang_context_holdout_9_EM2_3,perturbation_unseen_column,safeconf_calibrated_pair_risk,40,-0.02607879924953096
Liang_context_holdout_9_EM2_3,perturbation_unseen_column,safeconf_frozen_pair_risk,40,-0.04784240150093809
Liang_context_holdout_9_EM2_3,perturbation_unseen_column,risk_model_disagreement,40,-0.04784240150093809
Liang_context_holdout_9_EM2_3,perturbation_unseen_column,baseline_predicted_magnitude,40,-0.0953095684803002
Liang_context_holdout_9_EM2_3,random_missing_pair,safeconf_calibrated_pair_risk,10,0.6
Liang_context_holdout_9_EM2_3,random_missing_pair,safeconf_frozen_pair_risk,10,0.6
Liang_context_holdout_9_EM2_3,random_missing_pair,risk_model_disagreement,10,0.6
Liang_context_holdout_9_EM2_3,random_missing_pair,baseline_predicted_magnitude,10,0.4545454545454545
