dataset_name,score_name,predictor_name,n,aligned_rho,normalized_rmse_rho,magnitude_only_rho,partial_rho_control_magnitude,risk_coverage80_improve_pct,mean_rmse,aurc,oracle_aurc,random_aurc,excess_aurc
LaraAstiasoHuntly2023_invivo,model_disagreement_risk,ContextSimBaseline,750,0.30292482682043964,-0.06697053134600069,0.6965955963813444,0.13229047165758812,17.33150922655018,4.1353574590801685,3.036314158413405,1.0974732077913383,4.1353574590801685,1.9388409506220667
LaraAstiasoHuntly2023_invivo,model_disagreement_risk,V0StrongBaseline,750,0.6776217999772443,0.2971596313573785,0.625635225850495,0.6551671296389826,23.617542013466124,5.911682372766406,3.587665679513462,2.077421032522794,5.911682372766406,1.5102446469906678
LaraAstiasoHuntly2023_invivo,ood_distance_risk,ContextSimBaseline,375,-0.20931985542381015,0.11312049152349528,0.6965955963813445,-0.049502127359669815,-2.08372384342366,4.135357459080169,5.5018836044153865,1.1000525687009906,4.135357459080169,4.401831035714396
LaraAstiasoHuntly2023_invivo,ood_distance_risk,V0StrongBaseline,375,0.0019226305609284333,0.3720384571623621,0.625635225850495,0.21062232637338885,-2.628723433763816,5.911682372766406,6.95050736749071,2.0811365011248344,5.911682372766406,4.869370866365875
LaraAstiasoHuntly2023_invivo,prediction_magnitude_risk,ContextSimBaseline,375,0.34799061576811113,0.05632882332056122,0.6965955963813445,0.2226458770946474,26.6581492745188,4.135357459080169,2.6223502717738003,1.1000525687009906,4.135357459080169,1.5222977030728098
LaraAstiasoHuntly2023_invivo,prediction_magnitude_risk,V0StrongBaseline,375,0.48645556946182733,0.3464937990670156,0.625635225850495,0.5536006857009461,17.754940831299525,5.911682372766406,5.054432116143739,2.0811365011248344,5.911682372766406,2.973295615018905
LaraAstiasoHuntly2023_invivo,protocol_v0_2_family_confidence,ContextSimBaseline,375,0.431071160663464,0.2617726703834338,0.6965955963813445,0.41965142342411205,11.708701341451391,4.135357459080169,2.959706282816175,1.1000525687009906,4.135357459080169,1.8596537141151845
LaraAstiasoHuntly2023_invivo,protocol_v0_2_family_confidence,V0StrongBaseline,375,0.4479267265900558,0.17314301968369553,0.625635225850495,0.42605180439113705,13.076240841596006,5.911682372766406,4.073863567187147,2.0811365011248344,5.911682372766406,1.9927270660623129
LaraAstiasoHuntly2023_invivo,protocol_v0_2_with_stability_confidence,ContextSimBaseline,375,0.2392100624883464,0.25506200932984413,0.6965955963813445,0.30004286212045905,8.274972645334296,4.135357459080169,3.4481887228838963,1.1000525687009906,4.135357459080169,2.3481361541829058
LaraAstiasoHuntly2023_invivo,protocol_v0_2_with_stability_confidence,V0StrongBaseline,375,0.35919922630560935,0.3137717601547389,0.625635225850495,0.4329922584680989,10.689255238397676,5.911682372766406,4.4730085128913695,2.0811365011248344,5.911682372766406,2.391872011766535
LaraAstiasoHuntly2023_invivo,random_score,ContextSimBaseline,750,0.03584850807963111,-0.021224776076154916,0.6965955963813444,0.012658149242286395,-0.17318949899718172,4.1353574590801685,4.000476975297875,1.0974732077913383,4.1353574590801685,2.903003767506537
LaraAstiasoHuntly2023_invivo,random_score,V0StrongBaseline,750,-0.07118467284733859,-0.019451913142496897,0.625635225850495,-0.059869401284063706,0.8037425326340796,5.911682372766406,6.343487865892685,2.077421032522794,5.911682372766406,4.266066833369891
LaraAstiasoHuntly2023_invivo,simple_combined_confidence,ContextSimBaseline,375,0.42746824752170576,0.25857480942086697,0.6965955963813445,0.412652441372827,13.486378827647368,4.135357459080169,2.7883642124368913,1.1000525687009906,4.135357459080169,1.6883116437359007
LaraAstiasoHuntly2023_invivo,simple_combined_confidence,V0StrongBaseline,375,0.6384421435885766,0.2596172488337695,0.625635225850495,0.6115627123951931,20.94478282164027,5.911682372766406,3.3366734943681786,2.0811365011248344,5.911682372766406,1.2555369932433442
LaraAstiasoHuntly2023_invivo,support_count_score,ContextSimBaseline,375,0.23531619803333007,0.1280069408073797,0.6965955963813445,0.19493477974152112,16.029063655897342,4.135357459080169,3.1903388416524745,1.1000525687009906,4.135357459080169,2.090286272951484
LaraAstiasoHuntly2023_invivo,support_count_score,V0StrongBaseline,375,0.24912764229148485,0.04456783659835927,0.625635225850495,0.2099232319230647,10.517651079349598,5.911682372766406,4.749864352677699,2.0811365011248344,5.911682372766406,2.6687278515528647
McFarlandTsherniak2020,context_similarity_score,ContextSimBaseline,1163,-0.06081485621514977,0.21783568597924585,0.7496047148513109,0.12367986553877953,1.213854666568602,1.5542197188569578,1.7087749936621053,0.8263178433642482,1.5542197188569578,0.8824571502978571
McFarlandTsherniak2020,context_similarity_score,V0StrongBaseline,1163,-0.09493875078847609,0.18555487262696474,0.8412904400702736,0.11969043662278321,1.2554703990259475,1.5277314407204745,1.7151589973639627,0.7899706768037822,1.5277314407204745,0.9251883205601805
McFarlandTsherniak2020,historical_residual_risk,ContextSimBaseline,2326,0.4332370134592302,0.061672352994333005,0.7496047148513109,0.27888948284854803,15.693265107350525,1.554219718856958,1.216273499552755,0.826034714688699,1.554219718856958,0.39023878486405605
McFarlandTsherniak2020,historical_residual_risk,V0StrongBaseline,2326,0.41901368680858425,0.08259873491010368,0.8412904400702736,0.2506633817671625,16.625708673248404,1.5277314407204745,1.2003187711560106,0.7896980310316651,1.5277314407204745,0.41062074012434546
McFarlandTsherniak2020,learned_risk_score,ContextSimBaseline,1163,0.5490757689841497,-0.03583060977302738,0.7496047148513109,0.27973901361072373,18.254901232808834,1.5542197188569578,1.0856525703503752,0.8263178433642482,1.5542197188569578,0.25933472698612703
McFarlandTsherniak2020,learned_risk_score,V0StrongBaseline,1163,0.6208824880070304,-0.04067303497627999,0.8412904400702736,0.2735395772889667,18.504815914524603,1.5277314407204745,1.012495654840749,0.7899706768037822,1.5277314407204745,0.22252497803696691
McFarlandTsherniak2020,model_disagreement_risk,ContextSimBaseline,2326,0.16672943952332137,-0.038714547785749405,0.7496047148513109,0.10978693930576588,5.21812167556093,1.554219718856958,1.3979071736957929,0.826034714688699,1.554219718856958,0.5718724590070938
McFarlandTsherniak2020,model_disagreement_risk,V0StrongBaseline,2326,0.1370192977024875,-0.044149147391984625,0.8412904400702736,0.05743245007939364,5.219982565549711,1.5277314407204745,1.378950282516566,0.7896980310316651,1.5277314407204745,0.5892522514849009
McFarlandTsherniak2020,ood_distance_risk,ContextSimBaseline,1163,0.05469310305627323,0.35707274307105374,0.7496047148513109,0.2127839295454118,1.825394277773158,1.5542197188569578,1.484263524011952,0.8263178433642482,1.5542197188569578,0.6579456806477038
