dataset_name,score_name,fold_id,n,aligned_rho,normalized_rmse_rho,magnitude_only_rho,partial_rho_control_magnitude,risk_coverage80_improve_pct,mean_rmse,aurc,oracle_aurc,random_aurc,excess_aurc
LaraAstiasoHuntly2023_exvivo,model_disagreement_risk,1,256,0.28425739520321003,0.4028362804178368,0.5432767168641177,0.3555311994248414,7.511934500067771,1.578206289829502,1.2790875669020676,0.43652375190254494,1.578206289829502,0.8425638149995227
LaraAstiasoHuntly2023_exvivo,model_disagreement_risk,2,264,0.24580912391222648,0.463773865257569,0.24214593864949174,0.3491677183281361,4.7991407493777745,0.7744564182198379,0.7016653107632518,0.35389871981379656,0.7744564182198379,0.3477665909494552
LaraAstiasoHuntly2023_exvivo,model_disagreement_risk,3,260,0.15465191771132827,0.33596230799175864,0.5405660849596177,0.33820128972317964,-9.757749643700683,1.398138466631881,1.2213185846969095,0.3886050966399258,1.398138466631881,0.8327134880569836
LaraAstiasoHuntly2023_exvivo,model_disagreement_risk,4,256,0.3151382670477142,0.24743613325963335,0.6466898662766807,0.3156206201884468,-4.256491728316951,1.3003635151683448,1.0587688996055096,0.3577507716731755,1.3003635151683448,0.7010181279323341
LaraAstiasoHuntly2023_exvivo,ood_distance_risk,0,128,0.58063593320973,0.4223170972745255,0.4576847377487722,0.5700641460790523,43.359479357266125,1.2705476053823492,0.589185361263707,0.3693115787093054,1.2705476053823492,0.2198737825544016
LaraAstiasoHuntly2023_exvivo,ood_distance_risk,1,128,0.27025913491194664,-0.14691878094738892,0.5432767168641178,0.07834611478702215,29.324755707008414,1.578206289829502,1.2524570655771554,0.43933225175893,1.578206289829502,0.8131248138182254
LaraAstiasoHuntly2023_exvivo,ood_distance_risk,2,132,0.3441828683183169,0.21205772465386702,0.24214593864949177,0.3506261665766365,21.018227860382677,0.7744564182198378,0.560817876504552,0.35512525197781203,0.7744564182198378,0.20569262452673992
LaraAstiasoHuntly2023_exvivo,ood_distance_risk,3,130,0.4299880518154032,0.27115162795900694,0.5405660849596174,0.42256426966464655,43.0711401404068,1.398138466631881,0.919654966577923,0.3910526252984599,1.398138466631881,0.5286023412794632
LaraAstiasoHuntly2023_exvivo,ood_distance_risk,4,128,0.34236791646138187,0.2520602519494702,0.6466898662766807,0.30438449818612734,10.237171186860229,1.3003635151683448,0.9210064620691369,0.36004434824989673,1.3003635151683448,0.5609621138192402
LaraAstiasoHuntly2023_exvivo,prediction_magnitude_risk,0,128,0.24694424098150522,0.38179820545687604,0.4576847377487722,0.4156975272605738,-0.7685292975879273,1.2705476053823492,1.158805391963138,0.3693115787093054,1.2705476053823492,0.7894938132538326
LaraAstiasoHuntly2023_exvivo,prediction_magnitude_risk,1,128,0.24125045779161328,0.500143059879143,0.5432767168641178,0.40247056530040404,10.382453418933066,1.578206289829502,1.8898810948708398,0.43933225175893,1.578206289829502,1.4505488431119098
LaraAstiasoHuntly2023_exvivo,prediction_magnitude_risk,2,132,0.38715804083421596,0.5026480149019321,0.24214593864949177,0.45393905118620426,10.264816865252882,0.7744564182198378,0.7397149848870712,0.35512525197781203,0.7744564182198378,0.3845897329092592
LaraAstiasoHuntly2023_exvivo,prediction_magnitude_risk,3,130,0.202348796241926,0.41421567958049405,0.5405660849596174,0.4082125760678048,-0.07645757576407466,1.398138466631881,1.612114938639784,0.3910526252984599,1.398138466631881,1.221062313341324
LaraAstiasoHuntly2023_exvivo,prediction_magnitude_risk,4,128,0.13672518769456143,0.3198132210217909,0.6466898662766807,0.3321956904398414,-3.187452647897243,1.3003635151683448,1.9756223845447645,0.36004434824989673,1.3003635151683448,1.6155780362948677
LaraAstiasoHuntly2023_exvivo,protocol_v0_2_family_confidence,0,128,0.6114939133775518,0.23211015572079308,0.4576847377487722,0.5153324540289898,55.952247734193435,1.2705476053823492,0.5131311058424001,0.3693115787093054,1.2705476053823492,0.14381952713309465
LaraAstiasoHuntly2023_exvivo,protocol_v0_2_family_confidence,1,128,0.722163724298423,0.21682996153531753,0.5432767168641178,0.5993730102420769,59.552641466153084,1.578206289829502,0.5626004273464771,0.43933225175893,1.578206289829502,0.1232681755875471
LaraAstiasoHuntly2023_exvivo,protocol_v0_2_family_confidence,2,132,0.3616012620604943,0.08285478005940501,0.24214593864949177,0.3297995998197963,23.327030396067418,0.7744564182198378,0.5432402081612798,0.35512525197781203,0.7744564182198378,0.1881149561834678
LaraAstiasoHuntly2023_exvivo,protocol_v0_2_family_confidence,3,130,0.5987667748676532,0.15434600081299427,0.5405660849596174,0.45815118880136824,61.174753081116364,1.398138466631881,0.5295962824928075,0.3910526252984599,1.398138466631881,0.13854365719434764
LaraAstiasoHuntly2023_exvivo,protocol_v0_2_family_confidence,4,128,0.5184506935020979,0.2091612498467268,0.6466898662766807,0.3393980137612752,60.39417797168001,1.3003635151683448,0.5176301661660166,0.36004434824989673,1.3003635151683448,0.15758581791611992
LaraAstiasoHuntly2023_exvivo,protocol_v0_2_with_stability_confidence,0,128,0.7124233158700786,0.42691832428767995,0.4576847377487722,0.6683965256679839,55.952247734193435,1.2705476053823492,0.4735637405034878,0.3693115787093054,1.2705476053823492,0.1042521617941824
LaraAstiasoHuntly2023_exvivo,protocol_v0_2_with_stability_confidence,1,128,0.6675098462192876,0.23587583653504138,0.5432767168641178,0.5516022194326475,59.60459557731615,1.578206289829502,0.5926572120157088,0.43933225175893,1.578206289829502,0.15332496025677878
LaraAstiasoHuntly2023_exvivo,protocol_v0_2_with_stability_confidence,2,132,0.45921314742333796,0.23024841386454128,0.24214593864949177,0.4447506841187454,24.70355357658244,0.7744564182198378,0.5287674496122289,0.35512525197781203,0.7744564182198378,0.17364219763441685
LaraAstiasoHuntly2023_exvivo,protocol_v0_2_with_stability_confidence,3,130,0.6675543745787462,0.28710300908642056,0.5405660849596174,0.5714305822036658,60.88763694406889,1.398138466631881,0.49997926473207127,0.3910526252984599,1.398138466631881,0.10892663943361136
LaraAstiasoHuntly2023_exvivo,protocol_v0_2_with_stability_confidence,4,128,0.5772594108990817,0.30561532954785225,0.6466898662766807,0.4535169055614103,60.45597624170852,1.3003635151683448,0.5196299536664091,0.36004434824989673,1.3003635151683448,0.15958560541651234
LaraAstiasoHuntly2023_exvivo,random_score,0,256,0.06965435513619746,0.1347780549418547,0.4576847377487722,0.10685352754179847,-2.649997319148061,1.2705476053823492,1.2116669856874975,0.3670407518108577,1.2705476053823492,0.8446262338766398
LaraAstiasoHuntly2023_exvivo,random_score,1,256,-0.03642320689658469,-0.07382492849308746,0.5432767168641177,-0.07015259337147435,-6.246579117611,1.578206289829502,1.6603531325504295,0.43652375190254494,1.578206289829502,1.2238293806478846
LaraAstiasoHuntly2023_exvivo,random_score,2,264,0.06303868452733266,0.03763902667320926,0.24214593864949174,0.0473121177325451,-4.046206731912842,0.7744564182198379,0.7986299247505371,0.35389871981379656,0.7744564182198379,0.4447312049367405
LaraAstiasoHuntly2023_exvivo,random_score,3,260,-0.01995479003990752,0.028671781911511544,0.5405660849596177,0.020565119163775927,-3.142821984681309,1.398138466631881,1.2963157855292964,0.3886050966399258,1.398138466631881,0.9077106888893706
LaraAstiasoHuntly2023_exvivo,random_score,4,256,-0.14169470579829313,-0.06946685666403477,0.6466898662766807,-0.08846301239672273,-1.6510413113321811,1.3003635151683448,1.7098741881601467,0.3577507716731755,1.3003635151683448,1.3521234164869713
LaraAstiasoHuntly2023_exvivo,simple_combined_confidence,0,128,0.7024812305438564,0.4198177989379234,0.4576847377487722,0.6584323077773651,57.58772742867467,1.2705476053823492,0.49328501954190074,0.3693115787093054,1.2705476053823492,0.12397344083259532
LaraAstiasoHuntly2023_exvivo,simple_combined_confidence,1,128,0.7729296374290422,0.3118362021607764,0.5432767168641178,0.6844622009514892,60.51277229277815,1.578206289829502,0.5420553116841869,0.43933225175893,1.578206289829502,0.10272305992525688
LaraAstiasoHuntly2023_exvivo,simple_combined_confidence,2,132,0.5243121683459168,0.2768075636697573,0.24214593864949177,0.5081771559839044,21.533627139044274,0.7744564182198378,0.4801659889181567,0.35512525197781203,0.7744564182198378,0.12504073694034468
LaraAstiasoHuntly2023_exvivo,simple_combined_confidence,3,130,0.7922735528274317,0.3944257056630569,0.5405660849596174,0.7266059999416312,63.71307536901151,1.398138466631881,0.4598015424011948,0.3910526252984599,1.398138466631881,0.0687489171027349
LaraAstiasoHuntly2023_exvivo,simple_combined_confidence,4,128,0.6650682109503754,0.32225096136238784,0.6466898662766807,0.5102195940731421,60.84145174040725,1.3003635151683448,0.4665670128938868,0.36004434824989673,1.3003635151683448,0.10652266464399007
LaraAstiasoHuntly2023_exvivo,support_count_score,0,128,-0.11040830833002901,-0.17109951472750398,0.4576847377487722,-0.12061061841888161,5.897416919892127,1.2705476053823492,1.3076426519489806,0.3693115787093054,1.2705476053823492,0.9383310732396751
LaraAstiasoHuntly2023_exvivo,support_count_score,1,128,0.23755949513073438,0.26964503844511284,0.5432767168641178,0.2448408120683755,14.045170044606254,1.578206289829502,1.324331596132559,0.43933225175893,1.578206289829502,0.884999344373629
LaraAstiasoHuntly2023_exvivo,support_count_score,2,132,0.08598132634541177,-0.06277941217546469,0.24214593864949177,0.06356465101256707,0.18609865077375415,0.7744564182198378,0.7070669158400419,0.35512525197781203,0.7744564182198378,0.35194166386222986
LaraAstiasoHuntly2023_exvivo,support_count_score,3,130,0.0898595982453428,0.059942891987579426,0.5405660849596174,0.061392389217109065,7.14442541786894,1.398138466631881,1.0603867035686156,0.3910526252984599,1.398138466631881,0.6693340782701558
LaraAstiasoHuntly2023_exvivo,support_count_score,4,128,0.04308262519881216,0.0222669583558827,0.6466898662766807,0.04939268191066306,11.361013467192254,1.3003635151683448,0.8360682368883902,0.36004434824989673,1.3003635151683448,0.47602388863849343
LaraAstiasoHuntly2023_invivo,context_similarity_score,0,150,-0.27029816613322416,0.2673133884542429,0.6565636196391524,-0.010148583012303272,-0.6705016612712367,4.619550011334235,7.821979666699035,1.475304118725836,4.619550011334235,6.3466755479731995
LaraAstiasoHuntly2023_invivo,context_similarity_score,1,146,-0.1788332129587477,0.36325496382245626,0.553475176761173,0.06339469895243158,-4.284873287970848,5.095795942157896,9.387710422958694,1.3845828251311647,5.095795942157896,8.003127597827529
LaraAstiasoHuntly2023_invivo,context_similarity_score,2,154,-0.1733023760083254,0.29734128390546877,0.6706092958993023,0.07288976006292339,1.4084415976574352,5.211914419664615,8.488236988316487,1.697264443527278,5.211914419664615,6.790972544789209
LaraAstiasoHuntly2023_invivo,context_similarity_score,3,152,-0.2478231721941722,0.3424793400054786,0.658699539012553,0.09515083397714372,-10.216301124832835,5.468061943401499,9.789234596360016,1.4615780552289797,5.468061943401499,8.327656541131036
LaraAstiasoHuntly2023_invivo,context_similarity_score,4,148,-0.22314815031494722,0.3161010207230149,0.6116426693746886,0.10387671882091674,-1.289809589256614,4.709060754472291,7.854475522573696,1.5743306292458576,4.709060754472291,6.280144893327838
LaraAstiasoHuntly2023_invivo,historical_residual_risk,0,300,0.24867738429727368,0.0688916067917991,0.6565636196391523,0.1801685323294291,13.69707415765536,4.619550011334235,4.34811574179598,1.4681658465148206,4.619550011334235,2.8799498952811593
LaraAstiasoHuntly2023_invivo,historical_residual_risk,1,292,0.2952049139573136,0.26567284438480265,0.5534751767611729,0.31890200294864923,9.514576822634341,5.095795942157897,4.6429149095402735,1.3763854627414622,5.095795942157897,3.2665294467988115
LaraAstiasoHuntly2023_invivo,historical_residual_risk,2,308,0.27670276929934445,0.23844376205780984,0.6706092958993024,0.27416419153189275,6.380763686367697,5.211914419664614,5.381573821379524,1.689379840945571,5.211914419664614,3.692193980433953
LaraAstiasoHuntly2023_invivo,historical_residual_risk,3,304,0.09884908453197587,0.28687440892269483,0.658699539012553,0.28678887675161,-4.464612312360539,5.468061943401499,6.346314222242348,1.453262235218017,5.468061943401499,4.8930519870243305
LaraAstiasoHuntly2023_invivo,historical_residual_risk,4,296,0.07049999217414024,0.25292326110744723,0.6116426693746886,0.2293709861877965,2.9427138378456976,4.709060754472291,5.225354141900932,1.566918911172385,4.709060754472291,3.6584352307285473
LaraAstiasoHuntly2023_invivo,learned_risk_score,0,150,0.7145426148210431,0.16867964681072206,0.6565636196391524,0.5698813307990875,46.30070128123448,4.619550011334235,2.2181841552413055,1.475304118725836,4.619550011334235,0.7428800365154695
LaraAstiasoHuntly2023_invivo,learned_risk_score,1,146,0.8194480059383225,0.14461164720966327,0.553475176761173,0.7330894209597507,50.64211347161471,5.095795942157896,2.051233698510795,1.3845828251311647,5.095795942157896,0.6666508733796301
LaraAstiasoHuntly2023_invivo,learned_risk_score,2,154,0.8138544567387074,0.2618875116028816,0.6706092958993023,0.7253103640380831,37.85037835245193,5.211914419664615,2.227300125661192,1.697264443527278,5.211914419664615,0.5300356821339143
LaraAstiasoHuntly2023_invivo,learned_risk_score,3,152,0.7280565066737743,0.1892918896383928,0.658699539012553,0.563817307418112,47.39919250757201,5.468061943401499,2.0515537084789655,1.4615780552289797,5.468061943401499,0.5899756532499858
LaraAstiasoHuntly2023_invivo,learned_risk_score,4,148,0.8101071125167273,0.18368121301669713,0.6116426693746886,0.713715531847828,37.13242753682385,4.709060754472291,1.952391074051301,1.5743306292458576,4.709060754472291,0.37806044480544343
LaraAstiasoHuntly2023_invivo,model_disagreement_risk,0,300,0.4453828213033278,0.033625069526900336,0.6565636196391523,0.2790247409627326,24.385195604400106,4.619550011334235,3.261630618900119,1.4681658465148206,4.619550011334235,1.7934647723852983
LaraAstiasoHuntly2023_invivo,model_disagreement_risk,1,292,0.4902700114430685,0.01936646371125812,0.5534751767611729,0.3491793935412533,31.776568887329553,5.095795942157897,3.021695620872592,1.3763854627414622,5.095795942157897,1.6453101581311296
LaraAstiasoHuntly2023_invivo,model_disagreement_risk,2,308,0.4752052309158745,0.030369023787993808,0.6706092958993024,0.31630019744647425,19.206411746224745,5.211914419664614,3.5502177500919845,1.689379840945571,5.211914419664614,1.8608379091464136
LaraAstiasoHuntly2023_invivo,model_disagreement_risk,3,304,0.5264934960640418,0.26804137860268634,0.658699539012553,0.4737707967006912,20.692361575068315,5.468061943401499,3.1524361493532744,1.453262235218017,5.468061943401499,1.6991739141352575
LaraAstiasoHuntly2023_invivo,model_disagreement_risk,4,296,0.297484252979569,0.14072342356836298,0.6116426693746886,0.3079368741074759,19.551221516277828,4.709060754472291,3.5387829732828924,1.566918911172385,4.709060754472291,1.9718640621105075
LaraAstiasoHuntly2023_invivo,ood_distance_risk,0,150,-0.020204911701760545,0.21744638341475842,0.6565636196391524,0.08007473253030872,4.162745844836191,4.619550011334235,5.810065948777091,1.475304118725836,4.619550011334235,4.334761830051256
LaraAstiasoHuntly2023_invivo,ood_distance_risk,1,146,-0.1743213113507989,0.34270388233613835,0.553475176761173,0.09941966237334074,-12.300019201151134,5.095795942157896,7.7487408047886515,1.3845828251311647,5.095795942157896,6.364157979657486
LaraAstiasoHuntly2023_invivo,ood_distance_risk,2,154,-0.06866383045595309,0.30262558047815163,0.6706092958993023,0.17283206978835172,-2.4675067840477283,5.211914419664615,6.449253367279118,1.697264443527278,5.211914419664615,4.75198892375184
LaraAstiasoHuntly2023_invivo,ood_distance_risk,3,152,0.05345517561393298,0.08334387053270666,0.658699539012553,0.11142380378140233,6.000085925484659,5.468061943401499,5.386692337032993,1.4615780552289797,5.468061943401499,3.925114281804013
LaraAstiasoHuntly2023_invivo,ood_distance_risk,4,148,-0.33994709808977425,0.17310180572475842,0.6116426693746886,-0.10959886109895328,-15.607759099970405,4.709060754472291,6.085101953894346,1.5743306292458576,4.709060754472291,4.510771324648488
LaraAstiasoHuntly2023_invivo,prediction_magnitude_risk,0,150,0.49781812331067565,0.1588836471698456,0.6565636196391524,0.41935536599934436,28.352200836762123,4.619550011334235,3.069436770455032,1.475304118725836,4.619550011334235,1.5941326517291958
LaraAstiasoHuntly2023_invivo,prediction_magnitude_risk,1,146,0.4564314152680439,0.13362189467189806,0.553475176761173,0.404733994038346,25.509860731601954,5.095795942157896,2.9066867517960415,1.3845828251311647,5.095795942157896,1.5221039266648768
LaraAstiasoHuntly2023_invivo,prediction_magnitude_risk,2,154,0.44666945957268545,0.2040842143308937,0.6706092958993023,0.4007210654475227,18.794257552547847,5.211914419664615,3.9123183658581153,1.697264443527278,5.211914419664615,2.2150539223308376
LaraAstiasoHuntly2023_invivo,prediction_magnitude_risk,3,152,0.24145531339060544,0.18471285342300042,0.658699539012553,0.24407195810304733,13.082998482042086,5.468061943401499,5.317968682187934,1.4615780552289797,5.468061943401499,3.8563906269589543
LaraAstiasoHuntly2023_invivo,prediction_magnitude_risk,4,148,0.3852341589637851,0.26158948977740926,0.6116426693746886,0.4392470467386848,16.166906713484675,4.709060754472291,3.538754020453986,1.5743306292458576,4.709060754472291,1.9644233912081284
LaraAstiasoHuntly2023_invivo,protocol_v0_2_family_confidence,0,150,0.377606401550502,0.05850961230918127,0.6565636196391524,0.25123845503990133,24.598611721468163,4.619550011334235,2.8459618392265185,1.475304118725836,4.619550011334235,1.3706577205006825
LaraAstiasoHuntly2023_invivo,protocol_v0_2_family_confidence,1,146,0.44029204057530563,0.20660646351938775,0.553475176761173,0.3925384516597907,21.3690374335846,5.095795942157896,3.4907683118905375,1.3845828251311647,5.095795942157896,2.106185486759373
LaraAstiasoHuntly2023_invivo,protocol_v0_2_family_confidence,2,154,0.482375238479757,0.13879977978845034,0.6706092958993023,0.35602114604556373,10.279797165332187,5.211914419664615,3.3103072023880378,1.697264443527278,5.211914419664615,1.6130427588607599
LaraAstiasoHuntly2023_invivo,protocol_v0_2_family_confidence,3,152,0.3300400869512333,0.31196880651097775,0.658699539012553,0.3360424286005504,1.6810513686255546,5.468061943401499,4.270293611660489,1.4615780552289797,5.468061943401499,2.808715556431509
LaraAstiasoHuntly2023_invivo,protocol_v0_2_family_confidence,4,148,0.37766387803596185,0.2550658328162968,0.6116426693746886,0.4160106204310298,7.600860792534798,4.709060754472291,3.2006495563928286,1.5743306292458576,4.709060754472291,1.626318927146971
LaraAstiasoHuntly2023_invivo,protocol_v0_2_with_stability_confidence,0,150,0.30763240428417954,0.09572619201186094,0.6565636196391524,0.22398722179768296,16.33841426643994,4.619550011334235,3.0013296307464326,1.475304118725836,4.619550011334235,1.5260255120205966
LaraAstiasoHuntly2023_invivo,protocol_v0_2_with_stability_confidence,1,146,0.30771930272870435,0.2888927245052153,0.553475176761173,0.3647844258901276,12.783834757952803,5.095795942157896,3.8414345992295633,1.3845828251311647,5.095795942157896,2.4568517740983986
LaraAstiasoHuntly2023_invivo,protocol_v0_2_with_stability_confidence,2,154,0.3912484512379647,0.12180469311548955,0.6706092958993023,0.29676295511924183,3.171823989210146,5.211914419664615,3.7215007734466967,1.697264443527278,5.211914419664615,2.024236329919419
LaraAstiasoHuntly2023_invivo,protocol_v0_2_with_stability_confidence,3,152,0.270638612554009,0.3963447357980258,0.658699539012553,0.35709009963196386,3.8439934557038153,5.468061943401499,4.447019608470026,1.4615780552289797,5.468061943401499,2.9854415532410465
LaraAstiasoHuntly2023_invivo,protocol_v0_2_with_stability_confidence,4,148,0.013653267024100883,0.35802805149153916,0.6116426693746886,0.32689664456083956,4.38972747083305,4.709060754472291,4.730865091613418,1.5743306292458576,4.709060754472291,3.15653446236756
LaraAstiasoHuntly2023_invivo,random_score,0,300,0.033820306096663665,0.030757531211823938,0.6565636196391523,0.05332592034244978,3.6400041950837525,4.619550011334235,4.629728291714782,1.4681658465148206,4.619550011334235,3.1615624451999613
LaraAstiasoHuntly2023_invivo,random_score,1,292,-0.03794399571300795,0.0008184358212531123,0.5534751767611729,-0.011092097046883742,-4.875375614617023,5.095795942157897,5.790735344409543,1.3763854627414622,5.095795942157897,4.414349881668081
LaraAstiasoHuntly2023_invivo,random_score,2,308,-0.020196091802204913,-0.06451553284083032,0.6706092958993024,-0.03562240509783947,-1.9686826297589761,5.211914419664614,5.5177756702855945,1.689379840945571,5.211914419664614,3.8283958293400238
LaraAstiasoHuntly2023_invivo,random_score,3,304,0.058358698454855626,-0.000439956226549129,0.658699539012553,0.009805103895996748,6.340186953207524,5.468061943401499,4.82487932169063,1.453262235218017,5.468061943401499,3.3716170864726127
LaraAstiasoHuntly2023_invivo,random_score,4,296,-0.007403523985957798,-0.022163374492462914,0.6116426693746886,-0.015442001189164934,2.1023003735349652,4.709060754472291,4.982921983113746,1.566918911172385,4.709060754472291,3.416003071941361
LaraAstiasoHuntly2023_invivo,simple_combined_confidence,0,150,0.4095488688386151,0.0341330725810036,0.6565636196391524,0.25662861573160994,18.994126882687095,4.619550011334235,2.894494996495305,1.475304118725836,4.619550011334235,1.4191908777694688
LaraAstiasoHuntly2023_invivo,simple_combined_confidence,1,146,0.5023724369294247,0.22495252234101012,0.553475176761173,0.4595476776503505,30.897723589521252,5.095795942157896,2.940144669656171,1.3845828251311647,5.095795942157896,1.5555618445250063
LaraAstiasoHuntly2023_invivo,simple_combined_confidence,2,154,0.5384312082604302,0.21740473315425876,0.6706092958993023,0.44835237808843753,18.400377627462728,5.211914419664615,3.217161552132068,1.697264443527278,5.211914419664615,1.51989710860479
LaraAstiasoHuntly2023_invivo,simple_combined_confidence,3,152,0.5040425371961262,0.38102365379752456,0.658699539012553,0.4811721322682514,5.412160809960771,5.468061943401499,3.220977150470471,1.4615780552289797,5.468061943401499,1.7593990952414915
LaraAstiasoHuntly2023_invivo,simple_combined_confidence,4,148,0.33984083987106284,0.21576479320205402,0.6116426693746886,0.3598149010222208,12.203397880257791,4.709060754472291,3.2994059539813327,1.5743306292458576,4.709060754472291,1.725075324735475
LaraAstiasoHuntly2023_invivo,support_count_score,0,150,0.1398337935082861,-0.06115310150297721,0.6565636196391524,0.031017739437118212,8.488542356013307,4.619550011334235,3.576119738726087,1.475304118725836,4.619550011334235,2.100815620000251
LaraAstiasoHuntly2023_invivo,support_count_score,1,146,0.09953407083517476,0.15794588249916097,0.553475176761173,0.15823746783894677,5.714815106542626,5.095795942157896,4.372772792669622,1.3845828251311647,5.095795942157896,2.988189967538457
LaraAstiasoHuntly2023_invivo,support_count_score,2,154,0.34418483322018295,0.19651406816376532,0.6706092958993023,0.31425427484270374,4.716349405712657,5.211914419664615,4.33563190617589,1.697264443527278,5.211914419664615,2.6383674626486124
LaraAstiasoHuntly2023_invivo,support_count_score,3,152,0.19305285209812606,-0.06846186500542621,0.658699539012553,0.014312962528926452,23.319923615620976,5.468061943401499,4.250448433617746,1.4615780552289797,5.468061943401499,2.788870378388766
LaraAstiasoHuntly2023_invivo,support_count_score,4,148,0.2981777759393082,0.14663676193962058,0.6116426693746886,0.2718599366466303,16.75161938108196,4.709060754472291,3.60258471569446,1.5743306292458576,4.709060754472291,2.0282540864486025
McFarlandTsherniak2020,context_similarity_score,0,466,-0.1405251869444789,0.20733693437806977,0.7851101075017869,0.12293638126826315,-4.052451747976651,1.526687610557164,1.8855106983025918,0.8141386920529502,1.526687610557164,1.0713720062496415
McFarlandTsherniak2020,context_similarity_score,1,466,-0.07060392849595204,0.2510642049572688,0.858868340132073,0.18960830439776455,7.101318113644891,1.6383967336722374,1.6400792281264707,0.798146362307563,1.6383967336722374,0.8419328658189077
McFarlandTsherniak2020,context_similarity_score,2,464,-0.08499860921795775,0.2024989833706088,0.7516311133748852,0.10033308353660494,-0.8030340348072217,1.471642716953945,1.7173914896758358,0.796482578756779,1.471642716953945,0.9209089109190568
McFarlandTsherniak2020,context_similarity_score,3,464,-0.055467122079958055,0.21809416126750605,0.7841315740539319,0.12541878493002442,1.3584520989283673,1.514063772741186,1.647773732325949,0.8160806387214786,1.514063772741186,0.8316930936044703
McFarlandTsherniak2020,context_similarity_score,4,466,-0.03955686794075267,0.12634225031690918,0.7954850790009537,0.06622582355613331,2.3325609780546825,1.5536739977663352,1.6373163643750508,0.8226017784590322,1.5536739977663352,0.8147145859160186
McFarlandTsherniak2020,historical_residual_risk,0,932,0.4113384236923382,0.06824560610526115,0.7851101075017869,0.2712448658209084,13.579328968231176,1.5266876105571638,1.2961991592488185,0.8134688598885158,1.5266876105571638,0.48273029936030265
McFarlandTsherniak2020,historical_residual_risk,1,932,0.404084244449842,0.15260488191127977,0.858868340132073,0.2950681912944251,20.81184067736388,1.6383967336722374,1.1962043474282635,0.7974135171487873,1.6383967336722374,0.39879083027947626
McFarlandTsherniak2020,historical_residual_risk,2,928,0.47061486464552843,0.047803644886368686,0.7516311133748852,0.2769618638236495,18.567746226421626,1.471642716953945,1.0893780143842724,0.7958451718971622,1.471642716953945,0.2935328424871102
McFarlandTsherniak2020,historical_residual_risk,3,928,0.4179987361514365,0.05722807810621158,0.7841315740539317,0.24954677438097306,13.291758545517522,1.514063772741186,1.1927493876120603,0.815398075380368,1.514063772741186,0.37735131223169227
McFarlandTsherniak2020,historical_residual_risk,4,932,0.4606687012143439,0.09400044394135973,0.7954850790009538,0.3175458291492184,14.293885401255281,1.5536739977663352,1.1925533223250382,0.8219119142870507,1.5536739977663352,0.3706414080379875
McFarlandTsherniak2020,learned_risk_score,0,466,0.6028544315224296,-0.08490549312940075,0.7851101075017869,0.2658934369457439,18.117551350692008,1.526687610557164,1.0432103483061432,0.8141386920529502,1.526687610557164,0.22907165625319303
McFarlandTsherniak2020,learned_risk_score,1,466,0.606965377373789,-0.10489991375990508,0.858868340132073,0.17585402399376066,22.537070443898696,1.6383967336722374,1.0283788700505765,0.798146362307563,1.6383967336722374,0.23023250774301351
McFarlandTsherniak2020,learned_risk_score,2,464,0.5402264815477721,0.018908938897791397,0.7516311133748852,0.2919413667685983,21.27314513852957,1.471642716953945,1.042305190530009,0.796482578756779,1.471642716953945,0.24582261177322995
McFarlandTsherniak2020,learned_risk_score,3,464,0.5529736664448379,-0.07561257168392047,0.7841315740539319,0.24487570294911357,15.064199513216524,1.514063772741186,1.0667893575621974,0.8160806387214786,1.514063772741186,0.25070871884071877
McFarlandTsherniak2020,learned_risk_score,4,466,0.6317293584821979,0.07421183994383869,0.7954850790009537,0.41877338373733797,15.785621781441366,1.5536739977663352,1.0551470823943037,0.8226017784590322,1.5536739977663352,0.2325453039352715
McFarlandTsherniak2020,model_disagreement_risk,0,932,0.11004727170025994,-0.042102058876684945,0.7851101075017869,0.0791473789017782,2.051231341528404,1.5266876105571638,1.4006757981552904,0.8134688598885158,1.5266876105571638,0.5872069382667746
McFarlandTsherniak2020,model_disagreement_risk,1,932,0.22766854533961897,-0.1523860255490827,0.858868340132073,-0.003599743943097377,11.66090118140549,1.6383967336722374,1.3653748125103387,0.7974135171487873,1.6383967336722374,0.5679612953615514
McFarlandTsherniak2020,model_disagreement_risk,2,928,0.10692828867476314,0.053915332743147845,0.7516311133748852,0.12167245374353801,2.0438301399549808,1.471642716953945,1.3688780954680266,0.7958451718971622,1.471642716953945,0.5730329235708644
McFarlandTsherniak2020,model_disagreement_risk,3,928,0.2275983635225929,-0.04985800058309419,0.7841315740539317,0.10961496377153583,5.34874357947548,1.514063772741186,1.338216684914961,0.815398075380368,1.514063772741186,0.522818609534593
McFarlandTsherniak2020,model_disagreement_risk,4,932,0.08981744100042163,-0.030329922967835,0.7954850790009538,0.0793273352599554,7.276375630181309,1.5536739977663352,1.4542061766188386,0.8219119142870507,1.5536739977663352,0.6322942623317879
McFarlandTsherniak2020,ood_distance_risk,0,466,0.10501667344974384,0.3676793134225907,0.7851101075017869,0.2847278378532574,-2.053915785231523,1.526687610557164,1.495116122122229,0.8141386920529502,1.526687610557164,0.6809774300692789
McFarlandTsherniak2020,ood_distance_risk,1,466,0.05224009823440312,0.5371014477328265,0.858868340132073,0.3842568566161189,9.785768391591645,1.6383967336722374,1.4466531005111871,0.798146362307563,1.6383967336722374,0.6485067382036241
