pair_group,source_dataset,target_dataset,directional_pair,n_target_tasks,n_common_genes,shared_perturbation_tasks,mean_error_combined_rmse,mean_nearest_context_similarity,score_col,spearman_vs_error,top20_k,top20_mean_error,top20_error_enrichment
same_system_cross_file,KaggleCrossCell_celltype,KaggleCrossPatient_celltype,KaggleCrossCell_celltype -> KaggleCrossPatient_celltype,38,1000,38,0.01754121988876668,0.9870891495313159,risk_oracle_true_magnitude_diagnostic,0.13229018492176386,8,0.013715152162608248,0.7818813200894523
same_system_cross_file,KaggleCrossCell_celltype,KaggleCrossPatient_celltype,KaggleCrossCell_celltype -> KaggleCrossPatient_celltype,38,1000,38,0.01754121988876668,0.9870891495313159,risk_predicted_magnitude,-0.44587165023074654,8,0.013643304248016781,0.7777853726555183
same_system_cross_file,KaggleCrossCell_celltype,KaggleCrossPatient_donor,KaggleCrossCell_celltype -> KaggleCrossPatient_donor,30,1000,30,0.03598801983050397,0.94614349492987,risk_cross_dataset,0.8607341490545051,6,0.05794073423936682,1.6100006199911954
same_system_cross_file,KaggleCrossCell_celltype,KaggleCrossPatient_donor,KaggleCrossCell_celltype -> KaggleCrossPatient_donor,30,1000,30,0.03598801983050397,0.94614349492987,risk_disagreement,0.41695644553311895,6,0.05182373264051696,1.4400273447829552
same_system_cross_file,KaggleCrossCell_celltype,KaggleCrossPatient_donor,KaggleCrossCell_celltype -> KaggleCrossPatient_donor,30,1000,30,0.03598801983050397,0.94614349492987,risk_low_context_similarity,0.4480832991047493,6,0.04055320904490472,1.126853025976473
same_system_cross_file,KaggleCrossCell_celltype,KaggleCrossPatient_donor,KaggleCrossCell_celltype -> KaggleCrossPatient_donor,30,1000,30,0.03598801983050397,0.94614349492987,risk_low_source_support,0.6603332828912095,6,0.04394722322073863,1.2211625820959542
same_system_cross_file,KaggleCrossCell_celltype,KaggleCrossPatient_donor,KaggleCrossCell_celltype -> KaggleCrossPatient_donor,30,1000,30,0.03598801983050397,0.94614349492987,risk_oracle_true_magnitude_diagnostic,0.9657397107897663,6,0.06259995286882492,1.7394664436570164
same_system_cross_file,KaggleCrossCell_celltype,KaggleCrossPatient_donor,KaggleCrossCell_celltype -> KaggleCrossPatient_donor,30,1000,30,0.03598801983050397,0.94614349492987,risk_predicted_magnitude,0.8278894432174447,6,0.051428238284278775,1.4290377332927735
same_system_cross_file,KaggleCrossPatient_celltype,KaggleCrossCell_celltype,KaggleCrossPatient_celltype -> KaggleCrossCell_celltype,24,1000,24,0.01236230451873187,0.9974403166617871,risk_cross_dataset,0.577391304347826,5,0.01581197811983837,1.2790477775304283
same_system_cross_file,KaggleCrossPatient_celltype,KaggleCrossCell_celltype,KaggleCrossPatient_celltype -> KaggleCrossCell_celltype,24,1000,24,0.01236230451873187,0.9974403166617871,risk_disagreement,0.7686956521739129,5,0.015771429376949184,1.2757677464627788
same_system_cross_file,KaggleCrossPatient_celltype,KaggleCrossCell_celltype,KaggleCrossPatient_celltype -> KaggleCrossCell_celltype,24,1000,24,0.01236230451873187,0.9974403166617871,risk_low_context_similarity,0.058992737225530036,5,0.012606250893715865,1.0197330825020818
same_system_cross_file,KaggleCrossPatient_celltype,KaggleCrossCell_celltype,KaggleCrossPatient_celltype -> KaggleCrossCell_celltype,24,1000,24,0.01236230451873187,0.9974403166617871,risk_low_source_support,0.044816286209855394,5,0.013288250346444755,1.0749007457557653
same_system_cross_file,KaggleCrossPatient_celltype,KaggleCrossCell_celltype,KaggleCrossPatient_celltype -> KaggleCrossCell_celltype,24,1000,24,0.01236230451873187,0.9974403166617871,risk_oracle_true_magnitude_diagnostic,0.477391304347826,5,0.014298666244512084,1.1566343656108908
same_system_cross_file,KaggleCrossPatient_celltype,KaggleCrossCell_celltype,KaggleCrossPatient_celltype -> KaggleCrossCell_celltype,24,1000,24,0.01236230451873187,0.9974403166617871,risk_predicted_magnitude,0.5426086956521738,5,0.01581197811983837,1.2790477775304283
same_system_cross_file,KaggleCrossPatient_donor,KaggleCrossCell_celltype,KaggleCrossPatient_donor -> KaggleCrossCell_celltype,24,1000,24,0.032908018245440034,0.9397528016646435,risk_cross_dataset,0.5878260869565216,5,0.04462756175486208,1.3561303334042605
same_system_cross_file,KaggleCrossPatient_donor,KaggleCrossCell_celltype,KaggleCrossPatient_donor -> KaggleCrossCell_celltype,24,1000,24,0.032908018245440034,0.9397528016646435,risk_disagreement,0.2770039046912595,5,0.030380811715594765,0.9232039282646424
same_system_cross_file,KaggleCrossPatient_donor,KaggleCrossCell_celltype,KaggleCrossPatient_donor -> KaggleCrossCell_celltype,24,1000,24,0.032908018245440034,0.9397528016646435,risk_low_context_similarity,0.10243700107378859,5,0.0361572440104815,1.0987365978956118
same_system_cross_file,KaggleCrossPatient_donor,KaggleCrossCell_celltype,KaggleCrossPatient_donor -> KaggleCrossCell_celltype,24,1000,24,0.032908018245440034,0.9397528016646435,risk_low_source_support,,5,0.03551945252691323,1.07935556197873
same_system_cross_file,KaggleCrossPatient_donor,KaggleCrossCell_celltype,KaggleCrossPatient_donor -> KaggleCrossCell_celltype,24,1000,24,0.032908018245440034,0.9397528016646435,risk_oracle_true_magnitude_diagnostic,0.9269565217391305,5,0.05161342289181201,1.5684148011241585
same_system_cross_file,KaggleCrossPatient_donor,KaggleCrossCell_celltype,KaggleCrossPatient_donor -> KaggleCrossCell_celltype,24,1000,24,0.032908018245440034,0.9397528016646435,risk_predicted_magnitude,0.9041825568224133,5,0.048402540408434516,1.4708433685502016
same_system_cross_file,kangCrossCell_celltype,kangCrossPatient_celltype,kangCrossCell_celltype -> kangCrossPatient_celltype,8,1000,8,0.04588632816191515,0.9981679592761937,risk_cross_dataset,0.9523809523809524,2,0.06001937553586169,1.3080012705326185
same_system_cross_file,kangCrossCell_celltype,kangCrossPatient_celltype,kangCrossCell_celltype -> kangCrossPatient_celltype,8,1000,8,0.04588632816191515,0.9981679592761937,risk_disagreement,0.6428571428571429,2,0.06001937553586169,1.3080012705326185
same_system_cross_file,kangCrossCell_celltype,kangCrossPatient_celltype,kangCrossCell_celltype -> kangCrossPatient_celltype,8,1000,8,0.04588632816191515,0.9981679592761937,risk_low_context_similarity,0.2142857142857143,2,0.04229630191058348,0.9217626165540234
same_system_cross_file,kangCrossCell_celltype,kangCrossPatient_celltype,kangCrossCell_celltype -> kangCrossPatient_celltype,8,1000,8,0.04588632816191515,0.9981679592761937,risk_low_source_support,,2,0.04229630191058348,0.9217626165540234
same_system_cross_file,kangCrossCell_celltype,kangCrossPatient_celltype,kangCrossCell_celltype -> kangCrossPatient_celltype,8,1000,8,0.04588632816191515,0.9981679592761937,risk_oracle_true_magnitude_diagnostic,0.5714285714285715,2,0.06001937553586169,1.3080012705326185
same_system_cross_file,kangCrossCell_celltype,kangCrossPatient_celltype,kangCrossCell_celltype -> kangCrossPatient_celltype,8,1000,8,0.04588632816191515,0.9981679592761937,risk_predicted_magnitude,0.5714285714285715,2,0.06001937553586169,1.3080012705326185
same_system_cross_file,kangCrossPatient_celltype,kangCrossCell_celltype,kangCrossPatient_celltype -> kangCrossCell_celltype,8,1000,8,0.045405665108591765,0.9982414298720184,risk_cross_dataset,0.8333333333333335,2,0.06079866687533921,1.339010599887342
same_system_cross_file,kangCrossPatient_celltype,kangCrossCell_celltype,kangCrossPatient_celltype -> kangCrossCell_celltype,8,1000,8,0.045405665108591765,0.9982414298720184,risk_disagreement,0.7142857142857144,2,0.06079866687533921,1.339010599887342
same_system_cross_file,kangCrossPatient_celltype,kangCrossCell_celltype,kangCrossPatient_celltype -> kangCrossCell_celltype,8,1000,8,0.045405665108591765,0.9982414298720184,risk_low_context_similarity,0.09523809523809526,2,0.04146184842673258,0.9131426293959755
same_system_cross_file,kangCrossPatient_celltype,kangCrossCell_celltype,kangCrossPatient_celltype -> kangCrossCell_celltype,8,1000,8,0.045405665108591765,0.9982414298720184,risk_low_source_support,,2,0.04146184842673258,0.9131426293959755
same_system_cross_file,kangCrossPatient_celltype,kangCrossCell_celltype,kangCrossPatient_celltype -> kangCrossCell_celltype,8,1000,8,0.045405665108591765,0.9982414298720184,risk_oracle_true_magnitude_diagnostic,0.4285714285714286,2,0.06079866687533921,1.339010599887342
same_system_cross_file,kangCrossPatient_celltype,kangCrossCell_celltype,kangCrossPatient_celltype -> kangCrossCell_celltype,8,1000,8,0.045405665108591765,0.9982414298720184,risk_predicted_magnitude,0.4285714285714286,2,0.06079866687533921,1.339010599887342
