e170_global_target_rank,panel_id,panel_target_rank,ensembl_core,perturbed_gene_name,n_identity_complete_guides,eligible_guide_ids,expression_axis_id_unique,expression_axis_gene_name,target_name_matches_expression_axis,expression_axis_name_unique,scgpt_token,in_scgpt_vocabulary,eligible_target,target_selection_sha256,column_unseen_sha256,e170_selection_sha256,e170_column_unseen_sha256,target_stratum,perturbation_support_contexts_pretruth,excluded_e168_primary_target,selection_used_expression_abundance_effect_or_error
108,P01,108,ENSG00000150991,UBC,2,UBC-1+UBC-2,True,UBC,True,True,UBC,True,True,954fbc76659b96982de1150fa0b4fc6295bc413a6033ac0415acc9d044ba13ab,5847e2c2d1061169808fd13fab39a3aebaee3059b0418f8c06e3286eb94f5cb9,047348fef14589dee3f70906f3d650c81171a43dbbdae8c79c314f1cf6e86a7c,ae036e02a45b13adb6ee2c2ec90addd3e995563654fba88a30ab8d2372261612,DONOR_UNSEEN_ONLY,6,True,False
109,P01,109,ENSG00000072364,AFF4,2,AFF4-1+AFF4-2,True,AFF4,True,True,AFF4,True,True,33290d56064b6f677bf4333e66778d2d9d60c6c2fd3229aa16637edb665afe46,024b21abda69f6a0e0b7958e52a7f9f6a61a4f540303c3e88a362e212e608e0a,04764c93780274bdaa34d1329f70f1fdb2503b35b92df98c381b6f48b62380c8,f59b4f3b433f8d4498e284eebab93d6adca0d14ab44134342f8c2d70b3f24c11,DONOR_UNSEEN_ONLY,6,True,False
110,P01,110,ENSG00000177565,TBL1XR1,2,TBL1XR1-1+TBL1XR1-2,True,TBL1XR1,True,True,TBL1XR1,True,True,4139b3f4dc6c0e76a865ff4affdd2f9147aef10886582be137d49861f84c5a9c,0bc1bc5c753836d7f5c24a126e2ee40ccfbda0343d61e7f7965c5a9d3d1f31b1,047c85a1de66b55ff50d31916deb6144204f3b0fdb31fc408df6ec570a1dd217,1f1ed5810b1acd1bca9bf82b106d2fdfc0c0e0b1cd2adf85c6c2ff3630390e2d,COLUMN_UNSEEN,0,True,False
111,P01,111,ENSG00000196616,ADH1B,2,ADH1B-1+ADH1B-2,True,ADH1B,True,True,ADH1B,True,True,1f44b905d563ec3eeb501fcbea2fd89b9632ce191c8f551b3f28d9ca583facd2,8009b11bf6f7fa0c359e462e63a0880134bddf2e454f4547a7f7720736627e57,0494409497304e8c80cb5966f0f5a9485b8a3965de9303e76dac77aa15dcf384,548a25ce5fc29c9e5d7599fd23bbc64ea0fc3314ee317d25eabf083418353f1c,DONOR_UNSEEN_ONLY,6,True,False
112,P01,112,ENSG00000137207,YIPF3,2,YIPF3-1+YIPF3-2,True,YIPF3,True,True,YIPF3,True,True,91c0f943c98ae582eda2b7d5d48e65127f9b0521ad9ae2b221aed130933b176a,271d5c46ab2a6f86247dc18790603034982e56805242e489d69ac1a37ff22fb3,04978275e3018c253a535616847c75b9aa4365bee3c50edc41b7ba77376c0cdc,41984ebc14f8b6a4e4c7c4ede67519417a80483f0486e4aaaffaeec39bd13038,DONOR_UNSEEN_ONLY,6,True,False
113,P01,113,ENSG00000171291,ZNF439,2,ZNF439-1+ZNF439-2,True,ZNF439,True,True,ZNF439,True,True,9d42260f8f583015dcc5c9b2d729ee54ccf0096f27a75ab1ee21b10ec58ebc8b,4db19ee304aff2ed5d4582830d7858de2b8a9cf60b4df78e940da394647fc6a5,04a85154b041333f8824c287b8183b34ed4da1d11c77e7807c470e932b6132cc,43fcccd4585b49aec2ccddb5230a23ddcaf25a0fe3c5e84b3c8857c59c684d28,DONOR_UNSEEN_ONLY,6,True,False
114,P01,114,ENSG00000105755,ETHE1,2,ETHE1-1+ETHE1-2,True,ETHE1,True,True,ETHE1,True,True,658063b82fcffaac3d782e9f80a327b0e6dbf6397f448334182a8acd59365612,6a7fa14b5c4af163495d52e4baaa3a5f783974bf7a522eeb7210749dd32bafa8,04b3cd57265951a58d61ed877bf721b6869bc6907a0a67361b40781e968210d7,041efc42869600e09c2764312b31b354b7a0c4223df5cdbb39f1828071f8becd,COLUMN_UNSEEN,0,True,False
115,P01,115,ENSG00000141744,PNMT,2,PNMT-1+PNMT-2,True,PNMT,True,True,PNMT,True,True,425447379510f6e61f7b0c41b9b55c79b4acafceab8fc2c32e782c803dc8ac1e,d17fd442962b9d25cf5091285bc5926861e9203f4dd6edcd44445e9fba1fd273,04c079a7f5c078b272b9af027e91342ca5f3f182a1cf85da2b0fb6178445e0a3,7d0c04bbff5edd55f0cb82721da9d49547d2754a7c4b59ad20a36466c8324683,DONOR_UNSEEN_ONLY,6,True,False
116,P01,116,ENSG00000102096,PIM2,2,PIM2-1+PIM2-2,True,PIM2,True,True,PIM2,True,True,3a26cbfa16694b2c560aad26eb354fb2b4a8bf3d2b111e7e220582660186309a,4a74c4a7dbfbc5577b94d00e1e375abb6ae2868e7888d89ad6e6a9e8522b00fe,04d85953f187444b489f0f324bf45e50ab7f1184d4ef924716231b29e5fc8b7d,86c824511a9189e9f043d192e8c1567958a2b3db4565a61ab17b3f9fcfa9ba12,DONOR_UNSEEN_ONLY,6,True,False
117,P01,117,ENSG00000172819,RARG,2,RARG-1+RARG-2,True,RARG,True,True,RARG,True,True,ae1fdaea35ba88b7fbe19f7fcb7fd0d4826f77117c0eba928035e5565f12c42c,4c69ee5a6416de37a5463187efbdd95f5bc10daf0600821acea614a8d2a07293,04d938564b5ab397ea4674fa04b10099edf14535e0159df16a692fda11f04f35,56a9d9549fa2c03fe45ad9cb5405eae7b67cb9ae065681406258b513ec70f12b,DONOR_UNSEEN_ONLY,6,True,False
118,P01,118,ENSG00000071246,VASH1,2,VASH1-1+VASH1-2,True,VASH1,True,True,VASH1,True,True,63db91f31807d76bb026a0b8f24cf20893827783f072091222ce8d0b0c0cc991,544ff963b351d4859a156c1d88c6e4238c866d93fe129b4ba2a22f371dee1129,04df9156838b872180286d6b187f134875edddd9f198b1f3f3750279dcff902c,da5a48b5f04962a721d2c9c17987464f2f511b7d066f93e37d5d6286d8a02fdf,DONOR_UNSEEN_ONLY,6,True,False
119,P01,119,ENSG00000158966,CACHD1,2,CACHD1-1+CACHD1-2,True,CACHD1,True,True,CACHD1,True,True,e985179e4a074d1b34593d4701fb5b8b857797745377972bb76742bd580ed9ed,093d413c12ab95d65eb0fa7628ccc16d7f8177afd47bd73a92911ebc449b71cd,04f46f407dd9d9c5306f3c5cbe1d210061a769f146647ba3fce0c005674b5b88,1d24000403bbb3e2f03d21542354015a9413da1d2fa8c9bd5a7db3158e75813a,COLUMN_UNSEEN,0,True,False
120,P01,120,ENSG00000103269,RHBDL1,2,RHBDL1-1+RHBDL1-2,True,RHBDL1,True,True,RHBDL1,True,True,e1503ce7b5457ac8f19a3621a14dd5bad0831dd33ce38f532a0254eff287a301,690239e2fb139b48fca7b4be32655415952c4151ca6ffa451a96a60d67704ea9,04f5b09f2ef5693dbc886e28541d47e6e66496ed47d00a3310080b666740ebfc,bf1e742381d25da825ea43694870002abf25edc0102a730b57fd0f3a57b82d24,DONOR_UNSEEN_ONLY,6,True,False
121,P01,121,ENSG00000074695,LMAN1,2,LMAN1-1+LMAN1-2,True,LMAN1,True,True,LMAN1,True,True,b53cc17be4d754224b825582a1efc9ca13064db6b3b3bc711e848f5d4ac82f49,d790df35c58c2479ce4810c67dc231bb7737dab678acfae206f7fc4c65030a74,04f64409c612b56e3b310246e22200c2cd8734390e16225ed2bec83b849fe4a5,0b6f673d046eb43c4696adece688241cf601380e2ae56eb257550f621c733ded,COLUMN_UNSEEN,0,True,False
122,P01,122,ENSG00000084112,SSH1,2,SSH1-1+SSH1-2,True,SSH1,True,True,SSH1,True,True,b8ab2b245b9eef35b7cfae51d9bbaa2a86527a0f43b8b883840873ad232ff8da,0138799d47c778837c967e99574388ed58acbd22f282df1d475318b0bbdd2aba,04f6d47c636d9615646cfa70d09de3c63e23e57ab023e3ab279551cfd6afe331,5826b0d5eed5138550141af75975a36bd83a3d1b93b1129a2ebdb10060ce7441,DONOR_UNSEEN_ONLY,6,True,False
123,P01,123,ENSG00000125968,ID1,2,ID1-1+ID1-2,True,ID1,True,True,ID1,True,True,1264e149b009b7356b2503aa1aba44cfcf5e2b67b2ae082c78fbb791ec2a0089,4e6878f5ae3932dbf7fcc6c39906b9051106596f0b4b8ca11b67a7e4f85118ec,04fdc5c3a5d1aa5cd09b955e322041a9d8fe4f1c513832f334463206f6f0b4a1,27087eceb859e9eda57a9178775d312bf2bb922c56cfb37d491d8eb033354652,COLUMN_UNSEEN,0,True,False
124,P01,124,ENSG00000177707,NECTIN3,2,NECTIN3-1+NECTIN3-2,True,NECTIN3,True,True,NECTIN3,True,True,ee19dda0698e38349f1027173f65a558e11b737893c31bbaea977746c009fb56,1f320eff6b9cb2f339149686c45e01e6e997a43826ba9f7eb96b76f7acbf8c5f,04fecedcc46841ca1fef4556ff8d18876d7f744d765d67464de8bc6003ce760b,af81c62fc6f5d8e1e0b38a2159d760b034401908a499eca03ae7f67605d81eaa,DONOR_UNSEEN_ONLY,6,True,False
125,P01,125,ENSG00000232237,ASCL5,2,ASCL5-1+ASCL5-2,True,ASCL5,True,True,ASCL5,True,True,73fd4a6ef99cdcbfcceec02d4fd6f1a438d1a1c9c617aa391c9585427a72692e,bbb55c3da07514a79b0bbb8374a33fbbbd464d42085fa6fbac730644c55c9940,050af63632dccf614e2c126d8ef817dc289c927092df015f76a2d476dbef4654,f3fd4416a77e7386824e81ae1563d3933d600c41e0500eb9e1ae077d27344ccf,DONOR_UNSEEN_ONLY,6,True,False
126,P01,126,ENSG00000184752,NDUFA12,2,NDUFA12-1+NDUFA12-2,True,NDUFA12,True,True,NDUFA12,True,True,151d6fbaa0bd78048be2053b6b96013cc9d1ea873c8238433a6616157357403d,170d23073ec94f5aa3d11bee9f1fa6b394dbb20a1dbe5484562b905ae7b18362,051e55d14c0c217505e4b7483c0ca54a4020c29313d70b4b38423efa2766e4ee,7c2fd3fac55c83306f7a6a9d3216df888b248f4e2e226a7a6108e9c59d23a4b1,DONOR_UNSEEN_ONLY,6,True,False
127,P01,127,ENSG00000127081,ZNF484,2,ZNF484-1+ZNF484-2,True,ZNF484,True,True,ZNF484,True,True,e112e30fffaeed05e2ed235358506e82a88633ef2cbd74b29def29d5bc7593d4,8b54f018bbfad59cdcb9031ae372b327ca43343ae5bbee034751855cdbe59e97,0524c5cf9c68db35728ddf0bbba783f97ca708467380169ef6dc501f4cab15bb,5e8d494ffe1b9a86542fabd2fd0b544786907a3d2d3006b020de36d915bac508,DONOR_UNSEEN_ONLY,6,True,False
128,P01,128,ENSG00000139318,DUSP6,2,DUSP6-1+DUSP6-2,True,DUSP6,True,True,DUSP6,True,True,52b980e2937593d41c5a88a738893e724ed6dac7382db3e5597473e7ba356137,32c0ed987cae60fc5c284be5607b7552af26ec80c6794a41269f7af094e3ffd9,052dc780f85651dd5f7163bb10f89e75a90352f7833394ae3aed710b9ee7dd71,b52dd62304e2cf38c21ed59171708e86b07dcd40d438cf31a551473883e1d29e,DONOR_UNSEEN_ONLY,6,True,False
129,P01,129,ENSG00000183735,TBK1,2,TBK1-1+TBK1-2,True,TBK1,True,True,TBK1,True,True,61f76018488797265a102eb887c92f7e68edf8ea4dd6e0ae35fbfa3b03346550,3c95f883c28c3875266c3b1a6b0713fe3175d5a2f63f8e3f981d4a79fac23ffc,053091e35f3db2c286a73b0acc67b3939e1c7913db264f1c68631f2c02bd0aa0,595ed6540de6379387629d48b1f1733aa4f194f2a27a1b7bc5fb96bb85917644,DONOR_UNSEEN_ONLY,6,True,False
130,P01,130,ENSG00000105323,HNRNPUL1,2,HNRNPUL1-1+HNRNPUL1-2,True,HNRNPUL1,True,True,HNRNPUL1,True,True,9f31b83042b38041560c4ac65f23d45438ecdd2fc20e09c50dcbf6ffdb93145b,5eaa41fca579a88f3d624aa97e85988e9b664499bee7869a02abc1dd50ab9df5,0553b211ffbe952c8d4491365595326f65877993f1236ad2763bee5d6a69afe2,4c83603de76d2ad871b0cb489e1ad18a419a46c28da3ddfe82c6f80411674fa9,DONOR_UNSEEN_ONLY,6,True,False
131,P01,131,ENSG00000069956,MAPK6,2,MAPK6-1+MAPK6-2,True,MAPK6,True,True,MAPK6,True,True,9d2b7a9873f963964dcf0b8f11cfb2ab9ec5662f3c37bb20104dac4c7c5c8081,f631cec6b00771d499159f0d3b6575ed2874d7667ba9d5fd3d9088c1492af1bb,055c795f3ffc2d9942588342f092bbff64d809782fc2242dee2587c6aa5654a8,be0d6a06b523559e9a98f2b356f0d98c2d1df7c17f698b85e519c3e7faad4eed,DONOR_UNSEEN_ONLY,6,True,False
132,P01,132,ENSG00000119402,FBXW2,2,FBXW2-1+FBXW2-2,True,FBXW2,True,True,FBXW2,True,True,1c1c762248cf5f3248de7327d6a20e4ad751eb223f6f6912a7f8e93ba6692bd6,6e84267d22ee355a34fd427e3257635c3b56e6126ca2dfe29d5782d2d2ce8deb,05604ae3c048e085985dee2cb95a9b2ad7d972d46bb8619de2c173d08a198b40,7a5ee707fadcccf556b87022eb06795bc1d83b59adba7e44a2c5de181250f68f,DONOR_UNSEEN_ONLY,6,True,False
133,P01,133,ENSG00000198937,CCDC167,2,CCDC167-1+CCDC167-2,True,CCDC167,True,True,CCDC167,True,True,abae1040a87294bf05ee79ed032216cd94d35ad7c3cc2e35e83b4cace53ba73c,ff8148318c0395c62cfafca9af85ba6ef39200c206e89c6ed9d92009456ea8b7,05688bbc4de8d84ba6ed1535559ce6c01b61b0c55838d6cc44e59cb27653f6b2,ef3da3845d19f6974c92feaafb6530ab32a1462a3f2f6b339c99ab569427d116,DONOR_UNSEEN_ONLY,6,True,False
134,P01,134,ENSG00000163913,IFT122,2,IFT122-1+IFT122-2,True,IFT122,True,True,IFT122,True,True,7d719f67b90f06be78c6fa7773829be5f985fc4180dcdb2d03ad02ed20030fe4,c6c8ff91a6640a3daaf43b8853654a7f788ea41818655d4d827c39df435aa7db,05816b825bec3e96e0dc994a57458a421548337b520078d9592fe16f929277ae,ff2bc178b54a4da69400cf1e95c37930a1afbecd0c5d8fedce06eede018b1fca,DONOR_UNSEEN_ONLY,6,True,False
135,P01,135,ENSG00000250722,SELENOP,2,SELENOP-1+SELENOP-2,True,SELENOP,True,True,SELENOP,True,True,d0cd816e89696c2c9c0363f9b7de3ca6234a3530a2212b291d196f5d5836a3c2,3d350395beb02bbda1f802c0fb35d9c5242c368d4204caf932a2f1dd2e55a0d2,058a4b678dab6d5375c9b954a62eb11a2c56e5dcbd745e989bc55118e36eab42,dc76d607895a7ef6371c0f517e49dace1c36f06e59298dd47e507b2683063dce,DONOR_UNSEEN_ONLY,6,True,False
136,P01,136,ENSG00000124466,LYPD3,2,LYPD3-1+LYPD3-2,True,LYPD3,True,True,LYPD3,True,True,a0fe99e87fed17b87074b03b5b74bb357e590977ee78eec636a30c92530a1f05,4a6e066b21e3780c39882019f4d90dad519e32e6935d52cac07808879ed15004,0598d9eaf1b77b9e6081dc709b6eec15448e1a271fc2d047a3eb35268e87ee07,d1dad43c7ff7a7fbd7372703dd66f986a1e92696c16e39e2fca71185fb4ed2fe,DONOR_UNSEEN_ONLY,6,True,False
137,P01,137,ENSG00000170684,ZNF296,2,ZNF296-1+ZNF296-2,True,ZNF296,True,True,ZNF296,True,True,ed4675cc156f7988d680e5884178b9a06e3a3a43eca180d9bbc21df07760651c,772171b91a52c28910bfab8a302c39b5e2ead6da30f38b2e25a5ac151c64ac10,05990461a63fe78149d3a70c7a14127a311bfd52cd9bb6f0ba971c348f51c653,b33c823f3a77f8506a0f63d50b5feb48c69abecb4b763fba7f663e27152de6ad,DONOR_UNSEEN_ONLY,6,True,False
138,P01,138,ENSG00000105329,TGFB1,2,TGFB1-1+TGFB1-2,True,TGFB1,True,True,TGFB1,True,True,91302e463e7cfcd08caa8f65b1f8b041622199fbfe67ce18b9c6b8c56b21cea0,372e24dc950c32c6c1e6be4cc5b5cf46f11df1e5252c16909e37be5c5dffec88,05994b1a28870c49a966494dfe0427b42d2d3e96e4b8e99eb9124e81adfa53de,02863c3e45e801e6d01348cae329e3d3ee2c5ed5ab99540f82568b8666da32a8,COLUMN_UNSEEN,0,True,False
139,P01,139,ENSG00000145779,TNFAIP8,2,TNFAIP8-1+TNFAIP8-2,True,TNFAIP8,True,True,TNFAIP8,True,True,2cd7121e95fbbd6c2f1648a392269d20c5bf7193f9e705d660688291bfc95795,c5ae09b3b7ff693ca0727bff70b717e4c4c62a80317ac9cafe7301b5a55ac2db,05a182787375f93b8183ed3130013264bf942298e2a9496576f15efdd96b3d3d,07644eef51cca8806f775487a05da76ee9f767e9eeeae47501f5eb8082a36df1,COLUMN_UNSEEN,0,True,False
140,P01,140,ENSG00000188305,PEAK3,2,PEAK3-1+PEAK3-2,True,PEAK3,True,True,PEAK3,True,True,f82f1fa25d18f744ec123329dc7070c2c689bf77c1c3fc2e27f74f449b64ae75,e2f5527320e6a678e9e27b1369ae2da47c60df80bc52facc11d957e97128a629,05a2610b73b794cb222f020db82dcc9d81192a29a758caca09227c1c4689c07b,7f00bec35f88697d1df33349eb89def4eeb4b6942d4795970c4b9fb66feb683d,DONOR_UNSEEN_ONLY,6,True,False
141,P01,141,ENSG00000177125,ZBTB34,2,ZBTB34-1+ZBTB34-2,True,ZBTB34,True,True,ZBTB34,True,True,52d5c2aee6b311a61a27f0518edef3ef968029992ec7e738518840fc212bcbf1,c07aafeb2c400cb5b5bdb670d21305026d1da826b58d8c3a0ce3596672c935f3,05a4e719e7b1f43b856218bd755156974ba31214b1d0a433d046796edb421da6,95d76e1122ea0461c60d65f038715d706a3dcd97b1fce88ff31895e960aa63c0,DONOR_UNSEEN_ONLY,6,True,False
142,P01,142,ENSG00000176208,ATAD5,2,ATAD5-1+ATAD5-2,True,ATAD5,True,True,ATAD5,True,True,7e0a17e137508cb25be7cadc64ea1bc19ca8fa487230d962222fac32eae28839,408a0cbb82d1777ea607f2a8858a7cb094254245081cf2cab7fdad3277b26d13,05c6863b0108ff0ceeb0b01bc9e484a70ce12f214688b9413e22d21a12f8eb9c,47cd1f51108be57a318a3c068f23967a14ed448acb74d975f9b7a9a5a240d00d,DONOR_UNSEEN_ONLY,6,True,False
143,P01,143,ENSG00000136950,ARPC5L,2,ARPC5L-1+ARPC5L-2,True,ARPC5L,True,True,ARPC5L,True,True,c6fb194347f0d7a0821a6e439efbeb39aef4901a05bca761f4e5eebf42b86b34,362b95cb6bab7a3c31bd821ec77c1fa34fff32fe12b71f84dd9cefae9497906e,05c6f84f570f43758692f70c77f55d087e80a1f00425aa23316f2be5aa3d1a62,b4bdaa86822ce9fc73badca65db324a774a478496918202aa61f478433c05da6,DONOR_UNSEEN_ONLY,6,True,False
144,P01,144,ENSG00000181026,AEN,2,AEN-1+AEN-2,True,AEN,True,True,AEN,True,True,78fa7ad557005a390aaffc926c3b30831b6baad178a65801737352d432a7ad97,6b40825c999e3e844c6636ed68ed94e64f6152f73e5e03a8590e2cf6ac70dc4a,05c713d8df6e111ca52223de6f9f3dac4b5cb40727503d14187d60d6c87617f4,d82b32f28fd793819d8f4bdede99771ca8adc229531738f9d9e9b8875db6919d,DONOR_UNSEEN_ONLY,6,True,False
145,P01,145,ENSG00000005469,CROT,2,CROT-1+CROT-2,True,CROT,True,True,CROT,True,True,4ec2cbcaf1654f2d1d4250c206a8e473420a33a007f3a961e7e388e8cc4ed997,ec4e7c15b402716b0ddbc382d724ed1df6095f5d891e912cc1462b78bc095f59,05d14b9f81b60647ddc4e77e52704a396c74089961bd10a9c7df04f43b4bb8b3,2d1ceeb14e1b5b0210ed8c25fe571dff42e00842093ba61faaa6237eaccba8ad,COLUMN_UNSEEN,0,True,False
146,P01,146,ENSG00000139117,CPNE8,2,CPNE8-1+CPNE8-2,True,CPNE8,True,True,CPNE8,True,True,143e1ca20dc19caac4e2e94d82c021dc82717f48051ea0a2e645ef1d50d3dfad,8a160cfb816a14a98fafde005713a8539ce95a124b2c7b940de06081c81e7332,05d5b9e2fdf938f0c9187e3eabc9c7cba60747d6285777bf6897954f07791ac1,4dfe8ba7e42a167784da6c608fed00d22f1f26db32c3ded2ed9a0289886fa483,DONOR_UNSEEN_ONLY,6,True,False
147,P01,147,ENSG00000128683,GAD1,2,GAD1-1+GAD1-2,True,GAD1,True,True,GAD1,True,True,9e095659b3dd7574ad87eade9015d273822ed871a5b40055a2d3c5ef24273bbb,39e5eade256a8557a1b3006d3286c6616bc8a9909dd42e6e61c17d5b9a7dc6fa,05e2a4a707339fe4d20d3183d264cbe9eeeaa2574701e19478cce491f5a29aa1,abbeed9e4d0b500e6e1fa10aa9f106a8f2cbaeee3774179a7870a7fd10f235a1,DONOR_UNSEEN_ONLY,6,True,False
148,P01,148,ENSG00000164512,ANKRD55,2,ANKRD55-1+ANKRD55-2,True,ANKRD55,True,True,ANKRD55,True,True,0bc657cb6651bf4631867f5d414120e7ab7bb916d74fd6bd1ca2d8d64bdf6c02,99286fa06de0712e79472f0ade099fdb172bbd109b25c7e9e42a1070afde4d64,05fa827e6ce8e6760f9cb196b3f3d6e87d2c01cd1c14f3dc800b27a050699f33,ee18468cd5644590d7adf1fcd63a3e2a3033b12e2754148354abc9c0c653e0c3,DONOR_UNSEEN_ONLY,6,True,False
149,P01,149,ENSG00000068366,ACSL4,2,ACSL4-1+ACSL4-2,True,ACSL4,True,True,ACSL4,True,True,7c41a3c122d464762b072a8c88858c2812e990e8d2593947dbbcc4d6738a45fa,bb71c7f37609f27e25c18dd48d7aa9b475410d8a7e043e45d77d6ac37e90093f,05fb0b803f8e41547cd4c553943cdb21d3e896259a3bf5ccf3daab71b6632489,d8dd4564fb1486f4ff37e209b4bb6f9380b12c3a497d2e9446d82100d1a73687,DONOR_UNSEEN_ONLY,6,True,False
150,P01,150,ENSG00000090975,PITPNM2,2,PITPNM2-1+PITPNM2-2,True,PITPNM2,True,True,PITPNM2,True,True,f3c2df774f385b39992d22ad4a53e58d755e8b48eececbd5947219d79026364a,cc45aa21cc534d4ff5c499ed9d01555a57b8ddfa77b9159a0e48d6cc3c17974f,05ffa439bf15331f9ef15ebf1cfda0bdf2d7c1aa0c97d14ccfc4a19871feb416,c23a9c844c3bc3af6c095fbd5f3a9b615f490e0a4bced9570fc1dca1d2e01347,DONOR_UNSEEN_ONLY,6,True,False
151,P01,151,ENSG00000122085,MTERF4,2,MTERF4-1+MTERF4-2,True,MTERF4,True,True,MTERF4,True,True,2d1e3665e55188d70c294332672fb49c5cbe67e1ec8e79e3baa9c5817ea4726e,7112b65260b0a04611d804b6f617f59a86e32305d0e12f2caeb2a872725acd0d,06000b773b4e45c3f2cc2c64fb21100fa0e49231f70018d7bf7f4d1cfd999eec,bb86ba2b6fb1a846afc77fc33c6f4781a912e2ddd765e72f4828cb7a85d0eefb,DONOR_UNSEEN_ONLY,6,True,False
152,P01,152,ENSG00000186153,WWOX,2,WWOX-1+WWOX-2,True,WWOX,True,True,WWOX,True,True,3b4a463c954156aa61950eda8595013352f9ca0e2d110f043b46d7ba1c0c73f9,4744779e281eeb77b615d6f9c7ae4d556612661a3a619841c19997a53a345ef0,06013d40123e634940528f054b1a904b25894ce1ac23ba3e8721a686928efe08,3e356d3babd18a99c626fbf0a5237e77adcdeeba59cb97977a60a8529f345ecc,DONOR_UNSEEN_ONLY,6,True,False
153,P01,153,ENSG00000102241,HTATSF1,2,HTATSF1-1+HTATSF1-2,True,HTATSF1,True,True,HTATSF1,True,True,094102a730d04920659982a8bb3d00651fd5936c7a6b618378f82914cdca26e7,1dfd9761216f725c53f4e225691f503dd0ea152e9fbe6cb698207a2e59743f04,0604ac80058fd02fc9d094eb6639e10dadfce576c5ba6105e0d27a25ef62fd5a,a917eec61911064985d416afc585182e4d49c082f5f37c5d5c53e574eaeacdaf,DONOR_UNSEEN_ONLY,6,True,False
154,P01,154,ENSG00000143882,ATP6V1C2,2,ATP6V1C2-1+ATP6V1C2-2,True,ATP6V1C2,True,True,ATP6V1C2,True,True,8ad0db94daa01fa2dcef51ed7db5e72e611b554ff10d3d46548f6009a39f979d,d8abf9c564c3acce0cfbe92abe36b2f7256ed630161c363ddb0f9a57941ef761,060e2c664e82cf2d00b03ecf4fbb47c93fd508ba67d34547f7feafa001fec79c,5006cfa85c383a651bc09546bd5502f8ffc77849f07b0996788e6b5cc76146ee,DONOR_UNSEEN_ONLY,6,True,False
155,P01,155,ENSG00000184831,APOO,2,APOO-1+APOO-2,True,APOO,True,True,APOO,True,True,686fe42a8116c156976b6339c00e32658978d9923b6781de32ef2cca86689b4f,408eb9e2b4707f75850b348954d248a0d7e8bb461bd5eb4dcec3a68f2b2bb8b8,061033a9c1c1bfe958f610b9ed9737ac8ef898e9fe10ef29457b1da88d0c3fb2,97a30069a24f3b7e55571ed1f41c1c7aafaecd6034d790ed133e40f578b23b76,DONOR_UNSEEN_ONLY,6,True,False
156,P01,156,ENSG00000104517,UBR5,2,UBR5-1+UBR5-2,True,UBR5,True,True,UBR5,True,True,72a7e24389538d0c0375a1c9714a117ecef9251a5ccdd828cc831e204b3a6b84,c925920fc5a2f5d1d709ebee3a8ea5c393b9fd9d138c5c1c8fcedf2cdbf2101e,0619e1e5e3882877d3f96abbe0ea4d13937740164bba0d905c5edd59806d7911,85cf1e54a10caa517139054020d0f78af06d9c72c8b06cd3a6f0d54cc6755994,DONOR_UNSEEN_ONLY,6,True,False
157,P01,157,ENSG00000140391,TSPAN3,2,TSPAN3-1+TSPAN3-2,True,TSPAN3,True,True,TSPAN3,True,True,d4bcce8200142e31f002a70054c359205ad2fbba28d67cbf1a71757be4c62eda,517f7a4915334ae69ad096ef728a228b9b6214363a8984ea250b41d51d29be65,061bb2cfb02005cb872498c6280fc9227ad1f7bb9e5795294d1981abae1b314e,043626274cbad26b42bc39c47292fef7d80ba1d34fbe35d2ea14fa9a09b193a8,COLUMN_UNSEEN,0,True,False
158,P01,158,ENSG00000060982,BCAT1,2,BCAT1-1+BCAT1-2,True,BCAT1,True,True,BCAT1,True,True,523ec755e8fe678896b7b7de845a46110224aeb049028a35ce8aa6048f77c34c,0a6b993aa96fe3811ab43b2c6ef1c2e4a672532bee7c2dd8b61d532b5a7b72c1,06273b65ef1bc504dc99cfbe125e7a5a87cad37bc15006714acd4fb3f1f4ecdf,78f1f7835bc5a6b6803f6400c2f98313db85621f8bffcb3572255d2b40529e4b,DONOR_UNSEEN_ONLY,6,True,False
159,P01,159,ENSG00000171596,NMUR1,2,NMUR1-1+NMUR1-2,True,NMUR1,True,True,NMUR1,True,True,62067aab278490d028d9481786bbeaf8e5afb7416cf7f1a6e6e1a221fa4acc88,f67c6867746c160c83873b7d69a4d13472fcd6e6f92583709f55c678396e0060,062c42c275a664e2a9de88f6e6d4021202def61bea17758c73830bf5981a7669,d92d697ba9d2783a3e05370f88a653dc49e18ae16e3f63f6eef0281ba34bed87,DONOR_UNSEEN_ONLY,6,True,False
160,P01,160,ENSG00000275183,LENG9,2,LENG9-1+LENG9-2,True,LENG9,True,True,LENG9,True,True,a33d79fb8d257d1998947335a1b023228d76c30cc4bc635bb0413f9edf6f5b58,901863e07c7d093cb448cb7da5b47190f25fc9470b4899c288f2fd1030de60f2,064e8a4e99d23fdce09d2227d8636268be04fae843a12281bf85c9a1af90beb1,4f8215dd92ff92be4f3894247a75d1742c86646c9423987f90ecf7a2fb024199,DONOR_UNSEEN_ONLY,6,True,False
