fold_id,task_id,context,perturbation,n_train_source_contexts,M,D,H,G,absolute_error,no_change_error,excess_error,rank_M,rank_D,rank_H,rank_G,M_plus_H,M_plus_D,M_plus_G,true_effect_key,source_loo_radius,target_to_source_mean_distance_diagnostic,target_within_source_radius_diagnostic,conditional_bound_holds_diagnostic,L,rank_L,M_plus_L
Lara_exvivo_context_holdout_1_EBMP,EBMP::Stag2,EBMP,Stag2,4,0.0780886762653506,0.0793502637691164,0.0878964513540268,0.0521308517042509,0.1062020848509712,0.1416120986660647,-0.0354100138150935,0.7083333333333334,0.7083333333333334,0.8333333333333334,0.9166666666666666,0.7333333333333334,0.7083333333333335,0.7500000000000001,E112::Lara_exvivo::Lara_exvivo_context_holdout_1_EBMP::EBMP::Stag2::truth,0.14626069366931915,0.10488397984540945,True,True,0.0,0.5208333333333334,0.6708333333333334
Lara_exvivo_context_holdout_2_GMP,GMP::Ash1l,GMP,Ash1l,4,0.1061571174181809,0.1063466245480853,0.1281201690435409,0.0298967727789844,0.1312783975849863,0.1571913200170947,-0.0259129224321084,0.9130434782608696,0.9565217391304348,1.0,0.6956521739130435,0.9304347826086956,0.9217391304347826,0.8695652173913043,E112::Lara_exvivo::Lara_exvivo_context_holdout_2_GMP::GMP::Ash1l::truth,0.27782300114631653,0.13129719574159046,True,True,0.0,0.5217391304347826,0.8347826086956522
Lara_exvivo_context_holdout_2_GMP,GMP::Cbx3,GMP,Cbx3,4,0.0671741204042408,0.0678441993827029,0.054470594972372,0.0241961143636204,0.0591361186699877,0.082828751928719,-0.0236926332587312,0.5652173913043478,0.5652173913043478,0.4347826086956521,0.3043478260869565,0.5391304347826087,0.5652173913043478,0.5130434782608696,E112::Lara_exvivo::Lara_exvivo_context_holdout_2_GMP::GMP::Cbx3::truth,0.1051805391907692,0.05622798212674997,True,True,0.0,0.5217391304347826,0.5565217391304348
Lara_exvivo_context_holdout_2_GMP,GMP::Chd4,GMP,Chd4,3,0.0820175621708623,0.0826796821686961,0.0782949030399322,0.0264368921496004,0.0615597558436718,0.0643274080037174,-0.0027676521600456,0.6956521739130435,0.6956521739130435,0.782608695652174,0.4347826086956521,0.7130434782608696,0.6956521739130435,0.6434782608695653,E112::Lara_exvivo::Lara_exvivo_context_holdout_2_GMP::GMP::Chd4::truth,0.13290748000144958,0.06600471384080352,True,True,0.0,0.5217391304347826,0.6608695652173913
Lara_exvivo_context_holdout_2_GMP,GMP::Ehmt1,GMP,Ehmt1,4,0.0538355850701388,0.0535332445375111,0.0550703257322311,0.023348832705947,0.0709512024525577,0.0786036328773243,-0.0076524304247665,0.3043478260869565,0.3043478260869565,0.4782608695652174,0.2608695652173913,0.3391304347826087,0.3043478260869565,0.2956521739130435,E112::Lara_exvivo::Lara_exvivo_context_holdout_2_GMP::GMP::Ehmt1::truth,0.09982883185148239,0.07663602785211894,True,True,0.0,0.5217391304347826,0.34782608695652173
Lara_exvivo_context_holdout_2_GMP,GMP::Ehmt2,GMP,Ehmt2,2,0.0479276055299284,0.0479814860396057,0.0438197627663612,0.0267723821649112,0.0416726759553361,0.0573498029904044,-0.0156771270350683,0.217391304347826,0.217391304347826,0.1304347826086956,0.5217391304347826,0.2,0.217391304347826,0.2782608695652174,E112::Lara_exvivo::Lara_exvivo_context_holdout_2_GMP::GMP::Ehmt2::truth,0.08763952553272247,0.04531455799489855,True,True,0.0,0.5217391304347826,0.27826086956521734
Lara_exvivo_context_holdout_2_GMP,GMP::Ezh2,GMP,Ezh2,4,0.1062480380427184,0.1060385714049167,0.1080361753702163,0.0402024621881366,0.0983588118798227,0.1476161077342792,-0.0492572958544564,0.9565217391304348,0.9130434782608696,0.9130434782608696,0.9130434782608696,0.9478260869565218,0.9478260869565218,0.9478260869565218,E112::Lara_exvivo::Lara_exvivo_context_holdout_2_GMP::GMP::Ezh2::truth,0.22705909609794617,0.1031489836227274,True,True,0.0,0.5217391304347826,0.8695652173913044
Lara_exvivo_context_holdout_2_GMP,GMP::Gltscr1,GMP,Gltscr1,3,0.0406334914605185,0.0400057388500263,0.0589103437960147,0.0279105476758086,0.0532016498267179,0.0596070178031416,-0.0064053679764237,0.0869565217391304,0.0869565217391304,0.5652173913043478,0.6086956521739131,0.1826086956521739,0.0869565217391304,0.1913043478260869,E112::Lara_exvivo::Lara_exvivo_context_holdout_2_GMP::GMP::Gltscr1::truth,0.09692541509866714,0.04982978253178001,True,True,0.0,0.5217391304347826,0.17391304347826086
Lara_exvivo_context_holdout_2_GMP,GMP::Hdac1,GMP,Hdac1,3,0.0621130168526384,0.0632473805957227,0.047817051410675,0.0245368932410038,0.065113551491386,0.0631447101095877,0.0019688413817982,0.4782608695652174,0.5217391304347826,0.217391304347826,0.3478260869565217,0.4260869565217391,0.4869565217391304,0.4521739130434782,E112::Lara_exvivo::Lara_exvivo_context_holdout_2_GMP::GMP::Hdac1::truth,0.09318837523460388,0.06964854719577676,True,True,0.0,0.5217391304347826,0.48695652173913045
Lara_exvivo_context_holdout_2_GMP,GMP::Hmgxb4,GMP,Hmgxb4,2,0.095385777536206,0.0953763508447754,0.0312868915498256,0.0408108951972792,0.105404096534857,0.133151573034098,-0.027747476499241,0.782608695652174,0.782608695652174,0.0434782608695652,0.9565217391304348,0.6347826086956522,0.782608695652174,0.8173913043478261,E112::Lara_exvivo::Lara_exvivo_context_holdout_2_GMP::GMP::Hmgxb4::truth,0.06257378309965134,0.11289560354399099,False,True,0.0,0.5217391304347826,0.7304347826086957
Lara_exvivo_context_holdout_2_GMP,GMP::Kdm6a,GMP,Kdm6a,3,0.1081293941033546,0.1079800953659326,0.0862037986516952,0.0314173565370448,0.0986612576233577,0.1450291908445096,-0.0463679332211519,1.0,1.0,0.8260869565217391,0.7391304347826086,0.965217391304348,1.0,0.9478260869565218,E112::Lara_exvivo::Lara_exvivo_context_holdout_2_GMP::GMP::Kdm6a::truth,0.1709953248500824,0.08967342457874132,True,True,0.0,0.5217391304347826,0.9043478260869566
Lara_exvivo_context_holdout_2_GMP,GMP::Kmt2d,GMP,Kmt2d,2,0.089680658468812,0.0895643878277822,0.1113814041018486,0.0561262168787711,0.0571702345928818,0.0881129626754977,-0.0309427280826159,0.7391304347826086,0.7391304347826086,0.9565217391304348,1.0,0.782608695652174,0.7391304347826088,0.791304347826087,E112::Lara_exvivo::Lara_exvivo_context_holdout_2_GMP::GMP::Kmt2d::truth,0.2227628082036972,0.0779635753807211,True,True,0.0,0.5217391304347826,0.6956521739130435
Lara_exvivo_context_holdout_2_GMP,GMP::Mbd2,GMP,Mbd2,4,0.0373477695980964,0.0383593205316877,0.0487418994307518,0.0284118839193784,0.0577859589750299,0.0691697883422482,-0.0113838293672182,0.0434782608695652,0.0434782608695652,0.3043478260869565,0.6521739130434783,0.0956521739130434,0.0434782608695652,0.1652173913043478,E112::Lara_exvivo::Lara_exvivo_context_holdout_2_GMP::GMP::Mbd2::truth,0.08338213711977005,0.05255130310993957,True,True,0.0,0.5217391304347826,0.1391304347826087
Lara_exvivo_context_holdout_2_GMP,GMP::Mbd3,GMP,Mbd3,3,0.0506979914721636,0.0509959181914393,0.0483610145747661,0.0273601013105683,0.0656607340313534,0.0571078773741404,0.008552856657213,0.2608695652173913,0.2608695652173913,0.2608695652173913,0.5652173913043478,0.2608695652173913,0.2608695652173913,0.3217391304347826,E112::Lara_exvivo::Lara_exvivo_context_holdout_2_GMP::GMP::Mbd3::truth,0.08521176874637604,0.059502556558570285,True,True,0.0,0.5217391304347826,0.3130434782608696
Lara_exvivo_context_holdout_2_GMP,GMP::Men1,GMP,Men1,4,0.045340880307583,0.0455767992017388,0.0621874034404754,0.0255249209702912,0.075782766377287,0.0928295019261229,-0.0170467355488359,0.1304347826086956,0.1304347826086956,0.6086956521739131,0.391304347826087,0.2260869565217391,0.1304347826086956,0.1826086956521739,E112::Lara_exvivo::Lara_exvivo_context_holdout_2_GMP::GMP::Men1::truth,0.12115668505430222,0.07008366982194934,True,True,0.0,0.5217391304347826,0.208695652173913
Lara_exvivo_context_holdout_2_GMP,GMP::Phf10,GMP,Phf10,4,0.046947271229244,0.0467264776351672,0.0500302650034427,0.0200835214038266,0.0487328072823688,0.0549363222152781,-0.0062035149329092,0.1739130434782608,0.1739130434782608,0.3478260869565217,0.0869565217391304,0.208695652173913,0.1739130434782608,0.1565217391304348,E112::Lara_exvivo::Lara_exvivo_context_holdout_2_GMP::GMP::Phf10::truth,0.09280093014240265,0.045790380392023815,True,True,0.0,0.5217391304347826,0.24347826086956517
Lara_exvivo_context_holdout_2_GMP,GMP::Prmt1,GMP,Prmt1,4,0.0990295486294282,0.099273629382313,0.0716134458780288,0.0219167491146286,0.0906762274902159,0.1342540898130382,-0.0435778623228223,0.8260869565217391,0.8260869565217391,0.6956521739130435,0.1304347826086956,0.8,0.8260869565217392,0.6869565217391305,E112::Lara_exvivo::Lara_exvivo_context_holdout_2_GMP::GMP::Prmt1::truth,0.1519985795021057,0.08977772173950944,True,True,0.0,0.5217391304347826,0.7652173913043478
Lara_exvivo_context_holdout_2_GMP,GMP::Prmt5,GMP,Prmt5,4,0.056087114763692,0.05640407212263,0.0515471659600734,0.019064664371583,0.0465798773615874,0.0641191857228631,-0.0175393083612757,0.391304347826087,0.4347826086956521,0.391304347826087,0.0434782608695652,0.391304347826087,0.4,0.3217391304347826,E112::Lara_exvivo::Lara_exvivo_context_holdout_2_GMP::GMP::Prmt5::truth,0.08005177974700928,0.045585917084514926,True,True,0.0,0.5217391304347826,0.4173913043478261
Lara_exvivo_context_holdout_2_GMP,GMP::Rcor1,GMP,Rcor1,3,0.0542543168939967,0.0546930481053633,0.0562355071306228,0.0226748443553156,0.0582814204260818,0.0733628513771019,-0.01508143095102,0.3478260869565217,0.3478260869565217,0.5217391304347826,0.217391304347826,0.3826086956521739,0.3478260869565217,0.3217391304347826,E112::Lara_exvivo::Lara_exvivo_context_holdout_2_GMP::GMP::Rcor1::truth,0.10708892345428467,0.055092166787909444,True,True,0.0,0.5217391304347826,0.38260869565217387
Lara_exvivo_context_holdout_2_GMP,GMP::Setdb1,GMP,Setdb1,2,0.0742533171928542,0.0752350019096481,0.0624119155108928,0.03153201446817,0.0575254171561068,0.0812745752126365,-0.0237491580565296,0.6086956521739131,0.6086956521739131,0.6521739130434783,0.782608695652174,0.6173913043478262,0.6086956521739131,0.6434782608695653,E112::Lara_exvivo::Lara_exvivo_context_holdout_2_GMP::GMP::Setdb1::truth,0.12482383102178574,0.05984714204688673,True,True,0.0,0.5217391304347826,0.5913043478260871
Lara_exvivo_context_holdout_2_GMP,GMP::Smarcd1,GMP,Smarcd1,3,0.0792281465915102,0.0785929331043815,0.0354003198444843,0.0267414634877305,0.0804951602850457,0.0990386022147837,-0.0185434419297379,0.6521739130434783,0.6521739130434783,0.0869565217391304,0.4782608695652174,0.5391304347826087,0.6521739130434783,0.6173913043478261,E112::Lara_exvivo::Lara_exvivo_context_holdout_2_GMP::GMP::Smarcd1::truth,0.060941182076931,0.0778013691244154,False,True,0.0,0.5217391304347826,0.6260869565217391
Lara_exvivo_context_holdout_2_GMP,GMP::Smarcd2,GMP,Smarcd2,2,0.0566038764112705,0.0562894693464195,0.0773904547095298,0.0337598774702274,0.0580999772941452,0.0696603652789754,-0.0115603879848302,0.4347826086956521,0.391304347826087,0.7391304347826086,0.8260869565217391,0.4956521739130435,0.4260869565217391,0.5130434782608696,E112::Lara_exvivo::Lara_exvivo_context_holdout_2_GMP::GMP::Smarcd2::truth,0.15478090941905975,0.06091567421708753,True,True,0.0,0.5217391304347826,0.45217391304347826
Lara_exvivo_context_holdout_2_GMP,GMP::Smc2,GMP,Smc2,4,0.0627609731662734,0.0626204302472148,0.0462224669754505,0.0226313802175502,0.065104899545817,0.0749819337327604,-0.0098770341869433,0.5217391304347826,0.4782608695652174,0.1739130434782608,0.1739130434782608,0.4521739130434783,0.5130434782608696,0.4521739130434783,E112::Lara_exvivo::Lara_exvivo_context_holdout_2_GMP::GMP::Smc2::truth,0.09305012226104736,0.058690122885353954,True,True,0.0,0.5217391304347826,0.5217391304347827
Lara_exvivo_context_holdout_2_GMP,GMP::Stag2,GMP,Stag2,4,0.1059208898689379,0.1056624145258967,0.0875724256038665,0.0398612876180383,0.1156775219842723,0.1587869739135738,-0.0431094519293015,0.8695652173913043,0.8695652173913043,0.8695652173913043,0.8695652173913043,0.8695652173913043,0.8695652173913043,0.8695652173913043,E112::Lara_exvivo::Lara_exvivo_context_holdout_2_GMP::GMP::Stag2::truth,0.16128700971603394,0.10623052537580126,True,True,0.0,0.5217391304347826,0.8
Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Ash1l,GMP (late),Ash1l,3,0.1194452276498665,0.1227896247846507,0.0784627124667167,0.0276742278089003,0.2738310890222845,0.2692600654708451,0.0045710235514394,0.8260869565217391,0.8260869565217391,0.9565217391304348,0.9130434782608696,0.8521739130434783,0.8260869565217392,0.8434782608695652,E112::Lara_exvivo::Lara_exvivo_context_holdout_3_GMP_(late)::GMP (late)::Ash1l::truth,0.14474287629127502,0.2684590619698451,False,True,0.0,0.5217391304347826,0.7652173913043478
Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Brd9,GMP (late),Brd9,3,0.0729722572641341,0.072406173283779,0.0460499599575996,0.0197617536041035,0.0918045834395247,0.0927922358786286,-0.0009876524391038,0.5652173913043478,0.5217391304347826,0.4782608695652174,0.391304347826087,0.5478260869565217,0.5565217391304348,0.5304347826086957,E112::Lara_exvivo::Lara_exvivo_context_holdout_3_GMP_(late)::GMP (late)::Brd9::truth,0.0849992111325264,0.08788006605318172,False,True,0.0,0.5217391304347826,0.5565217391304348
Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Carm1,GMP (late),Carm1,4,0.0852696086765128,0.0865459982066872,0.0407664366066455,0.0184274738427146,0.0878604094584833,0.0892630255306271,-0.0014026160721438,0.6521739130434783,0.6521739130434783,0.3043478260869565,0.217391304347826,0.5826086956521739,0.6521739130434783,0.5652173913043478,E112::Lara_exvivo::Lara_exvivo_context_holdout_3_GMP_(late)::GMP (late)::Carm1::truth,0.0614180713891983,0.08480277587765074,False,True,0.0,0.5217391304347826,0.6260869565217391
Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Cbx3,GMP (late),Cbx3,3,0.0698336495377512,0.072716407923114,0.0389254055917263,0.0227260948328791,0.0973085738028293,0.1187113338252964,-0.0214027600224671,0.5217391304347826,0.5652173913043478,0.1739130434782608,0.6521739130434783,0.4521739130434783,0.5304347826086957,0.5478260869565218,E112::Lara_exvivo::Lara_exvivo_context_holdout_3_GMP_(late)::GMP (late)::Cbx3::truth,0.06829971820116043,0.09441265182017332,False,True,0.0,0.5217391304347826,0.5217391304347827
Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Chd4,GMP (late),Chd4,2,0.1164113884415224,0.1145912673596676,0.0614495016634464,0.0199806222394329,0.1299436920851656,0.1116181855868454,0.0183255064983201,0.782608695652174,0.7391304347826086,0.8260869565217391,0.4782608695652174,0.791304347826087,0.773913043478261,0.7217391304347827,E112::Lara_exvivo::Lara_exvivo_context_holdout_3_GMP_(late)::GMP (late)::Chd4::truth,0.12289900332689285,0.12413238269000529,False,True,0.0,0.5217391304347826,0.7304347826086957
Lara_exvivo_context_holdout_3_GMP_(late),GMP (late)::Ehmt1,GMP (late),Ehmt1,3,0.0606905033745339,0.0620649306872946,0.0393980331718921,0.0203170897547628,0.0967065006629231,0.089680882589752,0.0070256180731711,0.4347826086956521,0.391304347826087,0.217391304347826,0.5217391304347826,0.3913043478260869,0.4260869565217391,0.4521739130434782,E112::Lara_exvivo::Lara_exvivo_context_holdout_3_GMP_(late)::GMP (late)::Ehmt1::truth,0.07003574818372726,0.09982883593674724,False,True,0.0,0.5217391304347826,0.45217391304347826
