e172_global_target_rank,panel_id,panel_target_rank,ensembl_core,perturbed_gene_name,n_identity_complete_guides,eligible_guide_ids,expression_axis_id_unique,expression_axis_gene_name,target_name_matches_expression_axis,expression_axis_name_unique,scgpt_token,in_scgpt_vocabulary,eligible_target,target_selection_sha256,column_unseen_sha256,e172_selection_sha256,e172_column_unseen_sha256,target_stratum,perturbation_support_contexts_pretruth,excluded_all_e168_and_e170_targets,selection_used_expression_abundance_effect_error_or_e171_validation
107,Q01,107,ENSG00000114544,SLC41A3,2,SLC41A3-1+SLC41A3-2,True,SLC41A3,True,True,SLC41A3,True,True,798113454a19ea0dbaed7384e7a9b91a4107d581d14655a288984462d232febf,31aa5f8022a866f2be184ffb9cf5feb587aed0232b50e4cc4a2aaede14197357,05c39e5bc59116f0c1336cd0e45709addbf6b0307a3e6d487549b392a3d1b423,94e297d2453783b080aa9568f7b9e94d6ac99e7032cb4d480433a241bdec3788,DONOR_UNSEEN_ONLY,6,True,False
108,Q01,108,ENSG00000114942,EEF1B2,2,EEF1B2-1+EEF1B2-2,True,EEF1B2,True,True,EEF1B2,True,True,dfd40f080597fcd215762d20b74a7e0b233560e25f1923557bf8aa8b458f3a68,38116b893f8f6121db1935d62452cc2ad90496db823d32649a3beba2e9d82180,05ca845fd8cef891958af7bc33cf1a580a65b440a65a6297b8424340fafa8680,f531096cc83ae4927d7cded48fe8a1d1f184c74d783c05d17684b922d602682c,DONOR_UNSEEN_ONLY,6,True,False
109,Q01,109,ENSG00000157106,SMG1,2,SMG1-1+SMG1-2,True,SMG1,True,True,SMG1,True,True,f6b8ef35db4c98e4e9221f7965e7d35cb48fb3d4816a18a0373a50c6ec9401ec,006a593d693c0826a3f001acec2081dd1ff8b7cc29eceaac3b23d5e5b9072cb7,05d15e4b31430a77d39387a559569f7f97f21aa61a10e3c5992246973ac34c13,d759dff887ed7636bee30258a3ce15291141fb5ce8e568ac28d8b6d943b298cc,DONOR_UNSEEN_ONLY,6,True,False
110,Q01,110,ENSG00000158850,B4GALT3,2,B4GALT3-1+B4GALT3-2,True,B4GALT3,True,True,B4GALT3,True,True,6519f1f6bf11b47aa4e9512795f80cd42aab919c02a2b62e8265c06964933e6b,63b9ca6a4cc55685017cb92d589be3b6906cf813170dce7d3353c59dc195a47f,05dd92d2b9f07b4c46df4f3930f4fe71828f82a0dcb9c13ae80d52200c3a245e,dee9da4e6a830f2fa5df9a941d5c25920a31b1dad6361cf910e2e9931a9cedee,DONOR_UNSEEN_ONLY,6,True,False
111,Q01,111,ENSG00000120662,MTRF1,2,MTRF1-1+MTRF1-2,True,MTRF1,True,True,MTRF1,True,True,d93225dfa083768b6e99527911d154691f6685a54c9381f770cbe0acbe32f7e6,fd993340bd22bdc2b2cc49976c5c8e1689c16514d8811514de1b04b3ac80a6ac,05e75119fa9e2783e047f7f2b40fef62346e14c49167b4b027baf17daa6509cd,a27c39ae2a868ee323aef5f9627f6ec9196c17e99f6c17ae4fa9ac38805f9824,DONOR_UNSEEN_ONLY,6,True,False
112,Q01,112,ENSG00000244165,P2RY11,2,P2RY11-1+P2RY11-2,True,P2RY11,True,True,P2RY11,True,True,d3c97e5c82691e821edf94e22d7ba981e14995ff358111adfb8b580547a49d30,ada4e414f5c91863434a4253ff598e390dbdc4ed42390656b179836a3eb4a751,05f294fe832b9154ec0c48dc2c421661ddca66897ae92a236deb94c689a103bc,cd652a7f5a7593eedb3ed221e09dd346a16024f3d1ff6186d86974d4d954266a,DONOR_UNSEEN_ONLY,6,True,False
113,Q01,113,ENSG00000184905,TCEAL2,2,TCEAL2-1+TCEAL2-2,True,TCEAL2,True,True,TCEAL2,True,True,ae571b355f4d338272c75f690694fcaad40ece7192f7b1f01a5ff3ac316da39f,dc10dcd635089be02f72de2bbe4001eaffd42aa97dd6a70f049b21eaf9e1ce54,05f384a058ed6a1feb56d97ca8ac0996dde4556c73f7db72e26c098609c5fcf5,5de4f672cefa2565de21f13d3fec4ae501a3342ef6b01c2ea7969f320696e479,DONOR_UNSEEN_ONLY,6,True,False
114,Q01,114,ENSG00000112242,E2F3,2,E2F3-1+E2F3-2,True,E2F3,True,True,E2F3,True,True,092bbf1d55b89b59032d1782a21f5d3aaa2b514464307bfdf80240590e775294,16d4d101063c698c06b85479cf12d1ded707a6295fc324cb505ccec9eab586d7,0600c889bf064a428a5b217b1716ac504388935191cf9cff51ee05e8e5968abf,1c2d097679251b854159288a9ca4fad60ce66fe971102db8f1e50e2cd1930ade,COLUMN_UNSEEN,0,True,False
115,Q01,115,ENSG00000183439,TRIM61,2,TRIM61-1+TRIM61-2,True,TRIM61,True,True,TRIM61,True,True,0d1ad0acb9f324249530506237469d3e25152119545fd5adefc8cb0add5c7eb7,a54d658079f160bd73863d9798124c0f3c7d4cb120425c65946e647d55156668,0607f62efe0097239b53bcfd03eedb82aafb916129876d710d72881b0319a4e4,1692460db4c29c399a12b8e308ad68dd09e275c1abaf3b08b96cb10c3e34eb6c,COLUMN_UNSEEN,0,True,False
116,Q01,116,ENSG00000168569,TMEM223,2,TMEM223-1+TMEM223-2,True,TMEM223,True,True,TMEM223,True,True,ad2bccaee3caa403627c313ae5dc9312e40133c9ae10d5b30ab0b99bd5199063,4e091125fa24a9b2f84098b22dec4b330314bf572895ea429db1a9db4c40a117,0613c53539a192fca8d53ceb43c1c592c2b820a1a976d940a4c9b602411793b1,2c028f5782be50897f4f71e781c133d552d41087c74dfd49bb6fc05a141eaf99,COLUMN_UNSEEN,0,True,False
117,Q01,117,ENSG00000186431,FCAR,2,FCAR-1+FCAR-2,True,FCAR,True,True,FCAR,True,True,cb25c1a199b660e79e67549271f107b5b766630e4a5ae0bccc7f6592792496b4,77a85876778c96a67b43460a4dd3860dd5b0769c93770ef9a2b3e2285b384f97,063be30583b483e4ea3b80a81663a6ea591a09344b34e9e0f1ce03ac0130f78f,29f1eb1de48bb5612effb0f9e6e08673a3ce781bdd0ff54fa0d5b3fbacf89e14,COLUMN_UNSEEN,0,True,False
118,Q01,118,ENSG00000179029,TMEM107,2,TMEM107-1+TMEM107-2,True,TMEM107,True,True,TMEM107,True,True,e3e8cdfb8e720a4c8dee229daeb834c8e4cbe4b707ca04c7d4ac16f5265dd094,2bcd5231ce24332441ddaa8fa4e8db9590f5179d7d4ef23ede97154ca4753337,064812bd871e6d0c6aaed38db00657f90440b63d0c1dba8344f22a67e18176f6,04f89c6d2306c1f11e32fdf58de8b8c214fce28b7574acfbcd72bd0498f8f2de,COLUMN_UNSEEN,0,True,False
119,Q01,119,ENSG00000161638,ITGA5,2,ITGA5-1+ITGA5-2,True,ITGA5,True,True,ITGA5,True,True,4ed6a890a024bc754672b4faba39f0b22b922dab016041a76f7929dd6aa19904,709063c17acb974e1429d349067fcab035210dc20f6d4914532fb3494b12876c,064c49bdffe7968c3c7bd5cd7468f35e1d2b2fc6954c60510a58c0f49e914c89,a5937acaf209e0a723bbc1890eca1fc3d240c9879be6eada4db5351c9f9d71fa,DONOR_UNSEEN_ONLY,6,True,False
120,Q01,120,ENSG00000140526,ABHD2,2,ABHD2-1+ABHD2-2,True,ABHD2,True,True,ABHD2,True,True,85eb68c1061ca7bb4ab5120c5fd0ad7b4e9c9819b9668f9b782cb35fd1e1acb7,36765bc255dcf90b0697a926460257f12063641ea3e7d0e19e9349d7cbca1530,06672bc973c9b7a2437980a942765a05aa04214c47e578255d112cd7ebd476ca,9fb40271bb7733161e6198f45e03825ecf67d7b80004bf1ce4723e2fd0087424,DONOR_UNSEEN_ONLY,6,True,False
121,Q01,121,ENSG00000100504,PYGL,2,PYGL-1+PYGL-2,True,PYGL,True,True,PYGL,True,True,ecb5b9c6d4e9964349ed93f9c2ecbf5c5063e8ec530b574c3acd80ff3f026d6d,8f3cd8a718e3627eafb330df167684612e11a361b73a96acbc2ee8089d4a773d,068b19664371f6d3b2887cbbb6695a1549062e2e108ed3fffddc21d464026c03,0a1ce22f824a763341ea8b552688f7025bcb5548a84482e11f7e8d69ab26b6eb,COLUMN_UNSEEN,0,True,False
122,Q01,122,ENSG00000106009,BRAT1,2,BRAT1-1+BRAT1-2,True,BRAT1,True,True,BRAT1,True,True,1b55a8ff1512663c5029288d81169b1282322bbc9c8102e1687436d00ad2d26d,de4659074980c86ca810a54668df2b72eddd974554ec983ce10bccf5c1144f28,06a8741d5163b2e533eac4c04ba7ffbf1e38db723e51cded69d50afc1ac0554a,ab903ef15003fb9bc8a71f6fc3add8a7884db7de362eb07aa05e9ef3d230be98,DONOR_UNSEEN_ONLY,6,True,False
123,Q01,123,ENSG00000117595,IRF6,2,IRF6-1+IRF6-2,True,IRF6,True,True,IRF6,True,True,673b1daa3c72c5571717ed4cdfb23f503afc02b7e89dcc36b4648b9982e26ffd,e3956da772cfeaf8599aa5aa9f3995f01fd18fe279ffdd2b28d62452b2de6cb7,06ba1d4b6215490552f6f312f658c17c62eddc538d9b3e30f813aca175d74a63,dca78283bc17eaf65106b6a3036fcdb48e6cca898bd44b9fcbaed1f2e350be5f,DONOR_UNSEEN_ONLY,6,True,False
124,Q01,124,ENSG00000177885,GRB2,2,GRB2-1+GRB2-2,True,GRB2,True,True,GRB2,True,True,0b33441e4fdbdc416041af32addea381814e4371e3c0dc2fb8261650a8122cf6,cc4f03d5652aebd29471b9d82cc7002bb1a3bddafe667ff5a73401067ba2a77f,06c097ec54ce105edd77f4dd16d844182d1e4284ca31f1bd45c27ac042c20c96,851fe1ae310de1a11bf499ef98fb1eb9ab91d7bd6ea43c284f1f8775fb4d3ab7,DONOR_UNSEEN_ONLY,6,True,False
125,Q01,125,ENSG00000213760,ATP6V1G2,2,ATP6V1G2-1+ATP6V1G2-2,True,ATP6V1G2,True,True,ATP6V1G2,True,True,58de873baf74dc65eb2767e7226a13d4da603230f2ef0f715ba61fb2f4d19fa7,19ad48d1e0dfad2fa3a9a2cfd6e7d141aa207a66ce6d6fbe79bcf4f908f11b1a,06d2ac2af26b04c6a5de92876b8ec354d07cd1bda729599abf086ed3c7391137,038a92872dd2211fb968431947561cc7132a2fc0566b476ec9288b81f69871da,COLUMN_UNSEEN,0,True,False
126,Q01,126,ENSG00000100731,PCNX1,2,PCNX1-1+PCNX1-2,True,PCNX1,True,True,PCNX1,True,True,f71aecaa3c9707013f55296b18d8c110de8b96ba024ec4a7f420dd9d046af60c,70739ade3dbd8a6d95dd353c2d1653688362799c1832b3e2ade0e8c90e3688bb,06e378a4a9b02bdc3e2f84ee85e2e8ae757ba77c836a3b457b27245fad6bedf7,ca92df6940a76a5c8375ff2d91242f515b6cc904000dde62553fd8829b77568b,DONOR_UNSEEN_ONLY,6,True,False
127,Q01,127,ENSG00000105352,CEACAM4,2,CEACAM4-1+CEACAM4-2,True,CEACAM4,True,True,CEACAM4,True,True,a4e00fd4f277c6be40acf25e0429b1a838c5ce8b64b278d02df1a2c472403458,7bf94391f5aa185c206455c8918eaa0df0295ff6ab7360aaa234fe3d18d0999c,06fd4fb8be8e86fc652f4af3724edbcc1964dfd9f17191f7a4928c526def3015,af5b0e2ebc86082db684ecc1561825e57dcfaa756534172f7c977688c7bcb962,DONOR_UNSEEN_ONLY,6,True,False
128,Q01,128,ENSG00000163956,LRPAP1,2,LRPAP1-1+LRPAP1-2,True,LRPAP1,True,True,LRPAP1,True,True,4adfb4af54fd2205a6010d5f87ac9f6f7f648caef148aa6a404b20c87cc8f84d,d8716e80dc6144606e14010ed324532331a20a28ce588df174d3751c25241699,07022df782bb51119dfd2bb3635bc4d6fa4db8c20efca220824527288a1e0667,88a3924f2e93938f57dcf6c5120803c404703323f948fc61f4a4011c4b1b2e3f,DONOR_UNSEEN_ONLY,6,True,False
129,Q01,129,ENSG00000205927,OLIG2,2,OLIG2-1+OLIG2-2,True,OLIG2,True,True,OLIG2,True,True,481030048a4a61789c4c0fdc0c789f706e1801d1f660c1be0fcf1934c72ff3ae,be65060d360ba4dafbc1accacadff3c48e2867f7c9167e1f538ef3afa3248ab0,071ea89698cf1dd62379e19a36b05afc5ab5a4439dcd1fda64411ea292b8c723,870ab6f12f5dd25c137012ed8397d0f6ffd9ea1743132b984108a1aaa419d5ae,DONOR_UNSEEN_ONLY,6,True,False
130,Q01,130,ENSG00000176533,GNG7,2,GNG7-1+GNG7-2,True,GNG7,True,True,GNG7,True,True,7a0f5013473c0ff29df9820d897d4d6ce44f99f031626dc33e69f223da0fc2d9,42695ec5967039bd9d64e2696cf1e01e3d1b9903b4b0bd76b62a9c04b0751c5a,0742831fd6dc4c895ef78f6014ea33a7b32d75eee3df8fb87250fb4ea7937246,0fb917f90eeffdb6e06aea786606975f46d41e15120387c9a97aee32b1c3b771,COLUMN_UNSEEN,0,True,False
131,Q01,131,ENSG00000197601,FAR1,2,FAR1-1+FAR1-2,True,FAR1,True,True,FAR1,True,True,16c824063fba6f6ae11c3f093a0489604c3b7c228dbd10cfe5c3434ef774ba3d,1e578c3712a0babb0e64471f8bfe3071a632639aeb29e3404967cf3d34f80e1f,074d203ae108bcb5272222389d41c40ab602a00035141e40614002ad3aae081b,5d86a786a804d7e6cbcff36adb657352405b9ac27c994b23261bf77e6237642b,DONOR_UNSEEN_ONLY,6,True,False
132,Q01,132,ENSG00000248483,POU5F2,2,POU5F2-1+POU5F2-2,True,POU5F2,True,True,POU5F2,True,True,9c822cef872ff0480be016be81337aaea404609c40ecc78ed5ec6d8b7682806e,0f42bf534512d9b4a4ef4987a116b144e5ff06657ac2b243d4a3cfa000034cfb,076c0f5b9550dfcf3ba75e5f771d8b7592519af0b8891e4082df1c402080b094,52dd22b1d7e7364a60dd899ed4ba7de12a3fde03b00de2073ab9e9a73944dace,DONOR_UNSEEN_ONLY,6,True,False
133,Q01,133,ENSG00000130731,METTL26,2,METTL26-1+METTL26-2,True,METTL26,True,True,METTL26,True,True,9fc0f96f8c5dcf3ec6000858f442b040591574a8bddf9c52b7f8f8f16ee5a6f0,b61b02acc809b9a24b8ac29790bbb1ed74de96fcbd2debc0486ae51e16897aae,077a503d5272185a057af7ee1a05b6915516396df638c62c407996b0a4e13c29,214effff135da35b5c5988757261a6927531bb7646156a62d4ac8bea1f6bf13e,COLUMN_UNSEEN,0,True,False
134,Q01,134,ENSG00000244187,TMEM141,2,TMEM141-1+TMEM141-2,True,TMEM141,True,True,TMEM141,True,True,31808014825bfcae860e075e81d303a4e42f06713e3d215f41f60a2904b14233,76ddee9aaa1ade5a5aebe3b7d79fdfeddfb6deebfc6a10eeff9d5ca9e95b2758,078ed2492e74dfd9d970d40672883dcef4bcae5cb69825dc61d1373f41dfa42e,f28d23aa1f1d58f55e6080ff709e14c360b2f8a3d2ddc1c744eca75bf908fdc6,DONOR_UNSEEN_ONLY,6,True,False
135,Q01,135,ENSG00000170231,FABP6,2,FABP6-1+FABP6-2,True,FABP6,True,True,FABP6,True,True,290fc157a836a3eab9938a739a55cf8bd33f4cf21911f0062f3740a706b71792,c261bdfd8479a5d15ef8b2c9399ef01c7ae82f3ce117ded8461871680a42086a,0791b4a251000fe5173500955750c7803dcf16acecdc895da25e7685e06eaca8,341d5fceb60d3e6e920383b9faeb6b5876c6dc725f78408669e24e4e8d6fcbc9,DONOR_UNSEEN_ONLY,6,True,False
136,Q01,136,ENSG00000175868,CALCB,2,CALCB-1+CALCB-2,True,CALCB,True,True,CALCB,True,True,b7407733e60fe1b75d1467e94047c2f9ccde2cae54ed2042b27868473d82461c,e6641acc6f83a6ed08a3cf45ea7fc003c2f6682e3119cd832feda24c8272b766,0798864f7b26588bc6c74543e955b565432ec0f1f491cf4b5351f7a7ced0b61a,f058e4369c15fb854ed8c5608a2a4990308993dcd14552e55a6d23b08486be15,DONOR_UNSEEN_ONLY,6,True,False
137,Q01,137,ENSG00000114857,NKTR,2,NKTR-1+NKTR-2,True,NKTR,True,True,NKTR,True,True,181f5430b242db1022d18aeb1c59ba26dce4360c0e0b7242ecfceb7d5bcf8931,11060248ff4a0aade5d811745508ceba83c4afd191af51fb7a49eacefdc2a234,079c136871e7a90ed225a69ee02ed77382466ef42e7719275ebc3b7a1086d5c2,b91ec3b6e35dd441c8782d0177304b123dd59b5432ace5b3085726d15cc93fd0,DONOR_UNSEEN_ONLY,6,True,False
138,Q01,138,ENSG00000144357,UBR3,2,UBR3-1+UBR3-2,True,UBR3,True,True,UBR3,True,True,57be43482684e560a34b6aa6e6ee66ef393260b6ac17d0bc186d4bdd8a23f3fd,e9acc6452d2d06e6010cd2b8a91cf5c9f882e332651f88eebf2afc48cfd892ce,07a6720def242c8be36370525d9fa5aed3cc9aa8c0d7d50d62dfe583e699804c,4d80a3feee1f9b84952ef6657e1a2c5dc4dd93ff701294e0404b279045ae4bf3,DONOR_UNSEEN_ONLY,6,True,False
139,Q01,139,ENSG00000123453,SARDH,2,SARDH-1+SARDH-2,True,SARDH,True,True,SARDH,True,True,878bb8683b0de2e23f738bcda01148900228a28128369ea06e5e4a0b0710346c,4f917c52fcb5e41360b55c5093d5cb122b1970e524b7001592811f2ffd3ba1cb,07c207c81b22663747990ca9dc769395116cf2f0215260296f7d15845217eac1,7df1dc6f03febc25aee312fe4912083d51dd59f8d5d9497e9a837dd2bc24d0ed,DONOR_UNSEEN_ONLY,6,True,False
140,Q01,140,ENSG00000050344,NFE2L3,2,NFE2L3-1+NFE2L3-2,True,NFE2L3,True,True,NFE2L3,True,True,99e11dd2cef1bbff8498b052e6725885be0e61e0a9572e62d703c5b8d35907c3,faed880dc5d3e6ca2e214520d128f3e54f4c4ff9187b6d13b67a7eecbfb3a972,07c3cf64e10ae265668d3fd8f683c814f17d64c7dc1a584d7cbaf4ad89700f44,0b23baccfdc7cbbfc4b8e49f46254e6dcd68ffd8fe446338fe5fd620cfc30617,COLUMN_UNSEEN,0,True,False
141,Q01,141,ENSG00000090674,MCOLN1,2,MCOLN1-1+MCOLN1-2,True,MCOLN1,True,True,MCOLN1,True,True,16059e90e44b7f0e5f933ef5a4c6c517e77a6e9398df95e6746a4e70c37b0194,3f78673805b0f42e769cbd32adf2a7e46c07542b8d724f7be54a109c0efbedf4,07d62c07f0e86d1a30035aa48c411c2a33fbf82367486c8ff40cf4ca22795ba9,7f657f6645a1cca5b919364fa67a043a6208c070a7a2c289268120c4b0495282,DONOR_UNSEEN_ONLY,6,True,False
142,Q01,142,ENSG00000139197,PEX5,2,PEX5-1+PEX5-2,True,PEX5,True,True,PEX5,True,True,2f39ee6365ad7f93c7812c807fd75f3be307feca75c64e504c54ebb36cd67b00,4bbb238a426d9a0c5228cdd3fd4be50191d39ad161152c3bc5bdad90c0db32a1,07e7f783eabc14e667fbf3e96ffffaccfcf50cf91615102c691829e8af2efe91,be4f271f349dacbb85cbd80c043909586938683ff7b621d7686415f527788953,DONOR_UNSEEN_ONLY,6,True,False
143,Q01,143,ENSG00000154165,GPR15,2,GPR15-1+GPR15-2,True,GPR15,True,True,GPR15,True,True,b5c3edab75c00072725465bdbdcf0b08a2b664fb5ceca9fe7c34751c89024202,a8ab139e972ef2819545b4014a3468282f052c403cd8feef759d3b14fdf7bbbf,07e87f0a530a8c1fac8459bd4eb03a8b708f350d7021c58f97e332ec1bd8b13a,7b3fb6bd89cd8442c87563e9f81ecbe1be691c18260f8c9205de2581b17e4f4d,DONOR_UNSEEN_ONLY,6,True,False
144,Q01,144,ENSG00000186074,CD300LF,2,CD300LF-1+CD300LF-2,True,CD300LF,True,True,CD300LF,True,True,3ffe7617619238aab4e04a297094e7b529ddc661bfb4fb2100f93527d1335393,da76e91f6e757877c1f54b75fe712309404d42adf0674c04e94e38682f1d1680,07fe2c1ddd272bfc7f6f596ad5bee3cbaa97b4b2f504c4aa45b349d0e3a8e312,7a1d0a1eb75da3e8b488bb2764314506652cc3ee4fdfadc5eab0a764a0034703,DONOR_UNSEEN_ONLY,6,True,False
145,Q01,145,ENSG00000125734,GPR108,2,GPR108-1+GPR108-2,True,GPR108,True,True,GPR108,True,True,8dc6a70cbc0356c6179041e104503af46a4a73a183dcc6f233f7a541c2263f25,938d281a172541e23ab2982a1e69986a0cf4099e041d13bd69a9957aa9711369,0814d0a19690db75c17919b7d88a62adef1e9bfc6887dfe4afc768688923273a,ce1ec03aef08e74c4263f6403d9fb38522d77b6c3f1145a03943b445af662c7a,DONOR_UNSEEN_ONLY,6,True,False
146,Q01,146,ENSG00000165272,AQP3,2,AQP3-1+AQP3-2,True,AQP3,True,True,AQP3,True,True,9bc16842f24106e9b3283ed313121e5da23798463bd4c3185a2110daad3f71db,bfe37709f5677f0e1773921dde06ea489931867373b6e5d2a0d75cfcaf0a07eb,082201bad704bdffb585f2e4b1cf1b37fc789c63f72a9345b447cd2afd3da081,b5ff897e79d9f55f27be56d1f6c7a57fd368438d390d301f2803d26ed95979c2,DONOR_UNSEEN_ONLY,6,True,False
147,Q01,147,ENSG00000274529,SEBOX,2,SEBOX-1+SEBOX-2,True,SEBOX,True,True,SEBOX,True,True,9245f5f56efa494fe00758eda0f55ee1013ca2df8e57b29fdf2f540a979f772d,f524a5628b4a2b743ae56887f7c2fc37a8c4d63da372d81bfd481273fce1f9b3,082264c25049c94752d3be7e472e6b45337a24751f576f566af2b27101d90e49,29805df282800c0f1fd477735ffc6c316312cade52d64a8cd63fe8fa80595325,COLUMN_UNSEEN,0,True,False
148,Q01,148,ENSG00000196154,S100A4,2,S100A4-1+S100A4-2,True,S100A4,True,True,S100A4,True,True,3b8b1baac1335e2411c2b157e3cdbc38261944f743656ceefd27fa02a00d6638,5dca3ff7bb067821809a0bbd0d5369f941a2be8a3c4307d967e10b424eeb2fba,0825cf0b9c5930fd75b22785c7e50c2fbbe616875132aa6f6e936ba3a5d0c6f7,6710ed63373530f8008192efe040adeb9a659ec4f2cd000c082f92475b052c66,DONOR_UNSEEN_ONLY,6,True,False
149,Q01,149,ENSG00000113282,CLINT1,2,CLINT1-1+CLINT1-2,True,CLINT1,True,True,CLINT1,True,True,ebfd7a9d7cd88dc52b9df7aa9af67b65bb9b213edd2ae42597ac923468235ede,b4b7f151426852089b82deecdb98a0ce438f7d760c9a44b8504c7ec7ded5ebc7,083dec633954808d7dc4aa98a4439744f6df24dc4f401a1082938be94488b57c,b0b4eb33a6615facf543ef1121f06c3d1079458ad20a945dbcc9f953ee963194,DONOR_UNSEEN_ONLY,6,True,False
150,Q01,150,ENSG00000160785,SLC25A44,2,SLC25A44-1+SLC25A44-2,True,SLC25A44,True,True,SLC25A44,True,True,262e3aa8ddbd60d258b403248f19ff61c2e9fa150c56fc700e6be0342ac488f3,05ff6efbfe881af013811bb21f0a7d61b39b7d6d276962ffa9def239bc74b801,083f680a42802528c217d3682f7d99b92f76047ae9a76a70b651267467a43712,86b8808d3ef2b6445381fb53a71de0622b3f0a543bcb3885ac623f255ec23aac,DONOR_UNSEEN_ONLY,6,True,False
151,Q01,151,ENSG00000197249,SERPINA1,2,SERPINA1-1+SERPINA1-2,True,SERPINA1,True,True,SERPINA1,True,True,6a4ec71ad01723530f6c25d4d1308f8a7df06249e3de9d65757b58f777da9884,465ef53b7476880dc3887cf473643faf8a05a6b1beea6c47521601134b8d028f,08400ab356ee7de93fb14cdc9936ccfab12e2083c30e47130f592fe4d57611ef,895c2f5cd8559610c95d8c7da5970e178555f9715ed2b45911dd353626a6a31e,DONOR_UNSEEN_ONLY,6,True,False
152,Q01,152,ENSG00000099804,CDC34,2,CDC34-1+CDC34-2,True,CDC34,True,True,CDC34,True,True,55ebe37ecf954162fcaa9edc34f84fae618fee15c1c91fdb3c9580d6ff058707,2ba04d57afa38f93478fc434e2d0ea60182d4ae2cbc454ad019fdb7f308637c9,0877703fd67e84e6dba1f3906fb1493082c129260eb4f51f1514c1b980bb62c7,ba8af4e7c713d84e15043e011c42c592937b1817f9378896a09ba8c71a899d58,DONOR_UNSEEN_ONLY,6,True,False
153,Q01,153,ENSG00000139194,RBP5,2,RBP5-1+RBP5-2,True,RBP5,True,True,RBP5,True,True,a47a997d96506f21bbaaa4576e05e87a42c27f5693af741be00330701da7767f,122495ba3d88a5b013bc4cffd8dac1ce94726fe696533febd122342a90c1289f,08843698937792bd1a84d5e57941240462c3828ddbb2e56c1d4bf5a65743bcba,206d5c4a550e0d68a0b804c2b84b0e2372144b91f4d308c089d0dd0a47e1affe,COLUMN_UNSEEN,0,True,False
154,Q01,154,ENSG00000141034,GID4,2,GID4-1+GID4-2,True,GID4,True,True,GID4,True,True,7e8131c83f1390b4c323e7e26c2e1c2cff3b95d1db1e9d96e853572bcca696cf,eed8f35309e9943eced0bd773769dbbb4b8971de6158a2277434cc641b178284,0884f22c60a464333f8975cd6febec5dfee3f29d78c5d5cfce6614730848dabc,04ea0769791f1da070d84ae8bb14d038a268ecd8be13af57c95ae00c44765488,COLUMN_UNSEEN,0,True,False
155,Q01,155,ENSG00000185043,CIB1,2,CIB1-1+CIB1-3,True,CIB1,True,True,CIB1,True,True,607ffb86a37c62cef8d80080be9c55c8218ce8e2d408d14b150ebc2c1d81a3bf,b59de02c1979bfc921dbcd1477d943eb52ff0afe6ce1a82a5ae58e89c8e49887,088b52cacf2636f615b1fae58e6c0e07d4b8bd19178c023f5a22ea4d48c6c033,a6bd1c3e6cddbd49099c13f44f666f36633bc260044423692402342d7dab230e,DONOR_UNSEEN_ONLY,6,True,False
156,Q01,156,ENSG00000204498,NFKBIL1,2,NFKBIL1-1+NFKBIL1-2,True,NFKBIL1,True,True,NFKBIL1,True,True,ae0ccbb064d2fbc0c28f118e55087b82198268c3e44486fa01dc55340fab94a1,3362b97cb00f9378e27ace9faecce21d4fe483476b743d0d5220d44a23a61832,08ca1bd80160b4d064f21d7481f86dd9a7ca60f807df198670f838886d23b6bb,95c6e3c14b95a5d6202bbcdae35d9d6f4eda1fff051c6b3cc520d26866ba4078,DONOR_UNSEEN_ONLY,6,True,False
157,Q01,157,ENSG00000108528,SLC25A11,2,SLC25A11-1+SLC25A11-2,True,SLC25A11,True,True,SLC25A11,True,True,cc5f6002cbd2240869f0f3ac4bd4b1e5f2a31430a2abb33b0d07f6a13c95de3f,42a7a471354aa107dbbfaac95cd3ea837539aaa74ce807fc78e3a61dff1b5a95,08d0700d6601dfd6500c92942a33f9067fe1df501bffa0f78b9fd5002839d5dd,91e7972e3755f09db066f27b6c381524bc72d60ed6f099f00751a9a1cea7db85,DONOR_UNSEEN_ONLY,6,True,False
158,Q01,158,ENSG00000152520,PAN3,2,PAN3-1+PAN3-2,True,PAN3,True,True,PAN3,True,True,99574429dbd5019875bcdd62948e41f8d57a825124d508becbc981e1a39755e2,78e4d1b1c8934b7867c1736bf0b3518425225841844532d79e943ae1af7ad04c,08eb1ed4794ef0766eee125d50237aa2742765395dfe0bbd7f0ba148bfd017f7,6e3312c1fbba8f1848600e62b15059ff7926b8a3087f2f1de5fa6b3e035f6849,DONOR_UNSEEN_ONLY,6,True,False
159,Q01,159,ENSG00000254986,DPP3,2,DPP3-1+DPP3-2,True,DPP3,True,True,DPP3,True,True,cf32028548607ea1e829b89603917891788da1df3bc26dc977df317019c293cb,fccc53ed9c058725b9f8241423af97b8cc51377eb9625797b16ca66a23ece9db,08ed8ba74adb67c72561585a3e8846098bccc084fc0fe9edf39abe42ef321037,238f23a0161beb85c6119cc13a45df531a3c353830c6d3d25bba1ce53323290e,COLUMN_UNSEEN,0,True,False
160,Q01,160,ENSG00000172728,FUT10,2,FUT10-1+FUT10-2,True,FUT10,True,True,FUT10,True,True,75fe3031c108e70dda1983c9148d35fdded0ca99457c8d202ad1f9037c714710,c924821ee074aaca65c7eab6b8a5d3476dcf85577b0ff8953ed88202223ba18c,08eecf3f78bc267f315892d12ecfc61d59fce37ffcb3447b64747e5e170bc4a1,58c36c978c44e389de5afd1d3c5597737409a3583b792c72bbbd50b16862bbb3,DONOR_UNSEEN_ONLY,6,True,False
