culture_condition,stratum,score_name,coverage,selected_k,risk_tie_average,risk_best_legal_tie_order,risk_worst_legal_tie_order
Stim8hr,all_200,context_only,0.69999999999999996,140,0.12819337678703979,0.10132774914982814,0.14635333710935716
Stim8hr,all_200,context_only,0.75,150,0.12819337678703982,0.10342510782801756,0.14294352184357759
Stim8hr,all_200,context_only,0.80000000000000004,160,0.12819337678703982,0.10611678239441084,0.13978622054269593
Stim8hr,all_200,context_only,0.85000000000000009,171,0.12819337678703982,0.1094730766660954,0.13652033715451839
Stim8hr,all_200,context_only,0.90000000000000013,181,0.12819337678703982,0.11324403479580855,0.13367424564092831
Stim8hr,all_200,context_only,0.94999999999999996,190,0.12819337678703982,0.11818289797095387,0.13111118560416737
Stim8hr,all_200,context_only,1,200,0.12819337678703982,0.12819337678703982,0.12819337678703982
Stim8hr,seen_160,SafeConf,0.20000000000000001,32,0.12320944339416619,0.12320944339416619,0.12320944339416619
Stim8hr,seen_160,SafeConf,0.25,40,0.11973715952936373,0.11973715952936373,0.11973715952936373
Stim8hr,seen_160,SafeConf,0.30000000000000004,49,0.11901968955554836,0.11901968955554836,0.11901968955554836
Stim8hr,seen_160,SafeConf,0.35000000000000003,57,0.11878938464629878,0.11878938464629878,0.11878938464629878
Stim8hr,seen_160,SafeConf,0.40000000000000002,64,0.11931450373979689,0.11931450373979689,0.11931450373979689
Stim8hr,seen_160,SafeConf,0.45000000000000001,72,0.12285709066597411,0.12285709066597411,0.12285709066597411
Stim8hr,seen_160,SafeConf,0.5,80,0.12282171601592395,0.12282171601592395,0.12282171601592395
Stim8hr,seen_160,SafeConf,0.55000000000000004,88,0.12146208907610295,0.12146208907610295,0.12146208907610295
Stim8hr,seen_160,SafeConf,0.60000000000000009,97,0.12141556783437563,0.12141556783437563,0.12141556783437563
Stim8hr,seen_160,SafeConf,0.65000000000000002,104,0.12217509797868033,0.12217509797868033,0.12217509797868033
Stim8hr,seen_160,SafeConf,0.69999999999999996,112,0.12141899728021555,0.12141899728021555,0.12141899728021555
Stim8hr,seen_160,SafeConf,0.75,120,0.12291888258834924,0.12291888258834924,0.12291888258834924
Stim8hr,seen_160,SafeConf,0.80000000000000004,128,0.12332091959355793,0.12332091959355793,0.12332091959355793
Stim8hr,seen_160,SafeConf,0.85000000000000009,136,0.12309745824813892,0.12309745824813892,0.12309745824813892
Stim8hr,seen_160,SafeConf,0.90000000000000013,145,0.12269789722383559,0.12269789722383559,0.12269789722383559
Stim8hr,seen_160,SafeConf,0.94999999999999996,152,0.12615335001619485,0.12615335001619485,0.12615335001619485
Stim8hr,seen_160,SafeConf,1,160,0.12578801328938505,0.12578801328938505,0.12578801328938505
Stim8hr,seen_160,magnitude,0.20000000000000001,32,0.1359089724828586,0.1359089724828586,0.1359089724828586
Stim8hr,seen_160,magnitude,0.25,40,0.12821847998425825,0.12821847998425825,0.12821847998425825
Stim8hr,seen_160,magnitude,0.30000000000000004,49,0.12518651926855162,0.12518651926855162,0.12518651926855162
Stim8hr,seen_160,magnitude,0.35000000000000003,57,0.12314993454061791,0.12314993454061791,0.12314993454061791
Stim8hr,seen_160,magnitude,0.40000000000000002,64,0.12098782701349521,0.12098782701349521,0.12098782701349521
Stim8hr,seen_160,magnitude,0.45000000000000001,72,0.12033999281135094,0.12033999281135094,0.12033999281135094
Stim8hr,seen_160,magnitude,0.5,80,0.11904262433691999,0.11904262433691999,0.11904262433691999
Stim8hr,seen_160,magnitude,0.55000000000000004,88,0.12024828025525265,0.12024828025525265,0.12024828025525265
Stim8hr,seen_160,magnitude,0.60000000000000009,97,0.12223121760586481,0.12223121760586481,0.12223121760586481
Stim8hr,seen_160,magnitude,0.65000000000000002,104,0.12180966795510445,0.12180966795510445,0.12180966795510445
Stim8hr,seen_160,magnitude,0.69999999999999996,112,0.12185697234863795,0.12185697234863795,0.12185697234863795
Stim8hr,seen_160,magnitude,0.75,120,0.12251952411233399,0.12251952411233399,0.12251952411233399
Stim8hr,seen_160,magnitude,0.80000000000000004,128,0.12259751234576978,0.12259751234576978,0.12259751234576978
Stim8hr,seen_160,magnitude,0.85000000000000009,136,0.12240746845747964,0.12240746845747964,0.12240746845747964
Stim8hr,seen_160,magnitude,0.90000000000000013,145,0.12354332671327822,0.12354332671327822,0.12354332671327822
Stim8hr,seen_160,magnitude,0.94999999999999996,152,0.12615335001619482,0.12615335001619482,0.12615335001619482
Stim8hr,seen_160,magnitude,1,160,0.12578801328938505,0.12578801328938505,0.12578801328938505
Stim8hr,seen_160,disagreement_only,0.20000000000000001,32,0.12320944339416619,0.12320944339416619,0.12320944339416619
Stim8hr,seen_160,disagreement_only,0.25,40,0.11973715952936373,0.11973715952936373,0.11973715952936373
Stim8hr,seen_160,disagreement_only,0.30000000000000004,49,0.11901968955554836,0.11901968955554836,0.11901968955554836
Stim8hr,seen_160,disagreement_only,0.35000000000000003,57,0.11878938464629878,0.11878938464629878,0.11878938464629878
Stim8hr,seen_160,disagreement_only,0.40000000000000002,64,0.11931450373979689,0.11931450373979689,0.11931450373979689
Stim8hr,seen_160,disagreement_only,0.45000000000000001,72,0.12285709066597411,0.12285709066597411,0.12285709066597411
Stim8hr,seen_160,disagreement_only,0.5,80,0.12282171601592395,0.12282171601592395,0.12282171601592395
Stim8hr,seen_160,disagreement_only,0.55000000000000004,88,0.12146208907610295,0.12146208907610295,0.12146208907610295
Stim8hr,seen_160,disagreement_only,0.60000000000000009,97,0.12141556783437563,0.12141556783437563,0.12141556783437563
Stim8hr,seen_160,disagreement_only,0.65000000000000002,104,0.12217509797868033,0.12217509797868033,0.12217509797868033
Stim8hr,seen_160,disagreement_only,0.69999999999999996,112,0.12141899728021555,0.12141899728021555,0.12141899728021555
Stim8hr,seen_160,disagreement_only,0.75,120,0.12291888258834924,0.12291888258834924,0.12291888258834924
Stim8hr,seen_160,disagreement_only,0.80000000000000004,128,0.12332091959355793,0.12332091959355793,0.12332091959355793
Stim8hr,seen_160,disagreement_only,0.85000000000000009,136,0.12309745824813892,0.12309745824813892,0.12309745824813892
Stim8hr,seen_160,disagreement_only,0.90000000000000013,145,0.12269789722383559,0.12269789722383559,0.12269789722383559
Stim8hr,seen_160,disagreement_only,0.94999999999999996,152,0.12615335001619485,0.12615335001619485,0.12615335001619485
Stim8hr,seen_160,disagreement_only,1,160,0.12578801328938505,0.12578801328938505,0.12578801328938505
Stim8hr,seen_160,support_only,0.20000000000000001,32,0.12578801328938508,0.082309765389829898,0.20274113284983261
Stim8hr,seen_160,support_only,0.25,40,0.12578801328938508,0.08452211045875084,0.19078354994467367
Stim8hr,seen_160,support_only,0.30000000000000004,49,0.12578801328938508,0.08677804700723081,0.17974664242360586
Stim8hr,seen_160,support_only,0.35000000000000003,57,0.12578801328938508,0.088911164205537338,0.17212840555038927
Stim8hr,seen_160,support_only,0.40000000000000002,64,0.12578801328938508,0.09072185497361572,0.16667490024006076
Stim8hr,seen_160,support_only,0.45000000000000001,72,0.12578801328938508,0.092684060703545124,0.16140451581776311
Stim8hr,seen_160,support_only,0.5,80,0.12578801328938508,0.094686309180849193,0.15688971739792096
Stim8hr,seen_160,support_only,0.55000000000000004,88,0.12578801328938508,0.096647238493439411,0.15287306540507231
Stim8hr,seen_160,support_only,0.60000000000000009,97,0.12578801328938505,0.098761319697264635,0.14872282905011633
Stim8hr,seen_160,support_only,0.65000000000000002,104,0.12578801328938508,0.10037306803619279,0.14578905455317975
Stim8hr,seen_160,support_only,0.69999999999999996,112,0.12578801328938508,0.10220273693562688,0.14261118044266519
Stim8hr,seen_160,support_only,0.75,120,0.12578801328938508,0.10412283440428886,0.13954331423292982
Stim8hr,seen_160,support_only,0.80000000000000004,128,0.12578801328938508,0.10654973339927318,0.13665757526427388
Stim8hr,seen_160,support_only,0.85000000000000009,136,0.12578801328938505,0.10921809596014871,0.13393414868362494
Stim8hr,seen_160,support_only,0.90000000000000013,145,0.12578801328938508,0.11300167215758293,0.13094067840765725
Stim8hr,seen_160,support_only,0.94999999999999996,152,0.12578801328938508,0.11739892720245002,0.12860459069298644
Stim8hr,seen_160,support_only,1,160,0.12578801328938508,0.12578801328938508,0.12578801328938508
Stim8hr,seen_160,context_only,0.20000000000000001,32,0.12578801328938508,0.082309765389829898,0.20274113284983261
Stim8hr,seen_160,context_only,0.25,40,0.12578801328938508,0.08452211045875084,0.19078354994467367
Stim8hr,seen_160,context_only,0.30000000000000004,49,0.12578801328938508,0.08677804700723081,0.17974664242360586
Stim8hr,seen_160,context_only,0.35000000000000003,57,0.12578801328938508,0.088911164205537338,0.17212840555038927
Stim8hr,seen_160,context_only,0.40000000000000002,64,0.12578801328938508,0.09072185497361572,0.16667490024006076
Stim8hr,seen_160,context_only,0.45000000000000001,72,0.12578801328938508,0.092684060703545124,0.16140451581776311
Stim8hr,seen_160,context_only,0.5,80,0.12578801328938508,0.094686309180849193,0.15688971739792096
Stim8hr,seen_160,context_only,0.55000000000000004,88,0.12578801328938508,0.096647238493439411,0.15287306540507231
Stim8hr,seen_160,context_only,0.60000000000000009,97,0.12578801328938505,0.098761319697264635,0.14872282905011633
Stim8hr,seen_160,context_only,0.65000000000000002,104,0.12578801328938508,0.10037306803619279,0.14578905455317975
Stim8hr,seen_160,context_only,0.69999999999999996,112,0.12578801328938508,0.10220273693562688,0.14261118044266519
Stim8hr,seen_160,context_only,0.75,120,0.12578801328938508,0.10412283440428886,0.13954331423292982
Stim8hr,seen_160,context_only,0.80000000000000004,128,0.12578801328938508,0.10654973339927318,0.13665757526427388
Stim8hr,seen_160,context_only,0.85000000000000009,136,0.12578801328938505,0.10921809596014871,0.13393414868362494
Stim8hr,seen_160,context_only,0.90000000000000013,145,0.12578801328938508,0.11300167215758293,0.13094067840765725
Stim8hr,seen_160,context_only,0.94999999999999996,152,0.12578801328938508,0.11739892720245002,0.12860459069298644
Stim8hr,seen_160,context_only,1,160,0.12578801328938508,0.12578801328938508,0.12578801328938508
Stim8hr,column_unseen_40_descriptive,SafeConf,0.20000000000000001,8,0.11108059442409438,0.11108059442409438,0.11108059442409438
Stim8hr,column_unseen_40_descriptive,SafeConf,0.25,10,0.11634465718552303,0.11634465718552303,0.11634465718552303
Stim8hr,column_unseen_40_descriptive,SafeConf,0.30000000000000004,13,0.1111902225532507,0.1111902225532507,0.1111902225532507
Stim8hr,column_unseen_40_descriptive,SafeConf,0.35000000000000003,15,0.11905607241355129,0.11905607241355129,0.11905607241355129
Stim8hr,column_unseen_40_descriptive,SafeConf,0.40000000000000002,16,0.11646846659153789,0.11646846659153789,0.11646846659153789
Stim8hr,column_unseen_40_descriptive,SafeConf,0.45000000000000001,18,0.12077423553146434,0.12077423553146434,0.12077423553146434
Stim8hr,column_unseen_40_descriptive,SafeConf,0.5,20,0.12763745514562017,0.12763745514562017,0.12763745514562017
Stim8hr,column_unseen_40_descriptive,SafeConf,0.55000000000000004,22,0.13032098945082302,0.13032098945082302,0.13032098945082302
Stim8hr,column_unseen_40_descriptive,SafeConf,0.60000000000000009,25,0.13622225099984775,0.13622225099984775,0.13622225099984775
Stim8hr,column_unseen_40_descriptive,SafeConf,0.65000000000000002,26,0.13558963359397899,0.13558963359397899,0.13558963359397899
Stim8hr,column_unseen_40_descriptive,SafeConf,0.69999999999999996,28,0.13603957996272481,0.13603957996272481,0.13603957996272481
Stim8hr,column_unseen_40_descriptive,SafeConf,0.75,30,0.1378037141249055,0.1378037141249055,0.1378037141249055
Stim8hr,column_unseen_40_descriptive,SafeConf,0.80000000000000004,32,0.13529342012727574,0.13529342012727574,0.13529342012727574
Stim8hr,column_unseen_40_descriptive,SafeConf,0.85000000000000009,34,0.13296619209292557,0.13296619209292557,0.13296619209292557
Stim8hr,column_unseen_40_descriptive,SafeConf,0.90000000000000013,37,0.12980111090800411,0.12980111090800411,0.12980111090800411
Stim8hr,column_unseen_40_descriptive,SafeConf,0.94999999999999996,38,0.12876808209138763,0.12876808209138763,0.12876808209138763
Stim8hr,column_unseen_40_descriptive,SafeConf,1,40,0.13781483077765883,0.13781483077765883,0.13781483077765883
Stim8hr,column_unseen_40_descriptive,magnitude,0.20000000000000001,8,0.12940087718225446,0.12940087718225446,0.12940087718225446
Stim8hr,column_unseen_40_descriptive,magnitude,0.25,10,0.1270079224946887,0.1270079224946887,0.1270079224946887
Stim8hr,column_unseen_40_descriptive,magnitude,0.30000000000000004,13,0.12136587502126141,0.12136587502126141,0.12136587502126141
Stim8hr,column_unseen_40_descriptive,magnitude,0.35000000000000003,15,0.12258267525701581,0.12258267525701581,0.12258267525701581
Stim8hr,column_unseen_40_descriptive,magnitude,0.40000000000000002,16,0.12104690100482161,0.12104690100482161,0.12104690100482161
Stim8hr,column_unseen_40_descriptive,magnitude,0.45000000000000001,18,0.11696007041410533,0.11696007041410533,0.11696007041410533
Stim8hr,column_unseen_40_descriptive,magnitude,0.5,20,0.1147534070537467,0.1147534070537467,0.1147534070537467
Stim8hr,column_unseen_40_descriptive,magnitude,0.55000000000000004,22,0.11504253039828552,0.11504253039828552,0.11504253039828552
Stim8hr,column_unseen_40_descriptive,magnitude,0.60000000000000009,25,0.11761364473180951,0.11761364473180951,0.11761364473180951
Stim8hr,column_unseen_40_descriptive,magnitude,0.65000000000000002,26,0.1192933954850392,0.1192933954850392,0.1192933954850392
Stim8hr,column_unseen_40_descriptive,magnitude,0.69999999999999996,28,0.12571805291062374,0.12571805291062374,0.12571805291062374
Stim8hr,column_unseen_40_descriptive,magnitude,0.75,30,0.12678535771577612,0.12678535771577612,0.12678535771577612
Stim8hr,column_unseen_40_descriptive,magnitude,0.80000000000000004,32,0.13180115571465725,0.13180115571465725,0.13180115571465725
Stim8hr,column_unseen_40_descriptive,magnitude,0.85000000000000009,34,0.12985464429135252,0.12985464429135252,0.12985464429135252
Stim8hr,column_unseen_40_descriptive,magnitude,0.90000000000000013,37,0.14143891290612071,0.14143891290612071,0.14143891290612071
Stim8hr,column_unseen_40_descriptive,magnitude,0.94999999999999996,38,0.14000731583324305,0.14000731583324305,0.14000731583324305
Stim8hr,column_unseen_40_descriptive,magnitude,1,40,0.13781483077765883,0.13781483077765883,0.13781483077765883
Stim8hr,column_unseen_40_descriptive,disagreement_only,0.20000000000000001,8,0.11108059442409438,0.11108059442409438,0.11108059442409438
Stim8hr,column_unseen_40_descriptive,disagreement_only,0.25,10,0.11634465718552303,0.11634465718552303,0.11634465718552303
Stim8hr,column_unseen_40_descriptive,disagreement_only,0.30000000000000004,13,0.1111902225532507,0.1111902225532507,0.1111902225532507
Stim8hr,column_unseen_40_descriptive,disagreement_only,0.35000000000000003,15,0.11905607241355129,0.11905607241355129,0.11905607241355129
Stim8hr,column_unseen_40_descriptive,disagreement_only,0.40000000000000002,16,0.11646846659153789,0.11646846659153789,0.11646846659153789
Stim8hr,column_unseen_40_descriptive,disagreement_only,0.45000000000000001,18,0.12077423553146434,0.12077423553146434,0.12077423553146434
Stim8hr,column_unseen_40_descriptive,disagreement_only,0.5,20,0.12763745514562017,0.12763745514562017,0.12763745514562017
Stim8hr,column_unseen_40_descriptive,disagreement_only,0.55000000000000004,22,0.13032098945082302,0.13032098945082302,0.13032098945082302
Stim8hr,column_unseen_40_descriptive,disagreement_only,0.60000000000000009,25,0.13622225099984775,0.13622225099984775,0.13622225099984775
Stim8hr,column_unseen_40_descriptive,disagreement_only,0.65000000000000002,26,0.13558963359397899,0.13558963359397899,0.13558963359397899
Stim8hr,column_unseen_40_descriptive,disagreement_only,0.69999999999999996,28,0.13603957996272481,0.13603957996272481,0.13603957996272481
Stim8hr,column_unseen_40_descriptive,disagreement_only,0.75,30,0.1378037141249055,0.1378037141249055,0.1378037141249055
Stim8hr,column_unseen_40_descriptive,disagreement_only,0.80000000000000004,32,0.13529342012727574,0.13529342012727574,0.13529342012727574
Stim8hr,column_unseen_40_descriptive,disagreement_only,0.85000000000000009,34,0.13296619209292557,0.13296619209292557,0.13296619209292557
Stim8hr,column_unseen_40_descriptive,disagreement_only,0.90000000000000013,37,0.12980111090800411,0.12980111090800411,0.12980111090800411
Stim8hr,column_unseen_40_descriptive,disagreement_only,0.94999999999999996,38,0.12876808209138763,0.12876808209138763,0.12876808209138763
Stim8hr,column_unseen_40_descriptive,disagreement_only,1,40,0.13781483077765883,0.13781483077765883,0.13781483077765883
Stim8hr,column_unseen_40_descriptive,support_only,0.20000000000000001,8,0.13781483077765883,0.080598597264180699,0.26784080733174581
Stim8hr,column_unseen_40_descriptive,support_only,0.25,10,0.13781483077765883,0.08237557824599126,0.24677296434448376
Stim8hr,column_unseen_40_descriptive,support_only,0.30000000000000004,13,0.13781483077765883,0.084453647938152521,0.22326527307095081
Stim8hr,column_unseen_40_descriptive,support_only,0.35000000000000003,15,0.13781483077765883,0.08595723401884188,0.20989848018914195
Stim8hr,column_unseen_40_descriptive,support_only,0.40000000000000002,16,0.13781483077765883,0.086664140211648588,0.20426571258027437
Stim8hr,column_unseen_40_descriptive,support_only,0.45000000000000001,18,0.13781483077765883,0.087895413730370006,0.19437368217133905
Stim8hr,column_unseen_40_descriptive,support_only,0.5,20,0.13781483077765883,0.089413246756427187,0.18621641479889037
Stim8hr,column_unseen_40_descriptive,support_only,0.55000000000000004,22,0.13781483077765883,0.09153940691010222,0.17865799017998596
Stim8hr,column_unseen_40_descriptive,support_only,0.60000000000000009,25,0.1378148307776588,0.094564641130768901,0.16892938883294895
Stim8hr,column_unseen_40_descriptive,support_only,0.65000000000000002,26,0.13781483077765883,0.095611046347658699,0.16613857782242752
Stim8hr,column_unseen_40_descriptive,support_only,0.69999999999999996,28,0.1378148307776588,0.097995129160132199,0.16098959641385216
Stim8hr,column_unseen_40_descriptive,support_only,0.75,30,0.13781483077765883,0.10149545292205049,0.15629458162154794
Stim8hr,column_unseen_40_descriptive,support_only,0.80000000000000004,32,0.13781483077765883,0.10530833663913705,0.15211888915602834
Stim8hr,column_unseen_40_descriptive,support_only,0.85000000000000009,34,0.13781483077765883,0.11011151713527613,0.14828663391568489
Stim8hr,column_unseen_40_descriptive,support_only,0.90000000000000013,37,0.13781483077765883,0.11803653900048329,0.14283906132751878
Stim8hr,column_unseen_40_descriptive,support_only,0.94999999999999996,38,0.13781483077765883,0.12279091956465964,0.14112827289556401
Stim8hr,column_unseen_40_descriptive,support_only,1,40,0.13781483077765883,0.13781483077765883,0.13781483077765883
Stim8hr,column_unseen_40_descriptive,context_only,0.20000000000000001,8,0.13781483077765883,0.080598597264180699,0.26784080733174581
Stim8hr,column_unseen_40_descriptive,context_only,0.25,10,0.13781483077765883,0.08237557824599126,0.24677296434448376
Stim8hr,column_unseen_40_descriptive,context_only,0.30000000000000004,13,0.13781483077765883,0.084453647938152521,0.22326527307095081
Stim8hr,column_unseen_40_descriptive,context_only,0.35000000000000003,15,0.13781483077765883,0.08595723401884188,0.20989848018914195
Stim8hr,column_unseen_40_descriptive,context_only,0.40000000000000002,16,0.13781483077765883,0.086664140211648588,0.20426571258027437
Stim8hr,column_unseen_40_descriptive,context_only,0.45000000000000001,18,0.13781483077765883,0.087895413730370006,0.19437368217133905
Stim8hr,column_unseen_40_descriptive,context_only,0.5,20,0.13781483077765883,0.089413246756427187,0.18621641479889037
Stim8hr,column_unseen_40_descriptive,context_only,0.55000000000000004,22,0.13781483077765883,0.09153940691010222,0.17865799017998596
Stim8hr,column_unseen_40_descriptive,context_only,0.60000000000000009,25,0.1378148307776588,0.094564641130768901,0.16892938883294895
Stim8hr,column_unseen_40_descriptive,context_only,0.65000000000000002,26,0.13781483077765883,0.095611046347658699,0.16613857782242752
Stim8hr,column_unseen_40_descriptive,context_only,0.69999999999999996,28,0.1378148307776588,0.097995129160132199,0.16098959641385216
Stim8hr,column_unseen_40_descriptive,context_only,0.75,30,0.13781483077765883,0.10149545292205049,0.15629458162154794
Stim8hr,column_unseen_40_descriptive,context_only,0.80000000000000004,32,0.13781483077765883,0.10530833663913705,0.15211888915602834
Stim8hr,column_unseen_40_descriptive,context_only,0.85000000000000009,34,0.13781483077765883,0.11011151713527613,0.14828663391568489
Stim8hr,column_unseen_40_descriptive,context_only,0.90000000000000013,37,0.13781483077765883,0.11803653900048329,0.14283906132751878
Stim8hr,column_unseen_40_descriptive,context_only,0.94999999999999996,38,0.13781483077765883,0.12279091956465964,0.14112827289556401
Stim8hr,column_unseen_40_descriptive,context_only,1,40,0.13781483077765883,0.13781483077765883,0.13781483077765883
Stim48hr,all_200,SafeConf,0.20000000000000001,40,0.1182735241751689,0.1182735241751689,0.1182735241751689
