seed,model,epoch,train_mse,validation_mse
3410,scGPT,1,0.44892060121690686,0.021811302751302719
3410,scGPT,2,0.014416416006332094,0.011009340640157461
3410,scGPT,3,0.012279532087797468,0.010782343878721198
3410,scGPT,4,0.011338865215128118,0.011127311581124863
3410,scGPT,5,0.010902240703051741,0.011317965885003408
3410,scGPT,6,0.011183251753788103,0.011133558194463452
3410,GEARS,1,0.01610712173648856,0.013760807458311319
3410,GEARS,2,0.013005077500234951,0.012819981047262749
3410,GEARS,3,0.01130133443935351,0.011913062073290348
3410,GEARS,4,0.010091581254858862,0.011122244875878096
3410,GEARS,5,0.0093528165227987556,0.010961947807421287
3410,GEARS,6,0.0089594085108150139,0.011132152906308571
3410,GEARS,7,0.0087427284822545262,0.011453804171954593
3410,GEARS,8,0.0084358977407894345,0.011642913178851208
3410,GEARS,9,0.0083176657896150245,0.011675996240228415
3410,GEARS,10,0.0082047646018591786,0.011742612579837441
3410,GEARS,11,0.0080828858878124847,0.011775951910143098
3411,scGPT,1,0.66508922353386879,0.025726455263793468
3411,scGPT,2,0.013980166309259155,0.012328740519781908
3411,scGPT,3,0.011322575790638273,0.010753488090510169
3411,scGPT,4,0.010879939930005507,0.010843641900767883
3411,scGPT,5,0.010711981703273275,0.010684638749808073
3411,scGPT,6,0.010930480731820518,0.010678440642853579
3411,scGPT,7,0.011082563633945856,0.010800369549542665
3411,scGPT,8,0.010653510435738346,0.010734690663715204
3411,scGPT,9,0.010683551430702209,0.010731125716120005
3411,GEARS,1,0.015812896784733643,0.01366664639984568
3411,GEARS,2,0.012674041346392849,0.01297216210514307
3411,GEARS,3,0.011092581532218239,0.012228528813769421
3411,GEARS,4,0.010002315213734453,0.011325160041451454
3411,GEARS,5,0.0093584480610760783,0.011132560282324752
3411,GEARS,6,0.0088540401563725682,0.011334864733119806
3411,GEARS,7,0.0086721641604195938,0.01178195932880044
3411,GEARS,8,0.0084320635280825881,0.011817065688470999
3411,GEARS,9,0.0082516333257610149,0.011923778802156448
3411,GEARS,10,0.0080933922647752551,0.01205239638996621
3411,GEARS,11,0.0082143520597707138,0.012312513155241808
