fold_id,task_id,split,setting,context,perturbation,risk_model_disagreement,baseline_predicted_magnitude,context_novelty_scaled,training_support_count,perturbation_novelty,risk_disagreement_z,predicted_magnitude_z,safeconf_frozen_pair_risk,safeconf_calibrated_pair_risk,test_truth_used_for_score_or_threshold,dataset,error_scgpt_rmse,error_gears_rmse,error_two_predictor_mean_rmse,error_two_predictor_max_rmse
Nadig_cellline_holdout_2_Jurkat,HepG2::RPL7L1,test,perturbation_unseen,HepG2,RPL7L1,0.13971370900140379,0.08515135198831558,0.0,0,1.0,2.2082298143694556,1.3918406507149508,3.2082298143694556,0.1974816633881233,False,Nadig_two_cellline,0.26411164359499517,0.16697683554069004,0.2155442395678426,0.26411164359499517
Nadig_cellline_holdout_2_Jurkat,HepG2::RSL1D1,test,perturbation_unseen,HepG2,RSL1D1,0.11741840027254005,0.06732682883739471,0.0,0,1.0,0.6853719283080966,-0.15162551331096188,1.6853719283080966,0.16801749926217205,False,Nadig_two_cellline,0.1328965999701327,0.07865885872734399,0.10577772934873834,0.1328965999701327
Nadig_cellline_holdout_2_Jurkat,HepG2::SRP54,test,perturbation_unseen,HepG2,SRP54,0.09428019438257564,0.05400654301047325,0.0,0,1.0,-0.8950591721245501,-1.3050594814979337,0.1049408278754499,0.14599889688577578,False,Nadig_two_cellline,0.26451146049017715,0.22279468650787287,0.243653073499025,0.26451146049017715
Nadig_cellline_holdout_2_Jurkat,HepG2::FCF1,test,random_seen_pair,HepG2,FCF1,0.10619473064935343,0.07402963936328888,0.0,0,1.0,-0.08124915795161156,0.42878615677962867,0.9187508420483884,0.17909733055796165,False,Nadig_two_cellline,0.14348233616249223,0.1170353239389125,0.13025883005070238,0.14348233616249223
Nadig_cellline_holdout_2_Jurkat,HepG2::TUBGCP2,test,perturbation_unseen,HepG2,TUBGCP2,0.09200157870629073,0.056271668523550034,0.0,0,1.0,-1.0506976472016496,-1.10891709064103,-0.0506976472016496,0.14974317825129024,False,Nadig_two_cellline,0.10084087020394322,0.08543813603830795,0.0931395031211256,0.10084087020394322
Nadig_cellline_holdout_2_Jurkat,HepG2::RNGTT,test,random_seen_pair,HepG2,RNGTT,0.0865176467664266,0.05897409841418266,0.0,0,1.0,-1.425271917637037,-0.8749075150957667,-0.425271917637037,0.15421032933086135,False,Nadig_two_cellline,0.10032431627509183,0.08220382295276321,0.09126406961392752,0.10032431627509183
Nadig_cellline_holdout_2_Jurkat,HepG2::MRPL24,test,perturbation_unseen,HepG2,MRPL24,0.13017663075459898,0.0822819173336029,0.0,0,1.0,1.5568095988095556,1.143369751273044,2.5568095988095556,0.19273845130332884,False,Nadig_two_cellline,0.14860535840107478,0.12051769889907302,0.1345615286500739,0.14860535840107478
Nadig_cellline_holdout_2_Jurkat,HepG2::C17orf58,test,random_seen_pair,HepG2,C17orf58,0.15600809486767125,0.09539301693439484,0.0,0,1.0,3.321200902446279,2.2786898064381953,4.321200902446279,0.21441126617969594,False,Nadig_two_cellline,0.10978454861995265,0.1541910180909219,0.13198778335543726,0.1541910180909219
Nadig_cellline_holdout_2_Jurkat,HepG2::CSNK2B,test,perturbation_unseen,HepG2,CSNK2B,0.08460200202480299,0.05426841229200363,0.0,0,1.0,-1.5561180403416217,-1.282383622401022,-0.5561180403416217,0.14643177014837172,False,Nadig_two_cellline,0.13642502981002486,0.1280011133428384,0.13221307157643164,0.13642502981002486
Nadig_cellline_holdout_2_Jurkat,HepG2::TAF10,test,perturbation_unseen,HepG2,TAF10,0.09689526290689449,0.06808312982320786,0.0,0,1.0,-0.7164396350156437,-0.08613568384746136,0.28356036498435633,0.1692676744385815,False,Nadig_two_cellline,0.20155427128097417,0.1983171715144906,0.19993572139773239,0.20155427128097417
Nadig_cellline_holdout_2_Jurkat,Jurkat::GON4L,test,context_unseen,Jurkat,GON4L,0.11240510445537619,0.08350267261266708,1.0,0,1.0,0.34294396899293045,1.2490777386249654,2.3429439689929303,0.2675967842881479,False,Nadig_two_cellline,0.101379583667964,0.12351871819328422,0.1124491509306241,0.12351871819328422
Nadig_cellline_holdout_2_Jurkat,Jurkat::SKA3,test,context_unseen,Jurkat,SKA3,0.1053727884016358,0.06383348256349564,1.0,0,1.0,-0.13739106874755078,-0.4541223446335247,1.8626089312524492,0.23508336225007367,False,Nadig_two_cellline,0.10246350741031783,0.09906787351283844,0.10076569046157813,0.10246350741031783
Nadig_cellline_holdout_2_Jurkat,Jurkat::YRDC,test,context_unseen,Jurkat,YRDC,0.09217059463684768,0.044880837202072144,1.0,1,0.5,-1.0391531897622501,-2.095275187066145,0.46084681023774987,0.2037543977206029,False,Nadig_two_cellline,0.08972563082874582,0.05969635707333793,0.07471099395104187,0.08972563082874582
Nadig_cellline_holdout_2_Jurkat,Jurkat::DNAJC17,test,context_unseen,Jurkat,DNAJC17,0.09580770180815396,0.07435774058103561,1.0,0,1.0,-0.7907243653116829,0.4571971904819031,1.2092756346883171,0.2524800949933357,False,Nadig_two_cellline,0.23510686523536412,0.2213625399773799,0.22823470260637202,0.23510686523536412
Nadig_cellline_holdout_2_Jurkat,Jurkat::PPIA,test,context_unseen,Jurkat,PPIA,0.09632668442461452,0.05525626242160797,1.0,1,0.5,-0.7552757971928414,-1.196843423807034,0.7447242028071586,0.2209051079503542,False,Nadig_two_cellline,0.14464232485716289,0.11550679692086982,0.13007456088901637,0.14464232485716289
Nadig_cellline_holdout_2_Jurkat,Jurkat::UBE2L3,test,context_unseen,Jurkat,UBE2L3,0.08381750268716343,0.05414381995797157,1.0,1,0.5,-1.6097024520877428,-1.2931723571260554,-0.10970245208774276,0.21906622636840473,False,Nadig_two_cellline,0.11189099970975878,0.0844996910192882,0.09819534536452348,0.11189099970975878
Nadig_cellline_holdout_2_Jurkat,Jurkat::CCT4,test,context_unseen,Jurkat,CCT4,0.1510540516834946,0.09823339432477951,1.0,1,0.5,2.9828201326323573,2.5246445710062715,4.482820132632357,0.2919468551733245,False,Nadig_two_cellline,0.13550476647329818,0.12998207396553133,0.13274342021941476,0.13550476647329818
Nadig_cellline_holdout_2_Jurkat,Jurkat::GNB1L,test,context_unseen,Jurkat,GNB1L,0.08536387066034301,0.05157926306128502,1.0,1,0.5,-1.5040793951770943,-1.5152431952763874,-0.004079395177094325,0.2148269811064405,False,Nadig_two_cellline,0.08696625008742957,0.0683784420916103,0.07767234608951994,0.08696625008742957
Nadig_cellline_holdout_2_Jurkat,Jurkat::DHX37,test,context_and_perturbation_unseen,Jurkat,DHX37,0.08841701267606462,0.06084932014346123,1.0,0,1.0,-1.2955377036288789,-0.7125277832689384,0.7044622963711211,0.23015050370581314,False,Nadig_two_cellline,0.1761431283250203,0.19758015124306239,0.18686163978404136,0.19758015124306239
Nadig_cellline_holdout_2_Jurkat,Jurkat::NAA38,test,context_unseen,Jurkat,NAA38,0.16109169507983317,0.09413241595029831,1.0,1,0.5,3.668430930378192,2.1695314884951857,5.168430930378192,0.28516788561101963,False,Nadig_two_cellline,0.1496509969692377,0.1374126289701967,0.1435318129697172,0.1496509969692377
Nadig_cellline_holdout_2_Jurkat,Jurkat::NAA50,test,context_unseen,Jurkat,NAA50,0.12157844429485123,0.07348407804965973,1.0,0,1.0,0.9695194107575072,0.38154475677928035,2.969519410757507,0.25103591968512706,False,Nadig_two_cellline,0.10480472947547086,0.12132008123039621,0.11306240535293353,0.12132008123039621
Nadig_cellline_holdout_2_Jurkat,Jurkat::MRPL41,test,context_and_perturbation_unseen,Jurkat,MRPL41,0.14394001608972395,0.1015523299574852,1.0,0,1.0,2.4969033266601017,2.8120387866207586,4.496903326660101,0.2974330981082698,False,Nadig_two_cellline,0.13918860165961613,0.19181221175074306,0.1655004067051796,0.19181221175074306
Nadig_cellline_holdout_2_Jurkat,Jurkat::BPTF,test,context_and_perturbation_unseen,Jurkat,BPTF,0.119508828450725,0.0770425796508789,1.0,0,1.0,0.8281564519542091,0.6896835366843167,2.828156451954209,0.2569181682217655,False,Nadig_two_cellline,0.09988171945850925,0.12328431746517711,0.11158301846184318,0.12328431746517711
Nadig_cellline_holdout_2_Jurkat,Jurkat::MRPL38,test,context_unseen,Jurkat,MRPL38,0.15320345541628103,0.10831189155578613,1.0,0,1.0,3.12963292022861,3.3973646616687763,5.129632920228611,0.3086067396506258,False,Nadig_two_cellline,0.11857976848375124,0.17964774646134152,0.14911375747254638,0.17964774646134152
Nadig_cellline_holdout_2_Jurkat,Jurkat::MNAT1,test,context_and_perturbation_unseen,Jurkat,MNAT1,0.17799359634079287,0.11244598031044006,1.0,0,1.0,4.822897725958407,3.7553448476104525,6.822897725958407,0.3154404410936897,False,Nadig_two_cellline,0.14987747399953594,0.17313879386067285,0.16150813393010438,0.17313879386067285
Nadig_cellline_holdout_2_Jurkat,Jurkat::RCCD1,test,context_unseen,Jurkat,RCCD1,0.08881216617313084,0.05501074343919754,1.0,1,0.5,-1.268547154786065,-1.2181034731653246,0.23145284521393505,0.2204992619407568,False,Nadig_two_cellline,0.14278741533664574,0.11667870242158755,0.12973305887911665,0.14278741533664574
Nadig_cellline_holdout_2_Jurkat,Jurkat::COPS2,test,context_unseen,Jurkat,COPS2,0.10042942228611536,0.07313375920057297,1.0,1,0.5,-0.4750425524860529,0.3512098476427079,1.0249574475139471,0.2504568381591579,False,Nadig_two_cellline,0.13554282871781467,0.1382295176097924,0.13688617316380353,0.1382295176097924
