manifest_id,quadrant,score_name,coverage,retained_mean_error,normalized_retained_error,n_retained
E81_r2_p25,seen_context_seen_perturbation_pair_holdout,predicted_magnitude,0.75,0.1829750376443068,0.9355327618789279,3
E81_r2_p25,seen_context_seen_perturbation_pair_holdout,predicted_magnitude,0.8,0.19558378402143717,1.0000000000000002,4
E81_r2_p25,seen_context_seen_perturbation_pair_holdout,predicted_magnitude,0.85,0.19558378402143717,1.0000000000000002,4
E81_r2_p25,seen_context_seen_perturbation_pair_holdout,predicted_magnitude,0.9,0.19558378402143717,1.0000000000000002,4
E81_r2_p25,seen_context_seen_perturbation_pair_holdout,predicted_magnitude,0.95,0.19558378402143717,1.0000000000000002,4
E81_r2_p25,seen_context_seen_perturbation_pair_holdout,predicted_magnitude,1.0,0.19558378402143717,1.0000000000000002,4
E81_r2_p50,new_context_new_perturbation,model_disagreement,0.5,0.28675421741273666,0.9372049235916984,9
E81_r2_p50,new_context_new_perturbation,model_disagreement,0.55,0.2851948872208595,0.932108531474023,10
E81_r2_p50,new_context_new_perturbation,model_disagreement,0.6,0.28596610304984177,0.934629112613493,11
E81_r2_p50,new_context_new_perturbation,model_disagreement,0.65,0.28861488215625286,0.9432861738502322,12
E81_r2_p50,new_context_new_perturbation,model_disagreement,0.7,0.2932809837735616,0.9585364932672491,13
E81_r2_p50,new_context_new_perturbation,model_disagreement,0.75,0.29401692162667004,0.9609417746458939,14
E81_r2_p50,new_context_new_perturbation,model_disagreement,0.8,0.29853639254967373,0.9757128578379225,15
E81_r2_p50,new_context_new_perturbation,model_disagreement,0.85,0.3012039507739246,0.9844312952659482,16
E81_r2_p50,new_context_new_perturbation,model_disagreement,0.9,0.3026154799496426,0.9890446261707634,17
E81_r2_p50,new_context_new_perturbation,model_disagreement,0.95,0.30596746794051594,1.0,18
E81_r2_p50,new_context_new_perturbation,model_disagreement,1.0,0.30596746794051594,1.0,18
E81_r2_p50,new_context_new_perturbation,predicted_magnitude,0.5,0.28357508447435165,0.9268144956165155,9
E81_r2_p50,new_context_new_perturbation,predicted_magnitude,0.55,0.2851948872208595,0.932108531474023,10
E81_r2_p50,new_context_new_perturbation,predicted_magnitude,0.6,0.28596610304984177,0.934629112613493,11
E81_r2_p50,new_context_new_perturbation,predicted_magnitude,0.65,0.2912417780607939,0.9518717137516564,12
E81_r2_p50,new_context_new_perturbation,predicted_magnitude,0.7,0.29219118849589276,0.9549746921221656,13
E81_r2_p50,new_context_new_perturbation,predicted_magnitude,0.75,0.29401692162667004,0.9609417746458939,14
E81_r2_p50,new_context_new_perturbation,predicted_magnitude,0.8,0.29853639254967373,0.9757128578379225,15
E81_r2_p50,new_context_new_perturbation,predicted_magnitude,0.85,0.30256232200190425,0.9888708889166161,16
E81_r2_p50,new_context_new_perturbation,predicted_magnitude,0.9,0.30483614565695033,0.9963024752560113,17
E81_r2_p50,new_context_new_perturbation,predicted_magnitude,0.95,0.30596746794051594,1.0,18
E81_r2_p50,new_context_new_perturbation,predicted_magnitude,1.0,0.30596746794051594,1.0,18
E81_r2_p50,new_context_seen_perturbation,model_disagreement,0.5,0.31469116173684597,0.923077418588904,8
E81_r2_p50,new_context_seen_perturbation,model_disagreement,0.55,0.3181943926546309,0.9333533771968991,9
E81_r2_p50,new_context_seen_perturbation,model_disagreement,0.6,0.32311779260635376,0.9477950898050133,10
E81_r2_p50,new_context_seen_perturbation,model_disagreement,0.65,0.32535872811620886,0.9543683820266456,11
E81_r2_p50,new_context_seen_perturbation,model_disagreement,0.7,0.3296513569851716,0.9669598661771788,12
E81_r2_p50,new_context_seen_perturbation,model_disagreement,0.75,0.3296513569851716,0.9669598661771788,12
E81_r2_p50,new_context_seen_perturbation,model_disagreement,0.8,0.32878211713754213,0.9644101419642204,13
E81_r2_p50,new_context_seen_perturbation,model_disagreement,0.85,0.3342357873916626,0.9804072860601144,14
E81_r2_p50,new_context_seen_perturbation,model_disagreement,0.9,0.33626299500465395,0.9863536544297117,15
E81_r2_p50,new_context_seen_perturbation,model_disagreement,0.95,0.34091524221003056,1.0,16
E81_r2_p50,new_context_seen_perturbation,model_disagreement,1.0,0.34091524221003056,1.0,16
E81_r2_p50,new_context_seen_perturbation,predicted_magnitude,0.5,0.31469116173684597,0.923077418588904,8
E81_r2_p50,new_context_seen_perturbation,predicted_magnitude,0.55,0.3205508540074031,0.9402655391099193,9
E81_r2_p50,new_context_seen_perturbation,predicted_magnitude,0.6,0.32311779260635376,0.9477950898050133,10
E81_r2_p50,new_context_seen_perturbation,predicted_magnitude,0.65,0.32268446954813873,0.9465240317689866,11
E81_r2_p50,new_context_seen_perturbation,predicted_magnitude,0.7,0.3247747706870238,0.9526554711418185,12
E81_r2_p50,new_context_seen_perturbation,predicted_magnitude,0.75,0.3247747706870238,0.9526554711418185,12
E81_r2_p50,new_context_seen_perturbation,predicted_magnitude,0.8,0.32878211713754213,0.9644101419642204,13
E81_r2_p50,new_context_seen_perturbation,predicted_magnitude,0.85,0.3342357873916626,0.9804072860601144,14
E81_r2_p50,new_context_seen_perturbation,predicted_magnitude,0.9,0.33626299500465395,0.9863536544297117,15
E81_r2_p50,new_context_seen_perturbation,predicted_magnitude,0.95,0.34091524221003056,1.0,16
E81_r2_p50,new_context_seen_perturbation,predicted_magnitude,1.0,0.34091524221003056,1.0,16
E81_r2_p50,seen_context_new_perturbation,model_disagreement,0.5,0.22677127879701162,1.0313781669612663,19
E81_r2_p50,seen_context_new_perturbation,model_disagreement,0.55,0.2223240328686578,1.0111516533659652,21
E81_r2_p50,seen_context_new_perturbation,model_disagreement,0.6,0.22674647232760553,1.0312653446890607,23
E81_r2_p50,seen_context_new_perturbation,model_disagreement,0.65,0.22483122229576108,1.0225545984358528,25
E81_r2_p50,seen_context_new_perturbation,model_disagreement,0.7,0.22836387654145554,1.0386214587532638,27
E81_r2_p50,seen_context_new_perturbation,model_disagreement,0.75,0.22602109649571875,1.0279662637833211,29
E81_r2_p50,seen_context_new_perturbation,model_disagreement,0.8,0.22479860136105165,1.0224062352038612,31
E81_r2_p50,seen_context_new_perturbation,model_disagreement,0.85,0.2216539537590561,1.0081040674130781,33
E81_r2_p50,seen_context_new_perturbation,model_disagreement,0.9,0.2202807451997484,1.0018585792971777,35
E81_r2_p50,seen_context_new_perturbation,model_disagreement,0.95,0.2195272365131893,0.9984315473906004,37
E81_r2_p50,seen_context_new_perturbation,model_disagreement,1.0,0.2198720954750713,0.9999999999999998,38
E81_r2_p50,seen_context_new_perturbation,predicted_magnitude,0.5,0.20215217965213875,0.9194080732043522,19
E81_r2_p50,seen_context_new_perturbation,predicted_magnitude,0.55,0.2016214002810773,0.9169940362165545,21
E81_r2_p50,seen_context_new_perturbation,predicted_magnitude,0.6,0.20088410393699352,0.9136407396443327,23
E81_r2_p50,seen_context_new_perturbation,predicted_magnitude,0.65,0.2043529261648655,0.9294172856420273,25
E81_r2_p50,seen_context_new_perturbation,predicted_magnitude,0.7,0.20696636910239855,0.9413034821686318,27
E81_r2_p50,seen_context_new_perturbation,predicted_magnitude,0.75,0.2113079600806894,0.9610494666188645,29
E81_r2_p50,seen_context_new_perturbation,predicted_magnitude,0.8,0.215038864843307,0.9780179898621454,31
E81_r2_p50,seen_context_new_perturbation,predicted_magnitude,0.85,0.21523488854820072,0.9789095250270338,33
E81_r2_p50,seen_context_new_perturbation,predicted_magnitude,0.9,0.21973550851855955,0.9993787890354313,35
E81_r2_p50,seen_context_new_perturbation,predicted_magnitude,0.95,0.2198149656524529,0.9997401679258342,37
E81_r2_p50,seen_context_new_perturbation,predicted_magnitude,1.0,0.2198720954750713,0.9999999999999998,38
E81_r2_p50,seen_context_seen_perturbation_pair_holdout,model_disagreement,0.5,0.21942365169525144,0.9294276405491058,3
E81_r2_p50,seen_context_seen_perturbation_pair_holdout,model_disagreement,0.55,0.2095346758142113,0.8875402348407765,4
E81_r2_p50,seen_context_seen_perturbation_pair_holdout,model_disagreement,0.6,0.2095346758142113,0.8875402348407765,4
E81_r2_p50,seen_context_seen_perturbation_pair_holdout,model_disagreement,0.65,0.2095346758142113,0.8875402348407765,4
E81_r2_p50,seen_context_seen_perturbation_pair_holdout,model_disagreement,0.7,0.22198610976338382,0.9402816179479416,5
E81_r2_p50,seen_context_seen_perturbation_pair_holdout,model_disagreement,0.75,0.22198610976338382,0.9402816179479416,5
E81_r2_p50,seen_context_seen_perturbation_pair_holdout,model_disagreement,0.8,0.22198610976338382,0.9402816179479416,5
E81_r2_p50,seen_context_seen_perturbation_pair_holdout,model_disagreement,0.85,0.23608470646043614,0.9999999999999998,6
E81_r2_p50,seen_context_seen_perturbation_pair_holdout,model_disagreement,0.9,0.23608470646043614,0.9999999999999998,6
E81_r2_p50,seen_context_seen_perturbation_pair_holdout,model_disagreement,0.95,0.23608470646043614,0.9999999999999998,6
E81_r2_p50,seen_context_seen_perturbation_pair_holdout,model_disagreement,1.0,0.23608470646043614,0.9999999999999998,6
E81_r2_p50,seen_context_seen_perturbation_pair_holdout,predicted_magnitude,0.5,0.21942365169525144,0.9294276405491058,3
E81_r2_p50,seen_context_seen_perturbation_pair_holdout,predicted_magnitude,0.55,0.2095346758142113,0.8875402348407765,4
E81_r2_p50,seen_context_seen_perturbation_pair_holdout,predicted_magnitude,0.6,0.2095346758142113,0.8875402348407765,4
E81_r2_p50,seen_context_seen_perturbation_pair_holdout,predicted_magnitude,0.65,0.2095346758142113,0.8875402348407765,4
E81_r2_p50,seen_context_seen_perturbation_pair_holdout,predicted_magnitude,0.7,0.22198610976338382,0.9402816179479416,5
E81_r2_p50,seen_context_seen_perturbation_pair_holdout,predicted_magnitude,0.75,0.22198610976338382,0.9402816179479416,5
E81_r2_p50,seen_context_seen_perturbation_pair_holdout,predicted_magnitude,0.8,0.22198610976338382,0.9402816179479416,5
E81_r2_p50,seen_context_seen_perturbation_pair_holdout,predicted_magnitude,0.85,0.23608470646043614,0.9999999999999998,6
E81_r2_p50,seen_context_seen_perturbation_pair_holdout,predicted_magnitude,0.9,0.23608470646043614,0.9999999999999998,6
E81_r2_p50,seen_context_seen_perturbation_pair_holdout,predicted_magnitude,0.95,0.23608470646043614,0.9999999999999998,6
E81_r2_p50,seen_context_seen_perturbation_pair_holdout,predicted_magnitude,1.0,0.23608470646043614,0.9999999999999998,6
E81_r2_p75,new_context_new_perturbation,model_disagreement,0.5,0.2587316576391458,0.8663978455179322,4
E81_r2_p75,new_context_new_perturbation,model_disagreement,0.55,0.2691955760121345,0.9014376872472237,5
E81_r2_p75,new_context_new_perturbation,model_disagreement,0.6,0.2691955760121345,0.9014376872472237,5
E81_r2_p75,new_context_new_perturbation,model_disagreement,0.65,0.28196561957399047,0.9441999001519664,6
E81_r2_p75,new_context_new_perturbation,model_disagreement,0.7,0.28196561957399047,0.9441999001519664,6
E81_r2_p75,new_context_new_perturbation,model_disagreement,0.75,0.28196561957399047,0.9441999001519664,6
E81_r2_p75,new_context_new_perturbation,model_disagreement,0.8,0.290259053664548,0.9719715825721578,7
E81_r2_p75,new_context_new_perturbation,model_disagreement,0.85,0.290259053664548,0.9719715825721578,7
E81_r2_p75,new_context_new_perturbation,model_disagreement,0.9,0.2986291563138366,1.0,8
E81_r2_p75,new_context_new_perturbation,model_disagreement,0.95,0.2986291563138366,1.0,8
E81_r2_p75,new_context_new_perturbation,model_disagreement,1.0,0.2986291563138366,1.0,8
E81_r2_p75,new_context_new_perturbation,predicted_magnitude,0.5,0.2689873464405536,0.9007404024470682,4
E81_r2_p75,new_context_new_perturbation,predicted_magnitude,0.55,0.2691955760121345,0.9014376872472237,5
E81_r2_p75,new_context_new_perturbation,predicted_magnitude,0.6,0.2691955760121345,0.9014376872472237,5
E81_r2_p75,new_context_new_perturbation,predicted_magnitude,0.65,0.28196561957399047,0.9441999001519664,6
E81_r2_p75,new_context_new_perturbation,predicted_magnitude,0.7,0.28196561957399047,0.9441999001519664,6
E81_r2_p75,new_context_new_perturbation,predicted_magnitude,0.75,0.28196561957399047,0.9441999001519664,6
E81_r2_p75,new_context_new_perturbation,predicted_magnitude,0.8,0.290259053664548,0.9719715825721578,7
E81_r2_p75,new_context_new_perturbation,predicted_magnitude,0.85,0.290259053664548,0.9719715825721578,7
E81_r2_p75,new_context_new_perturbation,predicted_magnitude,0.9,0.2986291563138366,1.0,8
E81_r2_p75,new_context_new_perturbation,predicted_magnitude,0.95,0.2986291563138366,1.0,8
E81_r2_p75,new_context_new_perturbation,predicted_magnitude,1.0,0.2986291563138366,1.0,8
E81_r2_p75,new_context_seen_perturbation,model_disagreement,0.5,0.285694926404036,0.9292145366392631,13
E81_r2_p75,new_context_seen_perturbation,model_disagreement,0.55,0.28559334327777225,0.928884140440809,15
E81_r2_p75,new_context_seen_perturbation,model_disagreement,0.6,0.29046823969110847,0.9447396009101224,16
E81_r2_p75,new_context_seen_perturbation,model_disagreement,0.65,0.2925403289058629,0.9514790115247873,17
E81_r2_p75,new_context_seen_perturbation,model_disagreement,0.7,0.29539453081394496,0.9607622211948905,19
E81_r2_p75,new_context_seen_perturbation,model_disagreement,0.75,0.2945026848465204,0.9578615178194235,20
E81_r2_p75,new_context_seen_perturbation,model_disagreement,0.8,0.29569316158692044,0.9617335092006992,21
E81_r2_p75,new_context_seen_perturbation,model_disagreement,0.85,0.2987821144254311,0.9717802395247722,23
E81_r2_p75,new_context_seen_perturbation,model_disagreement,0.9,0.2996597144131859,0.9746346082608236,24
E81_r2_p75,new_context_seen_perturbation,model_disagreement,0.95,0.3026039233803749,0.9842105633036747,25
E81_r2_p75,new_context_seen_perturbation,model_disagreement,1.0,0.3074585202221687,1.0,26
E81_r2_p75,new_context_seen_perturbation,predicted_magnitude,0.5,0.2850323852438193,0.9270596405585237,13
E81_r2_p75,new_context_seen_perturbation,predicted_magnitude,0.55,0.28559334327777225,0.928884140440809,15
E81_r2_p75,new_context_seen_perturbation,predicted_magnitude,0.6,0.28808803064748645,0.9369980394080959,16
E81_r2_p75,new_context_seen_perturbation,predicted_magnitude,0.65,0.2925294221324079,0.9514435375576092,17
E81_r2_p75,new_context_seen_perturbation,predicted_magnitude,0.7,0.2931610781111215,0.9534979804732168,19
E81_r2_p75,new_context_seen_perturbation,predicted_magnitude,0.75,0.2947877120226622,0.9587885605175274,20
E81_r2_p75,new_context_seen_perturbation,predicted_magnitude,0.8,0.29569316158692044,0.9617335092006992,21
E81_r2_p75,new_context_seen_perturbation,predicted_magnitude,0.85,0.2987821144254311,0.9717802395247722,23
E81_r2_p75,new_context_seen_perturbation,predicted_magnitude,0.9,0.2996597144131859,0.9746346082608236,24
E81_r2_p75,new_context_seen_perturbation,predicted_magnitude,0.95,0.3026039233803749,0.9842105633036747,25
E81_r2_p75,new_context_seen_perturbation,predicted_magnitude,1.0,0.3074585202221687,1.0,26
E81_r2_p75,seen_context_new_perturbation,model_disagreement,0.5,0.21452074591070414,0.9091013472527649,8
E81_r2_p75,seen_context_new_perturbation,model_disagreement,0.55,0.21398413098520702,0.9068272671881337,9
E81_r2_p75,seen_context_new_perturbation,model_disagreement,0.6,0.21149053499102594,0.8962598441252018,10
E81_r2_p75,seen_context_new_perturbation,model_disagreement,0.65,0.22191104360602118,0.9404201344539262,11
E81_r2_p75,seen_context_new_perturbation,model_disagreement,0.7,0.2317709643393755,0.9822047515288131,12
E81_r2_p75,seen_context_new_perturbation,model_disagreement,0.75,0.2317709643393755,0.9822047515288131,12
E81_r2_p75,seen_context_new_perturbation,model_disagreement,0.8,0.22823360562324524,0.9672140448682605,13
E81_r2_p75,seen_context_new_perturbation,model_disagreement,0.85,0.2293046691587993,0.9717530245321239,14
E81_r2_p75,seen_context_new_perturbation,model_disagreement,0.9,0.238152015209198,1.0092465274559712,15
E81_r2_p75,seen_context_new_perturbation,model_disagreement,0.95,0.23597011109814048,1.0,16
E81_r2_p75,seen_context_new_perturbation,model_disagreement,1.0,0.23597011109814048,1.0,16
E81_r2_p75,seen_context_new_perturbation,predicted_magnitude,0.5,0.20854324381798506,0.8837697403602589,8
E81_r2_p75,seen_context_new_perturbation,predicted_magnitude,0.55,0.20795416666401756,0.8812733345602781,9
E81_r2_p75,seen_context_new_perturbation,predicted_magnitude,0.6,0.2197703629732132,0.9313483048783675,10
E81_r2_p75,seen_context_new_perturbation,predicted_magnitude,0.65,0.22625019469044425,0.9588086967350975,11
E81_r2_p75,seen_context_new_perturbation,predicted_magnitude,0.7,0.22315002605319023,0.9456707250537406,12
E81_r2_p75,seen_context_new_perturbation,predicted_magnitude,0.75,0.22315002605319023,0.9456707250537406,12
E81_r2_p75,seen_context_new_perturbation,predicted_magnitude,0.8,0.22211473263227022,0.9412833328704593,13
E81_r2_p75,seen_context_new_perturbation,predicted_magnitude,0.85,0.21951977323208535,0.9302863494469713,14
E81_r2_p75,seen_context_new_perturbation,predicted_magnitude,0.9,0.22901944567759833,0.9705442973764955,15
E81_r2_p75,seen_context_new_perturbation,predicted_magnitude,0.95,0.23597011109814048,1.0,16
E81_r2_p75,seen_context_new_perturbation,predicted_magnitude,1.0,0.23597011109814048,1.0,16
E81_r2_p75,seen_context_seen_perturbation_pair_holdout,model_disagreement,0.5,0.1574086124698321,0.8909112994404387,6
E81_r2_p75,seen_context_seen_perturbation_pair_holdout,model_disagreement,0.55,0.16300380549260549,0.9225793295966316,7
E81_r2_p75,seen_context_seen_perturbation_pair_holdout,model_disagreement,0.6,0.16300380549260549,0.9225793295966316,7
E81_r2_p75,seen_context_seen_perturbation_pair_holdout,model_disagreement,0.65,0.16946828365325922,0.9591673951919377,8
E81_r2_p75,seen_context_seen_perturbation_pair_holdout,model_disagreement,0.7,0.16946828365325922,0.9591673951919377,8
E81_r2_p75,seen_context_seen_perturbation_pair_holdout,model_disagreement,0.75,0.17195238752497563,0.9732270846433014,9
E81_r2_p75,seen_context_seen_perturbation_pair_holdout,model_disagreement,0.8,0.17195238752497563,0.9732270846433014,9
E81_r2_p75,seen_context_seen_perturbation_pair_holdout,model_disagreement,0.85,0.17437168732285496,0.986919991866391,10
E81_r2_p75,seen_context_seen_perturbation_pair_holdout,model_disagreement,0.9,0.17437168732285496,0.986919991866391,10
E81_r2_p75,seen_context_seen_perturbation_pair_holdout,model_disagreement,0.95,0.17668269845572382,1.0,11
E81_r2_p75,seen_context_seen_perturbation_pair_holdout,model_disagreement,1.0,0.17668269845572382,1.0,11
E81_r2_p75,seen_context_seen_perturbation_pair_holdout,predicted_magnitude,0.5,0.1574086124698321,0.8909112994404387,6
E81_r2_p75,seen_context_seen_perturbation_pair_holdout,predicted_magnitude,0.55,0.16300380549260549,0.9225793295966316,7
E81_r2_p75,seen_context_seen_perturbation_pair_holdout,predicted_magnitude,0.6,0.16300380549260549,0.9225793295966316,7
E81_r2_p75,seen_context_seen_perturbation_pair_holdout,predicted_magnitude,0.65,0.1666064821183681,0.9429699884288285,8
E81_r2_p75,seen_context_seen_perturbation_pair_holdout,predicted_magnitude,0.7,0.1666064821183681,0.9429699884288285,8
E81_r2_p75,seen_context_seen_perturbation_pair_holdout,predicted_magnitude,0.75,0.16988858249452374,0.9615462293672028,9
E81_r2_p75,seen_context_seen_perturbation_pair_holdout,predicted_magnitude,0.8,0.16988858249452374,0.9615462293672028,9
E81_r2_p75,seen_context_seen_perturbation_pair_holdout,predicted_magnitude,0.85,0.17437168732285496,0.986919991866391,10
E81_r2_p75,seen_context_seen_perturbation_pair_holdout,predicted_magnitude,0.9,0.17437168732285496,0.986919991866391,10
E81_r2_p75,seen_context_seen_perturbation_pair_holdout,predicted_magnitude,0.95,0.17668269845572382,1.0,11
E81_r2_p75,seen_context_seen_perturbation_pair_holdout,predicted_magnitude,1.0,0.17668269845572382,1.0,11
E81_r3_p25,new_context_new_perturbation,model_disagreement,0.5,0.3348236129834102,0.9169360861458822,13
E81_r3_p25,new_context_new_perturbation,model_disagreement,0.55,0.3358988101993288,0.9198805831549633,14
E81_r3_p25,new_context_new_perturbation,model_disagreement,0.6,0.3379359543323517,0.9254594339164285,15
E81_r3_p25,new_context_new_perturbation,model_disagreement,0.65,0.3473879370619269,0.9513442990044968,17
E81_r3_p25,new_context_new_perturbation,model_disagreement,0.7,0.352978501882818,0.9666544217898534,18
E81_r3_p25,new_context_new_perturbation,model_disagreement,0.75,0.35435204207897186,0.9704159503164803,19
E81_r3_p25,new_context_new_perturbation,model_disagreement,0.8,0.3556407943367958,0.9739452815986182,20
E81_r3_p25,new_context_new_perturbation,model_disagreement,0.85,0.3594687418504195,0.9844283630630305,22
E81_r3_p25,new_context_new_perturbation,model_disagreement,0.9,0.3604115403216818,0.9870102775599224,23
E81_r3_p25,new_context_new_perturbation,model_disagreement,0.95,0.36139623634517193,0.9897069312092192,24
E81_r3_p25,new_context_new_perturbation,model_disagreement,1.0,0.3651547998189926,1.0,25
E81_r3_p25,new_context_new_perturbation,predicted_magnitude,0.5,0.33375881841549504,0.9140200774601331,13
E81_r3_p25,new_context_new_perturbation,predicted_magnitude,0.55,0.33609432939972195,0.9204160251113337,14
E81_r3_p25,new_context_new_perturbation,predicted_magnitude,0.6,0.34267507096131644,0.9384378108440053,15
E81_r3_p25,new_context_new_perturbation,predicted_magnitude,0.65,0.3473879370619269,0.9513442990044968,17
E81_r3_p25,new_context_new_perturbation,predicted_magnitude,0.7,0.3491483719812499,0.9561653637151227,18
E81_r3_p25,new_context_new_perturbation,predicted_magnitude,0.75,0.35435204207897186,0.9704159503164803,19
E81_r3_p25,new_context_new_perturbation,predicted_magnitude,0.8,0.35634140968322753,0.9758639619686393,20
E81_r3_p25,new_context_new_perturbation,predicted_magnitude,0.85,0.35855038125406613,0.9819133732647077,22
E81_r3_p25,new_context_new_perturbation,predicted_magnitude,0.9,0.3604115403216818,0.9870102775599224,23
E81_r3_p25,new_context_new_perturbation,predicted_magnitude,0.95,0.36139623634517193,0.9897069312092192,24
E81_r3_p25,new_context_new_perturbation,predicted_magnitude,1.0,0.3651547998189926,1.0,25
E81_r3_p25,new_context_seen_perturbation,model_disagreement,0.5,0.2742274887859821,0.8521349686502668,4
E81_r3_p25,new_context_seen_perturbation,model_disagreement,0.55,0.29555575847625726,0.9184104704402104,5
E81_r3_p25,new_context_seen_perturbation,model_disagreement,0.6,0.29555575847625726,0.9184104704402104,5
E81_r3_p25,new_context_seen_perturbation,model_disagreement,0.65,0.29918436457713443,0.9296860072571205,6
E81_r3_p25,new_context_seen_perturbation,model_disagreement,0.7,0.29918436457713443,0.9296860072571205,6
E81_r3_p25,new_context_seen_perturbation,model_disagreement,0.75,0.29918436457713443,0.9296860072571205,6
E81_r3_p25,new_context_seen_perturbation,model_disagreement,0.8,0.31533574206488474,0.9798748253442964,7
E81_r3_p25,new_context_seen_perturbation,model_disagreement,0.85,0.31533574206488474,0.9798748253442964,7
E81_r3_p25,new_context_seen_perturbation,model_disagreement,0.9,0.32181227020919323,1.0,8
E81_r3_p25,new_context_seen_perturbation,model_disagreement,0.95,0.32181227020919323,1.0,8
E81_r3_p25,new_context_seen_perturbation,model_disagreement,1.0,0.32181227020919323,1.0,8
E81_r3_p25,new_context_seen_perturbation,predicted_magnitude,0.5,0.2742274887859821,0.8521349686502668,4
E81_r3_p25,new_context_seen_perturbation,predicted_magnitude,0.55,0.29555575847625726,0.9184104704402104,5
E81_r3_p25,new_context_seen_perturbation,predicted_magnitude,0.6,0.29555575847625726,0.9184104704402104,5
E81_r3_p25,new_context_seen_perturbation,predicted_magnitude,0.65,0.29918436457713443,0.9296860072571205,6
E81_r3_p25,new_context_seen_perturbation,predicted_magnitude,0.7,0.29918436457713443,0.9296860072571205,6
E81_r3_p25,new_context_seen_perturbation,predicted_magnitude,0.75,0.29918436457713443,0.9296860072571205,6
E81_r3_p25,new_context_seen_perturbation,predicted_magnitude,0.8,0.3088934506688799,0.9598560380189498,7
E81_r3_p25,new_context_seen_perturbation,predicted_magnitude,0.85,0.3088934506688799,0.9598560380189498,7
E81_r3_p25,new_context_seen_perturbation,predicted_magnitude,0.9,0.32181227020919323,1.0,8
E81_r3_p25,new_context_seen_perturbation,predicted_magnitude,0.95,0.32181227020919323,1.0,8
E81_r3_p25,new_context_seen_perturbation,predicted_magnitude,1.0,0.32181227020919323,1.0,8
E81_r3_p25,seen_context_new_perturbation,model_disagreement,0.5,0.3455807183075834,0.9712972254329785,27
E81_r3_p25,seen_context_new_perturbation,model_disagreement,0.55,0.3447289543847243,0.9689032378892041,30
E81_r3_p25,seen_context_new_perturbation,model_disagreement,0.6,0.3462486991828138,0.9731746680574715,33
E81_r3_p25,seen_context_new_perturbation,model_disagreement,0.65,0.3470397800621059,0.9753980984239354,36
E81_r3_p25,seen_context_new_perturbation,model_disagreement,0.7,0.34804205263131544,0.9782151090788365,38
E81_r3_p25,seen_context_new_perturbation,model_disagreement,0.75,0.34880947394341955,0.9803720413140471,41
E81_r3_p25,seen_context_new_perturbation,model_disagreement,0.8,0.3512009180743586,0.9870934899542796,44
E81_r3_p25,seen_context_new_perturbation,model_disagreement,0.85,0.3524925814050695,0.9907238690317267,46
E81_r3_p25,seen_context_new_perturbation,model_disagreement,0.9,0.35187114212585957,0.988977237302307,49
E81_r3_p25,seen_context_new_perturbation,model_disagreement,0.95,0.3546611825720622,0.9968189900410418,52
E81_r3_p25,seen_context_new_perturbation,model_disagreement,1.0,0.355792963532386,1.0,54
E81_r3_p25,seen_context_new_perturbation,predicted_magnitude,0.5,0.32853462933390226,0.9233870902677295,27
E81_r3_p25,seen_context_new_perturbation,predicted_magnitude,0.55,0.33359120960036914,0.9375992326784846,30
E81_r3_p25,seen_context_new_perturbation,predicted_magnitude,0.6,0.33758424561132083,0.9488221528040205,33
E81_r3_p25,seen_context_new_perturbation,predicted_magnitude,0.65,0.33950101356539464,0.9542094655126355,36
E81_r3_p25,seen_context_new_perturbation,predicted_magnitude,0.7,0.3433642863835159,0.965067670182469,38
E81_r3_p25,seen_context_new_perturbation,predicted_magnitude,0.75,0.34490174073271634,0.9693888752280558,41
E81_r3_p25,seen_context_new_perturbation,predicted_magnitude,0.8,0.34539325078102673,0.9707703248313042,44
E81_r3_p25,seen_context_new_perturbation,predicted_magnitude,0.85,0.3471403457224369,0.975680750613941,46
E81_r3_p25,seen_context_new_perturbation,predicted_magnitude,0.9,0.35036812585835553,0.9847528247321938,49
E81_r3_p25,seen_context_new_perturbation,predicted_magnitude,0.95,0.35530950487233126,0.9986411798163324,52
E81_r3_p25,seen_context_new_perturbation,predicted_magnitude,1.0,0.355792963532386,1.0,54
E81_r3_p25,seen_context_seen_perturbation_pair_holdout,model_disagreement,0.5,0.26602020487189293,0.9780314130093615,2
E81_r3_p25,seen_context_seen_perturbation_pair_holdout,model_disagreement,0.55,0.27111714830001193,0.9967704812896547,3
E81_r3_p25,seen_context_seen_perturbation_pair_holdout,model_disagreement,0.6,0.27111714830001193,0.9967704812896547,3
E81_r3_p25,seen_context_seen_perturbation_pair_holdout,model_disagreement,0.65,0.27111714830001193,0.9967704812896547,3
E81_r3_p25,seen_context_seen_perturbation_pair_holdout,model_disagreement,0.7,0.27111714830001193,0.9967704812896547,3
E81_r3_p25,seen_context_seen_perturbation_pair_holdout,model_disagreement,0.75,0.27111714830001193,0.9967704812896547,3
E81_r3_p25,seen_context_seen_perturbation_pair_holdout,model_disagreement,0.8,0.27199556306004524,1.0,4
E81_r3_p25,seen_context_seen_perturbation_pair_holdout,model_disagreement,0.85,0.27199556306004524,1.0,4
E81_r3_p25,seen_context_seen_perturbation_pair_holdout,model_disagreement,0.9,0.27199556306004524,1.0,4
E81_r3_p25,seen_context_seen_perturbation_pair_holdout,model_disagreement,0.95,0.27199556306004524,1.0,4
E81_r3_p25,seen_context_seen_perturbation_pair_holdout,model_disagreement,1.0,0.27199556306004524,1.0,4
