test_index,condition,gene_a,gene_b,score_name,raw_value,analysis_score,raw_orientation,analysis_orientation,estimability_before_truth,direction_frozen_before_E163
44,MED24+RCOR1,MED24,RCOR1,exact_pair_support_confidence,0,0,higher_exact_pair_support,higher_expected_accuracy,constant_non_estimable_by_design,True
45,RCOR1+SMARCD1,RCOR1,SMARCD1,min_single_cell_count_confidence,61,4.1271343850450917,higher_singleton_cell_support,higher_expected_accuracy,estimable,True
45,RCOR1+SMARCD1,RCOR1,SMARCD1,min_train_pair_degree_confidence,4,1.6094379124341003,higher_train_pair_degree,higher_expected_accuracy,estimable,True
45,RCOR1+SMARCD1,RCOR1,SMARCD1,matching_se_pca10_confidence,0.2484940040747847,-0.2484940040747847,higher_uncertainty,higher_expected_accuracy,estimable,True
45,RCOR1+SMARCD1,RCOR1,SMARCD1,matching_se_gene_confidence,0.03723882963035717,-0.03723882963035717,higher_uncertainty,higher_expected_accuracy,estimable_sensitivity,True
45,RCOR1+SMARCD1,RCOR1,SMARCD1,matching_magnitude_confidence,0.059765958279148025,-0.059765958279148025,higher_effect_size,higher_expected_accuracy,estimable,True
45,RCOR1+SMARCD1,RCOR1,SMARCD1,hash_random_confidence,0.37607355692780275,0.37607355692780275,random_no_semantic_direction,higher_expected_accuracy,estimable_negative_control,True
45,RCOR1+SMARCD1,RCOR1,SMARCD1,constant_confidence,0,0,constant,higher_expected_accuracy,constant_non_estimable,True
45,RCOR1+SMARCD1,RCOR1,SMARCD1,exact_pair_support_confidence,0,0,higher_exact_pair_support,higher_expected_accuracy,constant_non_estimable_by_design,True
46,RING1+SMARCD1,RING1,SMARCD1,min_single_cell_count_confidence,76,4.3438054218536841,higher_singleton_cell_support,higher_expected_accuracy,estimable,True
46,RING1+SMARCD1,RING1,SMARCD1,min_train_pair_degree_confidence,3,1.3862943611198906,higher_train_pair_degree,higher_expected_accuracy,estimable,True
46,RING1+SMARCD1,RING1,SMARCD1,matching_se_pca10_confidence,0.24050662047663751,-0.24050662047663751,higher_uncertainty,higher_expected_accuracy,estimable,True
46,RING1+SMARCD1,RING1,SMARCD1,matching_se_gene_confidence,0.03491827546624629,-0.03491827546624629,higher_uncertainty,higher_expected_accuracy,estimable_sensitivity,True
46,RING1+SMARCD1,RING1,SMARCD1,matching_magnitude_confidence,0.051278194908150894,-0.051278194908150894,higher_effect_size,higher_expected_accuracy,estimable,True
46,RING1+SMARCD1,RING1,SMARCD1,hash_random_confidence,0.66143397007886562,0.66143397007886562,random_no_semantic_direction,higher_expected_accuracy,estimable_negative_control,True
46,RING1+SMARCD1,RING1,SMARCD1,constant_confidence,0,0,constant,higher_expected_accuracy,constant_non_estimable,True
46,RING1+SMARCD1,RING1,SMARCD1,exact_pair_support_confidence,0,0,higher_exact_pair_support,higher_expected_accuracy,constant_non_estimable_by_design,True
47,SSRP1+SUPT6H,SSRP1,SUPT6H,min_single_cell_count_confidence,32,3.4965075614664802,higher_singleton_cell_support,higher_expected_accuracy,estimable,True
47,SSRP1+SUPT6H,SSRP1,SUPT6H,min_train_pair_degree_confidence,1,0.69314718055994529,higher_train_pair_degree,higher_expected_accuracy,estimable,True
47,SSRP1+SUPT6H,SSRP1,SUPT6H,matching_se_pca10_confidence,0.33813949043796032,-0.33813949043796032,higher_uncertainty,higher_expected_accuracy,estimable,True
47,SSRP1+SUPT6H,SSRP1,SUPT6H,matching_se_gene_confidence,0.052404271984817473,-0.052404271984817473,higher_uncertainty,higher_expected_accuracy,estimable_sensitivity,True
47,SSRP1+SUPT6H,SSRP1,SUPT6H,matching_magnitude_confidence,0.092297740564416877,-0.092297740564416877,higher_effect_size,higher_expected_accuracy,estimable,True
47,SSRP1+SUPT6H,SSRP1,SUPT6H,hash_random_confidence,0.96487126547417512,0.96487126547417512,random_no_semantic_direction,higher_expected_accuracy,estimable_negative_control,True
47,SSRP1+SUPT6H,SSRP1,SUPT6H,constant_confidence,0,0,constant,higher_expected_accuracy,constant_non_estimable,True
47,SSRP1+SUPT6H,SSRP1,SUPT6H,exact_pair_support_confidence,0,0,higher_exact_pair_support,higher_expected_accuracy,constant_non_estimable_by_design,True
