dataset,fold_id,score,endpoint,n_tasks,spearman
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,directional_risk_frozen,progeny_activity_cosine_error_mean,51,-0.24524886877828056
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,directional_risk_frozen,progeny_activity_rmse_mean,51,0.11692307692307691
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,baseline_predicted_magnitude,progeny_activity_cosine_error_mean,51,0.1932126696832579
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,baseline_predicted_magnitude,progeny_activity_rmse_mean,51,0.04723981900452488
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,risk_model_disagreement,progeny_activity_cosine_error_mean,51,0.018823529411764704
Santinha,Santinha_context_holdout_1_Interneurons_Sst_Pvalb,risk_model_disagreement,progeny_activity_rmse_mean,51,-0.04570135746606334
Santinha,Santinha_context_holdout_2_Interneurons_Vip_Adarb2,safeconf_calibrated_pair_risk,progeny_activity_cosine_error_mean,51,-0.06801210492635369
Santinha,Santinha_context_holdout_2_Interneurons_Vip_Adarb2,safeconf_calibrated_pair_risk,progeny_activity_rmse_mean,51,-0.06005579103081127
Santinha,Santinha_context_holdout_2_Interneurons_Vip_Adarb2,directional_risk_frozen,progeny_activity_cosine_error_mean,51,-0.43475113122171943
Santinha,Santinha_context_holdout_2_Interneurons_Vip_Adarb2,directional_risk_frozen,progeny_activity_rmse_mean,51,-0.5542081447963801
Santinha,Santinha_context_holdout_2_Interneurons_Vip_Adarb2,baseline_predicted_magnitude,progeny_activity_cosine_error_mean,51,-0.19692307692307692
Santinha,Santinha_context_holdout_2_Interneurons_Vip_Adarb2,baseline_predicted_magnitude,progeny_activity_rmse_mean,51,-0.19710407239819006
Santinha,Santinha_context_holdout_2_Interneurons_Vip_Adarb2,risk_model_disagreement,progeny_activity_cosine_error_mean,51,-0.29348416289592755
Santinha,Santinha_context_holdout_2_Interneurons_Vip_Adarb2,risk_model_disagreement,progeny_activity_rmse_mean,51,-0.0820814479638009
Santinha,Santinha_context_holdout_3_Neurons_L_2_3,safeconf_calibrated_pair_risk,progeny_activity_cosine_error_mean,51,0.045972850678733024
Santinha,Santinha_context_holdout_3_Neurons_L_2_3,safeconf_calibrated_pair_risk,progeny_activity_rmse_mean,51,0.10470588235294116
Santinha,Santinha_context_holdout_3_Neurons_L_2_3,directional_risk_frozen,progeny_activity_cosine_error_mean,51,-0.10660633484162894
Santinha,Santinha_context_holdout_3_Neurons_L_2_3,directional_risk_frozen,progeny_activity_rmse_mean,51,0.49610859728506784
Santinha,Santinha_context_holdout_3_Neurons_L_2_3,baseline_predicted_magnitude,progeny_activity_cosine_error_mean,51,0.04850678733031674
Santinha,Santinha_context_holdout_3_Neurons_L_2_3,baseline_predicted_magnitude,progeny_activity_rmse_mean,51,0.06497737556561085
Santinha,Santinha_context_holdout_3_Neurons_L_2_3,risk_model_disagreement,progeny_activity_cosine_error_mean,51,-0.020361990950226245
Santinha,Santinha_context_holdout_3_Neurons_L_2_3,risk_model_disagreement,progeny_activity_rmse_mean,51,0.20072398190045249
Santinha,Santinha_context_holdout_4_Neurons_L_5,safeconf_calibrated_pair_risk,progeny_activity_cosine_error_mean,51,0.09190733321310475
Santinha,Santinha_context_holdout_4_Neurons_L_5,safeconf_calibrated_pair_risk,progeny_activity_rmse_mean,51,0.022823260638524218
Santinha,Santinha_context_holdout_4_Neurons_L_5,directional_risk_frozen,progeny_activity_cosine_error_mean,51,0.06714932126696832
Santinha,Santinha_context_holdout_4_Neurons_L_5,directional_risk_frozen,progeny_activity_rmse_mean,51,0.3126696832579186
Santinha,Santinha_context_holdout_4_Neurons_L_5,baseline_predicted_magnitude,progeny_activity_cosine_error_mean,51,0.05529411764705883
Santinha,Santinha_context_holdout_4_Neurons_L_5,baseline_predicted_magnitude,progeny_activity_rmse_mean,51,0.07873303167420816
Santinha,Santinha_context_holdout_4_Neurons_L_5,risk_model_disagreement,progeny_activity_cosine_error_mean,51,0.17864253393665158
Santinha,Santinha_context_holdout_4_Neurons_L_5,risk_model_disagreement,progeny_activity_rmse_mean,51,-0.0388235294117647
Santinha,Santinha_context_holdout_5_Neurons_L_6,safeconf_calibrated_pair_risk,progeny_activity_cosine_error_mean,51,0.13103557951121378
Santinha,Santinha_context_holdout_5_Neurons_L_6,safeconf_calibrated_pair_risk,progeny_activity_rmse_mean,51,0.0771243396400058
Santinha,Santinha_context_holdout_5_Neurons_L_6,directional_risk_frozen,progeny_activity_cosine_error_mean,51,0.18733031674208142
Santinha,Santinha_context_holdout_5_Neurons_L_6,directional_risk_frozen,progeny_activity_rmse_mean,51,-0.16226244343891402
Santinha,Santinha_context_holdout_5_Neurons_L_6,baseline_predicted_magnitude,progeny_activity_cosine_error_mean,51,-0.22235294117647056
Santinha,Santinha_context_holdout_5_Neurons_L_6,baseline_predicted_magnitude,progeny_activity_rmse_mean,51,-0.33276018099547516
Santinha,Santinha_context_holdout_5_Neurons_L_6,risk_model_disagreement,progeny_activity_cosine_error_mean,51,-0.43819004524886873
Santinha,Santinha_context_holdout_5_Neurons_L_6,risk_model_disagreement,progeny_activity_rmse_mean,51,-0.5473303167420814
Shifrut,Shifrut_context_holdout_1_D1_nostim,safeconf_calibrated_pair_risk,progeny_activity_cosine_error_mean,43,-0.10193295077016006
Shifrut,Shifrut_context_holdout_1_D1_nostim,safeconf_calibrated_pair_risk,progeny_activity_rmse_mean,43,-0.08532165508909693
Shifrut,Shifrut_context_holdout_1_D1_nostim,directional_risk_frozen,progeny_activity_cosine_error_mean,43,0.420869827846572
Shifrut,Shifrut_context_holdout_1_D1_nostim,directional_risk_frozen,progeny_activity_rmse_mean,43,0.34128662035638774
Shifrut,Shifrut_context_holdout_1_D1_nostim,baseline_predicted_magnitude,progeny_activity_cosine_error_mean,43,-0.04349139232860163
Shifrut,Shifrut_context_holdout_1_D1_nostim,baseline_predicted_magnitude,progeny_activity_rmse_mean,43,-0.06961643008154636
Shifrut,Shifrut_context_holdout_1_D1_nostim,risk_model_disagreement,progeny_activity_cosine_error_mean,43,-0.13379643612201753
Shifrut,Shifrut_context_holdout_1_D1_nostim,risk_model_disagreement,progeny_activity_rmse_mean,43,-0.03231652068861371
Shifrut,Shifrut_context_holdout_2_D1_stim,safeconf_calibrated_pair_risk,progeny_activity_cosine_error_mean,43,0.03473270915131381
Shifrut,Shifrut_context_holdout_2_D1_stim,safeconf_calibrated_pair_risk,progeny_activity_rmse_mean,43,-0.07913017215342798
Shifrut,Shifrut_context_holdout_2_D1_stim,directional_risk_frozen,progeny_activity_cosine_error_mean,43,0.26200543642404106
Shifrut,Shifrut_context_holdout_2_D1_stim,directional_risk_frozen,progeny_activity_rmse_mean,43,-0.245998187858653
Shifrut,Shifrut_context_holdout_2_D1_stim,baseline_predicted_magnitude,progeny_activity_cosine_error_mean,43,-0.14693446088794926
Shifrut,Shifrut_context_holdout_2_D1_stim,baseline_predicted_magnitude,progeny_activity_rmse_mean,43,0.05783751132588342
Shifrut,Shifrut_context_holdout_2_D1_stim,risk_model_disagreement,progeny_activity_cosine_error_mean,43,0.07928118393234672
Shifrut,Shifrut_context_holdout_2_D1_stim,risk_model_disagreement,progeny_activity_rmse_mean,43,-0.307157958320749
Shifrut,Shifrut_context_holdout_3_D2_nostim,safeconf_calibrated_pair_risk,progeny_activity_cosine_error_mean,43,-0.11854424645122319
Shifrut,Shifrut_context_holdout_3_D2_nostim,safeconf_calibrated_pair_risk,progeny_activity_rmse_mean,43,-0.07173059498640894
Shifrut,Shifrut_context_holdout_3_D2_nostim,directional_risk_frozen,progeny_activity_cosine_error_mean,43,-0.3341890667472063
Shifrut,Shifrut_context_holdout_3_D2_nostim,directional_risk_frozen,progeny_activity_rmse_mean,43,-0.3254303835699185
Shifrut,Shifrut_context_holdout_3_D2_nostim,baseline_predicted_magnitude,progeny_activity_cosine_error_mean,43,-0.07913017215342798
