panel,system,arm,score_name,outcome_name,normalized_aurc,coverage,n_retained,selective_error,normalized_selective_error
P2,GEARS-UQ,same_prediction_family_rms,seed_disagreement,family_rms_error,0.9914057759542093,0.7,17,0.05188746548967458,0.9641130057861312
P2,GEARS-UQ,same_prediction_family_rms,seed_disagreement,family_rms_error,0.9914057759542093,0.75,19,0.05373763639764698,0.9984907465076991
P2,GEARS-UQ,same_prediction_family_rms,seed_disagreement,family_rms_error,0.9914057759542093,0.8,20,0.05325242213991736,0.9894750551060236
P2,GEARS-UQ,same_prediction_family_rms,seed_disagreement,family_rms_error,0.9914057759542093,0.85,21,0.05398178016038867,1.003027144165967
P2,GEARS-UQ,same_prediction_family_rms,seed_disagreement,family_rms_error,0.9914057759542093,0.9,22,0.05388571669604385,1.0012422037283937
P2,GEARS-UQ,same_prediction_family_rms,seed_disagreement,family_rms_error,0.9914057759542093,0.95,23,0.05366007832726121,0.9970496519455166
P2,GEARS-UQ,same_prediction_family_rms,seed_disagreement,family_rms_error,0.9914057759542093,1.0,25,0.05381886270413488,1.0000000000000002
P2,GEARS-scGPT pair,posthoc_pair,risk_gears_predicted_magnitude,task_mean_rmse,1.0220423097733606,0.5,12,0.13324558186686855,1.1215164765167358
P2,GEARS-scGPT pair,posthoc_pair,risk_gears_predicted_magnitude,task_mean_rmse,1.0220423097733606,0.55,14,0.12486024173400688,1.0509377977460006
P2,GEARS-scGPT pair,posthoc_pair,risk_gears_predicted_magnitude,task_mean_rmse,1.0220423097733606,0.6,15,0.12292947564667331,1.0346867074741455
P2,GEARS-scGPT pair,posthoc_pair,risk_gears_predicted_magnitude,task_mean_rmse,1.0220423097733606,0.65,16,0.12094209910102469,1.017959131897082
P2,GEARS-scGPT pair,posthoc_pair,risk_gears_predicted_magnitude,task_mean_rmse,1.0220423097733606,0.7,17,0.12234289908719076,1.0297495435773683
P2,GEARS-scGPT pair,posthoc_pair,risk_gears_predicted_magnitude,task_mean_rmse,1.0220423097733606,0.75,19,0.12205721701476714,1.0273449824145926
P2,GEARS-scGPT pair,posthoc_pair,risk_gears_predicted_magnitude,task_mean_rmse,1.0220423097733606,0.8,20,0.12044739820195205,1.0137952774451426
P2,GEARS-scGPT pair,posthoc_pair,risk_gears_predicted_magnitude,task_mean_rmse,1.0220423097733606,0.85,21,0.118824242008102,1.0001333128992425
P2,GEARS-scGPT pair,posthoc_pair,risk_gears_predicted_magnitude,task_mean_rmse,1.0220423097733606,0.9,22,0.11724028624157005,0.9868012949414974
P2,GEARS-scGPT pair,posthoc_pair,risk_gears_predicted_magnitude,task_mean_rmse,1.0220423097733606,0.95,23,0.11860129782315922,0.9982568110801671
P2,GEARS-scGPT pair,posthoc_pair,risk_gears_predicted_magnitude,task_mean_rmse,1.0220423097733606,1.0,25,0.11880840331540167,1.0
P2,GEARS-scGPT pair,posthoc_pair,risk_gears_scgpt_disagreement,task_mean_rmse,0.9634995461281171,0.5,12,0.10716910313799187,0.9020330224747584
P2,GEARS-scGPT pair,posthoc_pair,risk_gears_scgpt_disagreement,task_mean_rmse,0.9634995461281171,0.55,14,0.10870831338843179,0.914988421314298
P2,GEARS-scGPT pair,posthoc_pair,risk_gears_scgpt_disagreement,task_mean_rmse,0.9634995461281171,0.6,15,0.10705957350549627,0.9011111210819349
P2,GEARS-scGPT pair,posthoc_pair,risk_gears_scgpt_disagreement,task_mean_rmse,0.9634995461281171,0.65,16,0.11592877727341497,0.9757624379957187
P2,GEARS-scGPT pair,posthoc_pair,risk_gears_scgpt_disagreement,task_mean_rmse,0.9634995461281171,0.7,17,0.1143953692431238,0.9628558759386526
P2,GEARS-scGPT pair,posthoc_pair,risk_gears_scgpt_disagreement,task_mean_rmse,0.9634995461281171,0.75,19,0.11623797878605384,0.9783649602417086
P2,GEARS-scGPT pair,posthoc_pair,risk_gears_scgpt_disagreement,task_mean_rmse,0.9634995461281171,0.8,20,0.11607578345894938,0.9769997762767842
P2,GEARS-scGPT pair,posthoc_pair,risk_gears_scgpt_disagreement,task_mean_rmse,0.9634995461281171,0.85,21,0.11748229375906172,0.9888382511730293
P2,GEARS-scGPT pair,posthoc_pair,risk_gears_scgpt_disagreement,task_mean_rmse,0.9634995461281171,0.9,22,0.11724028624157005,0.9868012949414974
P2,GEARS-scGPT pair,posthoc_pair,risk_gears_scgpt_disagreement,task_mean_rmse,0.9634995461281171,0.95,23,0.11860129782315922,0.9982568110801671
P2,GEARS-scGPT pair,posthoc_pair,risk_gears_scgpt_disagreement,task_mean_rmse,0.9634995461281171,1.0,25,0.1188084033154017,1.0000000000000002
P2,GEARS-scGPT pair,posthoc_pair,risk_scgpt_predicted_magnitude,task_mean_rmse,1.0088190167756637,0.5,12,0.10716910313799188,0.9020330224747585
P2,GEARS-scGPT pair,posthoc_pair,risk_scgpt_predicted_magnitude,task_mean_rmse,1.0088190167756637,0.55,14,0.12231680522277964,1.0295299137895506
P2,GEARS-scGPT pair,posthoc_pair,risk_scgpt_predicted_magnitude,task_mean_rmse,1.0088190167756637,0.6,15,0.12169528969085865,1.0242986715997953
P2,GEARS-scGPT pair,posthoc_pair,risk_scgpt_predicted_magnitude,task_mean_rmse,1.0088190167756637,0.65,16,0.12313656526429546,1.0364297627786798
P2,GEARS-scGPT pair,posthoc_pair,risk_scgpt_predicted_magnitude,task_mean_rmse,1.0088190167756637,0.7,17,0.12125391147911897,1.0205836295705886
P2,GEARS-scGPT pair,posthoc_pair,risk_scgpt_predicted_magnitude,task_mean_rmse,1.0088190167756637,0.75,19,0.12205721701476717,1.0273449824145928
P2,GEARS-scGPT pair,posthoc_pair,risk_scgpt_predicted_magnitude,task_mean_rmse,1.0088190167756637,0.8,20,0.12044739820195208,1.0137952774451429
P2,GEARS-scGPT pair,posthoc_pair,risk_scgpt_predicted_magnitude,task_mean_rmse,1.0088190167756637,0.85,21,0.11882424200810202,1.0001333128992425
P2,GEARS-scGPT pair,posthoc_pair,risk_scgpt_predicted_magnitude,task_mean_rmse,1.0088190167756637,0.9,22,0.11724028624157007,0.9868012949414975
P2,GEARS-scGPT pair,posthoc_pair,risk_scgpt_predicted_magnitude,task_mean_rmse,1.0088190167756637,0.95,23,0.11860129782315923,0.9982568110801672
P2,GEARS-scGPT pair,posthoc_pair,risk_scgpt_predicted_magnitude,task_mean_rmse,1.0088190167756637,1.0,25,0.11880840331540167,1.0
P2,PRESCRIBE,paper_effect_pearson_primary,aleatoric_confidence,one_minus_pearson_effect_accuracy,1.0787168877762454,0.5,12,0.45824552880758995,1.1536503000889367
P2,PRESCRIBE,paper_effect_pearson_primary,aleatoric_confidence,one_minus_pearson_effect_accuracy,1.0787168877762454,0.55,14,0.4382102690311753,1.1032107824059925
P2,PRESCRIBE,paper_effect_pearson_primary,aleatoric_confidence,one_minus_pearson_effect_accuracy,1.0787168877762454,0.6,15,0.4132912198110337,1.040476141687178
P2,PRESCRIBE,paper_effect_pearson_primary,aleatoric_confidence,one_minus_pearson_effect_accuracy,1.0787168877762454,0.65,16,0.40874106736020266,1.029020962290205
P2,PRESCRIBE,paper_effect_pearson_primary,aleatoric_confidence,one_minus_pearson_effect_accuracy,1.0787168877762454,0.7,17,0.46487432780356347,1.170338550099435
P2,PRESCRIBE,paper_effect_pearson_primary,aleatoric_confidence,one_minus_pearson_effect_accuracy,1.0787168877762454,0.75,19,0.44536275288405835,1.1212174286786383
P2,PRESCRIBE,paper_effect_pearson_primary,aleatoric_confidence,one_minus_pearson_effect_accuracy,1.0787168877762454,0.8,20,0.4342239347426632,1.093175036372281
P2,PRESCRIBE,paper_effect_pearson_primary,aleatoric_confidence,one_minus_pearson_effect_accuracy,1.0787168877762454,0.85,21,0.4297058024224526,1.0818004688546978
P2,PRESCRIBE,paper_effect_pearson_primary,aleatoric_confidence,one_minus_pearson_effect_accuracy,1.0787168877762454,0.9,22,0.4167847879421686,1.0492713304440706
P2,PRESCRIBE,paper_effect_pearson_primary,aleatoric_confidence,one_minus_pearson_effect_accuracy,1.0787168877762454,0.95,23,0.40588592203556184,1.0218330268854878
P2,PRESCRIBE,paper_effect_pearson_primary,aleatoric_confidence,one_minus_pearson_effect_accuracy,1.0787168877762454,1.0,25,0.3972135479635927,1.0
P2,PRESCRIBE,paper_effect_pearson_primary,combined_confidence,one_minus_pearson_effect_accuracy,0.8591631143914238,0.5,12,0.27564394923407537,0.6939439771055845
P2,PRESCRIBE,paper_effect_pearson_primary,combined_confidence,one_minus_pearson_effect_accuracy,0.8591631143914238,0.55,14,0.29235214135202153,0.7360074772142907
P2,PRESCRIBE,paper_effect_pearson_primary,combined_confidence,one_minus_pearson_effect_accuracy,0.8591631143914238,0.6,15,0.2860452615491071,0.720129670842257
P2,PRESCRIBE,paper_effect_pearson_primary,combined_confidence,one_minus_pearson_effect_accuracy,0.8591631143914238,0.65,16,0.3533553386333715,0.8895853136050608
P2,PRESCRIBE,paper_effect_pearson_primary,combined_confidence,one_minus_pearson_effect_accuracy,0.8591631143914238,0.7,17,0.34566304754059396,0.8702196823666153
P2,PRESCRIBE,paper_effect_pearson_primary,combined_confidence,one_minus_pearson_effect_accuracy,0.8591631143914238,0.75,19,0.3344737818486527,0.8420502864602932
P2,PRESCRIBE,paper_effect_pearson_primary,combined_confidence,one_minus_pearson_effect_accuracy,0.8591631143914238,0.8,20,0.34779785355049875,0.8755941365383055
P2,PRESCRIBE,paper_effect_pearson_primary,combined_confidence,one_minus_pearson_effect_accuracy,0.8591631143914238,0.85,21,0.34995647033191174,0.8810285352200212
P2,PRESCRIBE,paper_effect_pearson_primary,combined_confidence,one_minus_pearson_effect_accuracy,0.8591631143914238,0.9,22,0.3813651816188983,0.9601011435134962
P2,PRESCRIBE,paper_effect_pearson_primary,combined_confidence,one_minus_pearson_effect_accuracy,0.8591631143914238,0.95,23,0.38527446444478564,0.9699429096011062
P2,PRESCRIBE,paper_effect_pearson_primary,combined_confidence,one_minus_pearson_effect_accuracy,0.8591631143914238,1.0,25,0.3972135479635927,1.0
P2,PRESCRIBE,paper_effect_pearson_primary,epistemic_confidence,one_minus_pearson_effect_accuracy,0.8620469391700873,0.5,12,0.29855383467484115,0.7516204726788563
P2,PRESCRIBE,paper_effect_pearson_primary,epistemic_confidence,one_minus_pearson_effect_accuracy,0.8620469391700873,0.55,14,0.29235214135202153,0.7360074772142907
P2,PRESCRIBE,paper_effect_pearson_primary,epistemic_confidence,one_minus_pearson_effect_accuracy,0.8620469391700873,0.6,15,0.2860452615491071,0.720129670842257
P2,PRESCRIBE,paper_effect_pearson_primary,epistemic_confidence,one_minus_pearson_effect_accuracy,0.8620469391700873,0.65,16,0.35335533863337143,0.8895853136050607
P2,PRESCRIBE,paper_effect_pearson_primary,epistemic_confidence,one_minus_pearson_effect_accuracy,0.8620469391700873,0.7,17,0.3456630475405939,0.8702196823666152
P2,PRESCRIBE,paper_effect_pearson_primary,epistemic_confidence,one_minus_pearson_effect_accuracy,0.8620469391700873,0.75,19,0.3344737818486527,0.8420502864602932
P2,PRESCRIBE,paper_effect_pearson_primary,epistemic_confidence,one_minus_pearson_effect_accuracy,0.8620469391700873,0.8,20,0.34779785355049875,0.8755941365383055
P2,PRESCRIBE,paper_effect_pearson_primary,epistemic_confidence,one_minus_pearson_effect_accuracy,0.8620469391700873,0.85,21,0.3499564703319117,0.8810285352200211
P2,PRESCRIBE,paper_effect_pearson_primary,epistemic_confidence,one_minus_pearson_effect_accuracy,0.8620469391700873,0.9,22,0.3813651816188983,0.9601011435134962
P2,PRESCRIBE,paper_effect_pearson_primary,epistemic_confidence,one_minus_pearson_effect_accuracy,0.8620469391700873,0.95,23,0.38527446444478564,0.9699429096011062
P2,PRESCRIBE,paper_effect_pearson_primary,epistemic_confidence,one_minus_pearson_effect_accuracy,0.8620469391700873,1.0,25,0.3972135479635927,1.0
P2,PRESCRIBE,paper_effect_pearson_primary,predicted_magnitude,one_minus_pearson_effect_accuracy,0.857585314487257,0.5,12,0.29855383467484115,0.7516204726788563
P2,PRESCRIBE,paper_effect_pearson_primary,predicted_magnitude,one_minus_pearson_effect_accuracy,0.857585314487257,0.55,14,0.2746299636525321,0.6913912303859883
P2,PRESCRIBE,paper_effect_pearson_primary,predicted_magnitude,one_minus_pearson_effect_accuracy,0.857585314487257,0.6,15,0.28604526154910714,0.7201296708422572
P2,PRESCRIBE,paper_effect_pearson_primary,predicted_magnitude,one_minus_pearson_effect_accuracy,0.857585314487257,0.65,16,0.35335533863337143,0.8895853136050607
P2,PRESCRIBE,paper_effect_pearson_primary,predicted_magnitude,one_minus_pearson_effect_accuracy,0.857585314487257,0.7,17,0.3456630475405939,0.8702196823666152
P2,PRESCRIBE,paper_effect_pearson_primary,predicted_magnitude,one_minus_pearson_effect_accuracy,0.857585314487257,0.75,19,0.3344737818486527,0.8420502864602932
P2,PRESCRIBE,paper_effect_pearson_primary,predicted_magnitude,one_minus_pearson_effect_accuracy,0.857585314487257,0.8,20,0.34779785355049875,0.8755941365383055
P2,PRESCRIBE,paper_effect_pearson_primary,predicted_magnitude,one_minus_pearson_effect_accuracy,0.857585314487257,0.85,21,0.3499564703319117,0.8810285352200211
P2,PRESCRIBE,paper_effect_pearson_primary,predicted_magnitude,one_minus_pearson_effect_accuracy,0.857585314487257,0.9,22,0.3813651816188983,0.9601011435134962
P2,PRESCRIBE,paper_effect_pearson_primary,predicted_magnitude,one_minus_pearson_effect_accuracy,0.857585314487257,0.95,23,0.38527446444478564,0.9699429096011062
P2,PRESCRIBE,paper_effect_pearson_primary,predicted_magnitude,one_minus_pearson_effect_accuracy,0.857585314487257,1.0,25,0.3972135479635927,1.0
P2,PRESCRIBE,rmse_sensitivity,predicted_magnitude,rmse_mean_profile,0.894109422478817,0.5,12,0.05690438331415251,0.9025463786848957
P2,PRESCRIBE,rmse_sensitivity,predicted_magnitude,rmse_mean_profile,0.894109422478817,0.55,14,0.05462140297251084,0.8663365909681552
P2,PRESCRIBE,rmse_sensitivity,predicted_magnitude,rmse_mean_profile,0.894109422478817,0.6,15,0.05463775272170699,0.8665959103047329
P2,PRESCRIBE,rmse_sensitivity,predicted_magnitude,rmse_mean_profile,0.894109422478817,0.65,16,0.056116797728463966,0.8900546781010704
P2,PRESCRIBE,rmse_sensitivity,predicted_magnitude,rmse_mean_profile,0.894109422478817,0.7,17,0.055690746754407834,0.8832971887588759
P2,PRESCRIBE,rmse_sensitivity,predicted_magnitude,rmse_mean_profile,0.894109422478817,0.75,19,0.05625724027815613,0.8922822027179027
P2,PRESCRIBE,rmse_sensitivity,predicted_magnitude,rmse_mean_profile,0.894109422478817,0.8,20,0.05553583782166238,0.880840216411008
P2,PRESCRIBE,rmse_sensitivity,predicted_magnitude,rmse_mean_profile,0.894109422478817,0.85,21,0.05550267866679596,0.8803142872399682
P2,PRESCRIBE,rmse_sensitivity,predicted_magnitude,rmse_mean_profile,0.894109422478817,0.9,22,0.05847287347370924,0.9274238139730616
P2,PRESCRIBE,rmse_sensitivity,predicted_magnitude,rmse_mean_profile,0.894109422478817,0.95,23,0.05691256503696023,0.9026761469709474
P2,PRESCRIBE,rmse_sensitivity,predicted_magnitude,rmse_mean_profile,0.894109422478817,1.0,25,0.06304870825260873,1.0
P2,PRESCRIBE,rmse_sensitivity,risk_aleatoric,rmse_mean_profile,1.1168409964046493,0.5,12,0.07586348398278153,1.2032519949311185
P2,PRESCRIBE,rmse_sensitivity,risk_aleatoric,rmse_mean_profile,1.1168409964046493,0.55,14,0.07477775482194761,1.1860315126892955
P2,PRESCRIBE,rmse_sensitivity,risk_aleatoric,rmse_mean_profile,1.1168409964046493,0.6,15,0.0766855994860331,1.2162913660147845
P2,PRESCRIBE,rmse_sensitivity,risk_aleatoric,rmse_mean_profile,1.1168409964046493,0.65,16,0.07494737021625036,1.1887217405940955
P2,PRESCRIBE,rmse_sensitivity,risk_aleatoric,rmse_mean_profile,1.1168409964046493,0.7,17,0.07397193111041007,1.1732505416928882
P2,PRESCRIBE,rmse_sensitivity,risk_aleatoric,rmse_mean_profile,1.1168409964046493,0.75,19,0.06962763635735758,1.1043467548675217
P2,PRESCRIBE,rmse_sensitivity,risk_aleatoric,rmse_mean_profile,1.1168409964046493,0.8,20,0.06740007568150755,1.0690159647912971
P2,PRESCRIBE,rmse_sensitivity,risk_aleatoric,rmse_mean_profile,1.1168409964046493,0.85,21,0.06663471744174045,1.0568768066550092
P2,PRESCRIBE,rmse_sensitivity,risk_aleatoric,rmse_mean_profile,1.1168409964046493,0.9,22,0.0660998052494092,1.048392696398728
P2,PRESCRIBE,rmse_sensitivity,risk_aleatoric,rmse_mean_profile,1.1168409964046493,0.95,23,0.06455283498634459,1.0238565828773125
P2,PRESCRIBE,rmse_sensitivity,risk_aleatoric,rmse_mean_profile,1.1168409964046493,1.0,25,0.06304870825260873,1.0
P2,PRESCRIBE,rmse_sensitivity,risk_combined,rmse_mean_profile,1.023008402737782,0.5,12,0.07353202253580089,1.1662732603686357
P2,PRESCRIBE,rmse_sensitivity,risk_combined,rmse_mean_profile,1.023008402737782,0.55,14,0.0698602266077484,1.1080358114213678
P2,PRESCRIBE,rmse_sensitivity,risk_combined,rmse_mean_profile,1.023008402737782,0.6,15,0.06709979772567747,1.0642533302480643
P2,PRESCRIBE,rmse_sensitivity,risk_combined,rmse_mean_profile,1.023008402737782,0.65,16,0.06655386695638293,1.0555944570621583
P2,PRESCRIBE,rmse_sensitivity,risk_combined,rmse_mean_profile,1.023008402737782,0.7,17,0.06411401730249905,1.0168966039022098
P2,PRESCRIBE,rmse_sensitivity,risk_combined,rmse_mean_profile,1.023008402737782,0.75,19,0.06067161105181037,0.9622974480099676
P2,PRESCRIBE,rmse_sensitivity,risk_combined,rmse_mean_profile,1.023008402737782,0.8,20,0.06101463921368118,0.9677381330196659
P2,PRESCRIBE,rmse_sensitivity,risk_combined,rmse_mean_profile,1.023008402737782,0.85,21,0.06331514318784073,1.004225858746614
P2,PRESCRIBE,rmse_sensitivity,risk_combined,rmse_mean_profile,1.023008402737782,0.9,22,0.06220383129336613,0.9865996150808111
P2,PRESCRIBE,rmse_sensitivity,risk_combined,rmse_mean_profile,1.023008402737782,0.95,23,0.06187008450860559,0.981306139702642
P2,PRESCRIBE,rmse_sensitivity,risk_combined,rmse_mean_profile,1.023008402737782,1.0,25,0.06304870825260873,1.0
P2,PRESCRIBE,rmse_sensitivity,risk_epistemic,rmse_mean_profile,1.0195674207851053,0.5,12,0.06919303319106496,1.0974536213151043
P2,PRESCRIBE,rmse_sensitivity,risk_epistemic,rmse_mean_profile,1.0195674207851053,0.55,14,0.0698602266077484,1.1080358114213678
P2,PRESCRIBE,rmse_sensitivity,risk_epistemic,rmse_mean_profile,1.0195674207851053,0.6,15,0.06709979772567747,1.0642533302480643
P2,PRESCRIBE,rmse_sensitivity,risk_epistemic,rmse_mean_profile,1.0195674207851053,0.65,16,0.06655386695638293,1.0555944570621583
P2,PRESCRIBE,rmse_sensitivity,risk_epistemic,rmse_mean_profile,1.0195674207851053,0.7,17,0.06411401730249905,1.0168966039022098
P2,PRESCRIBE,rmse_sensitivity,risk_epistemic,rmse_mean_profile,1.0195674207851053,0.75,19,0.06067161105181037,0.9622974480099676
P2,PRESCRIBE,rmse_sensitivity,risk_epistemic,rmse_mean_profile,1.0195674207851053,0.8,20,0.06101463921368118,0.9677381330196659
P2,PRESCRIBE,rmse_sensitivity,risk_epistemic,rmse_mean_profile,1.0195674207851053,0.85,21,0.06331514318784073,1.004225858746614
P2,PRESCRIBE,rmse_sensitivity,risk_epistemic,rmse_mean_profile,1.0195674207851053,0.9,22,0.06220383129336613,0.9865996150808111
P2,PRESCRIBE,rmse_sensitivity,risk_epistemic,rmse_mean_profile,1.0195674207851053,0.95,23,0.06187008450860559,0.981306139702642
P2,PRESCRIBE,rmse_sensitivity,risk_epistemic,rmse_mean_profile,1.0195674207851053,1.0,25,0.06304870825260873,1.0
