target,history_mode,fraction,seed,k_sources,scope,method,budget,spearman,n_tasks,coverage,utility,capture,remaining_relative_error
hepg2,fraction,0.25,23,1,primary,m_plus_d,0.1,0.7579948610917896,405,1.0,0.7642769130761319,0.15693911669295876,0.9380210377454717
hepg2,fraction,0.25,23,1,primary,m_plus_d,0.2,0.7579948610917896,405,1.0,0.7711496653549383,0.2845007665492359,0.894374041813455
hepg2,fraction,0.25,23,1,primary,m_plus_d,0.3,0.7579948610917896,405,1.0,0.7431120708391877,0.39818785285096864,0.8612505992768823
hepg2,fraction,0.25,23,1,primary,m_plus_history,0.1,0.7488056727437622,405,1.0,0.6503278850081982,0.1486339080896636,0.9472617231419952
hepg2,fraction,0.25,23,1,primary,m_plus_history,0.2,0.7488056727437622,405,1.0,0.7039008240320644,0.2771317966895197,0.9035852541381004
hepg2,fraction,0.25,23,1,primary,m_plus_history,0.3,0.7488056727437622,405,1.0,0.7260360863222134,0.3959599617190135,0.8644389240416945
hepg2,fraction,0.25,23,1,all,magnitude,0.1,0.7454469203425361,480,1.0,0.686736917572673,0.15109832303893841,0.9432240855122908
hepg2,fraction,0.25,23,1,all,magnitude,0.2,0.7454469203425361,480,1.0,0.7474562253120954,0.2843715670033897,0.8945355412457628
hepg2,fraction,0.25,23,1,all,magnitude,0.3,0.7454469203425361,480,1.0,0.7765692052883627,0.4034705104567475,0.8521849850617893
hepg2,fraction,0.25,23,1,all,disagreement,0.1,0.29221904174931307,480,1.0,0.18502182396396638,0.1137669967759726,0.984703336915586
hepg2,fraction,0.25,23,1,all,disagreement,0.2,0.29221904174931307,480,1.0,0.17700969713784404,0.21998054871518327,0.9750243141060211
hepg2,fraction,0.25,23,1,all,disagreement,0.3,0.29221904174931307,480,1.0,0.25371399419743,0.3338049929238183,0.9517071529659739
hepg2,fraction,0.25,23,1,all,history_risk,0.1,0.16713364641339587,480,1.0,0.3307232364748825,0.12460826313751862,0.972657485402757
hepg2,fraction,0.25,23,1,all,history_risk,0.2,0.16713364641339587,480,1.0,0.17416496629668954,0.2196594404139301,0.9754256994825874
hepg2,fraction,0.25,23,1,all,history_risk,0.3,0.16713364641339587,480,1.0,0.17273443932779883,0.32301523224072565,0.9671210967989634
hepg2,fraction,0.25,23,1,all,m_plus_d,0.1,0.7384292616527975,480,1.0,0.6448771611153995,0.14798364651136017,0.9466848372096
hepg2,fraction,0.25,23,1,all,m_plus_d,0.2,0.7384292616527975,480,1.0,0.7288727761298327,0.2822738993745186,0.8971576257818518
hepg2,fraction,0.25,23,1,all,m_plus_d,0.3,0.7384292616527975,480,1.0,0.7213455596647709,0.3961124813679764,0.8626964551886053
hepg2,fraction,0.25,23,1,all,m_plus_history,0.1,0.7251071932302099,480,1.0,0.5533713503956976,0.14117493511628584,0.9542500720930158
hepg2,fraction,0.25,23,1,all,m_plus_history,0.2,0.7251071932302099,480,1.0,0.686055730479573,0.2774407852554146,0.9031990184307318
hepg2,fraction,0.25,23,1,all,m_plus_history,0.3,0.7251071932302099,480,1.0,0.6907462686533041,0.3920354149082069,0.8685208358454187
hepg2,fraction,0.25,23,2,primary,magnitude,0.1,0.777139208173691,405,1.0,0.761389675665801,0.15672867954060551,0.938255177983667
hepg2,fraction,0.25,23,2,primary,magnitude,0.2,0.777139208173691,405,1.0,0.7962803407888822,0.2872545268547544,0.890931841431557
hepg2,fraction,0.25,23,2,primary,magnitude,0.3,0.777139208173691,405,1.0,0.8021393472994984,0.4058890981664975,0.8502293824825743
hepg2,fraction,0.25,23,2,primary,disagreement,0.1,0.2826184424682206,405,1.0,0.19227756163045226,0.11524877483349388,0.9844072697594367
hepg2,fraction,0.25,23,2,primary,disagreement,0.2,0.2826184424682206,405,1.0,0.19836782797055014,0.22173668001853214,0.9728291499768349
hepg2,fraction,0.25,23,2,primary,disagreement,0.3,0.2826184424682206,405,1.0,0.2727273266397673,0.3368171014798159,0.9490779996490267
hepg2,fraction,0.25,23,2,primary,history_risk,0.1,0.4574647612544506,405,1.0,0.289225626814194,0.12231486323011283,0.9765452758016602
hepg2,fraction,0.25,23,2,primary,history_risk,0.2,0.4574647612544506,405,1.0,0.401533142210736,0.24399905729857715,0.9450011783767787
hepg2,fraction,0.25,23,2,primary,history_risk,0.3,0.4574647612544506,405,1.0,0.36611122846127514,0.3490008304196436,0.9316419211308987
hepg2,fraction,0.25,23,2,primary,m_plus_d,0.1,0.7579948610917896,405,1.0,0.7642769130761319,0.15693911669295876,0.9380210377454717
hepg2,fraction,0.25,23,2,primary,m_plus_d,0.2,0.7579948610917896,405,1.0,0.7711496653549383,0.2845007665492359,0.894374041813455
hepg2,fraction,0.25,23,2,primary,m_plus_d,0.3,0.7579948610917896,405,1.0,0.7431120708391877,0.39818785285096864,0.8612505992768823
hepg2,fraction,0.25,23,2,primary,m_plus_history,0.1,0.7988104350314036,405,1.0,0.7494049955559637,0.1558551725871577,0.9392270744565966
hepg2,fraction,0.25,23,2,primary,m_plus_history,0.2,0.7988104350314036,405,1.0,0.8191046576642202,0.28975556181408496,0.8878055477323938
hepg2,fraction,0.25,23,2,primary,m_plus_history,0.3,0.7988104350314036,405,1.0,0.7736649428346074,0.402174063573208,0.855545951423501
hepg2,fraction,0.25,23,2,all,magnitude,0.1,0.7454469203425361,480,1.0,0.686736917572673,0.15109832303893841,0.9432240855122908
hepg2,fraction,0.25,23,2,all,magnitude,0.2,0.7454469203425361,480,1.0,0.7474562253120954,0.2843715670033897,0.8945355412457628
hepg2,fraction,0.25,23,2,all,magnitude,0.3,0.7454469203425361,480,1.0,0.7765692052883627,0.4034705104567475,0.8521849850617893
hepg2,fraction,0.25,23,2,all,disagreement,0.1,0.29221904174931307,480,1.0,0.18502182396396638,0.1137669967759726,0.984703336915586
hepg2,fraction,0.25,23,2,all,disagreement,0.2,0.29221904174931307,480,1.0,0.17700969713784404,0.21998054871518327,0.9750243141060211
hepg2,fraction,0.25,23,2,all,disagreement,0.3,0.29221904174931307,480,1.0,0.25371399419743,0.3338049929238183,0.9517071529659739
hepg2,fraction,0.25,23,2,all,history_risk,0.1,0.4612807564268942,480,1.0,0.3525886876154586,0.12623521496897458,0.9708497611455839
hepg2,fraction,0.25,23,2,all,history_risk,0.2,0.4612807564268942,480,1.0,0.3579439401587132,0.2404040933874733,0.9494948832656585
hepg2,fraction,0.25,23,2,all,history_risk,0.3,0.4612807564268942,480,1.0,0.31747993133869834,0.3423012016594067,0.9395697119151333
hepg2,fraction,0.25,23,2,all,m_plus_d,0.1,0.7384292616527975,480,1.0,0.6448771611153995,0.14798364651136017,0.9466848372096
hepg2,fraction,0.25,23,2,all,m_plus_d,0.2,0.7384292616527975,480,1.0,0.7288727761298327,0.2822738993745186,0.8971576257818518
hepg2,fraction,0.25,23,2,all,m_plus_d,0.3,0.7384292616527975,480,1.0,0.7213455596647709,0.3961124813679764,0.8626964551886053
hepg2,fraction,0.25,23,2,all,m_plus_history,0.1,0.7791007283541272,480,1.0,0.6711507291082042,0.14993859494987888,0.9445126722779124
hepg2,fraction,0.25,23,2,all,m_plus_history,0.2,0.7791007283541272,480,1.0,0.7953898355804313,0.28978223009443643,0.8877722123819547
hepg2,fraction,0.25,23,2,all,m_plus_history,0.3,0.7791007283541272,480,1.0,0.7570826533696918,0.4008741115004972,0.8558941264278612
hepg2,fraction,0.25,23,3,primary,magnitude,0.1,0.777139208173691,405,1.0,0.761389675665801,0.15672867954060551,0.938255177983667
hepg2,fraction,0.25,23,3,primary,magnitude,0.2,0.777139208173691,405,1.0,0.7962803407888822,0.2872545268547544,0.890931841431557
hepg2,fraction,0.25,23,3,primary,magnitude,0.3,0.777139208173691,405,1.0,0.8021393472994984,0.4058890981664975,0.8502293824825743
hepg2,fraction,0.25,23,3,primary,disagreement,0.1,0.2826184424682206,405,1.0,0.19227756163045226,0.11524877483349388,0.9844072697594367
hepg2,fraction,0.25,23,3,primary,disagreement,0.2,0.2826184424682206,405,1.0,0.19836782797055014,0.22173668001853214,0.9728291499768349
hepg2,fraction,0.25,23,3,primary,disagreement,0.3,0.2826184424682206,405,1.0,0.2727273266397673,0.3368171014798159,0.9490779996490267
hepg2,fraction,0.25,23,3,primary,history_risk,0.1,0.5151276868245117,405,1.0,0.36916484141738565,0.12814125652297426,0.9700626129346028
hepg2,fraction,0.25,23,3,primary,history_risk,0.2,0.5151276868245117,405,1.0,0.40653310965666334,0.2445469419711428,0.9443163225360716
hepg2,fraction,0.25,23,3,primary,history_risk,0.3,0.5151276868245117,405,1.0,0.4190715667955063,0.35591052678314705,0.9217534864057436
hepg2,fraction,0.25,23,3,primary,m_plus_d,0.1,0.7579948610917896,405,1.0,0.7642769130761319,0.15693911669295876,0.9380210377454717
hepg2,fraction,0.25,23,3,primary,m_plus_d,0.2,0.7579948610917896,405,1.0,0.7711496653549383,0.2845007665492359,0.894374041813455
hepg2,fraction,0.25,23,3,primary,m_plus_d,0.3,0.7579948610917896,405,1.0,0.7431120708391877,0.39818785285096864,0.8612505992768823
hepg2,fraction,0.25,23,3,primary,m_plus_history,0.1,0.7942040418325982,405,1.0,0.817294413236967,0.1608033128684493,0.9337215887040605
hepg2,fraction,0.25,23,3,primary,m_plus_history,0.2,0.7942040418325982,405,1.0,0.8122370232662601,0.28900302258975624,0.8887462217628046
hepg2,fraction,0.25,23,3,primary,m_plus_history,0.3,0.7942040418325982,405,1.0,0.7624505459493546,0.4007109294654179,0.8576398359240485
hepg2,fraction,0.25,23,3,all,magnitude,0.1,0.7454469203425361,480,1.0,0.686736917572673,0.15109832303893841,0.9432240855122908
hepg2,fraction,0.25,23,3,all,magnitude,0.2,0.7454469203425361,480,1.0,0.7474562253120954,0.2843715670033897,0.8945355412457628
hepg2,fraction,0.25,23,3,all,magnitude,0.3,0.7454469203425361,480,1.0,0.7765692052883627,0.4034705104567475,0.8521849850617893
hepg2,fraction,0.25,23,3,all,disagreement,0.1,0.29221904174931307,480,1.0,0.18502182396396638,0.1137669967759726,0.984703336915586
hepg2,fraction,0.25,23,3,all,disagreement,0.2,0.29221904174931307,480,1.0,0.17700969713784404,0.21998054871518327,0.9750243141060211
hepg2,fraction,0.25,23,3,all,disagreement,0.3,0.29221904174931307,480,1.0,0.25371399419743,0.3338049929238183,0.9517071529659739
hepg2,fraction,0.25,23,3,all,history_risk,0.1,0.527881956952938,480,1.0,0.4699883913910624,0.1349706241696408,0.9611437509226215
hepg2,fraction,0.25,23,3,all,history_risk,0.2,0.527881956952938,480,1.0,0.48473019613175233,0.2547155068571673,0.9316056164285409
hepg2,fraction,0.25,23,3,all,history_risk,0.3,0.527881956952938,480,1.0,0.44629499355008456,0.35946459179999374,0.9150505831428661
hepg2,fraction,0.25,23,3,all,m_plus_d,0.1,0.7384292616527975,480,1.0,0.6448771611153995,0.14798364651136017,0.9466848372096
hepg2,fraction,0.25,23,3,all,m_plus_d,0.2,0.7384292616527975,480,1.0,0.7288727761298327,0.2822738993745186,0.8971576257818518
hepg2,fraction,0.25,23,3,all,m_plus_d,0.3,0.7384292616527975,480,1.0,0.7213455596647709,0.3961124813679764,0.8626964551886053
hepg2,fraction,0.25,23,3,all,m_plus_history,0.1,0.7774442016530808,480,1.0,0.7252735068620566,0.1539657312675334,0.9400380763694074
hepg2,fraction,0.25,23,3,all,m_plus_history,0.2,0.7774442016530808,480,1.0,0.795367626841991,0.2897797232104211,0.8877753459869737
hepg2,fraction,0.25,23,3,all,m_plus_history,0.3,0.7774442016530808,480,1.0,0.7420622329272824,0.3988727823724976,0.8587531680392891
hepg2,fraction,0.25,47,1,primary,magnitude,0.1,0.777139208173691,405,1.0,0.761389675665801,0.15672867954060551,0.938255177983667
hepg2,fraction,0.25,47,1,primary,magnitude,0.2,0.777139208173691,405,1.0,0.7962803407888822,0.2872545268547544,0.890931841431557
hepg2,fraction,0.25,47,1,primary,magnitude,0.3,0.777139208173691,405,1.0,0.8021393472994984,0.4058890981664975,0.8502293824825743
hepg2,fraction,0.25,47,1,primary,disagreement,0.1,0.2826184424682206,405,1.0,0.19227756163045226,0.11524877483349388,0.9844072697594367
hepg2,fraction,0.25,47,1,primary,disagreement,0.2,0.2826184424682206,405,1.0,0.19836782797055014,0.22173668001853214,0.9728291499768349
hepg2,fraction,0.25,47,1,primary,disagreement,0.3,0.2826184424682206,405,1.0,0.2727273266397673,0.3368171014798159,0.9490779996490267
hepg2,fraction,0.25,47,1,primary,history_risk,0.1,0.1671538582429672,405,1.0,0.26457634159438054,0.12051829278854116,0.9785442071995627
hepg2,fraction,0.25,47,1,primary,history_risk,0.2,0.1671538582429672,405,1.0,0.15616145864437778,0.21711180533914007,0.9786102433260749
hepg2,fraction,0.25,47,1,primary,history_risk,0.3,0.1671538582429672,405,1.0,0.14496671351618037,0.32014826831776605,0.9729326902166245
hepg2,fraction,0.25,47,1,primary,m_plus_d,0.1,0.7579948610917896,405,1.0,0.7642769130761319,0.15693911669295876,0.9380210377454717
hepg2,fraction,0.25,47,1,primary,m_plus_d,0.2,0.7579948610917896,405,1.0,0.7711496653549383,0.2845007665492359,0.894374041813455
hepg2,fraction,0.25,47,1,primary,m_plus_d,0.3,0.7579948610917896,405,1.0,0.7431120708391877,0.39818785285096864,0.8612505992768823
hepg2,fraction,0.25,47,1,primary,m_plus_history,0.1,0.7492748570445839,405,1.0,0.696490737535891,0.1519985012456234,0.9435181510866002
hepg2,fraction,0.25,47,1,primary,m_plus_history,0.2,0.7492748570445839,405,1.0,0.7039008240320644,0.2771317966895197,0.9035852541381004
hepg2,fraction,0.25,47,1,primary,m_plus_history,0.3,0.7492748570445839,405,1.0,0.7260360863222134,0.3959599617190135,0.8644389240416945
hepg2,fraction,0.25,47,1,all,magnitude,0.1,0.7454469203425361,480,1.0,0.686736917572673,0.15109832303893841,0.9432240855122908
hepg2,fraction,0.25,47,1,all,magnitude,0.2,0.7454469203425361,480,1.0,0.7474562253120954,0.2843715670033897,0.8945355412457628
hepg2,fraction,0.25,47,1,all,magnitude,0.3,0.7454469203425361,480,1.0,0.7765692052883627,0.4034705104567475,0.8521849850617893
hepg2,fraction,0.25,47,1,all,disagreement,0.1,0.29221904174931307,480,1.0,0.18502182396396638,0.1137669967759726,0.984703336915586
hepg2,fraction,0.25,47,1,all,disagreement,0.2,0.29221904174931307,480,1.0,0.17700969713784404,0.21998054871518327,0.9750243141060211
hepg2,fraction,0.25,47,1,all,disagreement,0.3,0.29221904174931307,480,1.0,0.25371399419743,0.3338049929238183,0.9517071529659739
hepg2,fraction,0.25,47,1,all,history_risk,0.1,0.16654640428126857,480,1.0,0.3228300744702203,0.12402095330810316,0.9733100518798855
hepg2,fraction,0.25,47,1,all,history_risk,0.2,0.16654640428126857,480,1.0,0.16481927920656606,0.21860451540586312,0.9767443557426712
hepg2,fraction,0.25,47,1,all,history_risk,0.3,0.16654640428126857,480,1.0,0.2016846332165749,0.3268725720877018,0.9616106113032831
hepg2,fraction,0.25,47,1,all,m_plus_d,0.1,0.7384292616527975,480,1.0,0.6448771611153995,0.14798364651136017,0.9466848372096
hepg2,fraction,0.25,47,1,all,m_plus_d,0.2,0.7384292616527975,480,1.0,0.7288727761298327,0.2822738993745186,0.8971576257818518
hepg2,fraction,0.25,47,1,all,m_plus_d,0.3,0.7384292616527975,480,1.0,0.7213455596647709,0.3961124813679764,0.8626964551886053
hepg2,fraction,0.25,47,1,all,m_plus_history,0.1,0.7248956137387196,480,1.0,0.593408376650666,0.14415398699007467,0.9509400144554726
hepg2,fraction,0.25,47,1,all,m_plus_history,0.2,0.7248956137387196,480,1.0,0.6655940234436739,0.27513110312591965,0.9060861210926004
hepg2,fraction,0.25,47,1,all,m_plus_history,0.3,0.7248956137387196,480,1.0,0.6904409725913457,0.39199473709204297,0.8685789470113672
hepg2,fraction,0.25,47,2,primary,magnitude,0.1,0.777139208173691,405,1.0,0.761389675665801,0.15672867954060551,0.938255177983667
hepg2,fraction,0.25,47,2,primary,magnitude,0.2,0.777139208173691,405,1.0,0.7962803407888822,0.2872545268547544,0.890931841431557
hepg2,fraction,0.25,47,2,primary,magnitude,0.3,0.777139208173691,405,1.0,0.8021393472994984,0.4058890981664975,0.8502293824825743
hepg2,fraction,0.25,47,2,primary,disagreement,0.1,0.2826184424682206,405,1.0,0.19227756163045226,0.11524877483349388,0.9844072697594367
hepg2,fraction,0.25,47,2,primary,disagreement,0.2,0.2826184424682206,405,1.0,0.19836782797055014,0.22173668001853214,0.9728291499768349
hepg2,fraction,0.25,47,2,primary,disagreement,0.3,0.2826184424682206,405,1.0,0.2727273266397673,0.3368171014798159,0.9490779996490267
hepg2,fraction,0.25,47,2,primary,history_risk,0.1,0.4072966738381556,405,1.0,0.40666812539045544,0.13087469446436034,0.9670212877525661
hepg2,fraction,0.25,47,2,primary,history_risk,0.2,0.4072966738381556,405,1.0,0.3361730661785255,0.23683705389694687,0.9539536826288164
hepg2,fraction,0.25,47,2,primary,history_risk,0.3,0.4072966738381556,405,1.0,0.3785029101296299,0.35061756400659994,0.9293282211212969
hepg2,fraction,0.25,47,2,primary,m_plus_d,0.1,0.7579948610917896,405,1.0,0.7642769130761319,0.15693911669295876,0.9380210377454717
hepg2,fraction,0.25,47,2,primary,m_plus_d,0.2,0.7579948610917896,405,1.0,0.7711496653549383,0.2845007665492359,0.894374041813455
hepg2,fraction,0.25,47,2,primary,m_plus_d,0.3,0.7579948610917896,405,1.0,0.7431120708391877,0.39818785285096864,0.8612505992768823
hepg2,fraction,0.25,47,2,primary,m_plus_history,0.1,0.7698412709177159,405,1.0,0.8113814431217679,0.16037234429325,0.9342011004429497
hepg2,fraction,0.25,47,2,primary,m_plus_history,0.2,0.7698412709177159,405,1.0,0.8031731309350416,0.28800982258680324,0.8899877217664959
hepg2,fraction,0.25,47,2,primary,m_plus_history,0.3,0.7698412709177159,405,1.0,0.7568377911469061,0.3999786374773464,0.8586878156242922
hepg2,fraction,0.25,47,2,all,magnitude,0.1,0.7454469203425361,480,1.0,0.686736917572673,0.15109832303893841,0.9432240855122908
hepg2,fraction,0.25,47,2,all,magnitude,0.2,0.7454469203425361,480,1.0,0.7474562253120954,0.2843715670033897,0.8945355412457628
hepg2,fraction,0.25,47,2,all,magnitude,0.3,0.7454469203425361,480,1.0,0.7765692052883627,0.4034705104567475,0.8521849850617893
hepg2,fraction,0.25,47,2,all,disagreement,0.1,0.29221904174931307,480,1.0,0.18502182396396638,0.1137669967759726,0.984703336915586
hepg2,fraction,0.25,47,2,all,disagreement,0.2,0.29221904174931307,480,1.0,0.17700969713784404,0.21998054871518327,0.9750243141060211
hepg2,fraction,0.25,47,2,all,disagreement,0.3,0.29221904174931307,480,1.0,0.25371399419743,0.3338049929238183,0.9517071529659739
hepg2,fraction,0.25,47,2,all,history_risk,0.1,0.4282207171038069,480,1.0,0.47412306461307424,0.13527827454135166,0.9608019171762759
hepg2,fraction,0.25,47,2,all,history_risk,0.2,0.4282207171038069,480,1.0,0.38507498035883864,0.24346659831899722,0.9456667521012535
hepg2,fraction,0.25,47,2,all,history_risk,0.3,0.4282207171038069,480,1.0,0.4070832277797373,0.35423999443952847,0.9225142936578166
hepg2,fraction,0.25,47,2,all,m_plus_d,0.1,0.7384292616527975,480,1.0,0.6448771611153995,0.14798364651136017,0.9466848372096
hepg2,fraction,0.25,47,2,all,m_plus_d,0.2,0.7384292616527975,480,1.0,0.7288727761298327,0.2822738993745186,0.8971576257818518
hepg2,fraction,0.25,47,2,all,m_plus_d,0.3,0.7384292616527975,480,1.0,0.7213455596647709,0.3961124813679764,0.8626964551886053
hepg2,fraction,0.25,47,2,all,m_plus_history,0.1,0.7520438826352436,480,1.0,0.7117686261775444,0.15296086792298122,0.9411545911966877
hepg2,fraction,0.25,47,2,all,m_plus_history,0.2,0.7520438826352436,480,1.0,0.7872846541833279,0.2888673312252287,0.8889158359684641
hepg2,fraction,0.25,47,2,all,m_plus_history,0.3,0.7520438826352436,480,1.0,0.7260805411830239,0.3967433729245312,0.861795181536384
hepg2,fraction,0.25,47,3,primary,magnitude,0.1,0.777139208173691,405,1.0,0.761389675665801,0.15672867954060551,0.938255177983667
hepg2,fraction,0.25,47,3,primary,magnitude,0.2,0.777139208173691,405,1.0,0.7962803407888822,0.2872545268547544,0.890931841431557
hepg2,fraction,0.25,47,3,primary,magnitude,0.3,0.777139208173691,405,1.0,0.8021393472994984,0.4058890981664975,0.8502293824825743
hepg2,fraction,0.25,47,3,primary,disagreement,0.1,0.2826184424682206,405,1.0,0.19227756163045226,0.11524877483349388,0.9844072697594367
hepg2,fraction,0.25,47,3,primary,disagreement,0.2,0.2826184424682206,405,1.0,0.19836782797055014,0.22173668001853214,0.9728291499768349
hepg2,fraction,0.25,47,3,primary,disagreement,0.3,0.2826184424682206,405,1.0,0.2727273266397673,0.3368171014798159,0.9490779996490267
hepg2,fraction,0.25,47,3,primary,history_risk,0.1,0.517713758239535,405,1.0,0.3786108770367796,0.12882973362210715,0.9692965875907875
hepg2,fraction,0.25,47,3,primary,history_risk,0.2,0.517713758239535,405,1.0,0.4148846852710981,0.2454620879836731,0.9431723900204086
hepg2,fraction,0.25,47,3,primary,history_risk,0.3,0.517713758239535,405,1.0,0.40818585073859165,0.3544902754211202,0.9237860016058174
hepg2,fraction,0.25,47,3,primary,m_plus_d,0.1,0.7579948610917896,405,1.0,0.7642769130761319,0.15693911669295876,0.9380210377454717
hepg2,fraction,0.25,47,3,primary,m_plus_d,0.2,0.7579948610917896,405,1.0,0.7711496653549383,0.2845007665492359,0.894374041813455
hepg2,fraction,0.25,47,3,primary,m_plus_d,0.3,0.7579948610917896,405,1.0,0.7431120708391877,0.39818785285096864,0.8612505992768823
hepg2,fraction,0.25,47,3,primary,m_plus_history,0.1,0.7951591307012714,405,1.0,0.816306115392071,0.16073128048780314,0.9338017346220872
hepg2,fraction,0.25,47,3,primary,m_plus_history,0.2,0.7951591307012714,405,1.0,0.8223065398588593,0.2901064165339956,0.8873669793325054
hepg2,fraction,0.25,47,3,primary,m_plus_history,0.3,0.7951591307012714,405,1.0,0.7645311303698408,0.40098238178344253,0.8572513617586777
hepg2,fraction,0.25,47,3,all,magnitude,0.1,0.7454469203425361,480,1.0,0.686736917572673,0.15109832303893841,0.9432240855122908
hepg2,fraction,0.25,47,3,all,magnitude,0.2,0.7454469203425361,480,1.0,0.7474562253120954,0.2843715670033897,0.8945355412457628
hepg2,fraction,0.25,47,3,all,magnitude,0.3,0.7454469203425361,480,1.0,0.7765692052883627,0.4034705104567475,0.8521849850617893
hepg2,fraction,0.25,47,3,all,disagreement,0.1,0.29221904174931307,480,1.0,0.18502182396396638,0.1137669967759726,0.984703336915586
hepg2,fraction,0.25,47,3,all,disagreement,0.2,0.29221904174931307,480,1.0,0.17700969713784404,0.21998054871518327,0.9750243141060211
hepg2,fraction,0.25,47,3,all,disagreement,0.3,0.29221904174931307,480,1.0,0.25371399419743,0.3338049929238183,0.9517071529659739
hepg2,fraction,0.25,47,3,all,history_risk,0.1,0.5341583513817334,480,1.0,0.46169352490676213,0.13435342454583468,0.961829528282406
hepg2,fraction,0.25,47,3,all,history_risk,0.2,0.5341583513817334,480,1.0,0.4775951538610742,0.2539101156160131,0.9326123554799837
hepg2,fraction,0.25,47,3,all,history_risk,0.3,0.5341583513817334,480,1.0,0.4521673267318168,0.36024702472129444,0.9139328218267222
hepg2,fraction,0.25,47,3,all,m_plus_d,0.1,0.7384292616527975,480,1.0,0.6448771611153995,0.14798364651136017,0.9466848372096
hepg2,fraction,0.25,47,3,all,m_plus_d,0.2,0.7384292616527975,480,1.0,0.7288727761298327,0.2822738993745186,0.8971576257818518
hepg2,fraction,0.25,47,3,all,m_plus_d,0.3,0.7384292616527975,480,1.0,0.7213455596647709,0.3961124813679764,0.8626964551886053
hepg2,fraction,0.25,47,3,all,m_plus_history,0.1,0.7792007363323713,480,1.0,0.741446682827926,0.1551691355828142,0.9387009604635398
hepg2,fraction,0.25,47,3,all,m_plus_history,0.2,0.7792007363323713,480,1.0,0.8056366092767422,0.290938868201405,0.8863264147482438
hepg2,fraction,0.25,47,3,all,m_plus_history,0.3,0.7792007363323713,480,1.0,0.7488041288502049,0.39977107631441616,0.8574698909794056
hepg2,fraction,0.5,11,1,primary,magnitude,0.1,0.777139208173691,405,0.8641975308641975,0.761389675665801,0.15672867954060551,0.938255177983667
hepg2,fraction,0.5,11,1,primary,magnitude,0.2,0.777139208173691,405,0.8641975308641975,0.7962803407888822,0.2872545268547544,0.890931841431557
hepg2,fraction,0.5,11,1,primary,magnitude,0.3,0.777139208173691,405,0.8641975308641975,0.8021393472994984,0.4058890981664975,0.8502293824825743
hepg2,fraction,0.5,11,1,primary,disagreement,0.1,0.2826184424682206,405,0.8641975308641975,0.19227756163045226,0.11524877483349388,0.9844072697594367
hepg2,fraction,0.5,11,1,primary,disagreement,0.2,0.2826184424682206,405,0.8641975308641975,0.19836782797055014,0.22173668001853214,0.9728291499768349
hepg2,fraction,0.5,11,1,primary,disagreement,0.3,0.2826184424682206,405,0.8641975308641975,0.2727273266397673,0.3368171014798159,0.9490779996490267
hepg2,fraction,0.5,11,1,primary,history_risk,0.1,0.3980664076259843,405,0.8641975308641975,0.3367321987607426,0.12577739377322825,0.9726927349501169
hepg2,fraction,0.5,11,1,primary,history_risk,0.2,0.3980664076259843,405,0.8641975308641975,0.32627470669109143,0.2357524149457219,0.9553094813178477
hepg2,fraction,0.5,11,1,primary,history_risk,0.3,0.3980664076259843,405,0.8641975308641975,0.40786744736049746,0.35444873356672607,0.9238454519628125
hepg2,fraction,0.5,11,1,primary,m_plus_d,0.1,0.7579948610917896,405,0.8641975308641975,0.7642769130761319,0.15693911669295876,0.9380210377454717
hepg2,fraction,0.5,11,1,primary,m_plus_d,0.2,0.7579948610917896,405,0.8641975308641975,0.7711496653549383,0.2845007665492359,0.894374041813455
hepg2,fraction,0.5,11,1,primary,m_plus_d,0.3,0.7579948610917896,405,0.8641975308641975,0.7431120708391877,0.39818785285096864,0.8612505992768823
hepg2,fraction,0.5,11,1,primary,m_plus_history,0.1,0.7771814227029724,405,0.8641975308641975,0.8241199000128955,0.16130079049027965,0.9331680765149359
hepg2,fraction,0.5,11,1,primary,m_plus_history,0.2,0.7771814227029724,405,0.8641975308641975,0.8277977901615602,0.2907081348264861,0.8866148314668924
hepg2,fraction,0.5,11,1,primary,m_plus_history,0.3,0.7771814227029724,405,0.8641975308641975,0.7861817890533233,0.40380712728692847,0.8532088814445016
hepg2,fraction,0.5,11,1,all,magnitude,0.1,0.7454469203425361,480,0.8520833333333333,0.686736917572673,0.15109832303893841,0.9432240855122908
hepg2,fraction,0.5,11,1,all,magnitude,0.2,0.7454469203425361,480,0.8520833333333333,0.7474562253120954,0.2843715670033897,0.8945355412457628
hepg2,fraction,0.5,11,1,all,magnitude,0.3,0.7454469203425361,480,0.8520833333333333,0.7765692052883627,0.4034705104567475,0.8521849850617893
hepg2,fraction,0.5,11,1,all,disagreement,0.1,0.29221904174931307,480,0.8520833333333333,0.18502182396396638,0.1137669967759726,0.984703336915586
hepg2,fraction,0.5,11,1,all,disagreement,0.2,0.29221904174931307,480,0.8520833333333333,0.17700969713784404,0.21998054871518327,0.9750243141060211
hepg2,fraction,0.5,11,1,all,disagreement,0.3,0.29221904174931307,480,0.8520833333333333,0.25371399419743,0.3338049929238183,0.9517071529659739
hepg2,fraction,0.5,11,1,all,history_risk,0.1,0.4303366117040438,480,0.8520833333333333,0.4157563252094912,0.13093535598191916,0.965627382242312
hepg2,fraction,0.5,11,1,all,history_risk,0.2,0.4303366117040438,480,0.8520833333333333,0.38188170232714563,0.24310614661321478,0.9461173167334815
hepg2,fraction,0.5,11,1,all,history_risk,0.3,0.4303366117040438,480,0.8520833333333333,0.431411910343251,0.3574815615612278,0.9178834834839604
