estimand,setting,risk,endpoint,spearman,ci95_lower,ci95_upper,bootstrap_valid,bootstrap_requested,bootstrap_unit,seed,n_valid_tasks,n_gene_clusters,ci_eligible
gene_equal,E190_K562,source_effect_magnitude,family_centroid_systema_context_stratified_centroid_error,0.3641987801816761,0.04944932163383645,0.6214847553407465,5000,5000,target_gene,3219483684,47,47,True
gene_equal,E190_K562,source_effect_magnitude,family_member_mean_effect_mse,0.43836725254394077,0.13467997636798199,0.675309979342564,5000,5000,target_gene,3993237676,47,47,True
gene_equal,E190_K562,source_effect_magnitude,family_centroid_effect_mse,0.3361470860314523,0.026345848758759706,0.5930680451744956,5000,5000,target_gene,190803828,47,47,True
gene_equal,E192_RPE1,diversity_lower_bound,family_member_mean_systema_pearson_error_inspired_transport_all,-0.3207792207792208,-0.7303816080581551,0.23167820984015808,5000,5000,target_gene,1898768925,21,21,True
gene_equal,E192_RPE1,diversity_lower_bound,family_centroid_systema_pearson_error_inspired_transport_all,-0.4753246753246753,-0.8189126803813557,0.08066904723259193,5000,5000,target_gene,3952817443,21,21,True
gene_equal,E192_RPE1,diversity_lower_bound,family_member_mean_systema_pearson_error_inspired_transport_abs_effect_top20_proxy,-0.35974025974025975,-0.7227272727272726,0.14585173440101276,5000,5000,target_gene,3254394684,21,21,True
gene_equal,E192_RPE1,diversity_lower_bound,family_centroid_systema_pearson_error_inspired_transport_abs_effect_top20_proxy,-0.39610389610389607,-0.7613039752660404,0.1388369606132143,5000,5000,target_gene,4199100943,21,21,True
gene_equal,E192_RPE1,diversity_lower_bound,family_member_mean_systema_pearson_error_inspired_transport_source_top20,0.3220779220779221,-0.20498337121358037,0.7854924083177197,5000,5000,target_gene,3511020214,21,21,True
gene_equal,E192_RPE1,diversity_lower_bound,family_centroid_systema_pearson_error_inspired_transport_source_top20,0.051948051948051945,-0.47275158893863933,0.6275554813554209,5000,5000,target_gene,3465977929,21,21,True
gene_equal,E192_RPE1,diversity_lower_bound,family_member_mean_systema_pearson_error_source_train_reference_all,0.1948051948051948,-0.31739944512379525,0.7116405164216225,5000,5000,target_gene,1988713101,21,21,True
gene_equal,E192_RPE1,diversity_lower_bound,family_centroid_systema_pearson_error_source_train_reference_all,0.17272727272727273,-0.3189322780527805,0.6941364731349919,5000,5000,target_gene,962226560,21,21,True
gene_equal,E192_RPE1,diversity_lower_bound,family_centroid_systema_context_stratified_centroid_error,0.3073984064118278,-0.2223875728062907,0.7553068803021253,5000,5000,target_gene,1815637233,21,21,True
gene_equal,E192_RPE1,diversity_lower_bound,family_member_mean_effect_mse,0.18311688311688312,-0.30533119970966893,0.6990168616678877,5000,5000,target_gene,719426055,21,21,True
gene_equal,E192_RPE1,diversity_lower_bound,family_centroid_effect_mse,0.18311688311688312,-0.3298158224836714,0.7143044742519461,5000,5000,target_gene,2917809611,21,21,True
gene_equal,E192_RPE1,diameter_half_lower_bound,family_member_mean_systema_pearson_error_inspired_transport_all,-0.34155844155844156,-0.7321100195435716,0.19115421511070144,5000,5000,target_gene,1574599768,21,21,True
gene_equal,E192_RPE1,diameter_half_lower_bound,family_centroid_systema_pearson_error_inspired_transport_all,-0.4909090909090909,-0.8216480988756333,0.03145499182802788,5000,5000,target_gene,3471953584,21,21,True
gene_equal,E192_RPE1,diameter_half_lower_bound,family_member_mean_systema_pearson_error_inspired_transport_abs_effect_top20_proxy,-0.35454545454545455,-0.7171019545681024,0.16504217273954092,5000,5000,target_gene,2342749875,21,21,True
gene_equal,E192_RPE1,diameter_half_lower_bound,family_centroid_systema_pearson_error_inspired_transport_abs_effect_top20_proxy,-0.3974025974025974,-0.7642474722019358,0.13465465350085148,5000,5000,target_gene,3417967819,21,21,True
gene_equal,E192_RPE1,diameter_half_lower_bound,family_member_mean_systema_pearson_error_inspired_transport_source_top20,0.3220779220779221,-0.17726153210317327,0.772223107264383,5000,5000,target_gene,1454374359,21,21,True
gene_equal,E192_RPE1,diameter_half_lower_bound,family_centroid_systema_pearson_error_inspired_transport_source_top20,0.051948051948051945,-0.4542033633425511,0.6242604102360199,5000,5000,target_gene,796929940,21,21,True
gene_equal,E192_RPE1,diameter_half_lower_bound,family_member_mean_systema_pearson_error_source_train_reference_all,0.18311688311688312,-0.29737371346941593,0.6912160311930048,5000,5000,target_gene,2278895101,21,21,True
gene_equal,E192_RPE1,diameter_half_lower_bound,family_centroid_systema_pearson_error_source_train_reference_all,0.16103896103896104,-0.3250768809052673,0.6765488825167857,5000,5000,target_gene,2009557822,21,21,True
gene_equal,E192_RPE1,diameter_half_lower_bound,family_centroid_systema_context_stratified_centroid_error,0.2864691532093204,-0.22089370955890766,0.7266863832748671,5000,5000,target_gene,4038926362,21,21,True
gene_equal,E192_RPE1,diameter_half_lower_bound,family_member_mean_effect_mse,0.1753246753246753,-0.33553710802597053,0.6820389408501022,5000,5000,target_gene,3956522072,21,21,True
gene_equal,E192_RPE1,diameter_half_lower_bound,family_centroid_effect_mse,0.1753246753246753,-0.322846731846305,0.6808990055596177,5000,5000,target_gene,3310912867,21,21,True
gene_equal,E192_RPE1,predicted_magnitude,family_member_mean_systema_pearson_error_inspired_transport_all,-0.33506493506493507,-0.7305842968876487,0.19816949692646116,5000,5000,target_gene,1820347742,21,21,True
gene_equal,E192_RPE1,predicted_magnitude,family_centroid_systema_pearson_error_inspired_transport_all,-0.47792207792207797,-0.8203308123670585,0.06160299874449527,5000,5000,target_gene,1496633031,21,21,True
gene_equal,E192_RPE1,predicted_magnitude,family_member_mean_systema_pearson_error_inspired_transport_abs_effect_top20_proxy,-0.36883116883116884,-0.7129949263380403,0.16437956829936226,5000,5000,target_gene,1198186101,21,21,True
gene_equal,E192_RPE1,predicted_magnitude,family_centroid_systema_pearson_error_inspired_transport_abs_effect_top20_proxy,-0.3987012987012987,-0.7594901960784315,0.1361696349096204,5000,5000,target_gene,4199337256,21,21,True
gene_equal,E192_RPE1,predicted_magnitude,family_member_mean_systema_pearson_error_inspired_transport_source_top20,0.3168831168831169,-0.19636134209355643,0.7732708532041473,5000,5000,target_gene,2749875438,21,21,True
gene_equal,E192_RPE1,predicted_magnitude,family_centroid_systema_pearson_error_inspired_transport_source_top20,0.04935064935064935,-0.49409539803467506,0.6146662380923543,5000,5000,target_gene,1817374017,21,21,True
gene_equal,E192_RPE1,predicted_magnitude,family_member_mean_systema_pearson_error_source_train_reference_all,0.2155844155844156,-0.27430110625941295,0.7419819556876741,5000,5000,target_gene,1909022852,21,21,True
gene_equal,E192_RPE1,predicted_magnitude,family_centroid_systema_pearson_error_source_train_reference_all,0.1935064935064935,-0.3209597551093905,0.74737289594162,5000,5000,target_gene,4153303837,21,21,True
gene_equal,E192_RPE1,predicted_magnitude,family_centroid_systema_context_stratified_centroid_error,0.32440342463886507,-0.19716011917495138,0.7626572974168387,5000,5000,target_gene,3211739606,21,21,True
gene_equal,E192_RPE1,predicted_magnitude,family_member_mean_effect_mse,0.20129870129870128,-0.30000327653997383,0.736297502210205,5000,5000,target_gene,3842343467,21,21,True
gene_equal,E192_RPE1,predicted_magnitude,family_centroid_effect_mse,0.20129870129870128,-0.3148618900224458,0.7241841437822668,5000,5000,target_gene,1473826053,21,21,True
gene_equal,E192_RPE1,source_effect_magnitude,family_member_mean_systema_pearson_error_inspired_transport_all,-0.3246753246753247,-0.7030823587372047,0.1972037623567332,5000,5000,target_gene,2762490580,21,21,True
gene_equal,E192_RPE1,source_effect_magnitude,family_centroid_systema_pearson_error_inspired_transport_all,-0.47792207792207797,-0.8128324167870153,0.060911751734092336,5000,5000,target_gene,3244785855,21,21,True
gene_equal,E192_RPE1,source_effect_magnitude,family_member_mean_systema_pearson_error_inspired_transport_abs_effect_top20_proxy,-0.3220779220779221,-0.708857228799175,0.1841597186034393,5000,5000,target_gene,1735185986,21,21,True
gene_equal,E192_RPE1,source_effect_magnitude,family_centroid_systema_pearson_error_inspired_transport_abs_effect_top20_proxy,-0.3766233766233766,-0.7656352863726137,0.1762420983921945,5000,5000,target_gene,4069546630,21,21,True
gene_equal,E192_RPE1,source_effect_magnitude,family_member_mean_systema_pearson_error_inspired_transport_source_top20,0.3077922077922078,-0.18694284448382809,0.7495408766695537,5000,5000,target_gene,4159939850,21,21,True
gene_equal,E192_RPE1,source_effect_magnitude,family_centroid_systema_pearson_error_inspired_transport_source_top20,0.045454545454545456,-0.4763936024915415,0.6099501095220135,5000,5000,target_gene,467758744,21,21,True
gene_equal,E192_RPE1,source_effect_magnitude,family_member_mean_systema_pearson_error_source_train_reference_all,0.12467532467532469,-0.3680328836483082,0.63070916215819,5000,5000,target_gene,92460083,21,21,True
gene_equal,E192_RPE1,source_effect_magnitude,family_centroid_systema_pearson_error_source_train_reference_all,0.10389610389610389,-0.37434756673246933,0.6134921154336334,5000,5000,target_gene,781240643,21,21,True
gene_equal,E192_RPE1,source_effect_magnitude,family_centroid_systema_context_stratified_centroid_error,0.24722680345461898,-0.28294527305996586,0.7103529632253762,5000,5000,target_gene,2224901119,21,21,True
gene_equal,E192_RPE1,source_effect_magnitude,family_member_mean_effect_mse,0.11168831168831168,-0.38302401381051765,0.6338937560394974,5000,5000,target_gene,3167646047,21,21,True
gene_equal,E192_RPE1,source_effect_magnitude,family_centroid_effect_mse,0.11168831168831168,-0.3928682815870932,0.6435547315648336,5000,5000,target_gene,2251450668,21,21,True
