batch,gene,n_target_cells,task_id,context_key,family_rms_error,family_worst_error,centroid_error,diversity_lower_bound,diameter_half_lower_bound,predicted_magnitude,source_effect_magnitude,zero_effect_error,source_effect_error,scGPT_family_rms_error,GEARS_family_rms_error,fraction_members_beating_zero,family_rms_lower_violation,family_worst_lower_violation,rms_identity_residual,scGPT_seed3407_rmse,GEARS_seed3407_rmse,scGPT_seed3408_rmse,GEARS_seed3408_rmse,scGPT_seed3409_rmse,GEARS_seed3409_rmse
7,MRPL39,6,RPE1::7::MRPL39,TARGET::7,0.22178011182547774,0.23051623549145722,0.21700256251590722,0.04578543,0.05020731802911785,0.04237605518697408,0.08713399840521571,0.215439868077572,0.2266700251675713,0.21578073138381776,0.2276214224674548,0.16666666666666666,False,False,2.615523839177847e-10,0.2151047302360245,0.225850538126432,0.2166289281015478,0.23051623549145722,0.2156057389061513,0.22646928158399476
8,MRPL39,6,RPE1::8::MRPL39,TARGET::8,0.2834582566799564,0.2939342269719765,0.27972776940359334,0.04583621,0.05027372108800197,0.04236430017011046,0.08713399840521571,0.2756215367974187,0.2908444795768644,0.27547292733509865,0.2912247119760126,0.5,False,False,4.8479192882311395e-11,0.27553045918062186,0.28911589342674965,0.275602325484385,0.2939342269719765,0.27528589745030607,0.2906031124729627
9,MRPL39,10,RPE1::9::MRPL39,TARGET::9,0.20668636214611621,0.21767859313232965,0.20153067381581813,0.045876354,0.05033476363556549,0.04231262316718262,0.08713399840521571,0.19765508222939002,0.21412215896315567,0.19784575180671074,0.215164037623457,0.0,False,False,3.434941914237655e-11,0.19771999107187382,0.21286951523764588,0.19774367127794637,0.21767859313232965,0.19807339580050976,0.2149169347299198
10,SEC61A1,5,RPE1::10::SEC61A1,TARGET::10,0.26325078941234775,0.2731365077929677,0.2539721642177842,0.06927566,0.07252238765100127,0.06881379909023679,0.13822445740863828,0.25615221113956477,0.27113979388890497,0.2554701845073168,0.2708079413168048,0.3333333333333333,False,False,5.945720998878912e-10,0.2562694217160455,0.2731365077929677,0.2549416996521439,0.27121982918057375,0.2551974897768532,0.26804304805508483
40,SEC61A1,6,RPE1::40::SEC61A1,TARGET::40,0.3274069914840512,0.3316372910773311,0.3199605102989412,0.06943061,0.07277615020725219,0.06866190185784157,0.13822445740863828,0.32897600633281093,0.3248659135835585,0.3291487757651743,0.3256558913294248,0.8333333333333334,False,False,9.02397601088012e-12,0.32785794767093385,0.3268143120538132,0.3316372910773311,0.3249785930155292,0.32793691935954977,0.3251716441990693
54,SEC61A1,5,RPE1::54::SEC61A1,TARGET::54,0.30288245643927136,0.30611979043578097,0.2948266685843987,0.06939033,0.0727354038336057,0.06868853479349632,0.13822445740863828,0.3050820151600997,0.30149578386833054,0.30482603735487607,0.3009263228564393,0.8333333333333334,False,False,5.712700867910314e-10,0.304455694913597,0.3029859404351872,0.30611979043578097,0.30093882416023876,0.30389824429677315,0.2988399226598613
12,SPCS3,7,RPE1::12::SPCS3,TARGET::12,0.25404096745952826,0.2552351830969171,0.25010910454550006,0.044522457,0.04569329171333621,0.04210895996547354,0.08614636678832122,0.2527969768806756,0.2529090924612477,0.253509213969605,0.254571610216181,0.16666666666666666,False,False,1.1550151113315366e-10,0.2537896912741673,0.25463831005071136,0.25159190387742864,0.2552351830969171,0.2551334380451817,0.25383941094356993
16,SPCS3,5,RPE1::16::SPCS3,TARGET::16,0.27480920846085616,0.2768995551095828,0.27116986235159746,0.044575855,0.045790962627307,0.042040500052956266,0.08614636678832122,0.27325915224312863,0.27497124818527713,0.2737508581150512,0.2758634984753106,0.16666666666666666,False,False,5.900283039927956e-11,0.2738374567178139,0.2753065742383282,0.2726467449321115,0.2768995551095828,0.2747642566499949,0.27538143716377117
17,SPCS3,6,RPE1::17::SPCS3,TARGET::17,0.2283907064044412,0.22913380564235097,0.22400273627320483,0.044554338,0.04577831174125762,0.04209963005582412,0.08614636678832122,0.22799590765567235,0.2290919957466972,0.22778863201433636,0.22899119779781177,0.16666666666666666,False,False,8.046667498984306e-12,0.22861456184847673,0.22913380564235097,0.2262981085391165,0.22871646348690364,0.22844590345929927,0.22912307707545934
30,SPCS3,6,RPE1::30::SPCS3,TARGET::30,0.24473706341503765,0.24610579404686395,0.24064500385247486,0.04456694,0.04575621655298576,0.04203673346583886,0.08614636678832122,0.2442890784696352,0.2447730783713055,0.24474930461893596,0.2447248215988309,0.3333333333333333,False,False,2.327501524845843e-10,0.2446005254964061,0.24375438268311939,0.24422320933657227,0.24610579404686395,0.24542264215549653,0.24430811279831216
38,SPCS3,5,RPE1::38::SPCS3,TARGET::38,0.3590790185324739,0.360073468901202,0.35630832265903595,0.044521015,0.0456606664462862,0.042111828060384805,0.08614636678832122,0.35962141121286295,0.3601675807620993,0.35944058371664667,0.3587170889125939,0.6666666666666666,False,False,4.2888997908718807e-11,0.360073468901202,0.35784568688497814,0.3584062380314049,0.3587971560120401,0.3598397771249339,0.3595064879098392
44,SPCS3,6,RPE1::44::SPCS3,TARGET::44,0.2247715025709951,0.22928704549432227,0.22031473303552945,0.04453815,0.04571815526875673,0.042058181237681,0.08614636678832122,0.22167997592586342,0.2257073485063704,0.22182871180605968,0.2276762599712799,0.16666666666666666,False,False,2.2640098129578234e-10,0.22184802445616944,0.22653307033934542,0.22149782873615162,0.22928704549432227,0.22213981645502667,0.22719959699489625
46,SPCS3,5,RPE1::46::SPCS3,TARGET::46,0.2916366394125071,0.2962397970698608,0.2882208629845268,0.044504646,0.04580211076673108,0.04197910428533816,0.08614636678832122,0.2876180671738403,0.29662141629105065,0.2877828016833664,0.2954402104502933,0.16666666666666666,False,False,7.82358622331003e-11,0.28803678409821115,0.2955257076223561,0.2869080384099569,0.29455269922214955,0.28840147596067295,0.2962397970698608
38,SRP68,6,RPE1::38::SRP68,TARGET::38,0.5644081141507475,0.571252683598031,0.5631629814206327,0.037469663,0.03819133749947588,0.036728998908046706,0.07468123572398323,0.5633621152696355,0.5642983952546259,0.5625361527637662,0.5662738873302804,0.5,False,False,2.6890545345992223e-11,0.5617651456322666,0.5628676735304355,0.5657289031449838,0.5646668929492187,0.5600995436508671,0.571252683598031
12,SRP72,6,RPE1::12::SRP72,TARGET::12,0.5192310353452246,0.5412364437123349,0.5165221384676347,0.052969314,0.05407378347943631,0.0518248087391433,0.09813199819390925,0.49830528615937714,0.5351639169956944,0.49780358472384423,0.539808602346645,0.3333333333333333,False,False,2.82572076848453e-10,0.49697603376929816,0.5412364437123349,0.5005226626938714,0.5384030103680616,0.4959003053845634,0.5397826339616235
17,SRP72,5,RPE1::17::SRP72,TARGET::17,0.679277062367572,0.7009938955990528,0.6772053565920273,0.053011626,0.05416965687531895,0.0517973138220336,0.09813199819390925,0.6593942455908204,0.6942672284471224,0.6584723601671956,0.6994632269199574,0.3333333333333333,False,False,1.1233669550136938e-10,0.6574802305739541,0.7009938955990528,0.6622662862531424,0.6969012076157973,0.6556528500733919,0.7004874606988674
28,SRP72,5,RPE1::28::SRP72,TARGET::28,0.45755046425718726,0.47426490863658693,0.45447460225525804,0.05296474,0.05405380806806902,0.05181815590007466,0.09813199819390925,0.4426761320994491,0.46883087230056825,0.44195569789145045,0.4726309509386961,0.3333333333333333,False,False,4.884613546973782e-10,0.4411870712834325,0.47372815127814766,0.4449290603021832,0.4698877339090337,0.43973471107830553,0.47426490863658693
31,SRP72,9,RPE1::31::SRP72,TARGET::31,0.45736383823202603,0.48163024013066796,0.4542938421338845,0.05290355,0.053935239994687814,0.05187952201895723,0.09813199819390925,0.43500952668308546,0.4737933277036091,0.4342604308840346,0.47935502418674447,0.3333333333333333,False,False,1.6679146952469637e-10,0.4336055365359322,0.48163024013066796,0.4370436276422268,0.47675741820487777,0.4321174281575218,0.4796648763642358
34,SRP72,7,RPE1::34::SRP72,TARGET::34,0.5582150801473558,0.5821275189916502,0.5557011031908041,0.052918423,0.05393368030813762,0.05187527276852721,0.09813199819390925,0.5358107426679922,0.5754240647245118,0.5348636275923083,0.5806281523373064,0.3333333333333333,False,False,2.2576607250357483e-10,0.5339420800670358,0.5821275189916502,0.5386062006941209,0.5784877375894412,0.5320211613001326,0.5812629722863644
4,SRP72,5,RPE1::4::SRP72,TARGET::4,0.5326629512020432,0.5562595462421039,0.5300201515139028,0.052994892,0.05411826541716936,0.05177838104135444,0.09813199819390925,0.5110292519547566,0.5493696632744832,0.5104211357990707,0.5540125479590938,0.3333333333333333,False,False,6.499639715329408e-11,0.5092721517335714,0.5562595462421039,0.5140340806079847,0.5519769724610555,0.5079370502861572,0.5537927852325611
42,SRP72,6,RPE1::42::SRP72,TARGET::42,0.30059378186934826,0.30966265860056547,0.2958954967342589,0.052938428,0.0539976375870791,0.051854118965092025,0.09813199819390925,0.2938373956222877,0.30419411619415954,0.29331499711786585,0.30770043201591535,0.5,False,False,5.073071962513609e-10,0.2936124165358564,0.30966265860056547,0.29362168137123024,0.30621433732595577,0.29270995829911134,0.30721407043427923
48,SRP72,6,RPE1::48::SRP72,TARGET::48,0.5699371081499081,0.5960767637714859,0.5674645689025705,0.05303084,0.05420301807034481,0.051789108147533194,0.09813199819390925,0.5463672917806337,0.5878918444411589,0.5454133641829222,0.5934482931673383,0.3333333333333333,False,False,2.1141705053295823e-10,0.5447867861100176,0.5960767637714859,0.548499108118565,0.5910292663422428,0.5429394989877376,0.5932280573340606
55,SRP72,5,RPE1::55::SRP72,TARGET::55,0.4805601049939251,0.502843231819378,0.47763337231183756,0.05295636,0.05403418503019491,0.05182055741564868,0.09813199819390925,0.46056829535654725,0.4964128011983936,0.45961165493560036,0.5006327552916442,0.3333333333333333,False,False,1.91464621934756e-11,0.45921365416301696,0.502843231819378,0.46222058941748534,0.4983796221370735,0.45738776394512953,0.5006654606268152
10,SRPRB,6,RPE1::10::SRPRB,TARGET::10,0.333607737177586,0.3417776913638178,0.3300738986138198,0.048428748,0.04925926071235494,0.048135951352381336,0.09107951796442708,0.32756330505403,0.33674734994120964,0.3275577856072456,0.3395499104661586,0.3333333333333333,False,False,1.7256568396462058e-10,0.3267907585035609,0.3365469729733773,0.32924940271497743,0.3417776913638178,0.32662660593445947,0.34030364347330283
2,SRPRB,6,RPE1::2::SRPRB,TARGET::2,0.32850951779541726,0.3364656388804211,0.324919391387699,0.048434414,0.049259886645041176,0.0481244026194304,0.09107951796442708,0.32236548436315304,0.3324207510244259,0.3224633582012932,0.33444639208982296,0.3333333333333333,False,False,1.4540341153335135e-11,0.32183322678028686,0.33251556135459875,0.3236763117715515,0.3364656388804211,0.32187710618420873,0.3343462918226026
22,SRPRB,5,RPE1::22::SRPRB,TARGET::22,0.40437168043341554,0.4109555352198125,0.4014609601145099,0.048430916,0.04925983061068388,0.048116602107965166,0.09107951796442708,0.39952031370050894,0.40609255326603555,0.3998066741312855,0.40888572388036326,0.3333333333333333,False,False,1.5881773673953603e-10,0.3981732373733159,0.40606429047068776,0.4028503764439261,0.4109555352198125,0.3983789367905887,0.40962171043078316
26,SRPRB,6,RPE1::26::SRPRB,TARGET::26,0.2928463303409796,0.30001897920322546,0.2888143494577977,0.048427727,0.04925967810071659,0.04813248586449531,0.09107951796442708,0.2880034821904995,0.29657352835720996,0.28779411762741886,0.2978128476869521,0.3333333333333333,False,False,1.2441725427692063e-10,0.2874650785004389,0.2956492779575758,0.28889600856248393,0.30001897920322546,0.2870179215697784,0.2977542498491899
29,SRPRB,6,RPE1::29::SRPRB,TARGET::29,0.32699711873941245,0.33410787113731416,0.3233903843418207,0.048433203,0.04925941643394372,0.04812228603666025,0.09107951796442708,0.32104304057609856,0.3304874118140857,0.3214388821821485,0.33246244351692666,0.16666666666666666,False,False,2.749438732241316e-10,0.3207615044727852,0.3302475258473021,0.3222092899291201,0.33410787113731416,0.3213442012348365,0.3330200161605371
3,SRPRB,5,RPE1::3::SRPRB,TARGET::3,0.26139461727241853,0.2667378397038687,0.2568915722727355,0.0483101,0.048948104942206874,0.04793215899900856,0.09107951796442708,0.25758585030209125,0.2638452598239035,0.25716535342991675,0.2655565342318925,0.3333333333333333,False,False,6.758821280428151e-11,0.2578452693665872,0.2656558088949447,0.2564188262163213,0.2667378397038687,0.2572299742279622,0.2642701925875274
30,SRPRB,6,RPE1::30::SRPRB,TARGET::30,0.3215017202080736,0.32349586298001,0.3178303887451286,0.04844791,0.049256237518378654,0.048100158447853224,0.09107951796442708,0.32028366594932234,0.3208865260998412,0.3205588690457528,0.3224418143938667,0.3333333333333333,False,False,1.420916023731067e-10,0.31959096329379144,0.3211121954980001,0.3221723159438544,0.32349586298001,0.3199071437026626,0.3227128066037961
34,SRPRB,5,RPE1::34::SRPRB,TARGET::34,0.3952481505271705,0.3966845022538467,0.3922645166869628,0.048473183,0.049256188119182816,0.0480971729421866,0.09107951796442708,0.3947315853096757,0.39347405282000913,0.39484200906863104,0.3956538750788936,0.5,False,False,1.1248887932246987e-10,0.3943094668855793,0.3940767040776918,0.39584636543453067,0.3966845022538467,0.39436827417116216,0.39619556227917974
35,SRPRB,5,RPE1::35::SRPRB,TARGET::35,0.38959489023379523,0.39127837820160666,0.3865675871672468,0.04847349,0.049259416329368026,0.04812330577581711,0.09107951796442708,0.3883625862577957,0.38846751239408134,0.3887395568004893,0.39044834994032823,0.16666666666666666,False,False,7.749692554348542e-11,0.3883612205538653,0.3889456982342381,0.3889181757860279,0.3911166277344605,0.38893899775864965,0.39127837820160666
37,SRPRB,7,RPE1::37::SRPRB,TARGET::37,0.3450236967533366,0.35444404975203686,0.34160362458584587,0.048459414,0.04925567703645064,0.04810185109612149,0.09107951796442708,0.33781133355762283,0.3495814605224259,0.3375597037865372,0.35232960281847164,0.3333333333333333,False,False,2.5324976837826085e-10,0.3365288582084258,0.3497845251267688,0.3402733041685182,0.35444404975203686,0.33586018954996216,0.3527444523219075
41,SRPRB,6,RPE1::41::SRPRB,TARGET::41,0.2552470463628551,0.26065500007656656,0.25060480811691693,0.048459105,0.04925721593925717,0.0481005605135238,0.09107951796442708,0.251476714031255,0.25708230130796156,0.2509112713242567,0.2595103914612443,0.3333333333333333,False,False,1.0993396470926342e-10,0.25174805148799506,0.2585948627812312,0.25011008037096666,0.26065500007656656,0.25087300472846946,0.25927706745361445
43,SRPRB,7,RPE1::43::SRPRB,TARGET::43,0.30776113104134606,0.3130319001231075,0.30393811277588817,0.048358425,0.04927095031717982,0.04825401052349207,0.09107951796442708,0.30485462832956944,0.3090090141590621,0.30465657318562117,0.310834682708496,0.3333333333333333,False,False,1.342285727012893e-10,0.30413325333752395,0.3088938182752722,0.30615874768009194,0.3130319001231075,0.3036719746517753,0.31056438697976013
47,SRPRB,6,RPE1::47::SRPRB,TARGET::47,0.3246518692314726,0.32869099568823684,0.3210302239834345,0.04835733,0.04927419330344944,0.04827142461367496,0.09107951796442708,0.3213605114181659,0.32663213500778415,0.321292460753703,0.3279768696932888,0.3333333333333333,False,False,1.7472644164850948e-10,0.3212253106759086,0.3277522147000588,0.32155211640429165,0.32869099568823684,0.32109978546955803,0.32748617722601314
38,TMED2,5,RPE1::38::TMED2,TARGET::38,0.3620598009813666,0.3698470046526965,0.35949248873422446,0.043040097,0.04803597662999295,0.0409731025759996,0.08268305636226467,0.35727204048626793,0.36530775827162937,0.35731908977129906,0.3667392357770626,0.3333333333333333,False,False,6.933364993244595e-11,0.35691215870297366,0.3698470046526965,0.3581281421919014,0.36300183853955764,0.35691559294198616,0.3673361669388967
4,TMED2,5,RPE1::4::TMED2,TARGET::4,0.32982926809795415,0.33702725815234447,0.3269972984352545,0.043129027,0.04823998771786857,0.04086255936871951,0.08268305636226467,0.32634577058366676,0.3340828808345613,0.3257016936808881,0.3339058234314957,0.3333333333333333,False,False,8.948866647706666e-11,0.32569328833103245,0.33702725815234447,0.326880516624019,0.33068636467973295,0.3245270244332982,0.33397372986750196
8,TMED2,6,RPE1::8::TMED2,TARGET::8,0.2567765832344889,0.25927641263047807,0.25312775335966065,0.04313414,0.0482449488156245,0.040884930503272666,0.08268305636226467,0.258553357196327,0.25387309994299356,0.2584430535380989,0.2550992267198397,0.6666666666666666,False,False,3.696642991712906e-11,0.25927641263047807,0.2560837734985762,0.2567911952371893,0.2541279229579082,0.25925365892965857,0.2550822340795413
55,TTI1,6,RPE1::55::TTI1,TARGET::55,0.39931743477613024,0.40636794126571446,0.39503327352011713,0.05833632,0.06072329362096663,0.05829929551905034,0.11626720066141502,0.40282964286965633,0.39513891541541135,0.40238724626709577,0.39622384011308764,0.8333333333333334,False,False,3.3210378891368464e-11,0.4009167526669277,0.3967939657448748,0.40636794126571446,0.3987561655169224,0.39984664762596106,0.3931005769934469
28,UFL1,5,RPE1::28::UFL1,TARGET::28,0.3790779982173822,0.39192205625508564,0.37681130551352837,0.04139286,0.043616238841639406,0.03888137971158688,0.07951041522594217,0.3681903555465916,0.3905669741105452,0.36718164045941537,0.3906122122700822,0.3333333333333333,False,False,3.916264534886693e-11,0.3663919093241105,0.3900209110851047,0.37070986400072203,0.3898903587686077,0.36441492393396996,0.39192205625508564
33,UFL1,7,RPE1::33::UFL1,TARGET::33,0.22974788352566697,0.23389779100794228,0.22598707649541386,0.041399654,0.04363159752868848,0.03885897386551147,0.07951041522594217,0.2320753690739428,0.22631677740423636,0.23247183403991578,0.22699124729197098,0.6666666666666666,False,False,8.610631652139489e-11,0.23306782783177152,0.2264536519364421,0.23043583023703396,0.2278536049458164,0.23389779100794228,0.226663974374709
34,UFL1,6,RPE1::34::UFL1,TARGET::34,0.28912123300685544,0.29369393331848176,0.2861491897357985,0.041348863,0.04350288215731447,0.03893943004149054,0.07951041522594217,0.2852976664290624,0.29245560319142305,0.28574823640150543,0.2924553301689647,0.0,False,False,8.72132643880974e-11,0.2853153084282512,0.29157434841593005,0.2859045824010726,0.2920935352082607,0.2860243142781258,0.29369393331848176
