dataset,fold_id,setting,train_fraction,rule,n_tasks,spearman,utility_20,capture_20,remaining_error_80,outer_heldout_study
Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,context_unseen_row,0.25,magnitude,24,-0.27304347826086955,0.02263739688205927,0.2102674129634407,0.06676604506577438,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,context_unseen_row,0.5,magnitude,24,0.31652173913043474,0.3014331088239967,0.23362613820402478,0.06048658870828795,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,context_unseen_row,0.75,magnitude,24,0.5817391304347826,0.2767448793600291,0.2285467678929375,0.05641457908801235,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,context_unseen_row,1.0,magnitude,24,0.6052173913043478,0.19960229338083968,0.22445737510469216,0.05571946866281976,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,perturbation_unseen_column,0.25,magnitude,28,0.05911330049261084,-0.19235279418286189,0.19605555587525436,0.07509259830308833,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,perturbation_unseen_column,0.5,magnitude,28,-0.1258894362342638,-0.30780675211547204,0.18464899403299284,0.07763110597279738,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,perturbation_unseen_column,0.75,magnitude,28,0.5407772304324029,0.24635194928087176,0.23529926110951718,0.0722214321181655,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,perturbation_unseen_column,1.0,magnitude,28,0.4532019704433497,0.2621073305435583,0.23684080981680147,0.07232178470108654,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,random_missing_pair,0.25,magnitude,10,0.04242424242424241,-0.3463983405441052,0.156617634919052,0.08775191250654063,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,random_missing_pair,0.5,magnitude,10,-0.2606060606060606,-0.1278634099501353,0.1813599284297766,0.0820347769367814,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,random_missing_pair,0.75,magnitude,10,0.34545454545454546,-0.1746143323163593,0.17529726343698535,0.07718144973670231,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,random_missing_pair,1.0,magnitude,10,0.5030303030303029,-0.08243838819810616,0.18893430237646286,0.07796251975654779,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,context_and_perturbation_unseen,0.25,magnitude,7,-0.1785714285714286,0.18834986104093077,0.3084991251223359,0.08731985779050111,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,context_and_perturbation_unseen,0.5,magnitude,7,0.07142857142857144,0.22995963036268502,0.3137660533827278,0.08667246125601162,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,context_and_perturbation_unseen,0.75,magnitude,7,-0.14285714285714288,0.030178901670903004,0.28937132674111327,0.08856846290317198,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,context_and_perturbation_unseen,1.0,magnitude,7,0.3214285714285715,0.0475606723716884,0.29148628287052997,0.08729731833949779,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,context_unseen_row,0.25,magnitude,24,0.14608695652173911,0.4316335532022749,0.2575638989915411,0.06219260665353348,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,context_unseen_row,0.5,magnitude,24,0.11913043478260868,0.4636388850033868,0.26305420932229956,0.05892389545268934,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,context_unseen_row,0.75,magnitude,24,0.6608695652173912,0.5917856993879129,0.2663613950127136,0.056096416594432756,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,context_unseen_row,1.0,magnitude,24,0.5652173913043478,0.44220651304615066,0.25404452540380573,0.05252036216843582,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,perturbation_unseen_column,0.25,magnitude,28,0.13683634373289547,0.280167180144545,0.24434152728937686,0.08517313605066915,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,perturbation_unseen_column,0.5,magnitude,28,-0.09742747673782157,-0.17693191432228247,0.19460465979026353,0.08975725472382187,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,perturbation_unseen_column,0.75,magnitude,28,0.09852216748768472,-0.1660039183147105,0.19728402908638198,0.0894634942565613,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,perturbation_unseen_column,1.0,magnitude,28,0.07772304324028462,-0.1661066924507946,0.19714741801919347,0.08868752782354884,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,random_missing_pair,0.25,magnitude,10,0.29696969696969694,0.0408446574628821,0.20389203808882692,0.08020029064914617,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,random_missing_pair,0.5,magnitude,10,-0.2606060606060606,0.09342179298769301,0.21008231425744894,0.07734172729734147,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,random_missing_pair,0.75,magnitude,10,0.6242424242424242,0.8701607954552796,0.295152584253721,0.06604699702414046,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,random_missing_pair,1.0,magnitude,10,0.41818181818181815,0.4076052484443591,0.2483594895621829,0.06466148216761049,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),context_and_perturbation_unseen,0.25,magnitude,7,0.21428571428571433,-0.09550085028970227,0.27649295158863046,0.09090884072399481,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),context_and_perturbation_unseen,0.5,magnitude,7,0.6071428571428572,0.16542988874355868,0.30218682779833006,0.08659875394421375,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),context_and_perturbation_unseen,0.75,magnitude,7,0.07142857142857144,0.8944853532438851,0.37102712579623337,0.07785077734448993,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),context_and_perturbation_unseen,1.0,magnitude,7,-0.14285714285714288,-0.12893618345364735,0.27321823370013076,0.09048715111609193,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),context_unseen_row,0.25,magnitude,24,0.46434782608695646,0.5826316418810752,0.2699925373346294,0.08900760836616249,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),context_unseen_row,0.5,magnitude,24,0.46086956521739125,0.8167770162976834,0.28929566267185597,0.08254056904385232,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),context_unseen_row,0.75,magnitude,24,0.5973913043478261,0.8293545583338905,0.2974010871873637,0.08014505061795792,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),context_unseen_row,1.0,magnitude,24,0.8130434782608694,0.8610724226623037,0.30366374580949884,0.07819218830180438,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),perturbation_unseen_column,0.25,magnitude,28,0.24028461959496444,0.16621891892573246,0.22904607658156628,0.07136870665247133,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),perturbation_unseen_column,0.5,magnitude,28,0.5730706075533661,0.27234022953168735,0.23586371784464072,0.07132878063569816,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),perturbation_unseen_column,0.75,magnitude,28,0.4564860426929392,0.45653852685596064,0.2549177032340203,0.06756991567917318,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),perturbation_unseen_column,1.0,magnitude,28,0.4050355774493705,0.4821088446338703,0.2567603904450277,0.06757194938359169,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),random_missing_pair,0.25,magnitude,10,0.5515151515151515,1.0,0.2575189965195064,0.060455092149547224,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),random_missing_pair,0.5,magnitude,10,0.10303030303030303,1.0,0.26564246199363295,0.05877939837871594,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),random_missing_pair,0.75,magnitude,10,0.07878787878787878,0.3040232478637788,0.22208340865165074,0.060236290577662936,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),random_missing_pair,1.0,magnitude,10,0.5878787878787878,0.5173793234385198,0.24109594222791866,0.055283288640756975,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,context_and_perturbation_unseen,0.25,magnitude,7,0.21428571428571433,0.9787739883089417,0.3575454637601479,0.06475093193109353,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,context_and_perturbation_unseen,0.5,magnitude,7,0.4642857142857144,0.31012170859342003,0.3016925950450625,0.07055220338263919,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,context_and_perturbation_unseen,0.75,magnitude,7,0.3571428571428572,-0.11025628794360923,0.28075694504895204,0.06701602670692629,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,context_and_perturbation_unseen,1.0,magnitude,7,0.1785714285714286,-0.09229434221142697,0.2819525186950343,0.06674504604702725,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,context_unseen_row,0.25,magnitude,24,0.2417391304347826,0.42822448277687447,0.2534005680821293,0.06445803030485522,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,context_unseen_row,0.5,magnitude,24,0.6608695652173912,0.9046494758425138,0.30869822326836577,0.057776891133174295,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,context_unseen_row,0.75,magnitude,24,0.7452173913043478,0.9027537007393094,0.3013170653898404,0.052572882153608516,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,context_unseen_row,1.0,magnitude,24,0.788695652173913,0.7357552492279578,0.25831005135297636,0.05182727660676317,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,perturbation_unseen_column,0.25,magnitude,28,0.27805145046524354,0.6647161045607433,0.27486634521790876,0.07411778558748802,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,perturbation_unseen_column,0.5,magnitude,28,0.47454844006568137,0.4579778223383171,0.2516247177999632,0.07728137198489572,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,perturbation_unseen_column,0.75,magnitude,28,0.24849480021893816,0.13187349432346593,0.22545514561038466,0.07535841657659766,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,perturbation_unseen_column,1.0,magnitude,28,0.2731253420908593,0.06312547405978435,0.21969376449068667,0.07571363184712834,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,random_missing_pair,0.25,magnitude,10,-0.13939393939393938,0.22138525759705305,0.21755027610327377,0.07209325225182903,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,random_missing_pair,0.5,magnitude,10,0.3696969696969697,0.6774162457784435,0.24567277812181074,0.06802533228443264,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,random_missing_pair,0.75,magnitude,10,0.33333333333333326,0.6790035398992728,0.25443953767215,0.06601826815640414,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,random_missing_pair,1.0,magnitude,10,0.41818181818181815,0.30955440450144206,0.22812388864162575,0.06638574061150458,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_5_MkP,context_and_perturbation_unseen,0.25,magnitude,7,-0.10714285714285716,-0.12357716208910136,0.272044866917362,0.08859525168508456,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_5_MkP,context_and_perturbation_unseen,0.5,magnitude,7,0.14285714285714288,0.03970106457653603,0.2904233437321059,0.08270405070109876,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_5_MkP,context_and_perturbation_unseen,0.75,magnitude,7,0.03571428571428572,-0.11882465704453125,0.27173828039501335,0.08300724978231867,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_5_MkP,context_and_perturbation_unseen,1.0,magnitude,7,0.10714285714285716,-0.026363341243950313,0.2827629248690863,0.08137342098762865,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_5_MkP,context_unseen_row,0.25,magnitude,24,-0.24434782608695652,0.0006175896889372702,0.208374504953188,0.08159320871214476,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_5_MkP,context_unseen_row,0.5,magnitude,24,0.03913043478260869,0.22070184074781085,0.22131395121789627,0.07372408397342882,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_5_MkP,context_unseen_row,0.75,magnitude,24,0.09478260869565217,0.009217294337645395,0.20877725591209373,0.07209668842553861,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_5_MkP,context_unseen_row,1.0,magnitude,24,0.3121739130434782,0.2545537594323652,0.22026296280823812,0.06940162227840482,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_5_MkP,perturbation_unseen_column,0.25,magnitude,28,-0.10673234811165844,-0.07872242693627955,0.20683204899502794,0.0854308100577748,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_5_MkP,perturbation_unseen_column,0.5,magnitude,28,0.24904214559386975,0.21468834508868656,0.23621093093114676,0.07878651386291621,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_5_MkP,perturbation_unseen_column,0.75,magnitude,28,0.16967706622879036,-0.18668710125226895,0.1947882550917036,0.08103339867078739,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_5_MkP,perturbation_unseen_column,1.0,magnitude,28,0.43568691844553914,0.48782908108166073,0.2672475063689586,0.07238864476808787,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_5_MkP,random_missing_pair,0.25,magnitude,10,0.23636363636363633,0.8030369523038476,0.26628268777006353,0.07036240827405449,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_5_MkP,random_missing_pair,0.5,magnitude,10,0.12727272727272726,0.034387158774861475,0.20308941126366117,0.07239482577785225,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_5_MkP,random_missing_pair,0.75,magnitude,10,0.07878787878787878,0.31161999162526527,0.23146600210758048,0.06686067008144707,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_5_MkP,random_missing_pair,1.0,magnitude,10,0.5393939393939393,0.6335784026099884,0.27210241501078536,0.056684543404020606,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,context_and_perturbation_unseen,0.25,fixed_80m_20s,7,0.14285714285714288,0.18155156306909304,0.29716962635089317,0.06515539177294802,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,context_and_perturbation_unseen,0.5,fixed_80m_20s,7,-0.25,-0.5343024767831949,0.24940984548309578,0.07061109989671562,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,context_and_perturbation_unseen,0.75,fixed_80m_20s,7,-0.25,-0.4483605953491613,0.25605150751172956,0.06938356660021519,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,context_and_perturbation_unseen,1.0,fixed_80m_20s,7,-0.25,-0.4475245011197312,0.25859784654967305,0.06939230918310017,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,context_unseen_row,0.25,fixed_80m_20s,24,-0.21013709064674113,0.02263739688205927,0.2102674129634407,0.06676604506577438,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,context_unseen_row,0.5,fixed_80m_20s,24,0.4017391304347826,0.3014331088239967,0.23362613820402478,0.06048658870828795,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,context_unseen_row,0.75,fixed_80m_20s,24,0.606086956521739,0.46903223039166214,0.24259142807131448,0.05538752578209355,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,context_unseen_row,1.0,fixed_80m_20s,24,0.6391304347826086,0.19960229338083968,0.22445737510469216,0.05571946866281976,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,perturbation_unseen_column,0.25,fixed_80m_20s,28,0.05911330049261084,-0.19235279418286189,0.19605555587525436,0.07509259830308833,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,perturbation_unseen_column,0.5,fixed_80m_20s,28,-0.1258894362342638,-0.30780675211547204,0.18464899403299284,0.07763110597279738,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,perturbation_unseen_column,0.75,fixed_80m_20s,28,0.5323662291540318,0.24635194928087176,0.23529926110951718,0.0722214321181655,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,perturbation_unseen_column,1.0,fixed_80m_20s,28,0.4389709906951286,-0.08725367011856648,0.20677728306068538,0.0751707943669326,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,random_missing_pair,0.25,fixed_80m_20s,10,0.01818181818181818,-0.3463983405441052,0.156617634919052,0.08775191250654063,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,random_missing_pair,0.5,fixed_80m_20s,10,-0.2006088294144213,-0.1278634099501353,0.1813599284297766,0.0820347769367814,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,random_missing_pair,0.75,fixed_80m_20s,10,0.34545454545454546,-0.1746143323163593,0.17529726343698535,0.07718144973670231,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,random_missing_pair,1.0,fixed_80m_20s,10,0.5030303030303029,-0.08243838819810616,0.18893430237646286,0.07796251975654779,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,context_and_perturbation_unseen,0.25,fixed_80m_20s,7,-0.1785714285714286,0.18834986104093077,0.3084991251223359,0.08731985779050111,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,context_and_perturbation_unseen,0.5,fixed_80m_20s,7,0.14285714285714288,0.22995963036268502,0.3137660533827278,0.08667246125601162,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,context_and_perturbation_unseen,0.75,fixed_80m_20s,7,-0.14285714285714288,0.030178901670903004,0.28937132674111327,0.08856846290317198,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,context_and_perturbation_unseen,1.0,fixed_80m_20s,7,0.3214285714285715,0.0475606723716884,0.29148628287052997,0.08729731833949779,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,context_unseen_row,0.25,fixed_80m_20s,24,0.16086956521739126,0.4316335532022749,0.2575638989915411,0.06219260665353348,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,context_unseen_row,0.5,fixed_80m_20s,24,0.15264188227769443,0.4636388850033868,0.26305420932229956,0.05892389545268934,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,context_unseen_row,0.75,fixed_80m_20s,24,0.6914546804032311,0.5917856993879129,0.2663613950127136,0.056096416594432756,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,context_unseen_row,1.0,fixed_80m_20s,24,0.582735391031654,0.44220651304615066,0.25404452540380573,0.05252036216843582,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,perturbation_unseen_column,0.25,fixed_80m_20s,28,0.14043252647728835,0.280167180144545,0.24434152728937686,0.08517313605066915,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,perturbation_unseen_column,0.5,fixed_80m_20s,28,-0.14702259966712394,-0.17693191432228247,0.19460465979026353,0.08975725472382187,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,perturbation_unseen_column,0.75,fixed_80m_20s,28,0.11548987411056376,-0.1660039183147105,0.19728402908638198,0.0894634942565613,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,perturbation_unseen_column,1.0,fixed_80m_20s,28,0.09360886908518191,-0.1661066924507946,0.19714741801919347,0.08868752782354884,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,random_missing_pair,0.25,fixed_80m_20s,10,0.29696969696969694,0.0408446574628821,0.20389203808882692,0.08020029064914617,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,random_missing_pair,0.5,fixed_80m_20s,10,-0.2606060606060606,0.09342179298769301,0.21008231425744894,0.07734172729734147,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,random_missing_pair,0.75,fixed_80m_20s,10,0.6242424242424242,0.8701607954552796,0.295152584253721,0.06604699702414046,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_2_GMP,random_missing_pair,1.0,fixed_80m_20s,10,0.41818181818181815,0.4076052484443591,0.2483594895621829,0.06466148216761049,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),context_and_perturbation_unseen,0.25,fixed_80m_20s,7,0.198206241793023,-0.09550085028970227,0.27649295158863046,0.09090884072399481,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),context_and_perturbation_unseen,0.5,fixed_80m_20s,7,0.6071428571428572,0.16542988874355868,0.30218682779833006,0.08659875394421375,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),context_and_perturbation_unseen,0.75,fixed_80m_20s,7,0.07142857142857144,0.8944853532438851,0.37102712579623337,0.07785077734448993,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),context_and_perturbation_unseen,1.0,fixed_80m_20s,7,-0.16216874328520064,-0.12893618345364735,0.27321823370013076,0.09048715111609193,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),context_unseen_row,0.25,fixed_80m_20s,24,0.4530434782608695,0.5826316418810752,0.2699925373346294,0.08900760836616249,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),context_unseen_row,0.5,fixed_80m_20s,24,0.4982608695652173,0.8167770162976834,0.28929566267185597,0.08254056904385232,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),context_unseen_row,0.75,fixed_80m_20s,24,0.624918475307826,0.8293545583338905,0.2974010871873637,0.08014505061795792,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),context_unseen_row,1.0,fixed_80m_20s,24,0.7979995839873769,0.8610724226623037,0.30366374580949884,0.07819218830180438,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),perturbation_unseen_column,0.25,fixed_80m_20s,28,0.26714110007934955,0.16621891892573246,0.22904607658156628,0.07136870665247133,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),perturbation_unseen_column,0.5,fixed_80m_20s,28,0.5821814752753857,0.27234022953168735,0.23586371784464072,0.07132878063569816,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),perturbation_unseen_column,0.75,fixed_80m_20s,28,0.5025333233121841,0.45653852685596064,0.2549177032340203,0.06756991567917318,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),perturbation_unseen_column,1.0,fixed_80m_20s,28,0.4469686643745675,0.4821088446338699,0.25676039044502763,0.06757194938359169,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),random_missing_pair,0.25,fixed_80m_20s,10,0.5515151515151515,1.0,0.2575189965195064,0.060455092149547224,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),random_missing_pair,0.5,fixed_80m_20s,10,0.19452977397762067,1.0,0.26564246199363295,0.05877939837871594,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),random_missing_pair,0.75,fixed_80m_20s,10,0.13373921960961418,0.3040232478637788,0.22208340865165074,0.060236290577662936,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_3_GMP_(late),random_missing_pair,1.0,fixed_80m_20s,10,0.5878787878787878,0.5173793234385198,0.24109594222791866,0.055283288640756975,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,context_and_perturbation_unseen,0.25,fixed_80m_20s,7,0.21428571428571433,0.9787739883089417,0.3575454637601479,0.06475093193109353,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,context_and_perturbation_unseen,0.5,fixed_80m_20s,7,0.4642857142857144,0.31012170859342003,0.3016925950450625,0.07055220338263919,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,context_and_perturbation_unseen,0.75,fixed_80m_20s,7,0.3571428571428572,-0.11025628794360923,0.28075694504895204,0.06701602670692629,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,context_and_perturbation_unseen,1.0,fixed_80m_20s,7,0.1785714285714286,-0.09229434221142697,0.2819525186950343,0.06674504604702725,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,context_unseen_row,0.25,fixed_80m_20s,24,0.3217391304347825,0.42822448277687447,0.2534005680821293,0.06445803030485522,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,context_unseen_row,0.5,fixed_80m_20s,24,0.677391304347826,0.9046494758425138,0.30869822326836577,0.057776891133174295,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,context_unseen_row,0.75,fixed_80m_20s,24,0.7546760174560126,0.9027537007393094,0.3013170653898404,0.052572882153608516,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,context_unseen_row,1.0,fixed_80m_20s,24,0.8034782608695652,0.7357552492279578,0.25831005135297636,0.05182727660676317,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,perturbation_unseen_column,0.25,fixed_80m_20s,28,0.27805145046524354,0.6647161045607433,0.27486634521790876,0.07411778558748802,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,perturbation_unseen_column,0.5,fixed_80m_20s,28,0.47454844006568137,0.4579778223383171,0.2516247177999632,0.07728137198489572,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,perturbation_unseen_column,0.75,fixed_80m_20s,28,0.29009304871373837,0.13187349432346593,0.22545514561038466,0.07535841657659766,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,perturbation_unseen_column,1.0,fixed_80m_20s,28,0.31143951833607003,0.06312547405978435,0.21969376449068667,0.07571363184712834,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,random_missing_pair,0.25,fixed_80m_20s,10,-0.09090909090909088,0.22138525759705305,0.21755027610327377,0.07209325225182903,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,random_missing_pair,0.5,fixed_80m_20s,10,0.3696969696969697,0.6774162457784435,0.24567277812181074,0.06802533228443264,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,random_missing_pair,0.75,fixed_80m_20s,10,0.33333333333333326,0.6790035398992728,0.25443953767215,0.06601826815640414,Lara_exvivo
Lara_exvivo,Lara_exvivo_context_holdout_4_HSC,random_missing_pair,1.0,fixed_80m_20s,10,0.41818181818181815,0.30955440450144206,0.22812388864162575,0.06638574061150458,Lara_exvivo
