fold_id,task_id,context,GEARS,scGPT,no_change,setting,dataset,GEARS_excess,scGPT_excess
Lara_exvivo_context_holdout_1_EBMP,HSC::Cebpa,HSC,0.0893115369502074,0.1190598469946635,0.1203420369784919,random_missing_pair,Lara_exvivo,-0.031030500028284502,-0.0012821899838283968
Lara_exvivo_context_holdout_1_EBMP,HSC::Crebbp,HSC,0.0902766986402541,0.1248423062965621,0.12732268967633364,random_missing_pair,Lara_exvivo,-0.03704599103607954,-0.00248038337977155
Lara_exvivo_context_holdout_1_EBMP,HSC::Ehmt2,HSC,0.059998276128422,0.0638726254812088,0.05745912793938625,perturbation_unseen_column,Lara_exvivo,0.0025391481890357503,0.006413497541822549
Lara_exvivo_context_holdout_1_EBMP,HSC::Ezh2,HSC,0.1461055472186669,0.1374229968645137,0.14091003472688635,perturbation_unseen_column,Lara_exvivo,0.005195512491780546,-0.003487037862372644
Lara_exvivo_context_holdout_1_EBMP,HSC::Gltscr1,HSC,0.0630066229030066,0.0549744223219696,0.049914613298094546,perturbation_unseen_column,Lara_exvivo,0.013092009604912053,0.005059809023875053
Lara_exvivo_context_holdout_1_EBMP,HSC::Kdm6a,HSC,0.1425769313681975,0.1239867144016556,0.12219738898468586,perturbation_unseen_column,Lara_exvivo,0.020379542383511626,0.001789325416969731
Lara_exvivo_context_holdout_1_EBMP,HSC::Mbd2,HSC,0.0881118425707328,0.0745719311289105,0.06832712006259246,perturbation_unseen_column,Lara_exvivo,0.01978472250814034,0.006244811066318037
Lara_exvivo_context_holdout_1_EBMP,HSC::Phf10,HSC,0.0566900169610381,0.0623279331483786,0.05518426006639114,random_missing_pair,Lara_exvivo,0.0015057568946469577,0.007143673081987462
Lara_exvivo_context_holdout_1_EBMP,HSC::Rcor1,HSC,0.0810318461323404,0.0811520357262584,0.07368281149727202,perturbation_unseen_column,Lara_exvivo,0.007349034635068377,0.007469224228986382
Lara_exvivo_context_holdout_1_EBMP,HSC::Smarcd1,HSC,0.0907325132324131,0.0977198060638658,0.09191300126994653,perturbation_unseen_column,Lara_exvivo,-0.0011804880375334281,0.005806804793919262
Lara_exvivo_context_holdout_1_EBMP,MkP::Ehmt1,MkP,0.0910804128594564,0.0995896369468259,0.09755287694400344,random_missing_pair,Lara_exvivo,-0.006472464084547047,0.002036760002822463
Lara_exvivo_context_holdout_1_EBMP,MkP::Ehmt2,MkP,0.0925267058821865,0.0947803637145627,0.09346006351897708,perturbation_unseen_column,Lara_exvivo,-0.0009333576367905744,0.0013203001955856136
Lara_exvivo_context_holdout_1_EBMP,MkP::Ezh2,MkP,0.1381227936289813,0.1307485559698826,0.13165212796546352,perturbation_unseen_column,Lara_exvivo,0.006470665663517783,-0.0009035719955809152
Lara_exvivo_context_holdout_1_EBMP,MkP::Gltscr1,MkP,0.0716793469566111,0.0746623543233175,0.06892278976204846,perturbation_unseen_column,Lara_exvivo,0.0027565571945626366,0.005739564561269034
Lara_exvivo_context_holdout_1_EBMP,MkP::Kdm6a,MkP,0.1377766453127158,0.1217872021351355,0.1235229331140698,perturbation_unseen_column,Lara_exvivo,0.014253712198646004,-0.0017357309789342995
Lara_exvivo_context_holdout_1_EBMP,MkP::Mbd2,MkP,0.0961922908571211,0.081143707442199,0.07532176550762706,perturbation_unseen_column,Lara_exvivo,0.020870525349494032,0.005821941934571931
Lara_exvivo_context_holdout_1_EBMP,MkP::Rcor1,MkP,0.0921588713058182,0.0887980760084825,0.0842727610672181,perturbation_unseen_column,Lara_exvivo,0.0078861102386001,0.004525314941264402
Lara_exvivo_context_holdout_1_EBMP,MkP::Smarcd1,MkP,0.08844779469422,0.0877845410722035,0.08400989253226347,perturbation_unseen_column,Lara_exvivo,0.004437902161956525,0.0037746485399400287
Lara_exvivo_context_holdout_1_EBMP,MkP::Spi1,MkP,0.0832763768380977,0.1258857364220392,0.12778285095277256,random_missing_pair,Lara_exvivo,-0.04450647411467486,-0.0018971145307333515
Lara_exvivo_context_holdout_2_GMP,EBMP::Brd9,EBMP,0.0797738910818049,0.1068976007172366,0.10670326489302437,random_missing_pair,Lara_exvivo,-0.026929373811219473,0.00019433582421223006
Lara_exvivo_context_holdout_2_GMP,EBMP::Carm1,EBMP,0.1262984809596346,0.1034543225405104,0.10511830160221168,perturbation_unseen_column,Lara_exvivo,0.021180179357422932,-0.001663979061701279
Lara_exvivo_context_holdout_2_GMP,EBMP::Cebpa,EBMP,0.1471915740735886,0.1431825158127882,0.1419470175710692,perturbation_unseen_column,Lara_exvivo,0.0052445565025193985,0.0012354982417190075
Lara_exvivo_context_holdout_2_GMP,EBMP::Crebbp,EBMP,0.1164338202025793,0.1271392106713937,0.12695174675973975,perturbation_unseen_column,Lara_exvivo,-0.010517926557160454,0.0001874639116539456
Lara_exvivo_context_holdout_2_GMP,EBMP::Hmgxb4,EBMP,0.0694442543564502,0.112660070582862,0.11190263082440347,random_missing_pair,Lara_exvivo,-0.042458376467953265,0.0007574397584585307
Lara_exvivo_context_holdout_2_GMP,EBMP::Kdm6a,EBMP,0.0721875665666711,0.1228080788998299,0.1227323447442051,random_missing_pair,Lara_exvivo,-0.050544778177534,7.573415562481256e-05
Lara_exvivo_context_holdout_2_GMP,EBMP::Kmt2a,EBMP,0.0787959196747964,0.0789244161322927,0.07856441299110453,perturbation_unseen_column,Lara_exvivo,0.00023150668369187333,0.0003600031411881699
Lara_exvivo_context_holdout_2_GMP,EBMP::Rbbp4,EBMP,0.0965218755604362,0.0865508170174061,0.08660774914374703,perturbation_unseen_column,Lara_exvivo,0.009914126416689178,-5.693212634091949e-05
Lara_exvivo_context_holdout_2_GMP,EBMP::Setdb2,EBMP,0.0568495565913268,0.0705010731516624,0.07106904974710847,perturbation_unseen_column,Lara_exvivo,-0.014219493155781665,-0.0005679765954460653
Lara_exvivo_context_holdout_2_GMP,EBMP::Spi1,EBMP,0.1984093263666327,0.179364632246468,0.17804685125465725,perturbation_unseen_column,Lara_exvivo,0.020362475111975448,0.001317780991810763
Lara_exvivo_context_holdout_2_GMP,GMP (late)::Carm1,GMP (late),0.1322985150122123,0.0892678490000778,0.08926302553062712,perturbation_unseen_column,Lara_exvivo,0.04303548948158517,4.823469450673801e-06
