scope,replicate,rho_safeconf,rho_magnitude,rho_disagreement,partial_safeconf_given_magnitude,utility_safeconf,utility_magnitude,delta_utility_safeconf_minus_magnitude,delta_rho_safeconf_minus_magnitude,mean_delta_family_centroid_minus_control,mean_delta_family_centroid_minus_official_general,mean_delta_family_centroid_minus_source
pooled,4543,0.4118863658407431,0.6151460136897947,0.26496204222275777,0.26774427971919357,0.2918308797325272,0.6091676152989294,-0.3173367355664022,-0.2032596478490516,-0.008785286141731343,-0.002517473215255407,-0.0029162805821345435
pooled,4544,0.3880077397963141,0.6157985529224468,0.2291920511755484,0.2336402909852268,0.2971381267441211,0.6073829883443996,-0.31024486160027853,-0.2277908131261327,-0.00809946027457612,-0.00275123071990962,-0.0031047623927793993
pooled,4545,0.4112643937415707,0.5978362839415804,0.2638033834379777,0.273726272369947,0.2951126260494866,0.5802571581389054,-0.2851445320894188,-0.1865718902000097,-0.00839019953629511,-0.002591581966123655,-0.0029396095763078584
pooled,4546,0.3677906911662968,0.5983504283085442,0.19982546040019086,0.2137911569575025,0.29183692738799266,0.5841122258541679,-0.2922752984661752,-0.23055973714224742,-0.008693571825820498,-0.0025764702941028393,-0.0027536027330678265
pooled,4547,0.4033574154467097,0.6346836975568344,0.2581217060588928,0.25247156710727225,0.3392615844906609,0.6197282525553938,-0.28046666806473286,-0.23132628211012468,-0.007926715356756509,-0.0026495816389378035,-0.0031532328566950783
pooled,4548,0.4357917954347841,0.647177173911849,0.31407489585518533,0.2786098690763359,0.36708519549147867,0.6353031833693025,-0.2682179878778238,-0.21138537847706496,-0.008536517960257117,-0.0026725520790156416,-0.0030786766039217215
pooled,4549,0.43162530943090505,0.6116418729732597,0.2378200549418699,0.2617641780358948,0.3718658183692499,0.6198950095648019,-0.248029191195552,-0.18001656354235462,-0.008072916077639589,-0.002548546962297897,-0.002625410737643003
pooled,4550,0.44845275410404006,0.5875112476180931,0.24521702673179524,0.3201284819402342,0.34522588034064267,0.5439622273188331,-0.19873634697819048,-0.13905849351405308,-0.008394913096727056,-0.0024854493764614664,-0.002708973478107867
pooled,4551,0.3774241393406274,0.6020126885240576,0.25177602565784507,0.23346840189855367,0.2945454905297379,0.563771628009248,-0.2692261374795101,-0.22458854918343024,-0.008843540726079737,-0.002405416948241329,-0.0026629182923230813
pooled,4552,0.43424987512933017,0.6502352211357965,0.266183115576147,0.26070813091987827,0.28515764805971544,0.5785263779978412,-0.2933687299381258,-0.2159853460064663,-0.009171580672980458,-0.0024676031872118303,-0.0027680790972155903
pooled,4553,0.36194887139941817,0.5917848455816783,0.19261192550822737,0.25640928040254934,0.283095620062584,0.5902062045205295,-0.30711058445794553,-0.22983597418226015,-0.00835519704851628,-0.002539837830882197,-0.002851673116455825
pooled,4554,0.4291665526402028,0.6588703397783627,0.24914924949973052,0.25666970014921564,0.3711342712330564,0.6065420378616071,-0.23540776662855067,-0.22970378713815992,-0.009004171177197482,-0.0026503572610268207,-0.0027918504305912894
pooled,4555,0.36089341499301836,0.6291718653574494,0.18179992123476443,0.22291548256230817,0.27609101003468156,0.6244730648255231,-0.34838205479084156,-0.26827845036443104,-0.008835297533711579,-0.002686671552894854,-0.0029523972193422057
pooled,4556,0.40962607409545515,0.6085295699778736,0.2018494096666737,0.26350649382264546,0.3280016870893952,0.5877109562960255,-0.25970926920663034,-0.1989034958824184,-0.008483673062594876,-0.002521680561951369,-0.0027260797258659504
pooled,4557,0.3662361566737526,0.5836556490673954,0.2248295504435824,0.2253095222329856,0.21548244590794915,0.5657053150987245,-0.3502228691907753,-0.21741949239364283,-0.008359373486791971,-0.002647979736845151,-0.003026923683476557
pooled,4558,0.4523213175108225,0.6580197274926282,0.26875889107147855,0.26643718437500347,0.3358872455930279,0.6255384364728491,-0.2896511908798212,-0.20569840998180566,-0.008838895808934853,-0.0025110608710691234,-0.0026819223296834327
pooled,4559,0.41929728235028213,0.599188284960372,0.2321148452689126,0.2929576653581072,0.3289943103514626,0.5930950916459763,-0.2641007812945137,-0.1798910026100899,-0.0078827000534609,-0.002640390037743358,-0.0029687795441631424
pooled,4560,0.4542834564360472,0.6005403014675307,0.23921698389835022,0.2706805863864479,0.3795785369417663,0.6359899213225936,-0.2564113843808273,-0.1462568450314835,-0.008283909047258847,-0.0025330325301742428,-0.0029089120193523856
pooled,4561,0.47152255364407586,0.6566107241444548,0.2264431603929752,0.28209113630333577,0.3933190239418551,0.6126739963835276,-0.2193549724416725,-0.1850881705003789,-0.007988816576710465,-0.0024289199839915383,-0.0028692714980980733
pooled,4562,0.4392835123524315,0.6441934455360008,0.23417497384245328,0.2700097713176725,0.3237183416202101,0.5942932658269151,-0.270574924206705,-0.20490993318356926,-0.008971223426329859,-0.0026445555863243327,-0.0029500864039391735
pooled,4563,0.42887984068999946,0.6065044092395798,0.2397834182266452,0.2812306270245109,0.29929763138827087,0.5438787041010863,-0.24458107271281543,-0.17762456854958036,-0.008538979610683787,-0.0028035679242329804,-0.0030580665520819807
pooled,4564,0.358780994937342,0.612753093106566,0.18946296473811158,0.22120433469394285,0.2885316342364534,0.5851448476778743,-0.29661321344142094,-0.253972098169224,-0.00890911070472074,-0.0025711616058335393,-0.0029040980992138844
pooled,4565,0.32819405339720936,0.5926765752379103,0.23254664154402763,0.1695905013023394,0.26893901703301937,0.5701446480978204,-0.301205631064801,-0.2644825218407009,-0.008146376141583792,-0.0025877663311180605,-0.003098975033600765
pooled,4566,0.38433006190176366,0.620983694260904,0.2138525662317729,0.19753330026254895,0.25835850121589365,0.5620764506277693,-0.3037179494118757,-0.2366536323591404,-0.008989080539832064,-0.00264305638678111,-0.00296853251944155
pooled,4567,0.4219662094501254,0.6234345001629097,0.25713773856254973,0.26388755776888295,0.3434731040457724,0.6423298718411882,-0.29885676779541576,-0.20146829071278427,-0.008511127067194988,-0.0025411730252684604,-0.0027408020417643763
pooled,4568,0.4325040299818441,0.6088637834041101,0.21614960198160343,0.3030929323987805,0.35321793376674315,0.5860979780002266,-0.2328800442334834,-0.17635975342226595,-0.008505768912500407,-0.002555843698129641,-0.0027678302626105277
pooled,4569,0.43051110146495736,0.6322695552221382,0.2397566719030966,0.23381756366393386,0.35184322730038964,0.6134984631976208,-0.26165523589723116,-0.20175845375718088,-0.008646263374782952,-0.0025057898091523276,-0.0029635616131435823
pooled,4570,0.4227321436892223,0.6135224936113167,0.2388873439094137,0.29323974684559984,0.36629707594842,0.601756585965927,-0.23545951001750698,-0.19079034992209443,-0.008752637870313804,-0.0026767804109345205,-0.002769959914102345
pooled,4571,0.3671126053495426,0.5850688799486992,0.21737617236995768,0.2398578922360821,0.30284227196972674,0.5758452693385744,-0.27300299736884764,-0.21795627459915656,-0.008285534857925396,-0.0025950273234728585,-0.003081668190889382
pooled,4572,0.42102169887711216,0.6125575513300274,0.22017340556050127,0.2590579578486355,0.3026549465068703,0.544321229171576,-0.2416662826647057,-0.19153585245291527,-0.007432002921560892,-0.002623702692479665,-0.002955067364076915
pooled,4573,0.3837251419523743,0.6236912014046715,0.2653943375360325,0.2255655394658334,0.348502078080906,0.6406295984653158,-0.29212752038440976,-0.2399660594522972,-0.008813584401370459,-0.0025031999858640686,-0.00285986486127543
pooled,4574,0.3412209973851438,0.5964951128780486,0.19559719347092974,0.2018546526243731,0.21022495938445554,0.546603894361842,-0.33637893497738647,-0.2552741154929048,-0.008190953226597958,-0.0025176719450263584,-0.0030165957534337155
pooled,4575,0.4080983983404491,0.5818843535867676,0.2466463023191024,0.27298695983468574,0.3262236634706642,0.5435454273563717,-0.21732176388570745,-0.1737859552463185,-0.008492734967779296,-0.002676768432177366,-0.002920887783224551
pooled,4576,0.3449518105426165,0.5625580418617961,0.2088870036269633,0.2307717610555139,0.2659425173665117,0.5315083557015869,-0.26556583833507524,-0.21760623131917967,-0.008984641103555381,-0.002542194108819393,-0.0029292614817220865
pooled,4577,0.4508792548856895,0.640809777659725,0.26161531605667504,0.2782751513009643,0.3728237959896868,0.6286543062257414,-0.2558305102360546,-0.18993052277403555,-0.008736621927627471,-0.002593229984370887,-0.0027746037880250424
pooled,4578,0.439191093773343,0.6084493667503971,0.2714234999703226,0.29561883608420514,0.34578084407801596,0.5984825100862291,-0.25270166600821314,-0.1692582729770541,-0.007772082335879518,-0.0025363908270329976,-0.002762244138587632
pooled,4579,0.41990687845042024,0.5860084666887027,0.2217778367840915,0.27273712902028535,0.3097708717139993,0.571861821364533,-0.2620909496505337,-0.16610158823828242,-0.009301231568730193,-0.0024575335508182057,-0.002688345593414149
pooled,4580,0.453332075053988,0.678995092004393,0.2625860151763766,0.26096567943663,0.3608850852592846,0.6645166988307801,-0.30363161357149554,-0.22566301695040503,-0.008559367479128133,-0.002690495057000392,-0.0028066831748509917
pooled,4581,0.42623174092720195,0.6147078484463447,0.22451504686711543,0.25248407496309705,0.29932171710869154,0.5472513183649294,-0.2479296012562378,-0.1884761075191428,-0.008913781341986372,-0.0024881261006616533,-0.0027003254237012997
pooled,4582,0.4239032840489485,0.6264516163199699,0.24149907541310903,0.23565850507822053,0.33006460131574594,0.5979392054761041,-0.2678746041603582,-0.20254833227102143,-0.008832617778845876,-0.0024504238488082452,-0.0028611609053359644
pooled,4583,0.3731886674678982,0.587013662077848,0.20692495372342373,0.24306171078227,0.2889171015577746,0.5869791277926614,-0.29806202623488676,-0.2138249946099498,-0.008562847441220156,-0.0025813605287924937,-0.003096154692890183
pooled,4584,0.43838879487828775,0.6172767529810615,0.2660208711257603,0.2684218535040149,0.3200271451939969,0.5960133326742083,-0.2759861874802114,-0.1788879581027738,-0.00848434414130439,-0.0025642316940947866,-0.0028525345113695603
pooled,4585,0.40853384108390395,0.6195352611908932,0.30683645490747125,0.25719264066014863,0.3483282195459932,0.6351065768414516,-0.28677835729545836,-0.21100142010698925,-0.008469030936770818,-0.002542861781281662,-0.0028896719539046444
pooled,4586,0.4118391185740945,0.6035221461842016,0.274916704876872,0.25976214235856254,0.3448883555947353,0.6517158797180986,-0.30682752412336334,-0.19168302761010714,-0.008084481622467853,-0.0026207670302691045,-0.0030192848734551846
pooled,4587,0.3605647466119686,0.5927207035446744,0.24904001737139483,0.23946296481477763,0.27636692758378395,0.6153342455641503,-0.33896731798036633,-0.23215595693270585,-0.00874995204621047,-0.0025462414546060207,-0.002789579174045685
pooled,4588,0.4289144249757084,0.6150789369002065,0.20178012863915792,0.23369079905179227,0.3367830528937276,0.6617520072775926,-0.324968954383865,-0.18616451192449812,-0.008335945007112011,-0.0024326576701629303,-0.002742218597781154
pooled,4589,0.43340823492744146,0.6194631547711379,0.23869419332890662,0.3005308601369845,0.3586435648052958,0.6184781919268015,-0.25983462712150573,-0.18605491984369643,-0.007568452398599109,-0.0025739517842650397,-0.0027816239993925075
pooled,4590,0.4320114190402774,0.6435315162527946,0.27707782139423615,0.22334058461415607,0.30084430951926056,0.6469088134655141,-0.34606450394625354,-0.2115200972125172,-0.00820217330361056,-0.002582780559789631,-0.0028445641141876354
pooled,4591,0.41061275922145835,0.5986415397102195,0.21537609798508012,0.2363735586644203,0.29792052328148017,0.5717745173741441,-0.2738539940926639,-0.18802878048876115,-0.008412088532915658,-0.0025766438702177824,-0.002809143243543836
pooled,4592,0.3833456890851127,0.6018312919641985,0.2843736031607786,0.25205004055722263,0.3014433041081856,0.5949446497793766,-0.29350134567119096,-0.2184856028790858,-0.009109110910140354,-0.0026264097323321334,-0.003029348090213989
pooled,4593,0.39445148359784254,0.6165586910892136,0.23720697484765765,0.24511757453414285,0.3275723481923173,0.6431942277294841,-0.3156218795371668,-0.22210720749137103,-0.008199471748978985,-0.0025773806369281107,-0.002941807465500197
pooled,4594,0.4325586909239505,0.6296124932386005,0.25093150369244127,0.26159656104292256,0.3246210996471379,0.6141892781500771,-0.28956817850293914,-0.19705380231464997,-0.008749525972758604,-0.002481748233114983,-0.002878479711282463
pooled,4595,0.371869726936861,0.5739312336030074,0.2514589222369394,0.2403962404577879,0.2596107925858177,0.5452311977399451,-0.2856204051541274,-0.20206150666614636,-0.007924483670719141,-0.0027237162334595028,-0.003239822185332004
pooled,4596,0.46599358113661743,0.6297921373619749,0.2705572217132725,0.3097397783391851,0.37426548135291343,0.6076137825165498,-0.23334830116363642,-0.1637985562253575,-0.008417370625977777,-0.00264093937198687,-0.0027674041023927434
pooled,4597,0.44539927724718475,0.6311298667898624,0.25875335604961786,0.2721502320409064,0.34842090913725593,0.611490060532967,-0.263069151395711,-0.18573058954267763,-0.008548580624912518,-0.002513634238523714,-0.0027314492163939648
pooled,4598,0.4273712023551733,0.6442370181237778,0.2511098665171949,0.2673535060955086,0.3489829409707316,0.6373515799737323,-0.28836863900300064,-0.21686581576860448,-0.008697652691893234,-0.0026569312700707145,-0.0028283542313782893
pooled,4599,0.4515783388103602,0.6574297784565099,0.2106429843177176,0.28306225601256324,0.35490148470981975,0.6499927978156487,-0.2950913131058289,-0.20585143964614966,-0.009476185573526013,-0.002478276295434313,-0.0028576179907566926
pooled,4600,0.3817670619443775,0.6219055485586464,0.2364835194089388,0.23298421492332588,0.26019120051790795,0.6262774957856417,-0.3660862952677338,-0.24013848661426895,-0.008420336468951925,-0.00277696548266582,-0.003058884627194269
pooled,4601,0.38059128330218284,0.5933515477144583,0.21999426566873626,0.25219267039384125,0.29069145282077896,0.565701592153925,-0.27501013933314605,-0.21276026441227547,-0.008224252753935592,-0.0026721206077249824,-0.003012286334729552
pooled,4602,0.39599918091223746,0.6055666092270026,0.2238063477244479,0.2497261830740443,0.34613028946737484,0.579535052030011,-0.23340476256263615,-0.2095674283147651,-0.009371820152002115,-0.0026037233821594864,-0.00297139086825978
pooled,4603,0.4085575046810505,0.6023761315807128,0.18602250327914982,0.23829960446416804,0.31407709204207857,0.589082107740736,-0.27500501569865743,-0.19381862689966228,-0.008388342189850267,-0.002643687488674315,-0.003188422442024544
pooled,4604,0.407926217197945,0.6016100110538933,0.22334949102777046,0.2276703424046571,0.2671702675554211,0.5703982194429131,-0.303227951887492,-0.19368379385594836,-0.007961119823016925,-0.0025810987061619267,-0.0029118764119254216
pooled,4605,0.45316695972868304,0.5788110055029179,0.25176425083725373,0.30927835421689287,0.3854019406114215,0.5456282269093372,-0.1602262862979157,-0.12564404577423482,-0.009088055692632107,-0.0023758003026767577,-0.002710685456540556
pooled,4606,0.4028849318716483,0.6222759541893402,0.2521971066490259,0.24784072787673514,0.32787127803393395,0.640903071951393,-0.313031793917459,-0.21939102231769192,-0.009142440692534528,-0.0025756703086486383,-0.002742750685986982
pooled,4607,0.41385901431999905,0.6237320708562102,0.2541593961644087,0.23762451634845086,0.30400385653909645,0.6269237740986326,-0.3229199175595362,-0.20987305653621113,-0.008002062729147467,-0.0027238194540761982,-0.0031791071445558174
pooled,4608,0.3798590873100749,0.6260373966611612,0.19725612180939292,0.22762613223596465,0.2792997374049169,0.5944330569699826,-0.3151333195650657,-0.2461783093510863,-0.008409355253412508,-0.0025684557514681805,-0.0030297004851956746
pooled,4609,0.42775599726710806,0.6365246321826176,0.24630141796811694,0.27566489599172833,0.3507912677676066,0.6349056782703503,-0.28411441050274366,-0.2087686349155095,-0.008796144509010017,-0.0026186270487746285,-0.0029845188161620345
pooled,4610,0.4619815134012056,0.6355153553987869,0.20991017448929808,0.28421069506716734,0.389618307163019,0.6099721046056457,-0.22035379744262668,-0.17353384199758132,-0.008339984242129454,-0.002508549068778108,-0.0027884242367112
pooled,4611,0.4111555186962043,0.6307633938126141,0.2714079424693188,0.23428141543631262,0.29362094103229525,0.6101466339840302,-0.316525692951735,-0.21960787511640983,-0.007938523084770515,-0.002560204864806005,-0.0028591191107120014
pooled,4612,0.3990382861968839,0.617086805566682,0.2277627809600282,0.24374419212213366,0.3604918663135582,0.5864152790694567,-0.2259234127558985,-0.21804851936979813,-0.008737507087550216,-0.0025555086061453095,-0.002855454187733463
pooled,4613,0.49233735607357343,0.6637277181663163,0.22498922537905122,0.24048313541867908,0.37478504327237583,0.6258102782287049,-0.2510252349563291,-0.17139036209274283,-0.007646459726714461,-0.0025948414773686434,-0.0028750916326762
pooled,4614,0.407586988397187,0.6207574438489315,0.2263808525705345,0.24348704272378946,0.2819389861165604,0.6001695844537385,-0.3182305983371781,-0.2131704554517445,-0.007799996867761319,-0.0026889780880947063,-0.003069242415389495
pooled,4615,0.37953963832902193,0.6019612903896369,0.26056613596321687,0.24531709838641622,0.28522010157981126,0.5781636028788338,-0.2929435012990226,-0.22242165206061493,-0.007982734169412614,-0.002525651037123158,-0.002945743142447044
pooled,4616,0.4418130414657708,0.6251976211916295,0.24897151544238674,0.2607379821846076,0.31788846286577116,0.5690247316237143,-0.2511362687579431,-0.1833845797258587,-0.00821964586616786,-0.002596579491254912,-0.0030341126713702197
pooled,4617,0.3637993143981728,0.5768984331536762,0.21024048587075633,0.22091784959438113,0.26848102495550613,0.5398816792896656,-0.27140065433415944,-0.21309911875550336,-0.007941824022302415,-0.0027229133579396918,-0.003182907628689766
pooled,4618,0.41110469333607663,0.5917805508247636,0.24417343234093566,0.2715893756111925,0.34526319622307067,0.5736288748166181,-0.2283656785935474,-0.18067585748868692,-0.008510114949647303,-0.00250701307533594,-0.002940493184968983
pooled,4619,0.4255293830599124,0.6191982424846102,0.22629697435631768,0.24847715954584831,0.37335546624314286,0.5738883274265197,-0.20053286118337688,-0.1936688594246978,-0.00885647968127025,-0.0025644905545448033,-0.0028454645074487304
pooled,4620,0.38837671121588563,0.6033073863877526,0.24873380823312824,0.2210781649163823,0.31879092443495133,0.5887125148138891,-0.26992159037893776,-0.21493067517186698,-0.008695240345083071,-0.0026018474340937904,-0.0031170810973362353
pooled,4621,0.3887401113169391,0.5910936464794477,0.2506254730885652,0.24849914568629763,0.28145139047600637,0.572092312385638,-0.2906409219096316,-0.20235353516250865,-0.008771698258492533,-0.002529697077340668,-0.0029849181346635585
pooled,4622,0.4078706894288923,0.6086055777388395,0.2247908678398625,0.24295225629286862,0.31149232096235585,0.6009001980103683,-0.28940787704801246,-0.20073488830994718,-0.008450543426155675,-0.0025941401173950208,-0.0030222380094128256
pooled,4623,0.4157075854987511,0.6141054910643422,0.19233726783366253,0.24982521935306826,0.30975803691354803,0.5599127380553776,-0.2501547011418295,-0.19839790556559112,-0.008961421989397237,-0.002518782197235181,-0.0028245977766258703
pooled,4624,0.42442160389834377,0.644675142988478,0.259976595056439,0.22492503842404485,0.29201808648136957,0.6247720416806899,-0.33275395519932033,-0.22025353909013418,-0.008256572005610214,-0.0027050482834344186,-0.00309195403264903
pooled,4625,0.38949447962015327,0.6000677408783325,0.24017556145878943,0.23959880559357735,0.32192494842826147,0.6423609970965759,-0.32043604866831443,-0.2105732612581792,-0.008352904611602227,-0.0027707540315808983,-0.0031350389760325336
pooled,4626,0.41875272048303847,0.6233982840579021,0.24345102923489245,0.2734709698480138,0.32482765771432814,0.6145197107839504,-0.28969205306962226,-0.20464556357486363,-0.008586959315055567,-0.002598425153636804,-0.002991657892322381
pooled,4627,0.37773329428228697,0.5918229341034987,0.2073543410380375,0.22890874161293073,0.26504937283977886,0.5795516779830528,-0.314502305143274,-0.21408963982121176,-0.00828794881616637,-0.0025813687592215685,-0.003084020369956834
pooled,4628,0.41248935262499054,0.604557774106752,0.25976525226067365,0.24115988530282606,0.2926406428700939,0.57334672438424,-0.28070608151414606,-0.1920684214817615,-0.008337856986239895,-0.0026457805680808887,-0.0031891998973675646
pooled,4629,0.3752561085437964,0.6088453386856838,0.19862213874263798,0.22145579214296016,0.29954106628493565,0.5655689623433752,-0.2660278960584395,-0.23358923014188743,-0.00821617308047204,-0.0026624865478575856,-0.0030052305525694223
pooled,4630,0.42567029604704243,0.6184293254013465,0.27750355988175757,0.263336455997671,0.2972109773602781,0.5651813000375369,-0.2679703226772588,-0.1927590293543041,-0.007327390199092195,-0.0028157210290737154,-0.0032506678605252184
pooled,4631,0.3491618019089226,0.5907174904072552,0.21450729719614675,0.19106385691105465,0.2522562991231363,0.5669668642138064,-0.3147105650906701,-0.2415556884983326,-0.008627111435348988,-0.002693067400199449,-0.0032492461450566714
pooled,4632,0.42544403728453206,0.6113791919697894,0.24294204062150504,0.2803436048053783,0.35002043985273146,0.6035096842836186,-0.25348924443088716,-0.18593515468525734,-0.008763826168064618,-0.0026000838042144142,-0.002678928288452736
pooled,4633,0.4175305986419907,0.6124655551045035,0.29096616081663174,0.254391267663172,0.3039800166522698,0.5998414303142726,-0.2958614136620028,-0.1949349564625128,-0.008775086669352911,-0.0025858823637619176,-0.002971325028548635
pooled,4634,0.3873048178932892,0.6159000148591453,0.179711604847011,0.23164491758438516,0.28748394249619996,0.6172391675820768,-0.3297552250858768,-0.22859519696585606,-0.008257602800619514,-0.002687682265803797,-0.0028345648520335985
pooled,4635,0.40145433412657516,0.6157257407740246,0.24789411444179657,0.2603578245904604,0.3140171557506573,0.5791380908461817,-0.2651209350955244,-0.21427140664744948,-0.00870437631888528,-0.0026725080075545465,-0.0031093084389521887
pooled,4636,0.3919143821021097,0.6231818441164434,0.2296539085361033,0.23355781963162459,0.3219915254343982,0.6129529580300875,-0.29096143259568935,-0.23126746201433368,-0.00820866220900806,-0.002582833056095214,-0.0028807051593141546
pooled,4637,0.39537777165170596,0.619889382109487,0.22951088159021354,0.23162667601149972,0.3049403889194575,0.5635916861113087,-0.2586512971918512,-0.224511610457781,-0.008761408199161316,-0.00264177878453064,-0.0031159235888434857
pooled,4638,0.4430920687885701,0.6261448130008734,0.2727579920827135,0.2715435162757603,0.3750751221672985,0.6186625664351451,-0.24358744426784656,-0.18305274421230333,-0.008008220866155399,-0.0024591755231972486,-0.00284608808634266
pooled,4639,0.4018706634664851,0.5944161084886872,0.26273370373736704,0.2572467606057647,0.31535877113466004,0.5634923946474055,-0.24813362351274548,-0.1925454450222021,-0.008800903897926858,-0.00257018365077416,-0.00291426386244838
pooled,4640,0.4109834971295117,0.6185078401312479,0.20597478010518327,0.25593465777945745,0.2662525556592629,0.5741640919697106,-0.3079115363104477,-0.20752434300173622,-0.007800925915852015,-0.002760547149337455,-0.003046465139552681
pooled,4641,0.42458891022982725,0.663977676819974,0.2236523163631749,0.21052540186492458,0.32295408417829335,0.6206705728174445,-0.2977164886391512,-0.23938876659014674,-0.008254722179027835,-0.002570736497602242,-0.00289303439981469
pooled,4642,0.38069571607538105,0.5817412221071387,0.25820978336885064,0.26093079091817234,0.3443513631244374,0.5551326200799623,-0.2107812569555249,-0.2010455060317577,-0.008325275164589058,-0.0026497946090922697,-0.0030611206121040906
pooled,4643,0.44029781352830927,0.6553856894885075,0.19136429056162815,0.2503554196892337,0.37480741451727173,0.5965728562308962,-0.22176544171362444,-0.21508787596019824,-0.008482416330505569,-0.002550917209713485,-0.0027898168512025525
pooled,4644,0.3792543409617628,0.6414180653950828,0.1995529387140674,0.22178815432346435,0.27844039692890366,0.6216572602892448,-0.3432168633603412,-0.26216372443332003,-0.009108762939837667,-0.002544520505385519,-0.0028295149178030944
pooled,4645,0.3883768001416917,0.5718409628851889,0.22481341781281228,0.27687701456618036,0.2903666550030491,0.5362333374588001,-0.245866682455751,-0.18346416274349725,-0.009003074427594243,-0.0025727712280500053,-0.002783758454916953
pooled,4646,0.3933293881334403,0.6243378381565704,0.21510250502267095,0.24195533836145683,0.3359562162739893,0.6449099825078158,-0.30895376623382653,-0.23100845002313009,-0.008353268607749452,-0.002589744172919232,-0.0028766413611883575
pooled,4647,0.371058333000236,0.6013628637059769,0.25583816628294326,0.22137012935482642,0.31281726086735434,0.6263170966502539,-0.3134998357828996,-0.23030453070574092,-0.008273176116284336,-0.0027039121811287797,-0.0032155538588470364
pooled,4648,0.4190986261941276,0.6143961454837399,0.24310281099680062,0.2721016918127716,0.3128683037440475,0.6420567759443735,-0.329188472200326,-0.1952975192896123,-0.008248221071822865,-0.002667661996102218,-0.0029448949476515865
pooled,4649,0.3977778802013881,0.6157903646724956,0.20081038374922944,0.23770513605968746,0.267904847884185,0.5365324458762372,-0.26862759799205216,-0.2180124844711075,-0.009447106138155362,-0.0024521338481924638,-0.0028007884133053836
pooled,4650,0.3706248477761799,0.6274051161393192,0.23011903284692964,0.2089276962275938,0.30163504921811957,0.5892384541968592,-0.2876034049787396,-0.2567802683631393,-0.008425981269841537,-0.0025100759956153736,-0.0028582672891437244
pooled,4651,0.4110548088824891,0.6383649686202364,0.2436617782317776,0.2512128104363725,0.34955358212364107,0.6457042692505999,-0.2961506871269588,-0.22731015973774732,-0.00856374411965856,-0.0024930259312851994,-0.0027287801731746848
pooled,4652,0.4111818603013345,0.5962195616030207,0.24659572890148987,0.25548228130176376,0.2978280180847688,0.5819099993865998,-0.28408198130183104,-0.18503770130168617,-0.008766972128659139,-0.002542455272830405,-0.003078368980747618
pooled,4653,0.3860287174331693,0.6205430090855881,0.23423228354387124,0.2165810370683339,0.299933313720243,0.5980619894977075,-0.2981286757774645,-0.23451429165241883,-0.009139172170655687,-0.0024709787718120543,-0.002882999607096602
pooled,4654,0.37961562747215255,0.6183966139785707,0.25339887809609146,0.24064846640091953,0.32507980942601533,0.6025912159535766,-0.27751140652756123,-0.23878098650641816,-0.008435362856866281,-0.002687872835582015,-0.0029123188062940455
pooled,4655,0.3891978798986465,0.6331930742178059,0.25689262769797017,0.21986376092745544,0.28180130475501064,0.6104933450165868,-0.32869204026157617,-0.2439951943191594,-0.009188428489205232,-0.0025064985443306723,-0.00282857881314129
pooled,4656,0.38413028478440553,0.6161309838980916,0.26200896982088967,0.24525953542846926,0.3040953949378234,0.5869964845579491,-0.28290108962012567,-0.2320006991136861,-0.008396648342839168,-0.002762323329622867,-0.0030051283943020963
pooled,4657,0.3466597529726393,0.5952486090023194,0.17287941074069704,0.22089402898937124,0.2400168874748311,0.6160312639087405,-0.37601437643390945,-0.24858885602968006,-0.008503105350416706,-0.002681171618547386,-0.0032527125609842834
pooled,4658,0.4501427212973602,0.5913460535885167,0.2613795156919822,0.29472259020917424,0.36341482769065986,0.5611171163839792,-0.19770228869331935,-0.14120333229115645,-0.007718793395186177,-0.002550862111896464,-0.0029521237123828607
pooled,4659,0.4509196909904353,0.6261674046867783,0.3128784478135721,0.28099819730747266,0.3842130725972231,0.6204180731584367,-0.23620500056121357,-0.17524771369634307,-0.008309249666617492,-0.00259545882578133,-0.002785519481974452
pooled,4660,0.4110730184373476,0.6068686648383479,0.2335591597155535,0.2593156936838635,0.3091475155828158,0.568728117411996,-0.25958060182918025,-0.19579564640100028,-0.009090460852224624,-0.0024456711768318126,-0.002746627747803047
pooled,4661,0.4124437509072745,0.6111741901426232,0.250121419796719,0.2381164026556539,0.3114579793907779,0.5908845326589605,-0.27942655326818255,-0.19873043923534872,-0.007921620689672374,-0.002469196107388017,-0.0028738637569735745
pooled,4662,0.3926444380103821,0.6001005408624637,0.24169561653523622,0.2278783248354186,0.35698186772866,0.6083117787606936,-0.25132991103203367,-0.20745610285208155,-0.008862021777808373,-0.0024942547232557725,-0.0028130202235366933
pooled,4663,0.41899995206719926,0.6065933188746996,0.2821318449011749,0.26431627749310854,0.31707920813712887,0.5970908936951589,-0.28001168555803,-0.18759336680750033,-0.008343366000251906,-0.0025843983514116696,-0.002976502901561837
pooled,4664,0.4103023748391526,0.6201559675955152,0.24469175217887515,0.2355390483948474,0.3168116542069896,0.6285188156650064,-0.31170716145801686,-0.20985359275636256,-0.007396262393063517,-0.002782177818839127,-0.0031627395954848814
pooled,4665,0.4126211014115621,0.6414336861200728,0.2890574255115826,0.25256385991932107,0.33634139239091093,0.6083224089736168,-0.27198101658270585,-0.22881258470851068,-0.008326885478782665,-0.0025845593933578478,-0.002783708598560243
pooled,4666,0.3637402295690198,0.6200685856765112,0.24999120012003367,0.21554683811487257,0.23573742255484045,0.5985059001633457,-0.3627684776085053,-0.25632835610749144,-0.008390340003257902,-0.002739486637823997,-0.003231451113423147
