task_id,target,condition,analysis_stratum,seed,seed_centroid_rmse
RPE1::SF3A2+ctrl,RPE1,SF3A2+ctrl,primary_ge30,2,0.04579832401859219
RPE1::SF3A2+ctrl,RPE1,SF3A2+ctrl,primary_ge30,3,0.04573497546830384
RPE1::SF3A2+ctrl,RPE1,SF3A2+ctrl,primary_ge30,4,0.045292492528403845
RPE1::SF3B5+ctrl,RPE1,SF3B5+ctrl,primary_ge30,1,0.08212648099646587
RPE1::SF3B5+ctrl,RPE1,SF3B5+ctrl,primary_ge30,2,0.08183682786115272
RPE1::SF3B5+ctrl,RPE1,SF3B5+ctrl,primary_ge30,3,0.08231812838779641
RPE1::SF3B5+ctrl,RPE1,SF3B5+ctrl,primary_ge30,4,0.08158516139134117
RPE1::SFPQ+ctrl,RPE1,SFPQ+ctrl,primary_ge30,1,0.10492652983712801
RPE1::SFPQ+ctrl,RPE1,SFPQ+ctrl,primary_ge30,2,0.10579201444390443
RPE1::SFPQ+ctrl,RPE1,SFPQ+ctrl,primary_ge30,3,0.10494991043334367
RPE1::SFPQ+ctrl,RPE1,SFPQ+ctrl,primary_ge30,4,0.10509306992569759
RPE1::SFSWAP+ctrl,RPE1,SFSWAP+ctrl,sensitivity_10_29,1,0.0883805151260561
RPE1::SFSWAP+ctrl,RPE1,SFSWAP+ctrl,sensitivity_10_29,2,0.08792396973811618
RPE1::SFSWAP+ctrl,RPE1,SFSWAP+ctrl,sensitivity_10_29,3,0.08877839017762548
RPE1::SFSWAP+ctrl,RPE1,SFSWAP+ctrl,sensitivity_10_29,4,0.08805380925288402
RPE1::SKA3+ctrl,RPE1,SKA3+ctrl,primary_ge30,1,0.05631433079482598
RPE1::SKA3+ctrl,RPE1,SKA3+ctrl,primary_ge30,2,0.05574904804031774
RPE1::SKA3+ctrl,RPE1,SKA3+ctrl,primary_ge30,3,0.055385071949785626
RPE1::SKA3+ctrl,RPE1,SKA3+ctrl,primary_ge30,4,0.05537749949235488
RPE1::SLBP+ctrl,RPE1,SLBP+ctrl,primary_ge30,1,0.08960336946328001
RPE1::SLBP+ctrl,RPE1,SLBP+ctrl,primary_ge30,2,0.08807779300900925
RPE1::SLBP+ctrl,RPE1,SLBP+ctrl,primary_ge30,3,0.08802626159971876
RPE1::SLBP+ctrl,RPE1,SLBP+ctrl,primary_ge30,4,0.09033795682509264
RPE1::SLC7A6OS+ctrl,RPE1,SLC7A6OS+ctrl,primary_ge30,1,0.0472805998178076
RPE1::SLC7A6OS+ctrl,RPE1,SLC7A6OS+ctrl,primary_ge30,2,0.048052348114424215
RPE1::SLC7A6OS+ctrl,RPE1,SLC7A6OS+ctrl,primary_ge30,3,0.047451890775347415
RPE1::SLC7A6OS+ctrl,RPE1,SLC7A6OS+ctrl,primary_ge30,4,0.04777011905197458
RPE1::SLC39A9+ctrl,RPE1,SLC39A9+ctrl,primary_ge30,1,0.02802578851288874
RPE1::SLC39A9+ctrl,RPE1,SLC39A9+ctrl,primary_ge30,2,0.027771599501598906
RPE1::SLC39A9+ctrl,RPE1,SLC39A9+ctrl,primary_ge30,3,0.02776755201809034
RPE1::SLC39A9+ctrl,RPE1,SLC39A9+ctrl,primary_ge30,4,0.028285296290672224
RPE1::SLU7+ctrl,RPE1,SLU7+ctrl,primary_ge30,1,0.10468059025012737
RPE1::SLU7+ctrl,RPE1,SLU7+ctrl,primary_ge30,2,0.10528107627797591
RPE1::SLU7+ctrl,RPE1,SLU7+ctrl,primary_ge30,3,0.1054460493512258
RPE1::SLU7+ctrl,RPE1,SLU7+ctrl,primary_ge30,4,0.10545797382244378
RPE1::SMC1A+ctrl,RPE1,SMC1A+ctrl,primary_ge30,1,0.10144198347748995
RPE1::SMC1A+ctrl,RPE1,SMC1A+ctrl,primary_ge30,2,0.10270959886137535
RPE1::SMC1A+ctrl,RPE1,SMC1A+ctrl,primary_ge30,3,0.10299643899580524
RPE1::SMC1A+ctrl,RPE1,SMC1A+ctrl,primary_ge30,4,0.10116962703345729
RPE1::SMC3+ctrl,RPE1,SMC3+ctrl,sensitivity_10_29,1,0.07912973333060085
RPE1::SMC3+ctrl,RPE1,SMC3+ctrl,sensitivity_10_29,2,0.07997068402826116
RPE1::SMC3+ctrl,RPE1,SMC3+ctrl,sensitivity_10_29,3,0.0837997897830414
RPE1::SMC3+ctrl,RPE1,SMC3+ctrl,sensitivity_10_29,4,0.07748143855605565
RPE1::SMC4+ctrl,RPE1,SMC4+ctrl,primary_ge30,1,0.09293392685461788
RPE1::SMC4+ctrl,RPE1,SMC4+ctrl,primary_ge30,2,0.09210074386039702
RPE1::SMC4+ctrl,RPE1,SMC4+ctrl,primary_ge30,3,0.09304351182984116
RPE1::SMC4+ctrl,RPE1,SMC4+ctrl,primary_ge30,4,0.09279658059891682
RPE1::SMG5+ctrl,RPE1,SMG5+ctrl,primary_ge30,1,0.059271871664161806
RPE1::SMG5+ctrl,RPE1,SMG5+ctrl,primary_ge30,2,0.05933892852148224
RPE1::SMG5+ctrl,RPE1,SMG5+ctrl,primary_ge30,3,0.0590947655676762
RPE1::SMG5+ctrl,RPE1,SMG5+ctrl,primary_ge30,4,0.059300848420321704
RPE1::SMN2+ctrl,RPE1,SMN2+ctrl,primary_ge30,1,0.08784234798465015
RPE1::SMN2+ctrl,RPE1,SMN2+ctrl,primary_ge30,2,0.08825437386049086
RPE1::SMN2+ctrl,RPE1,SMN2+ctrl,primary_ge30,3,0.08829997569080979
RPE1::SMN2+ctrl,RPE1,SMN2+ctrl,primary_ge30,4,0.0884681326980408
RPE1::SMU1+ctrl,RPE1,SMU1+ctrl,primary_ge30,1,0.1473471203543898
RPE1::SMU1+ctrl,RPE1,SMU1+ctrl,primary_ge30,2,0.14882298605065805
RPE1::SMU1+ctrl,RPE1,SMU1+ctrl,primary_ge30,3,0.14829415338262722
RPE1::SMU1+ctrl,RPE1,SMU1+ctrl,primary_ge30,4,0.14762074552118545
RPE1::SNAPC1+ctrl,RPE1,SNAPC1+ctrl,primary_ge30,1,0.07256180832297414
RPE1::SNAPC1+ctrl,RPE1,SNAPC1+ctrl,primary_ge30,2,0.07187723573512046
RPE1::SNAPC1+ctrl,RPE1,SNAPC1+ctrl,primary_ge30,3,0.07222233574813083
RPE1::SNAPC1+ctrl,RPE1,SNAPC1+ctrl,primary_ge30,4,0.07284456711154541
RPE1::SNIP1+ctrl,RPE1,SNIP1+ctrl,primary_ge30,1,0.11209169679165695
RPE1::SNIP1+ctrl,RPE1,SNIP1+ctrl,primary_ge30,2,0.11225741246996197
RPE1::SNIP1+ctrl,RPE1,SNIP1+ctrl,primary_ge30,3,0.11200180455803006
RPE1::SNIP1+ctrl,RPE1,SNIP1+ctrl,primary_ge30,4,0.11227457854104678
RPE1::SNRNP70+ctrl,RPE1,SNRNP70+ctrl,primary_ge30,1,0.1116068932101639
RPE1::SNRNP70+ctrl,RPE1,SNRNP70+ctrl,primary_ge30,2,0.11171216619949681
RPE1::SNRNP70+ctrl,RPE1,SNRNP70+ctrl,primary_ge30,3,0.11263383196184687
RPE1::SNRNP70+ctrl,RPE1,SNRNP70+ctrl,primary_ge30,4,0.11182980602728022
RPE1::SNRNP200+ctrl,RPE1,SNRNP200+ctrl,primary_ge30,1,0.1254756951957031
RPE1::SNRNP200+ctrl,RPE1,SNRNP200+ctrl,primary_ge30,2,0.125579085148874
RPE1::SNRNP200+ctrl,RPE1,SNRNP200+ctrl,primary_ge30,3,0.12591516620565507
RPE1::SNRNP200+ctrl,RPE1,SNRNP200+ctrl,primary_ge30,4,0.12562651430469662
RPE1::SNRPB+ctrl,RPE1,SNRPB+ctrl,primary_ge30,1,0.09781367914036987
RPE1::SNRPB+ctrl,RPE1,SNRPB+ctrl,primary_ge30,2,0.09804499305126507
RPE1::SNRPB+ctrl,RPE1,SNRPB+ctrl,primary_ge30,3,0.09871913702996986
RPE1::SNRPB+ctrl,RPE1,SNRPB+ctrl,primary_ge30,4,0.09810136239359113
RPE1::SNRPC+ctrl,RPE1,SNRPC+ctrl,primary_ge30,1,0.10831878645066251
RPE1::SNRPC+ctrl,RPE1,SNRPC+ctrl,primary_ge30,2,0.1079638616825125
RPE1::SNRPC+ctrl,RPE1,SNRPC+ctrl,primary_ge30,3,0.10882367968131246
RPE1::SNRPC+ctrl,RPE1,SNRPC+ctrl,primary_ge30,4,0.1083957287959059
RPE1::SNRPD1+ctrl,RPE1,SNRPD1+ctrl,primary_ge30,1,0.11041874790377233
RPE1::SNRPD1+ctrl,RPE1,SNRPD1+ctrl,primary_ge30,2,0.1107819546447074
RPE1::SNRPD1+ctrl,RPE1,SNRPD1+ctrl,primary_ge30,3,0.1113110035230129
RPE1::SNRPD1+ctrl,RPE1,SNRPD1+ctrl,primary_ge30,4,0.11036106767713709
RPE1::SNRPD3+ctrl,RPE1,SNRPD3+ctrl,primary_ge30,1,0.10830816257908599
RPE1::SNRPD3+ctrl,RPE1,SNRPD3+ctrl,primary_ge30,2,0.10826627168484383
RPE1::SNRPD3+ctrl,RPE1,SNRPD3+ctrl,primary_ge30,3,0.1090051220572041
RPE1::SNRPD3+ctrl,RPE1,SNRPD3+ctrl,primary_ge30,4,0.10813519377665595
RPE1::SNRPF+ctrl,RPE1,SNRPF+ctrl,primary_ge30,1,0.10710858032611949
RPE1::SNRPF+ctrl,RPE1,SNRPF+ctrl,primary_ge30,2,0.10703991598762032
RPE1::SNRPF+ctrl,RPE1,SNRPF+ctrl,primary_ge30,3,0.10772101098510749
RPE1::SNRPF+ctrl,RPE1,SNRPF+ctrl,primary_ge30,4,0.10772540151835512
RPE1::SNW1+ctrl,RPE1,SNW1+ctrl,primary_ge30,1,0.04771446013947025
RPE1::SNW1+ctrl,RPE1,SNW1+ctrl,primary_ge30,2,0.04854131187650216
RPE1::SNW1+ctrl,RPE1,SNW1+ctrl,primary_ge30,3,0.04823123150529068
RPE1::SNW1+ctrl,RPE1,SNW1+ctrl,primary_ge30,4,0.04815178918837104
RPE1::SPC24+ctrl,RPE1,SPC24+ctrl,primary_ge30,1,0.08180716482872605
RPE1::SPC24+ctrl,RPE1,SPC24+ctrl,primary_ge30,2,0.08160053227601433
RPE1::SPC24+ctrl,RPE1,SPC24+ctrl,primary_ge30,3,0.08183847762173929
RPE1::SPC24+ctrl,RPE1,SPC24+ctrl,primary_ge30,4,0.08073391211038065
RPE1::SPCS3+ctrl,RPE1,SPCS3+ctrl,primary_ge30,1,0.03239923616454089
RPE1::SPCS3+ctrl,RPE1,SPCS3+ctrl,primary_ge30,2,0.03213881855152593
RPE1::SPCS3+ctrl,RPE1,SPCS3+ctrl,primary_ge30,3,0.03246413190923879
RPE1::SPCS3+ctrl,RPE1,SPCS3+ctrl,primary_ge30,4,0.03235238411033143
RPE1::SRBD1+ctrl,RPE1,SRBD1+ctrl,primary_ge30,1,0.08629731426475058
RPE1::SRBD1+ctrl,RPE1,SRBD1+ctrl,primary_ge30,2,0.08555973067913977
RPE1::SRBD1+ctrl,RPE1,SRBD1+ctrl,primary_ge30,3,0.08629054203007439
RPE1::SRBD1+ctrl,RPE1,SRBD1+ctrl,primary_ge30,4,0.08613476016896351
RPE1::SRRM1+ctrl,RPE1,SRRM1+ctrl,primary_ge30,1,0.06157777615303195
RPE1::SRRM1+ctrl,RPE1,SRRM1+ctrl,primary_ge30,2,0.061573526559967624
RPE1::SRRM1+ctrl,RPE1,SRRM1+ctrl,primary_ge30,3,0.06193980604393754
RPE1::SRRM1+ctrl,RPE1,SRRM1+ctrl,primary_ge30,4,0.061502174071350314
RPE1::SRRM2+ctrl,RPE1,SRRM2+ctrl,primary_ge30,1,0.06086807723429709
RPE1::SRRM2+ctrl,RPE1,SRRM2+ctrl,primary_ge30,2,0.05959877441481637
RPE1::SRRM2+ctrl,RPE1,SRRM2+ctrl,primary_ge30,3,0.06145866003347003
RPE1::SRRM2+ctrl,RPE1,SRRM2+ctrl,primary_ge30,4,0.06089813767690891
RPE1::SRSF1+ctrl,RPE1,SRSF1+ctrl,sensitivity_10_29,1,0.11648474924700133
RPE1::SRSF1+ctrl,RPE1,SRSF1+ctrl,sensitivity_10_29,2,0.116147871442041
RPE1::SRSF1+ctrl,RPE1,SRSF1+ctrl,sensitivity_10_29,3,0.1174615852077336
RPE1::SRSF1+ctrl,RPE1,SRSF1+ctrl,sensitivity_10_29,4,0.11654370953214961
RPE1::SRSF3+ctrl,RPE1,SRSF3+ctrl,sensitivity_10_29,1,0.18398793012396214
RPE1::SRSF3+ctrl,RPE1,SRSF3+ctrl,sensitivity_10_29,2,0.1646840697486452
RPE1::SRSF3+ctrl,RPE1,SRSF3+ctrl,sensitivity_10_29,3,0.17686837902508748
RPE1::SRSF3+ctrl,RPE1,SRSF3+ctrl,sensitivity_10_29,4,0.16319613908873448
RPE1::SRSF7+ctrl,RPE1,SRSF7+ctrl,primary_ge30,1,0.07176134961209524
RPE1::SRSF7+ctrl,RPE1,SRSF7+ctrl,primary_ge30,2,0.0703681611206106
RPE1::SRSF7+ctrl,RPE1,SRSF7+ctrl,primary_ge30,3,0.07162473328720435
RPE1::SRSF7+ctrl,RPE1,SRSF7+ctrl,primary_ge30,4,0.0701926771199445
RPE1::SRSF10+ctrl,RPE1,SRSF10+ctrl,primary_ge30,1,0.033919252687715035
RPE1::SRSF10+ctrl,RPE1,SRSF10+ctrl,primary_ge30,2,0.033894810169485146
RPE1::SRSF10+ctrl,RPE1,SRSF10+ctrl,primary_ge30,3,0.03426334649208884
RPE1::SRSF10+ctrl,RPE1,SRSF10+ctrl,primary_ge30,4,0.03338860406388893
RPE1::SSU72+ctrl,RPE1,SSU72+ctrl,primary_ge30,1,0.08521801392053391
RPE1::SSU72+ctrl,RPE1,SSU72+ctrl,primary_ge30,2,0.08496685984691302
RPE1::SSU72+ctrl,RPE1,SSU72+ctrl,primary_ge30,3,0.0857051054913351
RPE1::SSU72+ctrl,RPE1,SSU72+ctrl,primary_ge30,4,0.08536005080689661
RPE1::STRAP+ctrl,RPE1,STRAP+ctrl,primary_ge30,1,0.06128842189171569
RPE1::STRAP+ctrl,RPE1,STRAP+ctrl,primary_ge30,2,0.06205359297913513
RPE1::STRAP+ctrl,RPE1,STRAP+ctrl,primary_ge30,3,0.06080390777937834
RPE1::STRAP+ctrl,RPE1,STRAP+ctrl,primary_ge30,4,0.06064322765623666
RPE1::SUGP1+ctrl,RPE1,SUGP1+ctrl,sensitivity_10_29,1,0.09047949740807198
RPE1::SUGP1+ctrl,RPE1,SUGP1+ctrl,sensitivity_10_29,2,0.09049171447401907
RPE1::SUGP1+ctrl,RPE1,SUGP1+ctrl,sensitivity_10_29,3,0.0901694159156571
RPE1::SUGP1+ctrl,RPE1,SUGP1+ctrl,sensitivity_10_29,4,0.09007954367308067
RPE1::SUPT16H+ctrl,RPE1,SUPT16H+ctrl,sensitivity_10_29,1,0.12314488439683378
RPE1::SUPT16H+ctrl,RPE1,SUPT16H+ctrl,sensitivity_10_29,2,0.12307390962661624
RPE1::SUPT16H+ctrl,RPE1,SUPT16H+ctrl,sensitivity_10_29,3,0.12331755605632327
RPE1::SUPT16H+ctrl,RPE1,SUPT16H+ctrl,sensitivity_10_29,4,0.12418415961708149
RPE1::SURF6+ctrl,RPE1,SURF6+ctrl,primary_ge30,1,0.1093453242161612
RPE1::SURF6+ctrl,RPE1,SURF6+ctrl,primary_ge30,2,0.10982606965963494
RPE1::SURF6+ctrl,RPE1,SURF6+ctrl,primary_ge30,3,0.10940437922459052
RPE1::SURF6+ctrl,RPE1,SURF6+ctrl,primary_ge30,4,0.1096298674489719
RPE1::TADA3+ctrl,RPE1,TADA3+ctrl,primary_ge30,1,0.08231306838626823
RPE1::TADA3+ctrl,RPE1,TADA3+ctrl,primary_ge30,2,0.0818780736899194
RPE1::TADA3+ctrl,RPE1,TADA3+ctrl,primary_ge30,3,0.0822404857606257
RPE1::TADA3+ctrl,RPE1,TADA3+ctrl,primary_ge30,4,0.08262185309706718
RPE1::TAF6+ctrl,RPE1,TAF6+ctrl,primary_ge30,1,0.044394399325410956
RPE1::TAF6+ctrl,RPE1,TAF6+ctrl,primary_ge30,2,0.04448346340110892
RPE1::TAF6+ctrl,RPE1,TAF6+ctrl,primary_ge30,3,0.0446775163879311
RPE1::TAF6+ctrl,RPE1,TAF6+ctrl,primary_ge30,4,0.04456049177361086
RPE1::TAF7+ctrl,RPE1,TAF7+ctrl,primary_ge30,1,0.08145262258210156
RPE1::TAF7+ctrl,RPE1,TAF7+ctrl,primary_ge30,2,0.08080638501341224
RPE1::TAF7+ctrl,RPE1,TAF7+ctrl,primary_ge30,3,0.08183860174685822
RPE1::TAF7+ctrl,RPE1,TAF7+ctrl,primary_ge30,4,0.08060296346240697
RPE1::TAF10+ctrl,RPE1,TAF10+ctrl,sensitivity_10_29,1,0.08904109511268328
RPE1::TAF10+ctrl,RPE1,TAF10+ctrl,sensitivity_10_29,2,0.08800745834783649
RPE1::TAF10+ctrl,RPE1,TAF10+ctrl,sensitivity_10_29,3,0.0886821366167753
RPE1::TAF10+ctrl,RPE1,TAF10+ctrl,sensitivity_10_29,4,0.08830294247260753
RPE1::TBCB+ctrl,RPE1,TBCB+ctrl,primary_ge30,1,0.09471056353237124
RPE1::TBCB+ctrl,RPE1,TBCB+ctrl,primary_ge30,2,0.09479615780705253
RPE1::TBCB+ctrl,RPE1,TBCB+ctrl,primary_ge30,3,0.09515884217413055
RPE1::TBCB+ctrl,RPE1,TBCB+ctrl,primary_ge30,4,0.09478473957328226
RPE1::TCERG1+ctrl,RPE1,TCERG1+ctrl,primary_ge30,1,0.05756386695030772
RPE1::TCERG1+ctrl,RPE1,TCERG1+ctrl,primary_ge30,2,0.05826550687558735
RPE1::TCERG1+ctrl,RPE1,TCERG1+ctrl,primary_ge30,3,0.05790556958857178
RPE1::TCERG1+ctrl,RPE1,TCERG1+ctrl,primary_ge30,4,0.05680940156732478
RPE1::TCOF1+ctrl,RPE1,TCOF1+ctrl,primary_ge30,1,0.11188335511254359
RPE1::TCOF1+ctrl,RPE1,TCOF1+ctrl,primary_ge30,2,0.11133689162537162
RPE1::TCOF1+ctrl,RPE1,TCOF1+ctrl,primary_ge30,3,0.11208919971845367
RPE1::TCOF1+ctrl,RPE1,TCOF1+ctrl,primary_ge30,4,0.11095453687913687
RPE1::TELO2+ctrl,RPE1,TELO2+ctrl,primary_ge30,1,0.053600761897566046
RPE1::TELO2+ctrl,RPE1,TELO2+ctrl,primary_ge30,2,0.05377135556879493
RPE1::TELO2+ctrl,RPE1,TELO2+ctrl,primary_ge30,3,0.0544006953864342
RPE1::TELO2+ctrl,RPE1,TELO2+ctrl,primary_ge30,4,0.0533083611983006
RPE1::TERF2+ctrl,RPE1,TERF2+ctrl,primary_ge30,1,0.09702012326048036
RPE1::TERF2+ctrl,RPE1,TERF2+ctrl,primary_ge30,2,0.09584255546978818
RPE1::TERF2+ctrl,RPE1,TERF2+ctrl,primary_ge30,3,0.09718998885140345
RPE1::TERF2+ctrl,RPE1,TERF2+ctrl,primary_ge30,4,0.09731173522926666
RPE1::THAP11+ctrl,RPE1,THAP11+ctrl,primary_ge30,1,0.031186759847100648
RPE1::THAP11+ctrl,RPE1,THAP11+ctrl,primary_ge30,2,0.03146353333964558
RPE1::THAP11+ctrl,RPE1,THAP11+ctrl,primary_ge30,3,0.03230971635220713
RPE1::THAP11+ctrl,RPE1,THAP11+ctrl,primary_ge30,4,0.03187557684991271
RPE1::THOC7+ctrl,RPE1,THOC7+ctrl,primary_ge30,1,0.06569175467005556
RPE1::THOC7+ctrl,RPE1,THOC7+ctrl,primary_ge30,2,0.06617410742722156
RPE1::THOC7+ctrl,RPE1,THOC7+ctrl,primary_ge30,3,0.06626947605260945
RPE1::THOC7+ctrl,RPE1,THOC7+ctrl,primary_ge30,4,0.06538948978348061
RPE1::TIMM9+ctrl,RPE1,TIMM9+ctrl,primary_ge30,1,0.08890677391576123
RPE1::TIMM9+ctrl,RPE1,TIMM9+ctrl,primary_ge30,2,0.08861917892403501
RPE1::TIMM9+ctrl,RPE1,TIMM9+ctrl,primary_ge30,3,0.08905800057864313
RPE1::TIMM9+ctrl,RPE1,TIMM9+ctrl,primary_ge30,4,0.08868781168130087
RPE1::TIMM13+ctrl,RPE1,TIMM13+ctrl,primary_ge30,1,0.03533380615659477
RPE1::TIMM13+ctrl,RPE1,TIMM13+ctrl,primary_ge30,2,0.03598614802006365
RPE1::TIMM13+ctrl,RPE1,TIMM13+ctrl,primary_ge30,3,0.03567856455051375
RPE1::TIMM13+ctrl,RPE1,TIMM13+ctrl,primary_ge30,4,0.03586536106224703
RPE1::TIMM23B+ctrl,RPE1,TIMM23B+ctrl,primary_ge30,1,0.0844030769904171
RPE1::TIMM23B+ctrl,RPE1,TIMM23B+ctrl,primary_ge30,2,0.08407414670268593
RPE1::TIMM23B+ctrl,RPE1,TIMM23B+ctrl,primary_ge30,3,0.08473185772920759
RPE1::TIMM23B+ctrl,RPE1,TIMM23B+ctrl,primary_ge30,4,0.08377324051648545
RPE1::TIMM44+ctrl,RPE1,TIMM44+ctrl,primary_ge30,1,0.07777357507673352
RPE1::TIMM44+ctrl,RPE1,TIMM44+ctrl,primary_ge30,2,0.0774644515460447
RPE1::TIMM44+ctrl,RPE1,TIMM44+ctrl,primary_ge30,3,0.07863145840020021
RPE1::TIMM44+ctrl,RPE1,TIMM44+ctrl,primary_ge30,4,0.07759634621466717
RPE1::TMX2+ctrl,RPE1,TMX2+ctrl,primary_ge30,1,0.05131825685985391
RPE1::TMX2+ctrl,RPE1,TMX2+ctrl,primary_ge30,2,0.05235667173616992
RPE1::TMX2+ctrl,RPE1,TMX2+ctrl,primary_ge30,3,0.0517338351902098
RPE1::TMX2+ctrl,RPE1,TMX2+ctrl,primary_ge30,4,0.05195342956639036
RPE1::TOMM22+ctrl,RPE1,TOMM22+ctrl,primary_ge30,1,0.05721249229527194
RPE1::TOMM22+ctrl,RPE1,TOMM22+ctrl,primary_ge30,2,0.0577019134267483
RPE1::TOMM22+ctrl,RPE1,TOMM22+ctrl,primary_ge30,3,0.056236397686781375
RPE1::TOMM22+ctrl,RPE1,TOMM22+ctrl,primary_ge30,4,0.056266021192400706
RPE1::TOP1+ctrl,RPE1,TOP1+ctrl,primary_ge30,1,0.12445196681432509
RPE1::TOP1+ctrl,RPE1,TOP1+ctrl,primary_ge30,2,0.12374697983727424
RPE1::TOP1+ctrl,RPE1,TOP1+ctrl,primary_ge30,3,0.12363542064407963
RPE1::TOP1+ctrl,RPE1,TOP1+ctrl,primary_ge30,4,0.12479503396465788
RPE1::TPR+ctrl,RPE1,TPR+ctrl,primary_ge30,1,0.05428892068950455
RPE1::TPR+ctrl,RPE1,TPR+ctrl,primary_ge30,2,0.054991703967923806
RPE1::TPR+ctrl,RPE1,TPR+ctrl,primary_ge30,3,0.05413882642934139
RPE1::TPR+ctrl,RPE1,TPR+ctrl,primary_ge30,4,0.05422133647180066
RPE1::TPX2+ctrl,RPE1,TPX2+ctrl,sensitivity_10_29,1,0.0848655640848269
RPE1::TPX2+ctrl,RPE1,TPX2+ctrl,sensitivity_10_29,2,0.08468936733552354
RPE1::TPX2+ctrl,RPE1,TPX2+ctrl,sensitivity_10_29,3,0.0853483028714081
RPE1::TPX2+ctrl,RPE1,TPX2+ctrl,sensitivity_10_29,4,0.08514772775627112
RPE1::TRA2B+ctrl,RPE1,TRA2B+ctrl,primary_ge30,1,0.045581438944838196
RPE1::TRA2B+ctrl,RPE1,TRA2B+ctrl,primary_ge30,2,0.04687222418534655
RPE1::TRA2B+ctrl,RPE1,TRA2B+ctrl,primary_ge30,3,0.046823389839003936
RPE1::TRA2B+ctrl,RPE1,TRA2B+ctrl,primary_ge30,4,0.04625999060305323
RPE1::TREX2+ctrl,RPE1,TREX2+ctrl,primary_ge30,1,0.0634037081669315
RPE1::TREX2+ctrl,RPE1,TREX2+ctrl,primary_ge30,2,0.06355792708251105
RPE1::TREX2+ctrl,RPE1,TREX2+ctrl,primary_ge30,3,0.06333666557128063
RPE1::TREX2+ctrl,RPE1,TREX2+ctrl,primary_ge30,4,0.06260832279197062
RPE1::TRMT5+ctrl,RPE1,TRMT5+ctrl,primary_ge30,1,0.06985168414895075
RPE1::TRMT5+ctrl,RPE1,TRMT5+ctrl,primary_ge30,2,0.06903962961360798
RPE1::TRMT5+ctrl,RPE1,TRMT5+ctrl,primary_ge30,3,0.06951802949048698
RPE1::TRMT5+ctrl,RPE1,TRMT5+ctrl,primary_ge30,4,0.06929924368227172
RPE1::TRMT112+ctrl,RPE1,TRMT112+ctrl,primary_ge30,1,0.1007285191999219
RPE1::TRMT112+ctrl,RPE1,TRMT112+ctrl,primary_ge30,2,0.10085583381042872
RPE1::TRMT112+ctrl,RPE1,TRMT112+ctrl,primary_ge30,3,0.10098409728709241
RPE1::TRMT112+ctrl,RPE1,TRMT112+ctrl,primary_ge30,4,0.10052320650994898
RPE1::TSEN2+ctrl,RPE1,TSEN2+ctrl,primary_ge30,1,0.06715203997590137
RPE1::TSEN2+ctrl,RPE1,TSEN2+ctrl,primary_ge30,2,0.06636270514099388
RPE1::TSEN2+ctrl,RPE1,TSEN2+ctrl,primary_ge30,3,0.06741974251353171
RPE1::TSEN2+ctrl,RPE1,TSEN2+ctrl,primary_ge30,4,0.06650089316013426
RPE1::TSG101+ctrl,RPE1,TSG101+ctrl,primary_ge30,1,0.0820343276339904
RPE1::TSG101+ctrl,RPE1,TSG101+ctrl,primary_ge30,2,0.08173532821474398
RPE1::TSG101+ctrl,RPE1,TSG101+ctrl,primary_ge30,3,0.08242942711974079
RPE1::TSG101+ctrl,RPE1,TSG101+ctrl,primary_ge30,4,0.08204896622006755
RPE1::TSR1+ctrl,RPE1,TSR1+ctrl,primary_ge30,1,0.045870821993541415
RPE1::TSR1+ctrl,RPE1,TSR1+ctrl,primary_ge30,2,0.046546027295146154
RPE1::TSR1+ctrl,RPE1,TSR1+ctrl,primary_ge30,3,0.045743408041575916
RPE1::TSR1+ctrl,RPE1,TSR1+ctrl,primary_ge30,4,0.045243420073620436
RPE1::TTI1+ctrl,RPE1,TTI1+ctrl,primary_ge30,1,0.06989400371936716
RPE1::TTI1+ctrl,RPE1,TTI1+ctrl,primary_ge30,2,0.07004913323110688
RPE1::TTI1+ctrl,RPE1,TTI1+ctrl,primary_ge30,3,0.06951973440208468
RPE1::TTI1+ctrl,RPE1,TTI1+ctrl,primary_ge30,4,0.06975972615845738
RPE1::TTK+ctrl,RPE1,TTK+ctrl,primary_ge30,1,0.09037301536444153
RPE1::TTK+ctrl,RPE1,TTK+ctrl,primary_ge30,2,0.090995542057843
RPE1::TTK+ctrl,RPE1,TTK+ctrl,primary_ge30,3,0.09099595985315165
RPE1::TTK+ctrl,RPE1,TTK+ctrl,primary_ge30,4,0.0906205797857813
RPE1::TUBGCP2+ctrl,RPE1,TUBGCP2+ctrl,primary_ge30,1,0.08038673511844131
RPE1::TUBGCP2+ctrl,RPE1,TUBGCP2+ctrl,primary_ge30,2,0.08069078839571846
RPE1::TUBGCP2+ctrl,RPE1,TUBGCP2+ctrl,primary_ge30,3,0.08113375390562523
RPE1::TUBGCP2+ctrl,RPE1,TUBGCP2+ctrl,primary_ge30,4,0.0807188704808626
RPE1::TXNL4A+ctrl,RPE1,TXNL4A+ctrl,sensitivity_10_29,1,0.09223782496100812
RPE1::TXNL4A+ctrl,RPE1,TXNL4A+ctrl,sensitivity_10_29,2,0.09234359376289454
RPE1::TXNL4A+ctrl,RPE1,TXNL4A+ctrl,sensitivity_10_29,3,0.09230528715362565
RPE1::TXNL4A+ctrl,RPE1,TXNL4A+ctrl,sensitivity_10_29,4,0.09318534392344681
RPE1::U2AF1+ctrl,RPE1,U2AF1+ctrl,primary_ge30,1,0.09429037158302855
