dataset,fold_id,train_fraction,setting,score,budget,n_tasks,spearman,review_utility
Frangieh,frangieh_context_holdout_3_IFNγ,0.5,random_missing_pair,safeconf,0.050000000000000003,30,0.68142380422691873,0.51893236164082723
Frangieh,frangieh_context_holdout_3_IFNγ,0.5,random_missing_pair,safeconf,0.10000000000000001,30,0.68142380422691873,0.4332127219822362
Frangieh,frangieh_context_holdout_3_IFNγ,0.5,random_missing_pair,safeconf,0.20000000000000001,30,0.68142380422691873,0.4950569241297495
Frangieh,frangieh_context_holdout_3_IFNγ,0.5,random_missing_pair,safeconf,0.29999999999999999,30,0.68142380422691873,0.53867193800149016
Frangieh,frangieh_context_holdout_3_IFNγ,0.5,random_missing_pair,disagreement,0.050000000000000003,30,0.55639599555061181,0.45991221618914802
Frangieh,frangieh_context_holdout_3_IFNγ,0.5,random_missing_pair,disagreement,0.10000000000000001,30,0.55639599555061181,0.4332127219822362
Frangieh,frangieh_context_holdout_3_IFNγ,0.5,random_missing_pair,disagreement,0.20000000000000001,30,0.55639599555061181,0.4950569241297495
Frangieh,frangieh_context_holdout_3_IFNγ,0.5,random_missing_pair,disagreement,0.29999999999999999,30,0.55639599555061181,0.53867193800149016
Frangieh,frangieh_context_holdout_3_IFNγ,0.5,random_missing_pair,safeconf_m,0.050000000000000003,30,0.68113041294664023,0.51893236164082723
Frangieh,frangieh_context_holdout_3_IFNγ,0.5,random_missing_pair,safeconf_m,0.10000000000000001,30,0.68113041294664023,0.56827009800793926
Frangieh,frangieh_context_holdout_3_IFNγ,0.5,random_missing_pair,safeconf_m,0.20000000000000001,30,0.68113041294664023,0.4950569241297495
Frangieh,frangieh_context_holdout_3_IFNγ,0.5,random_missing_pair,safeconf_m,0.29999999999999999,30,0.68113041294664023,0.42560772672086861
Frangieh,frangieh_context_holdout_3_IFNγ,0.75,context_and_perturbation_unseen,magnitude,0.050000000000000003,30,0.37263626251390436,0.19376706736142943
Frangieh,frangieh_context_holdout_3_IFNγ,0.75,context_and_perturbation_unseen,magnitude,0.10000000000000001,30,0.37263626251390436,0.24774572024761968
Frangieh,frangieh_context_holdout_3_IFNγ,0.75,context_and_perturbation_unseen,magnitude,0.20000000000000001,30,0.37263626251390436,0.13975035223953622
Frangieh,frangieh_context_holdout_3_IFNγ,0.75,context_and_perturbation_unseen,magnitude,0.29999999999999999,30,0.37263626251390436,-0.049185083434890829
Frangieh,frangieh_context_holdout_3_IFNγ,0.75,context_and_perturbation_unseen,safeconf,0.050000000000000003,30,0.44694104560622916,0.19376706736142943
Frangieh,frangieh_context_holdout_3_IFNγ,0.75,context_and_perturbation_unseen,safeconf,0.10000000000000001,30,0.44694104560622916,0.24774572024761968
Frangieh,frangieh_context_holdout_3_IFNγ,0.75,context_and_perturbation_unseen,safeconf,0.20000000000000001,30,0.44694104560622916,0.12245632913073823
Frangieh,frangieh_context_holdout_3_IFNγ,0.75,context_and_perturbation_unseen,safeconf,0.29999999999999999,30,0.44694104560622916,-0.049185083434890829
Frangieh,frangieh_context_holdout_3_IFNγ,0.75,context_and_perturbation_unseen,disagreement,0.050000000000000003,30,0.40022246941045608,0.16594781857458663
Frangieh,frangieh_context_holdout_3_IFNγ,0.75,context_and_perturbation_unseen,disagreement,0.10000000000000001,30,0.40022246941045608,0.149950452355052
Frangieh,frangieh_context_holdout_3_IFNγ,0.75,context_and_perturbation_unseen,disagreement,0.20000000000000001,30,0.40022246941045608,0.10510332764253023
Frangieh,frangieh_context_holdout_3_IFNγ,0.75,context_and_perturbation_unseen,disagreement,0.29999999999999999,30,0.40022246941045608,0.11583660913400305
Frangieh,frangieh_context_holdout_3_IFNγ,0.75,context_and_perturbation_unseen,safeconf_m,0.050000000000000003,30,0.37975528364849831,0.19376706736142943
Frangieh,frangieh_context_holdout_3_IFNγ,0.75,context_and_perturbation_unseen,safeconf_m,0.10000000000000001,30,0.37975528364849831,0.24774572024761968
Frangieh,frangieh_context_holdout_3_IFNγ,0.75,context_and_perturbation_unseen,safeconf_m,0.20000000000000001,30,0.37975528364849831,0.13975035223953622
Frangieh,frangieh_context_holdout_3_IFNγ,0.75,context_and_perturbation_unseen,safeconf_m,0.29999999999999999,30,0.37975528364849831,-0.049185083434890829
Frangieh,frangieh_context_holdout_3_IFNγ,0.75,context_unseen_row,magnitude,0.050000000000000003,159,0.68597444470981617,0.48842460450661512
Frangieh,frangieh_context_holdout_3_IFNγ,0.75,context_unseen_row,magnitude,0.10000000000000001,159,0.68597444470981617,0.50988610187861649
Frangieh,frangieh_context_holdout_3_IFNγ,0.75,context_unseen_row,magnitude,0.20000000000000001,159,0.68597444470981617,0.69559317680963317
Frangieh,frangieh_context_holdout_3_IFNγ,0.75,context_unseen_row,magnitude,0.29999999999999999,159,0.68597444470981617,0.66798668528458049
Frangieh,frangieh_context_holdout_3_IFNγ,0.75,context_unseen_row,safeconf,0.050000000000000003,159,0.75435872940052562,0.45734330854573718
Frangieh,frangieh_context_holdout_3_IFNγ,0.75,context_unseen_row,safeconf,0.10000000000000001,159,0.75435872940052562,0.53635218190354961
Frangieh,frangieh_context_holdout_3_IFNγ,0.75,context_unseen_row,safeconf,0.20000000000000001,159,0.75435872940052562,0.69559317680963317
Frangieh,frangieh_context_holdout_3_IFNγ,0.75,context_unseen_row,safeconf,0.29999999999999999,159,0.75435872940052562,0.65276561500158814
Frangieh,frangieh_context_holdout_3_IFNγ,0.75,context_unseen_row,disagreement,0.050000000000000003,159,0.65780988774779081,0.47064922239423013
Frangieh,frangieh_context_holdout_3_IFNγ,0.75,context_unseen_row,disagreement,0.10000000000000001,159,0.65780988774779081,0.56716411905138919
Frangieh,frangieh_context_holdout_3_IFNγ,0.75,context_unseen_row,disagreement,0.20000000000000001,159,0.65780988774779081,0.60274694462631628
Frangieh,frangieh_context_holdout_3_IFNγ,0.75,context_unseen_row,disagreement,0.29999999999999999,159,0.65780988774779081,0.68125142456674137
Frangieh,frangieh_context_holdout_3_IFNγ,0.75,context_unseen_row,safeconf_m,0.050000000000000003,159,0.71289630872880139,0.48842460450661512
Frangieh,frangieh_context_holdout_3_IFNγ,0.75,context_unseen_row,safeconf_m,0.10000000000000001,159,0.71289630872880139,0.50988610187861649
Frangieh,frangieh_context_holdout_3_IFNγ,0.75,context_unseen_row,safeconf_m,0.20000000000000001,159,0.71289630872880139,0.69559317680963317
Frangieh,frangieh_context_holdout_3_IFNγ,0.75,context_unseen_row,safeconf_m,0.29999999999999999,159,0.71289630872880139,0.66798668528458049
Frangieh,frangieh_context_holdout_3_IFNγ,0.75,perturbation_unseen_column,magnitude,0.050000000000000003,60,0.72025562656293429,0.60437137896566817
Frangieh,frangieh_context_holdout_3_IFNγ,0.75,perturbation_unseen_column,magnitude,0.10000000000000001,60,0.72025562656293429,0.58841293056802135
Frangieh,frangieh_context_holdout_3_IFNγ,0.75,perturbation_unseen_column,magnitude,0.20000000000000001,60,0.72025562656293429,0.54449152219495101
Frangieh,frangieh_context_holdout_3_IFNγ,0.75,perturbation_unseen_column,magnitude,0.29999999999999999,60,0.72025562656293429,0.61098320374908366
Frangieh,frangieh_context_holdout_3_IFNγ,0.75,perturbation_unseen_column,safeconf,0.050000000000000003,60,0.7578771881078078,0.60437137896566817
Frangieh,frangieh_context_holdout_3_IFNγ,0.75,perturbation_unseen_column,safeconf,0.10000000000000001,60,0.7578771881078078,0.62330434178612415
Frangieh,frangieh_context_holdout_3_IFNγ,0.75,perturbation_unseen_column,safeconf,0.20000000000000001,60,0.7578771881078078,0.58394040098344457
Frangieh,frangieh_context_holdout_3_IFNγ,0.75,perturbation_unseen_column,safeconf,0.29999999999999999,60,0.7578771881078078,0.64608466323681002
Frangieh,frangieh_context_holdout_3_IFNγ,0.75,perturbation_unseen_column,disagreement,0.050000000000000003,60,0.30302861906085032,0.61930666894012942
Frangieh,frangieh_context_holdout_3_IFNγ,0.75,perturbation_unseen_column,disagreement,0.10000000000000001,60,0.30302861906085032,0.45878559057293411
Frangieh,frangieh_context_holdout_3_IFNγ,0.75,perturbation_unseen_column,disagreement,0.20000000000000001,60,0.30302861906085032,0.38475102139228595
Frangieh,frangieh_context_holdout_3_IFNγ,0.75,perturbation_unseen_column,disagreement,0.29999999999999999,60,0.30302861906085032,0.26601571694201243
Frangieh,frangieh_context_holdout_3_IFNγ,0.75,perturbation_unseen_column,safeconf_m,0.050000000000000003,60,0.73113260088451781,0.60437137896566817
Frangieh,frangieh_context_holdout_3_IFNγ,0.75,perturbation_unseen_column,safeconf_m,0.10000000000000001,60,0.73113260088451781,0.58841293056802135
Frangieh,frangieh_context_holdout_3_IFNγ,0.75,perturbation_unseen_column,safeconf_m,0.20000000000000001,60,0.73113260088451781,0.55540467685072592
Frangieh,frangieh_context_holdout_3_IFNγ,0.75,perturbation_unseen_column,safeconf_m,0.29999999999999999,60,0.73113260088451781,0.59655978554334621
Frangieh,frangieh_context_holdout_3_IFNγ,0.75,random_missing_pair,magnitude,0.050000000000000003,30,0.66229143492769738,0.49847042367829608
Frangieh,frangieh_context_holdout_3_IFNγ,0.75,random_missing_pair,magnitude,0.10000000000000001,30,0.66229143492769738,0.44418620934895869
Frangieh,frangieh_context_holdout_3_IFNγ,0.75,random_missing_pair,magnitude,0.20000000000000001,30,0.66229143492769738,0.54182055829097464
Frangieh,frangieh_context_holdout_3_IFNγ,0.75,random_missing_pair,magnitude,0.29999999999999999,30,0.66229143492769738,0.42470114003143794
Frangieh,frangieh_context_holdout_3_IFNγ,0.75,random_missing_pair,safeconf,0.050000000000000003,30,0.47408231368186876,0.49847042367829608
Frangieh,frangieh_context_holdout_3_IFNγ,0.75,random_missing_pair,safeconf,0.10000000000000001,30,0.47408231368186876,0.44418620934895869
Frangieh,frangieh_context_holdout_3_IFNγ,0.75,random_missing_pair,safeconf,0.20000000000000001,30,0.47408231368186876,0.44404169101302526
Frangieh,frangieh_context_holdout_3_IFNγ,0.75,random_missing_pair,safeconf,0.29999999999999999,30,0.47408231368186876,0.40231273142892038
Frangieh,frangieh_context_holdout_3_IFNγ,0.75,random_missing_pair,disagreement,0.050000000000000003,30,0.62002224694104557,0.50187159692886218
Frangieh,frangieh_context_holdout_3_IFNγ,0.75,random_missing_pair,disagreement,0.10000000000000001,30,0.62002224694104557,0.44418620934895869
Frangieh,frangieh_context_holdout_3_IFNγ,0.75,random_missing_pair,disagreement,0.20000000000000001,30,0.62002224694104557,0.29875398199945147
Frangieh,frangieh_context_holdout_3_IFNγ,0.75,random_missing_pair,disagreement,0.29999999999999999,30,0.62002224694104557,0.40231273142892038
Frangieh,frangieh_context_holdout_3_IFNγ,0.75,random_missing_pair,safeconf_m,0.050000000000000003,30,0.64567805494659025,0.49847042367829608
Frangieh,frangieh_context_holdout_3_IFNγ,0.75,random_missing_pair,safeconf_m,0.10000000000000001,30,0.64567805494659025,0.44418620934895869
Frangieh,frangieh_context_holdout_3_IFNγ,0.75,random_missing_pair,safeconf_m,0.20000000000000001,30,0.64567805494659025,0.54182055829097464
Frangieh,frangieh_context_holdout_3_IFNγ,0.75,random_missing_pair,safeconf_m,0.29999999999999999,30,0.64567805494659025,0.42470114003143794
Frangieh,frangieh_context_holdout_3_IFNγ,1,context_and_perturbation_unseen,magnitude,0.050000000000000003,30,0.53281423804226924,0.18640677373314601
Frangieh,frangieh_context_holdout_3_IFNγ,1,context_and_perturbation_unseen,magnitude,0.10000000000000001,30,0.53281423804226924,0.14365047615785059
Frangieh,frangieh_context_holdout_3_IFNγ,1,context_and_perturbation_unseen,magnitude,0.20000000000000001,30,0.53281423804226924,0.14361387469829179
Frangieh,frangieh_context_holdout_3_IFNγ,1,context_and_perturbation_unseen,magnitude,0.29999999999999999,30,0.53281423804226924,0.75153784657622602
Frangieh,frangieh_context_holdout_3_IFNγ,1,context_and_perturbation_unseen,safeconf,0.050000000000000003,30,0.53236929922135712,0.18640677373314601
Frangieh,frangieh_context_holdout_3_IFNγ,1,context_and_perturbation_unseen,safeconf,0.10000000000000001,30,0.53236929922135712,0.14365047615785059
Frangieh,frangieh_context_holdout_3_IFNγ,1,context_and_perturbation_unseen,safeconf,0.20000000000000001,30,0.53236929922135712,0.14361387469829179
Frangieh,frangieh_context_holdout_3_IFNγ,1,context_and_perturbation_unseen,safeconf,0.29999999999999999,30,0.53236929922135712,0.7602159751864267
Frangieh,frangieh_context_holdout_3_IFNγ,1,context_and_perturbation_unseen,disagreement,0.050000000000000003,30,0.42202447163515011,0.18640677373314601
Frangieh,frangieh_context_holdout_3_IFNγ,1,context_and_perturbation_unseen,disagreement,0.10000000000000001,30,0.42202447163515011,0.14038954309384102
Frangieh,frangieh_context_holdout_3_IFNγ,1,context_and_perturbation_unseen,disagreement,0.20000000000000001,30,0.42202447163515011,0.060325182327084483
Frangieh,frangieh_context_holdout_3_IFNγ,1,context_and_perturbation_unseen,disagreement,0.29999999999999999,30,0.42202447163515011,0.065842821916159699
Frangieh,frangieh_context_holdout_3_IFNγ,1,context_and_perturbation_unseen,safeconf_m,0.050000000000000003,30,0.53420848033313684,0.18640677373314601
Frangieh,frangieh_context_holdout_3_IFNγ,1,context_and_perturbation_unseen,safeconf_m,0.10000000000000001,30,0.53420848033313684,0.14365047615785059
Frangieh,frangieh_context_holdout_3_IFNγ,1,context_and_perturbation_unseen,safeconf_m,0.20000000000000001,30,0.53420848033313684,0.14361387469829179
Frangieh,frangieh_context_holdout_3_IFNγ,1,context_and_perturbation_unseen,safeconf_m,0.29999999999999999,30,0.53420848033313684,0.75153784657622602
Frangieh,frangieh_context_holdout_3_IFNγ,1,context_unseen_row,magnitude,0.050000000000000003,159,0.81269703845235264,0.55065949743342057
Frangieh,frangieh_context_holdout_3_IFNγ,1,context_unseen_row,magnitude,0.10000000000000001,159,0.81269703845235264,0.64950041424714333
Frangieh,frangieh_context_holdout_3_IFNγ,1,context_unseen_row,magnitude,0.20000000000000001,159,0.81269703845235264,0.73028289650225109
Frangieh,frangieh_context_holdout_3_IFNγ,1,context_unseen_row,magnitude,0.29999999999999999,159,0.81269703845235264,0.76855933644186158
Frangieh,frangieh_context_holdout_3_IFNγ,1,context_unseen_row,safeconf,0.050000000000000003,159,0.81979042273704328,0.55065949743342057
Frangieh,frangieh_context_holdout_3_IFNγ,1,context_unseen_row,safeconf,0.10000000000000001,159,0.81979042273704328,0.67201042983111836
Frangieh,frangieh_context_holdout_3_IFNγ,1,context_unseen_row,safeconf,0.20000000000000001,159,0.81979042273704328,0.73028289650225109
Frangieh,frangieh_context_holdout_3_IFNγ,1,context_unseen_row,safeconf,0.29999999999999999,159,0.81979042273704328,0.77951726370429442
Frangieh,frangieh_context_holdout_3_IFNγ,1,context_unseen_row,disagreement,0.050000000000000003,159,0.77116073561022225,0.55588070916869592
Frangieh,frangieh_context_holdout_3_IFNγ,1,context_unseen_row,disagreement,0.10000000000000001,159,0.77116073561022225,0.64583709248631482
Frangieh,frangieh_context_holdout_3_IFNγ,1,context_unseen_row,disagreement,0.20000000000000001,159,0.77116073561022225,0.61064436333515248
Frangieh,frangieh_context_holdout_3_IFNγ,1,context_unseen_row,disagreement,0.29999999999999999,159,0.77116073561022225,0.75921087121177966
Frangieh,frangieh_context_holdout_3_IFNγ,1,context_unseen_row,safeconf_m,0.050000000000000003,159,0.81803383546114017,0.55065949743342057
Frangieh,frangieh_context_holdout_3_IFNγ,1,context_unseen_row,safeconf_m,0.10000000000000001,159,0.81803383546114017,0.64950041424714333
Frangieh,frangieh_context_holdout_3_IFNγ,1,context_unseen_row,safeconf_m,0.20000000000000001,159,0.81803383546114017,0.73028289650225109
Frangieh,frangieh_context_holdout_3_IFNγ,1,context_unseen_row,safeconf_m,0.29999999999999999,159,0.81803383546114017,0.76855933644186158
Frangieh,frangieh_context_holdout_3_IFNγ,1,perturbation_unseen_column,magnitude,0.050000000000000003,60,0.71308696860238963,0.52529880022474118
Frangieh,frangieh_context_holdout_3_IFNγ,1,perturbation_unseen_column,magnitude,0.10000000000000001,60,0.71308696860238963,0.57947874236710739
Frangieh,frangieh_context_holdout_3_IFNγ,1,perturbation_unseen_column,magnitude,0.20000000000000001,60,0.71308696860238963,0.52124688335611991
Frangieh,frangieh_context_holdout_3_IFNγ,1,perturbation_unseen_column,magnitude,0.29999999999999999,60,0.71308696860238963,0.59529543451355404
Frangieh,frangieh_context_holdout_3_IFNγ,1,perturbation_unseen_column,safeconf,0.050000000000000003,60,0.75465407057515987,0.56768609581819363
Frangieh,frangieh_context_holdout_3_IFNγ,1,perturbation_unseen_column,safeconf,0.10000000000000001,60,0.75465407057515987,0.57947874236710739
Frangieh,frangieh_context_holdout_3_IFNγ,1,perturbation_unseen_column,safeconf,0.20000000000000001,60,0.75465407057515987,0.56203410245037067
Frangieh,frangieh_context_holdout_3_IFNγ,1,perturbation_unseen_column,safeconf,0.29999999999999999,60,0.75465407057515987,0.59529543451355404
Frangieh,frangieh_context_holdout_3_IFNγ,1,perturbation_unseen_column,disagreement,0.050000000000000003,60,0.24429008057793833,0.55521799996406751
Frangieh,frangieh_context_holdout_3_IFNγ,1,perturbation_unseen_column,disagreement,0.10000000000000001,60,0.24429008057793833,0.40881854086289304
Frangieh,frangieh_context_holdout_3_IFNγ,1,perturbation_unseen_column,disagreement,0.20000000000000001,60,0.24429008057793833,0.24017064743936115
Frangieh,frangieh_context_holdout_3_IFNγ,1,perturbation_unseen_column,disagreement,0.29999999999999999,60,0.24429008057793833,0.21307235731938454
Frangieh,frangieh_context_holdout_3_IFNγ,1,perturbation_unseen_column,safeconf_m,0.050000000000000003,60,0.71999777737650472,0.52529880022474118
Frangieh,frangieh_context_holdout_3_IFNγ,1,perturbation_unseen_column,safeconf_m,0.10000000000000001,60,0.71999777737650472,0.57947874236710739
Frangieh,frangieh_context_holdout_3_IFNγ,1,perturbation_unseen_column,safeconf_m,0.20000000000000001,60,0.71999777737650472,0.52124688335611991
Frangieh,frangieh_context_holdout_3_IFNγ,1,perturbation_unseen_column,safeconf_m,0.29999999999999999,60,0.71999777737650472,0.59529543451355404
Frangieh,frangieh_context_holdout_3_IFNγ,1,random_missing_pair,magnitude,0.050000000000000003,30,0.47675194660734149,0.61373649748443404
Frangieh,frangieh_context_holdout_3_IFNγ,1,random_missing_pair,magnitude,0.10000000000000001,30,0.47675194660734149,1
Frangieh,frangieh_context_holdout_3_IFNγ,1,random_missing_pair,magnitude,0.20000000000000001,30,0.47675194660734149,0.76663078232880832
Frangieh,frangieh_context_holdout_3_IFNγ,1,random_missing_pair,magnitude,0.29999999999999999,30,0.47675194660734149,0.75601685317173717
Frangieh,frangieh_context_holdout_3_IFNγ,1,random_missing_pair,safeconf,0.050000000000000003,30,0.37886540600667407,0.61373649748443404
Frangieh,frangieh_context_holdout_3_IFNγ,1,random_missing_pair,safeconf,0.10000000000000001,30,0.37886540600667407,1
Frangieh,frangieh_context_holdout_3_IFNγ,1,random_missing_pair,safeconf,0.20000000000000001,30,0.37886540600667407,0.77283247987374526
Frangieh,frangieh_context_holdout_3_IFNγ,1,random_missing_pair,safeconf,0.29999999999999999,30,0.37886540600667407,0.75601685317173717
Frangieh,frangieh_context_holdout_3_IFNγ,1,random_missing_pair,disagreement,0.050000000000000003,30,0.39265850945494996,0.61373649748443404
Frangieh,frangieh_context_holdout_3_IFNγ,1,random_missing_pair,disagreement,0.10000000000000001,30,0.39265850945494996,0.52567003378385369
Frangieh,frangieh_context_holdout_3_IFNγ,1,random_missing_pair,disagreement,0.20000000000000001,30,0.39265850945494996,0.77283247987374526
Frangieh,frangieh_context_holdout_3_IFNγ,1,random_missing_pair,disagreement,0.29999999999999999,30,0.39265850945494996,0.58590084234518103
Frangieh,frangieh_context_holdout_3_IFNγ,1,random_missing_pair,safeconf_m,0.050000000000000003,30,0.46328439064191601,0.61373649748443404
Frangieh,frangieh_context_holdout_3_IFNγ,1,random_missing_pair,safeconf_m,0.10000000000000001,30,0.46328439064191601,1
Frangieh,frangieh_context_holdout_3_IFNγ,1,random_missing_pair,safeconf_m,0.20000000000000001,30,0.46328439064191601,0.76663078232880832
Frangieh,frangieh_context_holdout_3_IFNγ,1,random_missing_pair,safeconf_m,0.29999999999999999,30,0.46328439064191601,0.75601685317173717
Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,0.25,context_and_perturbation_unseen,magnitude,0.050000000000000003,7,0.14285714285714288,-0.73547504643238493
Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,0.25,context_and_perturbation_unseen,magnitude,0.10000000000000001,7,0.14285714285714288,-0.73547504643238493
Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,0.25,context_and_perturbation_unseen,magnitude,0.20000000000000001,7,0.14285714285714288,0.18155156306909304
Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,0.25,context_and_perturbation_unseen,magnitude,0.29999999999999999,7,0.14285714285714288,-0.12928507538766706
Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,0.25,context_and_perturbation_unseen,safeconf,0.050000000000000003,7,,0
Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,0.25,context_and_perturbation_unseen,safeconf,0.10000000000000001,7,,0
Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,0.25,context_and_perturbation_unseen,safeconf,0.20000000000000001,7,,0
Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,0.25,context_and_perturbation_unseen,safeconf,0.29999999999999999,7,,0
Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,0.25,context_and_perturbation_unseen,disagreement,0.050000000000000003,7,0.14285714285714288,-0.49945099819975608
Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,0.25,context_and_perturbation_unseen,disagreement,0.10000000000000001,7,0.14285714285714288,-0.49945099819975608
Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,0.25,context_and_perturbation_unseen,disagreement,0.20000000000000001,7,0.14285714285714288,-0.095645875560160146
Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,0.25,context_and_perturbation_unseen,disagreement,0.29999999999999999,7,0.14285714285714288,0.17481845980116981
Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,0.25,context_and_perturbation_unseen,safeconf_m,0.050000000000000003,7,0.14285714285714288,-0.73547504643238493
Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,0.25,context_and_perturbation_unseen,safeconf_m,0.10000000000000001,7,0.14285714285714288,-0.73547504643238493
Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,0.25,context_and_perturbation_unseen,safeconf_m,0.20000000000000001,7,0.14285714285714288,0.18155156306909304
Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,0.25,context_and_perturbation_unseen,safeconf_m,0.29999999999999999,7,0.14285714285714288,-0.12928507538766706
Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,0.25,context_unseen_row,magnitude,0.050000000000000003,24,-0.27304347826086955,-0.081817063276512558
Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,0.25,context_unseen_row,magnitude,0.10000000000000001,24,-0.27304347826086955,-0.16874181586171624
Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,0.25,context_unseen_row,magnitude,0.20000000000000001,24,-0.27304347826086955,0.022637396882059773
Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,0.25,context_unseen_row,magnitude,0.29999999999999999,24,-0.27304347826086955,-0.23177642814407468
Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,0.25,context_unseen_row,safeconf,0.050000000000000003,24,0.52550631451169949,0.23710503244107692
Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,0.25,context_unseen_row,safeconf,0.10000000000000001,24,0.52550631451169949,0.26795143830843038
Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,0.25,context_unseen_row,safeconf,0.20000000000000001,24,0.52550631451169949,0.34032744556745209
Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,0.25,context_unseen_row,safeconf,0.29999999999999999,24,0.52550631451169949,0.44664541917889738
Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,0.25,context_unseen_row,disagreement,0.050000000000000003,24,-0.18434782608695649,0.26340304495844086
Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,0.25,context_unseen_row,disagreement,0.10000000000000001,24,-0.18434782608695649,0.23406803079015603
Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,0.25,context_unseen_row,disagreement,0.20000000000000001,24,-0.18434782608695649,0.11035706399817065
Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,0.25,context_unseen_row,disagreement,0.29999999999999999,24,-0.18434782608695649,-0.18777132163245805
Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,0.25,context_unseen_row,safeconf_m,0.050000000000000003,24,-0.21013709064674113,-0.081817063276512558
Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,0.25,context_unseen_row,safeconf_m,0.10000000000000001,24,-0.21013709064674113,-0.16874181586171624
Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,0.25,context_unseen_row,safeconf_m,0.20000000000000001,24,-0.21013709064674113,0.022637396882059773
Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,0.25,context_unseen_row,safeconf_m,0.29999999999999999,24,-0.21013709064674113,-0.23177642814407468
Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,0.25,perturbation_unseen_column,magnitude,0.050000000000000003,28,0.059113300492610842,-0.17677756978282963
Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,0.25,perturbation_unseen_column,magnitude,0.10000000000000001,28,0.059113300492610842,-0.12978231308068053
Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,0.25,perturbation_unseen_column,magnitude,0.20000000000000001,28,0.059113300492610842,-0.19235279418286094
Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,0.25,perturbation_unseen_column,magnitude,0.29999999999999999,28,0.059113300492610842,-0.2222835289828369
Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,0.25,perturbation_unseen_column,safeconf,0.050000000000000003,28,,0
Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,0.25,perturbation_unseen_column,safeconf,0.10000000000000001,28,,0
Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,0.25,perturbation_unseen_column,safeconf,0.20000000000000001,28,,0
Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,0.25,perturbation_unseen_column,safeconf,0.29999999999999999,28,,0
Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,0.25,perturbation_unseen_column,disagreement,0.050000000000000003,28,-0.44991789819376027,-0.24606669474729356
Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,0.25,perturbation_unseen_column,disagreement,0.10000000000000001,28,-0.44991789819376027,-0.27920327080640028
Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,0.25,perturbation_unseen_column,disagreement,0.20000000000000001,28,-0.44991789819376027,-0.51174529734838248
Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,0.25,perturbation_unseen_column,disagreement,0.29999999999999999,28,-0.44991789819376027,-0.34535436014738907
Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,0.25,perturbation_unseen_column,safeconf_m,0.050000000000000003,28,0.059113300492610842,-0.17677756978282963
Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,0.25,perturbation_unseen_column,safeconf_m,0.10000000000000001,28,0.059113300492610842,-0.12978231308068053
Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,0.25,perturbation_unseen_column,safeconf_m,0.20000000000000001,28,0.059113300492610842,-0.19235279418286094
Lara_exvivo,Lara_exvivo_context_holdout_1_EBMP,0.25,perturbation_unseen_column,safeconf_m,0.29999999999999999,28,0.059113300492610842,-0.2222835289828369
