dataset,setting,train_fraction,score,budget,n_batches,spearman,review_utility
Frangieh,random_missing_pair,1,safeconf,0.10000000000000001,3,0.68439006303299965,0.98285270540856828
Frangieh,random_missing_pair,1,safeconf,0.20000000000000001,3,0.68439006303299965,0.84806433782247026
Frangieh,random_missing_pair,1,safeconf,0.29999999999999999,3,0.68439006303299965,0.85436961183081495
Frangieh,random_missing_pair,1,safeconf_m,0.050000000000000003,3,0.70045686094820059,0.87124549916147798
Frangieh,random_missing_pair,1,safeconf_m,0.10000000000000001,3,0.70045686094820059,0.9549954521856755
Frangieh,random_missing_pair,1,safeconf_m,0.20000000000000001,3,0.70045686094820059,0.85078116877156384
Frangieh,random_missing_pair,1,safeconf_m,0.29999999999999999,3,0.70045686094820059,0.8348327157186729
Lara_exvivo,context_and_perturbation_unseen,0.25,disagreement,0.050000000000000003,5,0.05000000000000001,0.14735284856881334
Lara_exvivo,context_and_perturbation_unseen,0.25,disagreement,0.10000000000000001,5,0.05000000000000001,0.14735284856881334
Lara_exvivo,context_and_perturbation_unseen,0.25,disagreement,0.20000000000000001,5,0.05000000000000001,0.29564495291644038
Lara_exvivo,context_and_perturbation_unseen,0.25,disagreement,0.29999999999999999,5,0.05000000000000001,0.064671689906180302
Lara_exvivo,context_and_perturbation_unseen,0.25,magnitude,0.050000000000000003,5,0.057142857142857148,0.31113387529486269
Lara_exvivo,context_and_perturbation_unseen,0.25,magnitude,0.10000000000000001,5,0.057142857142857148,0.31113387529486269
Lara_exvivo,context_and_perturbation_unseen,0.25,magnitude,0.20000000000000001,5,0.057142857142857148,0.22591948000803236
Lara_exvivo,context_and_perturbation_unseen,0.25,magnitude,0.29999999999999999,5,0.057142857142857148,-0.094841934134227729
Lara_exvivo,context_and_perturbation_unseen,0.25,safeconf,0.050000000000000003,5,0.023809523809523808,0.15841101301508864
Lara_exvivo,context_and_perturbation_unseen,0.25,safeconf,0.10000000000000001,5,0.023809523809523808,0.15841101301508864
Lara_exvivo,context_and_perturbation_unseen,0.25,safeconf,0.20000000000000001,5,0.023809523809523808,0.32914413613119775
Lara_exvivo,context_and_perturbation_unseen,0.25,safeconf,0.29999999999999999,5,0.023809523809523808,0.18136234590555458
Lara_exvivo,context_and_perturbation_unseen,0.25,safeconf_m,0.050000000000000003,5,0.053926962644318885,0.31113387529486269
Lara_exvivo,context_and_perturbation_unseen,0.25,safeconf_m,0.10000000000000001,5,0.053926962644318885,0.31113387529486269
Lara_exvivo,context_and_perturbation_unseen,0.25,safeconf_m,0.20000000000000001,5,0.053926962644318885,0.22591948000803236
Lara_exvivo,context_and_perturbation_unseen,0.25,safeconf_m,0.29999999999999999,5,0.053926962644318885,-0.094841934134227729
Lara_exvivo,context_and_perturbation_unseen,0.5,disagreement,0.050000000000000003,5,0.12142857142857147,0.17224664961151342
Lara_exvivo,context_and_perturbation_unseen,0.5,disagreement,0.10000000000000001,5,0.12142857142857147,0.17224664961151342
Lara_exvivo,context_and_perturbation_unseen,0.5,disagreement,0.20000000000000001,5,0.12142857142857147,0.31447655706251126
Lara_exvivo,context_and_perturbation_unseen,0.5,disagreement,0.29999999999999999,5,0.12142857142857147,0.13713252053260844
Lara_exvivo,context_and_perturbation_unseen,0.5,magnitude,0.050000000000000003,5,0.20714285714285721,0.13744054157978397
Lara_exvivo,context_and_perturbation_unseen,0.5,magnitude,0.10000000000000001,5,0.20714285714285721,0.13744054157978397
Lara_exvivo,context_and_perturbation_unseen,0.5,magnitude,0.20000000000000001,5,0.20714285714285721,0.042181963098600977
Lara_exvivo,context_and_perturbation_unseen,0.5,magnitude,0.29999999999999999,5,0.20714285714285721,0.21332601198661796
Lara_exvivo,context_and_perturbation_unseen,0.5,safeconf,0.050000000000000003,5,0.19285714285714289,0.13744054157978397
Lara_exvivo,context_and_perturbation_unseen,0.5,safeconf,0.10000000000000001,5,0.19285714285714289,0.13744054157978397
Lara_exvivo,context_and_perturbation_unseen,0.5,safeconf,0.20000000000000001,5,0.19285714285714289,-0.011354387134635848
Lara_exvivo,context_and_perturbation_unseen,0.5,safeconf,0.29999999999999999,5,0.19285714285714289,0.12005857776999948
Lara_exvivo,context_and_perturbation_unseen,0.5,safeconf_m,0.050000000000000003,5,0.20013107253167597,0.13744054157978397
Lara_exvivo,context_and_perturbation_unseen,0.5,safeconf_m,0.10000000000000001,5,0.20013107253167597,0.13744054157978397
Lara_exvivo,context_and_perturbation_unseen,0.5,safeconf_m,0.20000000000000001,5,0.20013107253167597,0.042181963098600977
Lara_exvivo,context_and_perturbation_unseen,0.5,safeconf_m,0.29999999999999999,5,0.20013107253167597,0.27840034848606121
Lara_exvivo,context_and_perturbation_unseen,0.75,disagreement,0.050000000000000003,5,0.057142857142857162,0.044038917070163178
Lara_exvivo,context_and_perturbation_unseen,0.75,disagreement,0.10000000000000001,5,0.057142857142857162,0.044038917070163178
Lara_exvivo,context_and_perturbation_unseen,0.75,disagreement,0.20000000000000001,5,0.057142857142857162,-0.22625882725232233
Lara_exvivo,context_and_perturbation_unseen,0.75,disagreement,0.29999999999999999,5,0.057142857142857162,-0.17771135462341875
Lara_exvivo,context_and_perturbation_unseen,0.75,magnitude,0.050000000000000003,5,0.014285714285714296,0.12593194844941388
Lara_exvivo,context_and_perturbation_unseen,0.75,magnitude,0.10000000000000001,5,0.014285714285714296,0.12593194844941388
Lara_exvivo,context_and_perturbation_unseen,0.75,magnitude,0.20000000000000001,5,0.014285714285714296,0.049444542915497269
Lara_exvivo,context_and_perturbation_unseen,0.75,magnitude,0.29999999999999999,5,0.014285714285714296,-0.10161532589634263
Lara_exvivo,context_and_perturbation_unseen,0.75,safeconf,0.050000000000000003,5,0.071428571428571438,0.12593194844941388
Lara_exvivo,context_and_perturbation_unseen,0.75,safeconf,0.10000000000000001,5,0.071428571428571438,0.12593194844941388
Lara_exvivo,context_and_perturbation_unseen,0.75,safeconf,0.20000000000000001,5,0.071428571428571438,0.016011492054391181
Lara_exvivo,context_and_perturbation_unseen,0.75,safeconf,0.29999999999999999,5,0.071428571428571438,0.011719886322657002
Lara_exvivo,context_and_perturbation_unseen,0.75,safeconf_m,0.050000000000000003,5,0.0071428571428571504,0.12593194844941388
Lara_exvivo,context_and_perturbation_unseen,0.75,safeconf_m,0.10000000000000001,5,0.0071428571428571504,0.12593194844941388
Lara_exvivo,context_and_perturbation_unseen,0.75,safeconf_m,0.20000000000000001,5,0.0071428571428571504,0.049444542915497269
Lara_exvivo,context_and_perturbation_unseen,0.75,safeconf_m,0.29999999999999999,5,0.0071428571428571504,-0.10161532589634263
Lara_exvivo,context_and_perturbation_unseen,1,disagreement,0.050000000000000003,5,-0.0071428571428571565,-0.20629152209485122
Lara_exvivo,context_and_perturbation_unseen,1,disagreement,0.10000000000000001,5,-0.0071428571428571565,-0.20629152209485122
Lara_exvivo,context_and_perturbation_unseen,1,disagreement,0.20000000000000001,5,-0.0071428571428571565,-0.099524759909454891
Lara_exvivo,context_and_perturbation_unseen,1,disagreement,0.29999999999999999,5,-0.0071428571428571565,-0.033673739227917845
Lara_exvivo,context_and_perturbation_unseen,1,magnitude,0.050000000000000003,5,0.042857142857142885,0.15048277303651608
Lara_exvivo,context_and_perturbation_unseen,1,magnitude,0.10000000000000001,5,0.042857142857142885,0.15048277303651608
Lara_exvivo,context_and_perturbation_unseen,1,magnitude,0.20000000000000001,5,0.042857142857142885,-0.1295115391314135
Lara_exvivo,context_and_perturbation_unseen,1,magnitude,0.29999999999999999,5,0.042857142857142885,-0.066810032315259671
Lara_exvivo,context_and_perturbation_unseen,1,safeconf,0.050000000000000003,5,-0.0071428571428571504,0.023334434208892123
Lara_exvivo,context_and_perturbation_unseen,1,safeconf,0.10000000000000001,5,-0.0071428571428571504,0.023334434208892123
Lara_exvivo,context_and_perturbation_unseen,1,safeconf,0.20000000000000001,5,-0.0071428571428571504,-0.10189820013879478
Lara_exvivo,context_and_perturbation_unseen,1,safeconf,0.29999999999999999,5,-0.0071428571428571504,-0.14656323252570042
Lara_exvivo,context_and_perturbation_unseen,1,safeconf_m,0.050000000000000003,5,0.038994822771531323,0.15048277303651608
Lara_exvivo,context_and_perturbation_unseen,1,safeconf_m,0.10000000000000001,5,0.038994822771531323,0.15048277303651608
Lara_exvivo,context_and_perturbation_unseen,1,safeconf_m,0.20000000000000001,5,0.038994822771531323,-0.1295115391314135
Lara_exvivo,context_and_perturbation_unseen,1,safeconf_m,0.29999999999999999,5,0.038994822771531323,-0.066810032315259671
Lara_exvivo,context_unseen_row,0.25,disagreement,0.050000000000000003,5,0.18695652173913041,0.55994806844046807
Lara_exvivo,context_unseen_row,0.25,disagreement,0.10000000000000001,5,0.18695652173913041,0.50893519175383795
Lara_exvivo,context_unseen_row,0.25,disagreement,0.20000000000000001,5,0.18695652173913041,0.3943942619783975
Lara_exvivo,context_unseen_row,0.25,disagreement,0.29999999999999999,5,0.18695652173913041,0.26846483324848525
Lara_exvivo,context_unseen_row,0.25,magnitude,0.050000000000000003,5,0.066956521739130428,0.29841670726245095
Lara_exvivo,context_unseen_row,0.25,magnitude,0.10000000000000001,5,0.066956521739130428,0.19327146649066887
Lara_exvivo,context_unseen_row,0.25,magnitude,0.20000000000000001,5,0.066956521739130428,0.29314893288624444
Lara_exvivo,context_unseen_row,0.25,magnitude,0.29999999999999999,5,0.066956521739130428,0.17064175327521505
Lara_exvivo,context_unseen_row,0.25,safeconf,0.050000000000000003,5,0.48417155415024549,0.44307827859094367
Lara_exvivo,context_unseen_row,0.25,safeconf,0.10000000000000001,5,0.48417155415024549,0.44778259971956891
Lara_exvivo,context_unseen_row,0.25,safeconf,0.20000000000000001,5,0.48417155415024549,0.4050607682797292
Lara_exvivo,context_unseen_row,0.25,safeconf,0.29999999999999999,5,0.48417155415024549,0.41853913460367487
Lara_exvivo,context_unseen_row,0.25,safeconf_m,0.050000000000000003,5,0.11097894857287419,0.29841670726245095
Lara_exvivo,context_unseen_row,0.25,safeconf_m,0.10000000000000001,5,0.11097894857287419,0.19327146649066887
Lara_exvivo,context_unseen_row,0.25,safeconf_m,0.20000000000000001,5,0.11097894857287419,0.31349821449041027
Lara_exvivo,context_unseen_row,0.25,safeconf_m,0.29999999999999999,5,0.11097894857287419,0.17064175327521505
Lara_exvivo,context_unseen_row,0.5,disagreement,0.050000000000000003,5,0.3669565217391304,0.63581356500461261
Lara_exvivo,context_unseen_row,0.5,disagreement,0.10000000000000001,5,0.3669565217391304,0.57383851259158214
Lara_exvivo,context_unseen_row,0.5,disagreement,0.20000000000000001,5,0.3669565217391304,0.52178125243336415
Lara_exvivo,context_unseen_row,0.5,disagreement,0.29999999999999999,5,0.3669565217391304,0.44526798381753963
Lara_exvivo,context_unseen_row,0.5,magnitude,0.050000000000000003,5,0.31930434782608691,0.5187547414900775
Lara_exvivo,context_unseen_row,0.5,magnitude,0.10000000000000001,5,0.31930434782608691,0.47979529526194764
Lara_exvivo,context_unseen_row,0.5,magnitude,0.20000000000000001,5,0.31930434782608691,0.5414400653430782
Lara_exvivo,context_unseen_row,0.5,magnitude,0.29999999999999999,5,0.31930434782608691,0.53586269181629753
Lara_exvivo,context_unseen_row,0.5,safeconf,0.050000000000000003,5,0.53008695652173909,0.53604442905342786
Lara_exvivo,context_unseen_row,0.5,safeconf,0.10000000000000001,5,0.53008695652173909,0.48203535320083085
Lara_exvivo,context_unseen_row,0.5,safeconf,0.20000000000000001,5,0.53008695652173909,0.46559802870874911
Lara_exvivo,context_unseen_row,0.5,safeconf,0.29999999999999999,5,0.53008695652173909,0.53050330689009007
Lara_exvivo,context_unseen_row,0.5,safeconf_m,0.050000000000000003,5,0.35436118073286738,0.59696260842641535
Lara_exvivo,context_unseen_row,0.5,safeconf_m,0.10000000000000001,5,0.35436118073286738,0.53504152510406955
Lara_exvivo,context_unseen_row,0.5,safeconf_m,0.20000000000000001,5,0.35436118073286738,0.55308230755997312
Lara_exvivo,context_unseen_row,0.5,safeconf_m,0.29999999999999999,5,0.35436118073286738,0.5381959784766509
Lara_exvivo,context_unseen_row,0.75,disagreement,0.050000000000000003,5,0.55408695652173912,0.50832890875206105
Lara_exvivo,context_unseen_row,0.75,disagreement,0.10000000000000001,5,0.55408695652173912,0.49732306939121146
Lara_exvivo,context_unseen_row,0.75,disagreement,0.20000000000000001,5,0.55408695652173912,0.43304771346089577
Lara_exvivo,context_unseen_row,0.75,disagreement,0.29999999999999999,5,0.55408695652173912,0.52943935535644882
Lara_exvivo,context_unseen_row,0.75,magnitude,0.050000000000000003,5,0.53599999999999992,0.51167081005597537
Lara_exvivo,context_unseen_row,0.75,magnitude,0.10000000000000001,5,0.53599999999999992,0.40136150511628504
Lara_exvivo,context_unseen_row,0.75,magnitude,0.20000000000000001,5,0.53599999999999992,0.52197122643175753
Lara_exvivo,context_unseen_row,0.75,magnitude,0.29999999999999999,5,0.53599999999999992,0.61103261480152748
Lara_exvivo,context_unseen_row,0.75,safeconf,0.050000000000000003,5,0.65860869565217384,0.59911819853721404
Lara_exvivo,context_unseen_row,0.75,safeconf,0.10000000000000001,5,0.65860869565217384,0.55407826167344898
Lara_exvivo,context_unseen_row,0.75,safeconf,0.20000000000000001,5,0.65860869565217384,0.4967152693551638
Lara_exvivo,context_unseen_row,0.75,safeconf,0.29999999999999999,5,0.65860869565217384,0.58219717366863155
Lara_exvivo,context_unseen_row,0.75,safeconf_m,0.050000000000000003,5,0.56125892909244857,0.51167081005597537
Lara_exvivo,context_unseen_row,0.75,safeconf_m,0.10000000000000001,5,0.56125892909244857,0.4156629475138458
Lara_exvivo,context_unseen_row,0.75,safeconf_m,0.20000000000000001,5,0.56125892909244857,0.56042869663808426
Lara_exvivo,context_unseen_row,0.75,safeconf_m,0.29999999999999999,5,0.56125892909244857,0.61195635472943799
Lara_exvivo,context_unseen_row,1,disagreement,0.050000000000000003,5,0.56539130434782603,0.61428695918770493
Lara_exvivo,context_unseen_row,1,disagreement,0.10000000000000001,5,0.56539130434782603,0.52481308083342171
Lara_exvivo,context_unseen_row,1,disagreement,0.20000000000000001,5,0.56539130434782603,0.38696195464866429
Lara_exvivo,context_unseen_row,1,disagreement,0.29999999999999999,5,0.56539130434782603,0.47697876675205964
Lara_exvivo,context_unseen_row,1,magnitude,0.050000000000000003,5,0.61686956521739122,0.33678086534719232
Lara_exvivo,context_unseen_row,1,magnitude,0.10000000000000001,5,0.61686956521739122,0.39934364477703355
Lara_exvivo,context_unseen_row,1,magnitude,0.20000000000000001,5,0.61686956521739122,0.49863804754992352
Lara_exvivo,context_unseen_row,1,magnitude,0.29999999999999999,5,0.61686956521739122,0.70515442333305667
Lara_exvivo,context_unseen_row,1,safeconf,0.050000000000000003,5,0.65756521739130425,0.55517769763921498
Lara_exvivo,context_unseen_row,1,safeconf,0.10000000000000001,5,0.65756521739130425,0.48265161239149268
Lara_exvivo,context_unseen_row,1,safeconf,0.20000000000000001,5,0.65756521739130425,0.54203697934493555
Lara_exvivo,context_unseen_row,1,safeconf,0.29999999999999999,5,0.65756521739130425,0.71885069584483197
Lara_exvivo,context_unseen_row,1,safeconf_m,0.050000000000000003,5,0.62864902687687552,0.35516555465391031
Lara_exvivo,context_unseen_row,1,safeconf_m,0.10000000000000001,5,0.62864902687687552,0.39934364477703355
Lara_exvivo,context_unseen_row,1,safeconf_m,0.20000000000000001,5,0.62864902687687552,0.49225408888118638
Lara_exvivo,context_unseen_row,1,safeconf_m,0.29999999999999999,5,0.62864902687687552,0.7073614692218394
Lara_exvivo,perturbation_unseen_column,0.25,disagreement,0.050000000000000003,5,0.049698960043787634,0.1444341721698888
Lara_exvivo,perturbation_unseen_column,0.25,disagreement,0.10000000000000001,5,0.049698960043787634,0.10718075673774592
Lara_exvivo,perturbation_unseen_column,0.25,disagreement,0.20000000000000001,5,0.049698960043787634,0.1654659227047916
Lara_exvivo,perturbation_unseen_column,0.25,disagreement,0.29999999999999999,5,0.049698960043787634,0.15392604835429524
Lara_exvivo,perturbation_unseen_column,0.25,magnitude,0.050000000000000003,5,0.12151067323481117,0.028256636277237505
Lara_exvivo,perturbation_unseen_column,0.25,magnitude,0.10000000000000001,5,0.12151067323481117,0.14503570933312238
Lara_exvivo,perturbation_unseen_column,0.25,magnitude,0.20000000000000001,5,0.12151067323481117,0.16800539650237595
Lara_exvivo,perturbation_unseen_column,0.25,magnitude,0.29999999999999999,5,0.12151067323481117,0.1652526671341846
Lara_exvivo,perturbation_unseen_column,0.25,safeconf,0.050000000000000003,5,0.20124064951651155,0.11528984598156784
Lara_exvivo,perturbation_unseen_column,0.25,safeconf,0.10000000000000001,5,0.20124064951651155,0.096146150292336224
Lara_exvivo,perturbation_unseen_column,0.25,safeconf,0.20000000000000001,5,0.20124064951651155,0.18819472750646776
Lara_exvivo,perturbation_unseen_column,0.25,safeconf,0.29999999999999999,5,0.20124064951651155,0.25338287717690861
Lara_exvivo,perturbation_unseen_column,0.25,safeconf_m,0.050000000000000003,5,0.12820737925385134,0.028256636277237505
Lara_exvivo,perturbation_unseen_column,0.25,safeconf_m,0.10000000000000001,5,0.12820737925385134,0.14503570933312238
Lara_exvivo,perturbation_unseen_column,0.25,safeconf_m,0.20000000000000001,5,0.12820737925385134,0.16800539650237595
Lara_exvivo,perturbation_unseen_column,0.25,safeconf_m,0.29999999999999999,5,0.12820737925385134,0.16525266713418443
Lara_exvivo,perturbation_unseen_column,0.5,disagreement,0.050000000000000003,5,-0.015216201423097958,0.081357496933102708
Lara_exvivo,perturbation_unseen_column,0.5,disagreement,0.10000000000000001,5,-0.015216201423097958,0.0014268201219293376
Lara_exvivo,perturbation_unseen_column,0.5,disagreement,0.20000000000000001,5,-0.015216201423097958,-0.015526068496638169
Lara_exvivo,perturbation_unseen_column,0.5,disagreement,0.29999999999999999,5,-0.015216201423097958,0.029609263488017169
Lara_exvivo,perturbation_unseen_column,0.5,magnitude,0.050000000000000003,5,0.21466885604816638,0.035701360647892769
Lara_exvivo,perturbation_unseen_column,0.5,magnitude,0.10000000000000001,5,0.21466885604816638,0.080843737374222818
Lara_exvivo,perturbation_unseen_column,0.5,magnitude,0.20000000000000001,5,0.21466885604816638,0.092053546104187312
Lara_exvivo,perturbation_unseen_column,0.5,magnitude,0.29999999999999999,5,0.21466885604816638,0.11574992688010868
Lara_exvivo,perturbation_unseen_column,0.5,safeconf,0.050000000000000003,5,0.10071154898741108,0.11096564960061595
Lara_exvivo,perturbation_unseen_column,0.5,safeconf,0.10000000000000001,5,0.10071154898741108,0.1049094926339675
Lara_exvivo,perturbation_unseen_column,0.5,safeconf,0.20000000000000001,5,0.10071154898741108,0.03615091676294703
Lara_exvivo,perturbation_unseen_column,0.5,safeconf,0.29999999999999999,5,0.10071154898741108,0.039595888232828572
Lara_exvivo,perturbation_unseen_column,0.5,safeconf_m,0.050000000000000003,5,0.19350553654962679,0.035701360647892769
Lara_exvivo,perturbation_unseen_column,0.5,safeconf_m,0.10000000000000001,5,0.19350553654962679,0.080843737374222818
Lara_exvivo,perturbation_unseen_column,0.5,safeconf_m,0.20000000000000001,5,0.19350553654962679,0.092053546104187381
Lara_exvivo,perturbation_unseen_column,0.5,safeconf_m,0.29999999999999999,5,0.19350553654962679,0.12110615013553294
Lara_exvivo,perturbation_unseen_column,0.75,disagreement,0.050000000000000003,5,0.087903667214012063,0.10748212515688016
Lara_exvivo,perturbation_unseen_column,0.75,disagreement,0.10000000000000001,5,0.087903667214012063,0.012429026697260065
Lara_exvivo,perturbation_unseen_column,0.75,disagreement,0.20000000000000001,5,0.087903667214012063,0.0037589666396594
Lara_exvivo,perturbation_unseen_column,0.75,disagreement,0.29999999999999999,5,0.087903667214012063,0.054757530486124514
Lara_exvivo,perturbation_unseen_column,0.75,magnitude,0.050000000000000003,5,0.30279146141215108,0.13672402812055259
Lara_exvivo,perturbation_unseen_column,0.75,magnitude,0.10000000000000001,5,0.30279146141215108,0.15987579374642508
Lara_exvivo,perturbation_unseen_column,0.75,magnitude,0.20000000000000001,5,0.30279146141215108,0.096414590178663523
Lara_exvivo,perturbation_unseen_column,0.75,magnitude,0.29999999999999999,5,0.30279146141215108,0.20794861880000517
Lara_exvivo,perturbation_unseen_column,0.75,safeconf,0.050000000000000003,5,0.25002736726874653,0.22616109748311658
Lara_exvivo,perturbation_unseen_column,0.75,safeconf,0.10000000000000001,5,0.25002736726874653,0.17532832623054195
Lara_exvivo,perturbation_unseen_column,0.75,safeconf,0.20000000000000001,5,0.25002736726874653,0.15308505369957698
Lara_exvivo,perturbation_unseen_column,0.75,safeconf,0.29999999999999999,5,0.25002736726874653,0.11756181102747272
Lara_exvivo,perturbation_unseen_column,0.75,safeconf_m,0.050000000000000003,5,0.3157122654160352,0.13672402812055259
Lara_exvivo,perturbation_unseen_column,0.75,safeconf_m,0.10000000000000001,5,0.3157122654160352,0.064084456986958027
Lara_exvivo,perturbation_unseen_column,0.75,safeconf_m,0.20000000000000001,5,0.3157122654160352,0.18952244156734452
Lara_exvivo,perturbation_unseen_column,0.75,safeconf_m,0.29999999999999999,5,0.3157122654160352,0.21217949659839269
Lara_exvivo,perturbation_unseen_column,1,disagreement,0.050000000000000003,5,0.21685823754789274,0.29466419027713703
Lara_exvivo,perturbation_unseen_column,1,disagreement,0.10000000000000001,5,0.21685823754789274,0.27045973461339501
Lara_exvivo,perturbation_unseen_column,1,disagreement,0.20000000000000001,5,0.21685823754789274,0.16917175257016556
Lara_exvivo,perturbation_unseen_column,1,disagreement,0.29999999999999999,5,0.21685823754789274,0.15075900927520539
Lara_exvivo,perturbation_unseen_column,1,magnitude,0.050000000000000003,5,0.32895457033388065,0.15181166250647554
Lara_exvivo,perturbation_unseen_column,1,magnitude,0.10000000000000001,5,0.32895457033388065,0.083072148956807146
Lara_exvivo,perturbation_unseen_column,1,magnitude,0.20000000000000001,5,0.32895457033388065,0.22581280757361594
Lara_exvivo,perturbation_unseen_column,1,magnitude,0.29999999999999999,5,0.32895457033388065,0.30682757940255045
Lara_exvivo,perturbation_unseen_column,1,safeconf,0.050000000000000003,5,0.34395183360700604,0.2425538119914358
Lara_exvivo,perturbation_unseen_column,1,safeconf,0.10000000000000001,5,0.34395183360700604,0.27677956317073293
Lara_exvivo,perturbation_unseen_column,1,safeconf,0.20000000000000001,5,0.34395183360700604,0.19560479433559946
Lara_exvivo,perturbation_unseen_column,1,safeconf,0.29999999999999999,5,0.34395183360700604,0.28557944200663671
Lara_exvivo,perturbation_unseen_column,1,safeconf_m,0.050000000000000003,5,0.34547300987373458,0.15181166250647554
Lara_exvivo,perturbation_unseen_column,1,safeconf_m,0.10000000000000001,5,0.34547300987373458,0.058583526433284273
Lara_exvivo,perturbation_unseen_column,1,safeconf_m,0.20000000000000001,5,0.34547300987373458,0.15594060744119093
Lara_exvivo,perturbation_unseen_column,1,safeconf_m,0.29999999999999999,5,0.34547300987373458,0.31917762444765485
Lara_exvivo,random_missing_pair,0.25,disagreement,0.050000000000000003,5,0.12484848484848483,0.37610200221024265
Lara_exvivo,random_missing_pair,0.25,disagreement,0.10000000000000001,5,0.12484848484848483,0.37610200221024265
Lara_exvivo,random_missing_pair,0.25,disagreement,0.20000000000000001,5,0.12484848484848483,0.36770680938737821
Lara_exvivo,random_missing_pair,0.25,disagreement,0.29999999999999999,5,0.12484848484848483,0.023760545385697263
Lara_exvivo,random_missing_pair,0.25,magnitude,0.050000000000000003,5,0.19757575757575757,0.29865781137878517
Lara_exvivo,random_missing_pair,0.25,magnitude,0.10000000000000001,5,0.19757575757575757,0.29865781137878517
Lara_exvivo,random_missing_pair,0.25,magnitude,0.20000000000000001,5,0.19757575757575757,0.34377370536393553
Lara_exvivo,random_missing_pair,0.25,magnitude,0.29999999999999999,5,0.19757575757575757,0.082377592941904249
Lara_exvivo,random_missing_pair,0.25,safeconf,0.050000000000000003,5,0.45328924162094814,0.40726574905662272
Lara_exvivo,random_missing_pair,0.25,safeconf,0.10000000000000001,5,0.45328924162094814,0.40726574905662272
Lara_exvivo,random_missing_pair,0.25,safeconf,0.20000000000000001,5,0.45328924162094814,0.32954247103814283
Lara_exvivo,random_missing_pair,0.25,safeconf,0.29999999999999999,5,0.45328924162094814,0.14243856745456779
Lara_exvivo,random_missing_pair,0.25,safeconf_m,0.050000000000000003,5,0.21939393939393939,0.29865781137878517
Lara_exvivo,random_missing_pair,0.25,safeconf_m,0.10000000000000001,5,0.21939393939393939,0.29865781137878517
Lara_exvivo,random_missing_pair,0.25,safeconf_m,0.20000000000000001,5,0.21939393939393939,0.34377370536393553
Lara_exvivo,random_missing_pair,0.25,safeconf_m,0.29999999999999999,5,0.21939393939393939,0.078621074135444474
Lara_exvivo,random_missing_pair,0.5,disagreement,0.050000000000000003,5,0.035151515151515156,0.48487054561878773
Lara_exvivo,random_missing_pair,0.5,disagreement,0.10000000000000001,5,0.035151515151515156,0.48487054561878773
Lara_exvivo,random_missing_pair,0.5,disagreement,0.20000000000000001,5,0.035151515151515156,0.27933034456215439
Lara_exvivo,random_missing_pair,0.5,disagreement,0.29999999999999999,5,0.035151515151515156,0.31126617846532123
Lara_exvivo,random_missing_pair,0.5,magnitude,0.050000000000000003,5,0.015757575757575748,0.37534386530983699
Lara_exvivo,random_missing_pair,0.5,magnitude,0.10000000000000001,5,0.015757575757575748,0.37534386530983699
Lara_exvivo,random_missing_pair,0.5,magnitude,0.20000000000000001,5,0.015757575757575748,0.3354723575181725
Lara_exvivo,random_missing_pair,0.5,magnitude,0.29999999999999999,5,0.015757575757575748,0.16365602125780793
Lara_exvivo,random_missing_pair,0.5,safeconf,0.050000000000000003,5,0.36969696969696964,0.53882184065696592
Lara_exvivo,random_missing_pair,0.5,safeconf,0.10000000000000001,5,0.36969696969696964,0.53882184065696592
Lara_exvivo,random_missing_pair,0.5,safeconf,0.20000000000000001,5,0.36969696969696964,0.30193508263767466
Lara_exvivo,random_missing_pair,0.5,safeconf,0.29999999999999999,5,0.36969696969696964,0.27810720204809908
Lara_exvivo,random_missing_pair,0.5,safeconf_m,0.050000000000000003,5,0.054659976294017622,0.37534386530983699
Lara_exvivo,random_missing_pair,0.5,safeconf_m,0.10000000000000001,5,0.054659976294017622,0.37534386530983699
Lara_exvivo,random_missing_pair,0.5,safeconf_m,0.20000000000000001,5,0.054659976294017622,0.26197187666938698
Lara_exvivo,random_missing_pair,0.5,safeconf_m,0.29999999999999999,5,0.054659976294017622,0.16365602125780804
Lara_exvivo,random_missing_pair,0.75,disagreement,0.050000000000000003,5,0.35030303030303028,0.34802691079852693
Lara_exvivo,random_missing_pair,0.75,disagreement,0.10000000000000001,5,0.35030303030303028,0.34802691079852693
Lara_exvivo,random_missing_pair,0.75,disagreement,0.20000000000000001,5,0.35030303030303028,0.37838412056638798
Lara_exvivo,random_missing_pair,0.75,disagreement,0.29999999999999999,5,0.35030303030303028,0.32649917949722085
Lara_exvivo,random_missing_pair,0.75,magnitude,0.050000000000000003,5,0.29212121212121211,0.3465382640980339
Lara_exvivo,random_missing_pair,0.75,magnitude,0.10000000000000001,5,0.29212121212121211,0.3465382640980339
Lara_exvivo,random_missing_pair,0.75,magnitude,0.20000000000000001,5,0.29212121212121211,0.39803864850544757
Lara_exvivo,random_missing_pair,0.75,magnitude,0.29999999999999999,5,0.29212121212121211,0.43381792128692975
Lara_exvivo,random_missing_pair,0.75,safeconf,0.050000000000000003,5,0.52484848484848479,0.34802691079852693
Lara_exvivo,random_missing_pair,0.75,safeconf,0.10000000000000001,5,0.52484848484848479,0.34802691079852693
Lara_exvivo,random_missing_pair,0.75,safeconf,0.20000000000000001,5,0.52484848484848479,0.47820780022905202
Lara_exvivo,random_missing_pair,0.75,safeconf,0.29999999999999999,5,0.52484848484848479,0.35350337769021001
Lara_exvivo,random_missing_pair,0.75,safeconf_m,0.050000000000000003,5,0.30315944866366512,0.3465382640980339
