dataset,fold_id,score,budget,n_tasks,spearman,review_utility
Shifrut,Shifrut_context_holdout_3_D2_nostim,magnitude,0.20000000000000001,43,0.15448504983388703,0.098876590511793289
Shifrut,Shifrut_context_holdout_3_D2_nostim,magnitude,0.29999999999999999,43,0.15448504983388703,0.04037553680688015
Shifrut,Shifrut_context_holdout_3_D2_nostim,safeconf,0.050000000000000003,43,0.17834491090305044,0.17581809861900743
Shifrut,Shifrut_context_holdout_3_D2_nostim,safeconf,0.10000000000000001,43,0.17834491090305044,0.20611433695862116
Shifrut,Shifrut_context_holdout_3_D2_nostim,safeconf,0.20000000000000001,43,0.17834491090305044,0.16057903765985737
Shifrut,Shifrut_context_holdout_3_D2_nostim,safeconf,0.29999999999999999,43,0.17834491090305044,0.059316124837081298
Shifrut,Shifrut_context_holdout_3_D2_nostim,disagreement,0.050000000000000003,43,-0.15901540320144972,-0.23216413179833242
Shifrut,Shifrut_context_holdout_3_D2_nostim,disagreement,0.10000000000000001,43,-0.15901540320144972,-0.23293905077103411
Shifrut,Shifrut_context_holdout_3_D2_nostim,disagreement,0.20000000000000001,43,-0.15901540320144972,-0.31676143676894736
Shifrut,Shifrut_context_holdout_3_D2_nostim,disagreement,0.29999999999999999,43,-0.15901540320144972,-0.31743942177147516
Shifrut,Shifrut_context_holdout_3_D2_nostim,safeconf_m,0.050000000000000003,43,0.15131951534173316,0.29296008761409964
Shifrut,Shifrut_context_holdout_3_D2_nostim,safeconf_m,0.10000000000000001,43,0.15131951534173316,0.25400639135684272
Shifrut,Shifrut_context_holdout_3_D2_nostim,safeconf_m,0.20000000000000001,43,0.15131951534173316,0.19383205158362685
Shifrut,Shifrut_context_holdout_3_D2_nostim,safeconf_m,0.29999999999999999,43,0.15131951534173316,0.04334084840863256
Shifrut,Shifrut_context_holdout_4_D2_stim,magnitude,0.050000000000000003,43,0.097251585623678652,-0.14298284474191872
Shifrut,Shifrut_context_holdout_4_D2_stim,magnitude,0.10000000000000001,43,0.097251585623678652,-0.20071716999855257
Shifrut,Shifrut_context_holdout_4_D2_stim,magnitude,0.20000000000000001,43,0.097251585623678652,0.01613048687069376
Shifrut,Shifrut_context_holdout_4_D2_stim,magnitude,0.29999999999999999,43,0.097251585623678652,0.050793749963126418
Shifrut,Shifrut_context_holdout_4_D2_stim,safeconf,0.050000000000000003,43,-0.0453035336756267,-0.14945124160462545
Shifrut,Shifrut_context_holdout_4_D2_stim,safeconf,0.10000000000000001,43,-0.0453035336756267,-0.043500439158729427
Shifrut,Shifrut_context_holdout_4_D2_stim,safeconf,0.20000000000000001,43,-0.0453035336756267,-0.13464851206062417
Shifrut,Shifrut_context_holdout_4_D2_stim,safeconf,0.29999999999999999,43,-0.0453035336756267,-0.23667674667437619
Shifrut,Shifrut_context_holdout_4_D2_stim,disagreement,0.050000000000000003,43,-0.048021745696164297,0.26752262880917926
Shifrut,Shifrut_context_holdout_4_D2_stim,disagreement,0.10000000000000001,43,-0.048021745696164297,0.01033087446247735
Shifrut,Shifrut_context_holdout_4_D2_stim,disagreement,0.20000000000000001,43,-0.048021745696164297,-0.021991417846832957
Shifrut,Shifrut_context_holdout_4_D2_stim,disagreement,0.29999999999999999,43,-0.048021745696164297,0.067806395716378504
Shifrut,Shifrut_context_holdout_4_D2_stim,safeconf_m,0.050000000000000003,43,0.072421085254348941,-0.14945124160462545
Shifrut,Shifrut_context_holdout_4_D2_stim,safeconf_m,0.10000000000000001,43,0.072421085254348941,-0.20071716999855257
Shifrut,Shifrut_context_holdout_4_D2_stim,safeconf_m,0.20000000000000001,43,0.072421085254348941,0.01613048687069376
Shifrut,Shifrut_context_holdout_4_D2_stim,safeconf_m,0.29999999999999999,43,0.072421085254348941,0.1126389604665028
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_1_B1,magnitude,0.050000000000000003,183,0.11335403726708078,0.62081419936759297
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_1_B1,magnitude,0.10000000000000001,183,0.11335403726708078,0.34156795592807043
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_1_B1,magnitude,0.20000000000000001,183,0.11335403726708078,0.22506685585214045
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_1_B1,magnitude,0.29999999999999999,183,0.11335403726708078,0.20841156622282905
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_1_B1,safeconf,0.050000000000000003,183,0.1276542416955817,0.065324542927959847
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_1_B1,safeconf,0.10000000000000001,183,0.1276542416955817,0.25764868625696297
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_1_B1,safeconf,0.20000000000000001,183,0.1276542416955817,0.19367127688399391
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_1_B1,safeconf,0.29999999999999999,183,0.1276542416955817,0.16272027162671354
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_1_B1,disagreement,0.050000000000000003,183,-0.15539307449499895,0.44072368775289378
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_1_B1,disagreement,0.10000000000000001,183,-0.15539307449499895,0.30718862582039935
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_1_B1,disagreement,0.20000000000000001,183,-0.15539307449499895,0.19045165527305671
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_1_B1,disagreement,0.29999999999999999,183,-0.15539307449499895,0.072603887726753982
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_1_B1,safeconf_m,0.050000000000000003,183,0.13024854657364404,0.28666788654844505
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_1_B1,safeconf_m,0.10000000000000001,183,0.13024854657364404,0.30336833560218623
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_1_B1,safeconf_m,0.20000000000000001,183,0.13024854657364404,0.24016785358688231
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_1_B1,safeconf_m,0.29999999999999999,183,0.13024854657364404,0.20653265162888007
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_2_B2,magnitude,0.050000000000000003,183,0.064124756213138262,0.2517993095651832
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_2_B2,magnitude,0.10000000000000001,183,0.064124756213138262,0.17975452666103042
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_2_B2,magnitude,0.20000000000000001,183,0.064124756213138262,0.12449945551447475
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_2_B2,magnitude,0.29999999999999999,183,0.064124756213138262,0.19793190195954155
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_2_B2,safeconf,0.050000000000000003,183,0.074379469425798733,0.05166223119083635
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_2_B2,safeconf,0.10000000000000001,183,0.074379469425798733,0.052666166176962723
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_2_B2,safeconf,0.20000000000000001,183,0.074379469425798733,0.13394455296175714
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_2_B2,safeconf,0.29999999999999999,183,0.074379469425798733,0.17631968157271827
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_2_B2,disagreement,0.050000000000000003,183,0.065779373869181437,0.2726876073981141
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_2_B2,disagreement,0.10000000000000001,183,0.065779373869181437,0.23849237252169939
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_2_B2,disagreement,0.20000000000000001,183,0.065779373869181437,0.15980658973199496
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_2_B2,disagreement,0.29999999999999999,183,0.065779373869181437,0.098885803839076941
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_2_B2,safeconf_m,0.050000000000000003,183,0.070525793277697077,0.23722595270855576
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_2_B2,safeconf_m,0.10000000000000001,183,0.070525793277697077,0.22277865487384008
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_2_B2,safeconf_m,0.20000000000000001,183,0.070525793277697077,0.21511294760817901
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_2_B2,safeconf_m,0.29999999999999999,183,0.070525793277697077,0.13625341598639173
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_3_B3,magnitude,0.050000000000000003,183,0.1335756189640723,0.27024634660915181
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_3_B3,magnitude,0.10000000000000001,183,0.1335756189640723,0.27085582681588782
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_3_B3,magnitude,0.20000000000000001,183,0.1335756189640723,0.20180804623164469
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_3_B3,magnitude,0.29999999999999999,183,0.1335756189640723,0.1696367337715165
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_3_B3,safeconf,0.050000000000000003,183,0.49439388124348932,0.40026932165050833
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_3_B3,safeconf,0.10000000000000001,183,0.49439388124348932,0.29230169829842639
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_3_B3,safeconf,0.20000000000000001,183,0.49439388124348932,0.32295105313463723
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_3_B3,safeconf,0.29999999999999999,183,0.49439388124348932,0.44986507383743612
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_3_B3,disagreement,0.050000000000000003,183,0.00046995057686433322,0.31892145931864746
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_3_B3,disagreement,0.10000000000000001,183,0.00046995057686433322,0.17031933358300505
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_3_B3,disagreement,0.20000000000000001,183,0.00046995057686433322,0.038389197484186538
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_3_B3,disagreement,0.29999999999999999,183,0.00046995057686433322,0.010247150440591515
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_3_B3,safeconf_m,0.050000000000000003,183,0.24048413264717675,0.46321008732016361
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_3_B3,safeconf_m,0.10000000000000001,183,0.24048413264717675,0.34431561081574213
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_3_B3,safeconf_m,0.20000000000000001,183,0.24048413264717675,0.32652172683467318
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_3_B3,safeconf_m,0.29999999999999999,183,0.24048413264717675,0.20122773053837714
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_4_B4,magnitude,0.050000000000000003,183,-0.044100945383910468,-0.043619989662274768
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_4_B4,magnitude,0.10000000000000001,183,-0.044100945383910468,-0.017448475177271733
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_4_B4,magnitude,0.20000000000000001,183,-0.044100945383910468,-0.16166307522808518
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_4_B4,magnitude,0.29999999999999999,183,-0.044100945383910468,-0.16825424346604068
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_4_B4,safeconf,0.050000000000000003,183,-0.15956192773726632,-0.018077473601949209
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_4_B4,safeconf,0.10000000000000001,183,-0.15956192773726632,0.093864569697348077
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_4_B4,safeconf,0.20000000000000001,183,-0.15956192773726632,-0.012569117074246398
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_4_B4,safeconf,0.29999999999999999,183,-0.15956192773726632,-0.072300474280950378
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_4_B4,disagreement,0.050000000000000003,183,0.017670141690098926,-0.038050017747553309
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_4_B4,disagreement,0.10000000000000001,183,0.017670141690098926,-0.012481926118134283
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_4_B4,disagreement,0.20000000000000001,183,0.017670141690098926,-0.07478555349597886
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_4_B4,disagreement,0.29999999999999999,183,0.017670141690098926,-0.12142319623307039
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_4_B4,safeconf_m,0.050000000000000003,183,-0.074296070098192196,0.0019274350117619481
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_4_B4,safeconf_m,0.10000000000000001,183,-0.074296070098192196,-0.047184679018155977
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_4_B4,safeconf_m,0.20000000000000001,183,-0.074296070098192196,-0.12127851473879342
Tian_CRISPRi,Tian_CRISPRi_batch_holdout_4_B4,safeconf_m,0.29999999999999999,183,-0.074296070098192196,-0.17908370913036994
