pair_group,source_dataset,target_dataset,directional_pair,n_target_tasks,n_common_genes,shared_perturbation_tasks,mean_error_combined_rmse,mean_nearest_context_similarity,score_col,spearman_vs_error,top20_k,top20_mean_error,top20_error_enrichment
hard_genetic_cross_study,Adamson_global,Replogle_exp7_global,Adamson_global -> Replogle_exp7_global,104,500,6,0.04113534949194527,0.8839435436500728,risk_cross_dataset,0.11987830968463391,21,0.041325718811428755,1.0046278765547079
hard_genetic_cross_study,Adamson_global,Replogle_exp7_global,Adamson_global -> Replogle_exp7_global,104,500,6,0.04113534949194527,0.8839435436500728,risk_disagreement,,21,0.036547532643102475,0.8884702110105777
hard_genetic_cross_study,Adamson_global,Replogle_exp7_global,Adamson_global -> Replogle_exp7_global,104,500,6,0.04113534949194527,0.8839435436500728,risk_low_context_similarity,,21,0.036547532643102475,0.8884702110105777
hard_genetic_cross_study,Adamson_global,Replogle_exp7_global,Adamson_global -> Replogle_exp7_global,104,500,6,0.04113534949194527,0.8839435436500728,risk_low_source_support,-0.14835850679913828,21,0.036611202752101696,0.8900180308245722
hard_genetic_cross_study,Adamson_global,Replogle_exp7_global,Adamson_global -> Replogle_exp7_global,104,500,6,0.04113534949194527,0.8839435436500728,risk_oracle_true_magnitude_diagnostic,0.7271097834204632,21,0.06409967837784654,1.5582626419740988
hard_genetic_cross_study,Adamson_global,Replogle_exp7_global,Adamson_global -> Replogle_exp7_global,104,500,6,0.04113534949194527,0.8839435436500728,risk_predicted_magnitude,0.34809725229315186,21,0.044211038586437525,1.07476997600554
hard_genetic_cross_study,Adamson_global,TianInhibition_batch,Adamson_global -> TianInhibition_batch,705,500,13,0.06692407273446706,0.5615574091334552,risk_cross_dataset,-0.05675287654025341,141,0.06637200523274824,0.9917508382385924
hard_genetic_cross_study,Adamson_global,TianInhibition_batch,Adamson_global -> TianInhibition_batch,705,500,13,0.06692407273446706,0.5615574091334552,risk_disagreement,,141,0.065354906478376,0.9765530370167846
hard_genetic_cross_study,Adamson_global,TianInhibition_batch,Adamson_global -> TianInhibition_batch,705,500,13,0.06692407273446706,0.5615574091334552,risk_low_context_similarity,-0.08750652834420937,141,0.065354906478376,0.9765530370167846
hard_genetic_cross_study,Adamson_global,TianInhibition_batch,Adamson_global -> TianInhibition_batch,705,500,13,0.06692407273446706,0.5615574091334552,risk_low_source_support,-0.1341248563939908,141,0.0636232956186824,0.950678776994325
hard_genetic_cross_study,Adamson_global,TianInhibition_batch,Adamson_global -> TianInhibition_batch,705,500,13,0.06692407273446706,0.5615574091334552,risk_oracle_true_magnitude_diagnostic,0.972523301242185,141,0.08211383221499621,1.226970040224497
hard_genetic_cross_study,Adamson_global,TianInhibition_batch,Adamson_global -> TianInhibition_batch,705,500,13,0.06692407273446706,0.5615574091334552,risk_predicted_magnitude,0.1852017321297302,141,0.07527851005285953,1.1248345621692835
hard_genetic_cross_study,Replogle_exp7_global,Adamson_global,Replogle_exp7_global -> Adamson_global,76,500,6,0.03933699852099038,0.9198683198270947,risk_cross_dataset,0.0801619296629538,16,0.04361133545617843,1.1086594579123072
hard_genetic_cross_study,Replogle_exp7_global,Adamson_global,Replogle_exp7_global -> Adamson_global,76,500,6,0.03933699852099038,0.9198683198270947,risk_disagreement,,16,0.042276402300249094,1.0747236416039785
hard_genetic_cross_study,Replogle_exp7_global,Adamson_global,Replogle_exp7_global -> Adamson_global,76,500,6,0.03933699852099038,0.9198683198270947,risk_low_context_similarity,,16,0.042276402300249094,1.0747236416039785
hard_genetic_cross_study,Replogle_exp7_global,Adamson_global,Replogle_exp7_global -> Adamson_global,76,500,6,0.03933699852099038,0.9198683198270947,risk_low_source_support,-0.17126976771553504,16,0.042443436926829184,1.0789698889756725
hard_genetic_cross_study,Replogle_exp7_global,Adamson_global,Replogle_exp7_global -> Adamson_global,76,500,6,0.03933699852099038,0.9198683198270947,risk_oracle_true_magnitude_diagnostic,0.9846069719753929,16,0.06797985300184428,1.7281403146600003
hard_genetic_cross_study,Replogle_exp7_global,Adamson_global,Replogle_exp7_global -> Adamson_global,76,500,6,0.03933699852099038,0.9198683198270947,risk_predicted_magnitude,0.18002814108842796,16,0.04302020850028361,1.0936322067716442
hard_genetic_cross_study,TianInhibition_batch,Adamson_global,TianInhibition_batch -> Adamson_global,76,500,4,0.0459323914941625,0.5783654656038193,risk_cross_dataset,0.2967112736021604,16,0.055663568865019206,1.2118587135201404
hard_genetic_cross_study,TianInhibition_batch,Adamson_global,TianInhibition_batch -> Adamson_global,76,500,4,0.0459323914941625,0.5783654656038193,risk_disagreement,0.2966406196496417,16,0.055663568865019206,1.2118587135201404
hard_genetic_cross_study,TianInhibition_batch,Adamson_global,TianInhibition_batch -> Adamson_global,76,500,4,0.0459323914941625,0.5783654656038193,risk_low_context_similarity,,16,0.04692727949059525,1.0216598344669074
hard_genetic_cross_study,TianInhibition_batch,Adamson_global,TianInhibition_batch -> Adamson_global,76,500,4,0.0459323914941625,0.5783654656038193,risk_low_source_support,-0.28987107179848937,16,0.04692727949059525,1.0216598344669074
hard_genetic_cross_study,TianInhibition_batch,Adamson_global,TianInhibition_batch -> Adamson_global,76,500,4,0.0459323914941625,0.5783654656038193,risk_oracle_true_magnitude_diagnostic,0.9771701982228298,16,0.0744663448500022,1.621216366656329
hard_genetic_cross_study,TianInhibition_batch,Adamson_global,TianInhibition_batch -> Adamson_global,76,500,4,0.0459323914941625,0.5783654656038193,risk_predicted_magnitude,0.2967112736021604,16,0.055663568865019206,1.2118587135201404
lara_bone_marrow_cross_condition,Lara_exvivo_celltype,Lara_invivo_celltype,Lara_exvivo_celltype -> Lara_invivo_celltype,249,500,249,1.3352209031569537,0.9464468969440016,risk_cross_dataset,-0.059028371550719,50,1.711650444538992,1.2819230439637517
lara_bone_marrow_cross_condition,Lara_exvivo_celltype,Lara_invivo_celltype,Lara_exvivo_celltype -> Lara_invivo_celltype,249,500,249,1.3352209031569537,0.9464468969440016,risk_disagreement,-0.023989711072005655,50,1.927568663324642,1.4436327792406187
lara_bone_marrow_cross_condition,Lara_exvivo_celltype,Lara_invivo_celltype,Lara_exvivo_celltype -> Lara_invivo_celltype,249,500,249,1.3352209031569537,0.9464468969440016,risk_low_context_similarity,-0.06868719176804323,50,0.5671416417916653,0.4247549154231586
lara_bone_marrow_cross_condition,Lara_exvivo_celltype,Lara_invivo_celltype,Lara_exvivo_celltype -> Lara_invivo_celltype,249,500,249,1.3352209031569537,0.9464468969440016,risk_low_source_support,0.0681921848426308,50,0.966057958733494,0.7235191992945716
lara_bone_marrow_cross_condition,Lara_exvivo_celltype,Lara_invivo_celltype,Lara_exvivo_celltype -> Lara_invivo_celltype,249,500,249,1.3352209031569537,0.9464468969440016,risk_oracle_true_magnitude_diagnostic,0.8039222697240576,50,3.2864590378759435,2.4613597870626087
lara_bone_marrow_cross_condition,Lara_exvivo_celltype,Lara_invivo_celltype,Lara_exvivo_celltype -> Lara_invivo_celltype,249,500,249,1.3352209031569537,0.9464468969440016,risk_predicted_magnitude,0.08351895749610704,50,1.7184729334862576,1.2870326770822378
lara_bone_marrow_cross_condition,Lara_exvivo_celltype,Lara_leukemia_celltype,Lara_exvivo_celltype -> Lara_leukemia_celltype,147,500,127,1.9901624387696433,0.9949173023229858,risk_cross_dataset,0.15913724530525863,30,2.2917537455082653,1.1515410505511658
lara_bone_marrow_cross_condition,Lara_exvivo_celltype,Lara_leukemia_celltype,Lara_exvivo_celltype -> Lara_leukemia_celltype,147,500,127,1.9901624387696433,0.9949173023229858,risk_disagreement,0.21772885280721746,30,2.509248551523413,1.2608260022607396
lara_bone_marrow_cross_condition,Lara_exvivo_celltype,Lara_leukemia_celltype,Lara_exvivo_celltype -> Lara_leukemia_celltype,147,500,127,1.9901624387696433,0.9949173023229858,risk_low_context_similarity,-0.3644879844188993,30,1.536261412474014,0.7719276489931949
lara_bone_marrow_cross_condition,Lara_exvivo_celltype,Lara_leukemia_celltype,Lara_exvivo_celltype -> Lara_leukemia_celltype,147,500,127,1.9901624387696433,0.9949173023229858,risk_low_source_support,0.25237582782244766,30,2.4313952454455054,1.2217069310928412
lara_bone_marrow_cross_condition,Lara_exvivo_celltype,Lara_leukemia_celltype,Lara_exvivo_celltype -> Lara_leukemia_celltype,147,500,127,1.9901624387696433,0.9949173023229858,risk_oracle_true_magnitude_diagnostic,0.9220621236276814,30,4.321074924637314,2.1712172034101322
lara_bone_marrow_cross_condition,Lara_exvivo_celltype,Lara_leukemia_celltype,Lara_exvivo_celltype -> Lara_leukemia_celltype,147,500,127,1.9901624387696433,0.9949173023229858,risk_predicted_magnitude,-0.08425519760916586,30,1.8736143668329097,0.9414379099583521
lara_bone_marrow_cross_condition,Lara_invivo_celltype,Lara_exvivo_celltype,Lara_invivo_celltype -> Lara_exvivo_celltype,288,500,267,1.1444081926206549,0.9953439745087818,risk_cross_dataset,0.38355831315512967,58,1.7461149963908662,1.5257798813833408
lara_bone_marrow_cross_condition,Lara_invivo_celltype,Lara_exvivo_celltype,Lara_invivo_celltype -> Lara_exvivo_celltype,288,500,267,1.1444081926206549,0.9953439745087818,risk_disagreement,0.45282835542797567,58,1.5259261623737852,1.3333757764172132
lara_bone_marrow_cross_condition,Lara_invivo_celltype,Lara_exvivo_celltype,Lara_invivo_celltype -> Lara_exvivo_celltype,288,500,267,1.1444081926206549,0.9953439745087818,risk_low_context_similarity,-0.04485841826985303,58,1.1505729791786523,1.0053868773377796
lara_bone_marrow_cross_condition,Lara_invivo_celltype,Lara_exvivo_celltype,Lara_invivo_celltype -> Lara_exvivo_celltype,288,500,267,1.1444081926206549,0.9953439745087818,risk_low_source_support,-0.26304357369099807,58,0.6311351512481999,0.5514947859669918
lara_bone_marrow_cross_condition,Lara_invivo_celltype,Lara_exvivo_celltype,Lara_invivo_celltype -> Lara_exvivo_celltype,288,500,267,1.1444081926206549,0.9953439745087818,risk_oracle_true_magnitude_diagnostic,0.14725876003198984,58,1.1559696322476547,1.0101025488121722
lara_bone_marrow_cross_condition,Lara_invivo_celltype,Lara_exvivo_celltype,Lara_invivo_celltype -> Lara_exvivo_celltype,288,500,267,1.1444081926206549,0.9953439745087818,risk_predicted_magnitude,0.7701436657053854,58,2.3748686246828186,2.075193659042629
lara_bone_marrow_cross_condition,Lara_invivo_celltype,Lara_leukemia_celltype,Lara_invivo_celltype -> Lara_leukemia_celltype,147,500,113,2.5626255956634205,0.9900614570023056,risk_cross_dataset,0.20475731668895716,30,3.582722744703942,1.39806718186487
lara_bone_marrow_cross_condition,Lara_invivo_celltype,Lara_leukemia_celltype,Lara_invivo_celltype -> Lara_leukemia_celltype,147,500,113,2.5626255956634205,0.9900614570023056,risk_disagreement,0.2776659534669866,30,3.579033595066893,1.3966275842727394
lara_bone_marrow_cross_condition,Lara_invivo_celltype,Lara_leukemia_celltype,Lara_invivo_celltype -> Lara_leukemia_celltype,147,500,113,2.5626255956634205,0.9900614570023056,risk_low_context_similarity,-0.2891424439580377,30,1.7662132195890845,0.6892201586442992
lara_bone_marrow_cross_condition,Lara_invivo_celltype,Lara_leukemia_celltype,Lara_invivo_celltype -> Lara_leukemia_celltype,147,500,113,2.5626255956634205,0.9900614570023056,risk_low_source_support,-0.0780854970772212,30,2.1295504276709263,0.8310033394166664
lara_bone_marrow_cross_condition,Lara_invivo_celltype,Lara_leukemia_celltype,Lara_invivo_celltype -> Lara_leukemia_celltype,147,500,113,2.5626255956634205,0.9900614570023056,risk_oracle_true_magnitude_diagnostic,0.8051968658622278,30,5.047021027235243,1.9694726517115952
lara_bone_marrow_cross_condition,Lara_invivo_celltype,Lara_leukemia_celltype,Lara_invivo_celltype -> Lara_leukemia_celltype,147,500,113,2.5626255956634205,0.9900614570023056,risk_predicted_magnitude,0.472104803781885,30,4.2490782216652905,1.6580955988482102
lara_bone_marrow_cross_condition,Lara_leukemia_celltype,Lara_exvivo_celltype,Lara_leukemia_celltype -> Lara_exvivo_celltype,288,500,288,1.9079850463019943,0.9956477763898567,risk_cross_dataset,0.5472076204943958,58,3.6023489665919914,1.888038364647547
lara_bone_marrow_cross_condition,Lara_leukemia_celltype,Lara_exvivo_celltype,Lara_leukemia_celltype -> Lara_exvivo_celltype,288,500,288,1.9079850463019943,0.9956477763898567,risk_disagreement,0.03620705799053703,58,2.5481681499028546,1.3355283652991128
lara_bone_marrow_cross_condition,Lara_leukemia_celltype,Lara_exvivo_celltype,Lara_leukemia_celltype -> Lara_exvivo_celltype,288,500,288,1.9079850463019943,0.9956477763898567,risk_low_context_similarity,-0.05356614692008427,58,1.9343421503606304,1.013814104104076
lara_bone_marrow_cross_condition,Lara_leukemia_celltype,Lara_exvivo_celltype,Lara_leukemia_celltype -> Lara_exvivo_celltype,288,500,288,1.9079850463019943,0.9956477763898567,risk_low_source_support,0.4891423052339381,58,2.360253203149596,1.2370396758214515
lara_bone_marrow_cross_condition,Lara_leukemia_celltype,Lara_exvivo_celltype,Lara_leukemia_celltype -> Lara_exvivo_celltype,288,500,288,1.9079850463019943,0.9956477763898567,risk_oracle_true_magnitude_diagnostic,0.06627392707441657,58,1.9061165399904927,0.9990206913229623
lara_bone_marrow_cross_condition,Lara_leukemia_celltype,Lara_exvivo_celltype,Lara_leukemia_celltype -> Lara_exvivo_celltype,288,500,288,1.9079850463019943,0.9956477763898567,risk_predicted_magnitude,0.8855801771823547,58,4.173985172434263,2.187640401335519
lara_bone_marrow_cross_condition,Lara_leukemia_celltype,Lara_invivo_celltype,Lara_leukemia_celltype -> Lara_invivo_celltype,249,500,249,3.2772469111419333,0.9495908740772862,risk_cross_dataset,0.5378725223474543,50,6.101176669889472,1.8616774491866284
lara_bone_marrow_cross_condition,Lara_leukemia_celltype,Lara_invivo_celltype,Lara_leukemia_celltype -> Lara_invivo_celltype,249,500,249,3.2772469111419333,0.9495908740772862,risk_disagreement,0.49312289768363315,50,4.55957529776417,1.3912822016133715
lara_bone_marrow_cross_condition,Lara_leukemia_celltype,Lara_invivo_celltype,Lara_leukemia_celltype -> Lara_invivo_celltype,249,500,249,3.2772469111419333,0.9495908740772862,risk_low_context_similarity,-0.2769531893758119,50,1.586008291444481,0.48394531582359407
lara_bone_marrow_cross_condition,Lara_leukemia_celltype,Lara_invivo_celltype,Lara_leukemia_celltype -> Lara_invivo_celltype,249,500,249,3.2772469111419333,0.9495908740772862,risk_low_source_support,0.3927035442866683,50,4.151265589256621,1.2666929596129033
lara_bone_marrow_cross_condition,Lara_leukemia_celltype,Lara_invivo_celltype,Lara_leukemia_celltype -> Lara_invivo_celltype,249,500,249,3.2772469111419333,0.9495908740772862,risk_oracle_true_magnitude_diagnostic,0.5482518460940536,50,5.265961639199836,1.6068248081329182
lara_bone_marrow_cross_condition,Lara_leukemia_celltype,Lara_invivo_celltype,Lara_leukemia_celltype -> Lara_invivo_celltype,249,500,249,3.2772469111419333,0.9495908740772862,risk_predicted_magnitude,0.9017868132086536,50,7.077062004365742,2.159453405938154
replogle_small_cross_experiment,Replogle_exp6_global,Replogle_exp7_global,Replogle_exp6_global -> Replogle_exp7_global,104,500,7,0.034431784345837296,0.9943657117915662,risk_cross_dataset,0.09162285705924897,21,0.03498856701165382,1.016170601564651
replogle_small_cross_experiment,Replogle_exp6_global,Replogle_exp7_global,Replogle_exp6_global -> Replogle_exp7_global,104,500,7,0.034431784345837296,0.9943657117915662,risk_disagreement,,21,0.030275014280604893,0.8792752062024649
replogle_small_cross_experiment,Replogle_exp6_global,Replogle_exp7_global,Replogle_exp6_global -> Replogle_exp7_global,104,500,7,0.034431784345837296,0.9943657117915662,risk_low_context_similarity,,21,0.030275014280604893,0.8792752062024649
replogle_small_cross_experiment,Replogle_exp6_global,Replogle_exp7_global,Replogle_exp6_global -> Replogle_exp7_global,104,500,7,0.034431784345837296,0.9943657117915662,risk_low_source_support,-0.2588615227317351,21,0.02996674717603847,0.8703222253906038
replogle_small_cross_experiment,Replogle_exp6_global,Replogle_exp7_global,Replogle_exp6_global -> Replogle_exp7_global,104,500,7,0.034431784345837296,0.9943657117915662,risk_oracle_true_magnitude_diagnostic,0.6965432625626802,21,0.05080054455059345,1.4753968031498514
replogle_small_cross_experiment,Replogle_exp6_global,Replogle_exp7_global,Replogle_exp6_global -> Replogle_exp7_global,104,500,7,0.034431784345837296,0.9943657117915662,risk_predicted_magnitude,0.37221478633211785,21,0.036778695093175856,1.0681611711947858
replogle_small_cross_experiment,Replogle_exp6_global,Replogle_exp8_global,Replogle_exp6_global -> Replogle_exp8_global,61,500,3,0.039723561642195336,0.9866367843068762,risk_cross_dataset,0.14577444754821098,13,0.04202614258751255,1.0579651181849554
replogle_small_cross_experiment,Replogle_exp6_global,Replogle_exp8_global,Replogle_exp6_global -> Replogle_exp8_global,61,500,3,0.039723561642195336,0.9866367843068762,risk_disagreement,,13,0.03705125771539551,0.9327274842354206
replogle_small_cross_experiment,Replogle_exp6_global,Replogle_exp8_global,Replogle_exp6_global -> Replogle_exp8_global,61,500,3,0.039723561642195336,0.9866367843068762,risk_low_context_similarity,,13,0.03705125771539551,0.9327274842354206
replogle_small_cross_experiment,Replogle_exp6_global,Replogle_exp8_global,Replogle_exp6_global -> Replogle_exp8_global,61,500,3,0.039723561642195336,0.9866367843068762,risk_low_source_support,-0.35306801940355187,13,0.03705125771539551,0.9327274842354206
replogle_small_cross_experiment,Replogle_exp6_global,Replogle_exp8_global,Replogle_exp6_global -> Replogle_exp8_global,61,500,3,0.039723561642195336,0.9866367843068762,risk_oracle_true_magnitude_diagnostic,0.704283447911158,13,0.046731961190882514,1.1764292842573987
replogle_small_cross_experiment,Replogle_exp6_global,Replogle_exp8_global,Replogle_exp6_global -> Replogle_exp8_global,61,500,3,0.039723561642195336,0.9866367843068762,risk_predicted_magnitude,0.3537817425008373,13,0.042953902170648046,1.0813205159585026
replogle_small_cross_experiment,Replogle_exp7_global,Replogle_exp6_global,Replogle_exp7_global -> Replogle_exp6_global,69,500,7,0.03268286245504718,0.9887440055856059,risk_cross_dataset,0.07098397816214003,14,0.03491030570839481,1.068153248706759
replogle_small_cross_experiment,Replogle_exp7_global,Replogle_exp6_global,Replogle_exp7_global -> Replogle_exp6_global,69,500,7,0.03268286245504718,0.9887440055856059,risk_disagreement,,14,0.033707852459521306,1.0313616962371004
replogle_small_cross_experiment,Replogle_exp7_global,Replogle_exp6_global,Replogle_exp7_global -> Replogle_exp6_global,69,500,7,0.03268286245504718,0.9887440055856059,risk_low_context_similarity,,14,0.033707852459521306,1.0313616962371004
replogle_small_cross_experiment,Replogle_exp7_global,Replogle_exp6_global,Replogle_exp7_global -> Replogle_exp6_global,69,500,7,0.03268286245504718,0.9887440055856059,risk_low_source_support,-0.2410140062932527,14,0.0340692429485714,1.0424191882039429
replogle_small_cross_experiment,Replogle_exp7_global,Replogle_exp6_global,Replogle_exp7_global -> Replogle_exp6_global,69,500,7,0.03268286245504718,0.9887440055856059,risk_oracle_true_magnitude_diagnostic,0.9786627694556083,14,0.05237956186289948,1.6026613928000837
replogle_small_cross_experiment,Replogle_exp7_global,Replogle_exp6_global,Replogle_exp7_global -> Replogle_exp6_global,69,500,7,0.03268286245504718,0.9887440055856059,risk_predicted_magnitude,0.24586395579538875,14,0.0391881101658529,1.1990415533447598
replogle_small_cross_experiment,Replogle_exp7_global,Replogle_exp8_global,Replogle_exp7_global -> Replogle_exp8_global,61,500,14,0.02885991466966036,0.9925786578023706,risk_cross_dataset,0.1282811317860035,13,0.03204948900574808,1.1105191880362986
replogle_small_cross_experiment,Replogle_exp7_global,Replogle_exp8_global,Replogle_exp7_global -> Replogle_exp8_global,61,500,14,0.02885991466966036,0.9925786578023706,risk_disagreement,,13,0.025009991414792924,0.8665996313941027
replogle_small_cross_experiment,Replogle_exp7_global,Replogle_exp8_global,Replogle_exp7_global -> Replogle_exp8_global,61,500,14,0.02885991466966036,0.9925786578023706,risk_low_context_similarity,,13,0.025009991414792924,0.8665996313941027
replogle_small_cross_experiment,Replogle_exp7_global,Replogle_exp8_global,Replogle_exp7_global -> Replogle_exp8_global,61,500,14,0.02885991466966036,0.9925786578023706,risk_low_source_support,-0.11070728765335507,13,0.024685149844990612,0.8553438264646512
replogle_small_cross_experiment,Replogle_exp7_global,Replogle_exp8_global,Replogle_exp7_global -> Replogle_exp8_global,61,500,14,0.02885991466966036,0.9925786578023706,risk_oracle_true_magnitude_diagnostic,0.762295081967213,13,0.03969652560936933,1.3754900547610143
replogle_small_cross_experiment,Replogle_exp7_global,Replogle_exp8_global,Replogle_exp7_global -> Replogle_exp8_global,61,500,14,0.02885991466966036,0.9925786578023706,risk_predicted_magnitude,0.1477350695106856,13,0.033541654903933696,1.1622229409844764
replogle_small_cross_experiment,Replogle_exp8_global,Replogle_exp6_global,Replogle_exp8_global -> Replogle_exp6_global,69,500,3,0.04469269007847603,0.9634329974503498,risk_cross_dataset,-0.12340443359155216,14,0.04466266122784186,0.9993281037551903
replogle_small_cross_experiment,Replogle_exp8_global,Replogle_exp6_global,Replogle_exp8_global -> Replogle_exp6_global,69,500,3,0.04469269007847603,0.9634329974503498,risk_disagreement,,14,0.04382716538882449,0.9806338645507405
replogle_small_cross_experiment,Replogle_exp8_global,Replogle_exp6_global,Replogle_exp8_global -> Replogle_exp6_global,69,500,3,0.04469269007847603,0.9634329974503498,risk_low_context_similarity,,14,0.04382716538882449,0.9806338645507405
replogle_small_cross_experiment,Replogle_exp8_global,Replogle_exp6_global,Replogle_exp8_global -> Replogle_exp6_global,69,500,3,0.04469269007847603,0.9634329974503498,risk_low_source_support,-0.23907235203705737,14,0.04382716538882449,0.9806338645507405
replogle_small_cross_experiment,Replogle_exp8_global,Replogle_exp6_global,Replogle_exp8_global -> Replogle_exp6_global,69,500,3,0.04469269007847603,0.9634329974503498,risk_oracle_true_magnitude_diagnostic,0.965911582024114,14,0.07067592411187788,1.581375477461254
replogle_small_cross_experiment,Replogle_exp8_global,Replogle_exp6_global,Replogle_exp8_global -> Replogle_exp6_global,69,500,3,0.04469269007847603,0.9634329974503498,risk_predicted_magnitude,0.2384854009877797,14,0.04613435933433437,1.0322573837763382
replogle_small_cross_experiment,Replogle_exp8_global,Replogle_exp7_global,Replogle_exp8_global -> Replogle_exp7_global,104,500,14,0.026574789526548306,0.9927213001506412,risk_cross_dataset,-0.2003416197561968,21,0.024416427040883225,0.9187815774228854
replogle_small_cross_experiment,Replogle_exp8_global,Replogle_exp7_global,Replogle_exp8_global -> Replogle_exp7_global,104,500,14,0.026574789526548306,0.9927213001506412,risk_disagreement,,21,0.023542681885859555,0.8859028539940207
replogle_small_cross_experiment,Replogle_exp8_global,Replogle_exp7_global,Replogle_exp8_global -> Replogle_exp7_global,104,500,14,0.026574789526548306,0.9927213001506412,risk_low_context_similarity,,21,0.023542681885859555,0.8859028539940207
replogle_small_cross_experiment,Replogle_exp8_global,Replogle_exp7_global,Replogle_exp8_global -> Replogle_exp7_global,104,500,14,0.026574789526548306,0.9927213001506412,risk_low_source_support,-0.2937219657765941,21,0.02370311715181741,0.8919399767263598
replogle_small_cross_experiment,Replogle_exp8_global,Replogle_exp7_global,Replogle_exp8_global -> Replogle_exp7_global,104,500,14,0.026574789526548306,0.9927213001506412,risk_oracle_true_magnitude_diagnostic,0.8151925744158756,21,0.04095485584107098,1.5411168468580698
replogle_small_cross_experiment,Replogle_exp8_global,Replogle_exp7_global,Replogle_exp8_global -> Replogle_exp7_global,104,500,14,0.026574789526548306,0.9927213001506412,risk_predicted_magnitude,0.3705780445867317,21,0.030022285795543276,1.1297280742543947
sciplex_series_cross_dataset,SciPlex2_cellline,SciPlex4_cellline,SciPlex2_cellline -> SciPlex4_cellline,14,500,0,0.5108235476306976,0.6447297027880833,risk_cross_dataset,-0.655612168542959,3,0.5037422472707184,0.9861374825165682
sciplex_series_cross_dataset,SciPlex2_cellline,SciPlex4_cellline,SciPlex2_cellline -> SciPlex4_cellline,14,500,0,0.5108235476306976,0.6447297027880833,risk_disagreement,,3,0.5174757621794693,1.0130225291680974
sciplex_series_cross_dataset,SciPlex2_cellline,SciPlex4_cellline,SciPlex2_cellline -> SciPlex4_cellline,14,500,0,0.5108235476306976,0.6447297027880833,risk_low_context_similarity,-0.655612168542959,3,0.5037422472707184,0.9861374825165682
sciplex_series_cross_dataset,SciPlex2_cellline,SciPlex4_cellline,SciPlex2_cellline -> SciPlex4_cellline,14,500,0,0.5108235476306976,0.6447297027880833,risk_low_source_support,,3,0.5174757621794693,1.0130225291680974
sciplex_series_cross_dataset,SciPlex2_cellline,SciPlex4_cellline,SciPlex2_cellline -> SciPlex4_cellline,14,500,0,0.5108235476306976,0.6447297027880833,risk_oracle_true_magnitude_diagnostic,0.410989010989011,3,0.5234911130525858,1.0247983192643388
sciplex_series_cross_dataset,SciPlex2_cellline,SciPlex4_cellline,SciPlex2_cellline -> SciPlex4_cellline,14,500,0,0.5108235476306976,0.6447297027880833,risk_predicted_magnitude,,3,0.5174757621794693,1.0130225291680974
