target,variant,scope,method,budget,n_tasks,spearman,utility,capture,remaining_relative_error
K562,shuffle47,all,similarity_count_fixed,0.3,580,0.9044025779810944,0.9405166728732213,0.432758640683054,0.8103447990242085
K562,shuffle47,all,similarity_count_shrink,0.1,580,0.9050795284048471,0.9703110801103829,0.17948974025631656,0.9116780663818705
K562,shuffle47,all,similarity_count_shrink,0.2,580,0.9050795284048471,0.9210866671186448,0.30962265925945676,0.862971675925679
K562,shuffle47,all,similarity_count_shrink,0.3,580,0.9050795284048471,0.9430505910978082,0.43311631593624267,0.8098338343767963
K562,shuffle47,all,similarity_variance_fixed,0.1,580,0.8973919808849264,0.9590983465086773,0.17857117166544623,0.9126986981495041
K562,shuffle47,all,similarity_variance_fixed,0.2,580,0.8973919808849264,0.9169289182176396,0.3091278268974956,0.8635902163781305
K562,shuffle47,all,similarity_variance_fixed,0.3,580,0.8973919808849264,0.9306656123457188,0.431368114132448,0.8123312655250743
K562,shuffle47,all,similarity_variance_shrink,0.1,580,0.8993159908323153,0.9590983465086773,0.17857117166544623,0.9126986981495041
K562,shuffle47,all,similarity_variance_shrink,0.2,580,0.8993159908323153,0.9211822208132049,0.3096340315336126,0.8629574605829844
K562,shuffle47,all,similarity_variance_shrink,0.3,580,0.8993159908323153,0.9306656123457188,0.431368114132448,0.8123312655250743
K562,shuffle47,all,combined_count_fixed,0.1,580,0.9040846582736308,0.9616185321067169,0.17877763009170997,0.9124692998981001
K562,shuffle47,all,combined_count_fixed,0.2,580,0.9040846582736308,0.9152720714860201,0.30893063812993515,0.8638367023375809
K562,shuffle47,all,combined_count_fixed,0.3,580,0.9040846582736308,0.9351821031841365,0.43200563944343917,0.8114205150808013
K562,shuffle47,all,combined_count_shrink,0.1,580,0.9047686291248355,0.9616185321067169,0.17877763009170997,0.9124692998981001
K562,shuffle47,all,combined_count_shrink,0.2,580,0.9047686291248355,0.9208887703268493,0.30959910667385326,0.8630011166576834
K562,shuffle47,all,combined_count_shrink,0.3,580,0.9047686291248355,0.9358596665175897,0.4321012809027778,0.8112838844246033
K562,shuffle47,all,combined_variance_fixed,0.1,580,0.8981213020829386,0.9489786902736765,0.1777421500639286,0.9136198332623016
K562,shuffle47,all,combined_variance_fixed,0.2,580,0.8981213020829386,0.9091083262137732,0.3081970631343755,0.8647536710820306
K562,shuffle47,all,combined_variance_fixed,0.3,580,0.8981213020829386,0.9248631798938748,0.4305490717197189,0.8135013261146873
K562,shuffle47,all,combined_variance_shrink,0.1,580,0.8997570311363629,0.949891222805943,0.1778169064749932,0.9135367705833409
K562,shuffle47,all,combined_variance_shrink,0.2,580,0.8997570311363629,0.919314709330151,0.3094117706082532,0.8632352867396834
K562,shuffle47,all,combined_variance_shrink,0.3,580,0.8997570311363629,0.9303425261222061,0.4313225088932279,0.8123964158668173
K562,shuffle47,all,magnitude,0.1,580,0.9001310328221698,0.9609857583039885,0.17872579205105382,0.9125268977210513
K562,shuffle47,all,magnitude,0.2,580,0.9001310328221698,0.9330814158108366,0.311050208148966,0.8611872398137925
K562,shuffle47,all,magnitude,0.3,580,0.9001310328221698,0.9314668231235753,0.4314812090480798,0.8121697013598861
K562,shuffle47,all,m_plus_d,0.1,580,0.9083944588476275,0.9134062892328929,0.17482799090715204,0.9168577878809423
K562,shuffle47,all,m_plus_d,0.2,580,0.9083944588476275,0.9192296462476254,0.3094016468689308,0.8632479414138364
K562,shuffle47,all,m_plus_d,0.3,580,0.9083944588476275,0.9334980490641323,0.43176792676671916,0.8117601046189726
RPE1,clean,primary,equal_count_fixed,0.1,416,0.5895682340089069,0.6325568732101643,0.13837878927596342,0.9583808119283402
RPE1,clean,primary,equal_count_fixed,0.2,416,0.5895682340089069,0.6245692275187454,0.2609243438977893,0.9260707016220472
RPE1,clean,primary,equal_count_fixed,0.3,416,0.5895682340089069,0.5740274473265127,0.36856812547610035,0.9026654976011762
RPE1,clean,primary,equal_count_shrink,0.1,416,0.5903899493935895,0.6325568732101643,0.13837878927596342,0.9583808119283402
RPE1,clean,primary,equal_count_shrink,0.2,416,0.5903899493935895,0.624971272211666,0.26096232390899965,0.92602311221041
RPE1,clean,primary,equal_count_shrink,0.3,416,0.5903899493935895,0.5670347170848871,0.3677386938569216,0.9038512142801397
RPE1,clean,primary,equal_variance_fixed,0.1,416,0.5897170959779782,0.6401200896988658,0.13882617160679694,0.9578831888009959
RPE1,clean,primary,equal_variance_fixed,0.2,416,0.5897170959779782,0.6298984720309135,0.26142778237087116,0.9254398871497518
RPE1,clean,primary,equal_variance_fixed,0.3,416,0.5897170959779782,0.5694302963279211,0.3680228416935695,0.9034450098126291
RPE1,clean,primary,equal_variance_shrink,0.1,416,0.5911307098899192,0.6401200896988658,0.13882617160679694,0.9578831888009959
RPE1,clean,primary,equal_variance_shrink,0.2,416,0.5911307098899192,0.6298984720309135,0.26142778237087116,0.9254398871497518
RPE1,clean,primary,equal_variance_shrink,0.3,416,0.5911307098899192,0.5689975437367939,0.3679715114305736,0.9035183891576681
RPE1,clean,primary,precision_count_fixed,0.1,416,0.5876910040646637,0.6325568732101643,0.13837878927596342,0.9583808119283402
RPE1,clean,primary,precision_count_fixed,0.2,416,0.5876910040646637,0.6263091170596489,0.2610887062819516,0.9258647535744221
RPE1,clean,primary,precision_count_fixed,0.3,416,0.5876910040646637,0.5740697857094055,0.36857314737631136,0.9026583185273349
RPE1,clean,primary,precision_count_shrink,0.1,416,0.5892938105493362,0.6325568732101643,0.13837878927596342,0.9583808119283402
RPE1,clean,primary,precision_count_shrink,0.2,416,0.5892938105493362,0.626089836446836,0.2610679914701919,0.925890709483133
RPE1,clean,primary,precision_count_shrink,0.3,416,0.5892938105493362,0.5598817035188152,0.3668902504851471,0.9050641092720922
RPE1,clean,primary,precision_variance_fixed,0.1,416,0.5879754962013309,0.6325568732101643,0.13837878927596342,0.9583808119283402
RPE1,clean,primary,precision_variance_fixed,0.2,416,0.5879754962013309,0.6176499750457504,0.2602707019243503,0.9268897228899707
RPE1,clean,primary,precision_variance_fixed,0.3,416,0.5879754962013309,0.5693184200541698,0.3680095716666017,0.9034639800230023
RPE1,clean,primary,precision_variance_shrink,0.1,416,0.5889987731779354,0.6325568732101643,0.13837878927596342,0.9583808119283402
RPE1,clean,primary,precision_variance_shrink,0.2,416,0.5889987731779354,0.6203898263469004,0.2605295278334211,0.9265654109075205
RPE1,clean,primary,precision_variance_shrink,0.3,416,0.5889987731779354,0.5612035021656835,0.36704703353754825,0.9048399795476972
RPE1,clean,primary,similarity_count_fixed,0.1,416,0.5893747092861237,0.6248317469254414,0.1379218295937428,0.9588890879385107
RPE1,clean,primary,similarity_count_fixed,0.2,416,0.5893747092861237,0.6345605890927729,0.2618681992235024,0.9248880395271777
RPE1,clean,primary,similarity_count_fixed,0.3,416,0.5893747092861237,0.5740274473265127,0.36856812547610035,0.9026654976011762
RPE1,clean,primary,similarity_count_shrink,0.1,416,0.5910788699901984,0.6248317469254414,0.1379218295937428,0.9588890879385107
RPE1,clean,primary,similarity_count_shrink,0.2,416,0.5910788699901984,0.6344919555514001,0.2618617156093256,0.9248961635738572
RPE1,clean,primary,similarity_count_shrink,0.3,416,0.5910788699901984,0.5712937768518431,0.36824387548364257,0.9031290302364423
RPE1,clean,primary,similarity_variance_fixed,0.1,416,0.5907374269695576,0.6432644437026414,0.1390121676608933,0.9576763054894876
RPE1,clean,primary,similarity_variance_fixed,0.2,416,0.5907374269695576,0.6285389428678422,0.2612993515427483,0.925600812524749
RPE1,clean,primary,similarity_variance_fixed,0.3,416,0.5907374269695576,0.5712937768518431,0.36824387548364257,0.9031290302364423
RPE1,clean,primary,similarity_variance_shrink,0.1,416,0.5910103613124326,0.6432644437026414,0.1390121676608933,0.9576763054894876
RPE1,clean,primary,similarity_variance_shrink,0.2,416,0.5910103613124326,0.6279743235945844,0.2612460135763344,0.9256676456392918
RPE1,clean,primary,similarity_variance_shrink,0.3,416,0.5910103613124326,0.5689975437367939,0.3679715114305736,0.9035183891576681
RPE1,clean,primary,combined_count_fixed,0.1,416,0.5899930232768008,0.6248317469254414,0.1379218295937428,0.9588890879385107
RPE1,clean,primary,combined_count_fixed,0.2,416,0.5899930232768008,0.6314888532479551,0.2615780211316744,0.9252516361723598
RPE1,clean,primary,combined_count_fixed,0.3,416,0.5899930232768008,0.5659548678209187,0.36761060924725786,0.9040343180520299
RPE1,clean,primary,combined_count_shrink,0.1,416,0.5909321847434007,0.6248317469254414,0.1379218295937428,0.9588890879385107
RPE1,clean,primary,combined_count_shrink,0.2,416,0.5909321847434007,0.6315693270270176,0.2615856232592108,0.9252421106149648
RPE1,clean,primary,combined_count_shrink,0.3,416,0.5909321847434007,0.5625964748412351,0.36721225878460223,0.9046037812563762
RPE1,clean,primary,combined_variance_fixed,0.1,416,0.5878547552605914,0.6305140168382555,0.1382579494392897,0.9585152220140521
RPE1,clean,primary,combined_variance_fixed,0.2,416,0.5878547552605914,0.619453238422462,0.2604410510533616,0.9266762733789204
RPE1,clean,primary,combined_variance_fixed,0.3,416,0.5878547552605914,0.5619184353464318,0.36713183420412954,0.9047187524779453
RPE1,clean,primary,combined_variance_shrink,0.1,416,0.589989065281602,0.6305140168382555,0.1382579494392897,0.9585152220140521
RPE1,clean,primary,combined_variance_shrink,0.2,416,0.589989065281602,0.6251430860536344,0.26097855467080033,0.9260027748703225
RPE1,clean,primary,combined_variance_shrink,0.3,416,0.589989065281602,0.5510911168134685,0.3658475689698293,0.9065546780362577
RPE1,clean,primary,magnitude,0.1,416,0.5825322874230736,0.6233177742721215,0.1378322744930165,0.958988700029158
RPE1,clean,primary,magnitude,0.2,416,0.5825322874230736,0.6084496005895047,0.25940156888730204,0.9279787570568746
RPE1,clean,primary,magnitude,0.3,416,0.5825322874230736,0.5381650628592927,0.3643143655585232,0.9087464739781936
RPE1,clean,primary,m_plus_d,0.1,416,0.5512184555564349,0.5965306657191146,0.1362477530029021,0.9607511624352747
RPE1,clean,primary,m_plus_d,0.2,416,0.5512184555564349,0.5970325181845761,0.25832302979609256,0.929330179532607
RPE1,clean,primary,m_plus_d,0.3,416,0.5512184555564349,0.5505188958000581,0.365779695880881,0.9066517062321426
RPE1,clean,all,equal_count_fixed,0.1,467,0.6017301011361292,0.6375405846766065,0.14070986797499627,0.9554487896563734
RPE1,clean,all,equal_count_fixed,0.2,467,0.6017301011361292,0.6686753838520246,0.26572472098544836,0.9193205235919453
RPE1,clean,all,equal_count_fixed,0.3,467,0.6017301011361292,0.6139329334893169,0.3757836589552521,0.8941994824168625
RPE1,clean,all,equal_count_shrink,0.1,467,0.6019548362969529,0.6141823849716344,0.13924187678958597,0.9570810560458651
RPE1,clean,all,equal_count_shrink,0.2,467,0.6019548362969529,0.6686753838520246,0.26572472098544836,0.9193205235919453
RPE1,clean,all,equal_count_shrink,0.3,467,0.6019548362969529,0.6066479290459468,0.3749072689788396,0.8954549244996377
RPE1,clean,all,equal_variance_fixed,0.1,467,0.6017283160546105,0.6280777873783466,0.14011516019791476,0.9561100480656518
RPE1,clean,all,equal_variance_fixed,0.2,467,0.6017283160546105,0.6666514020970121,0.2655296708393639,0.9195647284665335
RPE1,clean,all,equal_variance_fixed,0.3,467,0.6017283160546105,0.6027775699478124,0.37444166268510437,0.8961219126566142
RPE1,clean,all,equal_variance_shrink,0.1,467,0.6022115741032031,0.6280777873783466,0.14011516019791476,0.9561100480656518
RPE1,clean,all,equal_variance_shrink,0.2,467,0.6022115741032031,0.6712184718484406,0.26596979714978536,0.9190136856060328
RPE1,clean,all,equal_variance_shrink,0.3,467,0.6022115741032031,0.6027775699478124,0.37444166268510437,0.8961219126566142
RPE1,clean,all,precision_count_fixed,0.1,467,0.6000956080985086,0.6439573074760753,0.14111313931558833,0.9550003903324291
RPE1,clean,all,precision_count_fixed,0.2,467,0.6000956080985086,0.6702746663958928,0.2658788430732781,0.9191275610851988
RPE1,clean,all,precision_count_fixed,0.3,467,0.6000956080985086,0.6125134506337954,0.37561289439965867,0.8944441052618386
RPE1,clean,all,precision_count_shrink,0.1,467,0.6011154603760135,0.6439573074760753,0.14111313931558833,0.9550003903324291
RPE1,clean,all,precision_count_shrink,0.2,467,0.6011154603760135,0.6439041482369036,0.26333752895001833,0.9223093136202183
RPE1,clean,all,precision_count_shrink,0.3,467,0.6011154603760135,0.6125134506337954,0.37561289439965867,0.8944441052618386
RPE1,clean,all,precision_variance_fixed,0.1,467,0.600578137829288,0.6266013355823716,0.1400223697324872,0.9562132222260201
RPE1,clean,all,precision_variance_fixed,0.2,467,0.600578137829288,0.6614116229736026,0.2650247158510395,0.9201969375269826
RPE1,clean,all,precision_variance_fixed,0.3,467,0.600578137829288,0.6205869467604243,0.37658414035221566,0.8930527805383904
RPE1,clean,all,precision_variance_shrink,0.1,467,0.6011022641234662,0.5969213050032219,0.1381570708728484,0.958287256910428
RPE1,clean,all,precision_variance_shrink,0.2,467,0.6011022641234662,0.6626488321293182,0.2651439451009878,0.9200476612274495
RPE1,clean,all,precision_variance_shrink,0.3,467,0.6011022641234662,0.6205869467604243,0.37658414035221566,0.8930527805383904
RPE1,clean,all,similarity_count_fixed,0.1,467,0.6019056288636063,0.6482971423621747,0.14138588462299204,0.9546971235263398
RPE1,clean,all,similarity_count_fixed,0.2,467,0.6019056288636063,0.6560309907015601,0.2645061869126785,0.9208461413184426
RPE1,clean,all,similarity_count_fixed,0.3,467,0.6019056288636063,0.6083801877996291,0.37511566064422314,0.8951564002427848
RPE1,clean,all,similarity_count_shrink,0.1,467,0.6025912020112975,0.6141823849716344,0.13924187678958597,0.9570810560458651
RPE1,clean,all,similarity_count_shrink,0.2,467,0.6025912020112975,0.6560309907015601,0.2645061869126785,0.9208461413184426
RPE1,clean,all,similarity_count_shrink,0.3,467,0.6025912020112975,0.6018311445190038,0.37432780719391323,0.8962850123939954
RPE1,clean,all,similarity_variance_fixed,0.1,467,0.6028410496428731,0.6280777873783466,0.14011516019791476,0.9561100480656518
RPE1,clean,all,similarity_variance_fixed,0.2,467,0.6028410496428731,0.6555528694055474,0.26446011059385677,0.9209038293637234
RPE1,clean,all,similarity_variance_fixed,0.3,467,0.6028410496428731,0.6183500454870899,0.3763150399186588,0.893438271036768
RPE1,clean,all,similarity_variance_shrink,0.1,467,0.6022323110714912,0.6280777873783466,0.14011516019791476,0.9561100480656518
RPE1,clean,all,similarity_variance_shrink,0.2,467,0.6022323110714912,0.6601199391569755,0.2649002369042782,0.9203527865032227
RPE1,clean,all,similarity_variance_shrink,0.3,467,0.6022323110714912,0.616777014574152,0.3761258034486742,0.8937093551824207
RPE1,clean,all,combined_count_fixed,0.1,467,0.602622781076392,0.6338605868116638,0.14047859139990496,0.9557059471815342
RPE1,clean,all,combined_count_fixed,0.2,467,0.602622781076392,0.6645081327420006,0.26532312500476934,0.9198233260664149
RPE1,clean,all,combined_count_fixed,0.3,467,0.602622781076392,0.6205017602300873,0.3765738923665222,0.8930674609350739
RPE1,clean,all,combined_count_shrink,0.1,467,0.6027136208184081,0.6118867180183942,0.13909760116498476,0.9572414767998859
RPE1,clean,all,combined_count_shrink,0.2,467,0.6027136208184081,0.6506922226734918,0.263991692411329,0.9214902939514996
RPE1,clean,all,combined_count_shrink,0.3,467,0.6027136208184081,0.6205017602300873,0.3765738923665222,0.8930674609350739
RPE1,clean,all,combined_variance_fixed,0.1,467,0.6008719491774928,0.636156253764904,0.14062286702450616,0.9555455264275134
RPE1,clean,all,combined_variance_fixed,0.2,467,0.6008719491774928,0.6502141013774787,0.2639456160925072,0.9215479819967805
RPE1,clean,all,combined_variance_fixed,0.3,467,0.6008719491774928,0.6134347614739969,0.37572372859225106,0.894285333581039
RPE1,clean,all,combined_variance_shrink,0.1,467,0.6021868311296771,0.6105023871066916,0.13901060021449466,0.957338213571026
RPE1,clean,all,combined_variance_shrink,0.2,467,0.6021868311296771,0.6502141013774787,0.2639456160925072,0.9215479819967805
RPE1,clean,all,combined_variance_shrink,0.3,467,0.6021868311296771,0.6134347614739969,0.37572372859225106,0.894285333581039
RPE1,clean,all,magnitude,0.1,467,0.589483906345253,0.5416596235342879,0.13468404374267626,0.9621489323146907
RPE1,clean,all,magnitude,0.2,467,0.589483906345253,0.6188014093598604,0.2609183901050357,0.9253381013966443
RPE1,clean,all,magnitude,0.3,467,0.589483906345253,0.5956999040385799,0.37359021564653827,0.8973416235983639
RPE1,clean,all,m_plus_d,0.1,467,0.5620828466844934,0.5316379684555117,0.13405421346873891,0.9628492435954736
RPE1,clean,all,m_plus_d,0.2,467,0.5620828466844934,0.6150936514170428,0.26056107525938493,0.9257854634151937
RPE1,clean,all,m_plus_d,0.3,467,0.5620828466844934,0.5923496055818436,0.3731871729293652,0.897918988472351
RPE1,shuffle11,primary,equal_count_fixed,0.1,416,0.5668894562208608,0.6184512154446326,0.13754440590765563,0.9593088961027146
RPE1,shuffle11,primary,equal_count_fixed,0.2,416,0.5668894562208608,0.6057840360160572,0.2591497606327373,0.9282942758336786
RPE1,shuffle11,primary,equal_count_fixed,0.3,416,0.5668894562208608,0.5050155513048461,0.36038238876354867,0.9143674442417998
RPE1,shuffle11,primary,equal_count_shrink,0.1,416,0.5701942246017824,0.6114801224508727,0.13713204909667914,0.959767560363052
RPE1,shuffle11,primary,equal_count_shrink,0.2,416,0.5701942246017824,0.6160243044794471,0.26011712947974486,0.9270821510133318
RPE1,shuffle11,primary,equal_count_shrink,0.3,416,0.5701942246017824,0.5225392582793131,0.3624609355038941,0.9113960509635053
RPE1,shuffle11,primary,equal_variance_fixed,0.1,416,0.5556370798492373,0.603055438430386,0.13663370890249696,0.9603218638945489
RPE1,shuffle11,primary,equal_variance_fixed,0.2,416,0.5556370798492373,0.5957798174551311,0.2582046907442775,0.929478459790303
RPE1,shuffle11,primary,equal_variance_fixed,0.3,416,0.5556370798492373,0.5258023087730425,0.36284797706862726,0.9108427544311033
RPE1,shuffle11,primary,equal_variance_shrink,0.1,416,0.5614406158113356,0.5991492116172787,0.13640264625090912,0.9605788747583471
RPE1,shuffle11,primary,equal_variance_shrink,0.2,416,0.5614406158113356,0.6007191615084375,0.2586712964371754,0.9288937972353466
RPE1,shuffle11,primary,equal_variance_shrink,0.3,416,0.5614406158113356,0.5414736045691304,0.3647068029917843,0.9081854637643221
RPE1,shuffle11,primary,precision_count_fixed,0.1,416,0.5662578017814551,0.5879176751590031,0.13573827402686242,0.961317855627875
RPE1,shuffle11,primary,precision_count_fixed,0.2,416,0.5662578017814551,0.593277533599768,0.2579683071517279,0.9297746512797626
RPE1,shuffle11,primary,precision_count_fixed,0.3,416,0.5662578017814551,0.5175431106496511,0.36186832536809066,0.9122432187177811
RPE1,shuffle11,primary,precision_count_shrink,0.1,416,0.5696476553696798,0.5949187604646184,0.13615240495476455,0.9608572180182298
RPE1,shuffle11,primary,precision_count_shrink,0.2,416,0.5696476553696798,0.6132161959834369,0.25985185550887496,0.9274145424949036
RPE1,shuffle11,primary,precision_count_shrink,0.3,416,0.5696476553696798,0.5141131454189525,0.36146148547627127,0.912824818013303
RPE1,shuffle11,primary,precision_variance_fixed,0.1,416,0.5544190448625589,0.5910519751609986,0.13592367536272515,0.9611116338211401
RPE1,shuffle11,primary,precision_variance_fixed,0.2,416,0.5544190448625589,0.5805206658158849,0.2567632023711608,0.931284662089148
RPE1,shuffle11,primary,precision_variance_fixed,0.3,416,0.5544190448625589,0.5440600025397692,0.36501358448949717,0.9077469032727464
RPE1,shuffle11,primary,precision_variance_shrink,0.1,416,0.5589471333035515,0.5910519751609986,0.13592367536272515,0.9611116338211401
RPE1,shuffle11,primary,precision_variance_shrink,0.2,416,0.5589471333035515,0.5866599501583338,0.25734316298811516,0.9305579644486268
RPE1,shuffle11,primary,precision_variance_shrink,0.3,416,0.5589471333035515,0.5440600025397692,0.36501358448949717,0.9077469032727464
RPE1,shuffle11,primary,similarity_count_fixed,0.1,416,0.5663784145770018,0.6145467028643786,0.13731344465703793,0.9595657941782679
RPE1,shuffle11,primary,similarity_count_fixed,0.2,416,0.5663784145770018,0.6057840360160572,0.2591497606327373,0.9282942758336786
RPE1,shuffle11,primary,similarity_count_fixed,0.3,416,0.5663784145770018,0.5157378972802555,0.3616542028442404,0.9125493182707767
RPE1,shuffle11,primary,similarity_count_shrink,0.1,416,0.5703124062381228,0.6114801224508727,0.13713204909667914,0.959767560363052
RPE1,shuffle11,primary,similarity_count_shrink,0.2,416,0.5703124062381228,0.6160243044794471,0.26011712947974486,0.9270821510133318
RPE1,shuffle11,primary,similarity_count_shrink,0.3,416,0.5703124062381228,0.5220497024420118,0.3624028676138453,0.9114790621052933
RPE1,shuffle11,primary,similarity_variance_fixed,0.1,416,0.5556945548527388,0.603055438430386,0.13663370890249696,0.9603218638945489
RPE1,shuffle11,primary,similarity_variance_fixed,0.2,416,0.5556945548527388,0.5867239192025661,0.2573492059606001,0.9305503925312961
RPE1,shuffle11,primary,similarity_variance_fixed,0.3,416,0.5556945548527388,0.5345449421218156,0.3638849706725265,0.9093603168392748
RPE1,shuffle11,primary,similarity_variance_shrink,0.1,416,0.5614859548876185,0.603055438430386,0.13663370890249696,0.9603218638945489
RPE1,shuffle11,primary,similarity_variance_shrink,0.2,416,0.5614859548876185,0.6007191615084375,0.2586712964371754,0.9288937972353466
RPE1,shuffle11,primary,similarity_variance_shrink,0.3,416,0.5614859548876185,0.5477165658947861,0.365447301958838,0.9071268810485339
RPE1,shuffle11,primary,combined_count_fixed,0.1,416,0.5659211895188848,0.5902897546489306,0.13587858819778578,0.9611617842505912
RPE1,shuffle11,primary,combined_count_fixed,0.2,416,0.5659211895188848,0.593277533599768,0.2579683071517279,0.9297746512797626
RPE1,shuffle11,primary,combined_count_fixed,0.3,416,0.5659211895188848,0.5157779321874627,0.3616589515213323,0.9125425297839374
RPE1,shuffle11,primary,combined_count_shrink,0.1,416,0.5691980984258002,0.5949187604646184,0.13615240495476455,0.9608572180182298
RPE1,shuffle11,primary,combined_count_shrink,0.2,416,0.5691980984258002,0.6132161959834369,0.25985185550887496,0.9274145424949036
RPE1,shuffle11,primary,combined_count_shrink,0.3,416,0.5691980984258002,0.5218224873067069,0.36237591685054316,0.9115175896569556
RPE1,shuffle11,primary,combined_variance_fixed,0.1,416,0.5544677358954655,0.5910519751609986,0.13592367536272515,0.9611116338211401
RPE1,shuffle11,primary,combined_variance_fixed,0.2,416,0.5544677358954655,0.5843870094855087,0.2571284447894812,0.9308270089384814
RPE1,shuffle11,primary,combined_variance_fixed,0.3,416,0.5544677358954655,0.5396522289818272,0.36449076341206244,0.9084943038507974
RPE1,shuffle11,primary,combined_variance_shrink,0.1,416,0.5601694547976074,0.5910519751609986,0.13592367536272515,0.9611116338211401
RPE1,shuffle11,primary,combined_variance_shrink,0.2,416,0.5601694547976074,0.5866599501583338,0.25734316298811516,0.9305579644486268
RPE1,shuffle11,primary,combined_variance_shrink,0.3,416,0.5601694547976074,0.5396522289818272,0.36449076341206244,0.9084943038507974
RPE1,shuffle11,primary,magnitude,0.1,416,0.5825322874230736,0.6233177742721215,0.1378322744930165,0.958988700029158
RPE1,shuffle11,primary,magnitude,0.2,416,0.5825322874230736,0.6084496005895047,0.25940156888730204,0.9279787570568746
RPE1,shuffle11,primary,magnitude,0.3,416,0.5825322874230736,0.5381650628592927,0.3643143655585232,0.9087464739781936
RPE1,shuffle11,primary,m_plus_d,0.1,416,0.5512184555564349,0.5965306657191146,0.1362477530029021,0.9607511624352747
RPE1,shuffle11,primary,m_plus_d,0.2,416,0.5512184555564349,0.5970325181845761,0.25832302979609256,0.929330179532607
RPE1,shuffle11,primary,m_plus_d,0.3,416,0.5512184555564349,0.5505188958000581,0.365779695880881,0.9066517062321426
RPE1,shuffle11,all,equal_count_fixed,0.1,467,0.574999566997828,0.5465355938198563,0.13499048351500226,0.9618082004726045
RPE1,shuffle11,all,equal_count_fixed,0.2,467,0.574999566997828,0.6105973660387757,0.26012777040488394,0.9263279657397296
RPE1,shuffle11,all,equal_count_fixed,0.3,467,0.574999566997828,0.5856889861176533,0.3723858968037992,0.8990668288117355
RPE1,shuffle11,all,equal_count_shrink,0.1,467,0.5791194282063774,0.5408888770026492,0.1346356046879151,0.9622027919303419
RPE1,shuffle11,all,equal_count_shrink,0.2,467,0.5791194282063774,0.6274207514019402,0.261749031942738,0.9242981289081537
RPE1,shuffle11,all,equal_count_shrink,0.3,467,0.5791194282063774,0.5795536851058471,0.37164781677230185,0.9001241397771013
RPE1,shuffle11,all,equal_variance_fixed,0.1,467,0.561044314676828,0.5506945696056895,0.1352518623828539,0.9615175720647791
RPE1,shuffle11,all,equal_variance_fixed,0.2,467,0.561044314676828,0.6132721264313683,0.26038553577456874,0.9260052407326445
RPE1,shuffle11,all,equal_variance_fixed,0.3,467,0.561044314676828,0.583512270162903,0.3721240366966339,0.8994419474315091
RPE1,shuffle11,all,equal_variance_shrink,0.1,467,0.5675646952172307,0.5382433602739441,0.13446934207831135,0.9623876601176872
RPE1,shuffle11,all,equal_variance_shrink,0.2,467,0.5675646952172307,0.6227725502927955,0.2613010870424822,0.9248589607269725
RPE1,shuffle11,all,equal_variance_shrink,0.3,467,0.5675646952172307,0.5842185006783811,0.3722089966097833,0.8993202410528562
RPE1,shuffle11,all,precision_count_fixed,0.1,467,0.5753375615393502,0.5218028502495059,0.1334361064649354,0.9635365197163696
RPE1,shuffle11,all,precision_count_fixed,0.2,467,0.5753375615393502,0.6241018554578178,0.2614291915404533,0.924698572521738
RPE1,shuffle11,all,precision_count_fixed,0.3,467,0.5753375615393502,0.5938033817126102,0.37336206298452657,0.8976684557859695
RPE1,shuffle11,all,precision_count_shrink,0.1,467,0.5795776445113371,0.5274738614050454,0.1337925121166485,0.9631402305750598
RPE1,shuffle11,all,precision_count_shrink,0.2,467,0.5795776445113371,0.6282946304075561,0.261833247241262,0.9241926904512886
RPE1,shuffle11,all,precision_count_shrink,0.3,467,0.5795776445113371,0.5922371983397229,0.37317365027731514,0.8979383598788155
RPE1,shuffle11,all,precision_variance_fixed,0.1,467,0.5618281983380713,0.5528967167958638,0.13539026057727743,0.9613636864533606
RPE1,shuffle11,all,precision_variance_fixed,0.2,467,0.5618281983380713,0.5870203076162109,0.2578556606498559,0.9291726715188131
RPE1,shuffle11,all,precision_variance_fixed,0.3,467,0.5618281983380713,0.5732451155459343,0.3708888924407127,0.9012113105220464
RPE1,shuffle11,all,precision_variance_shrink,0.1,467,0.5668893298636617,0.5537099655895499,0.13544137076880566,0.9613068567880185
RPE1,shuffle11,all,precision_variance_shrink,0.2,467,0.5668893298636617,0.613822255532507,0.2604385514508596,0.9259388645373955
RPE1,shuffle11,all,precision_variance_shrink,0.3,467,0.5668893298636617,0.5777851260765428,0.3714350581641192,0.9004289197464919
RPE1,shuffle11,all,similarity_count_fixed,0.1,467,0.5745145703566801,0.5433728649809706,0.13479171571114884,0.9620292113402225
RPE1,shuffle11,all,similarity_count_fixed,0.2,467,0.5745145703566801,0.6105973660387757,0.26012777040488394,0.9263279657397296
RPE1,shuffle11,all,similarity_count_fixed,0.3,467,0.5745145703566801,0.5856889861176533,0.3723858968037992,0.8990668288117355
RPE1,shuffle11,all,similarity_count_shrink,0.1,467,0.5788524397396665,0.5408888770026492,0.1346356046879151,0.9622027919303419
RPE1,shuffle11,all,similarity_count_shrink,0.2,467,0.5788524397396665,0.6274207514019402,0.261749031942738,0.9242981289081537
RPE1,shuffle11,all,similarity_count_shrink,0.3,467,0.5788524397396665,0.5829791639168876,0.3720599037267775,0.8995338188944629
RPE1,shuffle11,all,similarity_variance_fixed,0.1,467,0.5611590708145944,0.5506945696056895,0.1352518623828539,0.9615175720647791
RPE1,shuffle11,all,similarity_variance_fixed,0.2,467,0.5611590708145944,0.6132721264313683,0.26038553577456874,0.9260052407326445
