estimand,analysis,effect,removed_dataset,k,pooled_z,se_mkh,ci95_low_z,ci95_high_z,tau2_reml,Q,I2_percent,prediction_low_z,prediction_high_z,pooled_rho_equivalent,prediction_low_rho_equivalent,prediction_high_rho_equivalent
pooled_context_task_median_sensitivity,score_association,baseline_predicted_magnitude,Liang,6,0.28439828232326697,0.06674589399404049,0.1128224996188795,0.4559740650276545,0.019289670992489613,22.22161020390825,77.49938031439045,-0.14343276794295917,0.7122293325894931,0.27697088475143355,-0.142457183274949,0.6120728859862596
pooled_context_task_median_sensitivity,score_association,baseline_predicted_magnitude,Nadig_two_cellline,6,0.22411197829721707,0.06112996271290444,0.0669724065342997,0.38125155006013445,0.012376376557082739,14.254085178090154,64.92233673694147,-0.128324334507331,0.5765482911017652,0.22043376166991238,-0.12762456538386563,0.520152131463168
pooled_context_task_median_sensitivity,score_association,baseline_predicted_magnitude,Santinha,6,0.27570719532139926,0.07036811747133016,0.09482019074167555,0.45659419990112293,0.022185226187718735,24.020340563922318,79.18430845435299,-0.1816644040646897,0.7330787947074882,0.26892735630201325,-0.17969201024824355,0.6249453118097118
pooled_context_task_median_sensitivity,score_association,baseline_predicted_magnitude,Shifrut,6,0.22087888681724172,0.0499717436823206,0.09242243021239463,0.34933534342208883,0.009883717931081346,15.235827496514503,67.18261609916594,-0.0880546653620013,0.5298124389964847,0.2173555864415712,-0.08782778805963545,0.4852377049476088
pooled_context_task_median_sensitivity,score_association,baseline_predicted_magnitude,Tian_CRISPRi,6,0.28398978066323466,0.06924644105388782,0.10598613710764987,0.46199342421881945,0.020463191554486986,20.858699675805646,76.02918648951265,-0.15726641445094153,0.7252459757774108,0.276593677769178,-0.15598257179493216,0.620148268520971
pooled_context_task_median_sensitivity,score_association,risk_model_disagreement,Frangieh,6,0.23924254300137002,0.07755142652799174,0.039890254640830236,0.4385948313619098,0.026770822480260012,23.700786773322022,78.90365392583473,-0.26347841554238427,0.7419635015451244,0.234780172271665,-0.25754612378539804,0.630329997458755
pooled_context_task_median_sensitivity,score_association,risk_model_disagreement,Lara_exvivo,6,0.20084452156668964,0.07395088031519484,0.010747731899134694,0.3909413112342446,0.022515151729908645,19.884126460373878,74.85431401794662,-0.2636098880026712,0.6652989311360504,0.19818680629285468,-0.2576688715196487,0.5818790220419299
pooled_context_task_median_sensitivity,score_association,risk_model_disagreement,Liang,6,0.24343099629563464,0.07383594918049086,0.05362964651529881,0.4332323460759705,0.02392645130392672,23.537732570712897,78.75751207139932,-0.23245362799979746,0.7193156205910667,0.2387338397560697,-0.22835533214069106,0.6164852036021429
pooled_context_task_median_sensitivity,score_association,risk_model_disagreement,Nadig_two_cellline,6,0.2162506786338386,0.07843375237065789,0.014630299489028692,0.4178710577786485,0.027320912203421713,23.16362305382082,78.41443029709787,-0.2917156087683421,0.7242169660360194,0.2129416219984752,-0.28371309340156226,0.619514595185521
pooled_context_task_median_sensitivity,score_association,risk_model_disagreement,Santinha,6,0.23696076385225093,0.07590013833015075,0.04185324693848183,0.43206828076602,0.025798372585711084,24.52107235352004,79.6093746312761,-0.2562722169546481,0.73019374465915,0.23262301685510767,-0.2508055189895856,0.6231838662258138
pooled_context_task_median_sensitivity,score_association,risk_model_disagreement,Shifrut,6,0.16763121335445533,0.041389077987548276,0.0612372012859289,0.27402522542298174,0.005123973615214348,10.636746432789144,52.99314474032346,-0.061942846584846445,0.3972052732937571,0.16607850540075808,-0.061863744813976086,0.37755515004324736
pooled_context_task_median_sensitivity,score_association,risk_model_disagreement,Tian_CRISPRi,6,0.24769360786005157,0.07326476119351381,0.0593605435437726,0.4360266721763305,0.022554482694118295,20.54629330723494,75.66471029477927,-0.2162486904453309,0.711635906165434,0.24274939802065038,-0.2129397239618508,0.6117016420132088
pooled_context_task_median_sensitivity,score_association,safeconf_calibrated_pair_risk,Frangieh,6,0.2807734838712772,0.0593404409346941,0.12823402428590294,0.4333129434566515,0.011644515962262356,13.336310321863566,62.50837091123328,-0.06114439381549114,0.6226913615580456,0.2736208063109629,-0.06106830869976583,0.5529991303797277
pooled_context_task_median_sensitivity,score_association,safeconf_calibrated_pair_risk,Lara_exvivo,6,0.2709358519503325,0.05605667216810585,0.12683758870877984,0.41503411519188516,0.009313700920899516,12.874993526471233,61.16502901752996,-0.03893397335426657,0.5808056772549315,0.2644954324907952,-0.0389143125319601,0.5232507661003482
pooled_context_task_median_sensitivity,score_association,safeconf_calibrated_pair_risk,Liang,6,0.26396539587367845,0.05329674737187735,0.12696174518103306,0.4009690465663238,0.007256397737557064,11.90783711842801,58.01084655195498,-0.015021625957289841,0.5429524177046468,0.25800074565389,-0.015020496186403519,0.49521958262340965
pooled_context_task_median_sensitivity,score_association,safeconf_calibrated_pair_risk,Nadig_two_cellline,6,0.2765961673838866,0.05753194781397614,0.12870558736450313,0.4244867474032701,0.010437657756868017,13.264886814490414,62.30650083996151,-0.048942261266924025,0.6021345960346972,0.2697518388701427,-0.048903220806719536,0.5385667564825132
pooled_context_task_median_sensitivity,score_association,safeconf_calibrated_pair_risk,Santinha,6,0.2858327616107949,0.029782804483481518,0.20927362539124952,0.3623918978303403,7.830828042892853e-05,6.705481010813653,25.43413377896819,0.19956955838128598,0.37209596484030383,0.2782947941052442,0.19696161220517847,0.35582366977447355
pooled_context_task_median_sensitivity,score_association,safeconf_calibrated_pair_risk,Shifrut,6,0.2559413457740167,0.03470766341951048,0.1667224566304441,0.34516023491758935,0.0005366667714671819,8.570039019688691,41.65720846179267,0.1400837589318289,0.37179893261620456,0.2504954350131508,0.1391745853934885,0.35556421752986095
pooled_context_task_median_sensitivity,score_association,safeconf_calibrated_pair_risk,Tian_CRISPRi,6,0.2899006611627158,0.05691902828424032,0.143585640953178,0.4362156813722536,0.009706974592675518,12.231625190474972,59.12235764145547,-0.026013779615525867,0.6058151019409574,0.28204337864669954,-0.026007913216852342,0.5411745354624894
