e172_global_target_rank,panel_id,panel_target_rank,ensembl_core,perturbed_gene_name,n_identity_complete_guides,eligible_guide_ids,expression_axis_id_unique,expression_axis_gene_name,target_name_matches_expression_axis,expression_axis_name_unique,scgpt_token,in_scgpt_vocabulary,eligible_target,target_selection_sha256,column_unseen_sha256,e172_selection_sha256,e172_column_unseen_sha256,target_stratum,perturbation_support_contexts_pretruth,excluded_all_e168_and_e170_targets,selection_used_expression_abundance_effect_error_or_e171_validation
653,Q04,53,ENSG00000122359,ANXA11,2,ANXA11-1+ANXA11-2,True,ANXA11,True,True,ANXA11,True,True,37d91b519dc471fba7ba4850d79a76a52c86b2db0b785705e0f47ee71948870a,1d92d11a6b3475682a7f437993e3b251bbf42c7bc4c8bff4a4de12226f61d5bb,2622be1749870d38efcccfbee95c04d649dd35ee182e9cca27219120c50e1365,af57d993c4490269264273e3ac78007c5b331f0b76308289f90597d4095cdc15,DONOR_UNSEEN_ONLY,6,True,False
654,Q04,54,ENSG00000085982,USP40,2,USP40-1+USP40-2,True,USP40,True,True,USP40,True,True,bc528cd4951bc33c0eaa2243907a397f1bc235f9753e07d6dcf4cf61f0039abc,56a4cced9b18aeb03408c5b39b651f36db45f61e4fbf4474d6b3d6881a289882,263fe35088c45b27a804b2607e1bc66a924f7471464b714bb90ffc11edf1ea6c,1e4ee0ce0b389f6c3d81432708d9954446adc121a00f7847985c2c3d89a7184e,COLUMN_UNSEEN,0,True,False
655,Q04,55,ENSG00000100422,CERK,2,CERK-1+CERK-2,True,CERK,True,True,CERK,True,True,3ccfe1534e2d7ccf35d5e505b79e7fccc4a8ccbd7a1624301ac3f230694f1858,0e6d930f142ba4e8e3136c5b1136a8af9065538556f77a67e756471a4f77a6b1,264860d4b7693fcbccb5c3ef2f35095d58e01dbfba69e7d48038021fd2aa7388,00a36671b18a07a515d903500d146f0c95439f215a5b81a96c5ed383fd63a538,COLUMN_UNSEEN,0,True,False
656,Q04,56,ENSG00000131746,TNS4,2,TNS4-1+TNS4-2,True,TNS4,True,True,TNS4,True,True,4ecc3dd8a4e8a41b46c908eb52d2646fd31e9c1b09094c5469c6901e6738223d,4558dd41232b7126ec945c46c73161152814cd50e6921fa3e8a1af3ba9ca661e,2652e2ba1142d7e9cca0d04c67fba024136b745fd369d73ac8c032b24e56cd61,d92443351d2e49b38aa2a42ec77ac7c31d2c97df20a103dbf0cd3ab39b37fc60,DONOR_UNSEEN_ONLY,6,True,False
657,Q04,57,ENSG00000183734,ASCL2,2,ASCL2-1+ASCL2-2,True,ASCL2,True,True,ASCL2,True,True,b7fef472a4c5bbeab361aea44087e8bf5b00cae6e39f33d1de51edad7ff6163e,e6ac2020fc5f2a9e34fff89029a0651e456a202c5e55580a63b523c219782bb8,266b0820aec9046e0f249a98fdd9a6f169deb123d886df5d636c363078d596d0,625caa193fe11fc8b18034fb2f08e62fa2cf2237ea7e342ed83f54b047d380fa,DONOR_UNSEEN_ONLY,6,True,False
658,Q04,58,ENSG00000277632,CCL3,2,CCL3-1+CCL3-2,True,CCL3,True,True,CCL3,True,True,3e489cc029bdc0177459381c92bd9ae8b5ebab406b78a48d9594c816d477208f,742449a0804b74006e45a71ca4c95408b72a9a76d90ac3943931f13c51bf3ece,267f5928770e2f1846faeb9f672ce4cf4b77233dd0083ddac079d99b22ee18de,c2505cb965c4f9c877d5ae925586b893d5b1ef1a7ecb683810d617dd42d44789,DONOR_UNSEEN_ONLY,6,True,False
659,Q04,59,ENSG00000169981,ZNF35,2,ZNF35-1+ZNF35-2,True,ZNF35,True,True,ZNF35,True,True,ac154dd08fda780b73d712cbdf8116c18f5874719a0c9deed6eb75d43727064d,c380a5a69192767091609912a21cfd34c1d695c945ba537e22f0c581af1ab06e,2685e794a2edd5a91b452e3a12b1b5c958876aeab9a8575c4b76a31cd6afef08,ef2dfd111cc250d91078bdd9da9f64a55aa6d748fc1a6eee6c429c8c7f09336f,DONOR_UNSEEN_ONLY,6,True,False
660,Q04,60,ENSG00000089091,DZANK1,2,DZANK1-1+DZANK1-2,True,DZANK1,True,True,DZANK1,True,True,463076f0bbe108785f0f8b7b76ead858a27b184baf6d2044f823981be30247a4,65c697d001cb8c98e7cb1e927fb4c077ace6791727adb2e83b4422220173f38e,26a16487ff881c398da760c2ffbb0a7fde2886f1fbb9f0d2a3ee8634755702d3,02bbf376cb2f3336517319d89c6a43213376a528272ee7c72767bcf7a71d1f33,COLUMN_UNSEEN,0,True,False
661,Q04,61,ENSG00000198018,ENTPD7,2,ENTPD7-1+ENTPD7-2,True,ENTPD7,True,True,ENTPD7,True,True,69884c7a41160efbd080ed728c07f50e326a78b7c73fc0cb3b4d80570445aaba,b2a6b521624c6297bbf5336f3e3e2b838ad6161d8f8fa06e1a9a68c544bede22,26cb826aa9c7948c1786a801a7ba3c878959c41404436f5e0bbd13a2c2d47ed8,3af8e1f3e7c95e77a76e30be6e1eeec2b63fda9bcc62039ae9fea7846beb0463,DONOR_UNSEEN_ONLY,6,True,False
662,Q04,62,ENSG00000177463,NR2C2,2,NR2C2-1+NR2C2-2,True,NR2C2,True,True,NR2C2,True,True,a940d372884f044d46a64de8be5667913d4a85471e328aec9b79ef6a73ae9117,8cde857ef17921802d340c19466a83375ba31413bef5929e1a64748d1852d967,26e33625111ec0372cdbe7bf8279bb353ea712cf27aa54b7445ad7b1fdda13b5,5995a8b7db781f197f3aec9e086eb0f1d014f9e0bdded446b82a0728c4a45ee8,DONOR_UNSEEN_ONLY,6,True,False
663,Q04,63,ENSG00000159082,SYNJ1,2,SYNJ1-1+SYNJ1-2,True,SYNJ1,True,True,SYNJ1,True,True,d63ac551e7b56f89e1be97c16f26a21e2fbaa47fbf1b4e3ca3cdc86c9ece99f8,e9400895b963a0771eae328026992596617443530f232eccdaaf4ead14a406b4,26e4094b010a0e25d9778be10c9df75405a3ee3e979612d4094c1d895ea4d246,54cfd33dc96dd1eb0381c90e7fa9f8dd1613a04b268a90dd82099436b2f0cf61,DONOR_UNSEEN_ONLY,6,True,False
664,Q04,64,ENSG00000183048,SLC25A10,2,SLC25A10-1+SLC25A10-2,True,SLC25A10,True,True,SLC25A10,True,True,c5026b3fb86d8e76eae95a6725e55f521b8d285ca0dc2b565f4370776470d55e,d6a4ac8ab34b0c1c56e2813b3ed49a023c31de8d15f75847ebc7a38fb65c7353,26e564cc32fc755652abdfedf9d75ed95470cd5f8ebc6b5e604dea67697b774d,77076811f1411d5cab9123f8da70a5ee1b55d1773076b7f695756df977336c39,DONOR_UNSEEN_ONLY,6,True,False
665,Q04,65,ENSG00000118162,KPTN,2,KPTN-1+KPTN-2,True,KPTN,True,True,KPTN,True,True,3eb3b05475c263bbc533bcd67efbc2c461dac79128ba07884ab2a680d2f27a48,d99c00cc8c1407e65e29f3b7c407c49506d25ce832bf21e8e7116c1f25d7eadc,26e89f32048762097139f42230bc30cb1bd73db437c0700d25d4f765b0278364,3d829fbd41bb0323040ba68fa783ff58ea01244916516466be79b1bb7b0852ad,DONOR_UNSEEN_ONLY,6,True,False
666,Q04,66,ENSG00000100596,SPTLC2,2,SPTLC2-1+SPTLC2-2,True,SPTLC2,True,True,SPTLC2,True,True,f8467e873e532d8e65c4a5b0102994d4ae82d9ff06104d4d23b2a5f3dd05c032,66285bf27cedbbe980464af63c20e2f20e835fe7a7aac21dc8e294e86d9c2dbc,26e9ce27141f745711da5602d3f41de960f860ccf4c745292414ab74a8352317,da6b1b483189b26650c5c8bf37200639592f7936e8af09f684b59b302fa6b0b4,DONOR_UNSEEN_ONLY,6,True,False
667,Q04,67,ENSG00000179598,PLD6,2,PLD6-1+PLD6-2,True,PLD6,True,True,PLD6,True,True,71ceeab880fc667eefef98be35d74892923496cd1b244e2756aa479dc4138960,76d351c8bf3961ef0bbaf376990fe4db5db66fd1d21724fbdbc9caca16ce0094,26f7b8b7d4acbccbf117cba61a45bb175a18264f4f6741b48eb2e0632740905e,080ea9aee8460b39d0568f2cd798de5b7e04705d48613e223481ea9fb4acd847,COLUMN_UNSEEN,0,True,False
668,Q04,68,ENSG00000131015,ULBP2,2,ULBP2-1+ULBP2-2,True,ULBP2,True,True,ULBP2,True,True,2b64c32352ce5406cdccbc0e5d9eb2cfdeb8c21b757c21d36c18a648f6b7ef1c,b138b38fa7d183f83af3c2311571bcec5570be709e77a7d9382b95b9ad39119a,26f7d43b4339877f7c046e39d956e33f61fe897bd1edb78c56040c05a49a86b3,0fe8baf48b9950fe4df633750dc9f89bf74aafb28f5c3a48bcbf7181a47b09ac,COLUMN_UNSEEN,0,True,False
669,Q04,69,ENSG00000161217,PCYT1A,2,PCYT1A-1+PCYT1A-2,True,PCYT1A,True,True,PCYT1A,True,True,af0b18cb93c3576cd0caa2f8456bbf64b1685af95218a5f36d7969cc44cac8c4,79c0c0958fe5e005b0fa634897e2ea94e47356d8aec732ff20780e1ce1a8e62f,272e82270e7ee8b09208b822cc9badbc9914915726feb8ed399bbdce8405cbe8,028abafd0ed9e6fb76b7009d77dfa827e6cf88809d4e37f700c42e86da2b6f97,COLUMN_UNSEEN,0,True,False
670,Q04,70,ENSG00000160185,UBASH3A,2,UBASH3A-1+UBASH3A-2,True,UBASH3A,True,True,UBASH3A,True,True,9840ff16e59d199c44707fcacb0d26a64d400983e5b9e77afd9370e08731bbc4,b38d907bba3750d90e023a2136e80e5f17aed8e777470f7271d9cc325e8b3094,272ed9342d197e077219ee50703595742b9a864b147068225569fd1e5ef3fbfc,38d4078d830b7a9edae1a5924fecead96ef558c9ff64cce23023d29c996223fc,DONOR_UNSEEN_ONLY,6,True,False
671,Q04,71,ENSG00000163961,RNF168,2,RNF168-1+RNF168-2,True,RNF168,True,True,RNF168,True,True,605a5a568fc328e119d2028dcb0872fe0e45a64bdfaf12a6d8cafb0c1271f4f2,af492a86462f81949b048dd6e5e85228d3fdff62831185300f0a1fc44848c6e0,2743b29c65e7390dfeafae90af9055506042cfa64d378a81f213ea8e1b4a9132,69d436c942ebf5583302306b8d2e0c379eb56914cc9c4161be58378b873938f7,DONOR_UNSEEN_ONLY,6,True,False
672,Q04,72,ENSG00000148908,RGS10,2,RGS10-1+RGS10-2,True,RGS10,True,True,RGS10,True,True,fb3279c7b7659777325c3429b89acdb361e42fc34d2c440d9a3018f026023def,ebe83457acfd8c7003a5ebf2858bb58901f7b595354497dbd1f063f29f24917c,2755878ac315f53dd5f7c1ff9dc5ed3af51918a4eac39534d34901cba938e198,ab57fefb5883c1665c7fd52f91763e64c2ac3eb97719db7ce16d13405427dc6b,DONOR_UNSEEN_ONLY,6,True,False
673,Q04,73,ENSG00000111728,ST8SIA1,2,ST8SIA1-1+ST8SIA1-2,True,ST8SIA1,True,True,ST8SIA1,True,True,19f8e747f506d191e637dd9e24c87e82ddd773104175de255d5a88f769a22d75,c5482b2e3e7da072d5456a7d0e31527dc35dc340db061004b2f418110154cb58,275f4ae7ec3a7777c0318629da514583d1c9886ea806e853fa3a9406733320ca,ec8b4f1ac95243b3cd21f0a224ba868c14f971fcc4f847616e609fb926aa3e27,DONOR_UNSEEN_ONLY,6,True,False
674,Q04,74,ENSG00000111652,COPS7A,2,COPS7A-1+COPS7A-2,True,COPS7A,True,True,COPS7A,True,True,23307e6890931f085752eeaf3cfa86221bffa9cb65aa717ba19db4dafe6f747d,91c90134a57e140f1a3f835bc276ce146b2b1f64d3c97c549b91e3f5bde50c21,27af0658f59944dc3e66d2ee93e1230d6db2f016918c6f77a47e6eb407a51902,e9f9f57e0fc2689ca1b5242cf77181f3bf978b906694b87abc8125b4a6b2cf73,DONOR_UNSEEN_ONLY,6,True,False
675,Q04,75,ENSG00000022567,SLC45A4,2,SLC45A4-1+SLC45A4-2,True,SLC45A4,True,True,SLC45A4,True,True,4aa151e28c68060d4b7e45dbae80dbbbb7458d44dba593d5371d4be963403766,7bc06561a6cdc81ddb7983915f10f06c2fac98d0739fdda8247c23d0c352d1ee,27b6d111fe71aac5293403ae09dd18f56bfc0e400b5ddff3b87fe5e058cd495a,4978a7f302a05749e4fc774915b8bbe86eb78a9c4dcd3529f9fb4374c580b526,DONOR_UNSEEN_ONLY,6,True,False
676,Q04,76,ENSG00000106070,GRB10,2,GRB10-1+GRB10-2,True,GRB10,True,True,GRB10,True,True,8ef4d353ae42ab0106d7da1d4e99e2fd1f833750c7874c789d9f0868c6b878a0,cb253dc133bfc8de52fd437d212eb6bd0810fe705aed499cda7e3212aa090701,27be8546a8e9abd58bda184bd7f3b5789ba13fdbb064630f7a38f626c1e99e9c,a0542f1c188bfb2036a7446dd33b01dbe9f19e243a6bd9134fa679bc4066765e,DONOR_UNSEEN_ONLY,6,True,False
677,Q04,77,ENSG00000124406,ATP8A1,2,ATP8A1-1+ATP8A1-2,True,ATP8A1,True,True,ATP8A1,True,True,4067387487eeb5b8879b5f477c380f1edbb406cc232a75e9b7114e226097e248,33eb72c54eae64ef05c0ef793c6ee7709abc817e536ce95dfc465a6808860b07,27cf049b4a6877e34e52ce5c3928568fe326777b9d2554857af22416a9a2e18c,3f1b710789f5aab260cf6f9a5df08d98feb44f0e5d04f8c41d848c416a128ae9,DONOR_UNSEEN_ONLY,6,True,False
678,Q04,78,ENSG00000077713,SLC25A43,2,SLC25A43-1+SLC25A43-2,True,SLC25A43,True,True,SLC25A43,True,True,c7aab6a4b3e2ae0eed675475278a8410df8737432abef8792739ae33f906c7f3,84dfa6cd8d950d297901b04773e92934571c9d7d95d230cb1b7090e75e58ec01,27d4b6a6c1ca6419b1747ca728f6162a0e745dfac0c83b1b5ab25ae0f7764057,30ef0e629825c6fbc2ca9d74b5f2156d030ffcecf7cd6bafe6e8b0be36fa1342,DONOR_UNSEEN_ONLY,6,True,False
679,Q04,79,ENSG00000007350,TKTL1,2,TKTL1-1+TKTL1-2,True,TKTL1,True,True,TKTL1,True,True,820ecbe07dfe05376b951638f905e26eb655a3f75372bdc2f6c0a6b96019a5cd,689b5a91e9c160464a259fd3ce749aade259ac3c4ee119f6bd6e2f52e8787ff6,27d91032e19000a0b846f70fcc0964feb2c2c52fbb4876c3d788c1e1863ea4a6,6442c041e3e1e10b5b68afa0d700a8350880287fcbf57b66b52ce42dd0430865,DONOR_UNSEEN_ONLY,6,True,False
680,Q04,80,ENSG00000106993,CDC37L1,2,CDC37L1-1+CDC37L1-2,True,CDC37L1,True,True,CDC37L1,True,True,0926b411b9b714c0c1ff4472e3ee80421b98a67dbfd90008c8ee6f7d538eb2e8,ebcc6046da8594a417875ac22bc741fbab95f885465dc59a3322ad0dfaf6cbf3,27e0cbfb2e2eecfed8d0cd105dd0581a8384b365ca214a1e36762641109d5156,7241d0035c445110779453bd3cf078607bf019cf168c2e3ba832e013f6dc6db5,DONOR_UNSEEN_ONLY,6,True,False
681,Q04,81,ENSG00000139800,ZIC5,2,ZIC5-1+ZIC5-2,True,ZIC5,True,True,ZIC5,True,True,96fc7667aa64be6e9ec645913bf9f39f4a8c967bcae1fbe5452a742328b3c64d,95b07c09ff1b2625a9933d986e34ea284ca276a595c77f932407e6830dca2c0c,27e90efa4f6664609ec1d649c5fff9e48777b02c9c3e512ebce93b85d204354d,89b8e4bc069a6105ff6cf31cc8aa489aa64566e74564720ff7d29d9155c3451d,DONOR_UNSEEN_ONLY,6,True,False
682,Q04,82,ENSG00000101152,DNAJC5,2,DNAJC5-1+DNAJC5-2,True,DNAJC5,True,True,DNAJC5,True,True,c935a35dc6200b66441a9354c5577ffadb3772460e119839ee617513f8fc6264,1bf99505857d93f7024a8a5427e7f3318e30108fc50003f41c942567e62ca85b,27e94a01722b3b4675b5907309e13d17df2b1e4f206d468f85f53adb3c2a4af5,df90b4ce60069b77bd0e59970ae4a4ad5fa77eb9b94018768d081795c95494c0,DONOR_UNSEEN_ONLY,6,True,False
683,Q04,83,ENSG00000080007,DDX43,2,DDX43-1+DDX43-2,True,DDX43,True,True,DDX43,True,True,780faa61a14b76894cb5cc5983689fc8d413991d8c24b7cb6911d7185aa5e4a3,0b37c66281c2c7aafe7d44608da171924762da9209fe090d22949fba88fceee5,27ec7b2c6f9927a9e5c6a9c8136ca6dcadf8841c1a22e535106a0172d140adba,cdc2bd9af5e5e95e058ac044a88e739458d35ceb0fd9d84ba19dee7fac912ab2,DONOR_UNSEEN_ONLY,6,True,False
684,Q04,84,ENSG00000164116,GUCY1A1,2,GUCY1A1-1+GUCY1A1-2,True,GUCY1A1,True,True,GUCY1A1,True,True,7b86ee9ff25efde95f6a1aac892e32123ba75c42813e52791ca3c2475810df9c,a6a96b35bdb43b01996274c714a3bafb551b45b655c07870ac9010d7f44817c0,27f579e8b9e103b1d95db10ef571c408f8f523518e3b6d3da1f79c25352d7d3f,bb9242f3efdbaade54ab9ddade454c79f98199797e86a27e114ea048d996e0f8,DONOR_UNSEEN_ONLY,6,True,False
685,Q04,85,ENSG00000163900,TMEM41A,2,TMEM41A-1+TMEM41A-2,True,TMEM41A,True,True,TMEM41A,True,True,1bc705285d1b184e94b6edf73f22039f5d41dde78be23e4d516eeaa4c2671d87,854b4504968a71f118d3c3cad64425412311e222694f3c3f5ecdbee859695242,282765e08b4e99c07fc3c61d2583a6f26bf5765d6bd618f7e7557aaeba830746,91173383adea87e75f3bcebf7a60eda67ad84971515e798efffe0b60874e9b28,DONOR_UNSEEN_ONLY,6,True,False
686,Q04,86,ENSG00000035664,DAPK2,2,DAPK2-1+DAPK2-2,True,DAPK2,True,True,DAPK2,True,True,d808515370902bf6ab50e7c792f1bba1c2c872aaf231afa5e27df6295d2ef932,b62b56eafac53eb1a1a1729f117aa9dc26ef7d19971d5ba678ab98fa740e94d7,282ee13e5a7e3c3f66f194490cb2df7c656f108a86ea7d92a4477d35f88ea904,37d8dd55fa19698998090ec1367ede9450e1bfb9697c163b7b9b9a49cb2e911e,DONOR_UNSEEN_ONLY,6,True,False
687,Q04,87,ENSG00000106733,NMRK1,2,NMRK1-1+NMRK1-2,True,NMRK1,True,True,NMRK1,True,True,62ecbf1de11c16791affd55a1fe66fe4afe1612d8af0b80b4547c4b75dc2b4d6,d663035085de50a9ca32da50a09bdcaca1cfb578afa9d18145c470c615a2faf7,283204a96098efce4e91d0bc6219f4320b06a06d135e2267863dfd69e68f986f,036d9a7c78b4e764823fec8c90cc52d7c91c2b615c34cdb8c60d230594d2d6f4,COLUMN_UNSEEN,0,True,False
688,Q04,88,ENSG00000186470,BTN3A2,2,BTN3A2-1+BTN3A2-2,True,BTN3A2,True,True,BTN3A2,True,True,7eaaac334977f0f03796751bc96bf99abde7ea166b55ddc014d769295a639815,8cd9c26161de542926474278d6307c46f27aa4ff890256c208e1c9fc08e9c50d,286c977b32faec9329af9b64f5ae6cde397e4e09283e85a35a61eabd3fe4cd5a,bbaac99aac883019ac2df78e7517287405f6a44a7e91f157e694520baadeef03,DONOR_UNSEEN_ONLY,6,True,False
689,Q04,89,ENSG00000204520,MICA,2,MICA-1+MICA-2,True,MICA,True,True,MICA,True,True,c88e5f68691e9c065b87b472907ce32811efa1cfc7ec0d472b00ea9bc9ec6a82,ec08a57515861fcde9a45c5be125c8df810cfb52b55f96d5b3bc730e8e86784f,28734c5940d8aaed5a70d86baa7217389a3fea69ae9d7eb458305c07baaada7f,79bdeae2c8e7c58fb7ad921afddcb5306ae8e44dd3a53908b7fb4d022494b79c,DONOR_UNSEEN_ONLY,6,True,False
690,Q04,90,ENSG00000113555,PCDH12,2,PCDH12-1+PCDH12-2,True,PCDH12,True,True,PCDH12,True,True,85ca10a68560df6c286939333a7c03090a50e8b0e671a89c34edb5a7f7620ee8,5518748c0938530cb4d61d496c16e2e4a9b57ca364c7100ec5fdfd56bd87b61f,2880d9749c7eccd411da99743b2e5ce9bd9f6d1df600895059dd20f1d7f2027d,1c32ffbc26e5d1f86f5869b75ab626408c218f57ae3bceae63699b3a6b1a0f30,COLUMN_UNSEEN,0,True,False
691,Q04,91,ENSG00000215375,MYL5,2,MYL5-1+MYL5-2,True,MYL5,True,True,MYL5,True,True,7de95fde5ae31840fa95192a22539223ac0e75751a1d734194e5b3ba990a1511,4dac60973bbd2d5e9dd76eadd143124518a0bc38547dbcf507feba6a487317b8,28969898258e6cb86e99fa82a587a29239d74cd10b5063b0dc9374ea056f8e44,08b30a01e38b0b6b615b120c9e96775a30a3943f49be9c7fe2823f75fa4beece,COLUMN_UNSEEN,0,True,False
692,Q04,92,ENSG00000240303,ACAD11,2,ACAD11-1+ACAD11-2,True,ACAD11,True,True,ACAD11,True,True,16710aeac8c450d21ce6b784f313191086366b30e77d47ffa6aebac7601797a3,4e912a34db0858c0d79fbf4866839b85f882e6369696baa95eebf8c23abb3540,28da53d181c4d66954f8574a388054271124ddcc278ea9e3b73e167457b10f11,739ce5e55e40eb9b7e4cedbd17767e2187da969c80d06859ddd5b4a97c4fb23e,DONOR_UNSEEN_ONLY,6,True,False
693,Q04,93,ENSG00000196262,PPIA,2,PPIA-1+PPIA-2,True,PPIA,True,True,PPIA,True,True,456a9f7f583b84010c3a7a69b752a9c7a43b08324f863d943ceafb0123d03cc9,90e0f87ca7be10043155f0edff9a99e132b13c3bd9287387fd4ffdfbe6225d6c,28df0010ce706185525fa7fa4d9f3cba169ab06d6bf547f7c54b41125fc70e5a,a94bbc5d902e9b5d426c368b0775c0f7e27bf768abc2a82551f59de639506fce,DONOR_UNSEEN_ONLY,6,True,False
694,Q04,94,ENSG00000151322,NPAS3,2,NPAS3-1+NPAS3-2,True,NPAS3,True,True,NPAS3,True,True,9e49555152f40e6cb3d32cddd464e0f3104d42855fe87a93d13c1a2fb77eabf1,6a6e3126d48fb063980ad02d6f3454ea05670797dd44f11065b3e12ed5e34e61,293fbad006578401471424406284e6c48c40d379dd0b5f4713ecf0ea7a4fc72a,7d192f9e300ccd0e2f66003138d2428bf0375556c04b68827163ea89af93c800,DONOR_UNSEEN_ONLY,6,True,False
695,Q04,95,ENSG00000120913,PDLIM2,2,PDLIM2-1+PDLIM2-2,True,PDLIM2,True,True,PDLIM2,True,True,aa660cbf1ef83e6a638f74f20f1d6d14ecdddbe4599e03db4ecda3723d17bf07,4d107cdf2d8e395aa45f20185f34815584d9411ea4e4cd8fcdbd919cb581d79a,2943f10c19d44e81d3e26c4691d0d3a9524a074ecc59a1ad28aa4b880e11895d,a0d4255f66e0ce1191923ba0524bc67e2b237fc0464374e08d530c09dd565cd7,DONOR_UNSEEN_ONLY,6,True,False
696,Q04,96,ENSG00000136213,CHST12,2,CHST12-1+CHST12-2,True,CHST12,True,True,CHST12,True,True,1825f99d7bfa3f9b6e77284d6bab66ec834e90892d537f794ed1d6185ea5a632,b2754af06c6f1ae7663590082d9588298027c6efb54fa6b54f62439f142b8da7,29557cdfc9d458aba941b163b1301abe7800b9b26e31c2b83bcbadb3246ab52d,16f432884228623c7cf1ec83e54dab089a53665ee2a421d00960e1fce8c4b54b,COLUMN_UNSEEN,0,True,False
697,Q04,97,ENSG00000106952,TNFSF8,2,TNFSF8-1+TNFSF8-2,True,TNFSF8,True,True,TNFSF8,True,True,5180f184cb86f02983b8123afc6de24715a56066429be6e684cbe6facd73ca65,d270cd81ee000fa005b113bbdef3f0b9cafe94d90bb084fc2f4438b3b211b19c,295670c0202399f19ceafa3d27627016cc35ffbb5ac37f04bcda2a56e101eed2,f6a83b99321024d81b18b7a4d92dcdbc83b08758a3db571f64f417adcdee8ccd,DONOR_UNSEEN_ONLY,6,True,False
698,Q04,98,ENSG00000120963,ZNF706,2,ZNF706-1+ZNF706-2,True,ZNF706,True,True,ZNF706,True,True,497b39b939a6fbf5bfcb32d6ab0d692142a007bfe25293aa9389d31228f29c14,61160d5d9cda43386df541dc1877e03d11197d6434a68972a099c2a90518eba4,296c331fc1a89cfa4759494b273ec366b99c29ac4a09ebf222335349f3030354,8b63b433464547e4f04ab95124e4a794b36d4e7cca97c19d23f88c4c62b68a78,DONOR_UNSEEN_ONLY,6,True,False
699,Q04,99,ENSG00000050165,DKK3,2,DKK3-1+DKK3-2,True,DKK3,True,True,DKK3,True,True,efb38fd6fe6e61c503bdc2a7a4a9f5781d00900bbed6674884021752d508fc05,b270f752929f9d479ab9ea245db263ecf862dcf8db3df418cbf64ed92e351373,29897b86614f46b81471d3cd49a0094c213f12adca8ddf932a4924cfb63d9ed5,10fecb8b37d4b41cdb471703281034681ca2c5e80076aee8b420902d25922b52,COLUMN_UNSEEN,0,True,False
700,Q04,100,ENSG00000133574,GIMAP4,2,GIMAP4-1+GIMAP4-2,True,GIMAP4,True,True,GIMAP4,True,True,bade74374ddf38969764b6fd8c0ce5297b009d3d7026280a9315205e8697c640,12ab621bdf57e735b81382e1f642f2439f169f24770cf5898f6f5a23a4eae83a,2993badd6b9c08ff180f8f4dfedb56aecc84711673b59446ddaab5c381fd642e,48840f04de0fa12acd866069e62b9e6be6be0723ab376fd62a84f82f35a89e90,DONOR_UNSEEN_ONLY,6,True,False
701,Q04,101,ENSG00000170113,NIPA1,2,NIPA1-1+NIPA1-2,True,NIPA1,True,True,NIPA1,True,True,b46a52932dd334a9aae75852e96626214d9105755e0e20b722bc52a049e22355,f31c8f3e3c5cbebb32957a9c07ecade08a76842ae09c3f2a37b99082da36cb33,2995aa4b950f0acaa04e174e82217ff52c365b111146958d202ca33cc42e91fd,04a1d3c453674ad580918a59016be7ef65e9aeed06b0bb5afa1846588d3d6df0,COLUMN_UNSEEN,0,True,False
702,Q04,102,ENSG00000205808,PLPP6,2,PLPP6-1+PLPP6-2,True,PLPP6,True,True,PLPP6,True,True,2bc49e8ca9b8059b364b16cfdf9170aa396fec574e62020257699ac07cfc1910,186d0765066b16efc8668b2a8c03eb52f43b94b56ee36574d22bbd40c49bc87a,29cad25115f4ff7afc23b6ce814f8647fcf579a44670b467e38d4e584ce8bcf0,f2acada57bf374bb4b0760ab0c1be69bf33f1568859e03b7991a3fbaecb5d110,DONOR_UNSEEN_ONLY,6,True,False
703,Q04,103,ENSG00000173762,CD7,2,CD7-1+CD7-2,True,CD7,True,True,CD7,True,True,742bd753d89e085ad704975a7305dc002f0baad6bd254105f200798b9ea30956,6033c16e27484de2384694adfe6823e176b531447b783a78d17bc76513053972,29f67a47f1903e62e553110791a59b457af94f213aadac36589f33d577641d9f,f95ab4f9e92ad9aa15cbffb0bf8889f24457531ea5328da0ed600c9f87a9ef92,DONOR_UNSEEN_ONLY,6,True,False
704,Q04,104,ENSG00000213413,PVRIG,2,PVRIG-1+PVRIG-2,True,PVRIG,True,True,PVRIG,True,True,24f16415821f7725ee63709e28becf75b5a516606e14f9384b76fc08816a71cf,3ebe0544da7eace74a55f3d00747f8c84e836ab22bb2a6ecb35596cb827e4347,2a063dd07c8fe24d7789f3342f3fcfce4b39149ed0317217ae1128302e46e2fc,57c27ad3617d267906a6d347866f2cc9021fcb22534b951e4de9af8cbd767f98,DONOR_UNSEEN_ONLY,6,True,False
705,Q04,105,ENSG00000167635,ZNF146,2,ZNF146-1+ZNF146-2,True,ZNF146,True,True,ZNF146,True,True,b53a8898f6071d066692f2b7d7143ceb90482e47f3adfbde99fa45729257d710,85de1e6b97abaee0bf9c47dab84d8342b9d92c68f67a4256e06537fc22bdc15f,2a09fbbff21b4c36966f168fbad5c501a68f1356ca62763a3843db20d6bdfe7f,f702c6133404067faa0c685afc01728cdf6f40d46fb1798069bbecd7cd7db1f8,DONOR_UNSEEN_ONLY,6,True,False
