draw,delta_spearman,delta_utility_20
2609,0.09053085918150672,0.09346899566586009
2610,0.09775113585762463,0.06735232936154834
2611,0.10236732113027014,0.06679538155257791
2612,0.08353065319063013,0.08815428384832147
2613,0.0884804605675179,0.09159968134155694
2614,0.09891090467631936,0.079469041288308
2615,0.09123754856539001,0.0623076514622688
2616,0.09308004800024561,0.09569636659839753
2617,0.0866040916851929,0.08668403018386384
2618,0.09146746308447617,0.10399819164741408
2619,0.08866163589383003,0.056675596053773036
2620,0.0902420543951219,0.09729608068069973
2621,0.0794217971722272,0.0592294437576375
2622,0.1080479989830524,0.09554274958837516
2623,0.09852603946746497,0.0705030211055433
2624,0.09972601442379814,0.057897444378090634
2625,0.09676156013260218,0.10009242841687871
2626,0.08942466471178445,0.05227343404687701
2627,0.08886157160145669,0.07180917018248612
2628,0.0937486510652994,0.09856721410107971
2629,0.10442669029437213,0.08721859587918401
2630,0.08427421701678295,0.06790726542080683
2631,0.08926980803836082,0.07339713430305472
2632,0.1004186640001492,0.07074170144827319
2633,0.0871471564706825,0.07254934162823012
2634,0.09089029597187759,0.08842103365530685
2635,0.10391625915057634,0.08376978874120189
2636,0.09579736765691771,0.07514047296734294
2637,0.09659980885392094,0.06604444308350432
2638,0.08967172425810044,0.10455535747649003
2639,0.08925581253867942,0.0719532028989548
2640,0.10140077405471692,0.09150964312535803
2641,0.09832222969775939,0.10538731730324402
2642,0.07577674828492653,0.08916895190519603
2643,0.10361419161848218,0.11480039024135746
2644,0.09115095945910756,0.08838471502856482
2645,0.09798365470105463,0.11032133745078787
2646,0.09422895624230132,0.11184664321159654
2647,0.091424002252945,0.07194957127661583
2648,0.08866767638917805,0.054511695234543356
2649,0.09386054032847302,0.0834868558658356
2650,0.0907527849557882,0.07846282476412669
2651,0.09991262888350116,0.09930733272356373
2652,0.09987207424837041,0.09610840240363894
2653,0.09800338886308435,0.10267200406438104
2654,0.09923963473013242,0.10134306507560009
2655,0.09024472101997005,0.09505534001406502
2656,0.09747269258493496,0.071011144906857
2657,0.09540577430760788,0.11652421208987207
2658,0.08585833712807,0.11986998415246486
2659,0.10284443829898726,0.08493849089833883
2660,0.09072175194884013,0.0844672661788286
2661,0.09761015922561922,0.08853442611028628
2662,0.09221229856665547,0.09492277080438594
2663,0.08806465568891952,0.06565936591915489
2664,0.09448025308619667,0.07849799220920006
2665,0.08823610086103284,0.09154510367001789
2666,0.09315930234129488,0.07588373216315691
2667,0.09933710001175078,0.11436062626728438
2668,0.09383836347500929,0.09644862487565664
2669,0.09522288133867807,0.08519012305087048
2670,0.08513511087162806,0.09895798107348808
2671,0.09282654764076514,0.13312540518401672
2672,0.09340557072896793,0.10689301394061856
2673,0.09199624690992814,0.07231393389780572
2674,0.08838756721820229,0.10475432478964719
2675,0.09200919622742532,0.07730081459236371
2676,0.09783728913633549,0.12759186575029768
2677,0.09473398946061728,0.09466864131212738
2678,0.08640740693608073,0.08821212593721983
2679,0.10230336584153765,0.09095201984116552
2680,0.08659278931325476,0.10956517640066221
2681,0.09291507367646179,0.07183066930416471
2682,0.08297635752426491,0.07537533703717492
2683,0.08830220595072014,0.07300104231652904
2684,0.09749074346467379,0.10644778647363129
2685,0.09414167146177854,0.08698707889280877
2686,0.09433319382453464,0.0782617602467015
2687,0.0858851597238327,0.08375812416735928
2688,0.09715352914513542,0.10696022799754756
2689,0.09717765503888032,0.09181782982685227
2690,0.10264988691624655,0.10624483839173993
2691,0.09511754821079021,0.06737733581397543
2692,0.09894045444746968,0.09184026912013021
2693,0.08908164914333772,0.09584288823708387
2694,0.09157812940107446,0.05496569479299451
2695,0.09020766362309018,0.08985403379957113
2696,0.09238601333967722,0.11215835907970251
2697,0.09077607202981608,0.08577027632748602
2698,0.0837612045858771,0.08199215386145975
2699,0.10018368655887355,0.08076988010942499
2700,0.08399302551084231,0.08479557074168076
2701,0.09210940293261316,0.10000738569959566
2702,0.09589158382255014,0.07109664978684582
2703,0.09977023789129735,0.08773249887660028
2704,0.0868174667987307,0.10306075595894804
2705,0.09337499099308078,0.11891384059674082
2706,0.08742150425728268,0.09700753997181832
2707,0.10905866527652863,0.10148393753530394
2708,0.09357502145075791,0.07969184123046547
2709,0.09850510857490336,0.09587129894246449
2710,0.08860677956647334,0.13763897005440284
2711,0.09503175551941645,0.08170171395880421
2712,0.09258290032224037,0.06467874469462964
2713,0.09884376977665366,0.11055836484072923
2714,0.08947200093733632,0.12300455263500276
2715,0.08501777216618622,0.0984709122142865
2716,0.0920159932365261,0.0832906530364893
2717,0.08621498601795574,0.09549686478250186
2718,0.08839872297816209,0.06402328163195747
2719,0.09672450566086543,0.07183541294735063
2720,0.08602670034024074,0.06736334505550778
2721,0.08957943703134885,0.07067821893482529
2722,0.09686517461175526,0.1200248619580675
2723,0.0828588866830281,0.06894268618748889
2724,0.0935737441136163,0.07307085812942515
2725,0.09259334330402302,0.11907182081444467
2726,0.09476452628291732,0.12164968299770329
2727,0.08935712228235893,0.08812983317428724
2728,0.08905278630517055,0.09038638650239716
2729,0.09180918229799251,0.08060674479929086
2730,0.08016370652593008,0.09227423690132563
2731,0.08977867709811915,0.09243371180237314
2732,0.08889659049359055,0.07730206893400704
2733,0.09586663366813519,0.07661971597402417
2734,0.09668139331925818,0.13170293678280554
2735,0.09445771679184212,0.09183419915482083
2736,0.09644909235832244,0.10828320420042203
2737,0.09475360591515392,0.08617089809926748
2738,0.09655353687603263,0.12628782691521423
2739,0.08637267342774291,0.07705148535816497
2740,0.09812190660557507,0.09892787840590034
2741,0.09219808026925946,0.09841900936820724
2742,0.09015124476708791,0.09745086689647264
2743,0.09458015249666929,0.06263104283278798
2744,0.10502810646336991,0.06755887362176494
2745,0.10240991332183413,0.07902958670534
2746,0.09975932187791492,0.07945771692521053
2747,0.09464919681664863,0.104986634822547
2748,0.10173958681855488,0.0752369717272322
2749,0.08369743222220616,0.07016193732893383
2750,0.10395775569406251,0.08727432840790295
2751,0.09027406102134738,0.09320259428070066
2752,0.10523070377652866,0.10151076800543368
2753,0.08781296506128533,0.08643266017362883
2754,0.0906968918731198,0.1030138882177164
2755,0.09514432937799788,0.09243025370346358
2756,0.09322700258877015,0.0761727328307239
2757,0.08862318099378819,0.0690394309901956
2758,0.0851604991914553,0.07233235339309851
2759,0.09273414198070229,0.08330489413899345
2760,0.09335095997356124,0.09749875948450859
2761,0.0905545856600033,0.07685732606901863
2762,0.09138225835807856,0.09471514083833854
2763,0.09679253032877577,0.09286548118284688
2764,0.09378920119676704,0.10035093647469229
2765,0.08301438642317283,0.1166648580510129
2766,0.10138016674802541,0.08933697907475091
2767,0.10000715188162157,0.10114320706572666
2768,0.0887189745869329,0.08267952264592682
2769,0.0925494835802001,0.10133276045011785
2770,0.10209028099943929,0.09861733670828932
2771,0.09344171020274161,0.10081882127204522
2772,0.0879827906315136,0.09308199034255416
2773,0.08902430127661287,0.048831867353276714
2774,0.08445688790766259,0.07167679734462562
2775,0.09072905432497025,0.09370416462651998
2776,0.08876080966251831,0.09158060783157784
2777,0.08940499065117258,0.10069205373931778
2778,0.0896991659829024,0.09693979306263723
2779,0.08797859775867567,0.07944744804761572
2780,0.09094900498722924,0.08656174967591879
2781,0.08653885166899389,0.06897534447307585
2782,0.09278998356436452,0.07269131543907459
2783,0.09609243315300409,0.09004283729140672
2784,0.10138759320130131,0.08413777961439284
2785,0.08986164734687685,0.07449344241469291
2786,0.0836379675640343,0.0914530522889676
2787,0.09482827186934129,0.10280032119310534
2788,0.09410982682954294,0.12436874284098076
2789,0.08985689075599124,0.11050822700297125
2790,0.09568472228210256,0.09800117800799746
2791,0.10753589030959787,0.06835088416490487
2792,0.08752150523413138,0.07917365785750208
2793,0.08952390861005899,0.10837196951571693
2794,0.10096049851818734,0.11770495254389024
2795,0.08472030866404223,0.07936343868274554
2796,0.11030294057867485,0.09953356746878284
2797,0.09447785181309798,0.08942267242574675
2798,0.09550491190618282,0.09302113773373377
2799,0.08014958512658643,0.0923085015744185
2800,0.1014182430718672,0.08936122436441196
2801,0.09545206792897898,0.1313850869761084
2802,0.09615373566245056,0.11568358394877065
2803,0.09892778958008674,0.12569731131003958
2804,0.104395352293844,0.09775671835826144
2805,0.08614970425471291,0.07480694641967822
2806,0.09308962573202362,0.07551691178937092
2807,0.0865602336936877,0.06384154565957789
2808,0.09375996702732792,0.0828537323507188
2809,0.09683593582523631,0.08064452613896722
2810,0.0965597204372809,0.1492845682778398
2811,0.10868678054084857,0.09002308915932744
2812,0.09473833118424102,0.09816289243179122
2813,0.09085392241627643,0.08632781310025628
2814,0.09293114939256719,0.07241526654679076
2815,0.08985127459649955,0.0790014784316776
2816,0.0922283338376374,0.08951383673693869
2817,0.08792323830202164,0.1036194109184091
2818,0.09508465387581577,0.09193865997913397
2819,0.09774931254575203,0.0904201133903404
2820,0.09026601506725507,0.047544642471546106
2821,0.08489935889645983,0.08586803817801802
2822,0.1026064080729282,0.06242845900755678
2823,0.0985968381740121,0.14306054327780826
2824,0.0906058573059072,0.0848460610958115
2825,0.08745779359933437,0.07736984863077734
2826,0.09319582664835802,0.10746229019205855
2827,0.0975353040460375,0.07402027235319597
2828,0.0912762050317889,0.05614683208809512
2829,0.10390938685375761,0.10894433109672086
2830,0.08957844732818476,0.06910955419204501
2831,0.0887169029150201,0.09607391796160514
2832,0.10134552368998206,0.0913811949767892
2833,0.09957861174158644,0.13643333191659135
2834,0.09128522571321251,0.09136234666011545
2835,0.09473821954905681,0.10135610806910755
2836,0.08477629901232131,0.06464377634522467
2837,0.08813013858361884,0.08583160195161799
2838,0.0940934044779348,0.09742162576238955
2839,0.08962854671300513,0.062344740285817046
2840,0.10322673306429808,0.07682147183674515
2841,0.09144539999272538,0.09457584612002123
2842,0.0940982637874952,0.08912598700317331
2843,0.09979714678881424,0.08367871929575688
2844,0.08707172256015794,0.11089445199475911
2845,0.09525176448266393,0.07910845453767934
2846,0.08666723399108278,0.07218111923486725
2847,0.08798205888455946,0.09301148975234297
2848,0.08751406699634745,0.08815082087482484
2849,0.08371008585026884,0.07066513471609104
2850,0.11017691236071248,0.097144462227858
2851,0.09257591297996448,0.08205937952856512
2852,0.09984992275247384,0.08465379027527797
2853,0.09166370022663117,0.08822203573242748
2854,0.08826765228297784,0.07583247149959393
2855,0.0791807953487903,0.06161251169103621
2856,0.09531469861844677,0.10457080362829041
2857,0.09326924978592921,0.07634385678264588
2858,0.0954964492692062,0.11984278496499534
2859,0.10111053080701604,0.11616640495232688
2860,0.09092262663098694,0.09150439893129103
2861,0.08504910400219434,0.11376749733364899
2862,0.09427686574908711,0.0767971323047566
2863,0.08964787781794537,0.10693169368534605
2864,0.09853482221341381,0.06065152798323914
2865,0.09043190235477072,0.08287752017193661
2866,0.09906375509134202,0.10891144392440599
2867,0.08915538758715824,0.06856701478744709
2868,0.09602947553366115,0.08055683790598456
2869,0.09310966534173537,0.07612201142098263
2870,0.08952463240403985,0.08502681556884262
2871,0.09616783582184207,0.06099134837520004
2872,0.10138367057663222,0.1306094450131755
2873,0.09519390699506036,0.08950301363494884
2874,0.09457459033361026,0.05643276440237888
2875,0.0907273354041328,0.08299153702926809
2876,0.08696683364865698,0.09375839702428002
2877,0.10325333895906874,0.11719451808181502
2878,0.10401781162907109,0.09150703291305773
2879,0.09087314507649102,0.08696634114900637
2880,0.08725468304542483,0.09311408802744114
2881,0.09174183654287815,0.10537589938916014
2882,0.09360269100585206,0.09939956172433917
2883,0.0929411192043218,0.09336411877819129
2884,0.09462164586281152,0.06719045771457821
2885,0.08850126983677631,0.07532066725691011
2886,0.09917859043330235,0.070226812353129
2887,0.082799885680641,0.0922399017845218
2888,0.09882140278965845,0.07407526625469041
2889,0.09372816167166964,0.10514300937596388
2890,0.09500469760196006,0.07564295353954398
2891,0.085080815652953,0.11366139965985089
2892,0.09426210002440927,0.08160665004962542
2893,0.09414933159052286,0.092160554669792
2894,0.09750421805945553,0.07697097167107414
2895,0.09225696110680925,0.07605763948171906
2896,0.08813759496860163,0.10404810283930988
2897,0.09309351596504645,0.09721998654731312
2898,0.08874363234496341,0.0967682412214228
2899,0.08286809723466249,0.08508064900096601
2900,0.097958877198281,0.07465557989720184
2901,0.08272223678761148,0.08421260162774091
2902,0.09624293340914802,0.09075968785794575
2903,0.09766450034585761,0.08727422003125573
2904,0.09070631637516002,0.09729043491358169
2905,0.09978172222594417,0.10621099749940466
2906,0.07959257411774989,0.06959019896181329
2907,0.09683090754805324,0.10723106415234651
2908,0.09194964495487212,0.09143801899863646
2909,0.08846227988439825,0.08086978657742316
2910,0.08877972809367374,0.10123264225676443
2911,0.09246052914709535,0.08685353369012982
2912,0.08354876848672466,0.12185667125094302
2913,0.10243783681604801,0.0791974002121767
2914,0.09797920818578787,0.07720890410940029
2915,0.09145197110389536,0.06914734263937583
2916,0.09768488656219676,0.07491777612530748
2917,0.09056192023496978,0.10866917176862723
2918,0.09971786055477005,0.11150940916109442
2919,0.08791483714201331,0.08386918677828614
2920,0.09842991715132443,0.10346257109079038
2921,0.1000679245880719,0.09297622026835128
2922,0.10616265286986548,0.08897049333710183
2923,0.08586699698499123,0.08648122972593442
2924,0.08736084645362874,0.0965593300297709
2925,0.09532169188484407,0.10180351522034792
2926,0.08946486193577607,0.09158058983785411
2927,0.10463094764524394,0.08276428905147959
2928,0.10233833962496286,0.10073524169887227
2929,0.08744098648869736,0.0746586963979512
2930,0.09730004139761228,0.11029684313448562
2931,0.08657759155256695,0.08855676817831992
2932,0.08502422893261019,0.11616887559465983
2933,0.08317316047415424,0.06124045018003499
2934,0.09172725533520387,0.09294566101012891
2935,0.09568446094982708,0.1223347676740647
2936,0.09544839136282579,0.07698023262426557
2937,0.0912062293556235,0.09010846621816027
2938,0.08757698009313286,0.0911533529881472
2939,0.08788155564937639,0.07348665822835332
2940,0.09990848742968161,0.10978429770696019
2941,0.09780585820316268,0.1208872449896995
2942,0.10028681564853026,0.07566842283837405
2943,0.0995370074894868,0.07846552195967094
2944,0.09925502438794753,0.10935435387111181
2945,0.09268082664110489,0.08369467859478641
2946,0.09131932365750295,0.06993230511554238
2947,0.09621743740590127,0.08294891221188416
2948,0.094014997967932,0.08979652654511072
2949,0.08816786769591711,0.05477113830628488
2950,0.08652990068174349,0.092606991046989
2951,0.08094799078442894,0.09502546216338414
2952,0.09152583048139007,0.07711928112237088
2953,0.09798756817855303,0.11628291894248388
2954,0.09300666361315979,0.08959406762895805
2955,0.08671663983902966,0.09421120690477469
2956,0.08314430367510428,0.08668398151287349
2957,0.08375309178338552,0.10154843224067955
2958,0.10153358560924941,0.08622351342611756
2959,0.10902936994071033,0.09632255914481058
2960,0.09920885319976003,0.07501015974808511
2961,0.09536317987064935,0.062386579624768235
2962,0.08649871280054133,0.07548672539425105
2963,0.08715058070095971,0.11125359679478386
2964,0.11138360752096543,0.09411480694320717
2965,0.09869929485513185,0.09244095708347255
2966,0.09272929319510659,0.07428055577394
2967,0.08662549081224591,0.07217849863862302
2968,0.08585787838570447,0.060038919598548346
2969,0.10083319464126905,0.08265043401161865
2970,0.09562160425961452,0.08038913888622956
2971,0.08969743265906238,0.09191339475456195
2972,0.09584768356845552,0.10383058917730703
2973,0.09474532757171006,0.09950952153692993
2974,0.08517738153051424,0.08458750902182766
2975,0.09238780652764378,0.09601115588411602
2976,0.10116596953263335,0.06902924524280352
2977,0.09594376300017249,0.10831911728634969
2978,0.08613763077211367,0.09961395363974324
2979,0.09069121478589892,0.09983938205165444
2980,0.07581890159629079,0.10094889902375359
2981,0.08394135970395045,0.08959590168648046
2982,0.09494366444222868,0.1236452484719276
2983,0.09818005092293447,0.11561191577063856
2984,0.09823100463953571,0.08921753373662933
2985,0.09196494460437776,0.08686117131677473
2986,0.09251671517979498,0.09642869203390503
2987,0.0881621554400337,0.06402519559343534
2988,0.08638821595260093,0.06379097683373391
2989,0.0951913466027835,0.07946451483681816
2990,0.08988492865368469,0.06564346850131686
2991,0.09266193029183445,0.08496794467116431
2992,0.0923930432765151,0.0814869191444838
2993,0.10042574641250601,0.060261603184413315
2994,0.08189334649746394,0.10504719627436576
2995,0.0947849879166921,0.09932354938651411
2996,0.09829403266642434,0.0905207855020701
2997,0.08679319246019168,0.10337241818273568
2998,0.09519313727528778,0.0979555124590249
2999,0.09573223154040444,0.11346429186485552
3000,0.09617824074548886,0.06688285420561624
3001,0.099305059011218,0.09909555800377523
3002,0.09669745317115985,0.08495498676384572
3003,0.09843694704122341,0.11275492476633797
3004,0.08679831305382235,0.09659291620616295
3005,0.09411013279206948,0.10717679612196163
3006,0.10454802347161207,0.08983463045587181
3007,0.09177690533877103,0.07019563375772153
3008,0.08598086146067097,0.0905584585172714
3009,0.09633294536985026,0.07259839846078786
3010,0.09124470534762552,0.08823003523710649
3011,0.09292135427352,0.08630413931355063
3012,0.09148971104789139,0.08899144660984737
3013,0.0888778406842815,0.06698382817919246
3014,0.09500341937555556,0.11563589699740906
3015,0.09270376022797044,0.10487960318244682
3016,0.09949260374185565,0.11194226610728697
3017,0.09268806656405171,0.12383488443799207
3018,0.10676767673856702,0.11172584933407903
3019,0.09576785565499912,0.08830276054109742
3020,0.09274725551712115,0.09606999161607321
3021,0.08511539359945186,0.1130836577933223
3022,0.0842282105534563,0.08076951157582779
3023,0.0903930264724736,0.08699285454501315
3024,0.09590499514052486,0.06666686153601575
3025,0.10252948544254004,0.07847611534952037
3026,0.09747605600699083,0.06868157915012474
3027,0.09440099462892582,0.11552097646478843
3028,0.08682970512726418,0.11328806162141414
3029,0.10020075221008184,0.07253881694395847
3030,0.09393048423371131,0.07109270936494838
3031,0.09442952280996686,0.06975734817205748
3032,0.09357836159804511,0.09185435008346143
3033,0.0849927536749927,0.12260322435129645
3034,0.08571326329956253,0.07742529986653812
3035,0.09082086497761965,0.08897031058582539
3036,0.09664943327688247,0.07085582142373015
3037,0.09093372861563198,0.08267347631168043
3038,0.09479207304887216,0.10235069484564951
3039,0.09710570222698611,0.10129248928456347
3040,0.08738925568351541,0.09946926638574816
3041,0.09714190258589173,0.1084720440144612
3042,0.09475607643028372,0.10613762500808444
3043,0.09576137590686862,0.11708436268877165
3044,0.08370438813454961,0.09227388398803038
3045,0.08177570399139578,0.08511990447293494
3046,0.09481663245884941,0.11046665259787525
3047,0.0909706513032491,0.10240795550976112
3048,0.09804105121951268,0.10124624891228007
3049,0.09729530490636773,0.09890565989175493
3050,0.08884132985811166,0.07865050159833487
3051,0.09135871594764988,0.083459279424833
3052,0.08550376635073487,0.08750624779484517
3053,0.09217879621990355,0.09916354130065741
3054,0.08984328767524496,0.0629729548937511
3055,0.10146863506367332,0.05509136619177657
3056,0.08639020882128301,0.11005042916237628
3057,0.09254172757080936,0.08346171015992243
3058,0.08699072581659839,0.0907858744584159
3059,0.09035728734046511,0.10005079927162297
3060,0.09118893854583254,0.08080192115834295
3061,0.09540478340381531,0.10771489727972539
3062,0.09161702989659237,0.12097832659405683
3063,0.08909430292812004,0.09367897542018166
3064,0.08497427709134953,0.06441826568470377
3065,0.10244859441469445,0.04090327003751071
3066,0.09992989598012925,0.10149627931145766
3067,0.0948773800517776,0.0886138800556423
3068,0.0920594210978588,0.09454245909079739
3069,0.09904374230135404,0.08292394877126275
3070,0.1063493997294126,0.0683437509067728
3071,0.08361350078991081,0.05688876439898494
3072,0.08515482297777455,0.08251193027700632
3073,0.08969013351407928,0.09846510270494635
3074,0.07642123785289334,0.08448285201188399
3075,0.10593775289166141,0.10403904584172896
3076,0.09583835820780784,0.1060603650637848
3077,0.08752511754802694,0.08809289547823751
3078,0.09028106687546933,0.09276949404403756
3079,0.09035568908114244,0.06441999534810361
3080,0.10402124711066218,0.06750329861432813
3081,0.08413250115335502,0.09745462445761044
3082,0.11181821663207203,0.071588391246033
3083,0.09897410600203393,0.09438747467330044
3084,0.10318945695188853,0.07825936161419444
3085,0.09425808013048087,0.08644688347130469
3086,0.10333238767482378,0.08816350278626406
3087,0.0915926665868293,0.08546131362491372
3088,0.10136519570283697,0.07457890583435689
3089,0.09903044252933335,0.11062384795743097
3090,0.08480482424214197,0.0844577453304135
3091,0.08417439134727822,0.078450389123909
3092,0.10369992233814374,0.08333011007038094
3093,0.10278470253997318,0.11278217772417054
3094,0.08125522817722697,0.10315746096673217
3095,0.09677180791549311,0.09901005574279798
3096,0.08904312653369795,0.12273959807137935
3097,0.0975359208648926,0.08389335174038659
3098,0.09366415696559394,0.08836344056977918
3099,0.09181751025732354,0.10590371976498347
3100,0.09135171618764959,0.10383012007348891
3101,0.09500840800476396,0.11219925837272482
3102,0.08472856634985182,0.0926593779084448
3103,0.09123176191198568,0.09724659350495413
3104,0.09961930582890666,0.08365318956771073
3105,0.08755213339172607,0.08590680326878042
3106,0.08271396498486305,0.09562130106308242
3107,0.09214070041603928,0.11767742146770777
3108,0.0884463950344776,0.06546576860637332
3109,0.08590821502222457,0.08446131636011256
3110,0.08016558372824589,0.06050257541091475
3111,0.0855831605543329,0.06426005175740734
3112,0.09459543591555819,0.08977159791120404
3113,0.09510287008048846,0.07085599748696092
3114,0.0951004847152308,0.10622419263641414
3115,0.08649569649020872,0.07404469776272471
3116,0.08918161285833603,0.10521485640125883
3117,0.10369587986203399,0.09470510767594686
3118,0.08863823675374827,0.0897921304096132
3119,0.08838676459222616,0.09167210555143246
3120,0.0945434975088223,0.10698887245641342
3121,0.11058507800264472,0.0815803074343524
3122,0.08880890197536195,0.08036804425961264
3123,0.09613522161715582,0.09485640410204865
3124,0.08129628102457609,0.11316758748405531
3125,0.09165795191685067,0.06154477280669157
3126,0.08745833299410855,0.09725525010936797
3127,0.0948660461225791,0.09341786766017646
3128,0.08664490423447457,0.10762070194711393
3129,0.09053072599025103,0.08879211357527439
3130,0.09564749336887557,0.06854371750229782
3131,0.08608820336829015,0.09541943590864876
3132,0.09426334733852226,0.13130639289347346
3133,0.08647325602722522,0.091616538764422
3134,0.08609565207806302,0.09621915028433758
3135,0.08625827629203076,0.06433788484112934
3136,0.08925203777038637,0.12005231824765061
3137,0.08388758346016989,0.08581449660980678
3138,0.09006146578432106,0.09074079512894184
3139,0.09277986817170092,0.0891236473598852
3140,0.09333284255717345,0.08843467433227192
3141,0.09132586164244383,0.10454306760782173
3142,0.08965826772683938,0.08811005643157477
3143,0.09604757682839915,0.07405195658534891
3144,0.09052096660939912,0.06576923978525906
3145,0.08062110330709538,0.09096922956304598
3146,0.10203953432656243,0.09296887175192681
3147,0.09058038269617552,0.07978531430088165
3148,0.09203526517788607,0.08131461980464894
3149,0.09613796184959944,0.050763640086393114
3150,0.09252462448505616,0.12399302234981746
3151,0.10184393353479493,0.09746515725873817
3152,0.1013310363493215,0.10029186204223206
3153,0.0929522772091308,0.06993920612962812
3154,0.09693048365116119,0.11014322943923083
3155,0.09728368559863743,0.08424550915880413
3156,0.09733974847532001,0.08888024610589962
3157,0.090020794854212,0.09733263181034035
3158,0.08787563745568083,0.09661145479321209
3159,0.10186868335535415,0.08225746226679775
3160,0.0940065452578237,0.11247126544941921
3161,0.08646764345348346,0.09190880661356193
3162,0.08792246363039469,0.06924315382439639
3163,0.10020678640104341,0.09583547319877794
3164,0.0925629964162007,0.10812507531361826
3165,0.0832564624580917,0.09956270978324067
3166,0.08416338791814815,0.1006813676991043
3167,0.08189237071160671,0.07509684802348138
3168,0.09187848872879278,0.08890003329894847
3169,0.08977348260770812,0.08512384450773025
3170,0.0924148171432908,0.09155716333525876
3171,0.09321861294392664,0.0924566275824561
3172,0.08696992658262537,0.08292448322385193
3173,0.09415608920543295,0.10714027227333245
3174,0.09544561958615605,0.08017376790057751
3175,0.09283494793366043,0.06969958181870162
3176,0.10089491214210133,0.08790101383176863
3177,0.09345302652593068,0.0954057072733151
3178,0.09795523736197043,0.09262625584221884
3179,0.0958226357890909,0.09219907399913252
3180,0.09106241762910905,0.08403615983485446
3181,0.10606508657214853,0.08491299611957392
3182,0.09133672201998877,0.08831653382011462
3183,0.10755458727920242,0.06524090082109624
3184,0.09994290409203066,0.10796504353196157
3185,0.10034382216172444,0.08657899534838887
3186,0.0923618490186584,0.08631082605553997
3187,0.09201904764353319,0.09411244057265067
3188,0.09578829933184196,0.10620263464782875
3189,0.09588568533494235,0.10332670283674994
3190,0.09268292455148108,0.09877158703994138
3191,0.09817856384681811,0.05884864051704153
3192,0.08782775185484337,0.09199501627264561
3193,0.0956333055942834,0.11073765520884982
3194,0.08923519948883918,0.061693678790683215
3195,0.09399852463360348,0.06386565511690356
3196,0.0943807749160358,0.07170976210585811
3197,0.09632602993746275,0.10123807634449478
3198,0.08968502104590459,0.07927510475519162
3199,0.0956760994886321,0.1047610334804212
3200,0.08941300741451219,0.08517162151193791
3201,0.08981956360818721,0.09466608568688528
3202,0.09142212373944958,0.08002302121802907
3203,0.08969468415228787,0.07504244045777775
3204,0.09377786860846948,0.0839112775432076
3205,0.09095309634107418,0.10203088271708527
3206,0.08648280452083912,0.0962339661675542
3207,0.09383774718270266,0.09500788432920859
3208,0.08917985407509821,0.06800283806510399
3209,0.1045475325124896,0.08223261903382006
3210,0.11196620518616063,0.08211024721797588
3211,0.09791348556820856,0.11674159777655102
3212,0.08614005107760747,0.08414143028486087
3213,0.09844318096009241,0.06520207668146005
3214,0.10065644458717227,0.07268817243883707
3215,0.08736555012675706,0.09547050945934876
3216,0.08751305586392621,0.09436740697967583
3217,0.09959921791314774,0.08467332840919162
3218,0.09418423972730683,0.12069132227199086
3219,0.08604209749635683,0.07676170509896074
3220,0.09373194713144595,0.1088288549038019
3221,0.09173139445186695,0.07814494855223308
3222,0.0970678690164758,0.09095954437667353
3223,0.09607531242685885,0.09660904442363005
3224,0.08294115617200903,0.10390993073859078
3225,0.08882506651865807,0.08638887458629063
3226,0.09207326671872207,0.08922995018143087
3227,0.09722793089514037,0.12301133631704231
3228,0.0877938959458976,0.11906557744502855
3229,0.10751778811507051,0.07155294536552548
3230,0.08368021720468566,0.07902907028702755
3231,0.09853407366723632,0.09443538037804511
3232,0.09716701395953842,0.07292792571918394
3233,0.08983296869577617,0.1040191445008668
3234,0.08698443462884142,0.10190728854038489
3235,0.09316378249048074,0.11384460553725628
3236,0.0974998279139977,0.10002620969345433
3237,0.0901018753809456,0.0971788037334006
3238,0.08980531111734213,0.05427257452009415
3239,0.10186899179329423,0.08717280250556436
3240,0.09311037251658583,0.1038944105572106
3241,0.09463343809950742,0.07478367351752313
3242,0.10260925178704428,0.1088010984656449
3243,0.09772918278335574,0.10459333264151971
3244,0.08527904489694005,0.07571821355361052
3245,0.09186977574858168,0.10288911729979922
3246,0.08375421962234564,0.06609531617085429
3247,0.10147723933405672,0.08236699415443594
3248,0.09531876603504041,0.08520779298006576
3249,0.09318232644002111,0.09580918472180211
3250,0.09292420572253746,0.08122873906079286
3251,0.08826183697292544,0.06951642301671368
3252,0.09202487017034189,0.08846649969178533
3253,0.09815800422878629,0.0723283314387938
3254,0.1013152305502587,0.07978879952837281
3255,0.08456194277490947,0.06416425506573242
3256,0.08389783323813504,0.061501788928187584
3257,0.08837034627076035,0.1101765767147107
3258,0.09682461033849121,0.07923455787194955
3259,0.08928846395359147,0.11292962913539129
3260,0.09731904856345053,0.10602005309598117
3261,0.09723888649319001,0.08543614242044995
3262,0.08782271324211766,0.11759326353840227
3263,0.10311343255878647,0.10331375088953043
3264,0.09671135275189391,0.0790700387209261
3265,0.09422986060903693,0.09510371402288664
3266,0.0899256195169279,0.0863430383452165
3267,0.09193836788388188,0.07973428406940808
3268,0.08808664456262139,0.07630561258676016
3269,0.10476108622267644,0.09332084935207818
3270,0.09387507766805159,0.10936545407524423
3271,0.0937472827690714,0.09248271561997745
3272,0.09015660928726466,0.11495037047284329
3273,0.08692899329510095,0.0801198457675143
3274,0.09169787534211815,0.05746850322265451
