draw,predictor,delta_spearman,delta_utility_20
3165,certificate_priority_q80,0.022998813976221055,-0.1486227322856325
3166,context_holdout_router,0.08949957460708069,0.05886783543599028
3166,architecture_aware_router,0.0785619035905546,0.03995443383052533
3166,historical_nonnegative_router,0.07447247152254555,0.039860704253074086
3166,certificate_priority_q80,0.024127697130313153,-0.19484886256655365
3167,context_holdout_router,0.0804787023659872,0.048985928728693784
3167,architecture_aware_router,0.06230335832413081,0.04383726900911622
3167,historical_nonnegative_router,0.05739617019064758,0.03993394278711426
3167,certificate_priority_q80,-0.0014512915663187353,-0.18050499250154772
3168,context_holdout_router,0.08658311299546617,0.047504558839123745
3168,architecture_aware_router,0.07503312982844657,0.058036262521693804
3168,historical_nonnegative_router,0.0698705293831493,0.04522285009003302
3168,certificate_priority_q80,-0.025581093427208268,-0.2543371578641551
3169,context_holdout_router,0.09695292200084304,0.07426944353164466
3169,architecture_aware_router,0.07408917416832062,0.07268163231248159
3169,historical_nonnegative_router,0.06737872595350125,0.07241298331741353
3169,certificate_priority_q80,0.0061138762952244186,-0.26563099627220166
3170,context_holdout_router,0.08751460215745621,0.062172635535242105
3170,architecture_aware_router,0.07110790066906625,0.06188397258731926
3170,historical_nonnegative_router,0.06552326451465784,0.05602702522372316
3170,certificate_priority_q80,0.004680262073361252,-0.21006496607268382
3171,context_holdout_router,0.07968741891349473,0.09741207234997507
3171,architecture_aware_router,0.07087959539228861,0.0997209848615368
3171,historical_nonnegative_router,0.06733061424168385,0.08963215854888695
3171,certificate_priority_q80,0.008334755551077877,-0.1381692644262449
3172,context_holdout_router,0.08748336473685536,0.060974411276740415
3172,architecture_aware_router,0.07692649819706521,0.05445764620555549
3172,historical_nonnegative_router,0.07210343766031702,0.0528966425829992
3172,certificate_priority_q80,-0.014569866296264777,-0.2655775751417896
3173,context_holdout_router,0.08346628438612425,0.07202674426126832
3173,architecture_aware_router,0.07319487378279188,0.0672100546235539
3173,historical_nonnegative_router,0.0681434771208107,0.0678548771854105
3173,certificate_priority_q80,0.008958844519801779,-0.21863236220559956
3174,context_holdout_router,0.08506968491714006,0.06267676720590998
3174,architecture_aware_router,0.070308524644082,0.05391296691049863
3174,historical_nonnegative_router,0.06520857036816063,0.050644318489093454
3174,certificate_priority_q80,0.0026381050470444256,-0.22750193271541147
3175,context_holdout_router,0.0880152382862267,0.03865717825365256
3175,architecture_aware_router,0.07309054980572338,0.03368602869947446
3175,historical_nonnegative_router,0.06740566470521137,0.02912318154219229
3175,certificate_priority_q80,0.007326366096154335,-0.2893309324934504
3176,context_holdout_router,0.08272379925107043,0.09676779320139728
3176,architecture_aware_router,0.06753304595512422,0.0868166081418209
3176,historical_nonnegative_router,0.06181047008102791,0.07997237891662701
3176,certificate_priority_q80,-0.0234576196184354,-0.193901163981214
3177,context_holdout_router,0.09014073614644269,0.09148929763434
3177,architecture_aware_router,0.07774764961350167,0.0723599971064921
3177,historical_nonnegative_router,0.07283767227002746,0.06697958469565268
3177,certificate_priority_q80,0.005307431214729208,-0.2031234412690116
3178,context_holdout_router,0.09049556847314699,0.056565880417334236
3178,architecture_aware_router,0.0788248314753357,0.060087880436091035
3178,historical_nonnegative_router,0.0738421310368621,0.05406816909412526
3178,certificate_priority_q80,0.01777153997828662,-0.162138442189391
3179,context_holdout_router,0.09969369214894486,0.07656584520698029
3179,architecture_aware_router,0.08039392939161394,0.07083484182692457
3179,historical_nonnegative_router,0.07388735134500113,0.06541573806106327
3179,certificate_priority_q80,-0.003714844399234196,-0.21026142466315723
3180,context_holdout_router,0.09755038468857646,0.09419844955303658
3180,architecture_aware_router,0.08441814725315178,0.08697381807180671
3180,historical_nonnegative_router,0.07893028828690729,0.08077539935262856
3180,certificate_priority_q80,-0.002269900053305407,-0.24695942519867836
3181,context_holdout_router,0.08648032832341568,0.06472746438076615
3181,architecture_aware_router,0.07803794426098987,0.05832386046306526
3181,historical_nonnegative_router,0.07311882092744271,0.0539477917963187
3181,certificate_priority_q80,-0.003894021931601266,-0.25795149895144054
3182,context_holdout_router,0.08996623045748187,0.08311492342608029
3182,architecture_aware_router,0.07878059219994338,0.07236863798297855
3182,historical_nonnegative_router,0.07379716831868166,0.06038485304562824
3182,certificate_priority_q80,0.028204919390391048,-0.14700193034211012
3183,context_holdout_router,0.09137297727213956,0.07737832937040756
3183,architecture_aware_router,0.06976761882731675,0.0759117741565698
3183,historical_nonnegative_router,0.06388631071081086,0.07619336311370961
3183,certificate_priority_q80,0.00500103338848823,-0.2351032456686497
3184,context_holdout_router,0.0976502780878944,0.1023919662658036
3184,architecture_aware_router,0.08821884807804381,0.09006411591001151
3184,historical_nonnegative_router,0.08325215456801915,0.0938502010061103
3184,certificate_priority_q80,0.020979293019810052,-0.16345728489519834
3185,context_holdout_router,0.08851994350964099,0.10090150567678124
3185,architecture_aware_router,0.07812857434772658,0.08339397751587219
3185,historical_nonnegative_router,0.07233631668893437,0.0801728415368862
3185,certificate_priority_q80,-0.004589183472464398,-0.22418743447291273
3186,context_holdout_router,0.07372537312430782,0.07417859431740559
3186,architecture_aware_router,0.053830680672708686,0.0646564658778841
3186,historical_nonnegative_router,0.048124555363176835,0.0640071621329833
3186,certificate_priority_q80,0.0013862545546294847,-0.1858776497467588
3187,context_holdout_router,0.08878183988265698,0.0729466089258417
3187,architecture_aware_router,0.07079936321138425,0.06539776963568922
3187,historical_nonnegative_router,0.06490367185066281,0.06527742319771213
3187,certificate_priority_q80,0.036451817424886235,-0.14107102778282699
3188,context_holdout_router,0.08943820864651786,0.08054323667494145
3188,architecture_aware_router,0.07074183829676117,0.07586566680896001
3188,historical_nonnegative_router,0.06545491217376642,0.05387153417992396
3188,certificate_priority_q80,0.0021371974960729956,-0.18455876975929092
3189,context_holdout_router,0.09758130748232074,0.06291035130565059
3189,architecture_aware_router,0.08691156638768971,0.05434568601898837
3189,historical_nonnegative_router,0.08151972298498134,0.04466102388098048
3189,certificate_priority_q80,0.022034541087813553,-0.2499621952940586
3190,context_holdout_router,0.08742066368842627,0.05680481633572432
3190,architecture_aware_router,0.06393287575080364,0.05558407686909028
3190,historical_nonnegative_router,0.05708625658334254,0.04890150678270755
3190,certificate_priority_q80,0.017859776013189888,-0.14197609599709626
3191,context_holdout_router,0.08392236042483292,0.08609327983485959
3191,architecture_aware_router,0.07127033675891337,0.07986274463411647
3191,historical_nonnegative_router,0.0667284469847248,0.07976033419355222
3191,certificate_priority_q80,-0.008656848776153137,-0.13919367990951675
3192,context_holdout_router,0.08429999060514204,0.08431316182807047
3192,architecture_aware_router,0.07247374181133115,0.06768251978823037
3192,historical_nonnegative_router,0.06727718500497992,0.06774560975949362
3192,certificate_priority_q80,-0.0010881408542976478,-0.16509563863794574
3193,context_holdout_router,0.08194884148407489,0.05405751860546559
3193,architecture_aware_router,0.07818343659233662,0.055206548598007665
3193,historical_nonnegative_router,0.07496178419540289,0.056886316208509924
3193,certificate_priority_q80,-0.0042886260974844825,-0.23621177511888447
3194,context_holdout_router,0.10013105496107289,0.05466445154286392
3194,architecture_aware_router,0.08740049707031361,0.050961243788711696
3194,historical_nonnegative_router,0.08223761504945082,0.04705991387748043
3194,certificate_priority_q80,0.015928772229417354,-0.21197463848260195
3195,context_holdout_router,0.08931458818433624,0.037580234067733365
3195,architecture_aware_router,0.06835817513672904,0.013962567367143741
3195,historical_nonnegative_router,0.06147337766639516,0.014576698451956527
3195,certificate_priority_q80,0.002412710871391166,-0.24568132278240756
3196,context_holdout_router,0.0880070384091598,0.05704568961910239
3196,architecture_aware_router,0.07212467752329033,0.042270587405437876
3196,historical_nonnegative_router,0.0655581789999875,0.04238560427223492
3196,certificate_priority_q80,-0.003767765931122047,-0.2241914590741731
3197,context_holdout_router,0.08375449038411986,0.05491470168771628
3197,architecture_aware_router,0.07679303640042479,0.06280702009424766
3197,historical_nonnegative_router,0.07266895704776732,0.06255046054628455
3197,certificate_priority_q80,-0.002946306863953807,-0.23869611396128343
3198,context_holdout_router,0.09822323478304129,0.07256060252030916
3198,architecture_aware_router,0.09400567103699842,0.063736643888472
3198,historical_nonnegative_router,0.08939316508831263,0.05529907547743407
3198,certificate_priority_q80,0.00014329751525732348,-0.2288766621965816
3199,context_holdout_router,0.08855718836977011,0.084848100953969
3199,architecture_aware_router,0.08385149318702312,0.08449344722013141
3199,historical_nonnegative_router,0.080871700902717,0.07188453151746232
3199,certificate_priority_q80,0.038853674183336184,-0.10034493295248925
3200,context_holdout_router,0.0800916150849107,0.05174834935635109
3200,architecture_aware_router,0.0638431549511227,0.043309085052912866
3200,historical_nonnegative_router,0.0580614169772975,0.04532672061120724
3200,certificate_priority_q80,-0.0008102938187428688,-0.2566344516248489
3201,context_holdout_router,0.07933266792081906,0.05618424298795044
3201,architecture_aware_router,0.06037256000861746,0.05262211820923601
3201,historical_nonnegative_router,0.05433287370742468,0.04990567648437061
3201,certificate_priority_q80,-0.014096235549862501,-0.21884818226938374
3202,context_holdout_router,0.08318504413205363,0.0837886637059636
3202,architecture_aware_router,0.07149375161769844,0.07088511412869825
3202,historical_nonnegative_router,0.06695713170787998,0.0739547142688135
3202,certificate_priority_q80,-0.01100394754803291,-0.24203687542913171
3203,context_holdout_router,0.09177190960104598,0.06513948972677108
3203,architecture_aware_router,0.07932385441994183,0.06518748334840163
3203,historical_nonnegative_router,0.07462312591107789,0.061111296616091715
3203,certificate_priority_q80,0.021587439734579217,-0.16383895431518974
3204,context_holdout_router,0.09231773853898861,0.08896033274839421
3204,architecture_aware_router,0.07963524946843104,0.08645039434651758
3204,historical_nonnegative_router,0.07447533641994541,0.08401285402197001
3204,certificate_priority_q80,0.01348485809249711,-0.15373585154330932
3205,context_holdout_router,0.08423139517281708,0.0858471675415472
3205,architecture_aware_router,0.07189761344839585,0.07490363427411673
3205,historical_nonnegative_router,0.06676020886507972,0.07302330991608519
3205,certificate_priority_q80,0.018259990436966578,-0.18749910405908088
3206,context_holdout_router,0.08626627720477364,0.04812977776686822
3206,architecture_aware_router,0.07622634795575167,0.03800469521212346
3206,historical_nonnegative_router,0.0717141497602658,0.03452201001268862
3206,certificate_priority_q80,0.022932481861735687,-0.1744573052499186
3207,context_holdout_router,0.08705496344167551,0.07297776749868412
3207,architecture_aware_router,0.06634172313567521,0.060431329721881366
3207,historical_nonnegative_router,0.0600407072996324,0.059499596591627735
3207,certificate_priority_q80,-0.003951124271248441,-0.23624218467660774
3208,context_holdout_router,0.09312839727602107,0.07180687259456509
3208,architecture_aware_router,0.07717805670974498,0.078691407466283
3208,historical_nonnegative_router,0.07175812429291162,0.07425151604667724
3208,certificate_priority_q80,0.018317057121440494,-0.20481193282073595
3209,context_holdout_router,0.08080166822234436,0.06568304856774343
3209,architecture_aware_router,0.07203772110464612,0.06714492159110597
3209,historical_nonnegative_router,0.06825118328240021,0.06059169093229089
3209,certificate_priority_q80,0.00012285272669831926,-0.183211085190303
3210,context_holdout_router,0.09062051956213191,0.05662764302687173
3210,architecture_aware_router,0.07843874738969636,0.05621748685195249
3210,historical_nonnegative_router,0.07307265884972314,0.05180374420905309
3210,certificate_priority_q80,0.012948975251016459,-0.17356992223119466
3211,context_holdout_router,0.0878369972615215,0.06079622798403028
3211,architecture_aware_router,0.08286059233311405,0.05341309412754336
3211,historical_nonnegative_router,0.07917207730681386,0.053219031073743706
3211,certificate_priority_q80,-0.0008284445851691746,-0.14960280695930034
3212,context_holdout_router,0.08748615989667019,0.0566518634138683
3212,architecture_aware_router,0.07524824965403865,0.04589996526001905
3212,historical_nonnegative_router,0.07051464835421961,0.04427677436310917
3212,certificate_priority_q80,-0.009462305305365737,-0.22390437381122597
3213,context_holdout_router,0.09107510093929261,0.03842746511019979
3213,architecture_aware_router,0.06539138122419064,0.04151674683161655
3213,historical_nonnegative_router,0.05787570788330121,0.03035722593285528
3213,certificate_priority_q80,0.006532043934088461,-0.239132380706868
3214,context_holdout_router,0.08642873981516941,0.08967396182762011
3214,architecture_aware_router,0.07137418237463855,0.0741895476894745
3214,historical_nonnegative_router,0.06588943047178131,0.07192623002942133
3214,certificate_priority_q80,0.026286590961454248,-0.08760316987432076
3215,context_holdout_router,0.08999543918229724,0.07641279457632588
3215,architecture_aware_router,0.08284639700079599,0.07362469080441358
3215,historical_nonnegative_router,0.07914007668355338,0.07344105337094553
3215,certificate_priority_q80,0.00949393773917906,-0.19113758430715644
3216,context_holdout_router,0.07819377451580223,0.07617110515261749
3216,architecture_aware_router,0.06695852763715482,0.06616046266969888
3216,historical_nonnegative_router,0.06266780894590174,0.06153394785274835
3216,certificate_priority_q80,-0.025167765489740312,-0.14529437408721319
3217,context_holdout_router,0.08162136894044403,0.09494093287009853
3217,architecture_aware_router,0.07245947043536649,0.08207610406700816
3217,historical_nonnegative_router,0.06820678335787789,0.07559317824150802
3217,certificate_priority_q80,-0.014303865001297766,-0.2374840536948059
3218,context_holdout_router,0.08323218130140808,0.06678703159281107
3218,architecture_aware_router,0.07011568926986955,0.07319647863917345
3218,historical_nonnegative_router,0.06492608846051984,0.07736879222556159
3218,certificate_priority_q80,0.01007772455761502,-0.21375685557992247
3219,context_holdout_router,0.09900195391629862,0.05916312519370137
3219,architecture_aware_router,0.09866794030833315,0.06298423237228434
3219,historical_nonnegative_router,0.09435694670308237,0.06110507687694555
3219,certificate_priority_q80,0.03261694880074428,-0.21408816512118983
3220,context_holdout_router,0.08290124109963137,0.05812519927457471
3220,architecture_aware_router,0.07013989529955844,0.05108497128617806
3220,historical_nonnegative_router,0.06529979596868762,0.047962807026428744
3220,certificate_priority_q80,0.018671511218276593,-0.1926723781578964
3221,context_holdout_router,0.09305392644278343,0.09603287018891837
3221,architecture_aware_router,0.07998582124630971,0.0864108520282878
3221,historical_nonnegative_router,0.07519515219342199,0.08439945213434263
3221,certificate_priority_q80,0.02876320892366102,-0.13948441252382804
3222,context_holdout_router,0.0920362625530855,0.09527818907844277
3222,architecture_aware_router,0.07421904428951176,0.08249748046509076
3222,historical_nonnegative_router,0.06758202519537315,0.07650485176388988
3222,certificate_priority_q80,0.008771268537210775,-0.21630202864779158
3223,context_holdout_router,0.07800665491826442,0.05907122834180223
3223,architecture_aware_router,0.056708757759316164,0.07450073271134905
3223,historical_nonnegative_router,0.05060564484024965,0.07266098737005822
3223,certificate_priority_q80,-0.004733609995713484,-0.15786186579769157
3224,context_holdout_router,0.08839055718866107,0.09039103982789931
3224,architecture_aware_router,0.0717917376292666,0.07172045323208309
3224,historical_nonnegative_router,0.06593599621291091,0.059597710573960794
3224,certificate_priority_q80,0.009732950820189434,-0.16760736040712398
3225,context_holdout_router,0.08448396820793502,0.06010957769884273
3225,architecture_aware_router,0.07288945157968296,0.0581670555956626
3225,historical_nonnegative_router,0.06800404760094536,0.05546506060388268
3225,certificate_priority_q80,0.005902069380054109,-0.18563541692767632
3226,context_holdout_router,0.09019371650466279,0.0656426953578112
3226,architecture_aware_router,0.08078072092548882,0.060358245290577206
3226,historical_nonnegative_router,0.07542017063418294,0.05537215834979403
3226,certificate_priority_q80,0.012210480093487686,-0.15530019842316672
3227,context_holdout_router,0.09677985560242319,0.0741756464235872
3227,architecture_aware_router,0.07618210674726478,0.05794766908312288
3227,historical_nonnegative_router,0.06817553946907107,0.05473121877440246
3227,certificate_priority_q80,0.02212347345177701,-0.2194685146197139
3228,context_holdout_router,0.0783848042913009,0.08736320115271079
3228,architecture_aware_router,0.06976790229210938,0.0779776245541336
3228,historical_nonnegative_router,0.06510188209113588,0.06171415843651984
3228,certificate_priority_q80,0.000752206645904141,-0.20721917873035794
3229,context_holdout_router,0.08796647654754775,0.08697262728483701
3229,architecture_aware_router,0.07011521955624178,0.08050820315756979
3229,historical_nonnegative_router,0.06437342000993407,0.07986270381136207
3229,certificate_priority_q80,-0.015155783351092356,-0.12644175931711665
3230,context_holdout_router,0.08262435584878447,0.06610933122400275
3230,architecture_aware_router,0.06802205365929215,0.053970107666926115
3230,historical_nonnegative_router,0.06326064045341484,0.05283296008714744
3230,certificate_priority_q80,0.005269510563167712,-0.17459131812182677
3231,context_holdout_router,0.08787695032728893,0.08371715361902876
3231,architecture_aware_router,0.0758285641307006,0.06821966101743726
3231,historical_nonnegative_router,0.07055480625785848,0.06516269937124719
3231,certificate_priority_q80,0.011434368059428657,-0.18170463025710953
3232,context_holdout_router,0.09030968745740442,0.060329120361449884
3232,architecture_aware_router,0.07308439907671815,0.05336652054472357
3232,historical_nonnegative_router,0.06670056464258056,0.047397258396677744
3232,certificate_priority_q80,0.017424852848020422,-0.22108997731932406
3233,context_holdout_router,0.08371666904842623,0.09565558207329461
3233,architecture_aware_router,0.06540958919313766,0.09653470689165744
3233,historical_nonnegative_router,0.05923491323405261,0.0687494956053919
3233,certificate_priority_q80,0.0016469750086534063,-0.18614998585280884
3234,context_holdout_router,0.09452310805830066,0.06351537306380839
3234,architecture_aware_router,0.08349703796941799,0.05477314228446195
3234,historical_nonnegative_router,0.07865712256042756,0.05171148529081582
3234,certificate_priority_q80,0.009716711148885171,-0.16516988756260453
3235,context_holdout_router,0.09550819993736337,0.0809106446825385
3235,architecture_aware_router,0.07369546528584958,0.07349962696477597
3235,historical_nonnegative_router,0.06676558012155898,0.0609347385532788
3235,certificate_priority_q80,0.025732697445361663,-0.10899695504185158
3236,context_holdout_router,0.08710031803948681,0.07990856684195313
3236,architecture_aware_router,0.06885516358237476,0.07116898346478207
3236,historical_nonnegative_router,0.06290276417034535,0.06642686888313576
3236,certificate_priority_q80,0.016997032473891283,-0.14079811027849204
3237,context_holdout_router,0.08231240836219622,0.056319853647851414
3237,architecture_aware_router,0.060426038333625254,0.055706280608636694
3237,historical_nonnegative_router,0.05375123474439991,0.05251188632451309
3237,certificate_priority_q80,0.010441032612873435,-0.15424625159416272
3238,context_holdout_router,0.08779955168449882,0.09612260698155972
3238,architecture_aware_router,0.0801683015466036,0.07826393368177953
3238,historical_nonnegative_router,0.07614727660136911,0.06731807016917124
3238,certificate_priority_q80,0.003826219545988163,-0.16244976841388964
3239,context_holdout_router,0.08541544236729337,0.07562787089784417
3239,architecture_aware_router,0.07495758840004463,0.06071210052963161
3239,historical_nonnegative_router,0.07023129237390224,0.06031218720318632
3239,certificate_priority_q80,0.024521628743315427,-0.12604703484583496
3240,context_holdout_router,0.09809166683754666,0.09959506111697003
3240,architecture_aware_router,0.08694468609963701,0.09929492362563908
3240,historical_nonnegative_router,0.08170795539735709,0.0790150329989856
3240,certificate_priority_q80,0.011703411834380617,-0.20441384488207276
3241,context_holdout_router,0.08862051545776573,0.0445087444688439
3241,architecture_aware_router,0.07723032608982061,0.06671443451413739
3241,historical_nonnegative_router,0.07261951509714815,0.0659298205962634
3241,certificate_priority_q80,0.009283528107330463,-0.23571552300953924
3242,context_holdout_router,0.09169434133788823,0.055983893110316485
3242,architecture_aware_router,0.07637375899423304,0.0499446314355545
3242,historical_nonnegative_router,0.07005752621123429,0.047281551862254245
3242,certificate_priority_q80,-0.0004362348646476111,-0.24411779724480254
3243,context_holdout_router,0.08419175752962427,0.08810552666975013
3243,architecture_aware_router,0.0725024429393214,0.07671138103305875
3243,historical_nonnegative_router,0.06773317636698262,0.0637928663821018
3243,certificate_priority_q80,0.019786864740799714,-0.15944854147407406
3244,context_holdout_router,0.07650300407858956,0.07694483562817689
3244,architecture_aware_router,0.06473607789141123,0.07322488060045318
3244,historical_nonnegative_router,0.06024302434826734,0.06464256475530883
3244,certificate_priority_q80,-0.014530558274907457,-0.2563891569194635
3245,context_holdout_router,0.08505309937831274,0.05522486348401945
3245,architecture_aware_router,0.07438873662733947,0.034803454670382594
3245,historical_nonnegative_router,0.06955240207875224,0.033640260445425896
3245,certificate_priority_q80,-0.006958727594748915,-0.2612285347329843
3246,context_holdout_router,0.08529049185460358,0.07146028510034863
3246,architecture_aware_router,0.06373010863385387,0.06074726142713471
3246,historical_nonnegative_router,0.05724038604020443,0.054434489496100746
3246,certificate_priority_q80,0.009982337459396695,-0.2263131362728112
3247,context_holdout_router,0.08488551703519032,0.08951446107257122
3247,architecture_aware_router,0.07656778989195201,0.07953523078270242
3247,historical_nonnegative_router,0.07228591955270336,0.0706899429654192
3247,certificate_priority_q80,0.014848010271008238,-0.1593785838485432
3248,context_holdout_router,0.08856149794141799,0.0733437354099874
3248,architecture_aware_router,0.06804632789583165,0.060235297954874256
3248,historical_nonnegative_router,0.061052843476424146,0.05732411151474659
3248,certificate_priority_q80,0.014607074477288928,-0.20732730054035042
3249,context_holdout_router,0.08846764948738417,0.02462287151898368
3249,architecture_aware_router,0.08194507186386601,0.019429419929576253
3249,historical_nonnegative_router,0.07696796443865284,0.01569154274560336
3249,certificate_priority_q80,0.0002794667231861281,-0.2590539103814005
3250,context_holdout_router,0.08230300573210636,0.06658652955654354
3250,architecture_aware_router,0.07073868266435823,0.054013255448510655
3250,historical_nonnegative_router,0.06634273136389479,0.058067520375534865
3250,certificate_priority_q80,-0.027671157043572925,-0.30147382790995364
3251,context_holdout_router,0.08806325117226665,0.060816122267861594
3251,architecture_aware_router,0.07275118923627821,0.06847960653480001
3251,historical_nonnegative_router,0.06743846266255493,0.061934689490361405
3251,certificate_priority_q80,0.007203552629452492,-0.1732082236164148
3252,context_holdout_router,0.08198708563688917,0.07658829212092066
3252,architecture_aware_router,0.07081822692450124,0.07295806453240283
3252,historical_nonnegative_router,0.06668879380426629,0.072267474692016
3252,certificate_priority_q80,-0.002422319409526197,-0.15390117835656175
3253,context_holdout_router,0.08982475822844194,0.05977992173101554
3253,architecture_aware_router,0.0840452942162705,0.056693699535985576
3253,historical_nonnegative_router,0.08052081763555863,0.045007129347480856
3253,certificate_priority_q80,0.01236456365553218,-0.24601638785227609
3254,context_holdout_router,0.09213180391211917,0.08329233034033279
3254,architecture_aware_router,0.07876508121407477,0.07900199358816984
3254,historical_nonnegative_router,0.07343889737151721,0.07057033279421232
3254,certificate_priority_q80,-0.01406549972042137,-0.16052046653633945
3255,context_holdout_router,0.0808582238481731,0.06623137568310034
3255,architecture_aware_router,0.064950721486701,0.055236796565679924
3255,historical_nonnegative_router,0.05928704856737388,0.05132730477720282
3255,certificate_priority_q80,0.0032941715437942998,-0.1927878604563129
3256,context_holdout_router,0.07965233524971249,0.08242410024556579
3256,architecture_aware_router,0.0671403114965946,0.06469149852464495
3256,historical_nonnegative_router,0.06338231858032672,0.058371863305257565
3256,certificate_priority_q80,0.013378055015302648,-0.17236545373310208
3257,context_holdout_router,0.08043558309467569,0.07764423379500773
3257,architecture_aware_router,0.0711063678532865,0.07861933690231504
3257,historical_nonnegative_router,0.06706593958853979,0.07614962751272847
3257,certificate_priority_q80,-0.010082389663463642,-0.18041084006806835
3258,context_holdout_router,0.08464998087696307,0.08456327664926855
3258,architecture_aware_router,0.07015847352699833,0.08454576477885856
3258,historical_nonnegative_router,0.06470303167857383,0.08608015903233024
3258,certificate_priority_q80,0.02588779335454816,-0.14528270744158667
3259,context_holdout_router,0.08648725674541047,0.07022272399757734
3259,architecture_aware_router,0.08563829485981467,0.06767789877758079
3259,historical_nonnegative_router,0.08299978026318655,0.06641259051816295
3259,certificate_priority_q80,0.009670621338426,-0.2044042985641999
3260,context_holdout_router,0.0852615643292749,0.055680034147604585
3260,architecture_aware_router,0.07406830593256519,0.05322659831006982
3260,historical_nonnegative_router,0.06958859031609543,0.050433074855750104
3260,certificate_priority_q80,-0.017822770673310617,-0.27988291854347375
3261,context_holdout_router,0.09042238450859086,0.09644194586433696
3261,architecture_aware_router,0.07841747866339122,0.09543623180976257
3261,historical_nonnegative_router,0.0726125612592865,0.09755916898223338
3261,certificate_priority_q80,0.027034304544899523,-0.11259603151234593
3262,context_holdout_router,0.08180703349697405,0.0757815733852839
3262,architecture_aware_router,0.07310174108199097,0.059644252039835255
3262,historical_nonnegative_router,0.0693725028314891,0.04104475994860579
3262,certificate_priority_q80,0.006397862445296054,-0.18301400542032792
3263,context_holdout_router,0.08606144296234752,0.04423397263798523
3263,architecture_aware_router,0.07537316335232891,0.02969724013786179
3263,historical_nonnegative_router,0.07039532460477183,0.029193357957201127
3263,certificate_priority_q80,0.011979378534694107,-0.19149520894020206
3264,context_holdout_router,0.0812691327906766,0.04747906252121725
3264,architecture_aware_router,0.059082995961764584,0.03037725192273144
3264,historical_nonnegative_router,0.052923779652163216,0.02861869127961869
3264,certificate_priority_q80,0.00021916186112636016,-0.25357527121307766
3265,context_holdout_router,0.08398448306517348,0.04777568561064294
3265,architecture_aware_router,0.06895588473794023,0.04051516565851787
3265,historical_nonnegative_router,0.06447328416703557,0.0422889968683553
3265,certificate_priority_q80,0.0017342677707221643,-0.23713249801694913
3266,context_holdout_router,0.08105250506564421,0.08572020888394682
3266,architecture_aware_router,0.0666530274029512,0.07675822689642142
3266,historical_nonnegative_router,0.061824860496619616,0.0638994695562961
3266,certificate_priority_q80,0.0021262331467853945,-0.1562888993599339
3267,context_holdout_router,0.08081337805779143,0.07633393714624703
3267,architecture_aware_router,0.06349408186138039,0.0656111274714003
3267,historical_nonnegative_router,0.05792575910835518,0.05767985682254373
3267,certificate_priority_q80,0.01845911783971721,-0.22639496655653668
3268,context_holdout_router,0.08735427881850766,0.08065340198712645
3268,architecture_aware_router,0.08323312816070794,0.06416253482740164
3268,historical_nonnegative_router,0.07923418482543987,0.056579591617640035
3268,certificate_priority_q80,0.0252414051479124,-0.12259787663148936
3269,context_holdout_router,0.09550208258983517,0.07496488261603496
3269,architecture_aware_router,0.09042684408549184,0.06649719840717294
3269,historical_nonnegative_router,0.08681880335573422,0.06693768959667945
3269,certificate_priority_q80,0.0023880829619065125,-0.19295862277733705
3270,context_holdout_router,0.08572783774451598,0.06357130084480789
3270,architecture_aware_router,0.0742031821199235,0.06206957513459832
3270,historical_nonnegative_router,0.06936946423851786,0.06350903129644936
3270,certificate_priority_q80,0.0032571169526914856,-0.1957266612980001
3271,context_holdout_router,0.09337294475326707,0.09566437025094066
3271,architecture_aware_router,0.08175473602369454,0.09301497252486335
3271,historical_nonnegative_router,0.07733897416849056,0.09344956676234872
3271,certificate_priority_q80,-0.003118899695900623,-0.19471607158753013
3272,context_holdout_router,0.0798988482794647,0.04954697534935615
3272,architecture_aware_router,0.06707846367402526,0.04860404843699384
3272,historical_nonnegative_router,0.062151411421160985,0.04639689517374235
3272,certificate_priority_q80,0.011523745843558753,-0.1974421521158844
3273,context_holdout_router,0.08144862717416479,0.07890254159375099
3273,architecture_aware_router,0.06721379065213584,0.06815468634145849
3273,historical_nonnegative_router,0.06174121082550865,0.06699980851379295
3273,certificate_priority_q80,0.009192807453996199,-0.19962433894748266
3274,context_holdout_router,0.09048753854808589,0.08283259725469261
3274,architecture_aware_router,0.07632322916654066,0.07309479116951456
3274,historical_nonnegative_router,0.07137132342573926,0.07342967606714446
3274,certificate_priority_q80,0.0029254103703221235,-0.2217974220874004
3275,context_holdout_router,0.08763301761092757,0.08037160572517899
3275,architecture_aware_router,0.07744334238109218,0.06738272241420673
3275,historical_nonnegative_router,0.07223594298967173,0.06740130926934473
3275,certificate_priority_q80,0.01972095625811654,-0.18041549498921566
3276,context_holdout_router,0.08824831875363848,0.07856519629127023
3276,architecture_aware_router,0.0741283862407135,0.05655014530603153
3276,historical_nonnegative_router,0.06852378170149942,0.05458037376954683
3276,certificate_priority_q80,-0.013906571424352254,-0.12275223630811849
3277,context_holdout_router,0.09569637557256094,0.05442396485273915
3277,architecture_aware_router,0.08644817689705886,0.03695016031678855
3277,historical_nonnegative_router,0.08226023487904699,0.03606933851552252
3277,certificate_priority_q80,-0.006298827645157656,-0.2448314114058573
3278,context_holdout_router,0.08180958075366573,0.089023865283819
3278,architecture_aware_router,0.07154214789416624,0.06694027942910519
3278,historical_nonnegative_router,0.06686954167672843,0.06863187487908406
3278,certificate_priority_q80,-0.011389543358100496,-0.24486484135168152
