target,seed_index,budget,D,M,M_plus_D_fixed,M_plus_H_fixed,ridge_no_history,ridge_with_history,history_minus_no_history,history_minus_M,history_minus_best_fixed
RPE1,8,1.0,-0.12363222454897545,0.41463676188117515,0.38808979675765654,0.5527504465195197,0.462165877751693,0.5922783964646725,0.13011251871297952,0.17764163458349735,0.03952794994515285
RPE1,9,0.01,-0.12363222454897545,0.41463676188117515,0.38808979675765654,0.5527504465195197,0.2514881348858122,0.3868184294179998,0.13533029453218764,-0.027818332463175333,-0.16593201710151984
RPE1,9,0.05,-0.12363222454897545,0.41463676188117515,0.38808979675765654,0.5527504465195197,0.38896830712681674,0.43813046504542164,0.0491621579186049,0.023493703164246482,-0.11461998147409802
RPE1,9,0.1,-0.12363222454897545,0.41463676188117515,0.38808979675765654,0.5527504465195197,0.462165877751693,0.5922783964646725,0.13011251871297952,0.17764163458349735,0.03952794994515285
RPE1,9,0.2,-0.12363222454897545,0.41463676188117515,0.38808979675765654,0.5527504465195197,0.41463676188117515,0.63582361513554,0.22118685325436482,0.22118685325436482,0.08307316861602032
RPE1,9,0.5,-0.12363222454897545,0.41463676188117515,0.38808979675765654,0.5527504465195197,0.41463676188117515,0.5922783964646725,0.17764163458349735,0.17764163458349735,0.03952794994515285
RPE1,9,1.0,-0.12363222454897545,0.41463676188117515,0.38808979675765654,0.5527504465195197,0.462165877751693,0.5922783964646725,0.13011251871297952,0.17764163458349735,0.03952794994515285
RPE1,10,0.01,-0.12363222454897545,0.41463676188117515,0.38808979675765654,0.5527504465195197,0.2514881348858122,0.29073575172683086,0.039247616841018684,-0.1239010101543443,-0.2620146947926888
RPE1,10,0.05,-0.12363222454897545,0.41463676188117515,0.38808979675765654,0.5527504465195197,0.38808979675765654,0.47690343495456716,0.08881363819691063,0.06226667307339201,-0.0758470115649525
RPE1,10,0.1,-0.12363222454897545,0.41463676188117515,0.38808979675765654,0.5527504465195197,0.41463676188117515,0.4908581113770911,0.07622134949591597,0.07622134949591597,-0.061892335142428534
RPE1,10,0.2,-0.12363222454897545,0.41463676188117515,0.38808979675765654,0.5527504465195197,0.4783499778257061,0.5542378395450415,0.07588786171933537,0.1396010776638663,0.0014873930255218104
RPE1,10,0.5,-0.12363222454897545,0.41463676188117515,0.38808979675765654,0.5527504465195197,0.41463676188117515,0.5922783964646725,0.17764163458349735,0.17764163458349735,0.03952794994515285
RPE1,10,1.0,-0.12363222454897545,0.41463676188117515,0.38808979675765654,0.5527504465195197,0.462165877751693,0.5922783964646725,0.13011251871297952,0.17764163458349735,0.03952794994515285
RPE1,11,0.01,-0.12363222454897545,0.41463676188117515,0.38808979675765654,0.5527504465195197,0.40109080223448207,0.5337930391631042,0.1327022369286221,0.11915627728192901,-0.01895740735641549
RPE1,11,0.05,-0.12363222454897545,0.41463676188117515,0.38808979675765654,0.5527504465195197,0.41463676188117515,0.511438846827974,0.09680208494679887,0.09680208494679887,-0.04131159969154563
RPE1,11,0.1,-0.12363222454897545,0.41463676188117515,0.38808979675765654,0.5527504465195197,0.41463676188117515,0.5922783964646725,0.17764163458349735,0.17764163458349735,0.03952794994515285
RPE1,11,0.2,-0.12363222454897545,0.41463676188117515,0.38808979675765654,0.5527504465195197,0.462165877751693,0.5922783964646725,0.13011251871297952,0.17764163458349735,0.03952794994515285
RPE1,11,0.5,-0.12363222454897545,0.41463676188117515,0.38808979675765654,0.5527504465195197,0.4783499778257061,0.5922783964646725,0.11392841863896641,0.17764163458349735,0.03952794994515285
RPE1,11,1.0,-0.12363222454897545,0.41463676188117515,0.38808979675765654,0.5527504465195197,0.462165877751693,0.5922783964646725,0.13011251871297952,0.17764163458349735,0.03952794994515285
RPE1,12,0.01,-0.12363222454897545,0.41463676188117515,0.38808979675765654,0.5527504465195197,0.36660866166603717,0.44131705762565354,0.07470839595961637,0.02668029574447839,-0.11143338889386611
RPE1,12,0.05,-0.12363222454897545,0.41463676188117515,0.38808979675765654,0.5527504465195197,0.4783499778257061,0.3938302663385469,-0.0845197114871592,-0.020806495542628256,-0.15892018018097276
RPE1,12,0.1,-0.12363222454897545,0.41463676188117515,0.38808979675765654,0.5527504465195197,0.38896830712681674,0.4387375776888702,0.049769270562053436,0.02410081580769502,-0.11401286883064948
RPE1,12,0.2,-0.12363222454897545,0.41463676188117515,0.38808979675765654,0.5527504465195197,0.43806046640996366,0.5922783964646725,0.15421793005470885,0.17764163458349735,0.03952794994515285
RPE1,12,0.5,-0.12363222454897545,0.41463676188117515,0.38808979675765654,0.5527504465195197,0.4783499778257061,0.5597539183196688,0.08140394049396271,0.14511715643849366,0.0070034718001491525
RPE1,12,1.0,-0.12363222454897545,0.41463676188117515,0.38808979675765654,0.5527504465195197,0.462165877751693,0.5922783964646725,0.13011251871297952,0.17764163458349735,0.03952794994515285
RPE1,13,0.01,-0.12363222454897545,0.41463676188117515,0.38808979675765654,0.5527504465195197,-0.12363222454897545,-0.10810710102764624,0.015525123521329204,-0.5227438629088214,-0.6608575475471659
RPE1,13,0.05,-0.12363222454897545,0.41463676188117515,0.38808979675765654,0.5527504465195197,0.2514881348858122,0.4064618046039794,0.15497366971816723,-0.008174957277195749,-0.14628864191554025
RPE1,13,0.1,-0.12363222454897545,0.41463676188117515,0.38808979675765654,0.5527504465195197,0.4783499778257061,0.47690343495456716,-0.0014465428711389339,0.06226667307339201,-0.0758470115649525
RPE1,13,0.2,-0.12363222454897545,0.41463676188117515,0.38808979675765654,0.5527504465195197,0.41463676188117515,0.5922783964646725,0.17764163458349735,0.17764163458349735,0.03952794994515285
RPE1,13,0.5,-0.12363222454897545,0.41463676188117515,0.38808979675765654,0.5527504465195197,0.4783499778257061,0.5922783964646725,0.11392841863896641,0.17764163458349735,0.03952794994515285
RPE1,13,1.0,-0.12363222454897545,0.41463676188117515,0.38808979675765654,0.5527504465195197,0.462165877751693,0.5922783964646725,0.13011251871297952,0.17764163458349735,0.03952794994515285
RPE1,14,0.01,-0.12363222454897545,0.41463676188117515,0.38808979675765654,0.5527504465195197,0.38398512497324266,0.5564196852657128,0.17243456029247017,0.14178292338453768,0.003669238746193182
RPE1,14,0.05,-0.12363222454897545,0.41463676188117515,0.38808979675765654,0.5527504465195197,0.41463676188117515,0.35230633406257894,-0.06233042781859621,-0.06233042781859621,-0.20044411245694072
RPE1,14,0.1,-0.12363222454897545,0.41463676188117515,0.38808979675765654,0.5527504465195197,0.4783499778257061,0.48732344170306385,0.008973463877357757,0.0726866798218887,-0.0654270048164558
RPE1,14,0.2,-0.12363222454897545,0.41463676188117515,0.38808979675765654,0.5527504465195197,0.4783499778257061,0.48732344170306385,0.008973463877357757,0.0726866798218887,-0.0654270048164558
RPE1,14,0.5,-0.12363222454897545,0.41463676188117515,0.38808979675765654,0.5527504465195197,0.4783499778257061,0.5597539183196688,0.08140394049396271,0.14511715643849366,0.0070034718001491525
RPE1,14,1.0,-0.12363222454897545,0.41463676188117515,0.38808979675765654,0.5527504465195197,0.462165877751693,0.5922783964646725,0.13011251871297952,0.17764163458349735,0.03952794994515285
RPE1,15,0.01,-0.12363222454897545,0.41463676188117515,0.38808979675765654,0.5527504465195197,0.1025266932430024,0.2199874615516328,0.11746076830863039,-0.19464930032954236,-0.33276298496788687
RPE1,15,0.05,-0.12363222454897545,0.41463676188117515,0.38808979675765654,0.5527504465195197,0.43806046640996366,0.5598405003380414,0.12178003392807779,0.1452037384568663,0.007090053818521791
RPE1,15,0.1,-0.12363222454897545,0.41463676188117515,0.38808979675765654,0.5527504465195197,0.43806046640996366,0.5737951767605654,0.1357347103506017,0.1591584148793902,0.021044730241045695
RPE1,15,0.2,-0.12363222454897545,0.41463676188117515,0.38808979675765654,0.5527504465195197,0.41463676188117515,0.5542378395450415,0.1396010776638663,0.1396010776638663,0.0014873930255218104
RPE1,15,0.5,-0.12363222454897545,0.41463676188117515,0.38808979675765654,0.5527504465195197,0.4783499778257061,0.5922783964646725,0.11392841863896641,0.17764163458349735,0.03952794994515285
RPE1,15,1.0,-0.12363222454897545,0.41463676188117515,0.38808979675765654,0.5527504465195197,0.462165877751693,0.5922783964646725,0.13011251871297952,0.17764163458349735,0.03952794994515285
hepg2,0,0.01,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.7647789461378082,0.4627437417822143,-0.3020352043555939,-0.3020352043555939,-0.4060082131385901
hepg2,0,0.05,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.8687519549208044,0.783882082347885,-0.08486987257291934,0.019103136210076865,-0.08486987257291934
hepg2,0,0.1,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.8073307095016475,0.701035936446646,-0.10629477305500157,-0.0637430096911622,-0.1677160184741584
hepg2,0,0.2,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.7788595073721667,0.6967163688876008,-0.08214313848456589,-0.06806257725020737,-0.17203558603320357
hepg2,0,0.5,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.7788595073721667,0.7500236704362766,-0.02883583693589009,-0.014755275701531567,-0.11872828448452777
hepg2,0,1.0,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.7788595073721667,0.7145117698847215,-0.06434773748744516,-0.05026717625308663,-0.15424018503608283
hepg2,1,0.01,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.8687519549208044,0.6903826862849406,-0.17836926863586378,-0.07439625985286757,-0.17836926863586378
hepg2,1,0.05,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.7227556051378621,0.6510891056773699,-0.0716664994604922,-0.11368984046043829,-0.2176628492434345
hepg2,1,0.1,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.8437445438655398,0.7560547481570885,-0.08768979570845126,-0.008724197980719661,-0.11269720676371586
hepg2,1,0.2,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.8073307095016475,0.701035936446646,-0.10629477305500157,-0.0637430096911622,-0.1677160184741584
hepg2,1,0.5,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.8687519549208044,0.6767500845531202,-0.19200187036768412,-0.08802886158468792,-0.19200187036768412
hepg2,1,1.0,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.7788595073721667,0.7145117698847215,-0.06434773748744516,-0.05026717625308663,-0.15424018503608283
hepg2,2,0.01,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.8073307095016475,0.6195194179936645,-0.18781129150798304,-0.14525952814414367,-0.24923253692713987
hepg2,2,0.05,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.7227556051378621,0.6967163688876008,-0.026039236250261277,-0.06806257725020737,-0.17203558603320357
hepg2,2,0.1,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.8035056355229864,0.6967163688876008,-0.10678926663538557,-0.06806257725020737,-0.17203558603320357
hepg2,2,0.2,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.8687519549208044,0.7234100092854423,-0.14534194563536207,-0.04136893685236587,-0.14534194563536207
hepg2,2,0.5,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.8687519549208044,0.7625060040430935,-0.10624595087771083,-0.002272942094714625,-0.10624595087771083
hepg2,2,1.0,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.7788595073721667,0.7145117698847215,-0.06434773748744516,-0.05026717625308663,-0.15424018503608283
hepg2,3,0.01,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.1776871804453885,0.0396789230792411,-0.1380082573661474,-0.725100023058567,-0.8290730318415632
hepg2,3,0.05,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.8687519549208044,0.7170731387267982,-0.15167881619400614,-0.04770580741100994,-0.15167881619400614
hepg2,3,0.1,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.7227556051378621,0.6799025768220051,-0.04285302831585702,-0.08487636931580311,-0.18884937809879931
hepg2,3,0.2,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.7227556051378621,0.6799025768220051,-0.04285302831585702,-0.08487636931580311,-0.18884937809879931
hepg2,3,0.5,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.8035056355229864,0.6767500845531202,-0.12675555096986613,-0.08802886158468792,-0.19200187036768412
hepg2,3,1.0,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.7788595073721667,0.7145117698847215,-0.06434773748744516,-0.05026717625308663,-0.15424018503608283
hepg2,4,0.01,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.6735452734705986,0.45755843136490915,-0.21598684210568941,-0.307220514772899,-0.4111935235558952
hepg2,4,0.05,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.8073307095016475,0.6212878952868591,-0.1860428142147884,-0.14349105085094904,-0.24746405963394524
hepg2,4,0.1,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.8437445438655398,0.701035936446646,-0.1427086074188938,-0.0637430096911622,-0.1677160184741584
hepg2,4,0.2,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.7788595073721667,0.84146194460858,0.06260243723641334,0.07668299847077187,-0.027290010312224333
hepg2,4,0.5,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.7227556051378621,0.7500236704362766,0.027268065298414523,-0.014755275701531567,-0.11872828448452777
hepg2,4,1.0,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.7788595073721667,0.7145117698847215,-0.06434773748744516,-0.05026717625308663,-0.15424018503608283
hepg2,5,0.01,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.7647789461378082,0.6799025768220051,-0.08487636931580311,-0.08487636931580311,-0.18884937809879931
hepg2,5,0.05,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.7013726076613941,0.7112444784565468,0.009871870795152726,-0.053534467681261355,-0.15750747646425756
hepg2,5,0.1,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.8073307095016475,0.7077123612469685,-0.09961834825467908,-0.05706658489083971,-0.1610395936738359
hepg2,5,0.2,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.8437445438655398,0.7247443187114927,-0.11900022515404707,-0.04003462742631547,-0.14400763620931167
hepg2,5,0.5,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.7788595073721667,0.7145117698847215,-0.06434773748744516,-0.05026717625308663,-0.15424018503608283
hepg2,5,1.0,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.7788595073721667,0.7145117698847215,-0.06434773748744516,-0.05026717625308663,-0.15424018503608283
hepg2,6,0.01,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.8035056355229864,0.8037002592769792,0.0001946237539928175,0.03892131313917102,-0.06505169564382518
hepg2,6,0.05,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.7013726076613941,0.6882596675821622,-0.013112940079231916,-0.076519278555646,-0.1804922873386422
hepg2,6,0.1,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.8437445438655398,0.6767500845531202,-0.16699445931241952,-0.08802886158468792,-0.19200187036768412
hepg2,6,0.2,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.8437445438655398,0.6767500845531202,-0.16699445931241952,-0.08802886158468792,-0.19200187036768412
hepg2,6,0.5,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.7788595073721667,0.7500236704362766,-0.02883583693589009,-0.014755275701531567,-0.11872828448452777
hepg2,6,1.0,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.7788595073721667,0.7145117698847215,-0.06434773748744516,-0.05026717625308663,-0.15424018503608283
hepg2,7,0.01,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.5229862620317455,0.5946416995228865,0.071655437491141,-0.1701372466149217,-0.2741102553979179
hepg2,7,0.05,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.6735452734705986,0.6882596675821622,0.014714394111563611,-0.076519278555646,-0.1804922873386422
hepg2,7,0.1,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.7227556051378621,0.7486426006472588,0.02588699550939677,-0.01613634549054932,-0.12010935427354552
hepg2,7,0.2,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.8687519549208044,0.6767500845531202,-0.19200187036768412,-0.08802886158468792,-0.19200187036768412
hepg2,7,0.5,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.8687519549208044,0.6767500845531202,-0.19200187036768412,-0.08802886158468792,-0.19200187036768412
hepg2,7,1.0,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.7788595073721667,0.7145117698847215,-0.06434773748744516,-0.05026717625308663,-0.15424018503608283
hepg2,8,0.01,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.7227556051378621,0.6510891056773699,-0.0716664994604922,-0.11368984046043829,-0.2176628492434345
hepg2,8,0.05,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.7647789461378082,0.6469143592926675,-0.11786458684514067,-0.11786458684514067,-0.22183759562813687
hepg2,8,0.1,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.8437445438655398,0.701035936446646,-0.1427086074188938,-0.0637430096911622,-0.1677160184741584
hepg2,8,0.2,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.8687519549208044,0.7247443187114927,-0.14400763620931167,-0.04003462742631547,-0.14400763620931167
hepg2,8,0.5,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.7788595073721667,0.7145117698847215,-0.06434773748744516,-0.05026717625308663,-0.15424018503608283
hepg2,8,1.0,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.7788595073721667,0.7145117698847215,-0.06434773748744516,-0.05026717625308663,-0.15424018503608283
hepg2,9,0.01,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.7227556051378621,0.6799025768220051,-0.04285302831585702,-0.08487636931580311,-0.18884937809879931
hepg2,9,0.05,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.8073307095016475,0.6566899798984572,-0.1506407296031903,-0.10808896623935094,-0.21206197502234714
hepg2,9,0.1,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.7877970736215033,0.6882596675821622,-0.09953740603934114,-0.076519278555646,-0.1804922873386422
hepg2,9,0.2,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.8073307095016475,0.6882596675821622,-0.11907104191948537,-0.076519278555646,-0.1804922873386422
hepg2,9,0.5,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.7788595073721667,0.7500236704362766,-0.02883583693589009,-0.014755275701531567,-0.11872828448452777
hepg2,9,1.0,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.7788595073721667,0.7145117698847215,-0.06434773748744516,-0.05026717625308663,-0.15424018503608283
hepg2,10,0.01,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.7647789461378082,0.7903333382338891,0.025554392096080902,0.025554392096080902,-0.0784186166869153
hepg2,10,0.05,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.8687519549208044,0.8068383620739449,-0.06191359284685949,0.04205941593613671,-0.06191359284685949
hepg2,10,0.1,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.8437445438655398,0.6730079866227545,-0.17073655724278525,-0.09177095951505365,-0.19574396829804985
hepg2,10,0.2,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.8437445438655398,0.6882596675821622,-0.1554848762833776,-0.076519278555646,-0.1804922873386422
hepg2,10,0.5,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.8687519549208044,0.6767500845531202,-0.19200187036768412,-0.08802886158468792,-0.19200187036768412
hepg2,10,1.0,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.7788595073721667,0.7145117698847215,-0.06434773748744516,-0.05026717625308663,-0.15424018503608283
hepg2,11,0.01,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.7647789461378082,0.637790404473887,-0.12698854166392115,-0.12698854166392115,-0.23096155044691735
hepg2,11,0.05,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.7647789461378082,0.8147683042107391,0.04998935807293092,0.04998935807293092,-0.05398365071006528
hepg2,11,0.1,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.7788595073721667,0.7625060040430935,-0.01635350332907315,-0.002272942094714625,-0.10624595087771083
hepg2,11,0.2,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.8437445438655398,0.7247443187114927,-0.11900022515404707,-0.04003462742631547,-0.14400763620931167
hepg2,11,0.5,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.7788595073721667,0.7500236704362766,-0.02883583693589009,-0.014755275701531567,-0.11872828448452777
hepg2,11,1.0,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.7788595073721667,0.7145117698847215,-0.06434773748744516,-0.05026717625308663,-0.15424018503608283
hepg2,12,0.01,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.6735452734705986,0.6712985268830757,-0.0022467465875228854,-0.0934804192547325,-0.1974534280377287
hepg2,12,0.05,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.6735452734705986,0.6518082848597414,-0.021736988610857155,-0.11297066127806676,-0.21694367006106297
hepg2,12,0.1,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.7877970736215033,0.701035936446646,-0.08676113717485734,-0.0637430096911622,-0.1677160184741584
hepg2,12,0.2,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.8437445438655398,0.7247443187114927,-0.11900022515404707,-0.04003462742631547,-0.14400763620931167
hepg2,12,0.5,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.7788595073721667,0.7966835951685985,0.017824087796431853,0.03190464903079038,-0.07206835975220582
hepg2,12,1.0,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.7788595073721667,0.7145117698847215,-0.06434773748744516,-0.05026717625308663,-0.15424018503608283
hepg2,13,0.01,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.8437445438655398,0.7924819009286767,-0.05126264293686311,0.027702954790868484,-0.07627005399212772
hepg2,13,0.05,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.8073307095016475,0.6882596675821622,-0.11907104191948537,-0.076519278555646,-0.1804922873386422
hepg2,13,0.1,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.8687519549208044,0.6967163688876008,-0.17203558603320357,-0.06806257725020737,-0.17203558603320357
hepg2,13,0.2,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.8437445438655398,0.6882596675821622,-0.1554848762833776,-0.076519278555646,-0.1804922873386422
hepg2,13,0.5,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.8687519549208044,0.6767500845531202,-0.19200187036768412,-0.08802886158468792,-0.19200187036768412
hepg2,13,1.0,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.7788595073721667,0.7145117698847215,-0.06434773748744516,-0.05026717625308663,-0.15424018503608283
hepg2,14,0.01,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.7013726076613941,0.6882596675821622,-0.013112940079231916,-0.076519278555646,-0.1804922873386422
hepg2,14,0.05,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.8073307095016475,0.7170731387267982,-0.0902575707748493,-0.04770580741100994,-0.15167881619400614
hepg2,14,0.1,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.8073307095016475,0.7170731387267982,-0.0902575707748493,-0.04770580741100994,-0.15167881619400614
hepg2,14,0.2,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.8437445438655398,0.6767500845531202,-0.16699445931241952,-0.08802886158468792,-0.19200187036768412
hepg2,14,0.5,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.8687519549208044,0.7625060040430935,-0.10624595087771083,-0.002272942094714625,-0.10624595087771083
hepg2,14,1.0,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.7788595073721667,0.7145117698847215,-0.06434773748744516,-0.05026717625308663,-0.15424018503608283
hepg2,15,0.01,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.6735452734705986,0.459909227900968,-0.21363604556963056,-0.30486971823684017,-0.40884272701983637
hepg2,15,0.05,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.8073307095016475,0.7170731387267982,-0.0902575707748493,-0.04770580741100994,-0.15167881619400614
hepg2,15,0.1,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.8073307095016475,0.6767500845531202,-0.1305806249485273,-0.08802886158468792,-0.19200187036768412
hepg2,15,0.2,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.8437445438655398,0.7170731387267982,-0.12667140513874153,-0.04770580741100994,-0.15167881619400614
hepg2,15,0.5,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.8035056355229864,0.7548348240583995,-0.04867081146458685,-0.009944122079408646,-0.11391713086240485
hepg2,15,1.0,0.1776871804453885,0.7647789461378082,0.8687519549208044,0.8115724530841268,0.7788595073721667,0.7145117698847215,-0.06434773748744516,-0.05026717625308663,-0.15424018503608283
jurkat,0,0.01,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.8471374904184594,0.6152550390233896,-0.2318824513950698,-0.2318824513950698,-0.2561993731133808
jurkat,0,0.05,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.8175738060750138,0.8463066963660542,0.028732890291040314,-0.0008307940524052704,-0.025147715770716284
jurkat,0,0.1,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.7986224858118315,0.7931089004585552,-0.005513585353276285,-0.05402858995990423,-0.07834551167821524
jurkat,0,0.2,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.7986224858118315,0.7931089004585552,-0.005513585353276285,-0.05402858995990423,-0.07834551167821524
jurkat,0,0.5,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.7986224858118315,0.7931089004585552,-0.005513585353276285,-0.05402858995990423,-0.07834551167821524
jurkat,0,1.0,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.7986224858118315,0.7931089004585552,-0.005513585353276285,-0.05402858995990423,-0.07834551167821524
jurkat,1,0.01,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.7912900065401577,0.7933986828732396,0.0021086763330818714,-0.05373880754521987,-0.07805572926353088
jurkat,1,0.05,0.291635557859987,0.8471374904184594,0.7986224858118315,0.8714544121367704,0.7160295173268982,0.801822742007448,0.08579322468054973,-0.04531474841101146,-0.06963167012932248
