target,seed_index,budget,n_calibration_genes,n_evaluation_tasks,method,utility_20,spearman
hepg2,7,0.2,65,81,M,0.7647789461378082,0.7834688346883469
hepg2,7,0.2,65,81,D,0.1776871804453885,0.3455510388437218
hepg2,7,0.2,65,81,M_plus_D_fixed,0.8687519549208044,0.7847786811201445
hepg2,7,0.2,65,81,M_plus_H_fixed,0.8115724530841268,0.8059394760614272
hepg2,7,0.2,65,81,ridge_no_history,0.8687519549208044,0.7853884372177056
hepg2,7,0.2,65,81,ridge_with_history,0.6767500845531202,0.785523938572719
hepg2,7,0.5,162,81,M,0.7647789461378082,0.7834688346883469
hepg2,7,0.5,162,81,D,0.1776871804453885,0.3455510388437218
hepg2,7,0.5,162,81,M_plus_D_fixed,0.8687519549208044,0.7847786811201445
hepg2,7,0.5,162,81,M_plus_H_fixed,0.8115724530841268,0.8059394760614272
hepg2,7,0.5,162,81,ridge_no_history,0.8687519549208044,0.7902890695573622
hepg2,7,0.5,162,81,ridge_with_history,0.6767500845531202,0.8213188798554651
hepg2,7,1.0,324,81,M,0.7647789461378082,0.7834688346883469
hepg2,7,1.0,324,81,D,0.1776871804453885,0.3455510388437218
hepg2,7,1.0,324,81,M_plus_D_fixed,0.8687519549208044,0.7847786811201445
hepg2,7,1.0,324,81,M_plus_H_fixed,0.8115724530841268,0.8059394760614272
hepg2,7,1.0,324,81,ridge_no_history,0.7788595073721667,0.7879403794037939
hepg2,7,1.0,324,81,ridge_with_history,0.7145117698847215,0.8345528455284552
hepg2,8,0.01,4,81,M,0.7647789461378082,0.7834688346883469
hepg2,8,0.01,4,81,D,0.1776871804453885,0.3455510388437218
hepg2,8,0.01,4,81,M_plus_D_fixed,0.8687519549208044,0.7847786811201445
hepg2,8,0.01,4,81,M_plus_H_fixed,0.8115724530841268,0.8059394760614272
hepg2,8,0.01,4,81,ridge_no_history,0.7227556051378621,0.7856820234869015
hepg2,8,0.01,4,81,ridge_with_history,0.6510891056773699,0.7117208672086721
hepg2,8,0.05,17,81,M,0.7647789461378082,0.7834688346883469
hepg2,8,0.05,17,81,D,0.1776871804453885,0.3455510388437218
hepg2,8,0.05,17,81,M_plus_D_fixed,0.8687519549208044,0.7847786811201445
hepg2,8,0.05,17,81,M_plus_H_fixed,0.8115724530841268,0.8059394760614272
hepg2,8,0.05,17,81,ridge_no_history,0.7647789461378082,0.7834688346883469
hepg2,8,0.05,17,81,ridge_with_history,0.6469143592926675,0.7521906052393857
hepg2,8,0.1,33,81,M,0.7647789461378082,0.7834688346883469
hepg2,8,0.1,33,81,D,0.1776871804453885,0.3455510388437218
hepg2,8,0.1,33,81,M_plus_D_fixed,0.8687519549208044,0.7847786811201445
hepg2,8,0.1,33,81,M_plus_H_fixed,0.8115724530841268,0.8059394760614272
hepg2,8,0.1,33,81,ridge_no_history,0.8437445438655398,0.7787940379403794
hepg2,8,0.1,33,81,ridge_with_history,0.701035936446646,0.7851626016260163
hepg2,8,0.2,65,81,M,0.7647789461378082,0.7834688346883469
hepg2,8,0.2,65,81,D,0.1776871804453885,0.3455510388437218
hepg2,8,0.2,65,81,M_plus_D_fixed,0.8687519549208044,0.7847786811201445
hepg2,8,0.2,65,81,M_plus_H_fixed,0.8115724530841268,0.8059394760614272
hepg2,8,0.2,65,81,ridge_no_history,0.8687519549208044,0.7905149051490514
hepg2,8,0.2,65,81,ridge_with_history,0.7247443187114927,0.8118563685636856
hepg2,8,0.5,162,81,M,0.7647789461378082,0.7834688346883469
hepg2,8,0.5,162,81,D,0.1776871804453885,0.3455510388437218
hepg2,8,0.5,162,81,M_plus_D_fixed,0.8687519549208044,0.7847786811201445
hepg2,8,0.5,162,81,M_plus_H_fixed,0.8115724530841268,0.8059394760614272
hepg2,8,0.5,162,81,ridge_no_history,0.7788595073721667,0.7877597109304426
hepg2,8,0.5,162,81,ridge_with_history,0.7145117698847215,0.8380758807588076
hepg2,8,1.0,324,81,M,0.7647789461378082,0.7834688346883469
hepg2,8,1.0,324,81,D,0.1776871804453885,0.3455510388437218
hepg2,8,1.0,324,81,M_plus_D_fixed,0.8687519549208044,0.7847786811201445
hepg2,8,1.0,324,81,M_plus_H_fixed,0.8115724530841268,0.8059394760614272
hepg2,8,1.0,324,81,ridge_no_history,0.7788595073721667,0.7879403794037939
hepg2,8,1.0,324,81,ridge_with_history,0.7145117698847215,0.8345528455284552
hepg2,9,0.01,4,81,M,0.7647789461378082,0.7834688346883469
hepg2,9,0.01,4,81,D,0.1776871804453885,0.3455510388437218
hepg2,9,0.01,4,81,M_plus_D_fixed,0.8687519549208044,0.7847786811201445
hepg2,9,0.01,4,81,M_plus_H_fixed,0.8115724530841268,0.8059394760614272
hepg2,9,0.01,4,81,ridge_no_history,0.7227556051378621,0.7831752484191509
hepg2,9,0.01,4,81,ridge_with_history,0.6799025768220051,0.6871951219512195
hepg2,9,0.05,17,81,M,0.7647789461378082,0.7834688346883469
hepg2,9,0.05,17,81,D,0.1776871804453885,0.3455510388437218
hepg2,9,0.05,17,81,M_plus_D_fixed,0.8687519549208044,0.7847786811201445
hepg2,9,0.05,17,81,M_plus_H_fixed,0.8115724530841268,0.8059394760614272
hepg2,9,0.05,17,81,ridge_no_history,0.8073307095016475,0.7679765130984644
hepg2,9,0.05,17,81,ridge_with_history,0.6566899798984572,0.7706187895212284
hepg2,9,0.1,33,81,M,0.7647789461378082,0.7834688346883469
hepg2,9,0.1,33,81,D,0.1776871804453885,0.3455510388437218
hepg2,9,0.1,33,81,M_plus_D_fixed,0.8687519549208044,0.7847786811201445
hepg2,9,0.1,33,81,M_plus_H_fixed,0.8115724530841268,0.8059394760614272
hepg2,9,0.1,33,81,ridge_no_history,0.7877970736215033,0.7589882565492322
hepg2,9,0.1,33,81,ridge_with_history,0.6882596675821622,0.7715672990063234
hepg2,9,0.2,65,81,M,0.7647789461378082,0.7834688346883469
hepg2,9,0.2,65,81,D,0.1776871804453885,0.3455510388437218
hepg2,9,0.2,65,81,M_plus_D_fixed,0.8687519549208044,0.7847786811201445
hepg2,9,0.2,65,81,M_plus_H_fixed,0.8115724530841268,0.8059394760614272
hepg2,9,0.2,65,81,ridge_no_history,0.8073307095016475,0.7677055103884373
hepg2,9,0.2,65,81,ridge_with_history,0.6882596675821622,0.7825654923215899
hepg2,9,0.5,162,81,M,0.7647789461378082,0.7834688346883469
hepg2,9,0.5,162,81,D,0.1776871804453885,0.3455510388437218
hepg2,9,0.5,162,81,M_plus_D_fixed,0.8687519549208044,0.7847786811201445
hepg2,9,0.5,162,81,M_plus_H_fixed,0.8115724530841268,0.8059394760614272
hepg2,9,0.5,162,81,ridge_no_history,0.7788595073721667,0.7891147244805781
hepg2,9,0.5,162,81,ridge_with_history,0.7500236704362766,0.8350948509485095
hepg2,9,1.0,324,81,M,0.7647789461378082,0.7834688346883469
hepg2,9,1.0,324,81,D,0.1776871804453885,0.3455510388437218
hepg2,9,1.0,324,81,M_plus_D_fixed,0.8687519549208044,0.7847786811201445
hepg2,9,1.0,324,81,M_plus_H_fixed,0.8115724530841268,0.8059394760614272
hepg2,9,1.0,324,81,ridge_no_history,0.7788595073721667,0.7879403794037939
hepg2,9,1.0,324,81,ridge_with_history,0.7145117698847215,0.8345528455284552
hepg2,10,0.01,4,81,M,0.7647789461378082,0.7834688346883469
hepg2,10,0.01,4,81,D,0.1776871804453885,0.3455510388437218
hepg2,10,0.01,4,81,M_plus_D_fixed,0.8687519549208044,0.7847786811201445
hepg2,10,0.01,4,81,M_plus_H_fixed,0.8115724530841268,0.8059394760614272
hepg2,10,0.01,4,81,ridge_no_history,0.7647789461378082,0.7834688346883469
hepg2,10,0.01,4,81,ridge_with_history,0.7903333382338891,0.8405600722673893
hepg2,10,0.05,17,81,M,0.7647789461378082,0.7834688346883469
hepg2,10,0.05,17,81,D,0.1776871804453885,0.3455510388437218
hepg2,10,0.05,17,81,M_plus_D_fixed,0.8687519549208044,0.7847786811201445
hepg2,10,0.05,17,81,M_plus_H_fixed,0.8115724530841268,0.8059394760614272
hepg2,10,0.05,17,81,ridge_no_history,0.8687519549208044,0.7904245709123757
hepg2,10,0.05,17,81,ridge_with_history,0.8068383620739449,0.8372402890695573
hepg2,10,0.1,33,81,M,0.7647789461378082,0.7834688346883469
hepg2,10,0.1,33,81,D,0.1776871804453885,0.3455510388437218
hepg2,10,0.1,33,81,M_plus_D_fixed,0.8687519549208044,0.7847786811201445
hepg2,10,0.1,33,81,M_plus_H_fixed,0.8115724530841268,0.8059394760614272
hepg2,10,0.1,33,81,ridge_no_history,0.8437445438655398,0.78403342366757
hepg2,10,0.1,33,81,ridge_with_history,0.6730079866227545,0.7907633242999096
hepg2,10,0.2,65,81,M,0.7647789461378082,0.7834688346883469
hepg2,10,0.2,65,81,D,0.1776871804453885,0.3455510388437218
hepg2,10,0.2,65,81,M_plus_D_fixed,0.8687519549208044,0.7847786811201445
hepg2,10,0.2,65,81,M_plus_H_fixed,0.8115724530841268,0.8059394760614272
hepg2,10,0.2,65,81,ridge_no_history,0.8437445438655398,0.7827235772357722
hepg2,10,0.2,65,81,ridge_with_history,0.6882596675821622,0.791531165311653
hepg2,10,0.5,162,81,M,0.7647789461378082,0.7834688346883469
hepg2,10,0.5,162,81,D,0.1776871804453885,0.3455510388437218
hepg2,10,0.5,162,81,M_plus_D_fixed,0.8687519549208044,0.7847786811201445
hepg2,10,0.5,162,81,M_plus_H_fixed,0.8115724530841268,0.8059394760614272
hepg2,10,0.5,162,81,ridge_no_history,0.8687519549208044,0.7858626919602529
hepg2,10,0.5,162,81,ridge_with_history,0.6767500845531202,0.8259710930442637
hepg2,10,1.0,324,81,M,0.7647789461378082,0.7834688346883469
hepg2,10,1.0,324,81,D,0.1776871804453885,0.3455510388437218
hepg2,10,1.0,324,81,M_plus_D_fixed,0.8687519549208044,0.7847786811201445
hepg2,10,1.0,324,81,M_plus_H_fixed,0.8115724530841268,0.8059394760614272
hepg2,10,1.0,324,81,ridge_no_history,0.7788595073721667,0.7879403794037939
hepg2,10,1.0,324,81,ridge_with_history,0.7145117698847215,0.8345528455284552
hepg2,11,0.01,4,81,M,0.7647789461378082,0.7834688346883469
hepg2,11,0.01,4,81,D,0.1776871804453885,0.3455510388437218
hepg2,11,0.01,4,81,M_plus_D_fixed,0.8687519549208044,0.7847786811201445
hepg2,11,0.01,4,81,M_plus_H_fixed,0.8115724530841268,0.8059394760614272
hepg2,11,0.01,4,81,ridge_no_history,0.7647789461378082,0.7834688346883469
hepg2,11,0.01,4,81,ridge_with_history,0.637790404473887,0.5814363143631437
hepg2,11,0.05,17,81,M,0.7647789461378082,0.7834688346883469
hepg2,11,0.05,17,81,D,0.1776871804453885,0.3455510388437218
hepg2,11,0.05,17,81,M_plus_D_fixed,0.8687519549208044,0.7847786811201445
hepg2,11,0.05,17,81,M_plus_H_fixed,0.8115724530841268,0.8059394760614272
hepg2,11,0.05,17,81,ridge_no_history,0.7647789461378082,0.7834688346883469
hepg2,11,0.05,17,81,ridge_with_history,0.8147683042107391,0.7932475158084914
hepg2,11,0.1,33,81,M,0.7647789461378082,0.7834688346883469
hepg2,11,0.1,33,81,D,0.1776871804453885,0.3455510388437218
hepg2,11,0.1,33,81,M_plus_D_fixed,0.8687519549208044,0.7847786811201445
hepg2,11,0.1,33,81,M_plus_H_fixed,0.8115724530841268,0.8059394760614272
hepg2,11,0.1,33,81,ridge_no_history,0.7788595073721667,0.7872402890695573
hepg2,11,0.1,33,81,ridge_with_history,0.7625060040430935,0.8250903342366755
hepg2,11,0.2,65,81,M,0.7647789461378082,0.7834688346883469
hepg2,11,0.2,65,81,D,0.1776871804453885,0.3455510388437218
hepg2,11,0.2,65,81,M_plus_D_fixed,0.8687519549208044,0.7847786811201445
hepg2,11,0.2,65,81,M_plus_H_fixed,0.8115724530841268,0.8059394760614272
hepg2,11,0.2,65,81,ridge_no_history,0.8437445438655398,0.7827235772357722
hepg2,11,0.2,65,81,ridge_with_history,0.7247443187114927,0.8043586269196025
hepg2,11,0.5,162,81,M,0.7647789461378082,0.7834688346883469
hepg2,11,0.5,162,81,D,0.1776871804453885,0.3455510388437218
hepg2,11,0.5,162,81,M_plus_D_fixed,0.8687519549208044,0.7847786811201445
hepg2,11,0.5,162,81,M_plus_H_fixed,0.8115724530841268,0.8059394760614272
hepg2,11,0.5,162,81,ridge_no_history,0.7788595073721667,0.7874661246612465
hepg2,11,0.5,162,81,ridge_with_history,0.7500236704362766,0.8238708220415538
hepg2,11,1.0,324,81,M,0.7647789461378082,0.7834688346883469
hepg2,11,1.0,324,81,D,0.1776871804453885,0.3455510388437218
hepg2,11,1.0,324,81,M_plus_D_fixed,0.8687519549208044,0.7847786811201445
hepg2,11,1.0,324,81,M_plus_H_fixed,0.8115724530841268,0.8059394760614272
hepg2,11,1.0,324,81,ridge_no_history,0.7788595073721667,0.7879403794037939
hepg2,11,1.0,324,81,ridge_with_history,0.7145117698847215,0.8345528455284552
hepg2,12,0.01,4,81,M,0.7647789461378082,0.7834688346883469
hepg2,12,0.01,4,81,D,0.1776871804453885,0.3455510388437218
hepg2,12,0.01,4,81,M_plus_D_fixed,0.8687519549208044,0.7847786811201445
hepg2,12,0.01,4,81,M_plus_H_fixed,0.8115724530841268,0.8059394760614272
hepg2,12,0.01,4,81,ridge_no_history,0.6735452734705986,0.6853206865401987
hepg2,12,0.01,4,81,ridge_with_history,0.6712985268830757,0.751196928635953
hepg2,12,0.05,17,81,M,0.7647789461378082,0.7834688346883469
hepg2,12,0.05,17,81,D,0.1776871804453885,0.3455510388437218
hepg2,12,0.05,17,81,M_plus_D_fixed,0.8687519549208044,0.7847786811201445
hepg2,12,0.05,17,81,M_plus_H_fixed,0.8115724530841268,0.8059394760614272
hepg2,12,0.05,17,81,ridge_no_history,0.6735452734705986,0.7078139114724481
hepg2,12,0.05,17,81,ridge_with_history,0.6518082848597414,0.7706865401987354
hepg2,12,0.1,33,81,M,0.7647789461378082,0.7834688346883469
hepg2,12,0.1,33,81,D,0.1776871804453885,0.3455510388437218
hepg2,12,0.1,33,81,M_plus_D_fixed,0.8687519549208044,0.7847786811201445
hepg2,12,0.1,33,81,M_plus_H_fixed,0.8115724530841268,0.8059394760614272
hepg2,12,0.1,33,81,ridge_no_history,0.7877970736215033,0.7588075880758808
hepg2,12,0.1,33,81,ridge_with_history,0.701035936446646,0.7977416440831074
hepg2,12,0.2,65,81,M,0.7647789461378082,0.7834688346883469
hepg2,12,0.2,65,81,D,0.1776871804453885,0.3455510388437218
hepg2,12,0.2,65,81,M_plus_D_fixed,0.8687519549208044,0.7847786811201445
hepg2,12,0.2,65,81,M_plus_H_fixed,0.8115724530841268,0.8059394760614272
hepg2,12,0.2,65,81,ridge_no_history,0.8437445438655398,0.7761291779584462
hepg2,12,0.2,65,81,ridge_with_history,0.7247443187114927,0.8130984643179764
hepg2,12,0.5,162,81,M,0.7647789461378082,0.7834688346883469
hepg2,12,0.5,162,81,D,0.1776871804453885,0.3455510388437218
hepg2,12,0.5,162,81,M_plus_D_fixed,0.8687519549208044,0.7847786811201445
hepg2,12,0.5,162,81,M_plus_H_fixed,0.8115724530841268,0.8059394760614272
hepg2,12,0.5,162,81,ridge_no_history,0.7788595073721667,0.7906052393857272
hepg2,12,0.5,162,81,ridge_with_history,0.7966835951685985,0.8315040650406503
hepg2,12,1.0,324,81,M,0.7647789461378082,0.7834688346883469
hepg2,12,1.0,324,81,D,0.1776871804453885,0.3455510388437218
hepg2,12,1.0,324,81,M_plus_D_fixed,0.8687519549208044,0.7847786811201445
hepg2,12,1.0,324,81,M_plus_H_fixed,0.8115724530841268,0.8059394760614272
hepg2,12,1.0,324,81,ridge_no_history,0.7788595073721667,0.7879403794037939
hepg2,12,1.0,324,81,ridge_with_history,0.7145117698847215,0.8345528455284552
hepg2,13,0.01,4,81,M,0.7647789461378082,0.7834688346883469
hepg2,13,0.01,4,81,D,0.1776871804453885,0.3455510388437218
hepg2,13,0.01,4,81,M_plus_D_fixed,0.8687519549208044,0.7847786811201445
hepg2,13,0.01,4,81,M_plus_H_fixed,0.8115724530841268,0.8059394760614272
hepg2,13,0.01,4,81,ridge_no_history,0.8437445438655398,0.7849819331526648
hepg2,13,0.01,4,81,ridge_with_history,0.7924819009286767,0.7920957542908761
hepg2,13,0.05,17,81,M,0.7647789461378082,0.7834688346883469
hepg2,13,0.05,17,81,D,0.1776871804453885,0.3455510388437218
hepg2,13,0.05,17,81,M_plus_D_fixed,0.8687519549208044,0.7847786811201445
hepg2,13,0.05,17,81,M_plus_H_fixed,0.8115724530841268,0.8059394760614272
hepg2,13,0.05,17,81,ridge_no_history,0.8073307095016475,0.7602755194218609
hepg2,13,0.05,17,81,ridge_with_history,0.6882596675821622,0.7733288166214994
hepg2,13,0.1,33,81,M,0.7647789461378082,0.7834688346883469
hepg2,13,0.1,33,81,D,0.1776871804453885,0.3455510388437218
hepg2,13,0.1,33,81,M_plus_D_fixed,0.8687519549208044,0.7847786811201445
hepg2,13,0.1,33,81,M_plus_H_fixed,0.8115724530841268,0.8059394760614272
hepg2,13,0.1,33,81,ridge_no_history,0.8687519549208044,0.7907633242999096
hepg2,13,0.1,33,81,ridge_with_history,0.6967163688876008,0.7904019873532069
hepg2,13,0.2,65,81,M,0.7647789461378082,0.7834688346883469
hepg2,13,0.2,65,81,D,0.1776871804453885,0.3455510388437218
hepg2,13,0.2,65,81,M_plus_D_fixed,0.8687519549208044,0.7847786811201445
hepg2,13,0.2,65,81,M_plus_H_fixed,0.8115724530841268,0.8059394760614272
hepg2,13,0.2,65,81,ridge_no_history,0.8437445438655398,0.7759710930442637
hepg2,13,0.2,65,81,ridge_with_history,0.6882596675821622,0.8025519421860885
hepg2,13,0.5,162,81,M,0.7647789461378082,0.7834688346883469
hepg2,13,0.5,162,81,D,0.1776871804453885,0.3455510388437218
hepg2,13,0.5,162,81,M_plus_D_fixed,0.8687519549208044,0.7847786811201445
hepg2,13,0.5,162,81,M_plus_H_fixed,0.8115724530841268,0.8059394760614272
hepg2,13,0.5,162,81,ridge_no_history,0.8687519549208044,0.7859756097560976
hepg2,13,0.5,162,81,ridge_with_history,0.6767500845531202,0.8231933152664861
hepg2,13,1.0,324,81,M,0.7647789461378082,0.7834688346883469
hepg2,13,1.0,324,81,D,0.1776871804453885,0.3455510388437218
hepg2,13,1.0,324,81,M_plus_D_fixed,0.8687519549208044,0.7847786811201445
hepg2,13,1.0,324,81,M_plus_H_fixed,0.8115724530841268,0.8059394760614272
hepg2,13,1.0,324,81,ridge_no_history,0.7788595073721667,0.7879403794037939
hepg2,13,1.0,324,81,ridge_with_history,0.7145117698847215,0.8345528455284552
hepg2,14,0.01,4,81,M,0.7647789461378082,0.7834688346883469
hepg2,14,0.01,4,81,D,0.1776871804453885,0.3455510388437218
hepg2,14,0.01,4,81,M_plus_D_fixed,0.8687519549208044,0.7847786811201445
hepg2,14,0.01,4,81,M_plus_H_fixed,0.8115724530841268,0.8059394760614272
hepg2,14,0.01,4,81,ridge_no_history,0.7013726076613941,0.7402439024390244
hepg2,14,0.01,4,81,ridge_with_history,0.6882596675821622,0.76113369467028
hepg2,14,0.05,17,81,M,0.7647789461378082,0.7834688346883469
hepg2,14,0.05,17,81,D,0.1776871804453885,0.3455510388437218
hepg2,14,0.05,17,81,M_plus_D_fixed,0.8687519549208044,0.7847786811201445
hepg2,14,0.05,17,81,M_plus_H_fixed,0.8115724530841268,0.8059394760614272
hepg2,14,0.05,17,81,ridge_no_history,0.8073307095016475,0.7768744354110207
hepg2,14,0.05,17,81,ridge_with_history,0.7170731387267982,0.7703929539295393
hepg2,14,0.1,33,81,M,0.7647789461378082,0.7834688346883469
hepg2,14,0.1,33,81,D,0.1776871804453885,0.3455510388437218
hepg2,14,0.1,33,81,M_plus_D_fixed,0.8687519549208044,0.7847786811201445
hepg2,14,0.1,33,81,M_plus_H_fixed,0.8115724530841268,0.8059394760614272
hepg2,14,0.1,33,81,ridge_no_history,0.8073307095016475,0.7768744354110207
hepg2,14,0.1,33,81,ridge_with_history,0.7170731387267982,0.7659891598915989
hepg2,14,0.2,65,81,M,0.7647789461378082,0.7834688346883469
hepg2,14,0.2,65,81,D,0.1776871804453885,0.3455510388437218
hepg2,14,0.2,65,81,M_plus_D_fixed,0.8687519549208044,0.7847786811201445
hepg2,14,0.2,65,81,M_plus_H_fixed,0.8115724530841268,0.8059394760614272
hepg2,14,0.2,65,81,ridge_no_history,0.8437445438655398,0.783717253839205
hepg2,14,0.2,65,81,ridge_with_history,0.6767500845531202,0.7883017163504967
hepg2,14,0.5,162,81,M,0.7647789461378082,0.7834688346883469
hepg2,14,0.5,162,81,D,0.1776871804453885,0.3455510388437218
hepg2,14,0.5,162,81,M_plus_D_fixed,0.8687519549208044,0.7847786811201445
hepg2,14,0.5,162,81,M_plus_H_fixed,0.8115724530841268,0.8059394760614272
hepg2,14,0.5,162,81,ridge_no_history,0.8687519549208044,0.7905149051490514
hepg2,14,0.5,162,81,ridge_with_history,0.7625060040430935,0.8317073170731707
hepg2,14,1.0,324,81,M,0.7647789461378082,0.7834688346883469
hepg2,14,1.0,324,81,D,0.1776871804453885,0.3455510388437218
hepg2,14,1.0,324,81,M_plus_D_fixed,0.8687519549208044,0.7847786811201445
hepg2,14,1.0,324,81,M_plus_H_fixed,0.8115724530841268,0.8059394760614272
hepg2,14,1.0,324,81,ridge_no_history,0.7788595073721667,0.7879403794037939
hepg2,14,1.0,324,81,ridge_with_history,0.7145117698847215,0.8345528455284552
hepg2,15,0.01,4,81,M,0.7647789461378082,0.7834688346883469
hepg2,15,0.01,4,81,D,0.1776871804453885,0.3455510388437218
hepg2,15,0.01,4,81,M_plus_D_fixed,0.8687519549208044,0.7847786811201445
hepg2,15,0.01,4,81,M_plus_H_fixed,0.8115724530841268,0.8059394760614272
hepg2,15,0.01,4,81,ridge_no_history,0.6735452734705986,0.7165989159891599
hepg2,15,0.01,4,81,ridge_with_history,0.459909227900968,0.7072944896115627
hepg2,15,0.05,17,81,M,0.7647789461378082,0.7834688346883469
hepg2,15,0.05,17,81,D,0.1776871804453885,0.3455510388437218
hepg2,15,0.05,17,81,M_plus_D_fixed,0.8687519549208044,0.7847786811201445
hepg2,15,0.05,17,81,M_plus_H_fixed,0.8115724530841268,0.8059394760614272
hepg2,15,0.05,17,81,ridge_no_history,0.8073307095016475,0.7629855465221319
hepg2,15,0.05,17,81,ridge_with_history,0.7170731387267982,0.7940379403794037
hepg2,15,0.1,33,81,M,0.7647789461378082,0.7834688346883469
hepg2,15,0.1,33,81,D,0.1776871804453885,0.3455510388437218
hepg2,15,0.1,33,81,M_plus_D_fixed,0.8687519549208044,0.7847786811201445
hepg2,15,0.1,33,81,M_plus_H_fixed,0.8115724530841268,0.8059394760614272
hepg2,15,0.1,33,81,ridge_no_history,0.8073307095016475,0.7751806684733513
hepg2,15,0.1,33,81,ridge_with_history,0.6767500845531202,0.7947380307136405
hepg2,15,0.2,65,81,M,0.7647789461378082,0.7834688346883469
hepg2,15,0.2,65,81,D,0.1776871804453885,0.3455510388437218
hepg2,15,0.2,65,81,M_plus_D_fixed,0.8687519549208044,0.7847786811201445
hepg2,15,0.2,65,81,M_plus_H_fixed,0.8115724530841268,0.8059394760614272
hepg2,15,0.2,65,81,ridge_no_history,0.8437445438655398,0.7836720867208672
hepg2,15,0.2,65,81,ridge_with_history,0.7170731387267982,0.8188572719060524
hepg2,15,0.5,162,81,M,0.7647789461378082,0.7834688346883469
hepg2,15,0.5,162,81,D,0.1776871804453885,0.3455510388437218
hepg2,15,0.5,162,81,M_plus_D_fixed,0.8687519549208044,0.7847786811201445
hepg2,15,0.5,162,81,M_plus_H_fixed,0.8115724530841268,0.8059394760614272
hepg2,15,0.5,162,81,ridge_no_history,0.8035056355229864,0.78823396567299
hepg2,15,0.5,162,81,ridge_with_history,0.7548348240583995,0.8282068654019873
hepg2,15,1.0,324,81,M,0.7647789461378082,0.7834688346883469
hepg2,15,1.0,324,81,D,0.1776871804453885,0.3455510388437218
hepg2,15,1.0,324,81,M_plus_D_fixed,0.8687519549208044,0.7847786811201445
hepg2,15,1.0,324,81,M_plus_H_fixed,0.8115724530841268,0.8059394760614272
hepg2,15,1.0,324,81,ridge_no_history,0.7788595073721667,0.7879403794037939
hepg2,15,1.0,324,81,ridge_with_history,0.7145117698847215,0.8345528455284552
jurkat,0,0.01,4,85,M,0.8471374904184594,0.7005276529216339
jurkat,0,0.01,4,85,D,0.291635557859987,0.2266171584913035
jurkat,0,0.01,4,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,0,0.01,4,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,0,0.01,4,85,ridge_no_history,0.8471374904184594,0.7005276529216339
jurkat,0,0.01,4,85,ridge_with_history,0.6152550390233896,0.7045729919874926
jurkat,0,0.05,17,85,M,0.8471374904184594,0.7005276529216339
jurkat,0,0.05,17,85,D,0.291635557859987,0.2266171584913035
jurkat,0,0.05,17,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,0,0.05,17,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,0,0.05,17,85,ridge_no_history,0.8175738060750138,0.7032245456322065
jurkat,0,0.05,17,85,ridge_with_history,0.8463066963660542,0.7501661129568106
jurkat,0,0.1,34,85,M,0.8471374904184594,0.7005276529216339
jurkat,0,0.1,34,85,D,0.291635557859987,0.2266171584913035
jurkat,0,0.1,34,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,0,0.1,34,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,0,0.1,34,85,ridge_no_history,0.7986224858118315,0.7096540941958178
jurkat,0,0.1,34,85,ridge_with_history,0.7931089004585552,0.7548172757475083
jurkat,0,0.2,68,85,M,0.8471374904184594,0.7005276529216339
jurkat,0,0.2,68,85,D,0.291635557859987,0.2266171584913035
jurkat,0,0.2,68,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,0,0.2,68,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,0,0.2,68,85,ridge_no_history,0.7986224858118315,0.7086183310533516
jurkat,0,0.2,68,85,ridge_with_history,0.7931089004585552,0.7638069181160836
jurkat,0,0.5,168,85,M,0.8471374904184594,0.7005276529216339
jurkat,0,0.5,168,85,D,0.291635557859987,0.2266171584913035
jurkat,0,0.5,168,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,0,0.5,168,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,0,0.5,168,85,ridge_no_history,0.7986224858118315,0.7048075043971076
jurkat,0,0.5,168,85,ridge_with_history,0.7931089004585552,0.7525698651553645
jurkat,0,1.0,336,85,M,0.8471374904184594,0.7005276529216339
jurkat,0,1.0,336,85,D,0.291635557859987,0.2266171584913035
jurkat,0,1.0,336,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,0,1.0,336,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,0,1.0,336,85,ridge_no_history,0.7986224858118315,0.7110025405511041
jurkat,0,1.0,336,85,ridge_with_history,0.7931089004585552,0.7479577877662692
jurkat,1,0.01,4,85,M,0.8471374904184594,0.7005276529216339
jurkat,1,0.01,4,85,D,0.291635557859987,0.2266171584913035
jurkat,1,0.01,4,85,M_plus_D_fixed,0.7986224858118315,0.7078561657221029
jurkat,1,0.01,4,85,M_plus_H_fixed,0.8714544121367704,0.7188133614183964
jurkat,1,0.01,4,85,ridge_no_history,0.7912900065401577,0.6830173930037131
jurkat,1,0.01,4,85,ridge_with_history,0.7933986828732396,0.7665428962282588
jurkat,1,0.05,17,85,M,0.8471374904184594,0.7005276529216339
