target,seed_index,budget,method,n_calibration_genes,intercept,predicted_magnitude,family_disagreement,model_source_gap,source_delta_dispersion,negative_log_source_cells,support_context_deficit
hepg2,0,0.1,ridge_with_history,33,0.04517863704994586,0.0076744099924410305,0.003472820284530356,0.002543675029846934,0.005357383232634189,0.002166995383845659,8.752021805257556e-05
hepg2,0,0.2,ridge_no_history,65,0.04556866286550592,0.018750633243137596,0.0029466251081649956,0.0,0.0,0.0,0.0
hepg2,0,0.2,ridge_with_history,65,0.03806721321556851,0.015070530541949255,0.001999907847391079,0.0060539478398274355,0.010520333264307315,0.002786548582529621,0.002677902129300439
hepg2,0,0.5,ridge_no_history,162,0.041322980756942976,0.02600584621357252,0.0037912367157944965,0.0,0.0,0.0,0.0
hepg2,0,0.5,ridge_with_history,162,0.03235670675026353,0.02077590447012569,0.0027884417763804847,0.00746638604915213,0.010331575832613892,0.0004780593825831622,0.007479824294027942
hepg2,0,1.0,ridge_no_history,324,0.03748661550363284,0.03694963377797739,0.004014349062234543,0.0,0.0,0.0,0.0
hepg2,0,1.0,ridge_with_history,324,0.025918913445338455,0.028747140572579197,0.0026477640892430547,0.008869067171894817,0.012591671136505635,0.0,0.011381002367183864
hepg2,1,0.01,ridge_no_history,4,0.054428022362794884,0.0009195606344512869,0.00019934379797187303,0.0,0.0,0.0,0.0
hepg2,1,0.01,ridge_with_history,4,0.05405783974654996,0.0009280046653064125,0.0002011743082370899,0.0,5.4339006227171444e-05,0.0001772344806191125,0.0004643418103390707
hepg2,1,0.05,ridge_no_history,17,0.04489559555238951,0.003137840838691767,0.0002769445156898222,0.0,0.0,0.0,0.0
hepg2,1,0.05,ridge_with_history,17,0.04266437757891968,0.0029668130026110017,0.00021387129286882763,0.0014462369474207266,0.0019389081327969384,0.0013124981621218236,0.0007141283939786636
hepg2,1,0.1,ridge_no_history,33,0.04876232793506063,0.007517515671256484,0.0025980657917275647,0.0,0.0,0.0,0.0
hepg2,1,0.1,ridge_with_history,33,0.046487850389637805,0.006829343627302341,0.002463219918557316,0.0003479503926105784,0.004653702479607855,0.0,0.0006967860304410023
hepg2,1,0.2,ridge_no_history,65,0.04500794037489194,0.01616945266889172,0.0069574902866169535,0.0,0.0,0.0,0.0
hepg2,1,0.2,ridge_with_history,65,0.03740200366926599,0.013328170161692953,0.006057357365070337,0.005100071291586443,0.009058556273770108,0.0031541330286743354,0.0019739770950001406
hepg2,1,0.5,ridge_no_history,162,0.041652208106424476,0.025921306187709346,0.006165265127880953,0.0,0.0,0.0,0.0
hepg2,1,0.5,ridge_with_history,162,0.030558045558298066,0.02007779434649605,0.004304190647358904,0.00855948690488767,0.012016941593888624,0.0023744891489552236,0.0073850571848571986
hepg2,1,1.0,ridge_no_history,324,0.03748661550363284,0.03694963377797739,0.004014349062234543,0.0,0.0,0.0,0.0
hepg2,1,1.0,ridge_with_history,324,0.025918913445338455,0.028747140572579197,0.0026477640892430547,0.008869067171894817,0.012591671136505635,0.0,0.011381002367183864
hepg2,2,0.01,ridge_no_history,4,0.0643387890909652,0.003173964667298805,0.001301653545216645,0.0,0.0,0.0,0.0
hepg2,2,0.01,ridge_with_history,4,0.060935287779377595,0.0030532367401112912,0.001248225315580478,0.0018994129207145266,0.002193250131240474,0.0020208984071521064,0.000985973449262043
hepg2,2,0.05,ridge_no_history,17,0.050331080712421,0.0076198464919146084,0.00037590486951848275,0.0,0.0,0.0,0.0
hepg2,2,0.05,ridge_with_history,17,0.04590439498308197,0.0067374445846036905,0.00030131313969168947,0.0026320302316976273,0.005824938622861395,0.0019015006469257469,0.0010904690339242633
hepg2,2,0.1,ridge_no_history,33,0.04919468583220975,0.011398175231967029,0.002150749688163197,0.0,0.0,0.0,0.0
hepg2,2,0.1,ridge_with_history,33,0.04355331557135226,0.009346600307317755,0.0017965823730970694,0.004156580338760053,0.007702746035966802,0.0015361229355181918,0.0006195287398310808
hepg2,2,0.2,ridge_no_history,65,0.04506103838221833,0.0183160316366701,0.004187089647241399,0.0,0.0,0.0,0.0
hepg2,2,0.2,ridge_with_history,65,0.03651433179353864,0.015230032829249679,0.0027407426371799854,0.0059006252826786605,0.007502892016575302,0.0026038718234491338,0.006147335605175914
hepg2,2,0.5,ridge_no_history,162,0.038451899109371634,0.03094671966391751,0.006768865119793054,0.0,0.0,0.0,0.0
hepg2,2,0.5,ridge_with_history,162,0.028782332339201244,0.024289158343044157,0.005216519048924447,0.0065579258853783245,0.01217702741631112,0.0010534287315182146,0.00783975955790759
hepg2,2,1.0,ridge_no_history,324,0.03748661550363284,0.03694963377797739,0.004014349062234543,0.0,0.0,0.0,0.0
hepg2,2,1.0,ridge_with_history,324,0.025918913445338455,0.028747140572579197,0.0026477640892430547,0.008869067171894817,0.012591671136505635,0.0,0.011381002367183864
hepg2,3,0.01,ridge_no_history,4,0.03573483088641582,0.0,0.00010015124510306677,0.0,0.0,0.0,0.0
hepg2,3,0.01,ridge_with_history,4,0.03546472199123959,0.0,9.410196400020807e-05,0.0002457632393066631,1.4739272362024556e-05,0.00037333911614269077,4.5689637095646186e-05
hepg2,3,0.05,ridge_no_history,17,0.047808288152709585,0.005102803965331735,0.0011193245183892774,0.0,0.0,0.0,0.0
hepg2,3,0.05,ridge_with_history,17,0.04519142365343561,0.004790822224624412,0.000910029263921013,0.0031012996906520525,0.002644316869612809,0.0,0.0012771665094807687
hepg2,3,0.1,ridge_no_history,33,0.05084999749505968,0.010592902543799904,0.0002372870445551551,0.0,0.0,0.0,0.0
hepg2,3,0.1,ridge_with_history,33,0.043903505747652616,0.008949957188161403,0.0,0.0067799926460146015,0.006210532487696621,0.0012944543031301872,0.002714131156856329
hepg2,3,0.2,ridge_no_history,65,0.048501891746225795,0.0191913823573676,0.0011584045861142644,0.0,0.0,0.0,0.0
hepg2,3,0.2,ridge_with_history,65,0.03808926594639783,0.015532531814204472,0.0,0.008994616289212746,0.008813010942657693,0.002542061377633095,0.004757893424808788
hepg2,3,0.5,ridge_no_history,162,0.03957003251713338,0.03357972976823402,0.0056743480732232105,0.0,0.0,0.0,0.0
hepg2,3,0.5,ridge_with_history,162,0.02821365701778228,0.02506366996400549,0.002973058893101874,0.010217340913380554,0.01374174216012071,0.002917415662751478,0.006451548644798254
hepg2,3,1.0,ridge_no_history,324,0.03748661550363284,0.03694963377797739,0.004014349062234543,0.0,0.0,0.0,0.0
hepg2,3,1.0,ridge_with_history,324,0.025918913445338455,0.028747140572579197,0.0026477640892430547,0.008869067171894817,0.012591671136505635,0.0,0.011381002367183864
hepg2,4,0.01,ridge_no_history,4,0.047950768351923904,0.002118863340931918,0.0018890884181198277,0.0,0.0,0.0,0.0
hepg2,4,0.01,ridge_with_history,4,0.045766849020811434,0.0020098070237360628,0.0017918584449744706,0.0005086826397278996,0.0006895749378359533,0.0018641110670541334,0.0012279437647975964
hepg2,4,0.05,ridge_no_history,17,0.05378925021250343,0.0062741380905352645,0.0032951263328788918,0.0,0.0,0.0,0.0
hepg2,4,0.05,ridge_with_history,17,0.05103529390704192,0.005955440078430483,0.0030557184648593166,0.001021332886108862,0.0026275668823548867,0.0021750944371370685,0.0
hepg2,4,0.1,ridge_no_history,33,0.050977030011183776,0.009898512685281498,0.003408674251011866,0.0,0.0,0.0,0.0
hepg2,4,0.1,ridge_with_history,33,0.04665611047147375,0.009037073475741867,0.0030528325847351944,0.002169192799544761,0.005546638300353567,0.001758631559212788,0.0
hepg2,4,0.2,ridge_no_history,65,0.0455953031242462,0.016341096456098932,0.001901846557636104,0.0,0.0,0.0,0.0
hepg2,4,0.2,ridge_with_history,65,0.040529098325409095,0.013678158739395194,0.0017178029137756938,0.003796551515562598,0.0086560017683752,0.0006150937560393684,0.0004544839338622278
hepg2,4,0.5,ridge_no_history,162,0.04202880040318829,0.027624920967880724,0.0012531922631239777,0.0,0.0,0.0,0.0
hepg2,4,0.5,ridge_with_history,162,0.03293045682230704,0.021886729015726945,0.000832923268105511,0.005903888704143473,0.012334849904214394,1.9939926051725524e-05,0.006798502015790676
hepg2,4,1.0,ridge_no_history,324,0.03748661550363284,0.03694963377797739,0.004014349062234543,0.0,0.0,0.0,0.0
hepg2,4,1.0,ridge_with_history,324,0.025918913445338455,0.028747140572579197,0.0026477640892430547,0.008869067171894817,0.012591671136505635,0.0,0.011381002367183864
hepg2,5,0.01,ridge_no_history,4,0.06262065690504903,0.0011156468430869404,0.0,0.0,0.0,0.0,0.0
hepg2,5,0.01,ridge_with_history,4,0.0612593926971702,0.0010910560921163753,0.0,0.0011547899229599717,0.0010324410429540538,0.0,0.0001579413750988923
hepg2,5,0.05,ridge_no_history,17,0.05203390272883672,0.0053910929656858,0.0033584998880531423,0.0,0.0,0.0,0.0
hepg2,5,0.05,ridge_with_history,17,0.04832297020109298,0.0051404349179401026,0.0032327776880283696,0.0019102613234721144,0.0029965501102000368,0.000528876160951933,0.0017059333526183405
hepg2,5,0.1,ridge_no_history,33,0.04946697556690814,0.008963427909212838,0.0039680575145459975,0.0,0.0,0.0,0.0
hepg2,5,0.1,ridge_with_history,33,0.04552246422111579,0.008127246671012332,0.0037396480188262005,0.0013134286903816277,0.004842785520709326,0.0007143423729429691,0.0022103546353338874
hepg2,5,0.2,ridge_no_history,65,0.046901145474203196,0.01834209295667176,0.005507250991300772,0.0,0.0,0.0,0.0
hepg2,5,0.2,ridge_with_history,65,0.040296124453597065,0.014286816458347475,0.004620763930005823,0.004547248423841116,0.010655526537598882,0.0007228739117689707,0.002911192965714132
hepg2,5,0.5,ridge_no_history,162,0.04109531743752077,0.031174760284155206,0.004482651477797949,0.0,0.0,0.0,0.0
hepg2,5,0.5,ridge_with_history,162,0.029240014947940946,0.0241917402659772,0.0037943696387427975,0.007585310807391752,0.012738492258921583,0.0,0.011343852730124641
hepg2,5,1.0,ridge_no_history,324,0.03748661550363284,0.03694963377797739,0.004014349062234543,0.0,0.0,0.0,0.0
hepg2,5,1.0,ridge_with_history,324,0.025918913445338455,0.028747140572579197,0.0026477640892430547,0.008869067171894817,0.012591671136505635,0.0,0.011381002367183864
hepg2,6,0.01,ridge_no_history,4,0.03433564386087425,0.00030237550764535383,5.4136754586516154e-05,0.0,0.0,0.0,0.0
hepg2,6,0.01,ridge_with_history,4,0.034212009818543256,0.00029771411225003915,5.3302186930848614e-05,9.256475011192521e-05,0.00033027621710423927,2.5540679283180245e-05,0.0
hepg2,6,0.05,ridge_no_history,17,0.04956468864895918,0.011312929611344889,0.006659966520327427,0.0,0.0,0.0,0.0
hepg2,6,0.05,ridge_with_history,17,0.042937158473622256,0.00899463130058071,0.00524445602450286,0.0071696354274648835,0.008545602727770215,0.0017705550719557424,0.0
hepg2,6,0.1,ridge_no_history,33,0.047587367910273175,0.018061722109575556,0.006765865705575028,0.0,0.0,0.0,0.0
hepg2,6,0.1,ridge_with_history,33,0.038650847481483834,0.012917262821351376,0.004948829951572086,0.009928220774416832,0.012398440366883177,0.002775714438181007,0.0
hepg2,6,0.2,ridge_no_history,65,0.04317244762395349,0.02030838298621876,0.007177711918828996,0.0,0.0,0.0,0.0
hepg2,6,0.2,ridge_with_history,65,0.035788328352428164,0.014171023590842399,0.005245787325350674,0.009482822090713454,0.012230702995473209,0.001695848684742042,0.00021794725807800248
hepg2,6,0.5,ridge_no_history,162,0.03912107863101588,0.03304841387300388,0.005308158218620331,0.0,0.0,0.0,0.0
hepg2,6,0.5,ridge_with_history,162,0.02850291316922505,0.02488046152951444,0.003915142121830818,0.008892332235068346,0.014741959097948034,0.0,0.007335866294737863
hepg2,6,1.0,ridge_no_history,324,0.03748661550363284,0.03694963377797739,0.004014349062234543,0.0,0.0,0.0,0.0
hepg2,6,1.0,ridge_with_history,324,0.025918913445338455,0.028747140572579197,0.0026477640892430547,0.008869067171894817,0.012591671136505635,0.0,0.011381002367183864
hepg2,7,0.01,ridge_no_history,4,0.05780609927506911,0.0012218268874119764,0.0017518162202621228,0.0,0.0,0.0,0.0
hepg2,7,0.01,ridge_with_history,4,0.0567955771881486,0.0011934909268995358,0.0017111890285103153,0.0003278011869613678,0.0013192032727421153,0.00017811842121536316,0.0
hepg2,7,0.05,ridge_no_history,17,0.04874991347120991,0.0036096564667373768,0.0028958197995636536,0.0,0.0,0.0,0.0
hepg2,7,0.05,ridge_with_history,17,0.04598445938475933,0.0032446250606305163,0.0026054812095756413,0.0028977297518460042,0.0033458417662860056,0.00048314087552695043,0.0
hepg2,7,0.1,ridge_no_history,33,0.050956775541274285,0.008155797014347974,0.00018724193817995933,0.0,0.0,0.0,0.0
hepg2,7,0.1,ridge_with_history,33,0.04663773352386031,0.006591213164025433,0.00010534832496875795,0.003915038700220956,0.00714842300058594,0.0,0.0
hepg2,7,0.2,ridge_no_history,65,0.04613089150779759,0.014783345599807228,0.00366561659350389,0.0,0.0,0.0,0.0
hepg2,7,0.2,ridge_with_history,65,0.03863519720525667,0.011260188402998172,0.0031053690754237234,0.007154104408822932,0.009259395538085403,0.0022999601614893837,0.0022221418127947607
hepg2,7,0.5,ridge_no_history,162,0.040979341983024165,0.028924445006287918,0.005848732746714267,0.0,0.0,0.0,0.0
hepg2,7,0.5,ridge_with_history,162,0.029390103988261113,0.022264310050910778,0.003046386985267167,0.009495729513607842,0.012148548079574481,0.0032988208638247895,0.008088864716291435
hepg2,7,1.0,ridge_no_history,324,0.03748661550363284,0.03694963377797739,0.004014349062234543,0.0,0.0,0.0,0.0
hepg2,7,1.0,ridge_with_history,324,0.025918913445338455,0.028747140572579197,0.0026477640892430547,0.008869067171894817,0.012591671136505635,0.0,0.011381002367183864
hepg2,8,0.01,ridge_no_history,4,0.05060425861969269,0.001121250704701788,3.518482078122146e-05,0.0,0.0,0.0,0.0
hepg2,8,0.01,ridge_with_history,4,0.04947780322063393,0.0011070883066776978,3.474040506382625e-05,0.000992697731130736,0.0012730333819875044,0.0009240496468492031,0.0
hepg2,8,0.05,ridge_no_history,17,0.04725221296294082,0.004530025495447158,0.0,0.0,0.0,0.0,0.0
hepg2,8,0.05,ridge_with_history,17,0.044044079956399286,0.0041174664409648915,0.0,0.0020097709713632604,0.0036773929368101328,0.0027912443072221163,0.0
hepg2,8,0.1,ridge_no_history,33,0.050175353017078025,0.014742570397325409,0.0053028799289761034,0.0,0.0,0.0,0.0
hepg2,8,0.1,ridge_with_history,33,0.04207992609985838,0.01218652117549807,0.004900109068877896,0.005357737450813723,0.010157117279794795,0.0029245929724204837,0.00029916318893687436
hepg2,8,0.2,ridge_no_history,65,0.04355522546960017,0.02254503544166363,0.004707467403237224,0.0,0.0,0.0,0.0
hepg2,8,0.2,ridge_with_history,65,0.0344494034418827,0.01816618019541356,0.003451233560280783,0.005617854720456543,0.012337584751769354,0.003039551659732719,0.0034395982990419534
hepg2,8,0.5,ridge_no_history,162,0.040840679007208516,0.03246397706898468,0.003777458738741581,0.0,0.0,0.0,0.0
hepg2,8,0.5,ridge_with_history,162,0.028966874780688993,0.025734415491018042,0.00218181505408795,0.007483192144766777,0.012579799411615111,0.00106622596510571,0.010522263281757656
hepg2,8,1.0,ridge_no_history,324,0.03748661550363284,0.03694963377797739,0.004014349062234543,0.0,0.0,0.0,0.0
hepg2,8,1.0,ridge_with_history,324,0.025918913445338455,0.028747140572579197,0.0026477640892430547,0.008869067171894817,0.012591671136505635,0.0,0.011381002367183864
hepg2,9,0.01,ridge_no_history,4,0.05967910045757623,0.0018016731056110223,0.0001307086051790641,0.0,0.0,0.0,0.0
hepg2,9,0.01,ridge_with_history,4,0.05694992011161764,0.001656278199112986,0.00012016042894814147,0.0026771046126021873,0.001949855162502491,0.001129979324445829,0.0
hepg2,9,0.05,ridge_no_history,17,0.05090137593382391,0.007171258280020153,0.0034591735048296194,0.0,0.0,0.0,0.0
hepg2,9,0.05,ridge_with_history,17,0.04543768882451135,0.006182725889009843,0.0029302743943899084,0.00395543724892702,0.004744412479051875,0.002972101106715912,0.0011102433043158751
hepg2,9,0.1,ridge_no_history,33,0.05161900889859535,0.012274607684581128,0.006688146751148768,0.0,0.0,0.0,0.0
hepg2,9,0.1,ridge_with_history,33,0.043670795752679625,0.009778707174773468,0.005287884902657871,0.007254206718276181,0.008012381105902511,0.0027338186344101974,0.0012277766684493903
hepg2,9,0.2,ridge_no_history,65,0.0469795201241895,0.017180675407327237,0.008211332610180144,0.0,0.0,0.0,0.0
hepg2,9,0.2,ridge_with_history,65,0.03797306710426736,0.012858658384621278,0.0066903135146852795,0.007252822350837873,0.010143753913424576,0.0035607746363140267,0.002282471296492886
hepg2,9,0.5,ridge_no_history,162,0.04118728590761614,0.02797200672664565,0.004150310077837732,0.0,0.0,0.0,0.0
hepg2,9,0.5,ridge_with_history,162,0.0304691694164741,0.021580702293276847,0.0032895974847993877,0.007776961172254227,0.012280457999224156,0.0,0.00934028640510625
hepg2,9,1.0,ridge_no_history,324,0.03748661550363284,0.03694963377797739,0.004014349062234543,0.0,0.0,0.0,0.0
hepg2,9,1.0,ridge_with_history,324,0.025918913445338455,0.028747140572579197,0.0026477640892430547,0.008869067171894817,0.012591671136505635,0.0,0.011381002367183864
hepg2,10,0.01,ridge_no_history,4,0.050411586068928864,0.0008664981755005094,0.0,0.0,0.0,0.0,0.0
hepg2,10,0.01,ridge_with_history,4,0.04999246692144129,0.0008540131672265546,0.0,0.0,0.0004587387696590844,0.0,0.00033962162535049737
hepg2,10,0.05,ridge_no_history,17,0.051488477836841864,0.004040677549761473,0.0008592614951079998,0.0,0.0,0.0,0.0
hepg2,10,0.05,ridge_with_history,17,0.049135502277490126,0.0038976610358219563,0.000805517270042547,0.000758194167967261,0.0016022083863473323,0.0007487561275249089,0.001941962993243013
hepg2,10,0.1,ridge_no_history,33,0.049684545231531346,0.007933592974207468,0.0022853485695291794,0.0,0.0,0.0,0.0
hepg2,10,0.1,ridge_with_history,33,0.04420447794178035,0.007083365338576299,0.0018599868685614369,0.0031462117494844436,0.004953794323666576,0.003112719195707222,0.002045398336923498
hepg2,10,0.2,ridge_no_history,65,0.04681972053019848,0.015709951778892596,0.005221994341494296,0.0,0.0,0.0,0.0
hepg2,10,0.2,ridge_with_history,65,0.036644218248279556,0.012834933834782118,0.004068508615975875,0.0072223432121975685,0.008617089398299136,0.003955514407758346,0.004509651996967962
hepg2,10,0.5,ridge_no_history,162,0.04221814659231747,0.026604504623343662,0.006270670894492417,0.0,0.0,0.0,0.0
hepg2,10,0.5,ridge_with_history,162,0.031823064223677526,0.020750484780812213,0.004472489574267636,0.007872998740798737,0.011630328056549033,0.0016370651939476896,0.007719380317198179
hepg2,10,1.0,ridge_no_history,324,0.03748661550363284,0.03694963377797739,0.004014349062234543,0.0,0.0,0.0,0.0
hepg2,10,1.0,ridge_with_history,324,0.025918913445338455,0.028747140572579197,0.0026477640892430547,0.008869067171894817,0.012591671136505635,0.0,0.011381002367183864
hepg2,11,0.01,ridge_no_history,4,0.05075425280946845,0.00013555850151385947,0.0,0.0,0.0,0.0,0.0
hepg2,11,0.01,ridge_with_history,4,0.049555727641944304,0.00012610395414323742,0.0,0.0010506120272301537,0.000709265811811355,0.0002934930964045201,0.0
hepg2,11,0.05,ridge_no_history,17,0.050793230717499374,0.0029462239567878794,0.0,0.0,0.0,0.0,0.0
hepg2,11,0.05,ridge_with_history,17,0.048733138440446036,0.0027769822327558566,0.0,0.0006652436642287406,0.0030105475979545367,0.0,0.00026046337897945096
hepg2,11,0.1,ridge_no_history,33,0.053203477040738786,0.010963537813674387,0.0013641362176434431,0.0,0.0,0.0,0.0
hepg2,11,0.1,ridge_with_history,33,0.0488944778678384,0.009985481383317753,0.001444562161201928,0.00204448135661718,0.0048902327238530136,0.0,0.001881810898034276
hepg2,11,0.2,ridge_no_history,65,0.04775289692414745,0.016911562202994744,0.005616072900569153,0.0,0.0,0.0,0.0
hepg2,11,0.2,ridge_with_history,65,0.04013686454600403,0.013777024098667403,0.00490369875366858,0.005751835063564695,0.008714655020187964,0.0022881675407165135,0.0017393403126129007
hepg2,11,0.5,ridge_no_history,162,0.04151038981391699,0.029073577988570794,0.00347840588379481,0.0,0.0,0.0,0.0
hepg2,11,0.5,ridge_with_history,162,0.031775264305281666,0.02297473295191019,0.0030484976193981125,0.00911436689917772,0.010603944098287793,0.0,0.006676136542796054
hepg2,11,1.0,ridge_no_history,324,0.03748661550363284,0.03694963377797739,0.004014349062234543,0.0,0.0,0.0,0.0
hepg2,11,1.0,ridge_with_history,324,0.025918913445338455,0.028747140572579197,0.0026477640892430547,0.008869067171894817,0.012591671136505635,0.0,0.011381002367183864
hepg2,12,0.01,ridge_no_history,4,0.04378785227454794,0.0003625689715785979,0.0003482530886964378,0.0,0.0,0.0,0.0
hepg2,12,0.01,ridge_with_history,4,0.043692638186590006,0.00035623574896907447,0.00034216993070979105,3.5322087882884155e-05,0.00027502032996163034,0.0,0.0
hepg2,12,0.05,ridge_no_history,17,0.045734843508103584,0.0037349622815330903,0.003040724396042274,0.0,0.0,0.0,0.0
hepg2,12,0.05,ridge_with_history,17,0.044092736060813584,0.003559830869198369,0.002810381340854071,0.0025315096496206393,0.001880575869182834,0.0,0.0
hepg2,12,0.1,ridge_no_history,33,0.048998326924598726,0.01235574602407179,0.006665166290679152,0.0,0.0,0.0,0.0
hepg2,12,0.1,ridge_with_history,33,0.04259579210177614,0.010869345882665558,0.005335018509866386,0.004712726514289266,0.00697739180033863,0.002353714755847072,0.0017629783339014671
hepg2,12,0.2,ridge_no_history,65,0.04592068650455188,0.01819030978765619,0.00709197829756307,0.0,0.0,0.0,0.0
hepg2,12,0.2,ridge_with_history,65,0.037808746117552874,0.01592506516741728,0.004488453186235323,0.006682082595310126,0.00915718690754808,0.001891412020127451,0.0035938338099950223
hepg2,12,0.5,ridge_no_history,162,0.0412787578898302,0.03026309570471872,0.004244944653026036,0.0,0.0,0.0,0.0
hepg2,12,0.5,ridge_with_history,162,0.030974190120484493,0.02464520755562599,0.0018283732980636932,0.007477135826486333,0.012529638759265355,0.001215023759506674,0.007753806672255063
hepg2,12,1.0,ridge_no_history,324,0.03748661550363284,0.03694963377797739,0.004014349062234543,0.0,0.0,0.0,0.0
hepg2,12,1.0,ridge_with_history,324,0.025918913445338455,0.028747140572579197,0.0026477640892430547,0.008869067171894817,0.012591671136505635,0.0,0.011381002367183864
hepg2,13,0.01,ridge_no_history,4,0.06472713487839588,0.0012344403938593946,0.0003230284225348602,0.0,0.0,0.0,0.0
hepg2,13,0.01,ridge_with_history,4,0.064543214000772,0.001233051266895178,0.0003226649157230419,0.0,0.0,4.443930621755569e-05,0.0003452644263098781
hepg2,13,0.05,ridge_no_history,17,0.058890294707880264,0.003606596341182393,0.001923387464258566,0.0,0.0,0.0,0.0
hepg2,13,0.05,ridge_with_history,17,0.05588489342183307,0.003504538884074151,0.0016432515320538208,0.002708163045316154,0.002047477680839974,0.001046439448117498,0.00035626190839936676
hepg2,13,0.1,ridge_no_history,33,0.05504795973150685,0.013024577667396557,0.0027154411207992875,0.0,0.0,0.0,0.0
hepg2,13,0.1,ridge_with_history,33,0.04776721106354641,0.011183068294774477,0.0020023832216595878,0.005240930404664785,0.008509603243543773,0.0019348959326971715,0.0012438847140597395
hepg2,13,0.2,ridge_no_history,65,0.04995647948471788,0.017029337070403668,0.006474269198707719,0.0,0.0,0.0,0.0
hepg2,13,0.2,ridge_with_history,65,0.042061532023571296,0.013610260533015962,0.0051668779271660265,0.006045756502743794,0.009524689289643408,0.0022849317879732375,0.0018675542298062049
hepg2,13,0.5,ridge_no_history,162,0.041560451502682574,0.028241948014517394,0.006709729248105478,0.0,0.0,0.0,0.0
hepg2,13,0.5,ridge_with_history,162,0.030926674686346717,0.021983642208854987,0.004804885563220267,0.008903538813616198,0.011315012162455979,0.0019701112716494704,0.007541389498801181
hepg2,13,1.0,ridge_no_history,324,0.03748661550363284,0.03694963377797739,0.004014349062234543,0.0,0.0,0.0,0.0
hepg2,13,1.0,ridge_with_history,324,0.025918913445338455,0.028747140572579197,0.0026477640892430547,0.008869067171894817,0.012591671136505635,0.0,0.011381002367183864
hepg2,14,0.01,ridge_no_history,4,0.04708711534723697,0.0022137163698570514,0.001391079546509826,0.0,0.0,0.0,0.0
hepg2,14,0.01,ridge_with_history,4,0.045314212399276445,0.0020400119266023565,0.0012819252296155232,0.0013921309023675321,0.0019897668606623327,0.0006668506289243806,0.0
hepg2,14,0.05,ridge_no_history,17,0.05086719707567998,0.007413175911214594,0.003028969261503114,0.0,0.0,0.0,0.0
hepg2,14,0.05,ridge_with_history,17,0.046602954521367534,0.00652077353052097,0.002744647927832245,0.0048393493988273814,0.004672996380308481,0.0,0.0
hepg2,14,0.1,ridge_no_history,33,0.04777190295348574,0.012953970178530482,0.005295507648141478,0.0,0.0,0.0,0.0
hepg2,14,0.1,ridge_with_history,33,0.04004744547699715,0.010380087142855259,0.00429311340527798,0.00827279381540735,0.009511424950664654,0.0,0.0010537534408438867
hepg2,14,0.2,ridge_no_history,65,0.04503189992221969,0.018844109915360747,0.005642346912548956,0.0,0.0,0.0,0.0
hepg2,14,0.2,ridge_with_history,65,0.03705710528724056,0.014686215244097757,0.004221677139785602,0.006860455795468792,0.011416422538396103,0.0013644517585074394,0.001836819780040627
hepg2,14,0.5,ridge_no_history,162,0.04061401718224173,0.028180775770490815,0.005887909055450259,0.0,0.0,0.0,0.0
hepg2,14,0.5,ridge_with_history,162,0.030343061144627183,0.022706390260463415,0.0035020370690232497,0.007263707542110846,0.012026180878441577,0.0014664689089598656,0.00834135632966431
hepg2,14,1.0,ridge_no_history,324,0.03748661550363284,0.03694963377797739,0.004014349062234543,0.0,0.0,0.0,0.0
hepg2,14,1.0,ridge_with_history,324,0.025918913445338455,0.028747140572579197,0.0026477640892430547,0.008869067171894817,0.012591671136505635,0.0,0.011381002367183864
hepg2,15,0.01,ridge_no_history,4,0.057965794656143134,0.0009643228314171842,0.0007195469418872552,0.0,0.0,0.0,0.0
hepg2,15,0.01,ridge_with_history,4,0.055820411686303945,0.0009093120478337545,0.0006784996496229967,0.0008777504790021677,0.0008893717916355617,0.0010760426186152013,0.0003070076989358977
hepg2,15,0.05,ridge_no_history,17,0.05825237532071034,0.00914756480901119,0.004690424873270893,0.0,0.0,0.0,0.0
hepg2,15,0.05,ridge_with_history,17,0.05135896484121639,0.00794121354253215,0.003811631152796769,0.005860770005071178,0.005758888905965473,0.0,0.002753855278115582
hepg2,15,0.1,ridge_no_history,33,0.05212435835637149,0.014433617635483838,0.005759693143624657,0.0,0.0,0.0,0.0
hepg2,15,0.1,ridge_with_history,33,0.04423806772375172,0.011953957965221588,0.004497524752866324,0.007721259771314482,0.00811610262083899,0.000510387802688486,0.002675068645477591
hepg2,15,0.2,ridge_no_history,65,0.04837881850574994,0.017369846103814583,0.005087145439263391,0.0,0.0,0.0,0.0
hepg2,15,0.2,ridge_with_history,65,0.04019545032588648,0.014721694457914382,0.0035039419585298527,0.00783386517178157,0.007817845235022863,9.863725947369451e-05,0.005195330929064854
hepg2,15,0.5,ridge_no_history,162,0.04231124935501614,0.028927172058684506,0.004746303985312047,0.0,0.0,0.0,0.0
hepg2,15,0.5,ridge_with_history,162,0.03156119934045376,0.023512429284793072,0.003211396335221502,0.009982777626604203,0.009374743131913891,0.0004083999647147001,0.008026164310112252
hepg2,15,1.0,ridge_no_history,324,0.03748661550363284,0.03694963377797739,0.004014349062234543,0.0,0.0,0.0,0.0
hepg2,15,1.0,ridge_with_history,324,0.025918913445338455,0.028747140572579197,0.0026477640892430547,0.008869067171894817,0.012591671136505635,0.0,0.011381002367183864
jurkat,0,0.01,ridge_no_history,4,0.056154113746831484,3.758719211580149e-05,0.0,0.0,0.0,0.0,0.0
jurkat,0,0.01,ridge_with_history,4,0.056031753517228486,3.480929641178497e-05,0.0,0.00014576069589444806,0.00012646301687712508,0.0,0.0
