e172_global_target_rank,panel_id,panel_target_rank,ensembl_core,perturbed_gene_name,n_identity_complete_guides,eligible_guide_ids,expression_axis_id_unique,expression_axis_gene_name,target_name_matches_expression_axis,expression_axis_name_unique,scgpt_token,in_scgpt_vocabulary,eligible_target,target_selection_sha256,column_unseen_sha256,e172_selection_sha256,e172_column_unseen_sha256,target_stratum,perturbation_support_contexts_pretruth,excluded_all_e168_and_e170_targets,selection_used_expression_abundance_effect_error_or_e171_validation
506,Q03,106,ENSG00000104218,CSPP1,2,CSPP1-1+CSPP1-2,True,CSPP1,True,True,CSPP1,True,True,661051c880176563968c398f891d7ad1bd65131ed6f5132bd45eed9b8304a607,06c9cc78980145c62ea9bed89c590e7b88aa245bfcee2c762d905e773bc6523b,1dc4cc29c40e02af846e1f6c53203c114933f83efe2cc3533ef7967a342a82e1,7e2786a80f4cf6cc4fcb15bb3a0c66c6ed5a69e56138065b8f3c6899db128abc,DONOR_UNSEEN_ONLY,6,True,False
507,Q03,107,ENSG00000139597,N4BP2L1,2,N4BP2L1-1+N4BP2L1-2,True,N4BP2L1,True,True,N4BP2L1,True,True,7b4cb1e34b26704d12ce93feb376bba23431cf58c92c1917fc20f25f4fb8decb,4c1c7d13da871d5d9a5946d2a4e3c8ce07e8a597a9f57fbd2980ea74a54d97a0,1dd973d5c73795d7c3d1d9e07bbb5ffc5e8fc3b574800b071f5c73b92d8fecb1,43c192e3e4510d50fdd34a84ad294ab6ebbacc76f7ee2480839b79273257d728,DONOR_UNSEEN_ONLY,6,True,False
508,Q03,108,ENSG00000100629,CEP128,2,CEP128-1+CEP128-2,True,CEP128,True,True,CEP128,True,True,5c8b296f666b18e5ccf35bd79a34014231f2175ff65c80b79ce503fb4f6f70c1,b20d5e1fd173290bc4ccff735dd008923103685cfb0985b2cc5cf872d803ac6f,1decc69872bf23a90017614aa2abb6237e3fd01d1101f3f4413a2e60d2d616bf,31beee2f03ef3459ef82385b6547bfe9d9791aa23dfc62b6c1b6cc4530b03094,COLUMN_UNSEEN,0,True,False
509,Q03,109,ENSG00000164620,RELL2,2,RELL2-1+RELL2-2,True,RELL2,True,True,RELL2,True,True,d61caabbaadecde8762c125ce0439b3ac664092d48cb5db87716a21490532945,86d3fde7c3007ea3b6a89e07ba3e216d319025158552824c77d09122aac10c0e,1e01d3415ad8197e4f745054ba0a595f362947c9ec482c8f758ed0877099af8d,f38043fe54ccd188837e82aac593c715189fdd56e8c6817ecbf416e331a5f3f3,DONOR_UNSEEN_ONLY,6,True,False
510,Q03,110,ENSG00000051382,PIK3CB,2,PIK3CB-1+PIK3CB-2,True,PIK3CB,True,True,PIK3CB,True,True,ae58d8cfa34060a7bafddf8c185c6c93e9845b8b81745c569980d407f1222489,52a376e8e26c8f481bee22f05ea8dbca394d4be4eae7099de86aa0036615eceb,1e09e1556c9674c54b9f9c2eb862c97b24e736399f8949a9dd932af655ccafb7,f8edff6a70d81a90732c8820bc36d8b9d15377a55cf6843a781f2817433d50eb,DONOR_UNSEEN_ONLY,6,True,False
511,Q03,111,ENSG00000178732,GP5,2,GP5-1+GP5-2,True,GP5,True,True,GP5,True,True,537a4e06ecfda9b6c798981c0bf7a9da5d87e69c6b80d1dd0a71ab6253ee9d77,993812e9556c6eb79089ff5b1ffcb82ae927ae6c7469196e96ed83d5672903f2,1e132752d4619dcf8a8b3677bd6289b2f73772f5ba618959553d99454c237f56,18030d10f91b94452188533b9dae84dd1a7fca57eac93da89ac2b082d0944e9c,COLUMN_UNSEEN,0,True,False
512,Q03,112,ENSG00000104872,PIH1D1,2,PIH1D1-1+PIH1D1-2,True,PIH1D1,True,True,PIH1D1,True,True,f31cff0e4e937def939ed1227f49ead6f1cfa7e1d7b0efe74982dea9a06fee56,6c6abde17c2625af16082b3e101327c111098a62dc51545dd9a5352a5a0afbf6,1e296409974d0c37cb105b9c560bbf8bfbb149abc0a7e53fb6aa2a65886c9e33,ba7c8b1257880402dd9fb8da5cd075049263982ffe9fbc7dbbc2dcc64556e7e6,DONOR_UNSEEN_ONLY,6,True,False
513,Q03,113,ENSG00000148826,NKX6-2,2,NKX6-2-1+NKX6-2-2,True,NKX6-2,True,True,NKX6-2,True,True,9fb4fb297298f695519fa6cba37e8e9feb50ae35ee4b034c8956b545f722f55b,39fcd7229d82b12b2c53b0d437cd1aa1e52d0bce4f7beb12e354e431cb5f6378,1e338091828db912c89ddcb6bc67732aab2d26dbae3b6ef21e4ccad81d6e19b1,deb3f4f149ce83c75ba423850c48ca38838b1ccb02d542a475867268baf70826,DONOR_UNSEEN_ONLY,6,True,False
514,Q03,114,ENSG00000135317,SNX14,2,SNX14-1+SNX14-2,True,SNX14,True,True,SNX14,True,True,c45e4413785ea3fa607cb5a6fdd766c1c5fce428926bd33e67adf0e978c071cf,935929027a515b812b01152c1d1f1fab9e1a72381814c9420868afc3dac680c5,1e426005c88683f3559abdce9649083ff87e7f96319056c18dcfebc43d941d29,0b44f4ee1b65d767b8079cc778aa804c06d0f2c4594a61ea9f7babb4d72729ff,COLUMN_UNSEEN,0,True,False
515,Q03,115,ENSG00000151176,PLBD2,2,PLBD2-1+PLBD2-2,True,PLBD2,True,True,PLBD2,True,True,2a684dfbfd6b50fe07781665705edb5831ccbd79c3b4bba29e3b2d8345ae427e,edeb8dbc740f16f1875e3ad092f2f11050141e75f8f914c25e49ad9f60fae800,1e43f5f85ff5dcc2dcb41ceec30ccd24756c007170fb152f943d79c5abf856f0,9bc8206630f6a796b964d03411fb0d54874b9ac1c5671539aa3e90b82dee3a8c,DONOR_UNSEEN_ONLY,6,True,False
516,Q03,116,ENSG00000227507,LTB,2,LTB-1+LTB-2,True,LTB,True,True,LTB,True,True,0ac99b4624e52996416b853023de584be9382cbc5713e362aca20b1b769c03ff,08f3b5464392aae1eee004ac9cabcc5895a899c6f61acb4711a3661259906267,1e449bbe06d1569c53c9ed3cd7428366b264394fc4b13e50da8ef3feb47feef9,a6d591b6e5fba5621833dc9349035d8638c572899f1fbbe51b91bac224b14343,DONOR_UNSEEN_ONLY,6,True,False
517,Q03,117,ENSG00000164898,FMC1,2,FMC1-1+FMC1-2,True,FMC1,True,True,FMC1,True,True,c8eb3fb147b10cb73bcc4ebf372533456cc729e6364c893565e737305a3c5dd2,cbd3a88ad6b3c110564f115d2faeba589d9a4e24bbe653d51a31ba748072289c,1e4f6828fde93464c9e7b4b8bb1c04f3d7f3ecdece917e369cf289bef55f8616,a2f0bd92649c4b08547dc70782d8a669af3e19ae51cd16fd661021874302adbd,DONOR_UNSEEN_ONLY,6,True,False
518,Q03,118,ENSG00000130414,NDUFA10,2,NDUFA10-1+NDUFA10-2,True,NDUFA10,True,True,NDUFA10,True,True,2339775d94d1751d14348722e77280f0f4ec39ad2e3781b2f6b6bddb9778b31f,f9e158ca9bac3add88a3a0a5ae4c8becceeddece98f42a2f8aab3acc81977284,1e512981a352ab303e38b095ab11f71c3c51432c539f6a1f94fbb6d5ab64a4c3,1ef90de8bcf41b9a891771154578723a87bd63a1513672eb8364cf18cd5f94cf,COLUMN_UNSEEN,0,True,False
519,Q03,119,ENSG00000183087,GAS6,2,GAS6-1+GAS6-2,True,GAS6,True,True,GAS6,True,True,47307d14911b7f43f2433cb905ce58598752dc8090076b006e7931996c789b25,02125da84345ec6d616327c33870fc1c0a23348e36afd677b664d0d7bf078e9b,1e52af22413a1856f7b2c85139438079b5701fa24a7ab6f093668845cabf36d8,f20cec37862401a20439aad89eee016df5f50241f5406dd31724d61e7aabc406,DONOR_UNSEEN_ONLY,6,True,False
520,Q03,120,ENSG00000146457,WTAP,2,WTAP-1+WTAP-2,True,WTAP,True,True,WTAP,True,True,d915d43c8f40379c7fa6f989a04e722488d179e0fdb07f45c4074a3699e83b70,812401742e002feedea1f702d9bf66606308972be3e5f0e2185e0cc163a4ad26,1e59896989482f8516d04df8e3db67d0167b9b78a47f1e2b8dc9cce9c7f35f5b,518db27ac35d01940efd55a9aee01b0471cd68d55bd53d4db563a62dd2cb4357,DONOR_UNSEEN_ONLY,6,True,False
521,Q03,121,ENSG00000140470,ADAMTS17,2,ADAMTS17-1+ADAMTS17-2,True,ADAMTS17,True,True,ADAMTS17,True,True,df0376a0750baf94910b784ea8780ed03594d0a4b2e58a2bdde288cd6165ffe5,afcc6f2e0268f2d537bd9224a451f2df8d11bed5e992aa7bb8a85ce37b268933,1e5a447707214413c5c71594bed0550713398ff6c21325ece5124180345bed28,9b545046a8943c3ac87f1b928e8823afee0a50113799a55e15134ac6f2afb8d0,DONOR_UNSEEN_ONLY,6,True,False
522,Q03,122,ENSG00000130755,GMFG,2,GMFG-1+GMFG-2,True,GMFG,True,True,GMFG,True,True,79a43f85663c34585b302595096c9cb5e5294a06cd331f785db8b605bc4495e5,2874db66b05e026ebb42b5036e5f6afb2efcf6e2f4cc6883b0e75d381945a7fa,1e6a722ab584a98b85814b3315e63155533f16661a6cd89ed6588887780dafd8,4335d79b1049a50b3b4414b5b9fe4ab6a59ef0ad10fdab1971c9cbe252f9f2f8,DONOR_UNSEEN_ONLY,6,True,False
523,Q03,123,ENSG00000103111,MON1B,2,MON1B-1+MON1B-2,True,MON1B,True,True,MON1B,True,True,e6e6f5159f669d59e3f245e9bf402df50ff395c0210b14ea7a23aa3e1aecad97,31a0ffb3af9f99c008481294dc5d5461a1cfea6c7337a0038dfce421cf7c2120,1e7f97794a207f7295402bd7b11c6316386a580523bc7472c94aa7e0949264f4,970676db5a2d9eb512eda68a75f26d7671ee66bc6589d5531ebdd28227072f65,DONOR_UNSEEN_ONLY,6,True,False
524,Q03,124,ENSG00000164548,TRA2A,2,TRA2A-1+TRA2A-2,True,TRA2A,True,True,TRA2A,True,True,cc5c2047ffae1d2c6e5338408abb872b9baed4c55000d625e36275eee01361da,366cbeb2ea9daed4d82d5fa1eeec87639551b16600a8777f616904147f6f8823,1e83fd147fcc83126ef59398fc50fe44e5165d04d3e2b50e1dc126ee0ed9e5b5,5e5669beb1b527d2e37cbd99e211523acce30771683d8cecead51cefcb0cd1d9,DONOR_UNSEEN_ONLY,6,True,False
525,Q03,125,ENSG00000162601,MYSM1,2,MYSM1-1+MYSM1-2,True,MYSM1,True,True,MYSM1,True,True,72715620f133c6d89906060aea692af7ee25c1e7e60c8c1285a1538a331f3fbd,cc64edba5321bd6ed8d0883e444fc79fe6f90e5674ec2ea70d484863c5601b0a,1e8720ebffe905e07c6f25fdcc59540f436e0e7b6b23b8406f876cda7bd705b7,4dd714a785d0749a1bede32b537e7e178c4028177cf81c0802d9be896d39add7,DONOR_UNSEEN_ONLY,6,True,False
526,Q03,126,ENSG00000174516,PELI3,2,PELI3-1+PELI3-2,True,PELI3,True,True,PELI3,True,True,1af569e9daf3449e75b6e022af1d8c180de96404b2ca4f825099414b6a8485ce,68c0e29feff54bf26efee6f0db3de57cd4b3806e508bc18c11b9b9c60cf7430a,1e8fe1ca3bb54e1fbb960e10c17a0bcbba82b3d07b4e0bb807f1020bdf4349ed,dc004e577e1c4f8bfc416bf9a98374a86e24eb1d5392874cf340e8aafaa997dc,DONOR_UNSEEN_ONLY,6,True,False
527,Q03,127,ENSG00000154310,TNIK,2,TNIK-1+TNIK-2,True,TNIK,True,True,TNIK,True,True,f911764c302ec3f39b89b7bb4788d07363b8c4760d2faf37f47302054ca0a905,3b9b24886f32af152364cd43581410d586697a310bcb9365043a51da0fcff13f,1e932b589ff7ac67df8500070c4c50cb2d9bd88bd53d8fc240d3e791ddab1f46,2482eecb6b8af7e42845100e127a88e978191dbad3a05cb68f82f0e70cf9d161,COLUMN_UNSEEN,0,True,False
528,Q03,128,ENSG00000117280,RAB29,2,RAB29-1+RAB29-2,True,RAB29,True,True,RAB29,True,True,878413aaf0c47b487009d520769ba85aff2eb04f68cffb31b19c8d3bd0fadba6,5b39b85ddd1453a273a4d231ca0d6aa7c14ba9649ed419e41dc48a7cc64cb904,1e941807fb8f92e3f298e6134ec54e7cd7a0a2b16c0ea028cea446cb31ede7df,39887970eff539231d45297430af53f7b0c509a44e525c2998b6d748a5f1d3c9,DONOR_UNSEEN_ONLY,6,True,False
529,Q03,129,ENSG00000170545,SMAGP,2,SMAGP-1+SMAGP-2,True,SMAGP,True,True,SMAGP,True,True,0b853610d236ddd36e8de3ce7d901705dc22208ac78b63261f53ae1174fa1431,cd6e09025eef088d43a52832931c581087bb4542f4efc25b15336056edcf8b71,1e96cd127b6ca6adbf429787b8e2fccae66c9b6add75543080e441710ca4f15c,b41e6d7f95bf16d9a520e5418b2d6bcb419477866922e9cb863d8b5c12bba656,DONOR_UNSEEN_ONLY,6,True,False
530,Q03,130,ENSG00000173467,AGR3,2,AGR3-1+AGR3-2,True,AGR3,True,True,AGR3,True,True,d1be828507f95d6107efba65722453a694ccd6f1d6dfed9cc5edebeaf88729a0,5d38a57a5016bd7bf86142f86fe8f2da4709865e7c7185ba56287613e2c92d4a,1e972f0b9d1890346cba6d657b1c4d475fc2a04e511e4c4052a2bbe0e6caef4f,0244a41f1c9fd58dfc98aeab032c99ac399789ba9f95f5da0294befd77b7f684,COLUMN_UNSEEN,0,True,False
531,Q03,131,ENSG00000137200,CMTR1,2,CMTR1-1+CMTR1-2,True,CMTR1,True,True,CMTR1,True,True,9a7e87fbe321ffea6263ae5e0463b51b90e47eba64bec56c594338ba30db9614,07631ad31e2d387957aca1eb343eed0f7e8c5fe6f1ceff656dd86ef1b797d505,1eacc3420f6a616978c7408488a7eb3620ac697476a465b80b702422ad678de6,fa128f4aabc4a521f40f3eb2a1da9414fd389f8027142698c9a3f63f0b3e6826,DONOR_UNSEEN_ONLY,6,True,False
532,Q03,132,ENSG00000182324,KCNJ14,2,KCNJ14-1+KCNJ14-2,True,KCNJ14,True,True,KCNJ14,True,True,e58a2b45c1608a53c917dbb1269b02d067ec0804437491516f34d51ffff6b9f6,2e01461eab389b9834d2417d11390fc535d669a8fbb17956421d91e786626bb1,1eb17723dd02bd903ace2bb62bd9f534095d26b93848a4550ed9e53bddaa643b,0451c258254d282e88d47dbb0a4842013c61686cfb8bc32aa001044f3e365629,COLUMN_UNSEEN,0,True,False
533,Q03,133,ENSG00000198589,LRBA,2,LRBA-1+LRBA-2,True,LRBA,True,True,LRBA,True,True,1b0c14045cb8ef85904d111693bab701a7e1d94c1c858e061631b0623926863b,f7e0c24ebae24325ba89f441920290fee6e03f8f7ad9332dd74569b593473515,1eb30788f1fffc6841e654cfeabbe2bc19db0208e581c336c2009e730e893287,9f50c0fd5724e18c1b053973d99a8b0bffd65df89991b20f30f4cc8bbbdc4697,DONOR_UNSEEN_ONLY,6,True,False
534,Q03,134,ENSG00000117616,RSRP1,2,RSRP1-1+RSRP1-2,True,RSRP1,True,True,RSRP1,True,True,34920536d0409fae535ac6175c538d924af70b839b2ef2ed32aa864552086356,55e16ae872794e736b94fafcd4b8a771e44b2ce34653c7b9f0eda7280ee884c9,1ec6f41ea46bef36b5410e7050788205304d3052242e1a6b2200a71a0f3c91fb,1e02b3b89a7b89daddeb9e893deccc637f1d70507764eff18efaabfd89bac1f2,COLUMN_UNSEEN,0,True,False
535,Q03,135,ENSG00000170260,ZNF212,2,ZNF212-1+ZNF212-2,True,ZNF212,True,True,ZNF212,True,True,156bddfea3d3e68de484730004102075965afac13d2de03b7eaaf9e15ae08e27,3a4b0c198212d5c518a54dc4060012a6218b0bc07d107d11595488fd8f55db30,1ecae99245179c4423c5523618c09719e4333c39583618ae993afdc86eeeaeea,5cea9c4ed4dad0afeee9688e1f5751518361709f18c9f9ad675a637728e5feba,DONOR_UNSEEN_ONLY,6,True,False
536,Q03,136,ENSG00000106477,CEP41,2,CEP41-1+CEP41-2,True,CEP41,True,True,CEP41,True,True,22765a3baccdea409ff67775154610f2551505494bae133b839f41007c67dc3f,7f07575d403410737831c66910d66c124e567000adf464cefd30db464fc47237,1f0ed62355c7cc6065e3b6bd8d04837cf09dac4a6adff71069cf596e6dd04e35,a96d960bac692a45ebff72f5634a859e7f9f66177f4f12121244a18697bc38b6,DONOR_UNSEEN_ONLY,6,True,False
537,Q03,137,ENSG00000101310,SEC23B,2,SEC23B-1+SEC23B-2,True,SEC23B,True,True,SEC23B,True,True,b9766e1bfef8c78f29e09f529b17934c95dbcbc28d15010d21e3844d7843738f,287b3ae9372fc839e21ee7c77d836e4c9f24ba2252f139698c337554c009ea19,1f149084abb5209a48ec0520ecbd3d36ae27989f1ed60180e36c4599c96e0a93,2e250caa6e98a054c79b4dc038437d490276d85bbe54925fccf5e61b478d1adb,COLUMN_UNSEEN,0,True,False
538,Q03,138,ENSG00000103351,CLUAP1,2,CLUAP1-1+CLUAP1-2,True,CLUAP1,True,True,CLUAP1,True,True,4ba9b632316dddd1a00499556f943c1e2b14bc719b8a28a0fcf70d8265a9506a,76befde00eb6eabb8e2f735ddd2a9658c89713bccf48fb112603db2bd8ecdce8,1f28150c9480ebf531c61e678c2d34eefc636c7be2e7ee112c284a1e46488991,a42460ccba43e4cc2d8cb7f12c565af11520ae20a9b62616f917d9b193f28006,DONOR_UNSEEN_ONLY,6,True,False
539,Q03,139,ENSG00000100139,MICALL1,2,MICALL1-1+MICALL1-2,True,MICALL1,True,True,MICALL1,True,True,78b4c218d1d541c68b94da186655b1418368c8cbe93b208989e1b5bd5ff255f7,67fccaa669f699508b3ea2ed031c26d8cf6f35965b82df18cef83dc397ce2c8a,1f32fc3cc22ed1ee603b55946bc74a6adc65fb591ef73a1fb0843958144eb271,c0a5933d3f5d6a8351e71566d0f0b6a9c4514b0ff29aab6a714c070a50314f3a,DONOR_UNSEEN_ONLY,6,True,False
540,Q03,140,ENSG00000139899,CBLN3,2,CBLN3-1+CBLN3-2,True,CBLN3,True,True,CBLN3,True,True,9ef8608c04f702a9a64e9f09f6d9f7df668b32cc30e5664627c3c70bf1f53771,9af8d507bf71f2f32fe36d04c5ce93a1d3671804b78d081f35128c1b1c1c4e6e,1f5a7c25b67c707fed93b9bfcbbde35e87e4417e381c8548e8b12ec7a66eb9b7,f8f9994acd8c374480d1345ac616650474ea86692327fcb2be26e692b787054f,DONOR_UNSEEN_ONLY,6,True,False
541,Q03,141,ENSG00000013288,MAN2B2,2,MAN2B2-1+MAN2B2-2,True,MAN2B2,True,True,MAN2B2,True,True,a49b9f888292297aa9ef93a3c32564fc34399e38c86c320e08c24578accc8a49,66b5c0ebee0ff4ed3d2099f0374d96e25ec7f9e53d241fcd28d94f996ca0d4ea,1f79eba61d3d7bbc5d0bf3cebc64a1466a1dcf5240e899fdf22cc55e71d3bc50,65b9255dd3b70516ab7d7e7d21a105313840be58c4adf483cda9aa83b68fa8d8,DONOR_UNSEEN_ONLY,6,True,False
542,Q03,142,ENSG00000174405,LIG4,2,LIG4-1+LIG4-2,True,LIG4,True,True,LIG4,True,True,b5b25e8087d8ae0bf5eb7c64ccac697e15ae6daa68abc17c95176ef8fd4b2c67,2c6dbc57c235d2d5206fc81cf1642bb67cfaa470ee217d63013a794b0a2059d0,1f8257b7cf6926c4681ef157fa8f2a80964d43ad7725a5a3ace1ea7c1bf488a4,2870a9fcca525256a082534b14323ed3cce5c897a046ed6929ad404f0739312b,COLUMN_UNSEEN,0,True,False
543,Q03,143,ENSG00000106565,TMEM176B,2,TMEM176B-1+TMEM176B-2,True,TMEM176B,True,True,TMEM176B,True,True,57dea6e03bf0db088d0976e36119b02f296f94e184dd667ec97863ba2b77f9a3,df42f78f157149c664acab108701e657c8ddcd6ea0e5e31016f28a2f651fbfd9,1f8a07a393c1556f36a331555de312f1ce35214b02bb98de6004482260248945,0e55862ddd4c24cb5f6a7f58fdef36d4c073a2b6ec8eb431c82e42631c423490,COLUMN_UNSEEN,0,True,False
544,Q03,144,ENSG00000052850,ALX4,2,ALX4-1+ALX4-2,True,ALX4,True,True,ALX4,True,True,ac80354f591e4efd871f9642649c5eb04eb6b9ef8a26a2d866b59712abb4dec4,a5d186a01c26294aadb7e8b3da62ee4356ecad0a7fe0ee07b1d6c9d388502004,1f8bdb808c85811b827f25604b8c697b0afaecc7b6c6f440fbbf15b17438cb22,e3b23b0442270b4c0f8710e706dd8ad6f256f9f7805e9ed78a2e7a42e3415960,DONOR_UNSEEN_ONLY,6,True,False
545,Q03,145,ENSG00000138613,APH1B,2,APH1B-1+APH1B-2,True,APH1B,True,True,APH1B,True,True,f28d8955cfe51b13ee6dbc44602cdaddb452913853c0f05ae2c2b49a8dcc0317,010561f8b7172f6edcfe6a6fbf5f6e80b3a5a0ea5bc6c70a7bad50d27483bdc4,1fa49fe74b19e65cce304c91a112b0cebbdd08b8613ed2bb77b8ddeff4aa94bd,bf3bc2c5fe823a0f763730dd87cd9254ad59e27c40a985385ab26e8ede3ef0c6,DONOR_UNSEEN_ONLY,6,True,False
546,Q03,146,ENSG00000126247,CAPNS1,2,CAPNS1-1+CAPNS1-2,True,CAPNS1,True,True,CAPNS1,True,True,32ca7933f3a1b6f888f88e079013f959ac6db1fee7b1c5006cafc54da964b7e3,f4515e9f31a6c0c3fb36baae156a1df64d16cd518efd0764059a6111fba9f029,1fb0570e9289cf2e0ee2c69681290a9f8e967ecfc8af90486c17d83148be40f5,d80e9671fc2fb86f7a21d2b70fe712937bf30899c60748c24a05bbcb69f14b40,DONOR_UNSEEN_ONLY,6,True,False
547,Q03,147,ENSG00000162729,IGSF8,2,IGSF8-1+IGSF8-2,True,IGSF8,True,True,IGSF8,True,True,54b6fff7e4322f6e8eef2a8d8290fde7754417de23f34c0851eed2190f31da26,3893de3da5aa8a1cf42ba926334d787bef1c6f4e481e0d4d4c6f52ccb14a25c8,1fb51cbebb3d55df0c569a390766c589b98b369838cac4bcc66a94f1a79242e3,a2ce8e4eb9780f550fab00c68d170bf56107cb1414b6ba202ff3038ce649826a,DONOR_UNSEEN_ONLY,6,True,False
548,Q03,148,ENSG00000169594,BNC1,2,BNC1-1+BNC1-2,True,BNC1,True,True,BNC1,True,True,4baf4a2574ca13ffbc73abd85e68e7ef38b000f2b2b822fd894be26d8422291f,3d913f8aef8fcd4874d6fed723e2814ca29aadbe53503e4c71db1775d40e285a,1fb8fe6c0a03bf41d1531ec29401bdce8852f8eb8c79ca0db4988ba7b95ad5f2,3827515485fdd29d9e8643b3034f4cd74e2299fd8fd5c4246a6ed1cd378b9f23,DONOR_UNSEEN_ONLY,6,True,False
549,Q03,149,ENSG00000125266,EFNB2,2,EFNB2-1+EFNB2-2,True,EFNB2,True,True,EFNB2,True,True,bff4c0d14b6e9bf6eec7f8b7eac4dc2802223eb7c8e2be31898428b65099f84b,b405f8bfe15add5136bfce7bc11f73155f374cd39af73fe225717475029a467b,1fbf301a01ab3533cd796b873d16f0d3d12953491d0ba7bf17d03f79c8d39f9a,5e9d19fde19ed26701acf05284a49a073b53c8de96208280783073ca147b5d27,DONOR_UNSEEN_ONLY,6,True,False
550,Q03,150,ENSG00000138767,CNOT6L,2,CNOT6L-1+CNOT6L-2,True,CNOT6L,True,True,CNOT6L,True,True,0ab8446982a295f81a71e0efe67a22579ad45ab19734d535ebb17d00b177330a,79473b2fdca06b151788b1db5701da5fa3b4fa9130e753ed5e0083ccd3a3bbf4,1fe2445aacb35a88851c8fc26963c0d08007110b25b70a278c362cea8b05b488,03218c91cee94138b52be87920c1da6b88b4cb17133683491f12d2a889e95006,COLUMN_UNSEEN,0,True,False
551,Q03,151,ENSG00000198146,ZNF770,2,ZNF770-1+ZNF770-2,True,ZNF770,True,True,ZNF770,True,True,53ed9a9d186d4cee541ba9427090361d1b5e77923f4ec0c8b372410df99c4923,7b7ee75022ac3fe0a8436f8e7dcc3f7a4187819ccf40e658e1932f894289f1e5,1feeae5df92926f4b6cfe3252da4d1459ec88e6c87915bc98262af1627d74876,8f135b99c6166392059057ca3383fc2731ccd6b70db1fd23a1cbf3bbcfb5d203,DONOR_UNSEEN_ONLY,6,True,False
552,Q03,152,ENSG00000119778,ATAD2B,2,ATAD2B-1+ATAD2B-2,True,ATAD2B,True,True,ATAD2B,True,True,61e14df475a1afe5232bc658edff55e03c9a519225255fd94a19374384b81b04,9511a25187de4fbc672060f6ce251663e0617d7d7d14870c2d3691845896b145,1ff82889a97923d577ac3441f91bbb6e0635f73ac99c5ff79229d5238398e710,e1ed1986db3499f2d8af6373b05f1d015a5008900e89cb6fa12cc84eb4ad6853,DONOR_UNSEEN_ONLY,6,True,False
553,Q03,153,ENSG00000170500,LONRF2,2,LONRF2-1+LONRF2-2,True,LONRF2,True,True,LONRF2,True,True,de00593107a620dcdaae89199bb95b0394eff8bfcb3c6b63f382078aa5e8b068,a74bf06d23cc15ce337a3b346a78c8e9dccbeb6a24e0823471f7a64f91e3c953,20056a98d128ba61cac24b27b465f30e4be352362de0bc5b49e31fa12814da35,e6ca30bffd7a780b812e84ad44d28c6c4a4cf2cc9821ac852d37e8840c92d840,DONOR_UNSEEN_ONLY,6,True,False
554,Q03,154,ENSG00000151743,AMN1,2,AMN1-1+AMN1-2,True,AMN1,True,True,AMN1,True,True,3d2bfe4f9b67ad9af5a837750604f35f5bc6576fa0601c165844f4665fe68a59,f36d59449570df805af3c8a6d3ac2dd79b2960f7d301d6fea6d324accebf68b8,2007ab36314d62f5a195f7776c889aaf772441effcfb7f3c2c25b88a86aa308e,3830dc817ae3f68baf1ab004b8bb1d0b939400a7e1c2ebeb0a66be1a1e8245dc,DONOR_UNSEEN_ONLY,6,True,False
555,Q03,155,ENSG00000175782,SLC35E3,2,SLC35E3-1+SLC35E3-2,True,SLC35E3,True,True,SLC35E3,True,True,600f89a2798504fbc6f2f8a8ea317a964b8c086fca51240dce509217b3845d26,58bf296c9b7eb6f7a2035e890f3027ba7b9d5aa41e71d34a6ecd04e7a9ef3a26,2016a6f670085734f21e05aa6b505ee36f6f202b60f3cd9edbd0ef7893627929,f59638cc5abcc2d88ca2fbbfc85016778cd69fede20b65bc2ca2505ca1dbd81f,DONOR_UNSEEN_ONLY,6,True,False
556,Q03,156,ENSG00000079387,SENP1,2,SENP1-1+SENP1-2,True,SENP1,True,True,SENP1,True,True,a1c565eb670c5f1466cc0a03db2bbb4bc52381b0ee4b01809f47835ec2359307,99650e7fb70cf49caf08c1ecd512fd508a7923f9a6ddafa821f32ce7f14be2d3,2038af3b25cb263dcacf554fee96b687efe671d0c453f00b419abbe6be17da36,822dc90fdfe27c01ad67fac073ff3a27dfeedc870cdab47893347aeeb65e8d69,DONOR_UNSEEN_ONLY,6,True,False
557,Q03,157,ENSG00000167283,ATP5MG,2,ATP5MG-1+ATP5MG-2,True,ATP5MG,True,True,ATP5MG,True,True,8f45cf44f03e155401eff6b65b39ad59b66f6fb1645ca718cbd3a11a908923ad,ae4320dec7c376115f4ef1afd4e9031c8373f0ddf94a4338a4366d554ead5346,2042d080dc81e2d18377383d5b56ae302971e525ab5820ab99aa64228daee7a1,6cd17398639b6209072f58f66134328b60e40ac5cbdfeb9f04ae93c21558652c,DONOR_UNSEEN_ONLY,6,True,False
558,Q03,158,ENSG00000110497,AMBRA1,2,AMBRA1-1+AMBRA1-2,True,AMBRA1,True,True,AMBRA1,True,True,2c3bd43b12c2db2e403355a41efad7cd4022fbae304e3a69bff23f16b98156f7,8a546ebf17da2b668393454abb8f57e183ec6ac1e2e4c701a5a59e8455a88854,20503ccad38444be4d84c54b83b3ac3aaaa2ef549c2674ee663f2a40abb7798c,2171f7ea88a6b9fa569b4efb15d700f942669b70651cacbebc1eb423a24bd559,COLUMN_UNSEEN,0,True,False
