draw,endpoint,delta_MH_vs_M
862,absolute_error,0.002929653182614733
862,excess_error,0.05997944940120017
863,absolute_error,-0.08373261374477864
863,excess_error,0.14676106468775318
864,absolute_error,-0.0019648770916796286
864,excess_error,-0.02283241736840702
865,absolute_error,0.001259250390995148
865,excess_error,0.09809141670596858
866,absolute_error,0.1284290991700523
866,excess_error,0.07063414884087482
867,absolute_error,0.0
867,excess_error,0.0
868,absolute_error,-0.08294915943141304
868,excess_error,0.116162478392168
869,absolute_error,0.05207484318523949
869,excess_error,0.04303581847780593
870,absolute_error,0.07405427197092287
870,excess_error,0.04029298678332647
871,absolute_error,-0.0510164125197992
871,excess_error,-0.0076254261869483034
872,absolute_error,0.012360213282735821
872,excess_error,0.06478775617326755
873,absolute_error,0.0
873,excess_error,0.0
874,absolute_error,0.0478441570086775
874,excess_error,0.06158575479437335
875,absolute_error,-0.09896693974624257
875,excess_error,0.23562837575991233
876,absolute_error,0.146130042182616
876,excess_error,0.09340987914405555
877,absolute_error,-0.024959258215990498
877,excess_error,0.25364370392460156
878,absolute_error,-0.10812261648593288
878,excess_error,0.06060000784849253
879,absolute_error,-0.019414510191419865
879,excess_error,0.021072849100602652
880,absolute_error,0.03586970544634893
880,excess_error,0.11563808340780087
881,absolute_error,0.12567268918066654
881,excess_error,0.12224854991788425
882,absolute_error,-0.059179589560480264
882,excess_error,0.09389158035177354
883,absolute_error,-0.021710078739275995
883,excess_error,0.034388355683699065
884,absolute_error,-0.06515126861308547
884,excess_error,0.04657820047049734
885,absolute_error,-0.008685893040265302
885,excess_error,-0.00989340046690299
886,absolute_error,-0.05623077974392758
886,excess_error,0.03651841038337904
887,absolute_error,0.0
887,excess_error,0.0
888,absolute_error,-0.020858657778266166
888,excess_error,0.08019916126252498
889,absolute_error,-0.0017907223760645018
889,excess_error,-0.01793739546633912
890,absolute_error,-0.033306254393207224
890,excess_error,-0.015384281235548603
891,absolute_error,0.08518809410401287
891,excess_error,0.13324713825299686
892,absolute_error,0.11804377024603792
892,excess_error,0.08499220674340945
893,absolute_error,0.050044928099144306
893,excess_error,0.07291589007391121
894,absolute_error,-0.003024435181884688
894,excess_error,0.01874773587162506
895,absolute_error,0.0117025909227777
895,excess_error,-0.05167202047409449
896,absolute_error,0.0
896,excess_error,0.0
897,absolute_error,0.06808109274934945
897,excess_error,0.11134254504909658
898,absolute_error,-0.059665324594596725
898,excess_error,-0.020877453050277817
899,absolute_error,0.04506980311197932
899,excess_error,0.06192181484366779
900,absolute_error,-0.11555568331906285
900,excess_error,0.07380843780164956
901,absolute_error,-0.048245325371745015
901,excess_error,0.059611614511891856
902,absolute_error,0.0008881299204141158
902,excess_error,0.0886585629761967
903,absolute_error,0.08089161823631166
903,excess_error,0.015432446945974565
904,absolute_error,0.027195440413897497
904,excess_error,0.0656984921590823
905,absolute_error,-0.0025036096714251554
905,excess_error,-0.04819823439722663
906,absolute_error,-0.08702669541015454
906,excess_error,0.08014169142994884
907,absolute_error,-0.0009248181257825672
907,excess_error,0.05474680872477185
908,absolute_error,0.04953894687402953
908,excess_error,0.23410177692664164
909,absolute_error,-0.014303215586015517
909,excess_error,0.23564995091483856
910,absolute_error,0.0
910,excess_error,0.0
911,absolute_error,-0.0960971340234957
911,excess_error,0.134579226250506
912,absolute_error,-0.045281667883100375
912,excess_error,0.17406318994204723
913,absolute_error,0.0010911106382542224
913,excess_error,0.12408678771793089
914,absolute_error,-0.03116027183599357
914,excess_error,-0.01346349883652349
915,absolute_error,0.07429969137135706
915,excess_error,0.03675124576021982
916,absolute_error,-0.06564075745030544
916,excess_error,-0.03323419885495873
917,absolute_error,0.04556189316703072
917,excess_error,0.15402301017256073
918,absolute_error,-0.0012918654064886681
918,excess_error,-0.026705904694034284
919,absolute_error,-0.014795179290920557
919,excess_error,0.04650162752566898
920,absolute_error,-0.05823244894848678
920,excess_error,-0.024133841026171297
921,absolute_error,-0.0437177574192912
921,excess_error,0.04686461264155768
922,absolute_error,-0.08515016661675483
922,excess_error,0.1643436323394331
923,absolute_error,-0.014206537187364764
923,excess_error,0.23183213042694292
924,absolute_error,0.039454641928973744
924,excess_error,0.07568014758226624
925,absolute_error,0.1679142984951157
925,excess_error,0.1865077196975648
926,absolute_error,0.11561146303871868
926,excess_error,0.11950419082669232
927,absolute_error,0.010725787887234817
927,excess_error,-0.04049045298012666
928,absolute_error,0.0401250620236405
928,excess_error,0.005940460037009698
929,absolute_error,0.057176746623313825
929,excess_error,0.029835643307010475
930,absolute_error,-0.018814233340138254
930,excess_error,0.07919139464057634
931,absolute_error,-0.0009258103306606369
931,excess_error,-0.025596099330434507
932,absolute_error,-0.05356780316349521
932,excess_error,0.03896607377531895
933,absolute_error,-0.037942608513010345
933,excess_error,0.06612288229864915
934,absolute_error,0.0158832759626785
934,excess_error,0.15304673675150818
935,absolute_error,0.11872060949568071
935,excess_error,0.0395488980628928
936,absolute_error,0.15293153703987644
936,excess_error,0.0846121248825967
937,absolute_error,0.013347616803747053
937,excess_error,-0.042354759484208866
938,absolute_error,0.01552663094395984
938,excess_error,0.04057979523296781
939,absolute_error,-0.03486452150870165
939,excess_error,0.07500752282718989
940,absolute_error,-0.012669240037377705
940,excess_error,0.06242733143034286
941,absolute_error,0.05560870237384184
941,excess_error,0.05719852152503875
942,absolute_error,0.0
942,excess_error,0.0
943,absolute_error,-0.0022712720212352266
943,excess_error,-0.03385638100031384
944,absolute_error,-0.0173222590944619
944,excess_error,0.01681219604317652
945,absolute_error,0.11244382027846153
945,excess_error,0.18442938984964452
946,absolute_error,0.0
946,excess_error,0.0
947,absolute_error,-0.07143240075281762
947,excess_error,0.12118610941427535
948,absolute_error,0.05872153134549376
948,excess_error,0.21260548306507204
949,absolute_error,0.0
949,excess_error,0.0
950,absolute_error,0.18924325732770114
950,excess_error,0.1743582422534181
951,absolute_error,-0.008355470624369032
951,excess_error,0.13073927012692782
952,absolute_error,0.0
952,excess_error,0.0
953,absolute_error,-0.00157176859949677
953,excess_error,-0.02847115168728276
954,absolute_error,-0.11023771696295322
954,excess_error,0.20078628553108038
955,absolute_error,0.0
955,excess_error,0.0
956,absolute_error,-0.03861597045963618
956,excess_error,0.0713103948273081
957,absolute_error,0.0
957,excess_error,0.0
958,absolute_error,-0.018611539507233953
958,excess_error,-0.05353281868269928
959,absolute_error,-0.0027695506399279647
959,excess_error,0.10943699207342912
960,absolute_error,-0.054145784582243506
960,excess_error,0.16422975689917368
961,absolute_error,-0.0011390106103608578
961,excess_error,-0.019065675207019277
962,absolute_error,-0.0020059735921108767
962,excess_error,-0.03379266206547833
963,absolute_error,-0.0012586337239531842
963,excess_error,-0.020517992280568477
964,absolute_error,0.04454891153559547
964,excess_error,0.07253704821586016
965,absolute_error,0.0009198170490661405
965,excess_error,0.07554785245579057
966,absolute_error,0.06542324697353252
966,excess_error,0.029405921312561346
967,absolute_error,-0.023113653789305567
967,excess_error,0.005675860009214767
968,absolute_error,-0.09396682894986856
968,excess_error,0.16493042193173552
969,absolute_error,-0.02451272067858231
969,excess_error,-0.05653093403733135
970,absolute_error,-0.05605804029918078
970,excess_error,-0.00888442659296631
971,absolute_error,8.464139777561997e-05
971,excess_error,0.05185008034798917
972,absolute_error,0.06919493189621366
972,excess_error,0.1940772520456794
973,absolute_error,-0.07866257255280729
973,excess_error,0.03250128208698498
974,absolute_error,0.06080376237344389
974,excess_error,0.029452388704244804
975,absolute_error,0.0012947325260491472
975,excess_error,0.1280803188800975
976,absolute_error,0.09972084880673418
976,excess_error,0.10881133225644654
977,absolute_error,-0.06207324869078261
977,excess_error,0.102208707390571
978,absolute_error,0.05259285354291947
978,excess_error,0.07745028396119073
979,absolute_error,-0.011356161676315767
979,excess_error,0.06566587830911445
980,absolute_error,0.003391063063957789
980,excess_error,0.06285004334663742
981,absolute_error,0.1336752730471163
981,excess_error,0.11027563953362549
982,absolute_error,0.12258024328518205
982,excess_error,0.11210276807286526
983,absolute_error,-0.00423919877286667
983,excess_error,0.017702023718396086
984,absolute_error,-0.026543605586199438
984,excess_error,0.02756659910754842
985,absolute_error,0.05621873959220984
985,excess_error,0.08668924472619763
986,absolute_error,0.0
986,excess_error,0.0
987,absolute_error,-0.059639328857306294
987,excess_error,-0.02707919301480406
988,absolute_error,-0.06145455044352928
988,excess_error,0.10463732028290731
989,absolute_error,0.04884179427393949
989,excess_error,0.05391176274318958
990,absolute_error,-0.0026667079861244503
990,excess_error,0.021009018114122768
991,absolute_error,-0.020061874188890806
991,excess_error,0.08361584139367018
992,absolute_error,0.02730088489500466
992,excess_error,0.01555786936969401
993,absolute_error,-0.0010059002984981191
993,excess_error,-0.01679862969460415
994,absolute_error,0.0966246786733663
994,excess_error,0.07691006891558856
995,absolute_error,-0.05186317419321913
995,excess_error,0.18046444849117266
996,absolute_error,0.052603809474766706
996,excess_error,0.1114105267409975
997,absolute_error,0.09851963535123322
997,excess_error,0.09479679452984613
998,absolute_error,0.05133821958136273
998,excess_error,0.06902416624981357
999,absolute_error,0.11638036474652572
999,excess_error,0.047746269938647314
1000,absolute_error,-0.05976453705862881
1000,excess_error,0.05273906213716643
1001,absolute_error,-0.023534299392374967
1001,excess_error,0.1866011133378307
1002,absolute_error,-0.01194505534663821
1002,excess_error,0.069270903975225
1003,absolute_error,0.10458573862601983
1003,excess_error,0.09125750847548994
1004,absolute_error,0.0
1004,excess_error,0.0
1005,absolute_error,0.034350983349484276
1005,excess_error,0.08732691819118427
1006,absolute_error,0.0
1006,excess_error,0.0
1007,absolute_error,-0.034301608782063966
1007,excess_error,0.13444435509482583
1008,absolute_error,0.06419821810921611
1008,excess_error,0.0589017321462048
1009,absolute_error,-0.060473854045932016
1009,excess_error,-0.027005281167540952
1010,absolute_error,0.1381168073076966
1010,excess_error,0.11793164841668713
1011,absolute_error,-0.019627428652189204
1011,excess_error,0.14741708232747291
1012,absolute_error,-0.0009638834253719696
1012,excess_error,-0.027184349187549743
1013,absolute_error,0.14962303049037584
1013,excess_error,0.11187944275022706
1014,absolute_error,0.0
1014,excess_error,0.0
1015,absolute_error,-0.010057622863201643
1015,excess_error,0.17685263388617906
1016,absolute_error,0.03863757753094336
1016,excess_error,0.04086324541072587
1017,absolute_error,0.005144729076994414
1017,excess_error,-0.005121198481338784
1018,absolute_error,-0.12980244420041054
1018,excess_error,0.08284257642404558
1019,absolute_error,-0.04521068142247484
1019,excess_error,0.10857139368213857
1020,absolute_error,0.09280194935941018
1020,excess_error,0.10279092123669901
1021,absolute_error,0.05780595477013195
1021,excess_error,0.039903644415118865
1022,absolute_error,0.02682206382916812
1022,excess_error,-0.06095791686354106
1023,absolute_error,0.08505858608471742
1023,excess_error,0.16401685479089392
1024,absolute_error,0.18228499752063487
1024,excess_error,0.25559734799846906
1025,absolute_error,-0.05206499943730769
1025,excess_error,0.0788914385693265
1026,absolute_error,0.0
1026,excess_error,0.0
1027,absolute_error,0.04324980483598204
1027,excess_error,0.27279706931832937
1028,absolute_error,0.11932709905331469
1028,excess_error,0.11282501455882343
1029,absolute_error,0.0
1029,excess_error,0.0
1030,absolute_error,-0.0440810494378049
1030,excess_error,0.10613277091882493
1031,absolute_error,0.07220953597036639
1031,excess_error,0.062272022100730885
1032,absolute_error,0.0503944761335136
1032,excess_error,0.10108890925815259
1033,absolute_error,-0.004686529933697603
1033,excess_error,-0.036916710037850645
1034,absolute_error,0.044039392401624314
1034,excess_error,0.062399165679521675
1035,absolute_error,-0.003791865999873001
1035,excess_error,0.02421657212732544
1036,absolute_error,-0.04451883385165238
1036,excess_error,-0.00709604131190682
1037,absolute_error,0.0
1037,excess_error,0.0
1038,absolute_error,0.15028680083524612
1038,excess_error,0.10296739012038902
1039,absolute_error,0.0007436226084705178
1039,excess_error,0.0989560699892531
1040,absolute_error,0.07211480187670823
1040,excess_error,0.04148231083327665
1041,absolute_error,0.07312875675828553
1041,excess_error,0.06898359726974897
1042,absolute_error,0.049543646837776456
1042,excess_error,0.03163523078026966
1043,absolute_error,0.05068557274968146
1043,excess_error,0.11337322518204655
1044,absolute_error,-0.02013111101292202
1044,excess_error,0.0614153374921945
1045,absolute_error,-0.026860612418581835
1045,excess_error,0.09085716591757852
1046,absolute_error,0.050046576450284354
1046,excess_error,0.15382484972997004
1047,absolute_error,0.06386029461838535
1047,excess_error,0.23480345267195557
1048,absolute_error,0.1320099155805786
1048,excess_error,0.13536570545395393
1049,absolute_error,-0.10948515180711542
1049,excess_error,-0.016493880455407738
1050,absolute_error,-0.02884565607364519
1050,excess_error,-0.005056149096738571
1051,absolute_error,-0.015676576986684742
1051,excess_error,0.056413487349553114
1052,absolute_error,-0.04017906833733824
1052,excess_error,-0.006787122898579323
1053,absolute_error,-0.02235320894385744
1053,excess_error,-0.04025330897571806
1054,absolute_error,-0.0024161596237098682
1054,excess_error,0.09998106392570458
1055,absolute_error,0.08606958029928767
1055,excess_error,0.15207619453045745
1056,absolute_error,0.09918665063830934
1056,excess_error,0.11019128800600017
1057,absolute_error,-0.07580558470432852
1057,excess_error,0.07848708763089476
1058,absolute_error,-0.009956098518000478
1058,excess_error,0.0852264830308113
1059,absolute_error,-0.06616305420221658
1059,excess_error,-0.007614898118008373
1060,absolute_error,-0.03726153015042026
1060,excess_error,-0.002967666528113333
1061,absolute_error,-0.01936197143872829
1061,excess_error,0.02512483854070694
1062,absolute_error,-0.02036686743899103
1062,excess_error,0.07180605323062117
1063,absolute_error,-0.03859286517731817
1063,excess_error,-0.03863500478386175
1064,absolute_error,-0.059360725284720695
1064,excess_error,0.05311478553861706
1065,absolute_error,0.02965315973439373
1065,excess_error,-0.029499822750442495
1066,absolute_error,-0.02119349963505468
1066,excess_error,0.06397871645668417
1067,absolute_error,0.06807410927669241
1067,excess_error,0.13955338768857986
1068,absolute_error,-0.031875410044378015
1068,excess_error,-0.027679519885434146
1069,absolute_error,-0.051295938232652036
1069,excess_error,0.06911479813109862
1070,absolute_error,-0.05436723526865528
1070,excess_error,0.06457704397382272
1071,absolute_error,-0.058336935348820784
1071,excess_error,0.024719316755829113
1072,absolute_error,-0.042803159197209284
1072,excess_error,0.09068929599392109
1073,absolute_error,0.0
1073,excess_error,0.0
1074,absolute_error,0.03336926385154511
1074,excess_error,0.005169288793355142
1075,absolute_error,-0.03413722502382963
1075,excess_error,0.07816834911830711
1076,absolute_error,0.13436914939141859
1076,excess_error,0.12911619190092058
1077,absolute_error,0.02307746895162168
1077,excess_error,0.09447776814908336
1078,absolute_error,-0.051892591999515056
1078,excess_error,0.05501437407984673
1079,absolute_error,0.003946890045952922
1079,excess_error,-0.06088028142118331
1080,absolute_error,-0.10265038468907588
1080,excess_error,0.23652424542210387
1081,absolute_error,0.0554179052404429
1081,excess_error,0.006753218585377941
1082,absolute_error,-0.19353720878589312
1082,excess_error,0.27128292282507405
1083,absolute_error,-0.1001401576161339
1083,excess_error,0.0777529474903779
1084,absolute_error,-0.02366941923442554
1084,excess_error,0.048809363324252786
1085,absolute_error,-0.053559023386972174
1085,excess_error,0.1813082766472853
1086,absolute_error,0.046418143811572166
1086,excess_error,0.025662564810144638
1087,absolute_error,0.052628590699530256
1087,excess_error,0.06689376139314554
1088,absolute_error,0.0011282329684237258
1088,excess_error,0.11899486643290096
1089,absolute_error,0.14059757255691224
1089,excess_error,0.1845793531364187
1090,absolute_error,-0.0007732269435538841
1090,excess_error,-0.013777956784163336
1091,absolute_error,-0.035090018031266254
1091,excess_error,0.10534893567459865
1092,absolute_error,-0.08773782750346551
1092,excess_error,-0.16341564280639048
1093,absolute_error,0.0
1093,excess_error,0.0
1094,absolute_error,-0.17634346322117242
1094,excess_error,-0.018171345991591002
1095,absolute_error,0.07474481670239712
1095,excess_error,0.048146902533272896
1096,absolute_error,-0.020984232587415906
1096,excess_error,0.03548794364362241
1097,absolute_error,-0.0341024321449946
1097,excess_error,0.07225700678898048
1098,absolute_error,0.03529315109790776
1098,excess_error,0.004205132688863067
1099,absolute_error,-0.04588639698395167
1099,excess_error,-0.00862830375906869
1100,absolute_error,-0.05908546476534675
1100,excess_error,0.07613923683719229
1101,absolute_error,-0.22611398546801284
1101,excess_error,0.08440679714309682
1102,absolute_error,0.0
1102,excess_error,0.0
1103,absolute_error,0.04843464328950502
1103,excess_error,0.0064132484057004115
1104,absolute_error,0.0
1104,excess_error,0.0
1105,absolute_error,-0.015515514411322595
1105,excess_error,0.058999237019194496
1106,absolute_error,0.030720779748429728
1106,excess_error,0.03079958825070092
1107,absolute_error,-0.023540754198902114
1107,excess_error,-0.009218495840500973
1108,absolute_error,-0.05177623270354455
1108,excess_error,-0.07149866287385717
1109,absolute_error,0.009976509566511726
1109,excess_error,-0.05105069486634799
1110,absolute_error,-0.02062770998101554
1110,excess_error,-0.02157353807802302
1111,absolute_error,-0.048086313120420554
1111,excess_error,0.10297504372298964
1112,absolute_error,-0.09409571137703428
1112,excess_error,0.1112120452232432
1113,absolute_error,0.0
1113,excess_error,0.0
1114,absolute_error,-0.015839428806833956
1114,excess_error,0.15733348031140665
1115,absolute_error,0.0013947336755898876
1115,excess_error,0.10596953339873758
1116,absolute_error,0.053441215207374194
1116,excess_error,0.051976990568243654
1117,absolute_error,-0.045322198777302834
1117,excess_error,-0.06101244972431985
1118,absolute_error,-0.006949392425468259
1118,excess_error,-0.019620145568042913
1119,absolute_error,0.04848374055438278
1119,excess_error,-0.003511019133491185
1120,absolute_error,0.1351197145498227
1120,excess_error,0.15133949760031756
1121,absolute_error,0.07930270161101963
1121,excess_error,0.013042353103251747
1122,absolute_error,0.057420948456557784
1122,excess_error,0.04640438956922743
1123,absolute_error,0.01642511074470261
1123,excess_error,-0.06341711703786643
1124,absolute_error,0.003967487836430972
1124,excess_error,-0.051436892209788455
1125,absolute_error,0.01677022887999189
1125,excess_error,0.10881919445022148
1126,absolute_error,-0.00734176771068118
1126,excess_error,-0.0038567007594088043
1127,absolute_error,-0.0009713865677688505
1127,excess_error,-0.024835450039970165
1128,absolute_error,-0.050093526621798626
1128,excess_error,-0.005205562506057726
1129,absolute_error,-0.0017453493687852538
1129,excess_error,-0.036752844990840486
1130,absolute_error,-0.0109673157948444
1130,excess_error,0.17112401766203325
1131,absolute_error,-0.05559076926789965
1131,excess_error,0.055861825491716866
1132,absolute_error,-0.06269352318736762
1132,excess_error,0.12967692078069032
1133,absolute_error,0.04863630538125578
1133,excess_error,0.055391770523858984
1134,absolute_error,0.04846917490242057
1134,excess_error,0.05283445052683287
1135,absolute_error,0.04157481771007654
1135,excess_error,0.04491512929899141
1136,absolute_error,0.18774463819548448
1136,excess_error,0.14522365659417188
1137,absolute_error,0.057859171509468066
1137,excess_error,0.043662067822383785
1138,absolute_error,0.07092551312914933
1138,excess_error,0.03767064364761726
1139,absolute_error,-0.0017492285156553767
1139,excess_error,-0.03333317961220913
1140,absolute_error,0.05967332486297137
1140,excess_error,0.0820442475639766
1141,absolute_error,0.07723710454969794
1141,excess_error,0.0077609861870543305
1142,absolute_error,-0.02660705893840769
1142,excess_error,0.05498896480569808
1143,absolute_error,0.014505981743577557
1143,excess_error,0.18218118884152246
1144,absolute_error,-0.0025603825979466643
1144,excess_error,-0.025888966859060593
1145,absolute_error,0.060506069612423795
1145,excess_error,0.08935568338967795
1146,absolute_error,0.0
1146,excess_error,0.0
1147,absolute_error,0.08020010027804622
1147,excess_error,0.05257600420365509
1148,absolute_error,0.0
1148,excess_error,0.0
1149,absolute_error,-0.06689589727857326
1149,excess_error,-0.027237817439400968
1150,absolute_error,-0.03570172223525723
1150,excess_error,0.10694829724591437
1151,absolute_error,-0.058564015221900204
1151,excess_error,0.18108940160176362
1152,absolute_error,0.08943446957245393
1152,excess_error,0.11858634288226177
1153,absolute_error,0.10015858720299545
1153,excess_error,0.09976795002752605
1154,absolute_error,-0.02280943220632701
1154,excess_error,-0.015517162804424316
1155,absolute_error,-0.0026603118368056624
1155,excess_error,-0.020119055684016684
1156,absolute_error,-0.040044181204650545
1156,excess_error,0.1341990672321845
1157,absolute_error,0.04633518036161299
1157,excess_error,0.06618113604420732
1158,absolute_error,0.03885107672851211
1158,excess_error,0.11228236662241979
1159,absolute_error,-0.08561881557758341
1159,excess_error,-0.010897405345903399
1160,absolute_error,0.0591411554308728
1160,excess_error,0.05985245770515572
1161,absolute_error,-0.05857187859916968
1161,excess_error,0.09144598636069588
1162,absolute_error,-0.04666525153342198
1162,excess_error,-0.03411560810474181
1163,absolute_error,-0.07094980253374608
1163,excess_error,0.060739797164412926
1164,absolute_error,0.047098423282280755
1164,excess_error,0.03185505413554577
1165,absolute_error,-0.03982434326639948
1165,excess_error,-0.005410798941719852
1166,absolute_error,0.07657651822827134
1166,excess_error,0.07191444904420978
1167,absolute_error,-0.03366169696518355
1167,excess_error,0.040278128803917304
1168,absolute_error,-0.02815430707998854
1168,excess_error,-0.016658583501033462
1169,absolute_error,-0.04309389911615167
1169,excess_error,0.018272159380815677
1170,absolute_error,-0.022412088909577223
1170,excess_error,0.0667961513435315
1171,absolute_error,0.0636536233415201
1171,excess_error,0.04200151580698112
1172,absolute_error,-0.005048996164107855
1172,excess_error,0.019576483302533986
1173,absolute_error,0.042039112247081234
1173,excess_error,0.03726523951442025
1174,absolute_error,-0.04962464498425319
1174,excess_error,-0.010031817499121121
1175,absolute_error,0.0
1175,excess_error,0.0
1176,absolute_error,-0.056027445422830294
1176,excess_error,-0.007751965987103615
1177,absolute_error,-0.0059260744598782725
1177,excess_error,-0.10607758513086059
1178,absolute_error,-0.022038355953458554
1178,excess_error,-0.010362014208801007
1179,absolute_error,-0.08650318531380963
1179,excess_error,0.10689638606352289
1180,absolute_error,-0.0036986149186762685
1180,excess_error,-0.023823661357547786
1181,absolute_error,0.050054041808304174
1181,excess_error,0.027341162278375443
1182,absolute_error,-0.056819679324221516
1182,excess_error,-0.006208928578512784
1183,absolute_error,0.03165864677044441
1183,excess_error,0.1364086233908969
1184,absolute_error,-0.016432272050137798
1184,excess_error,0.04997324222824236
1185,absolute_error,-0.022185632718655236
1185,excess_error,0.027606605222347945
1186,absolute_error,0.0
1186,excess_error,0.0
1187,absolute_error,0.0
1187,excess_error,0.0
1188,absolute_error,-0.047945656696619085
1188,excess_error,0.058651706448538274
1189,absolute_error,0.10199161037055382
1189,excess_error,0.13675237662084383
1190,absolute_error,0.0
1190,excess_error,0.0
1191,absolute_error,-0.013637372648353385
1191,excess_error,0.07715550813762655
1192,absolute_error,0.0
1192,excess_error,0.0
1193,absolute_error,-0.1207520276567979
1193,excess_error,-0.013074939022603715
1194,absolute_error,-0.015548753230979729
1194,excess_error,0.06904993095361792
1195,absolute_error,0.048306531126307874
1195,excess_error,0.036476173557472104
1196,absolute_error,0.12412390413534471
1196,excess_error,0.11598393405228094
1197,absolute_error,0.0
1197,excess_error,0.0
1198,absolute_error,0.09875041471011754
1198,excess_error,0.041990335300315554
1199,absolute_error,-0.10812160525798815
1199,excess_error,0.004683680898743802
1200,absolute_error,0.09604460095169745
1200,excess_error,0.1649085182514461
1201,absolute_error,0.04231874836649674
1201,excess_error,0.06688582157486264
1202,absolute_error,-0.037687009845831995
1202,excess_error,0.05219407099081526
1203,absolute_error,0.051482828796272494
1203,excess_error,0.01291692500990096
1204,absolute_error,0.0
1204,excess_error,0.0
1205,absolute_error,0.014706012551567938
1205,excess_error,0.006170991228370004
1206,absolute_error,0.1002297148506818
1206,excess_error,0.10810436185599141
1207,absolute_error,0.04870514170881033
1207,excess_error,0.025756221413952916
1208,absolute_error,0.008825682016641778
1208,excess_error,-0.021243957627404154
1209,absolute_error,-0.05651201543441979
1209,excess_error,0.1291366091692508
1210,absolute_error,0.0
1210,excess_error,0.0
1211,absolute_error,0.056894463484640535
1211,excess_error,0.0604236828814388
1212,absolute_error,0.0
1212,excess_error,0.0
1213,absolute_error,-0.05712427523290884
1213,excess_error,-0.007377155562280935
1214,absolute_error,0.0
1214,excess_error,0.0
1215,absolute_error,-0.08677335393291549
1215,excess_error,0.07199053907285088
1216,absolute_error,-0.024369346962258297
1216,excess_error,0.027965435519787262
1217,absolute_error,-0.002146218734327232
1217,excess_error,-0.04115696920849009
1218,absolute_error,0.08671464669099367
1218,excess_error,0.14429115166852532
1219,absolute_error,0.06116749913019457
1219,excess_error,0.05443878961040074
1220,absolute_error,0.04810415323058681
1220,excess_error,0.009771028813211947
1221,absolute_error,0.05669528246730848
1221,excess_error,0.08163395573321239
1222,absolute_error,0.09647018137836484
1222,excess_error,0.1758151773482992
1223,absolute_error,0.06491203332032333
1223,excess_error,0.04733842110268653
1224,absolute_error,0.0
1224,excess_error,0.0
1225,absolute_error,0.0013849813896150032
1225,excess_error,0.14338023636732608
1226,absolute_error,-0.05365627491393099
1226,excess_error,-0.008098419957270897
1227,absolute_error,-0.04594008219238947
1227,excess_error,-0.013106826814986672
1228,absolute_error,0.06328184750630138
1228,excess_error,0.1943445647190835
1229,absolute_error,-0.016031922279727405
1229,excess_error,0.05690134785966712
1230,absolute_error,-0.05386041926507042
1230,excess_error,0.10532027569867342
1231,absolute_error,-0.016792166146075906
1231,excess_error,0.05042147547986879
1232,absolute_error,0.0010068624251561298
1232,excess_error,0.0872130452688418
1233,absolute_error,0.07095382368108849
1233,excess_error,-0.006866363283673205
1234,absolute_error,0.04218030100699503
1234,excess_error,0.014060331989668417
1235,absolute_error,0.0012821166909500414
1235,excess_error,0.12701804692140875
1236,absolute_error,0.04817695469329479
1236,excess_error,0.029323311334484292
1237,absolute_error,0.05609446855417768
1237,excess_error,0.03407659756391011
1238,absolute_error,0.09267724878187664
1238,excess_error,0.0810197116124229
1239,absolute_error,0.0525745760007655
1239,excess_error,0.09751484745345285
1240,absolute_error,-0.06648909954649902
1240,excess_error,0.09396095181973996
1241,absolute_error,-0.12372019107429508
1241,excess_error,0.16161746926874182
1242,absolute_error,0.0
1242,excess_error,0.0
1243,absolute_error,-0.03298235120810335
1243,excess_error,0.14598607359954677
1244,absolute_error,0.0010111035600848916
1244,excess_error,0.1118351958145208
1245,absolute_error,-0.04735380483320774
1245,excess_error,-0.011323143505530186
1246,absolute_error,0.1433455911645447
1246,excess_error,0.09576415483322805
1247,absolute_error,-0.003080337959416235
1247,excess_error,0.10218123202582259
1248,absolute_error,-0.026028010233886588
1248,excess_error,0.043900795971949895
1249,absolute_error,-0.05658984564707901
1249,excess_error,-0.008053434682493598
1250,absolute_error,-0.04863455094995643
1250,excess_error,-0.011092925064514514
1251,absolute_error,0.09249530584925585
1251,excess_error,0.03595799324370226
1252,absolute_error,-0.10690834545227068
1252,excess_error,0.1562594132332609
1253,absolute_error,0.0
1253,excess_error,0.0
1254,absolute_error,0.03959693928337218
1254,excess_error,0.08601256902624262
1255,absolute_error,0.0
1255,excess_error,0.0
1256,absolute_error,0.06192862405105424
1256,excess_error,0.010641608001076408
1257,absolute_error,0.04203418952701532
1257,excess_error,0.07418621673881705
1258,absolute_error,0.04987277389368052
1258,excess_error,-0.009811270166727315
1259,absolute_error,0.11472591135682549
1259,excess_error,0.13703397372373743
1260,absolute_error,0.05547067297003996
1260,excess_error,0.2664081750706075
1261,absolute_error,0.0
1261,excess_error,0.0
1262,absolute_error,-0.02225037574069333
1262,excess_error,0.10491478116753412
1263,absolute_error,0.0039128801374647805
1263,excess_error,-0.00907083267241624
1264,absolute_error,0.03814384336233223
1264,excess_error,0.13508712786333107
1265,absolute_error,0.13932286518749773
1265,excess_error,0.12089367941385727
1266,absolute_error,-0.022875390992166268
1266,excess_error,0.09174736496357694
1267,absolute_error,0.02884227086742579
1267,excess_error,0.025665516308331204
1268,absolute_error,-0.004651510806590098
1268,excess_error,-0.05940330015349506
1269,absolute_error,-0.029920269898761752
1269,excess_error,0.2288032136485693
1270,absolute_error,0.034348786413146426
1270,excess_error,-0.10181512812823719
1271,absolute_error,0.0467844102709549
