fold_id,task_id,context,perturbation,n_train_source_contexts,M,D,H,G,absolute_error,no_change_error,excess_error,rank_M,rank_D,rank_H,rank_G,M_plus_H,M_plus_D,M_plus_G
Lara_exvivo_context_holdout_4_HSC,HSC::Mbd2,HSC,Mbd2,3,0.07099491117416398,0.0648921554262351,0.042647991329431534,0.03954276501677064,0.0793956476087126,0.0683271200625924,0.0110685275461202,0.5833333333333334,0.4166666666666667,0.08333333333333333,0.9166666666666666,0.4833333333333334,0.55,0.6500000000000001
Lara_exvivo_context_holdout_4_HSC,HSC::Mbd3,HSC,Mbd3,4,0.049602992135437396,0.0550109215100172,0.04917260259389877,0.021886646527373915,0.0470341345333969,0.0555344105757519,-0.008500276042354996,0.08333333333333333,0.08333333333333333,0.3333333333333333,0.125,0.13333333333333333,0.08333333333333333,0.09166666666666667
Lara_exvivo_context_holdout_4_HSC,HSC::Men1,HSC,Men1,2,0.04593815614469623,0.0467170488626015,0.03927842527627945,0.03313862856318691,0.0493659499348544,0.0626988419938122,-0.013332892058957803,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.6666666666666666,0.041666666666666664,0.041666666666666664,0.16666666666666666
Lara_exvivo_context_holdout_4_HSC,HSC::Prmt1,HSC,Prmt1,3,0.1144961242530279,0.1141274919913234,0.07459038496017456,0.029900927447414325,0.0881106792985843,0.1149429076980338,-0.0268322283994495,0.8333333333333334,0.8333333333333334,0.75,0.5833333333333334,0.8166666666666668,0.8333333333333335,0.7833333333333334
Lara_exvivo_context_holdout_4_HSC,HSC::Prmt5,HSC,Prmt5,3,0.06615490767973717,0.0693487433743814,0.0550844706594944,0.022772087795884216,0.0477175183197079,0.0566456880234713,-0.008928169703763401,0.5,0.5,0.4583333333333333,0.20833333333333334,0.4916666666666667,0.5,0.4416666666666667
Lara_exvivo_context_holdout_4_HSC,HSC::Rcor1,HSC,Rcor1,3,0.05876201522177592,0.0588974381406346,0.0533594936132431,0.032265598569384255,0.0701665279656465,0.073682811497272,-0.0035162835316255026,0.2916666666666667,0.2916666666666667,0.4166666666666667,0.625,0.3166666666666667,0.2916666666666667,0.3583333333333334
Lara_exvivo_context_holdout_4_HSC,HSC::Setdb1,HSC,Setdb1,3,0.0601838158512384,0.0587770349626277,0.06376513093709946,0.034551783741072706,0.0585518495118769,0.0740999784482351,-0.0155481289363582,0.4166666666666667,0.25,0.5833333333333334,0.75,0.45000000000000007,0.38333333333333336,0.4833333333333334
Lara_exvivo_context_holdout_4_HSC,HSC::Setdb2,HSC,Setdb2,3,0.0593051139681868,0.0647484000673497,0.04593949019908905,0.028090222457986303,0.0503282313886501,0.0573986603839829,-0.007070428995332799,0.3333333333333333,0.375,0.125,0.5,0.2916666666666667,0.3416666666666667,0.3666666666666667
Lara_exvivo_context_holdout_4_HSC,HSC::Smarcd2,HSC,Smarcd2,4,0.05817149570919359,0.0586245146270774,0.06585103273391724,0.026676980573233366,0.078590432072081,0.1027376900638272,-0.024147257991746204,0.20833333333333334,0.20833333333333334,0.6666666666666666,0.4166666666666667,0.30000000000000004,0.20833333333333337,0.25
Lara_exvivo_context_holdout_4_HSC,HSC::Smc2,HSC,Smc2,3,0.06331887736903097,0.0701373965645338,0.048173416405916214,0.024733922727984855,0.057689851080105,0.0805413707573819,-0.022851519677276895,0.4583333333333333,0.5416666666666666,0.20833333333333334,0.2916666666666667,0.4083333333333334,0.47500000000000003,0.42500000000000004
Lara_exvivo_context_holdout_4_HSC,HSC::Spi1,HSC,Spi1,4,0.1504079706811129,0.1491589517307251,0.10495205223560333,0.021317443161615844,0.0976975840717154,0.1477068886011877,-0.05000930452947229,1.0,1.0,0.9583333333333334,0.08333333333333333,0.9916666666666667,1.0,0.8166666666666668
Lara_exvivo_context_holdout_4_HSC,HSC::Stag2,HSC,Stag2,4,0.11704443543215698,0.1172032284180172,0.09379315376281738,0.043688829237716276,0.067837571515312,0.1220492545285337,-0.0542116830132217,0.875,0.875,0.875,0.9583333333333334,0.8750000000000001,0.8750000000000001,0.8916666666666667
Lara_exvivo_context_holdout_5_MkP,MkP::Ash1l,MkP,Ash1l,4,0.10789798022278475,0.113838561803404,0.1310388147830963,0.027828943399280544,0.1213977841421506,0.1344201859864341,-0.013022401844283493,0.9090909090909091,0.9545454545454546,1.0,0.5909090909090909,0.9272727272727272,0.9181818181818182,0.8454545454545455
Lara_exvivo_context_holdout_5_MkP,MkP::Carm1,MkP,Carm1,3,0.05319676334297732,0.0567187730065545,0.04686802998185158,0.026379040152166577,0.0706860950237937,0.0982894192798338,-0.027603324256040104,0.36363636363636365,0.36363636363636365,0.22727272727272727,0.5454545454545454,0.3363636363636364,0.3636363636363637,0.4
Lara_exvivo_context_holdout_5_MkP,MkP::Cebpa,MkP,Cebpa,4,0.09682129961192672,0.096121632033531,0.08588854223489761,0.036369421792582415,0.0844899385129942,0.1270025733292029,-0.04251263481620869,0.6818181818181818,0.6818181818181818,0.7272727272727273,0.8181818181818182,0.6909090909090909,0.6818181818181818,0.7090909090909091
Lara_exvivo_context_holdout_5_MkP,MkP::Chd4,MkP,Chd4,3,0.05925900405922887,0.0671329396934147,0.05901114270091057,0.034723354517551215,0.1284534259975021,0.149620925117659,-0.02116749912015692,0.5909090909090909,0.5454545454545454,0.5,0.7727272727272727,0.5727272727272728,0.5818181818181819,0.6272727272727273
Lara_exvivo_context_holdout_5_MkP,MkP::Crebbp,MkP,Crebbp,4,0.10270422477908939,0.1030696460053923,0.08933019638061523,0.025286621418744618,0.0753936174481209,0.1207018939405656,-0.045308276492444705,0.8636363636363636,0.8636363636363636,0.8181818181818182,0.45454545454545453,0.8545454545454546,0.8636363636363636,0.7818181818181819
Lara_exvivo_context_holdout_5_MkP,MkP::Ehmt1,MkP,Ehmt1,2,0.03995727309360088,0.0451765431165463,0.04796610027551651,0.03774291292630094,0.0894722137158616,0.0975528769440034,-0.008080663228141799,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.8636363636363636,0.1272727272727273,0.09090909090909093,0.24545454545454548
Lara_exvivo_context_holdout_5_MkP,MkP::Ezh2,MkP,Ezh2,4,0.1016132724198294,0.1029840892198636,0.11044730991125107,0.034225841222207565,0.0857075592654213,0.1316521279654635,-0.045944568700042196,0.8181818181818182,0.8181818181818182,0.9090909090909091,0.7272727272727273,0.8363636363636364,0.8181818181818183,0.8000000000000002
Lara_exvivo_context_holdout_5_MkP,MkP::Gltscr1,MkP,Gltscr1,4,0.04600190456289696,0.0491308971197456,0.05048958584666252,0.02424716817015604,0.0685929533682505,0.0689227897620484,-0.0003298363937978971,0.18181818181818182,0.13636363636363635,0.36363636363636365,0.22727272727272727,0.2181818181818182,0.17272727272727276,0.19090909090909092
Lara_exvivo_context_holdout_5_MkP,MkP::Hdac1,MkP,Hdac1,4,0.043284419247694196,0.0504886524102196,0.053236689418554306,0.02500468545962311,0.1056685271990938,0.1246093997468292,-0.01894087254773541,0.13636363636363635,0.22727272727272727,0.4090909090909091,0.3181818181818182,0.19090909090909092,0.15454545454545454,0.17272727272727273
Lara_exvivo_context_holdout_5_MkP,MkP::Hmgxb4,MkP,Hmgxb4,4,0.09988868283426121,0.1027141752648409,0.08986342698335648,0.023116817335344594,0.0801937975712892,0.1202396667800473,-0.040045869208758106,0.7727272727272727,0.7727272727272727,0.8636363636363636,0.18181818181818182,0.7909090909090909,0.7727272727272727,0.6545454545454545
Lara_exvivo_context_holdout_5_MkP,MkP::Kdm6a,MkP,Kdm6a,3,0.09270698579991485,0.0947531122253454,0.08365997672080994,0.042418788404340234,0.0906890592391757,0.1235229331140698,-0.0328338738748941,0.6363636363636364,0.6363636363636364,0.6818181818181818,0.9545454545454546,0.6454545454545455,0.6363636363636365,0.7000000000000001
Lara_exvivo_context_holdout_5_MkP,MkP::Kmt2d,MkP,Kmt2d,2,0.09731676695064868,0.0964343517613477,0.11303021758794785,0.05193993457746382,0.0979220465799355,0.1027712952917613,-0.004849248711825793,0.7272727272727273,0.7272727272727273,0.9545454545454546,1.0,0.7727272727272728,0.7272727272727274,0.781818181818182
Lara_exvivo_context_holdout_5_MkP,MkP::Mbd2,MkP,Mbd2,3,0.04611039610105166,0.0549257881524001,0.04550750181078911,0.031351237271676796,0.0659583696645932,0.075321765507627,-0.009363395843033792,0.22727272727272727,0.3181818181818182,0.18181818181818182,0.6818181818181818,0.2181818181818182,0.24545454545454548,0.3181818181818182
Lara_exvivo_context_holdout_5_MkP,MkP::Mbd3,MkP,Mbd3,3,0.03353548841365088,0.0396556729036991,0.034177448600530624,0.029122156159264518,0.0771448345319889,0.0888752504467375,-0.01173041591474859,0.045454545454545456,0.045454545454545456,0.09090909090909091,0.6363636363636364,0.05454545454545455,0.04545454545454546,0.16363636363636366
Lara_exvivo_context_holdout_5_MkP,MkP::Men1,MkP,Men1,4,0.05391877823157511,0.0599247251049516,0.0648660957813263,0.02448931944060902,0.0605578321404174,0.0774577471956226,-0.016899915055205196,0.4090909090909091,0.4090909090909091,0.5909090909090909,0.2727272727272727,0.44545454545454555,0.40909090909090917,0.3818181818181819
Lara_exvivo_context_holdout_5_MkP,MkP::Prmt1,MkP,Prmt1,3,0.11829668993455322,0.1190882301134019,0.07459038496017456,0.018125002112014434,0.0936315369749776,0.1225502849339538,-0.0289187479589762,1.0,1.0,0.6363636363636364,0.045454545454545456,0.9272727272727274,1.0,0.8090909090909091
Lara_exvivo_context_holdout_5_MkP,MkP::Rcor1,MkP,Rcor1,3,0.05756576942878336,0.0662444065502332,0.0533594936132431,0.02502017242216351,0.0887137877314866,0.0842727610672181,0.004441026664268502,0.45454545454545453,0.5,0.45454545454545453,0.36363636363636365,0.4545454545454546,0.4636363636363636,0.4363636363636364
Lara_exvivo_context_holdout_5_MkP,MkP::Setdb1,MkP,Setdb1,2,0.058560422991210136,0.0704127942878221,0.03224632889032364,0.03811411326999417,0.1112619315695809,0.1263374922916534,-0.015075560722072487,0.5454545454545454,0.5909090909090909,0.045454545454545456,0.9090909090909091,0.44545454545454544,0.5545454545454546,0.6181818181818182
Lara_exvivo_context_holdout_5_MkP,MkP::Setdb2,MkP,Setdb2,4,0.04674466376058156,0.0499378353726818,0.03925325348973274,0.025327873063891913,0.0725953440164334,0.0885154073138901,-0.015920063297456696,0.2727272727272727,0.18181818181818182,0.13636363636363635,0.5,0.24545454545454545,0.2545454545454545,0.3181818181818182
Lara_exvivo_context_holdout_5_MkP,MkP::Smarcd2,MkP,Smarcd2,4,0.0584931697249423,0.0627487656912911,0.060482703149318695,0.02287194675143748,0.0949244325745187,0.1129811400176785,-0.018056707443159806,0.5,0.45454545454545453,0.5454545454545454,0.13636363636363635,0.5090909090909091,0.49090909090909096,0.4272727272727273
Lara_exvivo_context_holdout_5_MkP,MkP::Smc2,MkP,Smc2,3,0.05262449910517815,0.0523554241383744,0.04847941920161247,0.022592685427121728,0.0618416530207385,0.0850419465317292,-0.023200293510990698,0.3181818181818182,0.2727272727272727,0.3181818181818182,0.09090909090909091,0.31818181818181823,0.30909090909090914,0.27272727272727276
Lara_exvivo_context_holdout_5_MkP,MkP::Stag2,MkP,Stag2,4,0.11054659770647102,0.113268762712252,0.08907245099544525,0.025158055048019868,0.0991629455923272,0.1250288063445499,-0.025865860752222705,0.9545454545454546,0.9090909090909091,0.7727272727272727,0.4090909090909091,0.9181818181818182,0.9454545454545455,0.8454545454545455
