fold_id,task_id,split,context,perturbation,setting,predicted_effect_l2,h,predictor,M,H,M_plus_H
frangieh_context_holdout_2_Control,Control::CTSB+ctrl,test,Control,CTSB+ctrl,context_unseen_row,0.1282147318124771,0.03153709122197195,scGPT,0.5,0.44339622641509435,0.48867924528301887
frangieh_context_holdout_2_Control,Control::CTSD+ctrl,test,Control,CTSD+ctrl,context_unseen_row,0.1281830370426178,0.027758737879801293,scGPT,0.3867924528301887,0.05660377358490566,0.3207547169811321
frangieh_context_holdout_2_Control,Control::CTSL+ctrl,test,Control,CTSL+ctrl,context_unseen_row,0.1280314326286316,0.030983866909041136,scGPT,0.14150943396226415,0.330188679245283,0.17924528301886794
frangieh_context_holdout_2_Control,Control::CXCR4+ctrl,test,Control,CXCR4+ctrl,context_unseen_row,0.1279433369636535,0.03157281396153108,scGPT,0.04716981132075472,0.46226415094339623,0.13018867924528305
frangieh_context_holdout_2_Control,Control::CYP27A1+ctrl,test,Control,CYP27A1+ctrl,context_unseen_row,0.1283451914787292,0.029782132361721746,scGPT,0.8773584905660378,0.19811320754716982,0.7415094339622642
frangieh_context_holdout_2_Control,Control::DAG1+ctrl,test,Control,DAG1+ctrl,context_unseen_row,0.1281757801771164,0.03004133322097088,scGPT,0.36792452830188677,0.22641509433962265,0.33962264150943394
frangieh_context_holdout_2_Control,Control::DDX39A+ctrl,test,Control,DDX39A+ctrl,context_unseen_row,0.1282669305801391,0.035846201861864935,scGPT,0.6792452830188679,0.7735849056603774,0.6981132075471699
frangieh_context_holdout_2_Control,Control::DNMT1+ctrl,test,Control,DNMT1+ctrl,context_unseen_row,0.1283548027276992,0.04915054849414129,scGPT,0.9150943396226415,0.9716981132075472,0.9264150943396228
frangieh_context_holdout_2_Control,Control::E2F1+ctrl,test,Control,E2F1+ctrl,context_unseen_row,0.1281343847513198,0.03743561003135397,scGPT,0.2641509433962264,0.8490566037735849,0.38113207547169814
frangieh_context_holdout_2_Control,Control::EEA1+ctrl,test,Control,EEA1+ctrl,context_unseen_row,0.1283825188875198,0.03618634721390524,scGPT,0.9716981132075472,0.8113207547169812,0.939622641509434
frangieh_context_holdout_2_Control,Control::EIF3K+ctrl,test,Control,EIF3K+ctrl,context_unseen_row,0.1281644105911255,0.033343177709174054,scGPT,0.3490566037735849,0.6320754716981132,0.4056603773584906
frangieh_context_holdout_2_Control,Control::EMP1+ctrl,test,Control,EMP1+ctrl,context_unseen_row,0.1280876696109771,0.031100795857693854,scGPT,0.1792452830188679,0.3584905660377358,0.21509433962264152
frangieh_context_holdout_2_Control,Control::ENPP1+ctrl,test,Control,ENPP1+ctrl,context_unseen_row,0.1281549483537674,0.0308698727869156,scGPT,0.3113207547169811,0.3018867924528302,0.30943396226415093
frangieh_context_holdout_2_Control,Control::EVA1A+ctrl,test,Control,EVA1A+ctrl,context_unseen_row,0.1281418651342392,0.032245099706761204,scGPT,0.2830188679245283,0.5283018867924528,0.33207547169811324
frangieh_context_holdout_2_Control,Control::FBL+ctrl,test,Control,FBL+ctrl,context_unseen_row,0.1281776428222656,0.04826821232190981,scGPT,0.37735849056603776,0.9622641509433962,0.4943396226415095
frangieh_context_holdout_2_Control,Control::FMN1+ctrl,test,Control,FMN1+ctrl,context_unseen_row,0.1279905438423156,0.024285643021576295,scGPT,0.08490566037735849,0.009433962264150943,0.06981132075471698
frangieh_context_holdout_2_Control,Control::FOS+ctrl,test,Control,FOS+ctrl,context_unseen_row,0.128198891878128,0.028984150718816507,scGPT,0.4716981132075472,0.1320754716981132,0.4037735849056604
frangieh_context_holdout_2_Control,Control::HLA-A+ctrl,test,Control,HLA-A+ctrl,context_unseen_row,0.1279840022325515,0.029829031660432596,scGPT,0.0660377358490566,0.20754716981132076,0.09433962264150944
frangieh_context_holdout_2_Control,Control::HLA-B+ctrl,test,Control,HLA-B+ctrl,context_unseen_row,0.128269761800766,0.03467128855869648,scGPT,0.6886792452830188,0.7358490566037735,0.6981132075471698
frangieh_context_holdout_2_Control,Control::HLA-DRB5+ctrl,test,Control,HLA-DRB5+ctrl,context_unseen_row,0.1281921416521072,0.026806587239751226,scGPT,0.41509433962264153,0.018867924528301886,0.3358490566037736
frangieh_context_holdout_2_Control,Control::HNRNPA1+ctrl,test,Control,HNRNPA1+ctrl,context_unseen_row,0.1281653791666031,0.0335827015037348,scGPT,0.3584905660377358,0.6509433962264151,0.4169811320754717
frangieh_context_holdout_2_Control,Control::HSPA1A+ctrl,test,Control,HSPA1A+ctrl,context_unseen_row,0.1281277537345886,0.033172048023997106,scGPT,0.2358490566037736,0.6132075471698113,0.3113207547169812
frangieh_context_holdout_2_Control,Control::IFNGR1+ctrl,test,Control,IFNGR1+ctrl,context_unseen_row,0.1283360570669174,0.04640999835847558,scGPT,0.8584905660377359,0.9245283018867925,0.8716981132075472
frangieh_context_holdout_2_Control,Control::IFNGR2+ctrl,test,Control,IFNGR2+ctrl,context_unseen_row,0.1282384544610977,0.043235652432776814,scGPT,0.6132075471698113,0.8962264150943396,0.6698113207547169
frangieh_context_holdout_2_Control,Control::IRF3+ctrl,test,Control,IRF3+ctrl,context_unseen_row,0.1282192468643188,0.0284514340123761,scGPT,0.5377358490566038,0.11320754716981132,0.4528301886792453
frangieh_context_holdout_2_Control,Control::ISYNA1+ctrl,test,Control,ISYNA1+ctrl,context_unseen_row,0.128219872713089,0.035754361857634975,scGPT,0.5471698113207547,0.7641509433962265,0.590566037735849
frangieh_context_holdout_2_Control,Control::ITGA3+ctrl,test,Control,ITGA3+ctrl,context_unseen_row,0.1281950622797012,0.0335847549156889,scGPT,0.44339622641509435,0.660377358490566,0.4867924528301887
frangieh_context_holdout_2_Control,Control::JAK1+ctrl,test,Control,JAK1+ctrl,context_unseen_row,0.1282761842012405,0.04447427223317477,scGPT,0.7075471698113207,0.9150943396226415,0.7490566037735849
frangieh_context_holdout_2_Control,Control::KCNN4+ctrl,test,Control,KCNN4+ctrl,context_unseen_row,0.1282635629177093,0.028052643386357635,scGPT,0.6698113207547169,0.07547169811320754,0.5509433962264151
frangieh_context_holdout_2_Control,Control::KLF4+ctrl,test,Control,KLF4+ctrl,context_unseen_row,0.1282573044300079,0.03163309900420964,scGPT,0.6509433962264151,0.4716981132075472,0.6150943396226415
frangieh_context_holdout_2_Control,Control::LAMP2+ctrl,test,Control,LAMP2+ctrl,context_unseen_row,0.1283303648233413,0.03215689712099866,scGPT,0.839622641509434,0.5188679245283019,0.7754716981132076
frangieh_context_holdout_2_Control,Control::LCP1+ctrl,test,Control,LCP1+ctrl,context_unseen_row,0.1283619552850723,0.029883466437147087,scGPT,0.9433962264150944,0.2169811320754717,0.7981132075471699
frangieh_context_holdout_2_Control,Control::LGALS3BP+ctrl,test,Control,LGALS3BP+ctrl,context_unseen_row,0.1283779591321945,0.036965329251038084,scGPT,0.9622641509433962,0.8301886792452831,0.9358490566037736
frangieh_context_holdout_2_Control,Control::LRPAP1+ctrl,test,Control,LRPAP1+ctrl,context_unseen_row,0.1283762603998184,0.029122667530371446,scGPT,0.9528301886792453,0.14150943396226415,0.7905660377358491
frangieh_context_holdout_2_Control,Control::LY96+ctrl,test,Control,LY96+ctrl,context_unseen_row,0.1283131241798401,0.03520555478983379,scGPT,0.8018867924528302,0.7547169811320755,0.7924528301886793
frangieh_context_holdout_2_Control,Control::MC1R+ctrl,test,Control,MC1R+ctrl,context_unseen_row,0.1280269175767898,0.031733163524070095,scGPT,0.12264150943396226,0.49056603773584906,0.19622641509433963
frangieh_context_holdout_2_Control,Control::MDH2+ctrl,test,Control,MDH2+ctrl,context_unseen_row,0.128128707408905,0.031567309082955144,scGPT,0.24528301886792453,0.4528301886792453,0.2867924528301887
frangieh_context_holdout_2_Control,Control::MIA+ctrl,test,Control,MIA+ctrl,context_unseen_row,0.1282229423522949,0.03069678885466231,scGPT,0.5660377358490566,0.2830188679245283,0.5094339622641509
frangieh_context_holdout_2_Control,Control::MT2A+ctrl,test,Control,MT2A+ctrl,context_unseen_row,0.1282446235418319,0.036030404340716395,scGPT,0.6320754716981132,0.7924528301886793,0.6641509433962265
frangieh_context_holdout_2_Control,Control::NGFR+ctrl,test,Control,NGFR+ctrl,context_unseen_row,0.1279402524232864,0.03260149356311222,scGPT,0.018867924528301886,0.5660377358490566,0.12830188679245283
frangieh_context_holdout_2_Control,Control::NMRK1+ctrl,test,Control,NMRK1+ctrl,context_unseen_row,0.1280781775712967,0.03049754448051768,scGPT,0.16037735849056603,0.2641509433962264,0.18113207547169813
frangieh_context_holdout_2_Control,Control::NONO+ctrl,test,Control,NONO+ctrl,context_unseen_row,0.1280731260776519,0.03668776922933012,scGPT,0.1509433962264151,0.8207547169811321,0.28490566037735854
frangieh_context_holdout_2_Control,Control::NT5E+ctrl,test,Control,NT5E+ctrl,context_unseen_row,0.1281021982431411,0.031070230476786476,scGPT,0.19811320754716982,0.33962264150943394,0.22641509433962265
frangieh_context_holdout_2_Control,Control::PAICS+ctrl,test,Control,PAICS+ctrl,context_unseen_row,0.1284314692020416,0.05330399080405288,scGPT,0.9905660377358491,0.9905660377358491,0.9905660377358492
frangieh_context_holdout_2_Control,Control::PET100+ctrl,test,Control,PET100+ctrl,context_unseen_row,0.1281056404113769,0.04410779631360743,scGPT,0.20754716981132076,0.9056603773584906,0.34716981132075475
frangieh_context_holdout_2_Control,Control::PFDN4+ctrl,test,Control,PFDN4+ctrl,context_unseen_row,0.1283433437347412,0.03305167720262211,scGPT,0.8679245283018868,0.6037735849056604,0.8150943396226416
frangieh_context_holdout_2_Control,Control::PFN1+ctrl,test,Control,PFN1+ctrl,context_unseen_row,0.1281562447547912,0.04748492938414045,scGPT,0.32075471698113206,0.9433962264150944,0.44528301886792454
frangieh_context_holdout_2_Control,Control::PIK3IP1+ctrl,test,Control,PIK3IP1+ctrl,context_unseen_row,0.128085970878601,0.0360863124315694,scGPT,0.16981132075471697,0.8018867924528302,0.29622641509433967
frangieh_context_holdout_2_Control,Control::PPIA+ctrl,test,Control,PPIA+ctrl,context_unseen_row,0.1281627267599105,0.032458795880220166,scGPT,0.33962264150943394,0.5566037735849056,0.38301886792452833
frangieh_context_holdout_2_Control,Control::RB1+ctrl,test,Control,RB1+ctrl,context_unseen_row,0.1283107697963714,0.03034301526020456,scGPT,0.7924528301886793,0.25471698113207547,0.6849056603773586
frangieh_context_holdout_2_Control,Control::RBP7+ctrl,test,Control,RBP7+ctrl,context_unseen_row,0.128026932477951,0.029489697290730144,scGPT,0.1320754716981132,0.1792452830188679,0.14150943396226415
frangieh_context_holdout_2_Control,Control::RNASEH2A+ctrl,test,Control,RNASEH2A+ctrl,context_unseen_row,0.1282937824726104,0.054726492507539796,scGPT,0.7735849056603774,1.0,0.8188679245283019
frangieh_context_holdout_2_Control,Control::RNF213+ctrl,test,Control,RNF213+ctrl,context_unseen_row,0.1281904876232147,0.03017163320126615,scGPT,0.4056603773584906,0.2358490566037736,0.3716981132075472
frangieh_context_holdout_2_Control,Control::RPSA+ctrl,test,Control,RPSA+ctrl,context_unseen_row,0.1282297819852829,0.03729859464952667,scGPT,0.5849056603773585,0.839622641509434,0.6358490566037736
frangieh_context_holdout_2_Control,Control::RTP4+ctrl,test,Control,RTP4+ctrl,context_unseen_row,0.1282317340373993,0.028302933397765215,scGPT,0.5943396226415094,0.09433962264150944,0.49433962264150944
frangieh_context_holdout_2_Control,Control::SAT1+ctrl,test,Control,SAT1+ctrl,context_unseen_row,0.1281308382749557,0.030664853839321167,scGPT,0.25471698113207547,0.27358490566037735,0.25849056603773585
frangieh_context_holdout_2_Control,Control::SDC3+ctrl,test,Control,SDC3+ctrl,context_unseen_row,0.1281901448965072,0.027415657586185943,scGPT,0.39622641509433965,0.03773584905660377,0.3245283018867925
frangieh_context_holdout_2_Control,Control::SEC11C+ctrl,test,Control,SEC11C+ctrl,context_unseen_row,0.1282554715871811,0.03112895682957503,scGPT,0.6415094339622641,0.37735849056603776,0.5886792452830188
frangieh_context_holdout_2_Control,Control::SERPINA3+ctrl,test,Control,SERPINA3+ctrl,context_unseen_row,0.1280099004507064,0.033026750508092104,scGPT,0.09433962264150944,0.5943396226415094,0.19433962264150945
frangieh_context_holdout_2_Control,Control::SERPINE2+ctrl,test,Control,SERPINE2+ctrl,context_unseen_row,0.128288447856903,0.029675679232810025,scGPT,0.7452830188679245,0.18867924528301888,0.6339622641509434
frangieh_context_holdout_2_Control,Control::SET+ctrl,test,Control,SET+ctrl,context_unseen_row,0.1283517032861709,0.03428490866599731,scGPT,0.9056603773584906,0.7075471698113207,0.8660377358490566
frangieh_context_holdout_2_Control,Control::SHMT2+ctrl,test,Control,SHMT2+ctrl,context_unseen_row,0.1282177418470382,0.033273971604610875,scGPT,0.5188679245283019,0.6226415094339622,0.539622641509434
frangieh_context_holdout_2_Control,Control::SLC19A1+ctrl,test,Control,SLC19A1+ctrl,context_unseen_row,0.1283574998378753,0.033739741709223954,scGPT,0.9245283018867925,0.6698113207547169,0.8735849056603774
frangieh_context_holdout_2_Control,Control::SLC26A2+ctrl,test,Control,SLC26A2+ctrl,context_unseen_row,0.1280221790075302,0.030963450451261955,scGPT,0.10377358490566038,0.32075471698113206,0.14716981132075474
frangieh_context_holdout_2_Control,Control::SLC5A3+ctrl,test,Control,SLC5A3+ctrl,context_unseen_row,0.1283064484596252,0.031172805858576513,scGPT,0.7830188679245284,0.3867924528301887,0.7037735849056604
frangieh_context_holdout_2_Control,Control::SLIRP+ctrl,test,Control,SLIRP+ctrl,context_unseen_row,0.1281223744153976,0.03478491126018228,scGPT,0.2169811320754717,0.7452830188679245,0.3226415094339623
frangieh_context_holdout_2_Control,Control::SMAD3+ctrl,test,Control,SMAD3+ctrl,context_unseen_row,0.1283228397369384,0.02844762974137675,scGPT,0.8207547169811321,0.10377358490566038,0.6773584905660378
frangieh_context_holdout_2_Control,Control::SMAD4+ctrl,test,Control,SMAD4+ctrl,context_unseen_row,0.1282382905483245,0.03282053577044361,scGPT,0.6037735849056604,0.5849056603773585,0.6
frangieh_context_holdout_2_Control,Control::SP100+ctrl,test,Control,SP100+ctrl,context_unseen_row,0.1283189058303833,0.028678506358972546,scGPT,0.8113207547169812,0.12264150943396226,0.6735849056603774
frangieh_context_holdout_2_Control,Control::STAT3+ctrl,test,Control,STAT3+ctrl,context_unseen_row,0.1282161027193069,0.034290835207450195,scGPT,0.5094339622641509,0.7169811320754716,0.5509433962264151
frangieh_context_holdout_2_Control,Control::STX7+ctrl,test,Control,STX7+ctrl,context_unseen_row,0.1283494681119918,0.032295104295064506,scGPT,0.8867924528301887,0.5377358490566038,0.8169811320754717
frangieh_context_holdout_2_Control,Control::TAPBP+ctrl,test,Control,TAPBP+ctrl,context_unseen_row,0.1283232867717743,0.031460407080850836,scGPT,0.8301886792452831,0.42452830188679247,0.749056603773585
frangieh_context_holdout_2_Control,Control::TFAP2A+ctrl,test,Control,TFAP2A+ctrl,context_unseen_row,0.1282761245965957,0.030317781588862808,scGPT,0.6981132075471698,0.24528301886792453,0.6075471698113207
frangieh_context_holdout_2_Control,Control::TIMP3+ctrl,test,Control,TIMP3+ctrl,context_unseen_row,0.1281921863555908,0.03243708162122251,scGPT,0.42452830188679247,0.5471698113207547,0.4490566037735849
frangieh_context_holdout_2_Control,Control::TOP1MT+ctrl,test,Control,TOP1MT+ctrl,context_unseen_row,0.1279423385858535,0.03449490843579422,scGPT,0.03773584905660377,0.7264150943396226,0.17547169811320754
frangieh_context_holdout_2_Control,Control::TP53+ctrl,test,Control,TP53+ctrl,context_unseen_row,0.128150001168251,0.030888315501008044,scGPT,0.3018867924528302,0.3113207547169811,0.30377358490566037
frangieh_context_holdout_2_Control,Control::TRIM22+ctrl,test,Control,TRIM22+ctrl,context_unseen_row,0.128197506070137,0.03119497834397496,scGPT,0.46226415094339623,0.39622641509433965,0.4490566037735849
frangieh_context_holdout_2_Control,Control::TTLL1+ctrl,test,Control,TTLL1+ctrl,context_unseen_row,0.1282443702220916,0.02721052963547817,scGPT,0.6226415094339622,0.02830188679245283,0.5037735849056604
frangieh_context_holdout_2_Control,Control::UCN2+ctrl,test,Control,UCN2+ctrl,context_unseen_row,0.1284359544515609,0.031739519013026456,scGPT,1.0,0.5,0.9
frangieh_context_holdout_2_Control,Control::UQCRFS1+ctrl,test,Control,UQCRFS1+ctrl,context_unseen_row,0.1280223280191421,0.04248343895225232,scGPT,0.11320754716981132,0.8867924528301887,0.26792452830188684
frangieh_context_holdout_2_Control,Control::UQCRH+ctrl,test,Control,UQCRH+ctrl,context_unseen_row,0.1282015889883041,0.05048925906702515,scGPT,0.49056603773584906,0.9811320754716981,0.588679245283019
frangieh_context_holdout_2_Control,Control::VAT1+ctrl,test,Control,VAT1+ctrl,context_unseen_row,0.1282798051834106,0.03385677927459375,scGPT,0.7169811320754716,0.6792452830188679,0.7094339622641509
frangieh_context_holdout_2_Control,Control::VDAC2+ctrl,test,Control,VDAC2+ctrl,context_unseen_row,0.1282267868518829,0.029453945600222135,scGPT,0.5754716981132075,0.16981132075471697,0.49433962264150944
frangieh_context_holdout_3_IFNγ,IFNγ::A2M+ctrl,test,IFNγ,A2M+ctrl,context_unseen_row,0.0821103155612945,0.03339866654961281,scGPT,0.7766990291262136,0.3883495145631068,0.6990291262135923
frangieh_context_holdout_3_IFNγ,IFNγ::ACSL3+ctrl,test,IFNγ,ACSL3+ctrl,context_unseen_row,0.0818385779857635,0.046375177134272465,scGPT,0.06796116504854369,0.8932038834951457,0.23300970873786409
frangieh_context_holdout_3_IFNγ,IFNγ::AHNAK+ctrl,test,IFNγ,AHNAK+ctrl,context_unseen_row,0.0821291729807853,0.035175295313280466,scGPT,0.7961165048543689,0.6116504854368932,0.7592233009708738
frangieh_context_holdout_3_IFNγ,IFNγ::B2M+ctrl,test,IFNγ,B2M+ctrl,context_unseen_row,0.081851027905941,0.032639946763828316,scGPT,0.0970873786407767,0.32038834951456313,0.141747572815534
frangieh_context_holdout_3_IFNγ,IFNγ::BOLA2B+ctrl,test,IFNγ,BOLA2B+ctrl,context_unseen_row,0.0819980353116989,0.04285695616587,scGPT,0.44660194174757284,0.883495145631068,0.5339805825242718
frangieh_context_holdout_3_IFNγ,IFNγ::BZW2+ctrl,test,IFNγ,BZW2+ctrl,context_unseen_row,0.0819211229681968,0.033563648833499445,scGPT,0.21359223300970873,0.4077669902912621,0.2524271844660194
frangieh_context_holdout_3_IFNγ,IFNγ::C19orf48+ctrl,test,IFNγ,C19orf48+ctrl,context_unseen_row,0.0820778310298919,0.03134347912901058,scGPT,0.7087378640776699,0.1650485436893204,0.6000000000000001
frangieh_context_holdout_3_IFNγ,IFNγ::C1QBP+ctrl,test,IFNγ,C1QBP+ctrl,context_unseen_row,0.081901304423809,0.03983699176599853,scGPT,0.17475728155339806,0.8349514563106796,0.3067961165048544
frangieh_context_holdout_3_IFNγ,IFNγ::C6orf226+ctrl,test,IFNγ,C6orf226+ctrl,context_unseen_row,0.082066036760807,0.03484778458501051,scGPT,0.6699029126213593,0.5631067961165048,0.6485436893203884
frangieh_context_holdout_3_IFNγ,IFNγ::CCND1+ctrl,test,IFNγ,CCND1+ctrl,context_unseen_row,0.0820711478590965,0.041071148618757485,scGPT,0.6796116504854369,0.8640776699029126,0.7165048543689321
frangieh_context_holdout_3_IFNγ,IFNγ::CD274+ctrl,test,IFNγ,CD274+ctrl,context_unseen_row,0.0819584429264068,0.03296511688024844,scGPT,0.3592233009708738,0.34951456310679613,0.3572815533980583
frangieh_context_holdout_3_IFNγ,IFNγ::CD47+ctrl,test,IFNγ,CD47+ctrl,context_unseen_row,0.082056351006031,0.03465757134146068,scGPT,0.6213592233009708,0.5436893203883495,0.6058252427184466
frangieh_context_holdout_3_IFNγ,IFNγ::CD58+ctrl,test,IFNγ,CD58+ctrl,context_unseen_row,0.0818442329764366,0.03145224458405385,scGPT,0.07766990291262135,0.18446601941747573,0.09902912621359222
frangieh_context_holdout_3_IFNγ,IFNγ::CD59+ctrl,test,IFNγ,CD59+ctrl,context_unseen_row,0.0820616632699966,0.029793345744147017,scGPT,0.6407766990291263,0.05825242718446602,0.5242718446601942
frangieh_context_holdout_3_IFNγ,IFNγ::CD63+ctrl,test,IFNγ,CD63+ctrl,context_unseen_row,0.0819339528679847,0.03597043504597116,scGPT,0.2815533980582524,0.6699029126213593,0.3592233009708738
frangieh_context_holdout_3_IFNγ,IFNγ::CDK6+ctrl,test,IFNγ,CDK6+ctrl,context_unseen_row,0.0821192413568496,0.05093100605221607,scGPT,0.7864077669902912,0.9514563106796117,0.8194174757281554
frangieh_context_holdout_3_IFNγ,IFNγ::CDKN2A+ctrl,test,IFNγ,CDKN2A+ctrl,context_unseen_row,0.0818342939019203,0.0349123760376955,scGPT,0.05825242718446602,0.5728155339805825,0.16116504854368932
frangieh_context_holdout_3_IFNγ,IFNγ::CITED1+ctrl,test,IFNγ,CITED1+ctrl,context_unseen_row,0.0819526761770248,0.029932253854946335,scGPT,0.34951456310679613,0.07766990291262135,0.29514563106796116
frangieh_context_holdout_3_IFNγ,IFNγ::CMSS1+ctrl,test,IFNγ,CMSS1+ctrl,context_unseen_row,0.0819255411624908,0.030715227074316648,scGPT,0.24271844660194175,0.1262135922330097,0.21941747572815537
frangieh_context_holdout_3_IFNγ,IFNγ::CORO1A+ctrl,test,IFNγ,CORO1A+ctrl,context_unseen_row,0.082178920507431,0.03243020301372627,scGPT,0.912621359223301,0.2912621359223301,0.7883495145631069
frangieh_context_holdout_3_IFNγ,IFNγ::CSPG4+ctrl,test,IFNγ,CSPG4+ctrl,context_unseen_row,0.0818835496902465,0.028067174762134037,scGPT,0.14563106796116504,0.019417475728155338,0.1203883495145631
frangieh_context_holdout_3_IFNγ,IFNγ::CST3+ctrl,test,IFNγ,CST3+ctrl,context_unseen_row,0.0820004940032959,0.039044459067644935,scGPT,0.4563106796116505,0.8252427184466019,0.5300970873786408
frangieh_context_holdout_3_IFNγ,IFNγ::CTPS1+ctrl,test,IFNγ,CTPS1+ctrl,context_unseen_row,0.0821824669837951,0.05208425208606357,scGPT,0.9320388349514563,0.970873786407767,0.9398058252427185
frangieh_context_holdout_3_IFNγ,IFNγ::CTSA+ctrl,test,IFNγ,CTSA+ctrl,context_unseen_row,0.0819830447435379,0.034999058800947364,scGPT,0.4174757281553398,0.5922330097087378,0.4524271844660194
frangieh_context_holdout_3_IFNγ,IFNγ::CTSD+ctrl,test,IFNγ,CTSD+ctrl,context_unseen_row,0.0821404606103897,0.029851188037855424,scGPT,0.8252427184466019,0.06796116504854369,0.6737864077669903
frangieh_context_holdout_3_IFNγ,IFNγ::CXCR4+ctrl,test,IFNγ,CXCR4+ctrl,context_unseen_row,0.081918179988861,0.03299380279733173,scGPT,0.18446601941747573,0.3592233009708738,0.21941747572815534
frangieh_context_holdout_3_IFNγ,IFNγ::DDX17+ctrl,test,IFNγ,DDX17+ctrl,context_unseen_row,0.0820825025439262,0.03401034463485028,scGPT,0.7281553398058253,0.4563106796116505,0.6737864077669904
frangieh_context_holdout_3_IFNγ,IFNγ::DDX39A+ctrl,test,IFNγ,DDX39A+ctrl,context_unseen_row,0.0821079760789871,0.03685188138291873,scGPT,0.7572815533980582,0.6990291262135923,0.7456310679611651
frangieh_context_holdout_3_IFNγ,IFNγ::DNMT1+ctrl,test,IFNγ,DNMT1+ctrl,context_unseen_row,0.082183189690113,0.054466961788560475,scGPT,0.941747572815534,0.9805825242718447,0.9495145631067962
frangieh_context_holdout_3_IFNγ,IFNγ::E2F1+ctrl,test,IFNγ,E2F1+ctrl,context_unseen_row,0.0820091441273689,0.04010395349234221,scGPT,0.46601941747572817,0.8446601941747572,0.541747572815534
frangieh_context_holdout_3_IFNγ,IFNγ::EIF3K+ctrl,test,IFNγ,EIF3K+ctrl,context_unseen_row,0.0821641832590103,0.03815181979118212,scGPT,0.8737864077669902,0.7766990291262136,0.854368932038835
frangieh_context_holdout_3_IFNγ,IFNγ::EMP1+ctrl,test,IFNγ,EMP1+ctrl,context_unseen_row,0.081964798271656,0.03402145878142904,scGPT,0.3786407766990291,0.46601941747572817,0.39611650485436894
frangieh_context_holdout_3_IFNγ,IFNγ::ENPP1+ctrl,test,IFNγ,ENPP1+ctrl,context_unseen_row,0.0818993151187896,0.033573037943994986,scGPT,0.1650485436893204,0.4174757281553398,0.2155339805825243
frangieh_context_holdout_3_IFNγ,IFNγ::EVA1A+ctrl,test,IFNγ,EVA1A+ctrl,context_unseen_row,0.0819637775421142,0.03743554549955362,scGPT,0.36893203883495146,0.7378640776699029,0.4427184466019417
frangieh_context_holdout_3_IFNγ,IFNγ::FBXO32+ctrl,test,IFNγ,FBXO32+ctrl,context_unseen_row,0.0820928886532783,0.030990230042293822,scGPT,0.7378640776699029,0.14563106796116504,0.6194174757281553
frangieh_context_holdout_3_IFNγ,IFNγ::FGFR1+ctrl,test,IFNγ,FGFR1+ctrl,context_unseen_row,0.0818072706460952,0.03162167356035494,scGPT,0.009708737864077669,0.21359223300970873,0.05048543689320388
frangieh_context_holdout_3_IFNγ,IFNγ::FKBP4+ctrl,test,IFNγ,FKBP4+ctrl,context_unseen_row,0.082280658185482,0.03690269302017046,scGPT,0.9805825242718447,0.7087378640776699,0.9262135922330097
frangieh_context_holdout_3_IFNγ,IFNγ::FOS+ctrl,test,IFNγ,FOS+ctrl,context_unseen_row,0.0821437761187553,0.03510563209696031,scGPT,0.8446601941747572,0.6019417475728155,0.7961165048543689
frangieh_context_holdout_3_IFNγ,IFNγ::FSTL3+ctrl,test,IFNγ,FSTL3+ctrl,context_unseen_row,0.0819908902049064,0.03021406462078714,scGPT,0.42718446601941745,0.10679611650485436,0.36310679611650487
frangieh_context_holdout_3_IFNγ,IFNγ::GPATCH4+ctrl,test,IFNγ,GPATCH4+ctrl,context_unseen_row,0.0820474326610565,0.03349482458836026,scGPT,0.5728155339805825,0.39805825242718446,0.5378640776699029
frangieh_context_holdout_3_IFNγ,IFNγ::GRN+ctrl,test,IFNγ,GRN+ctrl,context_unseen_row,0.0819297805428505,0.032800011681529295,scGPT,0.27184466019417475,0.3300970873786408,0.283495145631068
frangieh_context_holdout_3_IFNγ,IFNγ::HLA-B+ctrl,test,IFNγ,HLA-B+ctrl,context_unseen_row,0.0819340571761131,0.037993351489307624,scGPT,0.2912621359223301,0.7669902912621359,0.3864077669902913
frangieh_context_holdout_3_IFNγ,IFNγ::HLA-C+ctrl,test,IFNγ,HLA-C+ctrl,context_unseen_row,0.0820303559303283,0.03848186897810532,scGPT,0.5145631067961165,0.8058252427184466,0.5728155339805825
frangieh_context_holdout_3_IFNγ,IFNγ::HLA-E+ctrl,test,IFNγ,HLA-E+ctrl,context_unseen_row,0.0820760205388069,0.0360485804678181,scGPT,0.6990291262135923,0.6796116504854369,0.6951456310679612
frangieh_context_holdout_3_IFNγ,IFNγ::HSPA1A+ctrl,test,IFNγ,HSPA1A+ctrl,context_unseen_row,0.0819465667009353,0.03848531721835884,scGPT,0.33980582524271846,0.8155339805825242,0.43495145631067966
frangieh_context_holdout_3_IFNγ,IFNγ::IDH2+ctrl,test,IFNγ,IDH2+ctrl,context_unseen_row,0.0821377262473106,0.029158675886609108,scGPT,0.8155339805825242,0.02912621359223301,0.6582524271844661
frangieh_context_holdout_3_IFNγ,IFNγ::IFNGR2+ctrl,test,IFNγ,IFNGR2+ctrl,context_unseen_row,0.0821409076452255,0.05771768984346774,scGPT,0.8349514563106796,1.0,0.8679611650485437
frangieh_context_holdout_3_IFNγ,IFNγ::IRF3+ctrl,test,IFNγ,IRF3+ctrl,context_unseen_row,0.082063652575016,0.03146956075769735,scGPT,0.6504854368932039,0.1941747572815534,0.5592233009708738
