record_id,dataset_name,fold_id,split,context,perturbation,predictor_name,task_key,true_error_rmse,source_csv,artifact_class,score_name,score_type,score_value
GEARS::frangieh::seed2::single::NPC1+ctrl,frangieh,2,test,GEARS_single_heldout,NPC1+ctrl,GEARS,frangieh::NPC1+ctrl,0.0330103933811187,/home/yyf/proj/code/20260426_154505_perturb_transport_final_push/outputs/gears_frangieh_formal_eval_20260606/tables/GEARS_PREDICTION_RECORDS_COMBINED.csv,formal_frangieh,gears_prediction_magnitude_risk,risk,1.2719791431113168
GEARS::frangieh::seed2::single::NPC1+ctrl,frangieh,2,test,GEARS_single_heldout,NPC1+ctrl,GEARS,frangieh::NPC1+ctrl,0.0330103933811187,/home/yyf/proj/code/20260426_154505_perturb_transport_final_push/outputs/gears_frangieh_formal_eval_20260606/tables/GEARS_PREDICTION_RECORDS_COMBINED.csv,formal_frangieh,gears_uncertainty_confidence,confidence,0.0199135638410583
GEARS::frangieh::seed2::single::ROMO1+ctrl,frangieh,2,test,GEARS_single_heldout,ROMO1+ctrl,GEARS,frangieh::ROMO1+ctrl,0.0629550814628601,/home/yyf/proj/code/20260426_154505_perturb_transport_final_push/outputs/gears_frangieh_formal_eval_20260606/tables/GEARS_PREDICTION_RECORDS_COMBINED.csv,formal_frangieh,gears_prediction_magnitude_risk,risk,2.374474245226234
GEARS::frangieh::seed2::single::ROMO1+ctrl,frangieh,2,test,GEARS_single_heldout,ROMO1+ctrl,GEARS,frangieh::ROMO1+ctrl,0.0629550814628601,/home/yyf/proj/code/20260426_154505_perturb_transport_final_push/outputs/gears_frangieh_formal_eval_20260606/tables/GEARS_PREDICTION_RECORDS_COMBINED.csv,formal_frangieh,gears_uncertainty_confidence,confidence,0.0199137727437523
GEARS::frangieh::seed2::single::SERPINE2+ctrl,frangieh,2,test,GEARS_single_heldout,SERPINE2+ctrl,GEARS,frangieh::SERPINE2+ctrl,0.0313682332634925,/home/yyf/proj/code/20260426_154505_perturb_transport_final_push/outputs/gears_frangieh_formal_eval_20260606/tables/GEARS_PREDICTION_RECORDS_COMBINED.csv,formal_frangieh,gears_prediction_magnitude_risk,risk,1.363580932012042
GEARS::frangieh::seed2::single::SERPINE2+ctrl,frangieh,2,test,GEARS_single_heldout,SERPINE2+ctrl,GEARS,frangieh::SERPINE2+ctrl,0.0313682332634925,/home/yyf/proj/code/20260426_154505_perturb_transport_final_push/outputs/gears_frangieh_formal_eval_20260606/tables/GEARS_PREDICTION_RECORDS_COMBINED.csv,formal_frangieh,gears_uncertainty_confidence,confidence,0.0199135590932953
GEARS::frangieh::seed2::single::SLC19A1+ctrl,frangieh,2,test,GEARS_single_heldout,SLC19A1+ctrl,GEARS,frangieh::SLC19A1+ctrl,0.0309573393315076,/home/yyf/proj/code/20260426_154505_perturb_transport_final_push/outputs/gears_frangieh_formal_eval_20260606/tables/GEARS_PREDICTION_RECORDS_COMBINED.csv,formal_frangieh,gears_prediction_magnitude_risk,risk,1.386979131104133
GEARS::frangieh::seed2::single::SLC19A1+ctrl,frangieh,2,test,GEARS_single_heldout,SLC19A1+ctrl,GEARS,frangieh::SLC19A1+ctrl,0.0309573393315076,/home/yyf/proj/code/20260426_154505_perturb_transport_final_push/outputs/gears_frangieh_formal_eval_20260606/tables/GEARS_PREDICTION_RECORDS_COMBINED.csv,formal_frangieh,gears_uncertainty_confidence,confidence,0.0199126902717181
GEARS::frangieh::seed2::single::SLC22A18+ctrl,frangieh,2,test,GEARS_single_heldout,SLC22A18+ctrl,GEARS,frangieh::SLC22A18+ctrl,0.0259524434804916,/home/yyf/proj/code/20260426_154505_perturb_transport_final_push/outputs/gears_frangieh_formal_eval_20260606/tables/GEARS_PREDICTION_RECORDS_COMBINED.csv,formal_frangieh,gears_prediction_magnitude_risk,risk,1.1743435186444597
GEARS::frangieh::seed2::single::SLC22A18+ctrl,frangieh,2,test,GEARS_single_heldout,SLC22A18+ctrl,GEARS,frangieh::SLC22A18+ctrl,0.0259524434804916,/home/yyf/proj/code/20260426_154505_perturb_transport_final_push/outputs/gears_frangieh_formal_eval_20260606/tables/GEARS_PREDICTION_RECORDS_COMBINED.csv,formal_frangieh,gears_uncertainty_confidence,confidence,0.0199122345116231
GEARS::frangieh::seed2::single::SP100+ctrl,frangieh,2,test,GEARS_single_heldout,SP100+ctrl,GEARS,frangieh::SP100+ctrl,0.0305784307420253,/home/yyf/proj/code/20260426_154505_perturb_transport_final_push/outputs/gears_frangieh_formal_eval_20260606/tables/GEARS_PREDICTION_RECORDS_COMBINED.csv,formal_frangieh,gears_prediction_magnitude_risk,risk,1.2800567572247872
GEARS::frangieh::seed2::single::SP100+ctrl,frangieh,2,test,GEARS_single_heldout,SP100+ctrl,GEARS,frangieh::SP100+ctrl,0.0305784307420253,/home/yyf/proj/code/20260426_154505_perturb_transport_final_push/outputs/gears_frangieh_formal_eval_20260606/tables/GEARS_PREDICTION_RECORDS_COMBINED.csv,formal_frangieh,gears_uncertainty_confidence,confidence,0.0199116173531217
GEARS::frangieh::seed2::single::WBP2+ctrl,frangieh,2,test,GEARS_single_heldout,WBP2+ctrl,GEARS,frangieh::WBP2+ctrl,0.0282009337097406,/home/yyf/proj/code/20260426_154505_perturb_transport_final_push/outputs/gears_frangieh_formal_eval_20260606/tables/GEARS_PREDICTION_RECORDS_COMBINED.csv,formal_frangieh,gears_prediction_magnitude_risk,risk,1.277205466869879
GEARS::frangieh::seed2::single::WBP2+ctrl,frangieh,2,test,GEARS_single_heldout,WBP2+ctrl,GEARS,frangieh::WBP2+ctrl,0.0282009337097406,/home/yyf/proj/code/20260426_154505_perturb_transport_final_push/outputs/gears_frangieh_formal_eval_20260606/tables/GEARS_PREDICTION_RECORDS_COMBINED.csv,formal_frangieh,gears_uncertainty_confidence,confidence,0.019913620814303
GEARS::frangieh::seed3::single::A2M+ctrl,frangieh,3,test,GEARS_single_heldout,A2M+ctrl,GEARS,frangieh::A2M+ctrl,0.0263269450515508,/home/yyf/proj/code/20260426_154505_perturb_transport_final_push/outputs/gears_frangieh_formal_eval_20260606/tables/GEARS_PREDICTION_RECORDS_COMBINED.csv,formal_frangieh,gears_prediction_magnitude_risk,risk,1.2488688797387806
GEARS::frangieh::seed3::single::A2M+ctrl,frangieh,3,test,GEARS_single_heldout,A2M+ctrl,GEARS,frangieh::A2M+ctrl,0.0263269450515508,/home/yyf/proj/code/20260426_154505_perturb_transport_final_push/outputs/gears_frangieh_formal_eval_20260606/tables/GEARS_PREDICTION_RECORDS_COMBINED.csv,formal_frangieh,gears_uncertainty_confidence,confidence,0.015685032420586
GEARS::frangieh::seed3::single::CD151+ctrl,frangieh,3,test,GEARS_single_heldout,CD151+ctrl,GEARS,frangieh::CD151+ctrl,0.0292085856199264,/home/yyf/proj/code/20260426_154505_perturb_transport_final_push/outputs/gears_frangieh_formal_eval_20260606/tables/GEARS_PREDICTION_RECORDS_COMBINED.csv,formal_frangieh,gears_prediction_magnitude_risk,risk,1.3203458225903806
GEARS::frangieh::seed3::single::CD151+ctrl,frangieh,3,test,GEARS_single_heldout,CD151+ctrl,GEARS,frangieh::CD151+ctrl,0.0292085856199264,/home/yyf/proj/code/20260426_154505_perturb_transport_final_push/outputs/gears_frangieh_formal_eval_20260606/tables/GEARS_PREDICTION_RECORDS_COMBINED.csv,formal_frangieh,gears_uncertainty_confidence,confidence,0.0156841050264242
GEARS::frangieh::seed3::single::CD59+ctrl,frangieh,3,test,GEARS_single_heldout,CD59+ctrl,GEARS,frangieh::CD59+ctrl,0.0265704337507486,/home/yyf/proj/code/20260426_154505_perturb_transport_final_push/outputs/gears_frangieh_formal_eval_20260606/tables/GEARS_PREDICTION_RECORDS_COMBINED.csv,formal_frangieh,gears_prediction_magnitude_risk,risk,1.2250411796951648
GEARS::frangieh::seed3::single::CD59+ctrl,frangieh,3,test,GEARS_single_heldout,CD59+ctrl,GEARS,frangieh::CD59+ctrl,0.0265704337507486,/home/yyf/proj/code/20260426_154505_perturb_transport_final_push/outputs/gears_frangieh_formal_eval_20260606/tables/GEARS_PREDICTION_RECORDS_COMBINED.csv,formal_frangieh,gears_uncertainty_confidence,confidence,0.0156841050264242
GEARS::frangieh::seed3::single::IRF3+ctrl,frangieh,3,test,GEARS_single_heldout,IRF3+ctrl,GEARS,frangieh::IRF3+ctrl,0.0292196087539196,/home/yyf/proj/code/20260426_154505_perturb_transport_final_push/outputs/gears_frangieh_formal_eval_20260606/tables/GEARS_PREDICTION_RECORDS_COMBINED.csv,formal_frangieh,gears_prediction_magnitude_risk,risk,1.3098112394604566
GEARS::frangieh::seed3::single::IRF3+ctrl,frangieh,3,test,GEARS_single_heldout,IRF3+ctrl,GEARS,frangieh::IRF3+ctrl,0.0292196087539196,/home/yyf/proj/code/20260426_154505_perturb_transport_final_push/outputs/gears_frangieh_formal_eval_20260606/tables/GEARS_PREDICTION_RECORDS_COMBINED.csv,formal_frangieh,gears_uncertainty_confidence,confidence,0.0156841199839595
GEARS::frangieh::seed3::single::LGALS3BP+ctrl,frangieh,3,test,GEARS_single_heldout,LGALS3BP+ctrl,GEARS,frangieh::LGALS3BP+ctrl,0.0300298035144805,/home/yyf/proj/code/20260426_154505_perturb_transport_final_push/outputs/gears_frangieh_formal_eval_20260606/tables/GEARS_PREDICTION_RECORDS_COMBINED.csv,formal_frangieh,gears_prediction_magnitude_risk,risk,1.3205725243041537
GEARS::frangieh::seed3::single::LGALS3BP+ctrl,frangieh,3,test,GEARS_single_heldout,LGALS3BP+ctrl,GEARS,frangieh::LGALS3BP+ctrl,0.0300298035144805,/home/yyf/proj/code/20260426_154505_perturb_transport_final_push/outputs/gears_frangieh_formal_eval_20260606/tables/GEARS_PREDICTION_RECORDS_COMBINED.csv,formal_frangieh,gears_uncertainty_confidence,confidence,0.0156840900689032
GEARS::frangieh::seed3::single::LRPAP1+ctrl,frangieh,3,test,GEARS_single_heldout,LRPAP1+ctrl,GEARS,frangieh::LRPAP1+ctrl,0.0288661420345306,/home/yyf/proj/code/20260426_154505_perturb_transport_final_push/outputs/gears_frangieh_formal_eval_20260606/tables/GEARS_PREDICTION_RECORDS_COMBINED.csv,formal_frangieh,gears_prediction_magnitude_risk,risk,1.228988537828905
GEARS::frangieh::seed3::single::LRPAP1+ctrl,frangieh,3,test,GEARS_single_heldout,LRPAP1+ctrl,GEARS,frangieh::LRPAP1+ctrl,0.0288661420345306,/home/yyf/proj/code/20260426_154505_perturb_transport_final_push/outputs/gears_frangieh_formal_eval_20260606/tables/GEARS_PREDICTION_RECORDS_COMBINED.csv,formal_frangieh,gears_uncertainty_confidence,confidence,0.0156840825901481
GEARS::frangieh::seed3::single::NGFR+ctrl,frangieh,3,test,GEARS_single_heldout,NGFR+ctrl,GEARS,frangieh::NGFR+ctrl,0.0318957306444644,/home/yyf/proj/code/20260426_154505_perturb_transport_final_push/outputs/gears_frangieh_formal_eval_20260606/tables/GEARS_PREDICTION_RECORDS_COMBINED.csv,formal_frangieh,gears_prediction_magnitude_risk,risk,1.3927798461955911
GEARS::frangieh::seed3::single::NGFR+ctrl,frangieh,3,test,GEARS_single_heldout,NGFR+ctrl,GEARS,frangieh::NGFR+ctrl,0.0318957306444644,/home/yyf/proj/code/20260426_154505_perturb_transport_final_push/outputs/gears_frangieh_formal_eval_20260606/tables/GEARS_PREDICTION_RECORDS_COMBINED.csv,formal_frangieh,gears_uncertainty_confidence,confidence,0.0156795885033584
GEARS::frangieh::seed3::single::PET100+ctrl,frangieh,3,test,GEARS_single_heldout,PET100+ctrl,GEARS,frangieh::PET100+ctrl,0.0418090149760246,/home/yyf/proj/code/20260426_154505_perturb_transport_final_push/outputs/gears_frangieh_formal_eval_20260606/tables/GEARS_PREDICTION_RECORDS_COMBINED.csv,formal_frangieh,gears_prediction_magnitude_risk,risk,1.6576087369396852
GEARS::frangieh::seed3::single::PET100+ctrl,frangieh,3,test,GEARS_single_heldout,PET100+ctrl,GEARS,frangieh::PET100+ctrl,0.0418090149760246,/home/yyf/proj/code/20260426_154505_perturb_transport_final_push/outputs/gears_frangieh_formal_eval_20260606/tables/GEARS_PREDICTION_RECORDS_COMBINED.csv,formal_frangieh,gears_uncertainty_confidence,confidence,0.0156841125051901
GEARS::frangieh::seed3::single::PROS1+ctrl,frangieh,3,test,GEARS_single_heldout,PROS1+ctrl,GEARS,frangieh::PROS1+ctrl,0.0309739168733358,/home/yyf/proj/code/20260426_154505_perturb_transport_final_push/outputs/gears_frangieh_formal_eval_20260606/tables/GEARS_PREDICTION_RECORDS_COMBINED.csv,formal_frangieh,gears_prediction_magnitude_risk,risk,1.3908335826723368
GEARS::frangieh::seed3::single::PROS1+ctrl,frangieh,3,test,GEARS_single_heldout,PROS1+ctrl,GEARS,frangieh::PROS1+ctrl,0.0309739168733358,/home/yyf/proj/code/20260426_154505_perturb_transport_final_push/outputs/gears_frangieh_formal_eval_20260606/tables/GEARS_PREDICTION_RECORDS_COMBINED.csv,formal_frangieh,gears_uncertainty_confidence,confidence,0.0156839704092487
GEARS::frangieh::seed3::single::PYGB+ctrl,frangieh,3,test,GEARS_single_heldout,PYGB+ctrl,GEARS,frangieh::PYGB+ctrl,0.0309712216258049,/home/yyf/proj/code/20260426_154505_perturb_transport_final_push/outputs/gears_frangieh_formal_eval_20260606/tables/GEARS_PREDICTION_RECORDS_COMBINED.csv,formal_frangieh,gears_prediction_magnitude_risk,risk,1.3391111848848316
GEARS::frangieh::seed3::single::PYGB+ctrl,frangieh,3,test,GEARS_single_heldout,PYGB+ctrl,GEARS,frangieh::PYGB+ctrl,0.0309712216258049,/home/yyf/proj/code/20260426_154505_perturb_transport_final_push/outputs/gears_frangieh_formal_eval_20260606/tables/GEARS_PREDICTION_RECORDS_COMBINED.csv,formal_frangieh,gears_uncertainty_confidence,confidence,0.015684097547662
GEARS::frangieh::seed3::single::RNF213+ctrl,frangieh,3,test,GEARS_single_heldout,RNF213+ctrl,GEARS,frangieh::RNF213+ctrl,0.0291545111685991,/home/yyf/proj/code/20260426_154505_perturb_transport_final_push/outputs/gears_frangieh_formal_eval_20260606/tables/GEARS_PREDICTION_RECORDS_COMBINED.csv,formal_frangieh,gears_prediction_magnitude_risk,risk,1.3551657262410914
GEARS::frangieh::seed3::single::RNF213+ctrl,frangieh,3,test,GEARS_single_heldout,RNF213+ctrl,GEARS,frangieh::RNF213+ctrl,0.0291545111685991,/home/yyf/proj/code/20260426_154505_perturb_transport_final_push/outputs/gears_frangieh_formal_eval_20260606/tables/GEARS_PREDICTION_RECORDS_COMBINED.csv,formal_frangieh,gears_uncertainty_confidence,confidence,0.0156840676326485
GEARS::frangieh::seed3::single::ROMO1+ctrl,frangieh,3,test,GEARS_single_heldout,ROMO1+ctrl,GEARS,frangieh::ROMO1+ctrl,0.0633189007639885,/home/yyf/proj/code/20260426_154505_perturb_transport_final_push/outputs/gears_frangieh_formal_eval_20260606/tables/GEARS_PREDICTION_RECORDS_COMBINED.csv,formal_frangieh,gears_prediction_magnitude_risk,risk,2.3830180340104556
GEARS::frangieh::seed3::single::ROMO1+ctrl,frangieh,3,test,GEARS_single_heldout,ROMO1+ctrl,GEARS,frangieh::ROMO1+ctrl,0.0633189007639885,/home/yyf/proj/code/20260426_154505_perturb_transport_final_push/outputs/gears_frangieh_formal_eval_20260606/tables/GEARS_PREDICTION_RECORDS_COMBINED.csv,formal_frangieh,gears_uncertainty_confidence,confidence,0.0156840751113965
GEARS::frangieh::seed3::single::RPSA+ctrl,frangieh,3,test,GEARS_single_heldout,RPSA+ctrl,GEARS,frangieh::RPSA+ctrl,0.0379513502120971,/home/yyf/proj/code/20260426_154505_perturb_transport_final_push/outputs/gears_frangieh_formal_eval_20260606/tables/GEARS_PREDICTION_RECORDS_COMBINED.csv,formal_frangieh,gears_prediction_magnitude_risk,risk,1.6135909683554948
GEARS::frangieh::seed3::single::RPSA+ctrl,frangieh,3,test,GEARS_single_heldout,RPSA+ctrl,GEARS,frangieh::RPSA+ctrl,0.0379513502120971,/home/yyf/proj/code/20260426_154505_perturb_transport_final_push/outputs/gears_frangieh_formal_eval_20260606/tables/GEARS_PREDICTION_RECORDS_COMBINED.csv,formal_frangieh,gears_uncertainty_confidence,confidence,0.0156818092138998
GEARS::frangieh::seed3::single::RUVBL2+ctrl,frangieh,3,test,GEARS_single_heldout,RUVBL2+ctrl,GEARS,frangieh::RUVBL2+ctrl,0.0859968289732933,/home/yyf/proj/code/20260426_154505_perturb_transport_final_push/outputs/gears_frangieh_formal_eval_20260606/tables/GEARS_PREDICTION_RECORDS_COMBINED.csv,formal_frangieh,gears_prediction_magnitude_risk,risk,3.269568458624138
GEARS::frangieh::seed3::single::RUVBL2+ctrl,frangieh,3,test,GEARS_single_heldout,RUVBL2+ctrl,GEARS,frangieh::RUVBL2+ctrl,0.0859968289732933,/home/yyf/proj/code/20260426_154505_perturb_transport_final_push/outputs/gears_frangieh_formal_eval_20260606/tables/GEARS_PREDICTION_RECORDS_COMBINED.csv,formal_frangieh,gears_uncertainty_confidence,confidence,0.015684097547662
GEARS::frangieh::seed3::single::SHMT2+ctrl,frangieh,3,test,GEARS_single_heldout,SHMT2+ctrl,GEARS,frangieh::SHMT2+ctrl,0.0330880582332611,/home/yyf/proj/code/20260426_154505_perturb_transport_final_push/outputs/gears_frangieh_formal_eval_20260606/tables/GEARS_PREDICTION_RECORDS_COMBINED.csv,formal_frangieh,gears_prediction_magnitude_risk,risk,1.3973740932978576
GEARS::frangieh::seed3::single::SHMT2+ctrl,frangieh,3,test,GEARS_single_heldout,SHMT2+ctrl,GEARS,frangieh::SHMT2+ctrl,0.0330880582332611,/home/yyf/proj/code/20260426_154505_perturb_transport_final_push/outputs/gears_frangieh_formal_eval_20260606/tables/GEARS_PREDICTION_RECORDS_COMBINED.csv,formal_frangieh,gears_uncertainty_confidence,confidence,0.0156841050264242
GEARS::frangieh::seed3::single::SLC19A1+ctrl,frangieh,3,test,GEARS_single_heldout,SLC19A1+ctrl,GEARS,frangieh::SLC19A1+ctrl,0.0309282261878252,/home/yyf/proj/code/20260426_154505_perturb_transport_final_push/outputs/gears_frangieh_formal_eval_20260606/tables/GEARS_PREDICTION_RECORDS_COMBINED.csv,formal_frangieh,gears_prediction_magnitude_risk,risk,1.3876951727305076
GEARS::frangieh::seed3::single::SLC19A1+ctrl,frangieh,3,test,GEARS_single_heldout,SLC19A1+ctrl,GEARS,frangieh::SLC19A1+ctrl,0.0309282261878252,/home/yyf/proj/code/20260426_154505_perturb_transport_final_push/outputs/gears_frangieh_formal_eval_20260606/tables/GEARS_PREDICTION_RECORDS_COMBINED.csv,formal_frangieh,gears_uncertainty_confidence,confidence,0.0156838806651069
GEARS::frangieh::seed3::single::SLC25A13+ctrl,frangieh,3,test,GEARS_single_heldout,SLC25A13+ctrl,GEARS,frangieh::SLC25A13+ctrl,0.0278179496526718,/home/yyf/proj/code/20260426_154505_perturb_transport_final_push/outputs/gears_frangieh_formal_eval_20260606/tables/GEARS_PREDICTION_RECORDS_COMBINED.csv,formal_frangieh,gears_prediction_magnitude_risk,risk,1.2946333547097137
GEARS::frangieh::seed3::single::SLC25A13+ctrl,frangieh,3,test,GEARS_single_heldout,SLC25A13+ctrl,GEARS,frangieh::SLC25A13+ctrl,0.0278179496526718,/home/yyf/proj/code/20260426_154505_perturb_transport_final_push/outputs/gears_frangieh_formal_eval_20260606/tables/GEARS_PREDICTION_RECORDS_COMBINED.csv,formal_frangieh,gears_uncertainty_confidence,confidence,0.0156841199839595
GEARS::frangieh::seed3::single::SLIRP+ctrl,frangieh,3,test,GEARS_single_heldout,SLIRP+ctrl,GEARS,frangieh::SLIRP+ctrl,0.0358063988387584,/home/yyf/proj/code/20260426_154505_perturb_transport_final_push/outputs/gears_frangieh_formal_eval_20260606/tables/GEARS_PREDICTION_RECORDS_COMBINED.csv,formal_frangieh,gears_prediction_magnitude_risk,risk,1.48679803038248
GEARS::frangieh::seed3::single::SLIRP+ctrl,frangieh,3,test,GEARS_single_heldout,SLIRP+ctrl,GEARS,frangieh::SLIRP+ctrl,0.0358063988387584,/home/yyf/proj/code/20260426_154505_perturb_transport_final_push/outputs/gears_frangieh_formal_eval_20260606/tables/GEARS_PREDICTION_RECORDS_COMBINED.csv,formal_frangieh,gears_uncertainty_confidence,confidence,0.0156837535284517
GEARS::frangieh::seed3::single::STOM+ctrl,frangieh,3,test,GEARS_single_heldout,STOM+ctrl,GEARS,frangieh::STOM+ctrl,0.0293252002447843,/home/yyf/proj/code/20260426_154505_perturb_transport_final_push/outputs/gears_frangieh_formal_eval_20260606/tables/GEARS_PREDICTION_RECORDS_COMBINED.csv,formal_frangieh,gears_prediction_magnitude_risk,risk,1.2806924946207638
GEARS::frangieh::seed3::single::STOM+ctrl,frangieh,3,test,GEARS_single_heldout,STOM+ctrl,GEARS,frangieh::STOM+ctrl,0.0293252002447843,/home/yyf/proj/code/20260426_154505_perturb_transport_final_push/outputs/gears_frangieh_formal_eval_20260606/tables/GEARS_PREDICTION_RECORDS_COMBINED.csv,formal_frangieh,gears_uncertainty_confidence,confidence,0.0156840825901481
GEARS::frangieh::seed3::single::TRIM22+ctrl,frangieh,3,test,GEARS_single_heldout,TRIM22+ctrl,GEARS,frangieh::TRIM22+ctrl,0.0301464088261127,/home/yyf/proj/code/20260426_154505_perturb_transport_final_push/outputs/gears_frangieh_formal_eval_20260606/tables/GEARS_PREDICTION_RECORDS_COMBINED.csv,formal_frangieh,gears_prediction_magnitude_risk,risk,1.3567542370645114
GEARS::frangieh::seed3::single::TRIM22+ctrl,frangieh,3,test,GEARS_single_heldout,TRIM22+ctrl,GEARS,frangieh::TRIM22+ctrl,0.0301464088261127,/home/yyf/proj/code/20260426_154505_perturb_transport_final_push/outputs/gears_frangieh_formal_eval_20260606/tables/GEARS_PREDICTION_RECORDS_COMBINED.csv,formal_frangieh,gears_uncertainty_confidence,confidence,0.0156839928453644
GEARS::frangieh::seed3::single::TTLL1+ctrl,frangieh,3,test,GEARS_single_heldout,TTLL1+ctrl,GEARS,frangieh::TTLL1+ctrl,0.0262648724019527,/home/yyf/proj/code/20260426_154505_perturb_transport_final_push/outputs/gears_frangieh_formal_eval_20260606/tables/GEARS_PREDICTION_RECORDS_COMBINED.csv,formal_frangieh,gears_prediction_magnitude_risk,risk,1.2350682076797306
GEARS::frangieh::seed3::single::TTLL1+ctrl,frangieh,3,test,GEARS_single_heldout,TTLL1+ctrl,GEARS,frangieh::TTLL1+ctrl,0.0262648724019527,/home/yyf/proj/code/20260426_154505_perturb_transport_final_push/outputs/gears_frangieh_formal_eval_20260606/tables/GEARS_PREDICTION_RECORDS_COMBINED.csv,formal_frangieh,gears_uncertainty_confidence,confidence,0.0156799698151265
