shard,row_group,n_rows,selected_samples_present
train-03088-of-03388.parquet,9,1000,smp_1679
train-03088-of-03388.parquet,10,1000,smp_1681
train-03088-of-03388.parquet,11,1000,smp_1681;smp_1682
train-03088-of-03388.parquet,12,1000,smp_1682;smp_1683
train-03088-of-03388.parquet,13,1000,smp_1683;smp_1684
train-03088-of-03388.parquet,14,1000,smp_1684;smp_1685
train-03088-of-03388.parquet,15,1000,smp_1685
train-03088-of-03388.parquet,16,1000,smp_1685;smp_1686
train-03088-of-03388.parquet,17,1000,smp_1593
train-03088-of-03388.parquet,18,1000,smp_1593
train-03088-of-03388.parquet,19,1000,smp_1596
train-03088-of-03388.parquet,20,1000,smp_1596;smp_1597
train-03088-of-03388.parquet,21,1000,smp_1597;smp_1599
train-03088-of-03388.parquet,22,1000,smp_1599
train-03088-of-03388.parquet,25,1000,smp_1603
train-03088-of-03388.parquet,26,1000,smp_1603
train-03089-of-03388.parquet,1,1000,smp_1609
train-03089-of-03388.parquet,2,1000,smp_1609
train-03089-of-03388.parquet,3,1000,smp_1611
train-03089-of-03388.parquet,4,1000,smp_1611
train-03089-of-03388.parquet,5,1000,smp_1611
train-03089-of-03388.parquet,11,1000,smp_1623
train-03089-of-03388.parquet,12,1000,smp_1623
train-03089-of-03388.parquet,13,1000,smp_1623;smp_1624
train-03089-of-03388.parquet,14,1000,smp_1624;smp_1626
train-03089-of-03388.parquet,15,1000,smp_1626
train-03089-of-03388.parquet,22,1000,smp_1647
train-03089-of-03388.parquet,27,1000,smp_1658
train-03089-of-03388.parquet,28,224,smp_1658
train-03090-of-03388.parquet,0,1000,smp_1658;smp_1660
train-03090-of-03388.parquet,1,1000,smp_1660;smp_1661
train-03090-of-03388.parquet,2,1000,smp_1661;smp_1662
train-03090-of-03388.parquet,3,1000,smp_1662
train-03090-of-03388.parquet,4,1000,smp_1664
train-03090-of-03388.parquet,5,1000,smp_1664
train-03090-of-03388.parquet,6,1000,smp_1666
train-03090-of-03388.parquet,7,1000,smp_1666
train-03090-of-03388.parquet,8,1000,smp_1669
train-03090-of-03388.parquet,9,1000,smp_1669;smp_1671
train-03090-of-03388.parquet,14,1000,smp_1679
train-03090-of-03388.parquet,15,1000,smp_1681
train-03090-of-03388.parquet,16,1000,smp_1681;smp_1682
train-03090-of-03388.parquet,17,1000,smp_1682;smp_1683
train-03090-of-03388.parquet,18,1000,smp_1683
train-03090-of-03388.parquet,19,1000,smp_1683;smp_1684
train-03090-of-03388.parquet,20,1000,smp_1684;smp_1685
train-03090-of-03388.parquet,21,1000,smp_1685;smp_1686
train-03090-of-03388.parquet,22,1000,smp_1686
train-03090-of-03388.parquet,23,1000,smp_1593
train-03090-of-03388.parquet,24,1000,smp_1593;smp_1596
train-03090-of-03388.parquet,25,1000,smp_1596;smp_1597
train-03090-of-03388.parquet,26,1000,smp_1597
train-03090-of-03388.parquet,27,1000,smp_1599
train-03090-of-03388.parquet,28,224,smp_1599
train-03091-of-03388.parquet,0,1000,smp_1599
train-03091-of-03388.parquet,2,1000,smp_1603
train-03091-of-03388.parquet,3,1000,smp_1603
train-03091-of-03388.parquet,7,1000,smp_1609
train-03091-of-03388.parquet,8,1000,smp_1609
train-03091-of-03388.parquet,9,1000,smp_1611
train-03091-of-03388.parquet,10,1000,smp_1611
train-03091-of-03388.parquet,16,1000,smp_1623
train-03091-of-03388.parquet,17,1000,smp_1623
train-03091-of-03388.parquet,18,1000,smp_1623;smp_1624
train-03091-of-03388.parquet,19,1000,smp_1624;smp_1626
train-03091-of-03388.parquet,20,1000,smp_1626
train-03091-of-03388.parquet,26,1000,smp_1647
train-03092-of-03388.parquet,2,1000,smp_1658
train-03092-of-03388.parquet,3,1000,smp_1658
train-03092-of-03388.parquet,4,1000,smp_1660
train-03092-of-03388.parquet,5,1000,smp_1660;smp_1661
train-03092-of-03388.parquet,6,1000,smp_1661;smp_1662
train-03092-of-03388.parquet,7,1000,smp_1662;smp_1664
train-03092-of-03388.parquet,8,1000,smp_1664
train-03092-of-03388.parquet,9,1000,smp_1666
train-03092-of-03388.parquet,10,1000,smp_1666
train-03092-of-03388.parquet,11,1000,smp_1669
train-03092-of-03388.parquet,12,1000,smp_1669
train-03092-of-03388.parquet,13,1000,smp_1671
train-03092-of-03388.parquet,17,1000,smp_1679
train-03092-of-03388.parquet,18,1000,smp_1679
train-03092-of-03388.parquet,19,1000,smp_1681
train-03092-of-03388.parquet,20,1000,smp_1681;smp_1682
train-03092-of-03388.parquet,21,1000,smp_1682;smp_1683
train-03092-of-03388.parquet,22,1000,smp_1683;smp_1684
train-03092-of-03388.parquet,23,1000,smp_1684;smp_1685
train-03092-of-03388.parquet,24,1000,smp_1685;smp_1686
train-03092-of-03388.parquet,25,1000,smp_1686
train-03092-of-03388.parquet,26,1000,smp_1593
train-03092-of-03388.parquet,27,1000,smp_1593
train-03092-of-03388.parquet,28,224,smp_1596
train-03093-of-03388.parquet,0,1000,smp_1596;smp_1597
train-03093-of-03388.parquet,1,1000,smp_1597
train-03093-of-03388.parquet,2,1000,smp_1599
train-03093-of-03388.parquet,3,1000,smp_1599
train-03093-of-03388.parquet,5,1000,smp_1603
train-03093-of-03388.parquet,6,1000,smp_1603
train-03093-of-03388.parquet,10,1000,smp_1609
train-03093-of-03388.parquet,11,1000,smp_1609
train-03093-of-03388.parquet,12,1000,smp_1611
train-03093-of-03388.parquet,13,1000,smp_1611
train-03093-of-03388.parquet,19,1000,smp_1623
train-03093-of-03388.parquet,20,1000,smp_1623
train-03093-of-03388.parquet,21,1000,smp_1623;smp_1624
train-03093-of-03388.parquet,22,1000,smp_1624;smp_1626
train-03093-of-03388.parquet,23,1000,smp_1626
train-03094-of-03388.parquet,0,1000,smp_1647
train-03094-of-03388.parquet,5,1000,smp_1658
train-03094-of-03388.parquet,6,1000,smp_1658;smp_1660
train-03094-of-03388.parquet,7,1000,smp_1660;smp_1661
train-03094-of-03388.parquet,8,1000,smp_1661;smp_1662
train-03094-of-03388.parquet,9,1000,smp_1662
train-03094-of-03388.parquet,10,1000,smp_1664
train-03094-of-03388.parquet,11,1000,smp_1664
train-03094-of-03388.parquet,12,1000,smp_1666
train-03094-of-03388.parquet,13,1000,smp_1666
train-03094-of-03388.parquet,14,1000,smp_1669
train-03094-of-03388.parquet,15,1000,smp_1669;smp_1671
train-03094-of-03388.parquet,16,1000,smp_1671
train-03094-of-03388.parquet,19,1000,smp_1679
train-03094-of-03388.parquet,20,1000,smp_1679
train-03094-of-03388.parquet,21,1000,smp_1681
train-03094-of-03388.parquet,22,1000,smp_1681;smp_1682
train-03094-of-03388.parquet,23,1000,smp_1682;smp_1683
train-03094-of-03388.parquet,24,1000,smp_1683
train-03094-of-03388.parquet,25,1000,smp_1683;smp_1684
train-03094-of-03388.parquet,26,1000,smp_1684;smp_1685
train-03094-of-03388.parquet,27,1000,smp_1685;smp_1686
train-03094-of-03388.parquet,28,224,smp_1686
train-03095-of-03388.parquet,0,1000,smp_1593
train-03095-of-03388.parquet,1,1000,smp_1593
train-03095-of-03388.parquet,2,1000,smp_1596
train-03095-of-03388.parquet,3,1000,smp_1596;smp_1597
train-03095-of-03388.parquet,4,1000,smp_1599
train-03095-of-03388.parquet,5,1000,smp_1599
train-03095-of-03388.parquet,7,1000,smp_1603
train-03095-of-03388.parquet,8,1000,smp_1603
train-03095-of-03388.parquet,12,1000,smp_1609
train-03095-of-03388.parquet,13,1000,smp_1609
train-03095-of-03388.parquet,14,1000,smp_1611
train-03095-of-03388.parquet,15,1000,smp_1611
train-03095-of-03388.parquet,21,1000,smp_1623
train-03095-of-03388.parquet,22,1000,smp_1623;smp_1624
train-03095-of-03388.parquet,23,1000,smp_1624;smp_1626
train-03095-of-03388.parquet,24,1000,smp_1626
train-03096-of-03388.parquet,1,1000,smp_1647
train-03096-of-03388.parquet,2,1000,smp_1647
train-03096-of-03388.parquet,6,1000,smp_1658
train-03096-of-03388.parquet,7,1000,smp_1658;smp_1660
train-03096-of-03388.parquet,8,1000,smp_1660;smp_1661
train-03096-of-03388.parquet,9,1000,smp_1661;smp_1662
train-03096-of-03388.parquet,10,1000,smp_1662
train-03096-of-03388.parquet,11,1000,smp_1664
train-03096-of-03388.parquet,12,1000,smp_1664;smp_1666
train-03096-of-03388.parquet,13,1000,smp_1666
train-03096-of-03388.parquet,15,1000,smp_1669
train-03096-of-03388.parquet,16,1000,smp_1669;smp_1671
train-03096-of-03388.parquet,20,1000,smp_1679
train-03096-of-03388.parquet,21,1000,smp_1679;smp_1681
train-03096-of-03388.parquet,22,1000,smp_1681;smp_1682
train-03096-of-03388.parquet,23,1000,smp_1682;smp_1683
train-03096-of-03388.parquet,24,1000,smp_1683
train-03096-of-03388.parquet,25,1000,smp_1683;smp_1684
train-03096-of-03388.parquet,26,1000,smp_1684;smp_1685
train-03096-of-03388.parquet,27,1000,smp_1685;smp_1686
train-03097-of-03388.parquet,0,1000,smp_1593
train-03097-of-03388.parquet,1,1000,smp_1593
train-03097-of-03388.parquet,2,1000,smp_1596
train-03097-of-03388.parquet,3,1000,smp_1596;smp_1597
train-03097-of-03388.parquet,4,1000,smp_1597;smp_1599
train-03097-of-03388.parquet,5,1000,smp_1599
train-03097-of-03388.parquet,8,1000,smp_1603
train-03097-of-03388.parquet,9,1000,smp_1603
train-03097-of-03388.parquet,13,1000,smp_1609
train-03097-of-03388.parquet,14,1000,smp_1609
train-03097-of-03388.parquet,15,1000,smp_1611
train-03097-of-03388.parquet,16,1000,smp_1611
train-03097-of-03388.parquet,23,1000,smp_1623
train-03097-of-03388.parquet,24,1000,smp_1623;smp_1624
train-03097-of-03388.parquet,25,1000,smp_1624
train-03097-of-03388.parquet,26,1000,smp_1626
train-03097-of-03388.parquet,27,1000,smp_1626
train-03098-of-03388.parquet,5,1000,smp_1647
train-03098-of-03388.parquet,10,1000,smp_1658
train-03098-of-03388.parquet,11,1000,smp_1658
train-03098-of-03388.parquet,12,1000,smp_1660
train-03098-of-03388.parquet,13,1000,smp_1660;smp_1661
train-03098-of-03388.parquet,14,1000,smp_1661;smp_1662
train-03098-of-03388.parquet,15,1000,smp_1662;smp_1664
train-03098-of-03388.parquet,16,1000,smp_1664
train-03098-of-03388.parquet,17,1000,smp_1666
train-03098-of-03388.parquet,18,1000,smp_1666
train-03098-of-03388.parquet,20,1000,smp_1669
train-03098-of-03388.parquet,21,1000,smp_1671
train-03098-of-03388.parquet,25,1000,smp_1679
train-03098-of-03388.parquet,26,1000,smp_1679
train-03098-of-03388.parquet,27,1000,smp_1681
train-03098-of-03388.parquet,28,224,smp_1681
train-03099-of-03388.parquet,0,1000,smp_1681;smp_1682
train-03099-of-03388.parquet,1,1000,smp_1682;smp_1683
train-03099-of-03388.parquet,2,1000,smp_1683
train-03099-of-03388.parquet,3,1000,smp_1683;smp_1684
train-03099-of-03388.parquet,4,1000,smp_1684;smp_1685
train-03099-of-03388.parquet,5,1000,smp_1685;smp_1686
train-03099-of-03388.parquet,6,1000,smp_1686
train-03099-of-03388.parquet,7,1000,smp_1593
train-03099-of-03388.parquet,8,1000,smp_1596
train-03099-of-03388.parquet,9,1000,smp_1596;smp_1597
train-03099-of-03388.parquet,10,1000,smp_1597;smp_1599
train-03099-of-03388.parquet,11,1000,smp_1599
train-03099-of-03388.parquet,13,1000,smp_1603
train-03099-of-03388.parquet,14,1000,smp_1603
train-03099-of-03388.parquet,18,1000,smp_1609
train-03099-of-03388.parquet,19,1000,smp_1609
train-03099-of-03388.parquet,20,1000,smp_1611
train-03099-of-03388.parquet,21,1000,smp_1611
train-03099-of-03388.parquet,27,1000,smp_1623
train-03099-of-03388.parquet,28,224,smp_1623
train-03100-of-03388.parquet,0,1000,smp_1623;smp_1624
train-03100-of-03388.parquet,1,1000,smp_1624;smp_1626
train-03100-of-03388.parquet,2,1000,smp_1626
train-03100-of-03388.parquet,7,1000,smp_1647
train-03100-of-03388.parquet,12,1000,smp_1658
train-03100-of-03388.parquet,13,1000,smp_1660
train-03100-of-03388.parquet,14,1000,smp_1660;smp_1661
train-03100-of-03388.parquet,15,1000,smp_1661;smp_1662
train-03100-of-03388.parquet,16,1000,smp_1662;smp_1664
train-03100-of-03388.parquet,17,1000,smp_1664
train-03100-of-03388.parquet,18,1000,smp_1666
train-03100-of-03388.parquet,19,1000,smp_1666
train-03100-of-03388.parquet,20,1000,smp_1669
train-03100-of-03388.parquet,21,1000,smp_1669;smp_1671
train-03100-of-03388.parquet,25,1000,smp_1679
train-03100-of-03388.parquet,26,1000,smp_1679
train-03100-of-03388.parquet,27,1000,smp_1681
train-03100-of-03388.parquet,28,224,smp_1681;smp_1682
train-03101-of-03388.parquet,0,1000,smp_1682;smp_1683
train-03101-of-03388.parquet,1,1000,smp_1683
train-03101-of-03388.parquet,2,1000,smp_1683;smp_1684
train-03101-of-03388.parquet,3,1000,smp_1684;smp_1685
train-03101-of-03388.parquet,4,1000,smp_1685;smp_1686
train-03101-of-03388.parquet,5,1000,smp_1593
train-03101-of-03388.parquet,6,1000,smp_1593
train-03101-of-03388.parquet,7,1000,smp_1596
train-03101-of-03388.parquet,8,1000,smp_1596;smp_1597
train-03101-of-03388.parquet,9,1000,smp_1597;smp_1599
train-03101-of-03388.parquet,10,1000,smp_1599
train-03101-of-03388.parquet,13,1000,smp_1603
train-03101-of-03388.parquet,14,1000,smp_1603
train-03101-of-03388.parquet,17,1000,smp_1609
train-03101-of-03388.parquet,18,1000,smp_1609
train-03101-of-03388.parquet,19,1000,smp_1611
train-03101-of-03388.parquet,20,1000,smp_1611
train-03101-of-03388.parquet,21,1000,smp_1611
train-03101-of-03388.parquet,27,1000,smp_1623
train-03101-of-03388.parquet,28,224,smp_1623
train-03102-of-03388.parquet,0,1000,smp_1623;smp_1624
train-03102-of-03388.parquet,1,1000,smp_1624
train-03102-of-03388.parquet,2,1000,smp_1626
train-03102-of-03388.parquet,3,1000,smp_1626
train-03102-of-03388.parquet,8,1000,smp_1647
train-03102-of-03388.parquet,9,1000,smp_1647
train-03102-of-03388.parquet,13,1000,smp_1658
train-03102-of-03388.parquet,14,1000,smp_1658
train-03102-of-03388.parquet,15,1000,smp_1660
train-03102-of-03388.parquet,16,1000,smp_1660;smp_1661
train-03102-of-03388.parquet,17,1000,smp_1661;smp_1662
train-03102-of-03388.parquet,18,1000,smp_1662;smp_1664
train-03102-of-03388.parquet,19,1000,smp_1664
train-03102-of-03388.parquet,20,1000,smp_1666
train-03102-of-03388.parquet,21,1000,smp_1666
train-03102-of-03388.parquet,22,1000,smp_1669
train-03102-of-03388.parquet,23,1000,smp_1669
train-03102-of-03388.parquet,24,1000,smp_1671
train-03103-of-03388.parquet,0,1000,smp_1679
train-03103-of-03388.parquet,1,1000,smp_1679
train-03103-of-03388.parquet,2,1000,smp_1681;smp_1682
train-03103-of-03388.parquet,3,1000,smp_1682
train-03103-of-03388.parquet,4,1000,smp_1682;smp_1683
train-03103-of-03388.parquet,5,1000,smp_1683;smp_1684
train-03103-of-03388.parquet,6,1000,smp_1684;smp_1685
train-03103-of-03388.parquet,7,1000,smp_1685;smp_1686
train-03103-of-03388.parquet,8,1000,smp_1686
train-03103-of-03388.parquet,9,1000,smp_1593
train-03103-of-03388.parquet,10,1000,smp_1593
train-03103-of-03388.parquet,11,1000,smp_1596
train-03103-of-03388.parquet,12,1000,smp_1596;smp_1597
train-03103-of-03388.parquet,13,1000,smp_1597;smp_1599
train-03103-of-03388.parquet,14,1000,smp_1599
train-03103-of-03388.parquet,15,1000,smp_1599
train-03103-of-03388.parquet,17,1000,smp_1603
train-03103-of-03388.parquet,18,1000,smp_1603
train-03103-of-03388.parquet,22,1000,smp_1609
train-03103-of-03388.parquet,23,1000,smp_1609
train-03103-of-03388.parquet,24,1000,smp_1609;smp_1611
train-03103-of-03388.parquet,25,1000,smp_1611
train-03103-of-03388.parquet,26,1000,smp_1611
train-03104-of-03388.parquet,5,1000,smp_1623
train-03104-of-03388.parquet,6,1000,smp_1623;smp_1624
train-03104-of-03388.parquet,7,1000,smp_1624
train-03104-of-03388.parquet,8,1000,smp_1626
train-03104-of-03388.parquet,9,1000,smp_1626
train-03104-of-03388.parquet,16,1000,smp_1647
train-03104-of-03388.parquet,17,1000,smp_1647
train-03104-of-03388.parquet,22,1000,smp_1658
train-03104-of-03388.parquet,23,1000,smp_1658
train-03104-of-03388.parquet,24,1000,smp_1660
train-03104-of-03388.parquet,25,1000,smp_1660;smp_1661
train-03104-of-03388.parquet,26,1000,smp_1661;smp_1662
train-03104-of-03388.parquet,27,1000,smp_1662
train-03104-of-03388.parquet,28,224,smp_1664
train-03105-of-03388.parquet,0,1000,smp_1664
train-03105-of-03388.parquet,1,1000,smp_1664
train-03105-of-03388.parquet,2,1000,smp_1666
train-03105-of-03388.parquet,3,1000,smp_1666
train-03105-of-03388.parquet,4,1000,smp_1669
train-03105-of-03388.parquet,5,1000,smp_1669;smp_1671
train-03105-of-03388.parquet,6,1000,smp_1671
train-03105-of-03388.parquet,10,1000,smp_1679
train-03105-of-03388.parquet,11,1000,smp_1679
train-03105-of-03388.parquet,12,1000,smp_1681
train-03105-of-03388.parquet,13,1000,smp_1681;smp_1682
train-03105-of-03388.parquet,14,1000,smp_1682;smp_1683
train-03105-of-03388.parquet,15,1000,smp_1683
train-03105-of-03388.parquet,16,1000,smp_1683;smp_1684
train-03105-of-03388.parquet,17,1000,smp_1684;smp_1685
train-03105-of-03388.parquet,18,1000,smp_1685;smp_1686
train-03105-of-03388.parquet,19,1000,smp_1686
train-03105-of-03388.parquet,20,1000,smp_1593
train-03105-of-03388.parquet,21,1000,smp_1593;smp_1596
train-03105-of-03388.parquet,22,1000,smp_1596;smp_1597
train-03105-of-03388.parquet,23,1000,smp_1597;smp_1599
train-03105-of-03388.parquet,24,1000,smp_1599
train-03105-of-03388.parquet,25,1000,smp_1599
train-03105-of-03388.parquet,27,1000,smp_1603
train-03105-of-03388.parquet,28,224,smp_1603
train-03106-of-03388.parquet,3,1000,smp_1609
train-03106-of-03388.parquet,4,1000,smp_1609
train-03106-of-03388.parquet,5,1000,smp_1611
train-03106-of-03388.parquet,6,1000,smp_1611
train-03106-of-03388.parquet,12,1000,smp_1623
train-03106-of-03388.parquet,13,1000,smp_1623;smp_1624
train-03106-of-03388.parquet,14,1000,smp_1624;smp_1626
train-03106-of-03388.parquet,15,1000,smp_1626
train-03106-of-03388.parquet,20,1000,smp_1647
train-03106-of-03388.parquet,21,1000,smp_1647
train-03106-of-03388.parquet,25,1000,smp_1658
train-03106-of-03388.parquet,26,1000,smp_1658;smp_1660
train-03106-of-03388.parquet,27,1000,smp_1660;smp_1661
train-03106-of-03388.parquet,28,224,smp_1661
train-03107-of-03388.parquet,0,1000,smp_1661;smp_1662
train-03107-of-03388.parquet,1,1000,smp_1662
train-03107-of-03388.parquet,2,1000,smp_1664
train-03107-of-03388.parquet,3,1000,smp_1664;smp_1666
train-03107-of-03388.parquet,4,1000,smp_1666
train-03107-of-03388.parquet,5,1000,smp_1669
train-03107-of-03388.parquet,6,1000,smp_1669;smp_1671
train-03107-of-03388.parquet,7,1000,smp_1671
train-03107-of-03388.parquet,10,1000,smp_1679
train-03107-of-03388.parquet,11,1000,smp_1679
train-03107-of-03388.parquet,12,1000,smp_1681
train-03107-of-03388.parquet,13,1000,smp_1681;smp_1682
train-03107-of-03388.parquet,14,1000,smp_1682;smp_1683
train-03107-of-03388.parquet,15,1000,smp_1683;smp_1684
train-03107-of-03388.parquet,16,1000,smp_1684;smp_1685
train-03107-of-03388.parquet,17,1000,smp_1685;smp_1686
train-03107-of-03388.parquet,18,1000,smp_1686
train-03107-of-03388.parquet,19,1000,smp_1593
train-03107-of-03388.parquet,20,1000,smp_1593
train-03107-of-03388.parquet,21,1000,smp_1596
train-03107-of-03388.parquet,22,1000,smp_1596;smp_1597
train-03107-of-03388.parquet,23,1000,smp_1599
train-03107-of-03388.parquet,24,1000,smp_1599
train-03107-of-03388.parquet,26,1000,smp_1603
train-03107-of-03388.parquet,27,1000,smp_1603
train-03107-of-03388.parquet,28,224,smp_1603
train-03108-of-03388.parquet,3,1000,smp_1609
train-03108-of-03388.parquet,4,1000,smp_1609
train-03108-of-03388.parquet,5,1000,smp_1611
train-03108-of-03388.parquet,6,1000,smp_1611
train-03108-of-03388.parquet,13,1000,smp_1623
train-03108-of-03388.parquet,14,1000,smp_1623;smp_1624
train-03108-of-03388.parquet,15,1000,smp_1624;smp_1626
train-03108-of-03388.parquet,16,1000,smp_1626
train-03108-of-03388.parquet,22,1000,smp_1647
train-03108-of-03388.parquet,27,1000,smp_1658
train-03109-of-03388.parquet,0,1000,smp_1660
train-03109-of-03388.parquet,1,1000,smp_1660;smp_1661
train-03109-of-03388.parquet,2,1000,smp_1661;smp_1662
train-03109-of-03388.parquet,3,1000,smp_1662;smp_1664
train-03109-of-03388.parquet,4,1000,smp_1664
train-03109-of-03388.parquet,5,1000,smp_1666
train-03109-of-03388.parquet,6,1000,smp_1666
train-03109-of-03388.parquet,7,1000,smp_1669
train-03109-of-03388.parquet,8,1000,smp_1669;smp_1671
train-03109-of-03388.parquet,9,1000,smp_1671
train-03109-of-03388.parquet,13,1000,smp_1679
train-03109-of-03388.parquet,14,1000,smp_1679;smp_1681
train-03109-of-03388.parquet,15,1000,smp_1681;smp_1682
train-03109-of-03388.parquet,16,1000,smp_1682
train-03109-of-03388.parquet,17,1000,smp_1682;smp_1683
train-03109-of-03388.parquet,18,1000,smp_1683;smp_1684
train-03109-of-03388.parquet,19,1000,smp_1684;smp_1685
train-03109-of-03388.parquet,20,1000,smp_1685;smp_1686
train-03109-of-03388.parquet,21,1000,smp_1686
train-03109-of-03388.parquet,22,1000,smp_1593
train-03109-of-03388.parquet,23,1000,smp_1593;smp_1596
train-03109-of-03388.parquet,24,1000,smp_1596;smp_1597
train-03109-of-03388.parquet,25,1000,smp_1597
train-03109-of-03388.parquet,26,1000,smp_1599
train-03109-of-03388.parquet,27,1000,smp_1599
train-03110-of-03388.parquet,0,1000,smp_1603
train-03110-of-03388.parquet,1,1000,smp_1603
train-03110-of-03388.parquet,5,1000,smp_1609
train-03110-of-03388.parquet,6,1000,smp_1609
train-03110-of-03388.parquet,7,1000,smp_1611
train-03110-of-03388.parquet,8,1000,smp_1611
train-03110-of-03388.parquet,15,1000,smp_1623
train-03110-of-03388.parquet,16,1000,smp_1623;smp_1624
train-03110-of-03388.parquet,17,1000,smp_1624;smp_1626
train-03110-of-03388.parquet,18,1000,smp_1626
train-03110-of-03388.parquet,24,1000,smp_1647
train-03111-of-03388.parquet,1,1000,smp_1658
train-03111-of-03388.parquet,2,1000,smp_1660
train-03111-of-03388.parquet,3,1000,smp_1660;smp_1661
train-03111-of-03388.parquet,4,1000,smp_1661;smp_1662
train-03111-of-03388.parquet,5,1000,smp_1662
train-03111-of-03388.parquet,6,1000,smp_1664
train-03111-of-03388.parquet,7,1000,smp_1664;smp_1666
train-03111-of-03388.parquet,8,1000,smp_1666
train-03111-of-03388.parquet,10,1000,smp_1669
train-03111-of-03388.parquet,11,1000,smp_1671
train-03111-of-03388.parquet,15,1000,smp_1679
train-03111-of-03388.parquet,16,1000,smp_1679
train-03111-of-03388.parquet,17,1000,smp_1681
train-03111-of-03388.parquet,18,1000,smp_1681;smp_1682
train-03111-of-03388.parquet,19,1000,smp_1682;smp_1683
train-03111-of-03388.parquet,20,1000,smp_1683;smp_1684
train-03111-of-03388.parquet,21,1000,smp_1684;smp_1685
train-03111-of-03388.parquet,22,1000,smp_1685;smp_1686
train-03111-of-03388.parquet,23,1000,smp_1686
train-03111-of-03388.parquet,24,1000,smp_1593
train-03111-of-03388.parquet,25,1000,smp_1593;smp_1596
train-03111-of-03388.parquet,26,1000,smp_1596;smp_1597
train-03111-of-03388.parquet,27,1000,smp_1597
train-03111-of-03388.parquet,28,224,smp_1599
train-03112-of-03388.parquet,0,1000,smp_1599
train-03112-of-03388.parquet,1,1000,smp_1599
train-03112-of-03388.parquet,3,1000,smp_1603
train-03112-of-03388.parquet,4,1000,smp_1603
train-03112-of-03388.parquet,8,1000,smp_1609
train-03112-of-03388.parquet,9,1000,smp_1609
train-03112-of-03388.parquet,10,1000,smp_1611
train-03112-of-03388.parquet,11,1000,smp_1611
train-03112-of-03388.parquet,18,1000,smp_1623
train-03112-of-03388.parquet,19,1000,smp_1623;smp_1624
train-03112-of-03388.parquet,20,1000,smp_1624
train-03112-of-03388.parquet,21,1000,smp_1626
train-03112-of-03388.parquet,22,1000,smp_1626
train-03113-of-03388.parquet,0,1000,smp_1647
train-03113-of-03388.parquet,1,1000,smp_1647
train-03113-of-03388.parquet,6,1000,smp_1658
train-03113-of-03388.parquet,7,1000,smp_1658;smp_1660
train-03113-of-03388.parquet,8,1000,smp_1660;smp_1661
train-03113-of-03388.parquet,9,1000,smp_1661;smp_1662
train-03113-of-03388.parquet,10,1000,smp_1662
train-03113-of-03388.parquet,11,1000,smp_1664
train-03113-of-03388.parquet,12,1000,smp_1664
train-03113-of-03388.parquet,13,1000,smp_1666
train-03113-of-03388.parquet,14,1000,smp_1666
train-03113-of-03388.parquet,15,1000,smp_1669
train-03113-of-03388.parquet,16,1000,smp_1669;smp_1671
train-03113-of-03388.parquet,17,1000,smp_1671
train-03113-of-03388.parquet,21,1000,smp_1679
train-03113-of-03388.parquet,22,1000,smp_1679
train-03113-of-03388.parquet,23,1000,smp_1681
train-03113-of-03388.parquet,24,1000,smp_1681;smp_1682
train-03113-of-03388.parquet,25,1000,smp_1682;smp_1683
train-03113-of-03388.parquet,26,1000,smp_1683;smp_1684
train-03113-of-03388.parquet,27,1000,smp_1684
train-03113-of-03388.parquet,28,224,smp_1684;smp_1685
train-03114-of-03388.parquet,0,1000,smp_1685;smp_1686
train-03114-of-03388.parquet,1,1000,smp_1686
train-03114-of-03388.parquet,2,1000,smp_1593
train-03114-of-03388.parquet,3,1000,smp_1593
train-03114-of-03388.parquet,4,1000,smp_1596
train-03114-of-03388.parquet,5,1000,smp_1596;smp_1597
train-03114-of-03388.parquet,6,1000,smp_1597;smp_1599
train-03114-of-03388.parquet,7,1000,smp_1599
train-03114-of-03388.parquet,8,1000,smp_1599
train-03114-of-03388.parquet,10,1000,smp_1603
train-03114-of-03388.parquet,11,1000,smp_1603
train-03114-of-03388.parquet,15,1000,smp_1609
train-03114-of-03388.parquet,16,1000,smp_1609
train-03114-of-03388.parquet,17,1000,smp_1611
train-03114-of-03388.parquet,18,1000,smp_1611
train-03114-of-03388.parquet,19,1000,smp_1611
train-03114-of-03388.parquet,26,1000,smp_1623
train-03114-of-03388.parquet,27,1000,smp_1623;smp_1624
train-03114-of-03388.parquet,28,224,smp_1624
train-03115-of-03388.parquet,0,1000,smp_1624
train-03115-of-03388.parquet,1,1000,smp_1626
train-03115-of-03388.parquet,2,1000,smp_1626
train-03115-of-03388.parquet,9,1000,smp_1647
train-03115-of-03388.parquet,15,1000,smp_1658
train-03115-of-03388.parquet,16,1000,smp_1658
train-03115-of-03388.parquet,17,1000,smp_1660
train-03115-of-03388.parquet,18,1000,smp_1660;smp_1661
train-03115-of-03388.parquet,19,1000,smp_1661;smp_1662
train-03115-of-03388.parquet,20,1000,smp_1662;smp_1664
train-03115-of-03388.parquet,21,1000,smp_1664
train-03115-of-03388.parquet,22,1000,smp_1664
train-03115-of-03388.parquet,23,1000,smp_1666
train-03115-of-03388.parquet,24,1000,smp_1666
train-03115-of-03388.parquet,25,1000,smp_1669
train-03115-of-03388.parquet,26,1000,smp_1669;smp_1671
train-03115-of-03388.parquet,27,1000,smp_1671
train-03116-of-03388.parquet,3,1000,smp_1679
train-03116-of-03388.parquet,4,1000,smp_1679
train-03116-of-03388.parquet,5,1000,smp_1681
